day,pivot_ts,pivot_dir_new,pivot_price,atr_pts,r_price,r_trigger_ts,r_trigger_price,imminent_ts,imminent_price,edge_pts,edge_usd,leadtime_s,imminent_before_rtrig
2026_03_20,1773990119,LONG,24495.833333333332,8.25,33.0,1773990959,24532.75,,,,,,False
2026_03_20,1773994529,SHORT,24614.5,8.25,33.0,1773995224,24580.5,,,,,,False
2026_03_20,1773995429,LONG,24558.0,8.25,33.0,1773995674,24591.0,,,,,,False
2026_03_20,1773995729,SHORT,24602.5,8.25,33.0,1773996169,24569.5,,,,,,False
2026_03_20,1773997529,LONG,24540.5,8.25,33.0,1773997779,24573.75,,,,,,False
2026_03_20,1773997829,SHORT,24584.25,8.25,33.0,1773998064,24549.25,,,,,,False
2026_03_20,1774001429,LONG,24321.25,8.25,33.0,1774001534,24354.25,1774000319.0,24434.25,-80.0,-160.0,1215.0,True
2026_03_20,1774003349,SHORT,24429.5,8.25,33.0,1774003899,24396.25,1774001459.0,24327.5,-68.75,-137.5,2440.0,True
2026_03_20,1774003889,LONG,24396.25,8.25,33.0,1774004574,24430.5,,,,,,False
2026_03_20,1774005749,SHORT,24466.5,8.25,33.0,1774006689,24433.25,,,,,,False
2026_03_20,1774007489,LONG,24410.5,8.25,33.0,1774007874,24445.25,,,,,,False
2026_03_20,1774008029,SHORT,24465.0,8.25,33.0,1774008294,24432.0,,,,,,False
2026_03_20,1774008269,LONG,24432.0,8.25,33.0,1774008459,24465.25,,,,,,False
2026_03_20,1774008629,SHORT,24497.25,8.25,33.0,1774008989,24462.25,,,,,,False
2026_03_20,1774009049,LONG,24445.0,8.25,33.0,1774009704,24480.25,,,,,,False
2026_03_20,1774009769,SHORT,24496.0,8.25,33.0,1774009929,24463.0,,,,,,False
2026_03_20,1774010549,LONG,24443.5,8.25,33.0,1774010799,24476.75,,,,,,False
2026_03_20,1774011749,SHORT,24508.25,8.25,33.0,1774012009,24472.0,,,,,,False
2026_03_20,1774012349,LONG,24459.5,8.25,33.0,1774012969,24492.5,,,,,,False
2026_03_20,1774013129,SHORT,24526.5,8.25,33.0,1774013384,24492.5,,,,,,False
2026_03_20,1774013669,LONG,24386.0,8.25,33.0,1774013829,24421.25,1774013819.0,24412.0,9.25,18.5,10.0,True
2026_03_20,1774014329,SHORT,24465.0,8.25,33.0,1774014394,24423.5,1774013819.0,24412.0,-11.5,-23.0,575.0,True
2026_03_20,1774015289,LONG,24265.75,8.25,33.0,1774015389,24309.25,1774014359.0,24456.5,-147.25,-294.5,1030.0,True
2026_03_20,1774015649,SHORT,24325.5,8.25,33.0,1774015709,24285.75,1774015319.0,24271.75,-14.0,-28.0,390.0,True
2026_03_20,1774016069,LONG,24241.0,8.25,33.0,1774016139,24275.0,1774015679.0,24301.0,-26.0,-52.0,460.0,True
2026_03_20,1774016249,SHORT,24292.75,8.25,33.0,1774016519,24259.5,1774016099.0,24255.5,-4.0,-8.0,420.0,True
2026_03_20,1774016609,LONG,24254.0,8.25,33.0,1774017039,24294.5,1774016279.0,24292.25,2.25,4.5,760.0,True
2026_03_20,1774017389,SHORT,24326.25,8.25,33.0,1774017429,24284.75,1774016639.0,24268.75,-16.0,-32.0,790.0,True
2026_03_20,1774018469,LONG,24232.5,8.25,33.0,1774018554,24269.0,1774017419.0,24305.25,-36.25,-72.5,1135.0,True
2026_03_20,1774018829,SHORT,24316.0,8.25,33.0,1774018949,24282.5,1774018499.0,24237.0,-45.5,-91.0,450.0,True
2026_03_20,1774019309,LONG,24238.75,8.25,33.0,1774019419,24272.0,1774018859.0,24315.25,-43.25,-86.5,560.0,True
2026_03_20,1774019669,SHORT,24310.0,8.25,33.0,1774019809,24276.0,1774019399.0,24260.5,-15.5,-31.0,410.0,True
2026_03_20,1774020149,LONG,24251.25,8.25,33.0,1774020209,24295.0,1774019699.0,24304.75,-9.75,-19.5,510.0,True
2026_03_20,1774022669,SHORT,24353.25,8.25,33.0,1774022924,24316.5,1774020179.0,24253.0,-63.5,-127.0,2745.0,True
2026_03_20,1774022969,LONG,24312.5,8.25,33.0,1774023139,24347.5,,,,,,False
2026_03_20,1774023629,SHORT,24355.0,8.25,33.0,1774023964,24318.5,1774023359.0,24328.25,9.75,19.5,605.0,True
2026_03_20,1774025549,LONG,24237.0,8.25,33.0,1774025739,24270.5,1774024019.0,24305.25,-34.75,-69.5,1720.0,True
2026_03_20,1774025849,SHORT,24299.0,8.25,33.0,1774025964,24265.75,1774025579.0,24249.0,-16.75,-33.5,385.0,True
2026_03_20,1774026329,LONG,24229.25,8.25,33.0,1774026414,24262.5,1774025879.0,24284.25,-21.75,-43.5,535.0,True
2026_03_20,1774026509,SHORT,24281.5,8.25,33.0,1774026964,24246.75,1774026359.0,24230.5,-16.25,-32.5,605.0,True
2026_03_20,1774028249,LONG,24169.75,8.25,33.0,1774028434,24208.25,1774026719.0,24257.25,-49.0,-98.0,1715.0,True
2026_03_20,1774028429,SHORT,24209.0,8.25,33.0,1774028854,24175.5,1774028279.0,24178.5,3.0,6.0,575.0,True
2026_03_20,1774028849,LONG,24171.25,8.25,33.0,1774029244,24206.25,1774028459.0,24202.0,4.25,8.5,785.0,True
2026_03_20,1774029629,SHORT,24219.0,8.25,33.0,1774029929,24185.75,1774028879.0,24172.5,-13.25,-26.5,1050.0,True
2026_03_20,1774031069,LONG,24116.75,8.25,33.0,1774031244,24149.75,1774030499.0,24185.5,-35.75,-71.5,745.0,True
2026_03_20,1774031309,SHORT,24155.0,8.25,33.0,1774031664,24122.0,1774031099.0,24123.5,1.5,3.0,565.0,True
2026_03_20,1774033049,LONG,24074.25,8.25,33.0,1774033214,24108.25,1774031339.0,24140.75,-32.5,-65.0,1875.0,True
2026_03_20,1774033349,SHORT,24118.0,8.25,33.0,1774033569,24081.25,1774033079.0,24086.0,4.75,9.5,490.0,True
2026_03_20,1774035509,LONG,23974.5,8.25,33.0,1774035644,24012.5,1774033379.0,24113.5,-101.0,-202.0,2265.0,True
2026_03_20,1774035869,SHORT,24054.75,8.25,33.0,1774036184,24021.75,1774035539.0,23994.25,-27.5,-55.0,645.0,True
2026_03_20,1774036169,LONG,24021.75,8.25,33.0,1774036394,24060.5,1774035899.0,24051.5,9.0,18.0,495.0,True
2026_03_22,1774216859,LONG,23930.0,11.5,46.0,1774217024,23981.0,,,,,,False
2026_03_22,1774217369,SHORT,24016.75,11.5,46.0,1774217499,23965.5,1774217039.0,23989.0,23.5,47.0,460.0,True
2026_03_22,1774217609,LONG,23958.75,11.5,46.0,1774218109,24005.0,1774217399.0,24007.75,-2.75,-5.5,710.0,True
2026_03_22,1774218689,SHORT,24092.5,11.5,46.0,1774218884,24045.5,1774217639.0,23981.0,-64.5,-129.0,1245.0,True
2026_03_22,1774219409,LONG,24025.25,11.5,46.0,1774220584,24073.75,,,,,,False
2026_03_22,1774221329,SHORT,24082.75,11.5,46.0,1774221729,24036.5,,,,,,False
2026_03_22,1774223669,LONG,23976.5,11.5,46.0,1774224024,24022.5,1774223699.0,23980.0,42.5,85.0,325.0,True
2026_03_22,1774224029,SHORT,24025.25,11.5,46.0,1774224349,23979.25,1774223699.0,23980.0,0.75,1.5,650.0,True
2026_03_22,1774224329,LONG,23973.75,11.5,46.0,1774224509,24020.25,1774224239.0,23996.5,23.75,47.5,270.0,True
2026_03_22,1774225409,SHORT,24089.0,11.5,46.0,1774225924,24042.0,1774224419.0,24011.25,-30.75,-61.5,1505.0,True
2026_03_22,1774227689,LONG,23938.0,11.5,46.0,1774228004,23984.0,,,,,,False
2026_03_22,1774229909,SHORT,24071.25,11.5,46.0,1774232164,24022.25,,,,,,False
2026_03_22,1774238669,LONG,23946.25,11.5,46.0,1774240009,23992.25,,,,,,False
2026_03_22,1774242449,SHORT,24033.25,11.5,46.0,1774243409,23985.25,,,,,,False
2026_03_22,1774244009,LONG,23940.25,11.5,46.0,1774244229,23986.75,,,,,,False
2026_03_22,1774244309,SHORT,24002.25,11.5,46.0,1774244794,23955.0,,,,,,False
2026_03_23,1774249259,LONG,23856.25,9.25,37.0,1774249649,23893.75,,,,,,False
2026_03_23,1774249889,SHORT,23913.5,9.25,37.0,1774250184,23876.0,,,,,,False
2026_03_23,1774250909,LONG,23777.0,9.25,37.0,1774251064,23816.5,,,,,,False
2026_03_23,1774252109,SHORT,23878.25,9.25,37.0,1774252379,23841.0,,,,,,False
2026_03_23,1774252709,LONG,23823.75,9.25,37.0,1774252824,23866.5,,,,,,False
2026_03_23,1774253669,SHORT,23923.0,9.25,37.0,1774253944,23883.75,,,,,,False
2026_03_23,1774253969,LONG,23883.75,9.25,37.0,1774254179,23923.75,,,,,,False
2026_03_23,1774256069,SHORT,23951.75,9.25,37.0,1774256479,23911.25,,,,,,False
2026_03_23,1774256609,LONG,23898.0,9.25,37.0,1774256829,23937.75,,,,,,False
2026_03_23,1774257749,SHORT,23968.75,9.25,37.0,1774257909,23929.0,,,,,,False
2026_03_23,1774258649,LONG,23846.25,9.25,37.0,1774258879,23883.25,,,,,,False
2026_03_23,1774260749,SHORT,23928.25,9.25,37.0,1774260909,23889.25,,,,,,False
2026_03_23,1774261709,LONG,23845.25,9.25,37.0,1774262194,23882.5,,,,,,False
2026_03_23,1774262249,SHORT,23886.0,9.25,37.0,1774262364,23846.0,,,,,,False
2026_03_23,1774262969,LONG,23816.5,9.25,37.0,1774263024,23875.5,,,,,,False
2026_03_23,1774264169,SHORT,24719.25,9.25,37.0,1774264189,24670.75,,,,,,False
2026_03_23,1774264349,LONG,24596.25,9.25,37.0,1774264369,24633.25,,,,,,False
2026_03_23,1774264529,SHORT,24713.0,9.25,37.0,1774264554,24675.25,,,,,,False
2026_03_23,1774265069,LONG,24515.5,9.25,37.0,1774265089,24560.5,1774264679.0,24690.0,-129.5,-259.0,410.0,True
2026_03_23,1774265669,SHORT,24690.5,9.25,37.0,1774265764,24653.25,1774265099.0,24569.25,-84.0,-168.0,665.0,True
2026_03_23,1774266449,LONG,24424.0,9.25,37.0,1774266454,24482.25,1774265699.0,24668.75,-186.5,-373.0,755.0,True
2026_03_23,1774266869,SHORT,24493.5,9.25,37.0,1774266919,24455.0,1774266479.0,24463.5,8.5,17.0,440.0,True
2026_03_23,1774267289,LONG,24349.5,9.25,37.0,1774267299,24388.0,1774266899.0,24487.0,-99.0,-198.0,400.0,True
2026_03_23,1774267769,SHORT,24477.75,9.25,37.0,1774267894,24439.5,1774267319.0,24381.75,-57.75,-115.5,575.0,True
2026_03_23,1774268129,LONG,24399.75,9.25,37.0,1774268184,24436.75,1774267799.0,24477.75,-41.0,-82.0,385.0,True
2026_03_23,1774268369,SHORT,24521.5,9.25,37.0,1774269009,24480.0,1774268159.0,24416.5,-63.5,-127.0,850.0,True
2026_03_23,1774269029,LONG,24458.75,9.25,37.0,1774269199,24499.75,,,,,,False
2026_03_23,1774269449,SHORT,24508.75,9.25,37.0,1774269489,24468.25,,,,,,False
2026_03_23,1774269629,LONG,24459.5,9.25,37.0,1774269679,24516.5,1774269599.0,24476.5,40.0,80.0,80.0,True
2026_03_23,1774270349,SHORT,24619.75,9.25,37.0,1774270469,24581.75,1774269719.0,24492.0,-89.75,-179.5,750.0,True
2026_03_23,1774270589,LONG,24581.25,9.25,37.0,1774270814,24618.75,,,,,,False
2026_03_23,1774270829,SHORT,24642.5,9.25,37.0,1774270924,24601.75,1774270859.0,24633.5,31.75,63.5,65.0,True
2026_03_23,1774271129,LONG,24541.25,9.25,37.0,1774271364,24581.25,1774270859.0,24633.5,-52.25,-104.5,505.0,True
2026_03_23,1774271429,SHORT,24585.75,9.25,37.0,1774271849,24547.5,1774271159.0,24553.75,6.25,12.5,690.0,True
2026_03_23,1774272629,LONG,24437.25,9.25,37.0,1774272644,24476.0,1774271459.0,24570.75,-94.75,-189.5,1185.0,True
2026_03_23,1774273349,SHORT,24562.0,9.25,37.0,1774273419,24521.5,1774272659.0,24471.75,-49.75,-99.5,760.0,True
2026_03_23,1774273529,LONG,24513.75,9.25,37.0,1774273739,24558.0,1774273379.0,24552.5,5.5,11.0,360.0,True
2026_03_23,1774274009,SHORT,24604.75,9.25,37.0,1774274114,24565.0,1774273559.0,24542.0,-23.0,-46.0,555.0,True
2026_03_23,1774274249,LONG,24547.25,9.25,37.0,1774274319,24590.0,1774274039.0,24603.25,-13.25,-26.5,280.0,True
2026_03_23,1774274549,SHORT,24609.75,9.25,37.0,1774274654,24566.5,1774274279.0,24580.25,13.75,27.5,375.0,True
2026_03_23,1774274789,LONG,24537.5,9.25,37.0,1774274834,24575.25,1774274699.0,24549.75,25.5,51.0,135.0,True
2026_03_23,1774275869,SHORT,24686.5,9.25,37.0,1774276024,24646.25,1774274819.0,24537.5,-108.75,-217.5,1205.0,True
2026_03_23,1774276229,LONG,24613.0,9.25,37.0,1774276429,24651.25,1774275899.0,24671.75,-20.5,-41.0,530.0,True
2026_03_23,1774276409,SHORT,24654.0,9.25,37.0,1774276599,24615.5,,,,,,False
2026_03_23,1774277129,LONG,24581.5,9.25,37.0,1774277204,24620.25,,,,,,False
2026_03_23,1774277309,SHORT,24633.75,9.25,37.0,1774277419,24593.25,1774277279.0,24638.75,45.5,91.0,140.0,True
2026_03_23,1774277789,LONG,24591.0,9.25,37.0,1774278079,24628.75,1774277399.0,24630.75,-2.0,-4.0,680.0,True
2026_03_23,1774278629,SHORT,24684.5,9.25,37.0,1774279094,24641.25,,,,,,False
2026_03_23,1774279289,LONG,24609.75,9.25,37.0,1774279374,24646.75,,,,,,False
2026_03_23,1774279469,SHORT,24657.25,9.25,37.0,1774279614,24618.5,,,,,,False
2026_03_23,1774281509,LONG,24373.25,9.25,37.0,1774281724,24419.25,1774279739.0,24604.75,-185.5,-371.0,1985.0,True
2026_03_23,1774282349,SHORT,24463.5,9.25,37.0,1774282579,24422.0,1774281599.0,24381.5,-40.5,-81.0,980.0,True
2026_03_23,1774283369,LONG,24309.75,9.25,37.0,1774283509,24350.0,,,,,,False
2026_03_23,1774284629,SHORT,24422.25,9.25,37.0,1774284674,24384.5,,,,,,False
2026_03_23,1774285589,LONG,24344.75,9.25,37.0,1774285764,24385.0,,,,,,False
2026_03_23,1774285769,SHORT,24391.5,9.25,37.0,1774286104,24354.0,,,,,,False
2026_03_23,1774286429,LONG,24313.5,9.25,37.0,1774286719,24356.75,,,,,,False
2026_03_23,1774287449,SHORT,24470.5,9.25,37.0,1774287689,24431.0,,,,,,False
2026_03_23,1774288049,LONG,24394.75,9.25,37.0,1774288294,24432.25,,,,,,False
2026_03_23,1774289069,SHORT,24484.75,9.25,37.0,1774289249,24439.75,,,,,,False
2026_03_23,1774289249,LONG,24422.0,9.25,37.0,1774289419,24461.75,,,,,,False
2026_03_23,1774291049,SHORT,24533.75,9.25,37.0,1774291164,24489.75,,,,,,False
2026_03_23,1774293989,LONG,24460.75,9.25,37.0,1774295119,24498.5,,,,,,False
2026_03_23,1774295189,SHORT,24512.5,9.25,37.0,1774295404,24472.5,,,,,,False
2026_03_23,1774296089,LONG,24361.25,9.25,37.0,1774296559,24398.5,,,,,,False
2026_03_23,1774298489,SHORT,24432.0,9.25,37.0,1774299564,24393.75,,,,,,False
2026_03_23,1774303589,LONG,24380.0,9.25,37.0,1774303719,24418.25,,,,,,False
2026_03_23,1774306709,SHORT,24489.75,9.25,37.0,1774308629,24452.0,,,,,,False
2026_03_23,1774311629,LONG,24303.5,9.25,37.0,1774311679,24343.25,,,,,,False
2026_03_23,1774312229,SHORT,24399.5,9.25,37.0,1774312729,24358.5,,,,,,False
2026_03_23,1774312769,LONG,24271.25,9.25,37.0,1774312789,24323.25,,,,,,False
2026_03_23,1774313609,SHORT,24338.5,9.25,37.0,1774314149,24301.5,,,,,,False
2026_03_23,1774314389,LONG,24259.0,9.25,37.0,1774314649,24296.0,,,,,,False
2026_03_23,1774314629,SHORT,24299.5,9.25,37.0,1774315064,24260.5,,,,,,False
2026_03_23,1774315049,LONG,24258.75,9.25,37.0,1774315369,24299.5,,,,,,False
2026_03_23,1774315709,SHORT,24314.75,9.25,37.0,1774315959,24276.75,,,,,,False
2026_03_23,1774318289,LONG,24223.75,9.25,37.0,1774318834,24262.0,,,,,,False
2026_03_23,1774319129,SHORT,24293.25,9.25,37.0,1774320644,24255.25,,,,,,False
2026_03_23,1774321769,LONG,24236.5,9.25,37.0,1774322899,24274.0,,,,,,False
2026_03_23,1774322969,SHORT,24280.75,9.25,37.0,1774323119,24241.5,,,,,,False
2026_03_23,1774323329,LONG,24231.5,9.25,37.0,1774323639,24268.75,,,,,,False
2026_03_23,1774325489,SHORT,24303.25,9.25,37.0,1774326159,24265.5,,,,,,False
2026_03_23,1774329029,LONG,24205.5,9.25,37.0,1774329264,24242.5,,,,,,False
2026_03_23,1774329509,SHORT,24303.0,9.25,37.0,1774329514,24251.25,,,,,,False
2026_03_23,1774330109,LONG,24194.75,9.25,37.0,1774330704,24232.5,,,,,,False
2026_03_24,1774335659,LONG,24372.5,8.375,33.5,1774335829,24406.25,,,,,,False
2026_03_24,1774336649,SHORT,24505.25,8.375,33.5,1774336834,24470.25,,,,,,False
2026_03_24,1774337729,LONG,24435.5,8.375,33.5,1774338699,24469.25,,,,,,False
2026_03_24,1774339649,SHORT,24489.75,8.375,33.5,1774340319,24452.25,,,,,,False
2026_03_24,1774341029,LONG,24384.0,8.375,33.5,1774341374,24419.0,,,,,,False
2026_03_24,1774341449,SHORT,24420.75,8.375,33.5,1774342259,24382.25,,,,,,False
2026_03_24,1774342709,LONG,24364.0,8.375,33.5,1774343069,24399.0,,,,,,False
2026_03_24,1774343069,SHORT,24399.0,8.375,33.5,1774343244,24363.0,,,,,,False
2026_03_24,1774343669,LONG,24305.0,8.375,33.5,1774343849,24339.0,,,,,,False
2026_03_24,1774346309,SHORT,24428.25,8.375,33.5,1774346509,24394.0,,,,,,False
2026_03_24,1774346549,LONG,24376.5,8.375,33.5,1774346744,24410.5,,,,,,False
2026_03_24,1774346909,SHORT,24432.25,8.375,33.5,1774348114,24398.0,,,,,,False
2026_03_24,1774348469,LONG,24370.25,8.375,33.5,1774348784,24406.0,,,,,,False
2026_03_24,1774349129,SHORT,24428.25,8.375,33.5,1774349304,24394.5,,,,,,False
2026_03_24,1774350089,LONG,24376.0,8.375,33.5,1774350444,24410.25,,,,,,False
2026_03_24,1774350689,SHORT,24423.0,8.375,33.5,1774350964,24386.25,,,,,,False
2026_03_24,1774352609,LONG,24366.5,8.375,33.5,1774352834,24400.5,,,,,,False
2026_03_24,1774352969,SHORT,24415.0,8.375,33.5,1774353109,24380.25,,,,,,False
2026_03_24,1774353209,LONG,24302.25,8.375,33.5,1774353274,24335.75,,,,,,False
2026_03_24,1774353629,SHORT,24395.25,8.375,33.5,1774353884,24361.75,,,,,,False
2026_03_24,1774354289,LONG,24322.5,8.375,33.5,1774355179,24360.0,,,,,,False
2026_03_24,1774355249,SHORT,24374.25,8.375,33.5,1774355449,24338.75,,,,,,False
2026_03_24,1774356509,LONG,24266.0,8.375,33.5,1774356774,24301.25,,,,,,False
2026_03_24,1774356749,SHORT,24303.75,8.375,33.5,1774357619,24267.5,,,,,,False
2026_03_24,1774357769,LONG,24205.75,8.375,33.5,1774357824,24240.75,,,,,,False
2026_03_24,1774359089,SHORT,24312.5,8.375,33.5,1774359224,24275.25,,,,,,False
2026_03_24,1774359689,LONG,24141.0,8.375,33.5,1774359694,24179.25,,,,,,False
2026_03_24,1774359989,SHORT,24225.5,8.375,33.5,1774360119,24190.0,,,,,,False
2026_03_24,1774360349,LONG,24136.75,8.375,33.5,1774360369,24170.75,,,,,,False
2026_03_24,1774360829,SHORT,24254.5,8.375,33.5,1774360924,24203.5,,,,,,False
2026_03_24,1774361129,LONG,24210.5,8.375,33.5,1774361229,24246.0,,,,,,False
2026_03_24,1774361429,SHORT,24279.5,8.375,33.5,1774361479,24245.75,1774361459.0,24260.0,14.25,28.5,20.0,True
2026_03_24,1774361609,LONG,24180.25,8.375,33.5,1774361674,24216.5,1774361459.0,24260.0,-43.5,-87.0,215.0,True
2026_03_24,1774362149,SHORT,24239.0,8.375,33.5,1774362164,24203.5,1774361699.0,24221.5,18.0,36.0,465.0,True
2026_03_24,1774362329,LONG,24182.75,8.375,33.5,1774362464,24216.5,1774362239.0,24199.25,17.25,34.5,225.0,True
2026_03_24,1774362509,SHORT,24244.5,8.375,33.5,1774362579,24203.5,,,,,,False
2026_03_24,1774363109,LONG,24186.5,8.375,33.5,1774363254,24224.25,,,,,,False
2026_03_24,1774363589,SHORT,24266.5,8.375,33.5,1774363594,24225.5,,,,,,False
2026_03_24,1774363829,LONG,24193.75,8.375,33.5,1774363914,24249.0,,,,,,False
2026_03_24,1774364189,SHORT,24328.25,8.375,33.5,1774364289,24291.75,,,,,,False
2026_03_24,1774364369,LONG,24239.0,8.375,33.5,1774364404,24289.0,,,,,,False
2026_03_24,1774365929,SHORT,24384.0,8.375,33.5,1774366109,24350.25,1774365299.0,24311.5,-38.75,-77.5,810.0,True
2026_03_24,1774366409,LONG,24302.25,8.375,33.5,1774366569,24337.0,1774365959.0,24384.0,-47.0,-94.0,610.0,True
2026_03_24,1774367489,SHORT,24375.75,8.375,33.5,1774367714,24342.25,1774366439.0,24306.5,-35.75,-71.5,1275.0,True
2026_03_24,1774368389,LONG,24269.5,8.375,33.5,1774368629,24304.0,,,,,,False
2026_03_24,1774369409,SHORT,24344.25,8.375,33.5,1774370044,24310.5,,,,,,False
2026_03_24,1774370429,LONG,24248.75,8.375,33.5,1774370634,24282.25,,,,,,False
2026_03_24,1774370789,SHORT,24313.5,8.375,33.5,1774371324,24275.5,,,,,,False
2026_03_24,1774372709,LONG,24166.25,8.375,33.5,1774373339,24200.75,,,,,,False
2026_03_24,1774373489,SHORT,24224.5,8.375,33.5,1774373619,24190.0,,,,,,False
2026_03_24,1774373729,LONG,24172.75,8.375,33.5,1774373884,24207.0,,,,,,False
2026_03_24,1774374029,SHORT,24210.5,8.375,33.5,1774374159,24173.5,,,,,,False
2026_03_24,1774374269,LONG,24163.5,8.375,33.5,1774374744,24202.25,,,,,,False
2026_03_24,1774375229,SHORT,24272.0,8.375,33.5,1774375294,24238.5,,,,,,False
2026_03_24,1774376309,LONG,24211.0,8.375,33.5,1774376399,24244.5,,,,,,False
2026_03_24,1774377569,SHORT,24346.25,8.375,33.5,1774377699,24311.0,1774377059.0,24253.75,-57.25,-114.5,640.0,True
2026_03_24,1774378169,LONG,24272.0,8.375,33.5,1774378414,24305.5,1774377599.0,24344.75,-39.25,-78.5,815.0,True
2026_03_24,1774378409,SHORT,24305.5,8.375,33.5,1774378589,24271.25,,,,,,False
2026_03_24,1774378589,LONG,24259.5,8.375,33.5,1774378839,24294.25,,,,,,False
2026_03_24,1774379729,SHORT,24318.5,8.375,33.5,1774380474,24281.25,,,,,,False
2026_03_24,1774380929,LONG,24224.75,8.375,33.5,1774381384,24259.5,,,,,,False
2026_03_24,1774381409,SHORT,24259.5,8.375,33.5,1774381564,24224.75,,,,,,False
2026_03_24,1774382249,LONG,24193.0,8.375,33.5,1774382449,24227.0,,,,,,False
2026_03_24,1774383989,SHORT,24542.0,8.375,33.5,1774384054,24505.75,,,,,,False
2026_03_24,1774384349,LONG,24399.75,8.375,33.5,1774384449,24438.0,1774384259.0,24407.5,30.5,61.0,190.0,True
2026_03_24,1774384769,SHORT,24529.25,8.375,33.5,1774384779,24492.75,1774384379.0,24418.25,-74.5,-149.0,400.0,True
2026_03_24,1774385249,LONG,24376.0,8.375,33.5,1774385319,24414.25,1774384799.0,24524.75,-110.5,-221.0,520.0,True
2026_03_24,1774390109,SHORT,24455.25,8.375,33.5,1774390504,24418.75,1774385279.0,24395.25,-23.5,-47.0,5225.0,True
2026_03_24,1774391129,LONG,24383.75,8.375,33.5,1774391834,24417.25,,,,,,False
2026_03_24,1774394849,SHORT,24442.75,8.375,33.5,1774396759,24409.25,,,,,,False
2026_03_24,1774397069,LONG,24386.0,8.375,33.5,1774397464,24420.0,,,,,,False
2026_03_24,1774397729,SHORT,24452.75,8.375,33.5,1774398074,24418.5,,,,,,False
2026_03_24,1774398629,LONG,24391.5,8.375,33.5,1774398669,24433.5,,,,,,False
2026_03_24,1774399169,SHORT,24490.75,8.375,33.5,1774399789,24457.0,,,,,,False
2026_03_24,1774408589,LONG,24322.0,8.375,33.5,1774409734,24356.25,,,,,,False
2026_03_24,1774415309,SHORT,24428.5,8.375,33.5,1774417999,24393.5,,,,,,False
2026_03_24,1774420529,LONG,24325.25,8.375,33.5,1774421279,24359.5,,,,,,False
2026_03_25,1774422059,LONG,24371.25,8.875,35.5,1774424899,24406.75,,,,,,False
2026_03_25,1774426889,SHORT,24532.25,8.875,35.5,1774427794,24471.25,,,,,,False
2026_03_25,1774427789,LONG,24471.25,8.875,35.5,1774428149,24507.75,,,,,,False
2026_03_25,1774428149,SHORT,24507.75,8.875,35.5,1774428749,24472.25,,,,,,False
2026_03_25,1774429289,LONG,24422.75,8.875,35.5,1774429529,24461.25,,,,,,False
2026_03_25,1774430009,SHORT,24479.5,8.875,35.5,1774430764,24442.75,,,,,,False
2026_03_25,1774432109,LONG,24414.25,8.875,35.5,1774432729,24455.5,,,,,,False
2026_03_25,1774432949,SHORT,24485.0,8.875,35.5,1774434184,24448.75,,,,,,False
2026_03_25,1774435529,LONG,24427.75,8.875,35.5,1774436494,24464.75,,,,,,False
2026_03_25,1774438709,SHORT,24521.25,8.875,35.5,1774439259,24478.5,,,,,,False
2026_03_25,1774439309,LONG,24444.5,8.875,35.5,1774439414,24483.5,,,,,,False
2026_03_25,1774440509,SHORT,24538.5,8.875,35.5,1774440959,24498.75,,,,,,False
2026_03_25,1774441409,LONG,24407.25,8.875,35.5,1774441434,24449.5,,,,,,False
2026_03_25,1774441589,SHORT,24453.5,8.875,35.5,1774441744,24416.25,,,,,,False
2026_03_25,1774441949,LONG,24375.0,8.875,35.5,1774442104,24413.0,,,,,,False
2026_03_25,1774442369,SHORT,24453.0,8.875,35.5,1774442719,24416.25,,,,,,False
2026_03_25,1774442729,LONG,24411.5,8.875,35.5,1774443289,24447.5,,,,,,False
2026_03_25,1774443329,SHORT,24474.75,8.875,35.5,1774443629,24423.25,,,,,,False
2026_03_25,1774443629,LONG,24423.25,8.875,35.5,1774443659,24463.5,,,,,,False
2026_03_25,1774444049,SHORT,24485.0,8.875,35.5,1774444389,24446.25,,,,,,False
2026_03_25,1774444949,LONG,24426.25,8.875,35.5,1774445404,24462.75,,,,,,False
2026_03_25,1774445909,SHORT,24522.25,8.875,35.5,1774445979,24484.0,,,,,,False
2026_03_25,1774446929,LONG,24365.5,8.875,35.5,1774447114,24405.75,,,,,,False
2026_03_25,1774448729,SHORT,24497.5,8.875,35.5,1774448799,24457.0,,,,,,False
2026_03_25,1774449029,LONG,24461.25,8.875,35.5,1774449294,24496.75,,,,,,False
2026_03_25,1774450349,SHORT,24518.0,8.875,35.5,1774450774,24481.5,,,,,,False
2026_03_25,1774451909,LONG,24289.5,8.875,35.5,1774452004,24327.0,,,,,,False
2026_03_25,1774452809,SHORT,24443.25,8.875,35.5,1774453029,24407.5,,,,,,False
2026_03_25,1774453409,LONG,24345.0,8.875,35.5,1774453849,24381.5,,,,,,False
2026_03_25,1774454249,SHORT,24391.75,8.875,35.5,1774454649,24354.5,,,,,,False
2026_03_25,1774454729,LONG,24332.75,8.875,35.5,1774454984,24368.25,,,,,,False
2026_03_25,1774455929,SHORT,24434.75,8.875,35.5,1774456224,24396.5,,,,,,False
2026_03_25,1774456229,LONG,24396.5,8.875,35.5,1774456309,24433.75,,,,,,False
2026_03_25,1774456469,SHORT,24448.75,8.875,35.5,1774457439,24412.25,,,,,,False
2026_03_25,1774457549,LONG,24397.0,8.875,35.5,1774457679,24440.25,,,,,,False
