entry_ts,entry_price,leg_dir,r_price,actual_peak_price,leg_end_ts,baseline_exit_ts,baseline_exit_price,baseline_exit_idx,composite_exit_ts,composite_exit_price,composite_exit_idx,composite_exit_zone,edge_pts,edge_usd,day,atr_pts
1776703289,26694.5,SHORT,16.5,26662.5,1776704549,1776704549,26662.5,252,1776703379,26692.75,18,NEAR_PIVOT,-30.25,-60.5,2026_04_20,4.125
1776704549,26662.5,LONG,16.5,26716.5,1776705869,1776705869,26712.0,264,1776704639,26676.25,18,NEAR_PIVOT,-35.75,-71.5,2026_04_20,4.125
1776705869,26716.5,SHORT,16.5,26686.0,1776706349,1776706349,26687.5,96,1776706349,26687.5,96,WATCH,0.0,0.0,2026_04_20,4.125
1776706349,26686.0,LONG,16.5,26725.75,1776707669,1776707669,26725.75,264,1776706954,26695.5,121,WATCH,-30.25,-60.5,2026_04_20,4.125
1776707669,26726.5,SHORT,16.5,26703.75,1776708149,1776708149,26706.0,96,1776708149,26706.0,96,CLEAR,0.0,0.0,2026_04_20,4.125
1776708149,26703.75,LONG,16.5,26740.0,1776709649,1776708704,26711.5,111,1776708704,26711.5,111,CLEAR,0.0,0.0,2026_04_20,4.125
1776709649,26741.75,SHORT,16.5,26710.5,1776710429,1776710429,26710.5,156,1776710429,26710.5,156,CLEAR,0.0,0.0,2026_04_20,4.125
1776710429,26710.5,LONG,16.5,26747.0,1776711329,1776711329,26744.75,180,1776711329,26744.75,180,CLEAR,0.0,0.0,2026_04_20,4.125
1776711329,26747.0,SHORT,16.5,26712.75,1776714749,1776714749,26712.75,684,1776714749,26712.75,684,WATCH,0.0,0.0,2026_04_20,4.125
1776714749,26709.75,LONG,16.5,26750.75,1776715409,1776715409,26750.0,132,1776714904,26718.5,31,WATCH,-31.5,-63.0,2026_04_20,4.125
1776715409,26752.0,SHORT,16.5,26734.5,1776717029,1776717029,26737.0,321,1776717029,26737.0,321,CLEAR,0.0,0.0,2026_04_20,4.125
1776717029,26734.5,LONG,16.5,26806.25,1776717449,1776717449,26801.5,84,1776717449,26801.5,84,WATCH,0.0,0.0,2026_04_20,4.125
1776717449,26806.25,SHORT,16.5,26761.0,1776722459,1776722454,26779.25,280,1776722454,26779.25,280,CLEAR,0.0,0.0,2026_04_20,4.125
1776722459,26761.0,LONG,16.5,26817.25,1776722789,1776722789,26815.75,66,1776722789,26815.75,66,WATCH,0.0,0.0,2026_04_20,4.125
1776722789,26817.25,SHORT,16.5,26795.0,1776724229,1776724229,26799.25,285,1776724229,26799.25,285,CLEAR,0.0,0.0,2026_04_20,4.125
1776724229,26795.0,LONG,16.5,26813.25,1776725669,1776725669,26812.5,276,1776725669,26812.5,276,CLEAR,0.0,0.0,2026_04_20,4.125
1776725669,26813.25,SHORT,16.5,26792.75,1776729389,1776729389,26793.25,697,1776729389,26793.25,697,CLEAR,0.0,0.0,2026_04_20,4.125
1776729389,26792.5,LONG,16.5,26814.25,1776730229,1776730229,26813.75,168,1776730229,26813.75,168,CLEAR,0.0,0.0,2026_04_20,4.125
1776730229,26818.5,SHORT,16.5,26786.0,1776731969,1776731969,26789.25,346,1776731969,26789.25,346,CLEAR,0.0,0.0,2026_04_20,4.125
1776731969,26786.0,LONG,16.5,26834.0,1776732449,1776732444,26816.5,95,1776732444,26816.5,95,CLEAR,0.0,0.0,2026_04_20,4.125
1776732449,26834.0,SHORT,16.5,26812.0,1776734129,1776732524,26829.25,15,1776732524,26829.25,15,CLEAR,0.0,0.0,2026_04_20,4.125
1776734129,26812.25,LONG,16.5,26830.75,1776735029,1776735029,26830.75,173,1776735029,26830.75,173,CLEAR,0.0,0.0,2026_04_20,4.125
1776735029,26837.0,SHORT,16.5,26793.0,1776741809,1776741809,26793.0,1308,1776741809,26793.0,1308,CLEAR,0.0,0.0,2026_04_20,4.125
1776741809,26793.0,LONG,16.5,26843.25,1776749309,1776749304,26840.5,1420,1776749304,26840.5,1420,CLEAR,0.0,0.0,2026_04_20,4.125
1776749309,26843.25,SHORT,16.5,26820.5,1776750749,1776750749,26820.5,280,1776750749,26820.5,280,CLEAR,0.0,0.0,2026_04_20,4.125
1776754859,26845.75,SHORT,15.0,26806.25,1776756929,1776756929,26810.25,413,1776755164,26829.25,61,WATCH,-19.0,-38.0,2026_04_21,3.75
1776756929,26806.25,LONG,15.0,26837.5,1776757829,1776757829,26836.25,179,1776757829,26836.25,179,CLEAR,0.0,0.0,2026_04_21,3.75
1776757829,26837.5,SHORT,15.0,26801.75,1776758849,1776758849,26804.0,204,1776758849,26804.0,204,CLEAR,0.0,0.0,2026_04_21,3.75
1776758849,26799.75,LONG,15.0,26854.0,1776761309,1776761309,26853.5,489,1776761309,26853.5,489,CLEAR,0.0,0.0,2026_04_21,3.75
1776761309,26854.0,SHORT,15.0,26808.5,1776762509,1776762509,26809.25,240,1776762509,26809.25,240,CLEAR,0.0,0.0,2026_04_21,3.75
1776762509,26806.25,LONG,15.0,26859.0,1776766169,1776766169,26857.75,717,1776766169,26857.75,717,CLEAR,0.0,0.0,2026_04_21,3.75
1776766169,26859.0,SHORT,15.0,26843.0,1776767249,1776767249,26843.0,211,1776767249,26843.0,211,CLEAR,0.0,0.0,2026_04_21,3.75
1776767249,26841.75,LONG,15.0,26882.25,1776768989,1776768989,26878.5,344,1776768989,26878.5,344,CLEAR,0.0,0.0,2026_04_21,3.75
1776768989,26882.25,SHORT,15.0,26851.75,1776770129,1776770129,26854.75,228,1776770129,26854.75,228,CLEAR,0.0,0.0,2026_04_21,3.75
1776770129,26850.5,LONG,15.0,26898.0,1776771629,1776771629,26896.25,300,1776771629,26896.25,300,CLEAR,0.0,0.0,2026_04_21,3.75
1776771629,26899.5,SHORT,15.0,26862.0,1776773069,1776773069,26863.25,288,1776773069,26863.25,288,CLEAR,0.0,0.0,2026_04_21,3.75
1776773069,26862.0,LONG,15.0,26876.0,1776773369,1776773369,26875.0,60,1776773369,26875.0,60,CLEAR,0.0,0.0,2026_04_21,3.75
1776773369,26879.75,SHORT,15.0,26829.0,1776774029,1776774029,26836.25,132,1776774029,26836.25,132,WATCH,0.0,0.0,2026_04_21,3.75
1776774029,26829.0,LONG,15.0,26871.75,1776774869,1776774869,26871.75,168,1776774704,26853.0,135,WATCH,-18.75,-37.5,2026_04_21,3.75
1776774869,26871.75,SHORT,15.0,26851.0,1776775109,1776775109,26851.25,48,1776775109,26851.25,48,WATCH,0.0,0.0,2026_04_21,3.75
1776775109,26825.75,LONG,15.0,26851.25,1776775349,1776775124,26825.75,3,1776775114,26840.0,1,WATCH,14.25,28.5,2026_04_21,3.75
1776775349,26843.0,SHORT,15.0,26806.5,1776776909,1776775519,26834.75,34,1776775499,26829.25,30,WIDE_ZONE,5.5,11.0,2026_04_21,3.75
1776776909,26802.25,LONG,15.0,26818.0,1776777389,1776777389,26815.25,96,1776777389,26815.25,96,CLEAR,0.0,0.0,2026_04_21,3.75
1776777389,26817.25,SHORT,15.0,26806.75,1776777869,1776777869,26807.0,96,1776777869,26807.0,96,CLEAR,0.0,0.0,2026_04_21,3.75
1776777869,26800.75,LONG,15.0,26838.0,1776778229,1776778214,26804.5,69,1776778204,26805.0,67,WATCH,0.5,1.0,2026_04_21,3.75
1776778229,26838.0,SHORT,15.0,26734.0,1776778529,1776778389,26764.0,32,1776778324,26757.0,19,NEAR_PIVOT,7.0,14.0,2026_04_21,3.75
1776778529,26730.75,LONG,15.0,26766.0,1776778709,1776778619,26749.5,18,1776778534,26730.75,1,NEAR_PIVOT,-18.75,-37.5,2026_04_21,3.75
1776778709,26756.0,SHORT,15.0,26731.75,1776778889,1776778789,26746.75,16,1776778724,26754.75,3,NEAR_PIVOT,-8.0,-16.0,2026_04_21,3.75
1776778889,26740.25,LONG,15.0,26784.75,1776779309,1776779064,26756.0,35,1776778934,26742.5,9,NEAR_PIVOT,-13.5,-27.0,2026_04_21,3.75
1776779309,26787.5,SHORT,15.0,26759.5,1776779489,1776779489,26762.75,36,1776779334,26787.5,5,NEAR_PIVOT,-24.75,-49.5,2026_04_21,3.75
1776779489,26770.75,LONG,15.0,26853.0,1776780029,1776780029,26853.0,108,1776779504,26766.75,3,NEAR_PIVOT,-86.25,-172.5,2026_04_21,3.75
1776780029,26853.0,SHORT,15.0,26822.5,1776780269,1776780269,26822.5,48,1776780044,26849.25,3,NEAR_PIVOT,-26.75,-53.5,2026_04_21,3.75
1776780269,26822.5,LONG,15.0,26871.5,1776780689,1776780624,26849.75,71,1776780319,26824.0,10,NEAR_PIVOT,-25.75,-51.5,2026_04_21,3.75
1776780689,26876.5,SHORT,15.0,26850.5,1776780869,1776780869,26860.25,36,1776780699,26870.5,2,NEAR_PIVOT,-10.25,-20.5,2026_04_21,3.75
1776780869,26854.5,LONG,15.0,26881.25,1776781049,1776781049,26881.25,36,1776780874,26857.0,1,NEAR_PIVOT,-24.25,-48.5,2026_04_21,3.75
1776781049,26875.25,SHORT,15.0,26815.5,1776781469,1776781329,26845.25,56,1776781104,26865.5,11,NEAR_3m,-20.25,-40.5,2026_04_21,3.75
1776781469,26815.5,LONG,15.0,26853.5,1776781829,1776781709,26829.25,48,1776781499,26827.5,6,NEAR_PIVOT,-1.75,-3.5,2026_04_21,3.75
1776781829,26853.5,SHORT,15.0,26784.25,1776783089,1776782084,26844.25,51,1776781849,26845.0,4,NEAR_3m,-0.75,-1.5,2026_04_21,3.75
1776783089,26779.25,LONG,15.0,26807.25,1776783269,1776783269,26795.75,36,1776783094,26788.5,1,NEAR_PIVOT,-7.25,-14.5,2026_04_21,3.75
1776783269,26796.0,SHORT,15.0,26672.25,1776783929,1776783604,26748.25,67,1776783279,26796.25,2,NEAR_PIVOT,-48.0,-96.0,2026_04_21,3.75
1776783929,26664.75,LONG,15.0,26769.25,1776784529,1776784529,26769.25,120,1776783934,26664.75,1,AT_PIVOT,-104.5,-209.0,2026_04_21,3.75
1776784529,26769.25,SHORT,15.0,26743.25,1776784709,1776784709,26755.25,36,1776784609,26747.75,16,NEAR_3m,7.5,15.0,2026_04_21,3.75
1776784709,26747.25,LONG,15.0,26785.25,1776784949,1776784894,26768.5,37,1776784714,26747.25,1,IMMINENT,-21.25,-42.5,2026_04_21,3.75
1776784949,26785.25,SHORT,15.0,26711.5,1776785369,1776785304,26730.5,71,1776784954,26773.75,1,NEAR_PIVOT,-43.25,-86.5,2026_04_21,3.75
1776785369,26711.5,LONG,15.0,26756.75,1776785609,1776785609,26741.25,48,1776785379,26719.0,2,NEAR_PIVOT,-22.25,-44.5,2026_04_21,3.75
1776785609,26756.75,SHORT,15.0,26700.5,1776785789,1776785789,26705.75,36,1776785689,26739.75,16,NEAR_5m,-34.0,-68.0,2026_04_21,3.75
1776785789,26695.0,LONG,15.0,26755.25,1776786509,1776785899,26704.25,22,1776785794,26702.25,1,IMMINENT,-2.0,-4.0,2026_04_21,3.75
1776786509,26756.75,SHORT,15.0,26717.0,1776786809,1776786809,26722.25,60,1776786519,26750.5,2,NEAR_PIVOT,-28.25,-56.5,2026_04_21,3.75
1776786809,26717.0,LONG,15.0,26769.5,1776787289,1776787119,26731.75,62,1776786834,26721.0,5,NEAR_PIVOT,-10.75,-21.5,2026_04_21,3.75
1776787289,26769.5,SHORT,15.0,26735.5,1776787529,1776787529,26737.0,48,1776787334,26762.75,9,NEAR_PIVOT,-25.75,-51.5,2026_04_21,3.75
1776787529,26735.5,LONG,15.0,26755.75,1776787769,1776787769,26755.75,48,1776787559,26736.75,6,NEAR_PIVOT,-19.0,-38.0,2026_04_21,3.75
1776787769,26758.25,SHORT,15.0,26721.25,1776788069,1776788069,26724.0,60,1776787824,26749.75,11,NEAR_PIVOT,-25.75,-51.5,2026_04_21,3.75
1776788069,26721.25,LONG,15.0,26748.0,1776788309,1776788309,26746.0,48,1776788084,26724.5,3,IMMINENT,-21.5,-43.0,2026_04_21,3.75
1776788309,26752.5,SHORT,15.0,26704.25,1776788969,1776788969,26704.25,132,1776788329,26752.25,4,NEAR_3m,-48.0,-96.0,2026_04_21,3.75
1776788969,26703.25,LONG,15.0,26745.0,1776789329,1776789329,26745.0,72,1776789019,26704.25,10,IMMINENT,-40.75,-81.5,2026_04_21,3.75
1776789329,26745.0,SHORT,15.0,26672.0,1776789869,1776789869,26678.25,108,1776789419,26728.25,18,NEAR_PIVOT,-50.0,-100.0,2026_04_21,3.75
1776789869,26672.0,LONG,15.0,26707.25,1776790109,1776790109,26707.0,48,1776789894,26679.25,5,NEAR_PIVOT,-27.75,-55.5,2026_04_21,3.75
1776790109,26714.0,SHORT,15.0,26669.5,1776790769,1776790769,26671.0,132,1776790119,26711.25,2,IMMINENT,-40.25,-80.5,2026_04_21,3.75
1776790769,26669.5,LONG,15.0,26705.5,1776791009,1776791009,26699.25,48,1776790944,26696.5,35,NEAR_PIVOT,-2.75,-5.5,2026_04_21,3.75
1776791009,26705.5,SHORT,15.0,26651.5,1776791189,1776791169,26668.0,32,1776791139,26665.25,26,WATCH,2.75,5.5,2026_04_21,3.75
1776791189,26646.0,LONG,15.0,26670.0,1776791369,1776791199,26649.75,2,1776791194,26656.5,1,NEAR_3m,6.75,13.5,2026_04_21,3.75
1776791369,26673.5,SHORT,15.0,26637.5,1776791549,1776791389,26673.5,4,1776791374,26661.25,1,NEAR_PIVOT,12.25,24.5,2026_04_21,3.75
1776791549,26620.0,LONG,15.0,26652.5,1776791789,1776791569,26620.0,4,1776791569,26620.0,4,NEAR_PIVOT,0.0,0.0,2026_04_21,3.75
1776791789,26652.5,SHORT,15.0,26604.25,1776792029,1776792029,26604.25,48,1776791819,26647.5,6,NEAR_PIVOT,-43.25,-86.5,2026_04_21,3.75
1776792029,26602.0,LONG,15.0,26646.75,1776792329,1776792159,26614.25,26,1776792079,26611.5,10,NEAR_PIVOT,-2.75,-5.5,2026_04_21,3.75
1776792329,26646.75,SHORT,15.0,26622.25,1776792509,1776792509,26622.25,36,1776792449,26635.0,24,NEAR_PIVOT,-12.75,-25.5,2026_04_21,3.75
1776792509,26622.25,LONG,15.0,26737.5,1776793409,1776792949,26655.0,88,1776792689,26647.25,36,NEAR_3m,-7.75,-15.5,2026_04_21,3.75
1776793409,26765.0,SHORT,15.0,26698.75,1776793649,1776793434,26765.0,5,1776793429,26726.5,4,NEAR_PIVOT,38.5,77.0,2026_04_21,3.75
1776793649,26696.5,LONG,15.0,26725.75,1776793949,1776793949,26725.75,60,1776793659,26696.5,2,NEAR_PIVOT,-29.25,-58.5,2026_04_21,3.75
1776793949,26726.0,SHORT,15.0,26678.25,1776794189,1776794189,26678.25,48,1776793999,26720.25,10,IMMINENT,-42.0,-84.0,2026_04_21,3.75
1776794189,26678.25,LONG,15.0,26727.25,1776794609,1776794609,26724.75,84,1776794214,26685.5,5,IMMINENT,-39.25,-78.5,2026_04_21,3.75
1776794609,26727.5,SHORT,15.0,26701.25,1776795089,1776794784,26720.75,35,1776794724,26719.75,23,WATCH,1.0,2.0,2026_04_21,3.75
1776795089,26701.25,LONG,15.0,26729.5,1776795389,1776795389,26728.25,60,1776795159,26717.0,14,NEAR_3m,-11.25,-22.5,2026_04_21,3.75
1776795389,26729.5,SHORT,15.0,26670.25,1776795749,1776795404,26689.25,3,1776795404,26689.25,3,WATCH,0.0,0.0,2026_04_21,3.75
1776795749,26671.25,LONG,15.0,26690.0,1776795929,1776795929,26687.5,36,1776795839,26686.0,18,NEAR_PIVOT,-1.5,-3.0,2026_04_21,3.75
1776795929,26690.0,SHORT,15.0,26670.0,1776796169,1776796169,26675.5,48,1776795959,26687.75,6,IMMINENT,-12.25,-24.5,2026_04_21,3.75
1776796169,26670.0,LONG,15.0,26706.75,1776796469,1776796469,26704.75,60,1776796469,26704.75,60,WATCH,0.0,0.0,2026_04_21,3.75
1776796469,26706.75,SHORT,15.0,26680.25,1776796709,1776796709,26681.5,48,1776796709,26681.5,48,WATCH,0.0,0.0,2026_04_21,3.75
1776796709,26680.0,LONG,15.0,26692.75,1776796889,1776796889,26692.75,36,1776796889,26692.75,36,CLEAR,0.0,0.0,2026_04_21,3.75
1776796889,26696.5,SHORT,15.0,26666.25,1776797429,1776797429,26668.0,108,1776797429,26668.0,108,WATCH,0.0,0.0,2026_04_21,3.75
1776797429,26666.25,LONG,15.0,26677.25,1776797669,1776797669,26673.5,48,1776797669,26673.5,48,CLEAR,0.0,0.0,2026_04_21,3.75
1776797669,26738.5,SHORT,15.0,26673.0,1776797909,1776797679,26698.5,2,1776797679,26698.5,2,CLEAR,0.0,0.0,2026_04_21,3.75
1776797909,26707.25,LONG,15.0,26763.75,1776798809,1776798064,26724.0,31,1776797914,26707.25,1,NEAR_PIVOT,-16.75,-33.5,2026_04_21,3.75
1776798809,26767.75,SHORT,15.0,26720.75,1776799049,1776798904,26746.0,19,1776798839,26767.0,6,NEAR_3m,-21.0,-42.0,2026_04_21,3.75
1776799049,26729.5,LONG,15.0,26783.5,1776799889,1776799594,26763.0,109,1776799054,26729.5,1,NEAR_PIVOT,-33.5,-67.0,2026_04_21,3.75
1776799889,26786.25,SHORT,15.0,26558.25,1776800669,1776800344,26717.25,91,1776799909,26783.5,4,NEAR_3m,-66.25,-132.5,2026_04_21,3.75
1776800669,26554.5,LONG,15.0,26631.75,1776801029,1776800724,26583.75,11,1776800684,26555.25,3,NEAR_PIVOT,-28.5,-57.0,2026_04_21,3.75
1776801029,26631.75,SHORT,15.0,26591.75,1776801209,1776801209,26603.75,36,1776801094,26608.0,13,NEAR_5m,-4.25,-8.5,2026_04_21,3.75
1776801209,26593.5,LONG,15.0,26635.5,1776801569,1776801294,26594.75,17,1776801224,26601.0,3,NEAR_3m,6.25,12.5,2026_04_21,3.75
1776801569,26642.0,SHORT,15.0,26602.5,1776802109,1776802109,26608.5,108,1776801574,26639.75,1,IMMINENT,-31.25,-62.5,2026_04_21,3.75
1776802109,26602.5,LONG,15.0,26792.5,1776802349,1776802194,26715.0,17,1776802194,26715.0,17,WATCH,0.0,0.0,2026_04_21,3.75
1776802349,26792.5,SHORT,15.0,26743.5,1776802529,1776802529,26745.25,36,1776802374,26765.5,5,NEAR_PIVOT,-20.25,-40.5,2026_04_21,3.75
1776802529,26736.75,LONG,15.0,26771.25,1776803069,1776802684,26753.5,31,1776802539,26739.75,2,NEAR_3m,-13.75,-27.5,2026_04_21,3.75
1776803069,26771.0,SHORT,15.0,26721.25,1776803549,1776803549,26728.0,96,1776803269,26752.0,40,IMMINENT,-24.0,-48.0,2026_04_21,3.75
1776803549,26721.25,LONG,15.0,26745.0,1776803789,1776803789,26740.25,48,1776803789,26740.25,48,WATCH,0.0,0.0,2026_04_21,3.75
1776803789,26745.0,SHORT,15.0,26707.75,1776804449,1776804449,26713.0,132,1776804289,26718.5,100,NEAR_3m,-5.5,-11.0,2026_04_21,3.75
1776804449,26707.75,LONG,15.0,26743.5,1776804929,1776804929,26736.25,96,1776804929,26736.25,96,CLEAR,0.0,0.0,2026_04_21,3.75
1776804929,26743.5,SHORT,15.0,26730.75,1776805169,1776805169,26731.5,48,1776805169,26731.5,48,CLEAR,0.0,0.0,2026_04_21,3.75
1776805169,26716.25,LONG,15.0,26759.25,1776809669,1776805194,26716.25,5,1776805194,26716.25,5,CLEAR,0.0,0.0,2026_04_21,3.75
1776809669,26759.25,SHORT,15.0,26735.0,1776812309,1776812309,26737.5,508,1776812309,26737.5,508,CLEAR,0.0,0.0,2026_04_21,3.75
1776812309,26735.0,LONG,15.0,26815.5,1776817889,1776817889,26812.75,1088,1776816179,26778.25,746,NEAR_PIVOT,-34.5,-69.0,2026_04_21,3.75
1776817889,26817.0,SHORT,15.0,26793.25,1776819089,1776819089,26796.0,240,1776819089,26796.0,240,CLEAR,0.0,0.0,2026_04_21,3.75
1776819089,26793.25,LONG,15.0,26811.75,1776819929,1776819929,26809.25,167,1776819929,26809.25,167,CLEAR,0.0,0.0,2026_04_21,3.75
1776819929,26812.5,SHORT,15.0,26793.75,1776820889,1776820889,26793.75,191,1776820889,26793.75,191,CLEAR,0.0,0.0,2026_04_21,3.75
1776820889,26793.75,LONG,15.0,26827.25,1776821849,1776821849,26827.25,190,1776821849,26827.25,190,CLEAR,0.0,0.0,2026_04_21,3.75
1776821849,26830.25,SHORT,15.0,26810.0,1776822389,1776822389,26811.75,108,1776822389,26811.75,108,WATCH,0.0,0.0,2026_04_21,3.75
1776822389,26809.25,LONG,15.0,26831.75,1776824999,1776824999,26828.25,515,1776824999,26828.25,515,CLEAR,0.0,0.0,2026_04_21,3.75
1776824999,26831.75,SHORT,15.0,26805.0,1776828029,1776828029,26807.75,590,1776828029,26807.75,590,CLEAR,0.0,0.0,2026_04_21,3.75
1776828029,26805.0,LONG,15.0,26824.5,1776828749,1776828749,26823.25,139,1776828749,26823.25,139,CLEAR,0.0,0.0,2026_04_21,3.75
1776828749,26824.75,SHORT,15.0,26771.0,1776834029,1776834029,26773.75,1003,1776834029,26773.75,1003,CLEAR,0.0,0.0,2026_04_21,3.75
1776834029,26771.0,LONG,15.0,26855.25,1776835529,1776835009,26818.0,195,1776835009,26818.0,195,CLEAR,0.0,0.0,2026_04_21,3.75
1776835529,26855.25,SHORT,15.0,26823.5,1776836429,1776836429,26823.5,180,1776835619,26838.75,18,NEAR_PIVOT,-15.25,-30.5,2026_04_21,3.75
1776836429,26822.25,LONG,15.0,26840.5,1776836789,1776836789,26840.0,72,1776836789,26840.0,72,CLEAR,0.0,0.0,2026_04_21,3.75
1776836789,26841.75,SHORT,15.0,26807.25,1776838649,1776838649,26809.25,368,1776838649,26809.25,368,CLEAR,0.0,0.0,2026_04_21,3.75
1776841259,26834.75,LONG,21.5,26863.25,1776843869,1776843869,26861.25,516,1776842279,26829.5,199,WATCH,-31.75,-63.5,2026_04_22,5.375
1776843869,26863.25,SHORT,21.5,26780.75,1776847229,1776847229,26781.0,668,1776846959,26794.75,614,NEAR_PIVOT,-13.75,-27.5,2026_04_22,5.375
1776847229,26780.75,LONG,21.5,26862.0,1776851189,1776851189,26862.0,792,1776848519,26831.75,258,NEAR_PIVOT,-30.25,-60.5,2026_04_22,5.375
1776851189,26862.0,SHORT,21.5,26820.0,1776851729,1776851729,26820.0,107,1776851704,26828.0,102,NEAR_PIVOT,-8.0,-16.0,2026_04_22,5.375
1776851729,26808.5,LONG,21.5,26840.5,1776852089,1776852089,26838.5,72,1776851734,26813.75,1,NEAR_PIVOT,-24.75,-49.5,2026_04_22,5.375
1776852089,26840.5,SHORT,21.5,26806.5,1776852809,1776852424,26833.0,67,1776852419,26828.5,66,WATCH,4.5,9.0,2026_04_22,5.375
1776852809,26806.5,LONG,21.5,26848.75,1776854189,1776854189,26848.5,276,1776854189,26848.5,276,CLEAR,0.0,0.0,2026_04_22,5.375
1776854189,26848.75,SHORT,21.5,26807.5,1776858269,1776858269,26812.25,812,1776858269,26812.25,812,CLEAR,0.0,0.0,2026_04_22,5.375
1776858269,26807.5,LONG,21.5,26897.0,1776860069,1776860069,26896.5,360,1776860069,26896.5,360,NEAR_5m,0.0,0.0,2026_04_22,5.375
1776860069,26898.5,SHORT,21.5,26818.75,1776862949,1776862949,26819.25,576,1776860134,26897.25,13,NEAR_PIVOT,-78.0,-156.0,2026_04_22,5.375
1776862949,26818.75,LONG,21.5,26846.0,1776863369,1776863369,26846.0,84,1776863369,26846.0,84,CLEAR,0.0,0.0,2026_04_22,5.375
1776863369,26864.0,SHORT,21.5,26827.5,1776863849,1776863849,26830.25,96,1776863469,26833.75,20,NEAR_PIVOT,-3.5,-7.0,2026_04_22,5.375
1776863849,26827.5,LONG,21.5,26884.75,1776864509,1776864064,26850.75,43,1776864014,26856.5,33,WATCH,5.75,11.5,2026_04_22,5.375
1776864509,26885.5,SHORT,21.5,26819.75,1776864869,1776864849,26842.0,68,1776864599,26882.0,18,NEAR_PIVOT,-40.0,-80.0,2026_04_22,5.375
1776864869,26817.5,LONG,21.5,26875.25,1776865649,1776865114,26821.0,49,1776864879,26817.5,2,NEAR_PIVOT,-3.5,-7.0,2026_04_22,5.375
1776865649,26875.25,SHORT,21.5,26821.5,1776865889,1776865889,26823.0,48,1776865794,26836.25,29,NEAR_5m,-13.25,-26.5,2026_04_22,5.375
1776865889,26817.75,LONG,21.5,26889.25,1776866489,1776866249,26840.25,72,1776865894,26817.75,1,NEAR_PIVOT,-22.5,-45.0,2026_04_22,5.375
1776866489,26897.75,SHORT,21.5,26853.75,1776866789,1776866789,26870.0,60,1776866499,26895.75,2,NEAR_PIVOT,-25.75,-51.5,2026_04_22,5.375
1776866789,26853.75,LONG,21.5,26994.75,1776868229,1776868229,26979.5,288,1776866884,26897.0,19,NEAR_PIVOT,-82.5,-165.0,2026_04_22,5.375
1776868229,26994.75,SHORT,21.5,26952.0,1776868529,1776868444,26974.0,43,1776868264,26985.75,7,NEAR_5m,-11.75,-23.5,2026_04_22,5.375
1776868529,26946.25,LONG,21.5,27001.25,1776868829,1776868829,26999.75,60,1776868539,26949.75,2,NEAR_5m,-50.0,-100.0,2026_04_22,5.375
1776868829,27004.75,SHORT,21.5,26976.0,1776869009,1776869009,26976.0,36,1776869009,26976.0,36,WIDE_ZONE,0.0,0.0,2026_04_22,5.375
1776869009,26963.5,LONG,21.5,26986.75,1776869429,1776869429,26979.25,84,1776869034,26964.5,5,WIDE_ZONE,-14.75,-29.5,2026_04_22,5.375
1776869429,26988.0,SHORT,21.5,26947.75,1776869789,1776869684,26969.25,51,1776869664,26964.5,47,WATCH,4.75,9.5,2026_04_22,5.375
1776869789,26952.75,LONG,21.5,26975.0,1776870029,1776870029,26964.0,48,1776870029,26964.0,48,WIDE_ZONE,0.0,0.0,2026_04_22,5.375
1776870029,26975.0,SHORT,21.5,26945.5,1776870269,1776870269,26953.5,48,1776870124,26951.25,19,NEAR_PIVOT,2.25,4.5,2026_04_22,5.375
1776870269,26942.5,LONG,21.5,27005.25,1776871469,1776871469,26996.25,240,1776870359,26946.75,18,NEAR_PIVOT,-49.5,-99.0,2026_04_22,5.375
1776871469,27005.25,SHORT,21.5,26980.75,1776871649,1776871649,26981.5,36,1776871599,26992.75,26,NEAR_PIVOT,-11.25,-22.5,2026_04_22,5.375
1776871649,26980.75,LONG,21.5,27004.0,1776871829,1776871829,26998.75,36,1776871829,26998.75,36,WATCH,0.0,0.0,2026_04_22,5.375
1776871829,27005.25,SHORT,21.5,26981.0,1776872189,1776872189,26981.0,72,1776871934,26994.75,21,NEAR_PIVOT,-13.75,-27.5,2026_04_22,5.375
1776872189,26980.5,LONG,21.5,27004.0,1776872549,1776872549,27003.25,72,1776872549,27003.25,72,WATCH,0.0,0.0,2026_04_22,5.375
1776872549,27004.0,SHORT,21.5,26964.0,1776872729,1776872729,26975.0,36,1776872679,26973.25,26,NEAR_PIVOT,1.75,3.5,2026_04_22,5.375
1776872729,26970.25,LONG,21.5,27002.75,1776873389,1776873389,26994.0,132,1776873044,26989.0,63,WIDE_ZONE,-5.0,-10.0,2026_04_22,5.375
1776873389,27002.75,SHORT,21.5,26968.25,1776873689,1776873689,26968.5,60,1776873689,26968.5,60,WATCH,0.0,0.0,2026_04_22,5.375
1776873689,26968.25,LONG,21.5,27002.0,1776874529,1776874529,27000.75,168,1776874289,26984.75,120,WATCH,-16.0,-32.0,2026_04_22,5.375
1776874529,27002.0,SHORT,21.5,26978.25,1776874769,1776874769,26978.25,48,1776874769,26978.25,48,WATCH,0.0,0.0,2026_04_22,5.375
1776874769,26974.0,LONG,21.5,26995.75,1776875069,1776875069,26992.5,60,1776874954,26987.5,37,NEAR_PIVOT,-5.0,-10.0,2026_04_22,5.375
1776875069,26995.75,SHORT,21.5,26960.25,1776875429,1776875429,26960.25,72,1776875429,26960.25,72,WATCH,0.0,0.0,2026_04_22,5.375
