**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

side,entry_ts,entry_utc,entry_price,exit_ts,exit_utc,exit_price,exit_reason,duration_min,realized_pnl_dollars,peak_pnl_ticks,worst_pnl_ticks,entry_pos_in_band,entry_z_1h_high,entry_z_15m_crm,entry_slope_15s,entry_slope_15m,entry_sig_above_1h_low
LONG,1770917040,2026-02-12 17:24:00,24897.0,1770917340,2026-02-12 17:29:00,24871.25,hard_stop,5.0,-51.5,50.0,-103.0,-4.078,-4.254,-0.879,0.555,-2.833,-2.226
LONG,1770919740,2026-02-12 18:09:00,24854.25,1770920160,2026-02-12 18:16:00,24836.5,hard_stop,7.0,-35.5,46.0,-71.0,-3.523,-2.917,-0.719,0.504,-2.115,-1.726
LONG,1770924120,2026-02-12 19:22:00,24909.75,1770924360,2026-02-12 19:26:00,24894.75,hard_stop,4.0,-30.0,51.0,-60.0,-2.385,-1.92,1.464,1.697,-0.397,-1.096
LONG,1770928920,2026-02-12 20:42:00,24810.5,1770929100,2026-02-12 20:45:00,24792.5,hard_stop,3.0,-36.0,0.0,-72.0,-2.733,-2.058,-1.748,0.609,-0.369,-1.248
LONG,1770937800,2026-02-12 23:10:00,24847.0,1770938160,2026-02-12 23:16:00,24832.0,hard_stop,6.0,-30.0,0.0,-60.0,-1.476,-1.297,0.171,0.593,-0.464,-0.724
LONG,1770940260,2026-02-12 23:51:00,24818.0,1770942240,2026-02-13 00:24:00,24793.5,hard_stop,33.0,-49.0,181.0,-98.0,-1.761,-1.421,-0.147,1.154,-0.71,-0.864
LONG,1770946620,2026-02-13 01:37:00,24797.5,1770947760,2026-02-13 01:56:00,24778.0,hard_stop,19.0,-39.0,68.0,-78.0,-0.867,-1.16,-0.152,0.645,-0.14,-0.534
LONG,1770955920,2026-02-13 04:12:00,24761.75,1770959700,2026-02-13 05:15:00,24737.5,hard_stop,63.0,-48.5,140.0,-97.0,-0.237,-1.281,-1.75,0.557,0.104,-0.387
LONG,1770962820,2026-02-13 06:07:00,24723.25,1770963720,2026-02-13 06:22:00,24700.25,hard_stop,15.0,-46.0,26.0,-92.0,-0.388,-2.398,-1.037,0.59,-0.504,-0.855
LONG,1770969540,2026-02-13 07:59:00,24746.75,1770969720,2026-02-13 08:02:00,24729.5,hard_stop,3.0,-34.5,1.0,-69.0,-0.064,-1.55,1.08,0.785,-0.189,-0.124
LONG,1770983760,2026-02-13 11:56:00,24711.5,1770984360,2026-02-13 12:06:00,24695.0,hard_stop,10.0,-33.0,100.0,-66.0,-0.259,-2.439,-0.707,1.465,-0.418,-0.586
LONG,1770986520,2026-02-13 12:42:00,24720.0,1770986760,2026-02-13 12:46:00,24704.5,hard_stop,4.0,-31.0,10.0,-62.0,0.097,-1.924,-0.18,0.51,-0.488,0.181
LONG,1770988980,2026-02-13 13:23:00,24691.0,1770993540,2026-02-13 14:39:00,24672.75,hard_stop,76.0,-36.5,503.0,-73.0,-0.586,-2.719,-0.296,0.706,-0.858,-0.979
SHORT,1770997140,2026-02-13 15:39:00,24827.75,1770998700,2026-02-13 16:05:00,24855.5,hard_stop,26.0,-55.5,370.0,-111.0,2.082,1.101,1.71,9.244,0.789,4.088
SHORT,1771002000,2026-02-13 17:00:00,24894.5,1771002060,2026-02-13 17:01:00,24916.0,hard_stop,1.0,-43.0,0.0,-86.0,1.819,1.285,1.443,2.102,0.629,4.429
SHORT,1771004280,2026-02-13 17:38:00,24965.25,1771004400,2026-02-13 17:40:00,24981.5,hard_stop,2.0,-32.5,0.0,-65.0,2.284,2.322,1.596,1.633,1.153,5.561
SHORT,1771007220,2026-02-13 18:27:00,24955.0,1771007280,2026-02-13 18:28:00,24976.75,hard_stop,1.0,-43.5,0.0,-87.0,2.081,1.512,1.061,2.145,1.021,3.44
SHORT,1771009200,2026-02-13 19:00:00,24941.0,1771009920,2026-02-13 19:12:00,24962.5,hard_stop,12.0,-43.0,68.0,-86.0,1.717,1.006,0.439,-2.486,0.715,2.329
SHORT,1771011720,2026-02-13 19:42:00,24908.0,1771011780,2026-02-13 19:43:00,24895.25,crossed_15m_mean,1.0,25.5,51.0,0.0,1.56,0.652,-1.252,-0.983,0.406,2.115
LONG,1771219020,2026-02-16 05:17:00,24819.75,1771220520,2026-02-16 05:42:00,24803.5,hard_stop,25.0,-32.5,29.0,-65.0,0.153,-1.16,-0.989,0.411,-0.112,0.246
LONG,1771223520,2026-02-16 06:32:00,24804.75,1771230720,2026-02-16 08:32:00,24870.0,time_stop,120.0,130.5,354.0,-13.0,-0.053,-1.236,-1.417,0.606,-0.026,-0.076
SHORT,1771232520,2026-02-16 09:02:00,24899.5,1771233900,2026-02-16 09:25:00,24914.5,hard_stop,23.0,-30.0,22.0,-60.0,1.699,1.707,1.665,0.254,0.467,2.909
SHORT,1771235700,2026-02-16 09:55:00,24911.5,1771239420,2026-02-16 10:57:00,24873.25,crossed_15m_mean,62.0,76.5,153.0,-7.0,2.063,2.167,1.434,0.324,0.496,3.531
LONG,1771253640,2026-02-16 14:54:00,24753.75,1771255260,2026-02-16 15:21:00,24732.75,hard_stop,27.0,-42.0,156.0,-84.0,-2.467,-3.643,-1.633,0.688,-0.81,-3.319
LONG,1771259460,2026-02-16 16:31:00,24739.5,1771259580,2026-02-16 16:33:00,24722.25,hard_stop,2.0,-34.5,0.0,-69.0,-1.553,-3.314,-0.295,0.689,-0.76,-1.308
LONG,1771262940,2026-02-16 17:29:00,24743.5,1771282800,2026-02-16 23:00:00,24760.5,time_stop,331.0,34.0,96.0,-32.0,-1.174,-2.313,0.567,0.714,-0.332,-0.919
LONG,1771284660,2026-02-16 23:31:00,24790.5,1771291860,2026-02-17 01:31:00,24780.5,time_stop,120.0,-20.0,157.0,-40.0,-0.252,-1.142,1.88,0.439,0.375,-0.194
LONG,1771294560,2026-02-17 02:16:00,24662.75,1771297320,2026-02-17 03:02:00,24644.0,hard_stop,46.0,-37.5,72.0,-75.0,-1.32,-3.481,-2.135,1.265,-0.582,-1.18
LONG,1771300440,2026-02-17 03:54:00,24607.0,1771305540,2026-02-17 05:19:00,24584.5,hard_stop,85.0,-45.0,81.0,-90.0,-1.831,-3.409,-1.199,0.465,-1.114,-1.678
LONG,1771308360,2026-02-17 06:06:00,24599.5,1771315560,2026-02-17 08:06:00,24697.5,time_stop,120.0,196.0,434.0,-41.0,-0.899,-1.821,-0.737,0.6,-0.444,-0.928
LONG,1771327800,2026-02-17 11:30:00,24629.0,1771328040,2026-02-17 11:34:00,24612.0,hard_stop,4.0,-34.0,0.0,-68.0,-0.294,-1.028,-0.483,0.859,-0.375,-0.372
LONG,1771329840,2026-02-17 12:04:00,24621.0,1771331940,2026-02-17 12:39:00,24604.25,hard_stop,35.0,-33.5,172.0,-67.0,0.12,-1.031,-0.584,0.49,-0.093,0.167
LONG,1771335900,2026-02-17 13:45:00,24602.5,1771336020,2026-02-17 13:47:00,24584.5,hard_stop,2.0,-36.0,0.0,-72.0,0.016,-1.405,-0.165,0.74,-0.033,0.045
LONG,1771340880,2026-02-17 15:08:00,24533.0,1771340940,2026-02-17 15:09:00,24510.75,hard_stop,1.0,-44.5,0.0,-89.0,-0.316,-2.779,-1.387,1.275,-0.768,-0.791
LONG,1771343160,2026-02-17 15:46:00,24526.0,1771344780,2026-02-17 16:13:00,24785.25,target_2sigma,27.0,518.5,1037.0,0.0,-0.782,-2.911,-0.814,0.888,-0.535,-1.959
SHORT,1771347000,2026-02-17 16:50:00,24745.25,1771347240,2026-02-17 16:54:00,24760.5,hard_stop,4.0,-30.5,34.0,-61.0,1.513,1.223,1.212,-2.006,0.744,3.13
SHORT,1771355400,2026-02-17 19:10:00,24838.25,1771355820,2026-02-17 19:17:00,24854.25,hard_stop,7.0,-32.0,10.0,-64.0,1.842,1.544,1.646,-0.66,1.362,4.477
SHORT,1771357620,2026-02-17 19:47:00,24863.25,1771363860,2026-02-17 21:31:00,24776.0,crossed_15m_mean,104.0,174.5,500.0,-1.0,1.988,1.88,1.221,0.995,0.765,4.832
SHORT,1771404600,2026-02-18 08:50:00,24893.0,1771405260,2026-02-18 09:01:00,24913.5,hard_stop,11.0,-41.0,3.0,-82.0,2.469,1.781,1.755,-0.631,0.371,3.201
SHORT,1771407900,2026-02-18 09:45:00,24934.25,1771413420,2026-02-18 11:17:00,24902.0,crossed_15m_mean,92.0,64.5,141.0,-21.0,3.119,2.418,1.409,1.036,0.536,3.785
SHORT,1771417140,2026-02-18 12:19:00,24948.75,1771417800,2026-02-18 12:30:00,24893.75,crossed_15m_mean,11.0,110.0,220.0,-11.0,3.285,1.417,1.573,1.075,0.236,2.076
LONG,1771426260,2026-02-18 14:51:00,24813.75,1771426980,2026-02-18 15:03:00,24985.75,target_2sigma,12.0,344.0,688.0,0.0,0.164,-1.052,-1.451,4.088,-0.247,0.164
SHORT,1771429920,2026-02-18 15:52:00,25063.25,1771430040,2026-02-18 15:54:00,25084.0,hard_stop,2.0,-41.5,0.0,-83.0,3.493,2.983,1.616,1.638,1.001,4.544
SHORT,1771432200,2026-02-18 16:30:00,25095.0,1771432260,2026-02-18 16:31:00,25113.5,hard_stop,1.0,-37.0,0.0,-74.0,3.184,2.37,1.09,-0.374,1.104,4.522
SHORT,1771434060,2026-02-18 17:01:00,25078.0,1771434240,2026-02-18 17:04:00,25095.0,hard_stop,3.0,-34.0,0.0,-68.0,2.545,1.518,0.66,-3.184,1.296,2.51
SHORT,1771436040,2026-02-18 17:34:00,25078.75,1771437120,2026-02-18 17:52:00,25094.5,hard_stop,18.0,-31.5,10.0,-63.0,2.874,1.527,0.407,-1.571,1.562,2.835
SHORT,1771438920,2026-02-18 18:22:00,25078.5,1771439160,2026-02-18 18:26:00,25066.0,crossed_15m_mean,4.0,25.0,50.0,0.0,2.408,1.145,-0.322,-1.105,0.226,2.08
LONG,1771446420,2026-02-18 20:27:00,24878.25,1771455600,2026-02-18 23:00:00,24955.25,time_stop,153.0,154.0,449.0,-9.0,-0.238,-1.454,-1.703,0.918,-1.146,-0.264
SHORT,1771486320,2026-02-19 07:32:00,25037.0,1771490760,2026-02-19 08:46:00,24996.25,crossed_15m_mean,74.0,81.5,163.0,-55.0,1.436,0.682,1.647,1.525,0.376,2.557
LONG,1771495140,2026-02-19 09:59:00,24893.0,1771495440,2026-02-19 10:04:00,24866.5,hard_stop,5.0,-53.0,28.0,-106.0,-0.886,-4.197,-2.24,1.265,-0.576,-1.398
LONG,1771497840,2026-02-19 10:44:00,24859.25,1771498260,2026-02-19 10:51:00,24839.75,hard_stop,7.0,-39.0,35.0,-78.0,-1.665,-5.153,-1.293,0.769,-1.114,-2.482
LONG,1771500420,2026-02-19 11:27:00,24880.75,1771501560,2026-02-19 11:46:00,24865.75,hard_stop,19.0,-30.0,8.0,-60.0,-1.001,-2.968,-0.484,0.444,-0.889,-1.177
LONG,1771503960,2026-02-19 12:26:00,24886.25,1771504560,2026-02-19 12:36:00,24870.0,hard_stop,10.0,-32.5,8.0,-65.0,-0.974,-2.004,0.508,0.795,-0.599,-0.996
LONG,1771509300,2026-02-19 13:55:00,24872.0,1771509420,2026-02-19 13:57:00,24855.5,hard_stop,2.0,-33.0,0.0,-66.0,-0.838,-1.922,0.445,0.583,-0.053,-0.777
LONG,1771512540,2026-02-19 14:49:00,24825.0,1771519740,2026-02-19 16:49:00,24830.5,time_stop,120.0,11.0,514.0,0.0,-1.377,-2.317,-1.712,0.764,-0.121,-1.181
LONG,1771522080,2026-02-19 17:28:00,24862.25,1771522620,2026-02-19 17:37:00,24841.5,hard_stop,9.0,-41.5,1.0,-83.0,0.167,-1.535,-0.282,3.901,-0.017,0.188
LONG,1771524600,2026-02-19 18:10:00,24804.0,1771525020,2026-02-19 18:17:00,24785.75,hard_stop,7.0,-36.5,110.0,-73.0,-0.636,-2.333,-1.515,0.512,-0.561,-0.751
LONG,1771526820,2026-02-19 18:47:00,24818.75,1771527060,2026-02-19 18:51:00,24803.0,hard_stop,4.0,-31.5,0.0,-63.0,-0.647,-2.098,-0.552,0.77,-0.753,-0.764
LONG,1771530900,2026-02-19 19:55:00,24789.25,1771538100,2026-02-19 21:55:00,24838.25,time_stop,120.0,98.0,319.0,-54.0,-0.554,-2.272,-0.982,0.459,-0.383,-0.754
SHORT,1771566000,2026-02-20 05:40:00,24932.0,1771567860,2026-02-20 06:11:00,24948.5,hard_stop,31.0,-33.0,13.0,-66.0,1.494,0.894,2.938,1.319,0.206,2.044
SHORT,1771580400,2026-02-20 09:40:00,24958.0,1771584180,2026-02-20 10:43:00,24918.75,crossed_15m_mean,63.0,78.5,157.0,0.0,1.825,1.205,1.107,-1.75,0.168,2.042
LONG,1771589400,2026-02-20 12:10:00,24831.25,1771589940,2026-02-20 12:19:00,24812.0,hard_stop,9.0,-38.5,51.0,-77.0,-1.213,-4.416,-1.809,0.431,-0.601,-1.794
LONG,1771592040,2026-02-20 12:54:00,24813.25,1771594260,2026-02-20 13:31:00,24784.75,hard_stop,37.0,-57.0,178.0,-114.0,-1.657,-5.165,-1.281,0.585,-0.854,-2.451
LONG,1771597920,2026-02-20 14:32:00,24780.5,1771599660,2026-02-20 15:01:00,25063.0,target_2sigma,29.0,565.0,1130.0,0.0,-2.685,-3.675,-0.439,0.595,-0.908,-2.384
SHORT,1771603200,2026-02-20 16:00:00,25103.25,1771603320,2026-02-20 16:02:00,25133.0,hard_stop,2.0,-59.5,0.0,-119.0,2.735,2.252,1.721,4.855,1.606,3.12
SHORT,1771606740,2026-02-20 16:59:00,25098.5,1771608360,2026-02-20 17:26:00,24900.0,back_in_band,27.0,397.0,847.0,0.0,2.842,2.184,1.138,1.386,1.929,3.242
SHORT,1771615800,2026-02-20 19:30:00,25064.25,1771621380,2026-02-20 21:03:00,25084.0,hard_stop,93.0,-39.5,172.0,-79.0,1.463,0.686,0.589,-0.506,0.421,2.242
LONG,1771809720,2026-02-23 01:22:00,24876.5,1771809900,2026-02-23 01:25:00,24856.75,hard_stop,3.0,-39.5,0.0,-79.0,-0.146,-1.584,-1.081,0.428,-1.19,-0.181
LONG,1771815780,2026-02-23 03:03:00,24852.5,1771816620,2026-02-23 03:17:00,24835.0,hard_stop,14.0,-35.0,34.0,-70.0,-0.425,-1.913,-0.291,0.61,-0.744,-0.555
LONG,1771819260,2026-02-23 04:01:00,24834.75,1771821660,2026-02-23 04:41:00,24815.5,hard_stop,40.0,-38.5,70.0,-77.0,-0.609,-1.819,-0.63,0.457,-0.064,-0.849
LONG,1771824600,2026-02-23 05:30:00,24825.25,1771831800,2026-02-23 07:30:00,24899.0,time_stop,120.0,147.5,354.0,0.0,-0.869,-1.592,-1.18,0.629,-0.029,-0.981
SHORT,1771844700,2026-02-23 11:05:00,24963.5,1771845300,2026-02-23 11:15:00,24980.75,hard_stop,10.0,-34.5,9.0,-69.0,1.766,0.582,0.135,-0.288,0.404,2.13
SHORT,1771857360,2026-02-23 14:36:00,24989.5,1771857420,2026-02-23 14:37:00,25005.25,hard_stop,1.0,-31.5,0.0,-63.0,2.592,1.162,2.495,5.871,0.075,2.914
LONG,1771863600,2026-02-23 16:20:00,24731.0,1771868100,2026-02-23 17:35:00,24710.0,hard_stop,75.0,-42.0,199.0,-84.0,-2.08,-3.359,-1.656,0.529,-1.304,-2.879
LONG,1771876500,2026-02-23 19:55:00,24696.0,1771883700,2026-02-23 21:55:00,24789.75,time_stop,120.0,187.5,375.0,-54.0,-1.334,-2.584,-1.372,0.449,-0.371,-1.285
SHORT,1771902240,2026-02-24 03:04:00,24872.75,1771909440,2026-02-24 05:04:00,24886.0,time_stop,120.0,-26.5,22.0,-53.0,1.353,0.416,1.68,0.451,0.45,2.067
LONG,1771923600,2026-02-24 09:00:00,24794.5,1771930800,2026-02-24 11:00:00,24841.5,time_stop,120.0,94.0,280.0,0.0,-0.172,-1.364,-1.248,1.244,-0.275,-0.16
LONG,1771933920,2026-02-24 11:52:00,24818.75,1771937280,2026-02-24 12:48:00,24799.0,hard_stop,56.0,-39.5,289.0,-79.0,0.174,-1.609,-0.741,0.438,0.182,0.232
SHORT,1771944780,2026-02-24 14:53:00,24912.75,1771946520,2026-02-24 15:22:00,24935.75,hard_stop,29.0,-46.0,324.0,-92.0,2.207,2.02,2.071,10.994,0.507,3.975
SHORT,1771949400,2026-02-24 16:10:00,25015.25,1771949520,2026-02-24 16:12:00,25033.0,hard_stop,2.0,-35.5,0.0,-71.0,2.441,2.237,1.711,3.347,0.892,4.914
SHORT,1771951440,2026-02-24 16:44:00,24988.5,1771951620,2026-02-24 16:47:00,25014.25,hard_stop,3.0,-51.5,0.0,-103.0,2.19,1.758,0.784,0.284,0.872,4.408
SHORT,1771953420,2026-02-24 17:17:00,25056.25,1771956120,2026-02-24 18:02:00,25071.75,hard_stop,45.0,-31.0,80.0,-62.0,2.762,2.124,1.127,3.086,1.126,4.039
SHORT,1771958580,2026-02-24 18:43:00,25043.25,1771960200,2026-02-24 19:10:00,25013.5,crossed_15m_mean,27.0,59.5,119.0,0.0,2.358,1.425,0.63,2.085,0.039,2.455
SHORT,1772022600,2026-02-25 12:30:00,25129.5,1772023860,2026-02-25 12:51:00,25146.25,hard_stop,21.0,-33.5,15.0,-67.0,2.086,1.648,1.711,2.35,0.361,3.853
SHORT,1772025660,2026-02-25 13:21:00,25134.25,1772027700,2026-02-25 13:55:00,25156.25,hard_stop,34.0,-44.0,30.0,-88.0,2.011,1.314,0.952,-0.046,0.436,3.06
SHORT,1772032800,2026-02-25 15:20:00,25300.5,1772033220,2026-02-25 15:27:00,25325.5,hard_stop,7.0,-50.0,3.0,-100.0,3.965,2.227,1.517,-2.475,1.093,5.692
SHORT,1772035020,2026-02-25 15:57:00,25283.5,1772035200,2026-02-25 16:00:00,25308.25,hard_stop,3.0,-49.5,0.0,-99.0,3.633,2.018,0.785,-2.393,0.932,5.215
SHORT,1772037360,2026-02-25 16:36:00,25296.0,1772037540,2026-02-25 16:39:00,25313.25,hard_stop,3.0,-34.5,0.0,-69.0,3.809,1.457,0.527,1.464,0.871,3.281
SHORT,1772040600,2026-02-25 17:30:00,25321.75,1772041320,2026-02-25 17:42:00,25338.0,hard_stop,12.0,-32.5,5.0,-65.0,3.763,1.356,0.452,-0.524,0.894,2.6
SHORT,1772043360,2026-02-25 18:16:00,25341.75,1772046120,2026-02-25 19:02:00,25361.25,hard_stop,46.0,-39.0,19.0,-78.0,3.614,1.239,1.039,-0.284,0.201,2.158
SHORT,1772055660,2026-02-25 21:41:00,25476.0,1772062380,2026-02-25 23:33:00,25356.75,crossed_15m_mean,112.0,238.5,477.0,0.0,4.545,1.71,7.558,8.193,0.312,2.249
LONG,1772074800,2026-02-26 03:00:00,25307.75,1772082000,2026-02-26 05:00:00,25297.75,time_stop,120.0,-20.0,38.0,-48.0,0.162,-1.247,-0.032,0.526,-0.05,0.195
LONG,1772084820,2026-02-26 05:47:00,25309.0,1772092020,2026-02-26 07:47:00,25352.5,time_stop,120.0,87.0,207.0,-49.0,-0.176,-1.004,1.239,0.4,0.019,-0.273
SHORT,1772094300,2026-02-26 08:25:00,25365.75,1772098260,2026-02-26 09:31:00,25384.0,hard_stop,66.0,-36.5,80.0,-73.0,1.374,0.095,1.494,2.259,0.438,2.113
SHORT,1772100120,2026-02-26 10:02:00,25379.25,1772103000,2026-02-26 10:50:00,25354.25,crossed_15m_mean,48.0,50.0,100.0,-39.0,1.346,0.307,0.99,-1.633,0.281,2.269
SHORT,1772108100,2026-02-26 12:15:00,25375.0,1772109720,2026-02-26 12:42:00,25390.0,hard_stop,27.0,-30.0,22.0,-60.0,1.561,0.768,0.515,0.175,-0.044,2.132
SHORT,1772112300,2026-02-26 13:25:00,25383.75,1772112780,2026-02-26 13:33:00,25401.5,hard_stop,8.0,-35.5,0.0,-71.0,1.896,0.86,1.425,1.418,-0.031,2.274
SHORT,1772114760,2026-02-26 14:06:00,25381.0,1772115780,2026-02-26 14:23:00,25364.0,crossed_15m_mean,17.0,34.0,68.0,-17.0,1.782,0.522,0.452,-0.619,0.151,2.282
LONG,1772121720,2026-02-26 16:02:00,25008.5,1772124300,2026-02-26 16:45:00,24986.25,hard_stop,43.0,-44.5,266.0,-89.0,-3.392,-6.059,-1.203,0.81,-2.076,-1.923
LONG,1772127120,2026-02-26 17:32:00,24996.0,1772127300,2026-02-26 17:35:00,24974.5,hard_stop,3.0,-43.0,7.0,-86.0,-3.158,-3.523,-0.421,0.504,-2.079,-1.668
LONG,1772130060,2026-02-26 18:21:00,24916.0,1772137260,2026-02-26 20:21:00,25034.25,time_stop,120.0,236.5,705.0,0.0,-3.206,-2.917,-1.331,0.9,-0.885,-1.564
LONG,1772139540,2026-02-26 20:59:00,25083.0,1772140080,2026-02-26 21:08:00,25066.5,hard_stop,9.0,-33.0,3.0,-66.0,-0.831,-1.108,1.224,0.823,0.672,-0.422
LONG,1772150340,2026-02-26 23:59:00,24996.25,1772152620,2026-02-27 00:37:00,24975.5,hard_stop,38.0,-41.5,107.0,-83.0,-0.978,-1.335,-1.75,0.51,-0.406,-0.545
LONG,1772155320,2026-02-27 01:22:00,25000.5,1772155800,2026-02-27 01:30:00,24976.5,hard_stop,8.0,-48.0,19.0,-96.0,-0.273,-1.002,-0.371,2.094,-0.368,-0.189
SHORT,1772178780,2026-02-27 07:53:00,25068.75,1772179260,2026-02-27 08:01:00,25084.5,hard_stop,8.0,-31.5,9.0,-63.0,1.381,0.642,1.359,0.934,0.217,2.31
SHORT,1772183520,2026-02-27 09:12:00,25085.75,1772185080,2026-02-27 09:38:00,25041.5,crossed_15m_mean,26.0,88.5,177.0,-46.0,1.337,1.16,1.682,0.583,0.156,2.375
LONG,1772187720,2026-02-27 10:22:00,25009.25,1772189700,2026-02-27 10:55:00,24993.25,hard_stop,33.0,-32.0,132.0,-64.0,0.143,-1.595,-1.685,0.631,-0.322,0.255
LONG,1772202840,2026-02-27 14:34:00,24880.5,1772203020,2026-02-27 14:37:00,24843.25,hard_stop,3.0,-74.5,0.0,-149.0,-2.033,-3.702,-0.446,1.549,-0.975,-1.864
LONG,1772205120,2026-02-27 15:12:00,24978.0,1772205240,2026-02-27 15:14:00,24954.25,hard_stop,2.0,-47.5,0.0,-95.0,0.132,-1.033,1.667,7.806,-0.401,0.109
LONG,1772213400,2026-02-27 17:30:00,24956.75,1772214120,2026-02-27 17:42:00,24928.25,hard_stop,12.0,-57.0,106.0,-114.0,0.159,-1.385,0.136,0.536,0.762,0.158
LONG,1772217180,2026-02-27 18:33:00,24901.5,1772221380,2026-02-27 19:43:00,24882.0,hard_stop,70.0,-39.0,197.0,-78.0,-0.249,-2.448,-1.898,0.58,-0.332,-0.28
