tf,X,Y,Z,r_min,r_max,lift,n_bins,sign_flip
5m,price_accel_w,price_mean_w,vol_accel_w,-0.03336026631289235,0.011765882722807852,0.045126149035700204,5,False
5s,vwap_w,hurst_w,price_mean_w,-0.026886332683590874,0.018238343267026887,0.04512467595061776,5,False
15m,body,vwap_w,price_sigma_w,-0.021964413199464655,0.023160089899785248,0.0451245030992499,5,False
1m,bar_range,price_velocity_w,vol_sigma_w,-0.05683375858204988,-0.011711950779706628,0.04512180780234325,5,False
1m,vwap_w,z_low_w,vol_velocity_w,-0.0179187835769357,0.027194738294105004,0.0451135218710407,5,False
5m,body,swing_noise_w,bar_range,-0.0017747701411232187,0.043335883367989825,0.045110653509113044,5,False
15m,price_sigma_w,vol_mean_w,vol_accel_1b,0.48420068886070844,0.5293095093807312,0.04510882052002274,5,False
15m,price_velocity_1b,z_low_w,price_sigma_w,0.32885589265578896,0.3739634639777214,0.04510757132193244,5,False
1m,price_sigma_w,z_high_w,vol_accel_w,-0.022607729205688,0.02249289103814303,0.04510062024383103,5,False
15m,vol_mean_w,hurst_w,vol_accel_w,-0.035055361108789214,0.010043187301329347,0.04509854841011856,5,False
15m,z_high_w,SE_low_w,vwap_w,-0.06102063224006897,-0.015922445534324123,0.04509818670574485,5,False
5m,vol_velocity_1b,price_sigma_w,price_mean_w,-0.07221330943451255,-0.02711774437619652,0.04509556505831604,5,False
5s,price_sigma_w,reversion_prob_w,z_se_w,-0.04437453642999663,0.0007179800299728439,0.04509251645996947,5,False
5s,price_velocity_1b,vol_mean_w,price_sigma_w,-0.0380563518469624,0.0070361431670671395,0.04509249501402954,5,False
5m,price_velocity_w,vol_accel_w,vol_accel_1b,-0.03177710791578248,0.01331279744432814,0.04508990536011062,5,False
1m,vol_velocity_w,hurst_w,z_se_w,-0.05111536629009513,-0.006025641240929922,0.04508972504916521,5,False
5m,vol_mean_w,hurst_w,price_sigma_w,0.04733331663750427,0.09241618145984888,0.04508286482234461,5,False
5s,bar_range,hurst_w,price_mean_w,0.04251704624587496,0.08759876160191651,0.04508171535604155,5,False
1m,price_velocity_1b,body,vol_sigma_w,0.95430394007096,0.9993642780598121,0.04506033798885212,5,False
5s,vol_velocity_w,z_se_w,vwap_w,-0.0274467574290133,0.01760126320749136,0.04504802063650466,5,False
1h,price_accel_1b,vol_sigma_w,hurst_w,-0.014380160493278005,0.030666333770843553,0.04504649426412156,5,False
15m,vol_accel_1b,z_high_w,price_sigma_w,0.05055445280624349,0.09559941189290364,0.04504495908666015,5,False
5s,vol_accel_1b,price_mean_w,price_velocity_1b,-0.01785377779820989,0.027177960403771743,0.04503173820198163,5,False
1m,vol_sigma_w,hurst_w,price_sigma_w,0.02744561844559383,0.07247622004329439,0.04503060159770056,5,False
15m,vol_accel_1b,vol_mean_w,SE_low_w,-0.02968237428445964,0.015344746205418163,0.0450271204898778,5,False
5s,vol_velocity_w,hurst_w,vol_accel_w,-0.04124176844716627,0.0037824752098370848,0.04502424365700335,5,False
5s,z_high_w,reversion_prob_w,hurst_w,-0.11011391175688374,-0.06509809110363014,0.0450158206532536,5,False
5s,price_accel_w,swing_noise_w,SE_high_w,-0.05801016346788631,-0.013000507062679854,0.045009656405206454,5,False
1m,SE_low_w,reversion_prob_w,price_velocity_w,-0.008834137173240763,0.03617498536065543,0.04500912253389619,5,False
1m,price_velocity_w,price_mean_w,SE_high_w,-0.012134209785329208,0.03286738200025015,0.04500159178557936,5,False
5s,vol_accel_w,z_high_w,vol_velocity_1b,-0.014825665826118259,0.030166157945967168,0.044991823772085424,5,False
5m,vol_velocity_1b,z_se_w,reversion_prob_w,-0.05333295575297996,-0.008346994577048565,0.04498596117593139,5,False
1m,vwap_w,z_low_w,bar_range,-0.06510633256876878,-0.020129845577162672,0.04497648699160611,5,False
1h,vol_accel_1b,hurst_w,price_sigma_w,-0.01754406188290035,0.02743220120592055,0.0449762630888209,5,False
5m,SE_high_w,swing_noise_w,z_low_w,0.6988481631290097,0.7438155537218895,0.0449673905928798,5,False
5s,vol_accel_1b,vwap_w,price_velocity_1b,-0.017896736422485307,0.027068173703755617,0.044964910126240924,5,False
15m,SE_low_w,reversion_prob_w,hurst_w,-0.010900019338780853,0.0340610226549774,0.044961041993758256,5,False
5s,price_velocity_w,price_mean_w,vol_velocity_w,-0.020954976215666693,0.024005169034263855,0.04496014524993055,5,False
5s,price_velocity_w,vwap_w,vol_velocity_w,-0.02087468395094287,0.024071754447342615,0.044946438398285486,5,False
5m,vol_accel_1b,vol_velocity_w,vwap_w,0.053689326060014204,0.09863147880955059,0.04494215274953638,5,False
1m,price_mean_w,vol_mean_w,hurst_w,-0.20912382072412225,-0.16418305467180216,0.044940766052320086,5,False
1m,vol_mean_w,vwap_w,hurst_w,-0.2092544392049566,-0.1643161607944181,0.04493827841053849,5,False
5m,price_accel_w,vwap_w,vol_accel_w,-0.03304751823620937,0.011884312758124101,0.04493183099433347,5,False
5s,vol_velocity_1b,swing_noise_w,price_velocity_w,0.010405273359601903,0.05533532356669828,0.044930050207096374,5,False
5s,price_accel_1b,z_se_w,vwap_w,0.22777382143382216,0.272697089709969,0.044923268276146816,5,False
1m,z_high_w,swing_noise_w,SE_low_w,-0.03554366403138528,0.009377518261926643,0.04492118229331192,5,False
5s,price_accel_1b,SE_low_w,swing_noise_w,-0.0496105346174843,-0.004693619349421856,0.04491691526806244,5,False
1m,price_sigma_w,hurst_w,reversion_prob_w,-0.004718069511894496,0.04019645951709466,0.04491452902898916,5,False
5m,body,vol_accel_w,reversion_prob_w,-0.05475768271445878,-0.009847105318709228,0.04491057739574955,5,False
1h,price_velocity_w,z_high_w,swing_noise_w,-0.004857150099742407,0.04005212684413728,0.04490927694387969,5,False
15m,bar_range,hurst_w,price_accel_w,-0.028874253809741925,0.016034493129757178,0.0449087469394991,5,False
1m,price_velocity_1b,price_sigma_w,swing_noise_w,-0.0271462911120444,0.01775199343086563,0.04489828454291003,5,False
5m,price_accel_1b,vol_velocity_w,bar_range,-0.017819680554336186,0.027076310098182708,0.0448959906525189,5,False
5m,vol_accel_w,price_mean_w,body,0.005728786413712493,0.050622113925141814,0.04489332751142932,5,False
1m,price_mean_w,reversion_prob_w,price_velocity_w,-0.022908873415602344,0.021976317032190745,0.044885190447793086,5,False
1m,price_accel_w,vwap_w,vol_accel_1b,-0.01979853262400061,0.0250608028757338,0.04485933549973441,5,False
1m,vol_velocity_1b,SE_low_w,hurst_w,-0.07201911391459735,-0.027162513000182072,0.044856600914415276,5,False
5m,SE_high_w,hurst_w,z_low_w,-0.07023608904511155,-0.025381633438265654,0.0448544556068459,5,False
5m,z_low_w,SE_high_w,SE_low_w,0.0397542683345392,0.0845956005376709,0.044841332203131704,5,False
5m,price_velocity_w,z_high_w,price_sigma_w,-0.0035079120548072488,0.04133336536300191,0.04484127741780916,5,False
5s,vol_accel_w,SE_low_w,vol_sigma_w,-0.008553213113994183,0.03628181465264591,0.0448350277666401,5,False
1m,price_accel_w,price_mean_w,vol_accel_1b,-0.019701529248078217,0.02513329675240029,0.04483482600047851,5,False
5m,price_mean_w,SE_low_w,z_high_w,-0.3622291001269923,-0.3173945013206541,0.044834598806338166,5,False
5m,price_velocity_1b,reversion_prob_w,swing_noise_w,0.011012097344449506,0.05583616223770357,0.044824064893254065,5,False
15m,price_sigma_w,SE_high_w,z_se_w,0.8638010051273055,0.9086174007546164,0.04481639562731088,5,False
1m,price_sigma_w,hurst_w,z_se_w,-0.01718737629770766,0.027626444300059342,0.04481382059776701,5,False
1m,price_accel_1b,vol_sigma_w,vol_velocity_w,-0.033625445603715304,0.011186941203900649,0.044812386807615956,5,False
5s,bar_range,hurst_w,vwap_w,0.04182665653826731,0.08662133214030884,0.044794675602041534,5,False
5m,vwap_w,z_se_w,z_low_w,-0.018806807950986784,0.025983763467912962,0.04479057141889975,5,False
5s,vol_sigma_w,z_high_w,vol_accel_1b,-0.01884361860806986,0.025942126345943048,0.04478574495401291,5,False
5s,price_mean_w,hurst_w,vol_accel_w,-0.051377770506478085,-0.006596167103194229,0.044781603403283854,5,False
15m,price_accel_1b,vwap_w,vol_accel_w,-0.02200570492019243,0.022767945833731484,0.044773650753923915,5,False
5s,vwap_w,hurst_w,vol_accel_w,-0.05137541373978852,-0.006614219702968418,0.0447611940368201,5,False
5m,z_high_w,swing_noise_w,price_accel_1b,-0.033340535837920224,0.011415515107394861,0.04475605094531508,5,False
15m,vol_velocity_1b,SE_high_w,vol_mean_w,-0.044943695028273056,-0.00018981928215974425,0.044753875746113315,5,False
5s,vol_velocity_w,z_low_w,hurst_w,-0.053943576741678864,-0.009194990679003772,0.044748586062675094,5,False
1m,bar_range,z_se_w,price_mean_w,-0.047443177814500755,-0.002716801948201418,0.04472637586629934,5,False
5m,SE_low_w,swing_noise_w,reversion_prob_w,0.6881283958319232,0.7328542603313105,0.04472586449938731,5,False
5m,body,hurst_w,z_high_w,-0.013145654589215027,0.03156375958373029,0.044709414172945314,5,False
15m,vol_mean_w,z_se_w,hurst_w,-0.01138360982738661,0.03332578185795837,0.044709391685344976,5,False
5m,vol_velocity_w,price_mean_w,z_high_w,-0.027937438286853196,0.016771901649366747,0.04470933993621994,5,False
15m,price_velocity_w,price_mean_w,vol_mean_w,-0.0035022440879551343,0.04120669790417586,0.04470894199213099,5,False
1m,bar_range,swing_noise_w,price_velocity_w,0.6525001230161526,0.6972055096558881,0.044705386639735556,5,False
5m,body,vwap_w,SE_high_w,0.00046566922808279553,0.04516877852101622,0.044703109292933425,5,False
5s,vol_accel_w,reversion_prob_w,swing_noise_w,-0.11546998121399833,-0.07076860958949593,0.0447013716245024,5,False
1m,vol_mean_w,reversion_prob_w,vol_sigma_w,0.01566316919306626,0.060354458184405727,0.044691288991339465,5,False
1m,price_accel_w,vol_velocity_w,vol_sigma_w,-0.030105763382566354,0.01455918379234619,0.044664947174912546,5,False
1m,vol_velocity_1b,price_velocity_w,hurst_w,-0.011659562919306813,0.03299857924267924,0.04465814216198605,5,False
15m,price_velocity_1b,vwap_w,price_sigma_w,-0.020442715419980752,0.02420889966720496,0.04465161508718571,5,False
5s,price_velocity_w,vol_sigma_w,vol_mean_w,-0.037719019341521366,0.006920093814451374,0.04463911315597274,5,False
5m,z_se_w,swing_noise_w,SE_high_w,-0.05009344109782789,-0.005460535589379947,0.04463290550844794,5,False
1m,price_mean_w,z_se_w,vol_accel_1b,-0.02304497625544212,0.021584095818234516,0.04462907207367664,5,False
15m,vol_velocity_w,hurst_w,vol_velocity_1b,-0.03398633938654482,0.010642228404280819,0.04462856779082564,5,False
5s,body,vol_mean_w,price_sigma_w,-0.03958295917813677,0.0050249868014225355,0.044607945979559305,5,False
5s,vol_velocity_1b,price_velocity_w,vol_accel_w,-0.03749497061364423,0.007110267089853188,0.04460523770349742,5,False
5s,z_low_w,hurst_w,bar_range,-0.01904544104535157,0.02555388212059087,0.04459932316594244,5,False
1m,vol_velocity_1b,vol_mean_w,vol_sigma_w,-0.06287530399314234,-0.01828462488426545,0.04459067910887689,5,False
15m,vol_accel_1b,SE_high_w,vol_mean_w,-0.04286690396649605,0.0017222217413918953,0.04458912570788794,5,False
1m,vol_sigma_w,z_se_w,z_low_w,-0.024859954883028394,0.01971385704178353,0.044573811924811926,5,False
1h,price_velocity_w,price_accel_w,SE_low_w,0.1903494449315816,0.23492309265375966,0.04457364772217806,5,False
1h,vol_accel_1b,z_high_w,SE_high_w,0.08320140090570728,0.12777380709799166,0.04457240619228438,5,False
1h,hurst_w,reversion_prob_w,SE_low_w,0.03826933550981476,0.08283429403554321,0.04456495852572845,5,False
1m,vol_accel_1b,z_low_w,vol_mean_w,-0.11244158778651361,-0.06788006501323954,0.044561522773274076,5,False
15m,price_accel_w,z_se_w,hurst_w,0.34857509943347226,0.3931171550373561,0.04454205560388386,5,False
1m,price_velocity_1b,hurst_w,body,-0.020615860190893957,0.02392535535482016,0.04454121554571412,5,False
5s,price_sigma_w,SE_high_w,vol_velocity_w,0.8013714019380852,0.8459107806184398,0.044539378680354624,5,False
1m,SE_high_w,hurst_w,reversion_prob_w,-0.098945193275312,-0.054408589779639305,0.04453660349567269,5,False
15m,price_velocity_w,hurst_w,vol_velocity_w,-0.03580685296493023,0.008708142854068675,0.04451499581899891,5,False
5s,bar_range,price_accel_w,price_sigma_w,-0.03278584871912946,0.011725338788416924,0.04451118750754638,5,False
1h,price_accel_1b,vol_mean_w,price_mean_w,-0.011630730863570133,0.0328666748639837,0.04449740572755383,5,False
15m,z_se_w,swing_noise_w,reversion_prob_w,-0.029999880300033505,0.014495184634687628,0.044495064934721135,5,False
5m,body,z_high_w,vwap_w,0.296704164195647,0.34119843767151803,0.04449427347587104,5,False
5m,vol_velocity_w,price_mean_w,vwap_w,-0.000676878308762104,0.043813024295464416,0.04448990260422652,5,False
1h,z_high_w,SE_high_w,price_velocity_w,-0.0024977396149969988,0.04197315629058829,0.044470895905585284,5,False
15m,price_sigma_w,z_se_w,vol_mean_w,-0.021283690792326285,0.023183328643874696,0.04446701943620098,5,False
5s,vol_accel_w,SE_high_w,price_sigma_w,-0.007890411765128625,0.036576548049793635,0.04446695981492226,5,False
15m,z_high_w,SE_low_w,hurst_w,-0.04579187013470092,-0.0013289131557907073,0.044462956978910215,5,False
5s,price_mean_w,hurst_w,vol_velocity_w,-0.05079040145653025,-0.006332069393800808,0.04445833206272944,5,False
1m,vol_velocity_w,z_se_w,bar_range,-0.03232840737387563,0.01212235936359437,0.04445076673747,5,False
5s,price_velocity_1b,reversion_prob_w,vwap_w,0.01252095048986814,0.05697063511533885,0.044449684625470706,5,False
5s,vol_accel_1b,SE_low_w,vol_sigma_w,-0.019695414145725527,0.024751640801463887,0.04444705494718941,5,False
5s,body,vol_mean_w,bar_range,-0.02957902813084879,0.014864979200467438,0.04444400733131623,4,False
5s,vwap_w,hurst_w,vol_velocity_w,-0.050795483361000836,-0.006352974248863777,0.04444250911213706,5,False
1m,vol_velocity_1b,z_low_w,swing_noise_w,-0.15845720913436395,-0.11401635230480296,0.04444085682956099,5,False
5m,vwap_w,hurst_w,bar_range,-0.026569437565968287,0.01786487767548462,0.04443431524145291,5,False
5m,SE_low_w,hurst_w,z_se_w,-0.07635946996841445,-0.031925407509623444,0.044434062458791,5,False
5s,price_velocity_w,vol_velocity_w,bar_range,-0.03437009947947586,0.0100444135423177,0.04441451302179356,5,False
5m,SE_high_w,swing_noise_w,z_se_w,0.6988261797625721,0.7432304360596653,0.044404256297093214,5,False
5m,price_mean_w,hurst_w,bar_range,-0.026529518105443357,0.017869003403911538,0.044398521509354895,5,False
1h,vol_velocity_w,reversion_prob_w,price_mean_w,-0.30795871248660006,-0.26356044462028705,0.04439826786631301,5,False
15m,vol_velocity_w,vwap_w,vol_accel_1b,0.01789985675953056,0.062297827949622554,0.04439797119009199,5,False
15m,vol_velocity_w,price_mean_w,vol_accel_1b,0.018038310856928485,0.06243500107546709,0.044396690218538606,5,False
5s,vol_velocity_1b,vwap_w,vol_accel_1b,-0.014009786481575071,0.030382558049790134,0.0443923445313652,5,False
15m,price_velocity_1b,vol_velocity_w,bar_range,-0.026519933169969097,0.017868663835926585,0.04438859700589568,5,False
1h,vwap_w,reversion_prob_w,hurst_w,-0.030532819660804046,0.013844551723452376,0.044377371384256424,5,False
5s,vol_accel_w,swing_noise_w,price_velocity_1b,-0.002937267090586049,0.04143727342203244,0.044374540512618486,5,False
5m,vol_mean_w,z_low_w,hurst_w,-0.0038938473322649497,0.04048047289784716,0.04437432023011211,5,False
5m,vol_mean_w,swing_noise_w,price_velocity_1b,0.5059307518418171,0.5503048386073535,0.044374086765536336,5,False
5s,vol_velocity_1b,price_mean_w,vol_accel_1b,-0.014020053572014789,0.030352433461431964,0.044372487033446754,5,False
5s,hurst_w,reversion_prob_w,body,0.05987263883685835,0.10423368148074785,0.0443610426438895,4,False
1m,body,vol_velocity_w,vol_accel_1b,-0.04301796001356204,0.0013409349796943831,0.044358894993256424,5,False
1h,vol_accel_1b,price_mean_w,hurst_w,-0.015836937570742463,0.028517076956738188,0.044354014527480654,5,False
1m,vol_accel_w,vol_sigma_w,hurst_w,-0.0376103879975977,0.006732089232847138,0.04434247723044484,5,False
1m,vwap_w,z_se_w,vol_accel_1b,-0.0228481976830775,0.021490132504452582,0.044338330187530084,5,False
1m,price_velocity_1b,vol_sigma_w,vol_velocity_w,-0.029766579988444414,0.01455808305196963,0.04432466304041405,5,False
5s,price_accel_1b,z_se_w,price_mean_w,0.22813383980077195,0.2724572826036007,0.04432344280282874,5,False
5s,price_mean_w,SE_high_w,z_low_w,-0.4088178515094975,-0.3645175912263209,0.04430026028317663,5,False
5s,price_sigma_w,hurst_w,price_mean_w,0.02486601652375159,0.0691613068320213,0.044295290308269716,5,False
5s,vol_velocity_1b,swing_noise_w,price_sigma_w,-0.0010898777537933367,0.043201025030666355,0.04429090278445969,5,False
15m,z_high_w,swing_noise_w,vol_sigma_w,-0.02931940877022999,0.014971359142176859,0.044290767912406846,5,False
5m,z_high_w,SE_low_w,vol_mean_w,-0.030694675108972447,0.013581214438302198,0.04427588954727464,5,False
5s,z_se_w,SE_low_w,z_high_w,-0.021834225230591173,0.022439489363367753,0.04427371459395893,5,False
5s,z_se_w,z_low_w,price_sigma_w,0.7816477864646363,0.8259196565970734,0.04427187013243716,5,False
5s,price_accel_1b,vol_velocity_1b,vol_accel_w,-0.0649409358505371,-0.020676883710619355,0.04426405213991775,5,False
1m,vol_accel_w,price_mean_w,price_accel_1b,-0.01434208242334257,0.029921256591400065,0.044263339014742636,5,False
1m,price_sigma_w,z_high_w,vol_accel_1b,-0.037136185428305615,0.0071222956759044035,0.04425848110421002,5,False
5s,price_accel_1b,price_accel_w,price_mean_w,0.4420053648893296,0.48625213743739376,0.04424677254806414,5,False
5s,vol_velocity_w,z_se_w,price_mean_w,-0.02740391464567617,0.016839277576614676,0.044243192222290846,5,False
15m,price_velocity_1b,vol_mean_w,reversion_prob_w,-0.024805665741083796,0.019424961192071592,0.04423062693315539,5,False
5s,vol_velocity_w,hurst_w,reversion_prob_w,-0.02449195955511313,0.019737522454967578,0.04422948201008071,5,False
1m,price_velocity_w,vwap_w,SE_low_w,-0.04671847664169186,-0.0024897983469779465,0.04422867829471391,5,False
1m,vol_accel_1b,swing_noise_w,price_accel_w,-0.04336819415527101,0.0008583390771026283,0.04422653323237364,5,False
5s,price_velocity_w,vol_mean_w,price_accel_w,-0.028777864770037277,0.015448557773830755,0.044226422543868035,5,False
5m,z_high_w,hurst_w,price_velocity_w,-0.00801904779193454,0.036197487806453536,0.044216535598388076,5,False
1h,price_sigma_w,z_high_w,bar_range,-0.09479168245711043,-0.05057912498458382,0.044212557472526615,5,False
5s,vwap_w,SE_high_w,z_low_w,-0.40881396424195326,-0.36460144399971756,0.04421252024223571,5,False
5s,vol_mean_w,vol_sigma_w,price_velocity_w,0.8909990641840714,0.9352044024458578,0.04420533826178641,5,False
15m,vol_accel_1b,z_se_w,price_velocity_w,-0.019788302250646712,0.024402515271607764,0.044190817522254476,5,False
5s,vol_mean_w,z_low_w,hurst_w,-0.025384051217154608,0.01880507064747635,0.04418912186463096,5,False
1h,vol_accel_w,SE_low_w,body,-0.19329755994163197,-0.14911073628397273,0.04418682365765925,5,False
1m,price_accel_w,z_high_w,SE_low_w,0.18552707779116723,0.22971259715341075,0.04418551936224352,5,False
1m,z_low_w,swing_noise_w,SE_low_w,-0.050264041445538823,-0.006078855931102924,0.0441851855144359,5,False
5s,price_sigma_w,reversion_prob_w,price_velocity_w,-0.05915968177640171,-0.014975429155868164,0.04418425262053355,5,False
5s,vol_accel_w,price_sigma_w,swing_noise_w,-0.011107925816283346,0.03307166414939915,0.0441795899656825,5,False
1m,vol_accel_w,z_low_w,vol_mean_w,-0.1287216007875443,-0.08454503054032297,0.044176570247221325,5,False
5s,vol_velocity_1b,price_velocity_w,vol_accel_1b,-0.036688485009879805,0.007481684080990708,0.044170169090870515,5,False
1m,body,vol_sigma_w,vol_velocity_w,-0.029354698860057444,0.014808363180644513,0.04416306204070196,5,False
5m,price_velocity_w,z_low_w,hurst_w,-0.025338197366101513,0.018822810345088207,0.04416100771118972,5,False
1m,price_velocity_w,price_mean_w,SE_low_w,-0.04711851620496086,-0.0029665395436404237,0.04415197666132044,5,False
15m,vol_velocity_w,vol_sigma_w,price_mean_w,0.3389802294603416,0.38313084232289846,0.04415061286255684,5,False
5s,z_se_w,reversion_prob_w,vol_accel_1b,-0.0005629214369445103,0.04357774448062655,0.044140665917571056,5,False
5s,price_mean_w,hurst_w,vol_velocity_1b,-0.045970044120969646,-0.001832483388085,0.04413756073288465,5,False
15m,vwap_w,z_low_w,SE_low_w,-0.020133366674673955,0.02399965101324215,0.04413301768791611,5,False
5m,price_velocity_w,vol_sigma_w,SE_high_w,-0.08096819518476432,-0.036852817276049644,0.04411537790871468,5,False
5s,vwap_w,hurst_w,vol_velocity_1b,-0.045965611081015365,-0.0018518678745326198,0.044113743206482744,5,False
1m,SE_high_w,hurst_w,price_accel_w,-0.11988821537502246,-0.07578698955888333,0.044101225816139136,5,False
1m,price_velocity_1b,body,vol_mean_w,0.9552778828620391,0.9993779572710993,0.044100074409060275,5,False
5s,body,hurst_w,z_low_w,-0.031149805039417437,0.012949696508455531,0.04409950154787297,5,False
5m,body,z_high_w,price_mean_w,0.2968525886173126,0.34094523938048843,0.04409265076317581,5,False
5s,z_high_w,z_low_w,price_accel_1b,0.7254978814576165,0.7695791733582491,0.04408129190063259,5,False
1m,price_accel_1b,vol_accel_1b,vol_sigma_w,-0.04590633181552396,-0.0018470832109855715,0.044059248604538394,5,False
1m,vol_accel_w,vwap_w,price_accel_1b,-0.01411724801689315,0.02993746562722316,0.04405471364411631,5,False
1m,hurst_w,reversion_prob_w,z_se_w,0.002347525984845012,0.046383888877161716,0.0440363628923167,5,False
5s,vol_accel_1b,price_accel_w,swing_noise_w,-0.04053026227009166,0.003503994417085623,0.04403425668717728,5,False
5s,price_accel_w,hurst_w,price_velocity_1b,-0.030274478169517758,0.013758990549968023,0.04403346871948578,5,False
15m,price_accel_w,price_mean_w,vwap_w,-0.04089199771740132,0.0031375535530212806,0.0440295512704226,5,False
5m,price_velocity_1b,vol_accel_1b,reversion_prob_w,-0.06988366756120501,-0.025858016025905154,0.04402565153529986,5,False
5s,vol_accel_1b,z_low_w,vol_accel_w,-0.04883380799992558,-0.0048290792879825606,0.04400472871194302,5,False
15m,z_low_w,SE_low_w,vol_accel_w,0.02368791265954189,0.06768776223731443,0.043999849577772546,5,False
1m,vol_accel_1b,vol_accel_w,vwap_w,0.5572799237833238,0.6012630680191531,0.043983144235829275,5,False
5m,vol_mean_w,z_low_w,price_sigma_w,-0.021440080667380297,0.022539498043253912,0.04397957871063421,5,False
15m,price_accel_w,hurst_w,vol_sigma_w,-0.028771607340211496,0.015199567495252711,0.043971174835464207,5,False
15m,body,vwap_w,vol_velocity_w,-0.01985664743262969,0.024111753584799903,0.04396840101742959,5,False
15m,price_velocity_1b,price_mean_w,price_sigma_w,-0.020601412862129062,0.023363781465847888,0.04396519432797695,5,False
1m,price_accel_1b,price_accel_w,vol_mean_w,0.48161468055810397,0.5255637595168973,0.0439490789587933,5,False
1m,vol_velocity_1b,price_velocity_w,vol_accel_w,-0.009191455256045446,0.03475146016868514,0.04394291542473058,5,False
15m,vol_accel_1b,hurst_w,vol_velocity_w,-0.03001093614005682,0.013930777189388587,0.04394171332944541,5,False
5s,vol_accel_1b,SE_high_w,price_velocity_w,0.007617664560951663,0.05155178035190229,0.04393411579095063,5,False
15m,reversion_prob_w,swing_noise_w,price_velocity_w,0.009176462438325695,0.05310184378957525,0.04392538135124956,5,False
15m,price_mean_w,z_low_w,SE_low_w,-0.0213316318492132,0.022590175576120305,0.043921807425333505,5,False
5s,SE_high_w,reversion_prob_w,vol_accel_w,-0.01829705686707002,0.025616025079642325,0.04391308194671234,5,False
5m,vol_accel_w,vwap_w,vol_velocity_1b,-0.025584752960816425,0.01831370727688671,0.043898460237703135,5,False
5s,price_velocity_w,vwap_w,SE_low_w,-0.0510609708659292,-0.007174457365899182,0.04388651350003002,5,False
5s,price_accel_w,SE_low_w,vol_sigma_w,-0.03667517204547887,0.007208195049378608,0.043883367094857476,5,False
1m,body,z_high_w,vwap_w,0.23559081187964218,0.27947342933599023,0.043882617456348055,5,False
1m,vol_velocity_1b,vwap_w,SE_high_w,-0.03227903481530916,0.011603157514461521,0.04388219232977068,5,False
1m,vol_accel_1b,swing_noise_w,SE_high_w,-0.0036329949269032673,0.04024879107332318,0.04388178600022645,5,False
5m,vol_accel_1b,body,vol_velocity_w,-0.050616194081185416,-0.006737734311405523,0.043878459769779894,5,False
5m,vol_accel_w,price_mean_w,vol_velocity_1b,-0.025600290499976506,0.01826605046051493,0.04386634096049144,5,False
5m,body,vol_accel_w,vol_mean_w,-0.06265255203383643,-0.018792943884776384,0.04385960814906005,5,False
1m,vol_velocity_1b,price_mean_w,SE_high_w,-0.032212820603779085,0.011644411984322952,0.043857232588102035,5,False
15m,vol_accel_w,z_low_w,price_sigma_w,-0.14870434924885917,-0.10484798259630908,0.04385636665255009,5,False
5s,bar_range,hurst_w,vol_mean_w,0.007058071787543752,0.05091372316187007,0.043855651374326315,5,False
5m,vol_accel_w,swing_noise_w,hurst_w,-0.032734621289845306,0.01111460623652065,0.043849227526365955,5,False
5s,price_accel_1b,SE_low_w,bar_range,-0.026018712589368925,0.017827925271096477,0.0438466378604654,5,False
1m,vol_velocity_1b,vwap_w,vol_accel_w,-0.009489161888962712,0.034347845485730916,0.04383700737469363,5,False
1m,price_accel_1b,vol_sigma_w,hurst_w,-0.027106023554022963,0.016729853104883768,0.04383587665890673,5,False
5m,vol_velocity_1b,vwap_w,price_accel_1b,-0.01976522201365902,0.02406263448626963,0.04382785649992865,5,False
5s,SE_high_w,SE_low_w,price_accel_1b,0.8537563443827406,0.8975797807846015,0.04382343640186093,5,False
1m,vol_velocity_1b,body,price_sigma_w,-0.06900500252031878,-0.025183496023991767,0.04382150649632702,5,False
15m,body,price_sigma_w,bar_range,0.0011295287459330249,0.04494820317565334,0.04381867442972032,5,False
15m,vol_velocity_w,SE_low_w,hurst_w,0.04014095746978938,0.08393987610675051,0.04379891863696113,5,False
5m,vol_mean_w,z_high_w,z_low_w,-0.06013392035360847,-0.016343364016383068,0.0437905563372254,5,False
1m,vol_velocity_1b,z_low_w,vol_mean_w,-0.176617362879922,-0.13282704575646967,0.04379031712345233,5,False
5s,vol_accel_w,reversion_prob_w,price_mean_w,-0.0985210391031261,-0.054735987511402566,0.04378505159172353,5,False
15m,bar_range,z_low_w,hurst_w,-0.13039753276727664,-0.08661715712946656,0.04378037563781008,5,False
5s,vol_velocity_1b,reversion_prob_w,vwap_w,-0.10424861497180556,-0.06047140493179853,0.04377721004000703,5,False
1m,price_accel_w,hurst_w,price_accel_1b,-0.02368241758904353,0.02009104789230379,0.04377346548134732,5,False
15m,vol_mean_w,reversion_prob_w,swing_noise_w,0.006929825229530475,0.050701529764875033,0.043771704535344555,5,False
1m,vol_velocity_1b,price_mean_w,vol_accel_w,-0.009466889312128423,0.03429221920651717,0.04375910851864559,5,False
1m,vol_velocity_w,price_mean_w,SE_low_w,0.0039032118771431456,0.047659298894863394,0.04375608701772025,5,False
5s,hurst_w,reversion_prob_w,bar_range,0.06370175174222438,0.10744545480647855,0.043743703064254166,5,False
1m,body,hurst_w,z_high_w,-0.0030074380374810732,0.040731757329029,0.043739195366510074,5,False
1m,price_accel_w,swing_noise_w,price_sigma_w,-0.025965323393389736,0.017770479379370156,0.04373580277275989,5,False
15m,price_accel_1b,vwap_w,price_mean_w,-0.0038577264489961217,0.03987201370781959,0.043729740156815716,5,False
