tf,X,Y,Z,r_min,r_max,lift,n_bins,sign_flip
5m,vol_accel_1b,SE_high_w,z_low_w,-0.12444658429500245,0.09732992830022397,0.2217765125952264,5,True
5s,vol_velocity_w,price_sigma_w,vol_accel_1b,-0.0731766175246083,0.14851536315021638,0.22169198067482468,5,True
5m,z_se_w,swing_noise_w,price_accel_w,-0.0941658033219197,0.12751651822669804,0.22168232154861775,5,True
5s,price_velocity_w,vol_mean_w,z_se_w,-0.14218483281332295,0.0794181509318266,0.22160298374514953,5,True
15m,vol_velocity_1b,SE_low_w,z_low_w,-0.16952095616371568,0.051973270555561946,0.22149422671927763,5,True
1h,z_low_w,hurst_w,SE_high_w,-0.09636234105804553,0.12501915121714638,0.2213814922751919,5,True
1h,vol_velocity_1b,z_se_w,swing_noise_w,-0.17033231271741758,0.051015150069466275,0.22134746278688386,5,True
1h,vol_accel_1b,bar_range,price_accel_w,-0.08858358596535829,0.13274510862856267,0.22132869459392096,5,True
5m,price_velocity_w,vol_sigma_w,price_velocity_1b,-0.15653212700668176,0.06458152056945875,0.2211136475761405,5,True
5s,bar_range,z_se_w,price_velocity_1b,-0.07079714939166885,0.15031345710294922,0.22111060649461806,5,True
5m,price_accel_1b,vol_velocity_1b,price_velocity_1b,-0.12758927081939916,0.09337147149894744,0.22096074231834661,5,True
5s,price_accel_1b,vol_sigma_w,z_se_w,-0.1323501073890678,0.08856199845130756,0.22091210584037535,5,True
1h,price_accel_1b,vol_accel_1b,vol_velocity_w,-0.15074343131095733,0.0700436668732576,0.22078709818421494,5,True
5s,z_se_w,SE_high_w,price_accel_w,-0.10274782254248341,0.11793821794426096,0.22068604048674437,5,True
1m,price_velocity_w,vol_accel_w,z_se_w,-0.09724859558715782,0.12335750576482525,0.22060610135198305,5,True
1h,z_se_w,reversion_prob_w,vol_accel_w,-0.050054724462820936,0.17047293219669726,0.2205276566595182,5,True
5s,price_accel_w,vol_mean_w,price_accel_1b,-0.13047039331594443,0.09001091789021329,0.22048131120615772,5,True
1h,vol_velocity_1b,price_mean_w,vol_accel_w,-0.12781862674303013,0.0925719930138397,0.22039061975686983,5,True
5s,bar_range,price_velocity_w,z_low_w,-0.16730066229088292,0.05297088550181954,0.22027154779270247,5,True
5s,price_velocity_1b,vol_velocity_w,price_velocity_w,-0.15339119692791106,0.06687877106303029,0.22026996799094134,5,True
15m,bar_range,price_accel_w,vwap_w,-0.15605126404282385,0.06419117132560094,0.2202424353684248,5,True
15m,price_velocity_1b,reversion_prob_w,vol_sigma_w,-0.15113164484956615,0.06903097600203727,0.22016262085160343,5,True
5m,body,SE_low_w,vol_accel_1b,-0.11526534533176751,0.10489305982653774,0.22015840515830526,5,True
5s,price_accel_1b,vol_accel_w,z_high_w,-0.16324775300602723,0.05678365622585563,0.22003140923188286,5,True
15m,bar_range,body,reversion_prob_w,-0.1354472508895209,0.08455528540372592,0.22000253629324681,5,True
5s,price_accel_1b,bar_range,price_velocity_w,-0.11402075311160605,0.10591552558000566,0.2199362786916117,5,True
5m,body,SE_low_w,reversion_prob_w,-0.14380717544529475,0.0761186207740036,0.21992579621929836,5,True
5s,vol_accel_1b,price_accel_w,price_velocity_1b,-0.12230753129575773,0.09752774212321697,0.21983527341897469,5,True
1h,SE_high_w,hurst_w,SE_low_w,-0.08091409718234989,0.13874160296681398,0.21965570014916386,5,True
1h,price_accel_w,SE_low_w,vol_sigma_w,-0.0951634557794389,0.12448642464267043,0.2196498804221093,5,True
5m,price_velocity_1b,vol_velocity_w,SE_low_w,-0.05416988595066871,0.16544500775638102,0.21961489370704973,5,True
15m,z_se_w,SE_high_w,price_accel_w,-0.08292381692923678,0.13667209781485906,0.21959591474409584,5,True
1h,vol_sigma_w,reversion_prob_w,vol_accel_w,-0.13386874921203848,0.0857240466940341,0.21959279590607259,5,True
5m,body,SE_low_w,vol_velocity_1b,-0.15869100413310336,0.0608046871458605,0.21949569127896384,5,True
5m,price_accel_w,price_mean_w,price_accel_1b,-0.12126539731844838,0.09823012812261542,0.2194955254410638,5,True
15m,price_velocity_1b,reversion_prob_w,vol_mean_w,-0.13157876665747617,0.08787840347847771,0.2194571701359539,5,True
1m,vol_velocity_w,SE_low_w,vol_velocity_1b,-0.05336822226380467,0.16607418296766474,0.2194424052314694,5,True
1h,body,swing_noise_w,vol_mean_w,-0.09960233884486037,0.1196852698642292,0.2192876087090896,5,True
15m,price_velocity_w,z_se_w,vol_accel_1b,-0.11239188998966011,0.1067203348187975,0.2191122248084576,5,True
5m,vol_velocity_w,vol_mean_w,z_high_w,-0.051139909260900715,0.1679597162760441,0.21909962553694484,5,True
5m,body,vol_velocity_w,SE_low_w,-0.058377172872728145,0.16070551194211635,0.2190826848148445,5,True
5m,price_accel_w,vwap_w,price_accel_1b,-0.11935379349908529,0.09971471480601768,0.21906850830510297,5,True
1h,vol_velocity_w,z_low_w,vol_velocity_1b,-0.06013140258446765,0.15887585129898327,0.2190072538834509,5,True
5s,z_se_w,SE_low_w,price_accel_w,-0.09145724036759177,0.12753654275217088,0.21899378311976264,5,True
15m,price_accel_1b,price_sigma_w,price_mean_w,-0.08094667353500332,0.13803183174544176,0.21897850528044507,5,True
1m,vol_accel_w,vol_mean_w,z_low_w,-0.0745829886271349,0.14432080257472008,0.218903791201855,5,True
1h,vol_accel_1b,z_se_w,z_low_w,-0.06473551252091868,0.15405685890358803,0.2187923714245067,5,True
5s,price_accel_w,vol_accel_w,body,-0.12857645471852805,0.09001206305734308,0.21858851777587113,4,True
5m,vol_velocity_1b,swing_noise_w,reversion_prob_w,-0.11641702071086453,0.10212131646324042,0.21853833717410495,5,True
1h,body,SE_high_w,bar_range,-0.0693567056152318,0.14910855807566709,0.2184652636908989,5,True
1h,price_velocity_w,swing_noise_w,reversion_prob_w,-0.07973346475510798,0.13865947754202024,0.21839294229712822,5,True
1h,vol_accel_1b,vol_velocity_w,price_accel_w,-0.12145625758671691,0.0969298724998268,0.21838613008654373,5,True
5m,vol_accel_w,z_se_w,SE_low_w,-0.11019737649277193,0.1081509745665938,0.21834835105936573,5,True
1h,price_accel_w,price_sigma_w,bar_range,-0.06767207149025019,0.15058504657937424,0.21825711806962445,5,True
1h,price_velocity_1b,swing_noise_w,vol_accel_1b,-0.12597116710125547,0.09212672227894643,0.21809788938020191,5,True
5s,vol_velocity_w,SE_high_w,vol_accel_1b,-0.10123666906495388,0.11679073480973154,0.21802740387468542,5,True
15m,price_accel_w,reversion_prob_w,SE_low_w,-0.1293545121636089,0.08865558064386135,0.21801009280747025,5,True
1h,price_velocity_1b,vol_velocity_w,vol_accel_w,-0.13835546533721557,0.07955180371411037,0.21790726905132596,5,True
1h,vol_accel_1b,vol_velocity_w,hurst_w,-0.10485641425247279,0.11297261465910827,0.21782902891158107,5,True
1h,price_velocity_1b,price_sigma_w,vol_sigma_w,-0.07924176428052027,0.1385228341210848,0.21776459840160506,5,True
5s,z_se_w,reversion_prob_w,SE_high_w,-0.05929428002249694,0.15843611889954,0.21773039892203694,5,True
15m,z_high_w,SE_low_w,body,-0.1582118140491222,0.05949147681376886,0.21770329086289109,5,True
1h,price_accel_1b,vwap_w,z_high_w,-0.0875957571024111,0.13009308038788014,0.21768883749029125,5,True
5m,price_sigma_w,reversion_prob_w,body,-0.0869736809465162,0.13067757179292666,0.21765125273944286,5,True
5m,vol_velocity_w,z_low_w,vol_accel_w,-0.12464877811678371,0.09297420008318985,0.21762297819997356,5,True
5m,price_velocity_1b,SE_high_w,hurst_w,-0.05153418740661517,0.16604114820214436,0.21757533560875952,5,True
1h,price_accel_1b,price_mean_w,z_high_w,-0.08871983916384991,0.12884426710276614,0.21756410626661604,5,True
5m,price_accel_w,SE_low_w,vol_sigma_w,-0.05578172492048762,0.1616982354489722,0.21747996036945982,5,True
5m,price_accel_w,vol_accel_w,price_velocity_1b,-0.15255637637514194,0.06485014822204414,0.21740652459718607,5,True
5m,price_velocity_w,z_low_w,z_se_w,-0.06530703735956671,0.15207093812946496,0.21737797548903165,5,True
15m,z_se_w,SE_low_w,price_accel_w,-0.10069654027471435,0.11664565509945791,0.21734219537417226,5,True
1h,price_accel_1b,vwap_w,z_low_w,-0.1142060232894858,0.10297574446304371,0.2171817677525295,5,True
5s,price_accel_w,reversion_prob_w,price_velocity_1b,-0.11040604645996366,0.10669744037700755,0.21710348683697123,5,True
15m,price_velocity_1b,price_sigma_w,vwap_w,-0.07669845669234002,0.14027691902146647,0.21697537571380648,5,True
1m,bar_range,price_velocity_w,hurst_w,-0.09876090590538911,0.11819621887190165,0.21695712477729076,5,True
5m,price_accel_1b,vol_velocity_w,body,-0.09378478228859131,0.1230616579124252,0.2168464402010165,5,True
1h,z_high_w,SE_low_w,vol_sigma_w,-0.13288452224646952,0.08394981263019131,0.21683433487666082,5,True
1h,vol_velocity_w,SE_low_w,swing_noise_w,-0.08198056173076888,0.1348153590953013,0.2167959208260702,5,True
5s,price_accel_1b,vol_velocity_1b,price_accel_w,-0.14190822600846137,0.07466566927499556,0.21657389528345694,5,True
5m,vol_accel_1b,vol_mean_w,reversion_prob_w,-0.08386276017059331,0.13266887015591453,0.21653163032650785,5,True
15m,price_accel_w,price_sigma_w,vol_accel_1b,-0.06433272245264275,0.15216777247282992,0.2165004949254727,5,True
5s,price_accel_1b,SE_low_w,vol_accel_1b,-0.11376339272779384,0.10266941925275344,0.21643281198054728,5,True
1m,price_accel_1b,SE_low_w,z_se_w,-0.12578169017459762,0.09059915112094127,0.2163808412955389,5,True
1m,vol_accel_1b,price_accel_w,price_velocity_w,-0.12997564306695053,0.08637546176660447,0.21635110483355502,5,True
1m,price_accel_1b,SE_low_w,reversion_prob_w,-0.11945886950436453,0.0967507774724935,0.21620964697685802,5,True
5m,vol_velocity_w,price_sigma_w,bar_range,-0.1367182929582103,0.07932624298739265,0.21604453594560297,5,True
1m,price_accel_w,vwap_w,z_low_w,-0.10402879228876778,0.11200411643651195,0.21603290872527975,5,True
15m,vol_velocity_w,SE_low_w,vol_velocity_1b,-0.13390352645971595,0.08212300151086385,0.2160265279705798,5,True
15m,vol_accel_1b,price_accel_w,z_low_w,-0.14266775320249428,0.07315870767258209,0.21582646087507637,5,True
1m,price_accel_w,price_mean_w,z_low_w,-0.10393318516743444,0.11174204453910172,0.21567522970653616,5,True
5m,price_velocity_w,z_se_w,z_low_w,-0.061111170397275476,0.15452042819586595,0.21563159859314143,5,True
5s,price_accel_1b,vol_velocity_1b,price_velocity_1b,-0.13572063573610926,0.07990315797600149,0.21562379371211077,5,True
5m,vol_accel_1b,vol_mean_w,z_low_w,-0.12622086603076105,0.08927200617363071,0.21549287220439176,5,True
15m,price_accel_1b,price_velocity_w,price_mean_w,-0.08746996932625789,0.1279680459128593,0.21543801523911718,5,True
5m,vol_accel_w,swing_noise_w,vol_velocity_1b,-0.09853548445572817,0.11670737601306135,0.21524286046878952,5,True
1m,price_accel_1b,swing_noise_w,reversion_prob_w,-0.08721576915640727,0.12792332208524373,0.215139091241651,5,True
5m,price_accel_w,SE_high_w,price_velocity_w,-0.06485351331098081,0.15018627823125327,0.21503979154223407,5,True
5m,price_accel_1b,vol_velocity_1b,body,-0.12456542879591614,0.09047394397885038,0.21503937277476654,5,True
1h,price_accel_1b,swing_noise_w,vol_accel_w,-0.10835464518676013,0.10667174352778967,0.21502638871454982,5,True
5s,vol_accel_1b,price_accel_w,body,-0.12157711245897529,0.09337893632679158,0.21495604878576685,4,True
1h,price_velocity_1b,vol_mean_w,price_accel_1b,-0.12039457570791919,0.09409985267824676,0.21449442838616595,5,True
1h,price_sigma_w,z_low_w,price_accel_1b,-0.0698685084349969,0.1446197994202716,0.21448830785526848,5,True
15m,price_accel_w,swing_noise_w,vol_accel_1b,-0.08809522556122794,0.1261231550541635,0.21421838061539145,5,True
1h,price_accel_1b,bar_range,swing_noise_w,-0.14123583809644827,0.07297568712366309,0.21421152522011136,5,True
5m,price_sigma_w,reversion_prob_w,price_velocity_1b,-0.08219826116354437,0.13196806908242723,0.2141663302459716,5,True
1h,price_accel_w,vol_sigma_w,price_accel_1b,-0.10228971498048668,0.11181356360856988,0.21410327858905656,5,True
1m,price_velocity_w,price_sigma_w,vol_velocity_w,-0.1339231785939829,0.08017624180017252,0.21409942039415542,5,True
5s,price_accel_w,vol_accel_w,price_accel_1b,-0.12683829429991428,0.08721149511101148,0.21404978941092576,5,True
15m,vol_velocity_w,SE_high_w,vol_velocity_1b,-0.12252527925314718,0.0915208717988139,0.21404615105196106,5,True
1h,vol_accel_1b,price_accel_w,body,-0.10471411408698435,0.1092104147741698,0.21392452886115415,5,True
5m,vol_velocity_w,vol_mean_w,price_accel_1b,-0.13337893878165383,0.08048787725226932,0.21386681603392316,5,True
15m,price_accel_w,reversion_prob_w,vwap_w,-0.05245347630282162,0.16134512194684725,0.21379859824966888,5,True
5m,price_velocity_1b,vol_sigma_w,price_velocity_w,-0.1125068034397474,0.10121581887563702,0.21372262231538441,5,True
1h,vol_accel_1b,SE_high_w,price_accel_1b,-0.1221345308156974,0.09137846900300287,0.21351299981870026,5,True
5s,vol_accel_1b,z_low_w,price_accel_1b,-0.15781594633734902,0.05567485082938112,0.21349079716673014,5,True
5m,price_accel_w,vol_accel_w,body,-0.15068899805291164,0.06267428837124306,0.2133632864241547,5,True
5m,price_accel_w,price_sigma_w,price_velocity_w,-0.09257283690778036,0.12074185078153687,0.21331468768931722,5,True
1m,vol_accel_1b,reversion_prob_w,vol_velocity_1b,-0.08989572911722551,0.12331484165517981,0.21321057077240532,5,True
5m,vol_velocity_w,vol_mean_w,SE_high_w,-0.15726967577942338,0.055876947701073716,0.2131466234804971,5,True
15m,price_accel_w,SE_high_w,price_velocity_w,-0.057277602374572675,0.1558670672509048,0.21314466962547746,5,True
1h,price_sigma_w,reversion_prob_w,SE_high_w,-0.16114224900926707,0.0518182599716075,0.21296050898087457,5,True
1h,vol_velocity_w,z_low_w,SE_low_w,-0.14844238143949645,0.06446512470084563,0.2129075061403421,5,True
1m,vol_velocity_w,vol_mean_w,price_accel_1b,-0.1119960612443788,0.10090665499814351,0.21290271624252233,5,True
15m,price_velocity_1b,SE_low_w,price_velocity_w,-0.09240853132444965,0.12047304360370081,0.21288157492815046,5,True
5s,z_low_w,SE_high_w,price_accel_1b,-0.07548134146741928,0.13736158521870842,0.2128429266861277,5,True
5s,price_velocity_w,z_se_w,vol_accel_w,-0.1398972931640533,0.07291936171491105,0.21281665487896434,5,True
1h,price_velocity_w,vol_sigma_w,vol_velocity_w,-0.11671297100961973,0.09597556942343521,0.21268854043305496,5,True
5m,body,SE_low_w,price_velocity_w,-0.1363055328749187,0.0762201241936777,0.21252565706859639,5,True
15m,price_accel_w,reversion_prob_w,vol_velocity_w,-0.12107949731301501,0.09143622079542275,0.21251571810843778,5,True
5m,bar_range,reversion_prob_w,price_velocity_1b,-0.0928257148567674,0.11958183980295455,0.21240755465972194,5,True
1h,price_accel_1b,vol_velocity_1b,hurst_w,-0.15518310173243835,0.05717568695130969,0.21235878868374802,5,True
5s,vol_accel_1b,body,SE_low_w,-0.07731237205741143,0.13491535098217816,0.2122277230395896,5,True
5s,body,vol_velocity_w,SE_low_w,-0.07875732811538755,0.1334380160710958,0.21219534418648334,5,True
1h,vol_velocity_w,SE_low_w,SE_high_w,-0.06519524978522323,0.14668829782242854,0.21188354760765177,5,True
15m,body,vol_velocity_w,SE_low_w,-0.07525053909076974,0.13653707357934322,0.21178761267011298,5,True
15m,vol_velocity_w,vol_mean_w,price_velocity_w,-0.08234738974992535,0.12939309003976168,0.21174047978968702,5,True
15m,price_velocity_1b,vol_accel_1b,price_velocity_w,-0.15303533574162861,0.058684686373823056,0.21172002211545166,5,True
1h,vol_accel_1b,z_low_w,vol_velocity_1b,-0.09932038373957186,0.11237124259809142,0.21169162633766328,5,True
5s,price_accel_w,vol_accel_w,z_high_w,-0.14088741103989585,0.07077848739095442,0.21166589843085026,5,True
1h,price_velocity_w,price_mean_w,vol_velocity_w,-0.0727724445653874,0.1388019443316387,0.2115743888970261,5,True
15m,price_velocity_1b,vol_accel_1b,body,-0.13712759437066718,0.07435189817958425,0.21147949255025145,5,True
1m,price_accel_1b,price_velocity_w,price_accel_w,-0.11413691214705202,0.09727582946535836,0.21141274161241036,5,True
1m,vol_velocity_1b,SE_high_w,reversion_prob_w,-0.13541403045334988,0.07596035230157601,0.21137438275492587,5,True
1h,SE_low_w,reversion_prob_w,z_low_w,-0.06750334820058582,0.1437687609813867,0.2112721091819725,5,True
1h,z_low_w,swing_noise_w,vol_sigma_w,-0.13768845751332423,0.07353980555476436,0.2112282630680886,5,True
5m,vol_mean_w,z_se_w,price_accel_w,-0.09273415012858523,0.11848788991975577,0.211222040048341,5,True
1m,z_se_w,SE_low_w,price_accel_w,-0.08215201239252558,0.12904027838004728,0.21119229077257284,5,True
5s,z_high_w,SE_high_w,z_low_w,-0.12905791576207398,0.08205070413786449,0.21110861989993845,5,True
5s,bar_range,z_low_w,price_velocity_1b,-0.15834809746246395,0.05261546302104994,0.2109635604835139,5,True
5s,price_accel_w,vol_accel_w,price_velocity_1b,-0.12079328347388453,0.09014657947341795,0.2109398629473025,5,True
1h,vol_accel_1b,z_se_w,SE_low_w,-0.13918813370548527,0.07170233267138316,0.21089046637686842,5,True
5s,price_accel_w,vol_velocity_w,body,-0.12817615089140186,0.08251360694606312,0.21068975783746496,4,True
5m,bar_range,body,vwap_w,-0.15475971158476046,0.05590329941362406,0.21066301099838453,5,True
15m,price_velocity_w,vol_sigma_w,z_high_w,-0.15400721210695326,0.05660415679443592,0.21061136890138918,5,True
5m,price_velocity_1b,swing_noise_w,price_velocity_w,-0.0870784500413838,0.12349703957529068,0.2105754896166745,5,True
5m,price_accel_w,vol_accel_w,SE_low_w,-0.09906180233125782,0.11123282259045678,0.21029462492171458,5,True
1m,bar_range,price_velocity_w,price_accel_1b,-0.12684692188815375,0.08327384445869518,0.21012076634684893,5,True
1h,vol_accel_w,z_se_w,swing_noise_w,-0.15328304960190095,0.056419367308555096,0.20970241691045605,5,True
5m,price_velocity_w,z_se_w,z_high_w,-0.07219840699735358,0.13750355389609864,0.20970196089345222,5,True
15m,price_accel_1b,reversion_prob_w,vwap_w,-0.07117396271785677,0.1385219938132959,0.2096959565311527,5,True
1h,price_velocity_1b,bar_range,vol_velocity_w,-0.06122925618131149,0.1483253901660775,0.20955464634738896,5,True
15m,price_velocity_w,vol_mean_w,SE_high_w,-0.11548818485294667,0.09382545544258848,0.20931364029553515,5,True
5s,body,vol_accel_w,SE_low_w,-0.08426294648492659,0.12502072999890243,0.209283676483829,5,True
1h,vol_accel_1b,price_accel_w,price_velocity_1b,-0.10746578399562103,0.10168528610428706,0.20915107009990808,5,True
5s,z_high_w,SE_high_w,price_velocity_1b,-0.13575238257162664,0.07336430540954461,0.20911668798117125,5,True
5m,vol_accel_1b,vol_sigma_w,z_se_w,-0.11659299715628467,0.09244955285211737,0.20904255000840205,5,True
1m,vol_velocity_w,vol_mean_w,SE_low_w,-0.13645058119108044,0.07253017848867792,0.20898075967975838,5,True
1h,price_accel_1b,bar_range,vol_sigma_w,-0.12005591857507178,0.08884451879991336,0.20890043737498515,5,True
1h,price_accel_w,swing_noise_w,hurst_w,-0.11913788326705212,0.08975513823129726,0.20889302149834937,5,True
1h,vol_accel_1b,swing_noise_w,reversion_prob_w,-0.11522220335117543,0.09364258129748117,0.2088647846486566,5,True
1h,price_accel_w,swing_noise_w,vol_accel_w,-0.11712005740758653,0.09172982580246387,0.2088498832100504,5,True
5m,price_velocity_w,vol_mean_w,body,-0.15369846227351253,0.05506938170184215,0.20876784397535467,5,True
5m,price_velocity_w,swing_noise_w,price_accel_w,-0.0606379391774362,0.14795185436842317,0.20858979354585938,5,True
1m,price_sigma_w,z_se_w,price_velocity_w,-0.10254302733875997,0.10591155900119029,0.20845458633995026,5,True
5s,price_accel_1b,vwap_w,price_accel_w,-0.10369291494210854,0.10468224525730163,0.20837516019941016,5,True
5s,price_accel_1b,price_mean_w,price_accel_w,-0.10361436690223785,0.10461690398587112,0.20823127088810897,5,True
1h,vol_accel_w,z_se_w,SE_high_w,-0.13934413998510117,0.06856616037540444,0.20791030036050562,5,True
1h,price_accel_w,SE_low_w,vol_velocity_w,-0.09798448117459603,0.10992027915436153,0.20790476032895755,5,True
1m,price_accel_w,vol_velocity_w,price_velocity_w,-0.12446429952495006,0.08343254508995289,0.20789684461490293,5,True
5m,vol_accel_w,swing_noise_w,reversion_prob_w,-0.09289810158995816,0.1147584620192777,0.20765656360923584,5,True
1m,price_accel_1b,reversion_prob_w,SE_high_w,-0.06301621611178891,0.14461930091391975,0.20763551702570865,5,True
5s,vol_accel_1b,price_velocity_w,price_accel_1b,-0.12885862016924676,0.07870365202796457,0.20756227219721135,5,True
1h,price_velocity_1b,swing_noise_w,vwap_w,-0.12277510850893332,0.08464293571741147,0.2074180442263448,5,True
15m,vol_accel_1b,price_accel_w,SE_low_w,-0.1085354783972973,0.09882137438372299,0.20735685278102028,5,True
5m,price_velocity_w,z_low_w,vol_accel_w,-0.07610267934102236,0.13109079642244076,0.20719347576346311,5,True
5m,price_velocity_w,z_high_w,z_se_w,-0.07091913532214078,0.13626455369641693,0.20718368901855772,5,True
1m,bar_range,price_velocity_w,price_accel_w,-0.12466432845287743,0.08250765004941603,0.20717197850229346,5,True
5m,price_velocity_1b,price_sigma_w,vol_velocity_1b,-0.11658943440553725,0.0905791060633224,0.20716854046885963,5,True
1h,price_accel_w,SE_low_w,vol_accel_1b,-0.08156720052866728,0.12557286644949592,0.2071400669781632,5,True
15m,body,SE_low_w,vol_accel_1b,-0.11741820925949956,0.08971435771769187,0.20713256697719143,5,True
5s,z_high_w,SE_low_w,price_accel_1b,-0.11850885409485137,0.08860825386300103,0.2071171079578524,5,True
1m,vol_accel_w,vol_mean_w,z_se_w,-0.09170173297327738,0.11533015850335711,0.20703189147663448,5,True
5m,price_velocity_w,vol_mean_w,price_velocity_1b,-0.15415854140276897,0.05280874911052207,0.20696729051329105,5,True
1h,vol_sigma_w,z_se_w,price_accel_1b,-0.1009267803654536,0.1059726041865206,0.2068993845519742,5,True
15m,vol_accel_w,SE_low_w,SE_high_w,-0.05121214586177516,0.1556153227781381,0.20682746863991328,5,True
5s,vol_sigma_w,vwap_w,bar_range,-0.06150429655720293,0.14531836605688844,0.20682266261409138,5,True
5s,price_mean_w,vol_sigma_w,bar_range,-0.061507132287267625,0.14530501025749315,0.20681214254476077,5,True
5m,body,SE_high_w,vol_velocity_1b,-0.09179029664867504,0.11478240577244207,0.2065727024211171,5,True
1h,price_velocity_w,vwap_w,vol_mean_w,-0.09185295268864785,0.11468709330762279,0.20654004599627063,5,True
1h,vol_mean_w,hurst_w,swing_noise_w,-0.1206813537592265,0.08583347103873973,0.20651482479796623,5,True
1m,z_high_w,reversion_prob_w,price_velocity_w,-0.14292248362204163,0.06358738537302823,0.20650986899506985,5,True
5m,price_velocity_w,z_high_w,bar_range,-0.11454952257634332,0.09195990977659971,0.20650943235294303,5,True
5m,vol_accel_1b,price_velocity_w,z_low_w,-0.11198642702196204,0.09452086630942551,0.20650729333138756,5,True
5m,price_accel_1b,reversion_prob_w,SE_low_w,-0.14191671352140778,0.06458757658902325,0.20650429011043103,5,True
5m,vol_accel_1b,vol_sigma_w,vol_mean_w,-0.06276778614612745,0.14373528991132284,0.20650307605745027,5,True
5s,price_accel_w,vol_velocity_w,price_velocity_1b,-0.12468377550991304,0.08179825770053538,0.20648203321044842,5,True
5m,vol_accel_1b,SE_low_w,z_low_w,-0.13077971173237607,0.07565437394822665,0.20643408568060273,5,True
5m,z_se_w,SE_high_w,price_accel_w,-0.08744452560695105,0.11886380740542193,0.206308333012373,5,True
15m,body,price_sigma_w,vol_accel_w,-0.06263874984931471,0.1436003719271763,0.206239121776491,5,True
1h,price_mean_w,z_low_w,vol_velocity_w,-0.12101875794934523,0.08521060071411832,0.20622935866346354,5,True
15m,vol_velocity_1b,SE_low_w,z_se_w,-0.12860723882790048,0.077609953816304,0.2062171926442045,5,True
1m,vol_accel_1b,vol_sigma_w,body,-0.11865277401996127,0.0874953940149574,0.20614816803491867,5,True
1h,z_high_w,SE_high_w,z_low_w,-0.1532519968570827,0.052858202417628106,0.2061101992747108,5,True
15m,vol_accel_1b,body,price_velocity_w,-0.14894339041455945,0.05714740268194052,0.20609079309649997,5,True
5s,vol_velocity_1b,price_accel_w,price_velocity_w,-0.13472507316074403,0.07136134411094112,0.20608641727168514,5,True
5m,vol_accel_w,vol_mean_w,SE_high_w,-0.12387582980174118,0.08215252549311317,0.20602835529485436,5,True
1m,price_accel_1b,price_velocity_w,vol_velocity_1b,-0.09220198391311948,0.11382440701437077,0.20602639092749025,5,True
15m,vol_velocity_w,z_high_w,z_se_w,-0.058586918000563315,0.1473078846488221,0.20589480264938542,5,True
5m,price_accel_w,SE_low_w,price_mean_w,-0.07164804002346281,0.1341315262684101,0.2057795662918729,5,True
1h,vol_sigma_w,z_se_w,bar_range,-0.07859396695693233,0.12713927171886238,0.2057332386757947,5,True
15m,price_velocity_w,z_low_w,price_accel_1b,-0.09975234313100294,0.10592786516857752,0.20568020829958045,5,True
1h,body,swing_noise_w,price_velocity_w,-0.0808958402641494,0.12471318363714291,0.20560902390129232,5,True
1h,price_accel_1b,price_velocity_w,z_low_w,-0.10988972237459944,0.09562905062007138,0.2055187729946708,5,True
1h,vol_accel_w,price_mean_w,price_accel_w,-0.09696855180137015,0.1084513392941226,0.20541989109549275,5,True
5s,bar_range,price_accel_w,SE_low_w,-0.050451694441355104,0.15486514752954786,0.20531684197090297,5,True
1h,vol_accel_1b,z_high_w,vol_velocity_1b,-0.10200864792580888,0.10315492126878913,0.205163569194598,5,True
1h,z_se_w,hurst_w,body,-0.08447107840479108,0.1206500950268707,0.20512117343166178,5,True
1m,z_se_w,SE_high_w,price_accel_w,-0.1046187750151251,0.10043148846304718,0.2050502634781723,5,True
15m,price_accel_1b,vol_accel_w,SE_low_w,-0.07554479882541738,0.1295046332615849,0.20504943208700227,5,True
1h,vol_velocity_w,vwap_w,reversion_prob_w,-0.10989854934878424,0.09511901387578396,0.2050175632245682,5,True
15m,price_accel_1b,vol_sigma_w,z_high_w,-0.08303255160160282,0.12197550162513311,0.20500805322673593,5,True
5s,price_velocity_w,SE_high_w,vol_accel_1b,-0.1015513088939869,0.10336370948570756,0.20491501837969445,5,True
5m,price_accel_w,swing_noise_w,hurst_w,-0.12286399824142967,0.0820331611820587,0.20489715942348835,5,True
1h,SE_low_w,hurst_w,price_velocity_w,-0.12643314662009075,0.07836701139481485,0.2048001580149056,5,True
5m,price_accel_1b,vwap_w,price_accel_w,-0.0940805590107527,0.11057066942130177,0.20465122843205447,5,True
1h,vol_velocity_w,price_mean_w,swing_noise_w,-0.06547095444955303,0.13905458501696527,0.2045255394665183,5,True
15m,price_accel_1b,bar_range,z_high_w,-0.11914532220260861,0.08537587449934358,0.20452119670195218,5,True
15m,bar_range,price_accel_w,price_mean_w,-0.14005084598093565,0.06443896929311432,0.20448981527404997,5,True
1h,price_velocity_1b,vol_sigma_w,price_accel_1b,-0.11963300918945628,0.08473010679746917,0.20436311598692547,5,True
5m,price_accel_1b,price_mean_w,price_accel_w,-0.094091932615955,0.11025878851239022,0.20435072112834524,5,True
1h,bar_range,price_accel_w,vol_sigma_w,-0.08659221035477913,0.11754376100663466,0.2041359713614138,5,True
5s,price_velocity_w,swing_noise_w,vol_accel_1b,-0.14244506591701991,0.06159525594984797,0.20404032186686788,5,True
1h,price_sigma_w,z_se_w,price_accel_w,-0.10851335955708047,0.09546763709715227,0.20398099665423275,5,True
1h,vol_velocity_w,SE_low_w,vol_mean_w,-0.069922444459066,0.1339463838583017,0.2038688283173677,5,True
