feature,regime_2d,n,mean,std,median,p10,p90
L3_1h_hurst_w,FLAT_SMOOTH,9882,0.5733895856585812,0.12418803808838536,0.5790889710612616,0.4169130398950358,0.723022615543046
L3_1h_hurst_w,UP_CHOPPY,3924,0.5783258835540369,0.11591802370220262,0.5638631453351616,0.4389904350062626,0.7383361271571
L3_1h_hurst_w,UP_SMOOTH,7146,0.5914207703268397,0.13833137961180825,0.5981429721542365,0.4089441176869236,0.7755139072758632
L3_1h_reversion_prob_w,DOWN_CHOPPY,2988,0.9607023420033847,0.050289060149546184,0.9771907438822065,0.9082544082401235,0.9952940838011499
L3_1h_reversion_prob_w,DOWN_SMOOTH,4662,0.9560174255612671,0.05772010419321768,0.9748209911486365,0.9041107160321331,0.9953323969210754
L3_1h_reversion_prob_w,FLAT_CHOPPY,18315,0.9581941950531391,0.04989622489813492,0.973731072464113,0.9043638750251674,0.9948714629509996
L3_1h_reversion_prob_w,FLAT_SMOOTH,9750,0.9624273178522047,0.04127295228800339,0.9734888203970622,0.9152601340042732,0.9951331764815661
L3_1h_reversion_prob_w,UP_CHOPPY,3924,0.961555999139932,0.035268739755096735,0.9706041291433998,0.9171430826156436,0.9950598986648826
L3_1h_reversion_prob_w,UP_SMOOTH,7146,0.9582243038236946,0.053100516726640665,0.9731492329114753,0.9138012923842409,0.9954594355356483
L3_1h_swing_noise_w,DOWN_CHOPPY,2988,2000.7228915662652,1150.655411630884,1667.0,996.0,2891.0
L3_1h_swing_noise_w,DOWN_SMOOTH,4662,2263.5388245388244,1483.7120021758674,2053.0,939.0,3480.0
L3_1h_swing_noise_w,FLAT_CHOPPY,18315,1978.46279006279,1450.509190614069,1633.0,855.0,3415.0
L3_1h_swing_noise_w,FLAT_SMOOTH,9534,1728.7821481015314,1055.7157335734407,1455.0,735.0,3609.0
L3_1h_swing_noise_w,UP_CHOPPY,3924,2340.0175840978595,1861.0196190200254,1655.0,1024.0,4102.0
L3_1h_swing_noise_w,UP_SMOOTH,7146,2026.2760985166526,1509.7485409825595,1711.0,921.0,2743.0
L3_15m_z_se_w,DOWN_CHOPPY,2988,-0.061389870827900574,1.0483382637630054,-0.050835212987783936,-1.432189764178422,1.321803131553931
L3_15m_z_se_w,DOWN_SMOOTH,4662,-0.03946740683081302,1.0353054061976215,0.01135972838681333,-1.4450396415901647,1.277267314780824
L3_15m_z_se_w,FLAT_CHOPPY,18315,-0.029734169305143818,1.0475660391341606,-0.008413813710656465,-1.4353101850874224,1.3643238225223029
L3_15m_z_se_w,FLAT_SMOOTH,9858,-0.010103670908937913,1.0271186542189379,0.0062262921949068194,-1.4038513506514525,1.3246227736075782
L3_15m_z_se_w,UP_CHOPPY,3924,-0.011281036737584625,1.0208739301694136,-0.03272958469782298,-1.3216706855545415,1.343429288528489
L3_15m_z_se_w,UP_SMOOTH,7146,0.0006018166496515203,1.0286687645125936,-0.03971039600261738,-1.3071116461144754,1.3850018585953732
L3_15m_z_high_w,DOWN_CHOPPY,2988,-0.04779791385982304,1.0884301651144372,-0.06416418235348878,-1.4425393587422892,1.3780855311518743
L3_15m_z_high_w,DOWN_SMOOTH,4662,-0.01656032656080545,1.0698039231374354,0.013236276227849881,-1.4789522627384921,1.3814143492630389
L3_15m_z_high_w,FLAT_CHOPPY,18315,-0.011974933020416119,1.0700519945352078,-0.027042465088649336,-1.4315404094978312,1.4142765155015713
L3_15m_z_high_w,FLAT_SMOOTH,9858,-0.007878661909357074,1.0589037683467717,0.006508225863956144,-1.4168503067676652,1.374155254394952
L3_15m_z_high_w,UP_CHOPPY,3924,0.008398822865623191,1.0518432709965697,-0.02564191647994733,-1.3758417139519816,1.4195890075124542
L3_15m_z_high_w,UP_SMOOTH,7146,0.014742160067719185,1.0517585272118632,-0.0712121192085488,-1.324629761094615,1.4805830247887488
L3_15m_z_low_w,DOWN_CHOPPY,2988,-0.0580222971311661,1.076962437075145,-0.03928327537949657,-1.4975175219492798,1.3386916357954772
L3_15m_z_low_w,DOWN_SMOOTH,4662,-0.05739584560876684,1.0654041594309376,-0.0058361866339736515,-1.5129616896557816,1.3076874111564374
L3_15m_z_low_w,FLAT_CHOPPY,18315,-0.04500632387727283,1.0682309693658143,-0.026496732719024356,-1.4671953135796978,1.3528143127122096
L3_15m_z_low_w,FLAT_SMOOTH,9858,-0.027192499497084,1.0485216824796244,0.003579957178725247,-1.44595880046599,1.3149398647051542
L3_15m_z_low_w,UP_CHOPPY,3924,-0.01941882047425815,1.0516497490534509,-0.010766870851474616,-1.432113381818391,1.3581565523341383
L3_15m_z_low_w,UP_SMOOTH,7146,-0.033651605081082704,1.0543526394046885,-0.05771655275172298,-1.3745706260097252,1.401203333487096
L3_15m_SE_high_w,DOWN_CHOPPY,2988,20.24289703657536,14.095263107409446,16.059097838118703,7.192637897072547,40.859431357123626
L3_15m_SE_high_w,DOWN_SMOOTH,4662,23.712754883194002,24.03983606593671,15.279221306388207,6.653252639697387,51.92970421424096
L3_15m_SE_high_w,FLAT_CHOPPY,18315,21.806916950806265,20.638756563594303,14.809679599791524,6.083304395307417,46.043865350575196
L3_15m_SE_high_w,FLAT_SMOOTH,9858,17.259697108897498,21.41319685293901,12.415876603827613,5.316542579534184,32.766888416334496
L3_15m_SE_high_w,UP_CHOPPY,3924,22.59150436261161,36.79348740775878,13.444973548958796,5.7629996458801696,40.5865760882686
L3_15m_SE_high_w,UP_SMOOTH,7146,21.07674976502762,29.49074968608629,12.744166017535948,5.653397626231537,42.83221373512715
L3_15m_SE_low_w,DOWN_CHOPPY,2988,22.707629146902406,15.47919222905298,18.10478717810748,6.95877439524462,45.23391749192929
L3_15m_SE_low_w,DOWN_SMOOTH,4662,28.32897037238136,29.41927117406465,19.27710266256086,8.142757178245294,61.016273587318686
L3_15m_SE_low_w,FLAT_CHOPPY,18315,24.1846995415721,21.59545307278102,16.632453155213724,6.431448289297238,52.63429024519428
L3_15m_SE_low_w,FLAT_SMOOTH,9858,18.781886913551094,23.113776584620293,13.364775899673212,5.906430950534302,34.95473345335882
L3_15m_SE_low_w,UP_CHOPPY,3924,22.566537297847617,23.785679750957495,15.350329620691552,5.788422478552573,48.908662440839116
L3_15m_SE_low_w,UP_SMOOTH,7146,20.901918644311902,25.77516646627706,13.463757413687775,5.2305639439585825,43.27620817221161
L3_15m_hurst_w,DOWN_CHOPPY,2988,0.5695623536484018,0.13515444341706156,0.56822859954379,0.39807417295509767,0.7443958500239207
L3_15m_hurst_w,DOWN_SMOOTH,4662,0.6132604300592299,0.1381300397858115,0.6103569150518491,0.43825993626783655,0.7879396217627261
L3_15m_hurst_w,FLAT_CHOPPY,18315,0.5944301185507245,0.13895972547199595,0.5938670065717069,0.4215045560584632,0.775212239815889
L3_15m_hurst_w,FLAT_SMOOTH,9890,0.5883650746413295,0.14090052722440408,0.5814527687014237,0.41430568354016717,0.7781243748883171
L3_15m_hurst_w,UP_CHOPPY,3924,0.5924816399794189,0.1398921369636012,0.5841869105561426,0.40979182556446586,0.7717325971621329
L3_15m_hurst_w,UP_SMOOTH,7146,0.6268301678081883,0.13267993042284196,0.6218020510570346,0.4608675659305569,0.8023498279938097
L3_15m_reversion_prob_w,DOWN_CHOPPY,2988,0.9616211455082317,0.04197097900223059,0.9744462480814255,0.9183125463477602,0.9952243127615242
L3_15m_reversion_prob_w,DOWN_SMOOTH,4662,0.962278477834518,0.04274651239682777,0.9744043685866852,0.9200043654205206,0.9957471132252059
L3_15m_reversion_prob_w,FLAT_CHOPPY,18315,0.9616515502273701,0.042862482901288884,0.9743503253803291,0.9154198631762493,0.9955641701363632
L3_15m_reversion_prob_w,FLAT_SMOOTH,9858,0.9631555666683554,0.04064721283067021,0.9746501486313879,0.9205845842497142,0.9954639600195856
L3_15m_reversion_prob_w,UP_CHOPPY,3924,0.9632532258958445,0.04259539218012307,0.9754365714073465,0.9185501415580161,0.9961314969187551
L3_15m_reversion_prob_w,UP_SMOOTH,7146,0.9624132474240473,0.0455481349392908,0.9748538560548066,0.921945603830401,0.9956671999927351
L3_15m_swing_noise_w,DOWN_CHOPPY,2988,861.739625167336,462.9809669642317,792.0,341.7,1588.0
L3_15m_swing_noise_w,DOWN_SMOOTH,4662,1157.9410124410124,977.5660419620917,860.0,366.0,2144.0
L3_15m_swing_noise_w,FLAT_CHOPPY,18315,938.9502593502593,695.8749424654453,782.0,317.0,1700.0
L3_15m_swing_noise_w,FLAT_SMOOTH,9804,747.7055283557731,654.781303199724,559.0,286.0,1423.0
L3_15m_swing_noise_w,UP_CHOPPY,3924,958.3646788990826,1034.4560464528934,702.0,287.0,1627.0
L3_15m_swing_noise_w,UP_SMOOTH,7146,965.0067170445004,1052.0377388733057,702.0,286.0,1775.0
L3_5m_z_se_w,DOWN_CHOPPY,2988,-0.021078405668186237,0.9321603289278826,-0.03344861055472339,-1.2856670766696898,1.2520702837140463
L3_5m_z_se_w,DOWN_SMOOTH,4662,-0.03617944437702616,0.9524432592137563,-0.037639054594250654,-1.332896504471378,1.2409561774131201
L3_5m_z_se_w,FLAT_CHOPPY,18315,-0.02153277285029736,0.9396172910877295,-0.015573991470796696,-1.286990246099103,1.2470090211569416
L3_5m_z_se_w,FLAT_SMOOTH,9885,-0.011271483736364548,0.9447360158464603,0.0032076681869991465,-1.2943416443190074,1.2523757475427983
L3_5m_z_se_w,UP_CHOPPY,3924,-0.015251058628267538,0.9406191222357838,-0.032905561985428676,-1.2475663733496203,1.2727792270414835
L3_5m_z_se_w,UP_SMOOTH,7146,-0.0038387527806832177,0.9439857038912738,-0.03152354424656429,-1.2673621942010018,1.2735244201006708
L3_5m_z_high_w,DOWN_CHOPPY,2988,-0.010129485944871463,0.9643511773803022,-0.009190843764721818,-1.3294635081127535,1.2767299638713485
L3_5m_z_high_w,DOWN_SMOOTH,4662,-0.024886015951371555,0.9756824704264585,-0.027099175367268753,-1.3412862591164945,1.2743076665970077
L3_5m_z_high_w,FLAT_CHOPPY,18315,-0.011212251218155311,0.9659987317970103,-0.02304904504106484,-1.3038649159958606,1.2979674781194188
L3_5m_z_high_w,FLAT_SMOOTH,9885,0.00730338817806406,0.9661197581653499,0.012458967090411598,-1.296340221566352,1.2861674767265414
L3_5m_z_high_w,UP_CHOPPY,3924,0.0007787419083599484,0.9604574333164533,-0.036808585471335725,-1.2759426740070285,1.2978990044160434
L3_5m_z_high_w,UP_SMOOTH,7146,0.013426506529691205,0.9672278172835951,-0.002784777922064249,-1.263803704620927,1.341165788554112
L3_5m_z_low_w,DOWN_CHOPPY,2988,-0.035037632804540746,0.9669368115767816,-0.033492819063738494,-1.3557412619258522,1.243376206775671
L3_5m_z_low_w,DOWN_SMOOTH,4662,-0.05126476180395746,0.9768041512146806,-0.04005626311904298,-1.3779050612607342,1.2459061665019724
L3_5m_z_low_w,FLAT_CHOPPY,18315,-0.03252978224162447,0.965470753926676,-0.03867974679660609,-1.324211461967114,1.2617241219608522
L3_5m_z_low_w,FLAT_SMOOTH,9885,-0.02532476409039085,0.9641642035215668,-0.012056770297982524,-1.3354433912943784,1.249302977084431
L3_5m_z_low_w,UP_CHOPPY,3924,-0.031085054924249827,0.9600031087786117,-0.08023086799717209,-1.3032485633443474,1.2735486696435137
L3_5m_z_low_w,UP_SMOOTH,7146,-0.024670279456128333,0.9710037177834125,-0.034172199050874374,-1.3240069557101593,1.3034314888949192
L3_5m_SE_high_w,DOWN_CHOPPY,2988,10.090905723785578,8.119913823229215,7.508944608048753,3.3568123985517886,19.93265045760979
L3_5m_SE_high_w,DOWN_SMOOTH,4662,11.39255714555496,12.518310421844783,7.670201695367331,3.112737260672684,24.369204225329625
L3_5m_SE_high_w,FLAT_CHOPPY,18315,10.34475710263324,10.653368088349685,6.981437974406045,2.7215847903266464,21.667491709051795
L3_5m_SE_high_w,FLAT_SMOOTH,9885,8.126723241507086,11.622703989681302,5.7444460754962146,2.354811739654245,15.442728914314113
L3_5m_SE_high_w,UP_CHOPPY,3924,10.988003882256093,20.088267166134223,6.299299504043789,2.5038699043653905,21.19487894540541
L3_5m_SE_high_w,UP_SMOOTH,7146,9.396525834200734,13.497288059251854,6.051967813910239,2.4275054557841815,17.593911825921424
L3_5m_SE_low_w,DOWN_CHOPPY,2988,11.164613965547169,9.014406936340455,8.61197583108083,3.3451704340697157,22.02152562171608
L3_5m_SE_low_w,DOWN_SMOOTH,4662,12.788167745632506,16.404169070216422,8.343756872386127,3.524971148080422,25.695543323427472
L3_5m_SE_low_w,FLAT_CHOPPY,18315,11.135079119016476,11.024131995550693,7.614379150087166,2.9036443986215645,23.822183314873822
L3_5m_SE_low_w,FLAT_SMOOTH,9885,8.842924068098256,12.731604266506368,6.220505804219065,2.558678307467414,16.77837099609436
L3_5m_SE_low_w,UP_CHOPPY,3924,11.26381957558521,17.176992745742183,6.695689988900961,2.5139649636232346,23.06744211782229
L3_5m_SE_low_w,UP_SMOOTH,7146,9.444037277286608,12.602094643622255,6.09845234725498,2.416633359141696,18.085407139775857
L3_5m_hurst_w,DOWN_CHOPPY,2988,0.6156596471375847,0.14650161853533203,0.6190251883795062,0.4267767126449665,0.800926233869616
L3_5m_hurst_w,DOWN_SMOOTH,4662,0.6174577210333814,0.13361321852406496,0.6100583837752678,0.4525360777546449,0.7897843246792974
L3_5m_hurst_w,FLAT_CHOPPY,18315,0.621883473532461,0.141522591810205,0.6222744211142424,0.43966059598426693,0.8059014679594617
L3_5m_hurst_w,FLAT_SMOOTH,9893,0.6015299378475828,0.13282433903117422,0.5970229530993932,0.43460032542270455,0.7749708483830993
L3_5m_hurst_w,UP_CHOPPY,3924,0.6101307841493616,0.13234135991049725,0.6031000463997916,0.44700143794060637,0.7804333492354877
L3_5m_hurst_w,UP_SMOOTH,7146,0.61416979665961,0.1293994801733012,0.6144130463745484,0.4467116387356969,0.7825329157489209
L3_5m_reversion_prob_w,DOWN_CHOPPY,2988,0.9701494959515183,0.02512568085604185,0.9765664747923878,0.9355404725156253,0.996021586827723
L3_5m_reversion_prob_w,DOWN_SMOOTH,4662,0.9690317577713222,0.025658111910709717,0.9755126923984756,0.933200306990041,0.9954645687273657
L3_5m_reversion_prob_w,FLAT_CHOPPY,18315,0.969698057149605,0.025235378662553255,0.9759983533138632,0.9350843400357127,0.9954866826175134
L3_5m_reversion_prob_w,FLAT_SMOOTH,9885,0.9694688143124637,0.02535946071746836,0.9757942936170172,0.9351617104472811,0.9955691380929725
L3_5m_reversion_prob_w,UP_CHOPPY,3924,0.9696751810684914,0.02520150109855629,0.9756981543364194,0.9354629678224299,0.9957335974858981
L3_5m_reversion_prob_w,UP_SMOOTH,7146,0.969476249629746,0.025452015249409113,0.9755350329729244,0.9352438419320099,0.9954180466113427
L3_5m_swing_noise_w,DOWN_CHOPPY,2988,503.77777777777777,329.3077939890529,411.0,177.0,989.6000000000004
L3_5m_swing_noise_w,DOWN_SMOOTH,4662,607.3163878163878,581.4934534579878,412.0,192.0,1251.0
L3_5m_swing_noise_w,FLAT_CHOPPY,18315,530.2806442806443,452.0853604938949,386.0,159.0,1105.0
L3_5m_swing_noise_w,FLAT_SMOOTH,9864,402.2601378751014,382.6856475290391,301.0,142.0,759.0
L3_5m_swing_noise_w,UP_CHOPPY,3924,525.2362385321101,666.8424070357851,362.0,138.0,929.0
L3_5m_swing_noise_w,UP_SMOOTH,7146,483.7184438846907,585.6172170571825,325.0,146.0,939.0
L3_1m_z_se_w,DOWN_CHOPPY,2988,-0.0006164233121352699,1.0655266655687523,0.0004886891970514735,-1.4059907977200135,1.4172308168989214
L3_1m_z_se_w,DOWN_SMOOTH,4662,-0.02633789469205241,1.0501078012770795,-0.031941134604731025,-1.4368049198629997,1.337042428467087
L3_1m_z_se_w,FLAT_CHOPPY,18315,-0.020028006214136713,1.0464902962943838,-0.020140688269664905,-1.413214218400327,1.3574778382812065
L3_1m_z_se_w,FLAT_SMOOTH,9890,-0.01225058584051815,1.0585459384799034,-0.005977725030771701,-1.4308059534467936,1.3595559639121877
L3_1m_z_se_w,UP_CHOPPY,3924,-0.00397103073813037,1.0458797270473792,0.00500392238693806,-1.3718481456319278,1.3752516579605152
L3_1m_z_se_w,UP_SMOOTH,7146,0.013680064478087907,1.0488982203464492,0.018179906682646258,-1.374460381464748,1.4056395591219153
L3_1m_z_high_w,DOWN_CHOPPY,2988,-0.029935756155205398,1.0927811463393582,-0.06393408921979339,-1.4413250828978195,1.445671903222926
L3_1m_z_high_w,DOWN_SMOOTH,4662,-0.04543894025546547,1.082303831520769,-0.06644135604017093,-1.4694782248346026,1.3745262920917891
L3_1m_z_high_w,FLAT_CHOPPY,18315,-0.04562063120870522,1.0858387114162693,-0.06930136913269562,-1.457166568094759,1.3963072617398729
L3_1m_z_high_w,FLAT_SMOOTH,9890,-0.03298373166201494,1.0882688891317351,-0.04887952994355405,-1.4584151756257029,1.4231554791569854
L3_1m_z_high_w,UP_CHOPPY,3924,-0.02425352587045813,1.0752449908901387,-0.033146183934774635,-1.4385054186893311,1.4029286473674292
L3_1m_z_high_w,UP_SMOOTH,7146,-0.0024772867478679425,1.0869608024545203,-0.012434755709169168,-1.426175428556924,1.452587678050619
L3_1m_z_low_w,DOWN_CHOPPY,2988,0.031166867891230427,1.096709219002394,0.07385228118990908,-1.4609895737729586,1.4521469764391217
L3_1m_z_low_w,DOWN_SMOOTH,4662,0.0023285662526501215,1.085916162664253,0.03943528463437937,-1.477591741455518,1.3999657611988154
L3_1m_z_low_w,FLAT_CHOPPY,18315,0.009381884031888046,1.0813192998058418,0.047827756805993556,-1.4424250459461767,1.4074975827040226
L3_1m_z_low_w,FLAT_SMOOTH,9890,0.017969135186794105,1.0818019784610298,0.05691592583175979,-1.4591277217439036,1.4160308275895077
L3_1m_z_low_w,UP_CHOPPY,3924,0.02681559672587461,1.069872523310393,0.057608721573756475,-1.422877585226258,1.4159066928763737
L3_1m_z_low_w,UP_SMOOTH,7146,0.03465159989022863,1.0760734895207247,0.07692042136660673,-1.4172080061642776,1.432854499270043
L3_1m_SE_high_w,DOWN_CHOPPY,2988,5.97281897006175,4.91854876283837,4.40267086234997,1.897095574289682,12.048327711081967
L3_1m_SE_high_w,DOWN_SMOOTH,4662,6.515493224785026,7.359586658092652,4.464120340876736,1.9191202518190411,13.959461233609412
L3_1m_SE_high_w,FLAT_CHOPPY,18315,5.962133081956913,6.015817333116587,4.0577144961463,1.650754974012152,12.383651726692513
L3_1m_SE_high_w,FLAT_SMOOTH,9890,4.527321837614232,6.184291991363527,3.308587049268684,1.3899662087423366,8.497346624607651
L3_1m_SE_high_w,UP_CHOPPY,3924,6.15837691127083,9.830423009161901,3.750302897001162,1.4964552137828515,12.310766907719106
L3_1m_SE_high_w,UP_SMOOTH,7146,5.217368939021374,7.456736131026068,3.4431093886622843,1.4474399249857064,9.600950493366671
L3_1m_SE_low_w,DOWN_CHOPPY,2988,6.378324204285994,5.307323751668264,4.819485955654884,1.942197372204125,13.03208207751551
L3_1m_SE_low_w,DOWN_SMOOTH,4662,6.974684847487101,8.449320815901432,4.814858049155541,1.9995011373948461,14.191827820044654
L3_1m_SE_low_w,FLAT_CHOPPY,18315,6.256625406953444,6.2443290131729485,4.260902977654179,1.6951263129321976,13.124156389685405
L3_1m_SE_low_w,FLAT_SMOOTH,9890,4.769589690493013,6.423713297756091,3.462538266218653,1.4462628750448516,9.255467889820164
L3_1m_SE_low_w,UP_CHOPPY,3924,6.2346458182027025,9.339653163553969,3.941007359665913,1.5020563117393493,12.321498753536224
L3_1m_SE_low_w,UP_SMOOTH,7146,5.297526172324101,7.269622631476977,3.5309159886446713,1.4488097801956759,10.13123394501817
L3_1m_hurst_w,DOWN_CHOPPY,2988,0.5817485311917278,0.14151708157841272,0.5767265748650827,0.4050302066999538,0.7662620717384949
L3_1m_hurst_w,DOWN_SMOOTH,4662,0.5970244085239531,0.145008854400729,0.5945602344874563,0.4080220183718683,0.7878689163281152
L3_1m_hurst_w,FLAT_CHOPPY,18315,0.5872830946972556,0.14607009585424435,0.5841548939019555,0.40113418219688574,0.7783346324084546
L3_1m_hurst_w,FLAT_SMOOTH,9893,0.5869330141034241,0.14233662215021245,0.5824238622879641,0.40753654490945845,0.7734037878423335
L3_1m_hurst_w,UP_CHOPPY,3924,0.5803990387508202,0.14029064910338798,0.5746997128699427,0.4060220007973293,0.7660934123245156
L3_1m_hurst_w,UP_SMOOTH,7146,0.5877778863041776,0.1486793721173976,0.5824688006755459,0.3964000342911831,0.783895033066397
L3_1m_reversion_prob_w,DOWN_CHOPPY,2988,0.9595185767491043,0.052641630803027306,0.9738473116458259,0.9126434795018582,0.9953081339852862
L3_1m_reversion_prob_w,DOWN_SMOOTH,4662,0.9602209560841856,0.05290636813524453,0.9746618523784616,0.9153999749842936,0.9956729677926914
L3_1m_reversion_prob_w,FLAT_CHOPPY,18315,0.9605002924229895,0.054579814662587336,0.9745210050047818,0.9166311734033191,0.9955959689276556
L3_1m_reversion_prob_w,FLAT_SMOOTH,9890,0.9595825140575611,0.05436143357103539,0.9745482212049847,0.9140266482459461,0.9954094621396782
L3_1m_reversion_prob_w,UP_CHOPPY,3924,0.960761131839633,0.0514568713508202,0.9741111476218314,0.9175935175009668,0.9953150277493827
L3_1m_reversion_prob_w,UP_SMOOTH,7146,0.9609318942554438,0.049535136343603,0.9743061818522791,0.9165991160655891,0.9954066585887669
L3_1m_swing_noise_w,DOWN_CHOPPY,2988,225.48694779116465,163.97121879430696,175.0,75.0,427.60000000000036
L3_1m_swing_noise_w,DOWN_SMOOTH,4662,254.48305448305447,258.2046550468399,173.5,80.0,526.0
L3_1m_swing_noise_w,FLAT_CHOPPY,18315,226.96194376194376,213.56683209231392,155.0,66.0,477.0
L3_1m_swing_noise_w,FLAT_SMOOTH,9888,172.6836569579288,180.56695112134292,130.0,57.0,327.0
L3_1m_swing_noise_w,UP_CHOPPY,3924,227.33766564729868,328.8662731899703,143.0,58.0,439.0
L3_1m_swing_noise_w,UP_SMOOTH,7146,196.7670025188917,253.9662477806522,130.0,57.0,377.5
L3_15s_z_se_w,DOWN_CHOPPY,2988,-0.029699681821347405,0.9753552587307351,0.003601837507028617,-1.3385668111397373,1.2647046068213417
L3_15s_z_se_w,DOWN_SMOOTH,4662,-0.023585463113726605,0.9893684998078586,-0.017323741993645343,-1.347064164605331,1.2739993392702376
L3_15s_z_se_w,FLAT_CHOPPY,18315,-0.020055548500047798,0.9742958532383753,-0.03056150738449007,-1.311719936785437,1.2806850410418817
L3_15s_z_se_w,FLAT_SMOOTH,9893,-0.029962612882633178,0.9788855409351559,-0.033231779121337485,-1.3158897925331388,1.2766938816601376
L3_15s_z_se_w,UP_CHOPPY,3924,0.003174816751186457,0.9762137117450814,-0.01225272826619141,-1.27883440623351,1.3053267717260948
L3_15s_z_se_w,UP_SMOOTH,7146,-0.01301327491905794,0.9838565213508268,-0.022467414719621236,-1.308260833827596,1.3030969902754141
L3_15s_z_high_w,DOWN_CHOPPY,2988,-0.032001029702868555,1.0105879933124997,-0.061680268812291085,-1.3277018532661324,1.3216357284987679
L3_15s_z_high_w,DOWN_SMOOTH,4662,-0.032032680312700346,1.0107511446804716,-0.04940004785938466,-1.3467648866374278,1.3365908918443554
L3_15s_z_high_w,FLAT_CHOPPY,18315,-0.02629256970198026,1.00471432078038,-0.04698935900208319,-1.3388103458007843,1.3377718306968758
L3_15s_z_high_w,FLAT_SMOOTH,9893,-0.029973111186204583,1.0009374329043597,-0.05720811586072774,-1.3351044861724262,1.3329108025239869
L3_15s_z_high_w,UP_CHOPPY,3924,-0.015572453148068403,1.0197312146212056,-0.05370656558099756,-1.3293740657611768,1.3584156360795367
L3_15s_z_high_w,UP_SMOOTH,7146,-0.007555822965297273,1.0128001742163373,-0.03461181697983867,-1.3310541092356534,1.378370979874797
L3_15s_z_low_w,DOWN_CHOPPY,2988,0.001176006697690585,1.0039773221177237,0.03810221187919195,-1.3547871413693222,1.3035494575689615
L3_15s_z_low_w,DOWN_SMOOTH,4662,-0.01767163744958877,1.022344768493228,0.009331849223889908,-1.3939577503245755,1.3204991777878339
L3_15s_z_low_w,FLAT_CHOPPY,18315,-0.009368505023163616,0.9980421356754587,0.0,-1.3400717422488446,1.2989603814236614
L3_15s_z_low_w,FLAT_SMOOTH,9893,-0.03387262672942391,0.9993889509137815,-0.0019066290289983486,-1.374069590423712,1.2621748413261578
L3_15s_z_low_w,UP_CHOPPY,3924,0.002567563696519044,1.0012889334775452,0.02345256803282824,-1.3702516492495633,1.3105567458100258
L3_15s_z_low_w,UP_SMOOTH,7146,0.000919279022462269,1.0157977473119895,0.005537024485452837,-1.3639555847325182,1.3256449460913413
L3_15s_SE_high_w,DOWN_CHOPPY,2988,2.6493506008349414,2.155731863249216,1.9395427379642702,0.8697339611861911,5.338319205946868
L3_15s_SE_high_w,DOWN_SMOOTH,4662,2.799360697996173,2.7340716618917305,1.9301796979007637,0.8432967894490215,5.852435923225115
L3_15s_SE_high_w,FLAT_CHOPPY,18315,2.61732736275867,2.567143792511645,1.7993155426194234,0.7607456696647078,5.400808236017739
L3_15s_SE_high_w,FLAT_SMOOTH,9893,1.9549171671168553,1.7924801644618258,1.4389580372967432,0.6551092336685476,3.7751738293471027
L3_15s_SE_high_w,UP_CHOPPY,3924,2.5853089415998807,3.73073629488632,1.5973850425108342,0.6675874751137596,5.093779191213691
L3_15s_SE_high_w,UP_SMOOTH,7146,2.246395046756773,3.1824524239731287,1.5381488225854656,0.6673937832982167,4.180633350177542
L3_15s_SE_low_w,DOWN_CHOPPY,2988,2.735794632542664,2.1757633633442084,2.044454597392213,0.839962805344305,5.549038871741857
L3_15s_SE_low_w,DOWN_SMOOTH,4662,2.919386866320365,2.833761383448143,2.022971397788604,0.8581608925343608,6.074388626750132
L3_15s_SE_low_w,FLAT_CHOPPY,18315,2.6864754448202213,2.618369010825865,1.8539946163071752,0.7675633873254634,5.609739327163124
L3_15s_SE_low_w,FLAT_SMOOTH,9893,2.020374027416996,1.8222740955729573,1.4945242906951999,0.6661007921557754,3.9302810952946863
L3_15s_SE_low_w,UP_CHOPPY,3924,2.6078072081480967,3.724630152371686,1.632549250733911,0.6621917851898819,5.2411892037275605
L3_15s_SE_low_w,UP_SMOOTH,7146,2.270245831710212,3.206894184569676,1.5447175738145396,0.6525428632409662,4.2605992687603145
L3_15s_hurst_w,DOWN_CHOPPY,2988,0.58293161489491,0.140891533092339,0.5806117787010633,0.4061266679154565,0.7651050263481707
L3_15s_hurst_w,DOWN_SMOOTH,4662,0.586093072080094,0.1418796713887288,0.5856236155090417,0.40129176079396756,0.7702362143868192
L3_15s_hurst_w,FLAT_CHOPPY,18315,0.5834576209058947,0.14125602728140324,0.5819897191863904,0.4008508924288256,0.7677507666386432
L3_15s_hurst_w,FLAT_SMOOTH,9893,0.5784868392994351,0.14125115231387947,0.5763948644350849,0.39939377614959665,0.7622162219668951
L3_15s_hurst_w,UP_CHOPPY,3924,0.5816010381229115,0.14345300575500364,0.5811034679194661,0.39436010303119207,0.7634781771171079
L3_15s_hurst_w,UP_SMOOTH,7146,0.5784623064388762,0.1388453256422938,0.5758595251814119,0.39986755916259575,0.7608597284750417
L3_15s_reversion_prob_w,DOWN_CHOPPY,2988,0.9670122492916948,0.03331325343115059,0.9759406100687364,0.929356322874283,0.9957383903323226
L3_15s_reversion_prob_w,DOWN_SMOOTH,4662,0.9660146087893916,0.03494857497301563,0.9755807186536762,0.9288422175116647,0.9955203044373852
L3_15s_reversion_prob_w,FLAT_CHOPPY,18315,0.9669034963220622,0.0342615262118403,0.9762995586243308,0.9292872458435844,0.9957145809761659
L3_15s_reversion_prob_w,FLAT_SMOOTH,9893,0.9664950473622927,0.03540593111203987,0.9764256671192538,0.9277898247852066,0.9958526178828506
