**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

feature,regime_a,regime_b,pair,cohen_d,abs_d
L3_15m_z_se_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.021070885349716288,0.021070885349716288
L3_15m_z_se_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.030215210659546566,0.030215210659546566
L3_15m_z_se_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.049691480157293286,0.049691480157293286
L3_15m_z_se_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.04851578848060265,0.04851578848060265
L3_15m_z_se_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.05992392980255938,0.05992392980255938
L3_15m_z_se_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.009313297923383927,0.009313297923383927
L3_15m_z_se_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.02851528908973094,0.02851528908973094
L3_15m_z_se_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.027399054085556027,0.027399054085556027
L3_15m_z_se_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.03885334654497346,0.03885334654497346
L3_15m_z_se_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.01886718443201347,0.01886718443201347
L3_15m_z_se_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.017693943662234448,0.017693943662234448
L3_15m_z_se_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.029104930219785597,0.029104930219785597
L3_15m_z_se_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,0.0011482634038392984,0.0011482634038392984
L3_15m_z_se_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.01041622518714915,0.01041622518714915
L3_15m_z_se_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.0115827140138574,0.0115827140138574
L3_15m_z_high_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.029001111076258402,0.029001111076258402
L3_15m_z_high_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.03339676860511963,0.03339676860511963
L3_15m_z_high_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.03745320483612992,0.03745320483612992
L3_15m_z_high_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.05262790195126249,0.05262790195126249
L3_15m_z_high_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.058850102495312966,0.058850102495312966
L3_15m_z_high_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.004285407826179008,0.004285407826179008
L3_15m_z_high_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.008171628774768507,0.008171628774768507
L3_15m_z_high_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.023510140190315356,0.023510140190315356
L3_15m_z_high_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.029560778151433518,0.029560778151433518
L3_15m_z_high_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.003842062932844395,0.003842062932844395
L3_15m_z_high_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.019096894885822443,0.019096894885822443
L3_15m_z_high_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.025087657210802767,0.025087657210802767
L3_15m_z_high_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.015401180223550881,0.015401180223550881
L3_15m_z_high_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.021423121475473976,0.021423121475473976
L3_15m_z_high_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.006031000348389027,0.006031000348389027
L3_15m_z_low_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.0005855052567645058,0.0005855052567645058
L3_15m_z_low_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.012170606978373093,0.012170606978373093
L3_15m_z_low_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.02921689996181888,0.02921689996181888
L3_15m_z_low_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.03632701842640936,0.03632701842640936
L3_15m_z_low_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.022968071388045883,0.022968071388045883
L3_15m_z_low_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.011604390791555893,0.011604390791555893
L3_15m_z_low_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.02865670721365685,0.02865670721365685
L3_15m_z_low_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.03585646053543437,0.03585646053543437
L3_15m_z_low_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.02242710658031085,0.02242710658031085
L3_15m_z_low_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.016783702172039897,0.016783702172039897
L3_15m_z_low_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.024018506527791597,0.024018506527791597
L3_15m_z_low_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.01066817560706949,0.01066817560706949
L3_15m_z_low_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.0074076439653684885,0.0074076439653684885
L3_15m_z_low_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,0.006145816140392557,0.006145816140392557
L3_15m_z_low_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,0.013511341062334082,0.013511341062334082
L3_15m_SE_high_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.1673705362797528,0.1673705362797528
L3_15m_SE_high_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.07878549104463665,0.07878549104463665
L3_15m_SE_high_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.14951652649088273,0.14951652649088273
L3_15m_SE_high_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.08034652023176794,0.08034652023176794
L3_15m_SE_high_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.0321694498615248,0.0321694498615248
L3_15m_SE_high_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.08917223055150802,0.08917223055150802
L3_15m_SE_high_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.2895015180723106,0.2895015180723106
L3_15m_SE_high_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.03671821128105855,0.03671821128105855
L3_15m_SE_high_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,0.09596547420496426,0.09596547420496426
L3_15m_SE_high_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.2174351395208272,0.2174351395208272
L3_15m_SE_high_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.03231083821109516,0.03231083821109516
L3_15m_SE_high_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,0.031120449085809347,0.031120449085809347
L3_15m_SE_high_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.19962346746959658,0.19962346746959658
L3_15m_SE_high_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.15191584059283247,0.15191584059283247
L3_15m_SE_high_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,0.046941762332845506,0.046941762332845506
L3_15m_SE_low_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.22556813779778945,0.22556813779778945
L3_15m_SE_low_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.07085548367042792,0.07085548367042792
L3_15m_SE_low_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.18191019842135223,0.18191019842135223
L3_15m_SE_low_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,0.0068457992636295675,0.0068457992636295675
L3_15m_SE_low_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,0.07776749107896665,0.07776749107896665
L3_15m_SE_low_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.1771418031660108,0.1771418031660108
L3_15m_SE_low_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.3772067850568525,0.3772067850568525
L3_15m_SE_low_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.213495102931565,0.213495102931565
L3_15m_SE_low_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,0.2723315955097427,0.2723315955097427
L3_15m_SE_low_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.2440453593912193,0.2440453593912193
L3_15m_SE_low_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,0.07356053351365277,0.07356053351365277
L3_15m_SE_low_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,0.14369297836342787,0.14369297836342787
L3_15m_SE_low_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.1623823419867037,0.1623823419867037
L3_15m_SE_low_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.08735989070418256,0.08735989070418256
L3_15m_SE_low_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,0.0663510353948748,0.0663510353948748
L3_15m_hurst_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.3190209142634735,0.3190209142634735
L3_15m_hurst_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.17963829769936976,0.17963829769936976
L3_15m_hurst_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.13470096670004852,0.13470096670004852
L3_15m_hurst_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.1662454479563228,0.1662454479563228
L3_15m_hurst_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.42924823856625544,0.42924823856625544
L3_15m_hurst_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.13567307796264313,0.13567307796264313
L3_15m_hurst_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.1777998538886472,0.1777998538886472
L3_15m_hurst_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.1495542833566321,0.1495542833566321
L3_15m_hurst_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.10062245633113154,0.10062245633113154
L3_15m_hurst_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.04343239797173333,0.04343239797173333
L3_15m_hurst_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,0.014005269696637004,0.014005269696637004
L3_15m_hurst_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.23610665226871405,0.23610665226871405
L3_15m_hurst_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.029275466333874307,0.029275466333874307
L3_15m_hurst_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.27972130646395166,0.27972130646395166
L3_15m_hurst_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.25390642986147394,0.25390642986147394
L3_15m_reversion_prob_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.01548657262459383,0.01548657262459383
L3_15m_reversion_prob_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.0007114113765971529,0.0007114113765971529
L3_15m_reversion_prob_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.03746247307558058,0.03746247307558058
L3_15m_reversion_prob_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.038559207478133475,0.038559207478133475
L3_15m_reversion_prob_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.017790670514241633,0.017790670514241633
L3_15m_reversion_prob_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.014634512585311454,0.014634512585311454
L3_15m_reversion_prob_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.021220157363980308,0.021220157363980308
L3_15m_reversion_prob_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.022839850540662888,0.022839850540662888
L3_15m_reversion_prob_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.0030310400154748896,0.0030310400154748896
L3_15m_reversion_prob_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.03572432829660555,0.03572432829660555
L3_15m_reversion_prob_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.0374087947448895,0.0374087947448895
L3_15m_reversion_prob_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.01745694905971914,0.01745694905971914
L3_15m_reversion_prob_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.00236972457549371,0.00236972457549371
L3_15m_reversion_prob_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,0.01735393969730997,0.01735393969730997
L3_15m_reversion_prob_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,0.018865763674771833,0.018865763674771833
L3_15m_swing_noise_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.3629200202717617,0.3629200202717617
L3_15m_swing_noise_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.11556255318554241,0.11556255318554241
L3_15m_swing_noise_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.1853122689514725,0.1853122689514725
L3_15m_swing_noise_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.11547390410036049,0.11547390410036049
L3_15m_swing_noise_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.11242717847764441,0.11242717847764441
L3_15m_swing_noise_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.2875799896737748,0.2875799896737748
L3_15m_swing_noise_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.5302616226210587,0.5302616226210587
L3_15m_swing_noise_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.1987880240064493,0.1987880240064493
L3_15m_swing_noise_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,0.18854422009682978,0.18854422009682978
L3_15m_swing_noise_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.2804878576189169,0.2804878576189169
L3_15m_swing_noise_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.025327039492565078,0.025327039492565078
L3_15m_swing_noise_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.03209866661348219,0.03209866661348219
L3_15m_swing_noise_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.26927051866087753,0.26927051866087753
L3_15m_swing_noise_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.2570592720922967,0.2570592720922967
L3_15m_swing_noise_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.006350913496327428,0.006350913496327428
L3_5m_z_se_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.015987152182565724,0.015987152182565724
L3_5m_z_se_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,0.000484103126381531,0.000484103126381531
L3_5m_z_se_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.010412596510688998,0.010412596510688998
L3_5m_z_se_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.006219339623853245,0.006219339623853245
L3_5m_z_se_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.01833001496265779,0.01833001496265779
L3_5m_z_se_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.015544631296876554,0.015544631296876554
L3_5m_z_se_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.026296059706038124,0.026296059706038124
L3_5m_z_se_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.022098319595588577,0.022098319595588577
L3_5m_z_se_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.034138645667887345,0.034138645667887345
L3_5m_z_se_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.010899860941307786,0.010899860941307786
L3_5m_z_se_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.006684138748252577,0.006684138748252577
L3_5m_z_se_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.01880651331246077,0.01880651331246077
L3_5m_z_se_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,0.004217580980822374,0.004217580980822374
L3_5m_z_se_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.00787014350707795,0.00787014350707795
L3_5m_z_se_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.012104773834943551,0.012104773834943551
L3_5m_z_high_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.01519298405826649,0.01519298405826649
L3_5m_z_high_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,0.0011211444380047524,0.0011211444380047524
L3_5m_z_high_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.018051880160555655,0.018051880160555655
L3_5m_z_high_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.01133743451148578,0.01133743451148578
L3_5m_z_high_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.024375480292250316,0.024375480292250316
L3_5m_z_high_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.014126211301409184,0.014126211301409184
L3_5m_z_high_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.0332125349143998,0.0332125349143998
L3_5m_z_high_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.026492540632484574,0.026492540632484574
L3_5m_z_high_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.03947406636105538,0.03947406636105538
L3_5m_z_high_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.019166511989888328,0.019166511989888328
L3_5m_z_high_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.012425597531617066,0.012425597531617066
L3_5m_z_high_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.02549688527510224,0.02549688527510224
L3_5m_z_high_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,0.0067646962831957105,0.0067646962831957105
L3_5m_z_high_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.006334796655804436,0.006334796655804436
L3_5m_z_high_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.013108753303164158,0.013108753303164158
L3_5m_z_low_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.01667806593789168,0.01667806593789168
L3_5m_z_low_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.002596988369403957,0.002596988369403957
L3_5m_z_low_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.010067148184165098,0.010067148184165098
L3_5m_z_low_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.004104414621654715,0.004104414621654715
L3_5m_z_low_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.010690125305186744,0.010690125305186744
L3_5m_z_low_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.01935870298874984,0.01935870298874984
L3_5m_z_low_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.026791078225522826,0.026791078225522826
L3_5m_z_low_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.020821809974805587,0.020821809974805587
L3_5m_z_low_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.027324094294523957,0.027324094294523957
L3_5m_z_low_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.007466239614603747,0.007466239614603747
L3_5m_z_low_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.0014978897984368618,0.0014978897984368618
L3_5m_z_low_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.008127492539758663,0.008127492539758663
L3_5m_z_low_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,0.0059817114492820315,0.0059817114492820315
L3_5m_z_low_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.0006767918240832741,0.0006767918240832741
L3_5m_z_low_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.006632871446204466,0.006632871446204466
L3_5m_SE_high_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.11820745127010991,0.11820745127010991
L3_5m_SE_high_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.024560852204984596,0.024560852204984596
L3_5m_SE_high_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.18002721095991636,0.18002721095991636
L3_5m_SE_high_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.055894122546377226,0.055894122546377226
L3_5m_SE_high_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,0.057095592644891634,0.057095592644891634
L3_5m_SE_high_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.09476198628310369,0.09476198628310369
L3_5m_SE_high_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.2740475147325114,0.2740475147325114
L3_5m_SE_high_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.024642570631091917,0.024642570631091917
L3_5m_SE_high_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,0.15214211653735124,0.15214211653735124
