concept,tf,regime_2d,quantile,n,feat_mean,mean_fwd,std_fwd,win_rate
price_sigma_w,5s,DOWN_SMOOTH,0,933,0.6075688555200941,-8.117363344051446,35.14918616866621,0.41693461950696675
price_sigma_w,5s,DOWN_SMOOTH,1,930,0.9917149500549473,-13.667741935483871,46.72716232426738,0.3881720430107527
price_sigma_w,5s,DOWN_SMOOTH,2,933,1.429330172923004,-16.228563772775992,54.38946217595018,0.41586280814576637
price_sigma_w,5s,DOWN_SMOOTH,3,933,2.259421480363806,-30.464630225080384,87.48106605567621,0.37727759914255093
price_sigma_w,5s,DOWN_SMOOTH,4,933,5.469625311039549,-40.59485530546624,128.60371749588433,0.4040728831725616
price_sigma_w,5s,DOWN_CHOPPY,0,598,0.625499028189806,-7.7512541806020065,40.24480545481725,0.44816053511705684
price_sigma_w,5s,DOWN_CHOPPY,1,596,1.0185624658914711,-14.190436241610739,58.3014011750064,0.4211409395973154
price_sigma_w,5s,DOWN_CHOPPY,2,599,1.4400004410315177,-9.448247078464107,52.61940984154639,0.4524207011686144
price_sigma_w,5s,DOWN_CHOPPY,3,597,2.174375279416194,-12.492462311557789,66.89300583768585,0.4388609715242881
price_sigma_w,5s,DOWN_CHOPPY,4,598,4.658086001071669,-24.109531772575252,86.42445651861235,0.38127090301003347
price_sigma_w,5s,FLAT_SMOOTH,0,1956,0.48603655393757433,-1.0632668711656441,27.75177336537463,0.5005112474437627
price_sigma_w,5s,FLAT_SMOOTH,1,1999,0.7691240364086718,0.7766383191595798,31.309995613702704,0.5182591295647824
price_sigma_w,5s,FLAT_SMOOTH,2,1969,1.0648686262177292,0.3388776028440833,37.67518073755547,0.5205688166582021
price_sigma_w,5s,FLAT_SMOOTH,3,1990,1.557935384137506,2.073743718592965,44.4287161338227,0.5261306532663317
price_sigma_w,5s,FLAT_SMOOTH,4,1979,3.456717876422564,-2.263895907023749,63.778805989602304,0.5260232440626579
price_sigma_w,5s,FLAT_CHOPPY,0,3655,0.5481185940711157,-0.810328317373461,35.73581337130453,0.5110807113543092
price_sigma_w,5s,FLAT_CHOPPY,1,3657,0.9072240418531952,-1.9181706316652993,44.58034997569624,0.5023243095433415
price_sigma_w,5s,FLAT_CHOPPY,2,3666,1.3357022946947237,-1.4590152755046373,50.79321197986955,0.5111838516093835
price_sigma_w,5s,FLAT_CHOPPY,3,3662,2.1057751118378016,2.302362097214637,71.28440772167852,0.5264882577826324
price_sigma_w,5s,FLAT_CHOPPY,4,3663,4.92994780900594,0.43755118755118755,107.43425399540627,0.5178815178815179
price_sigma_w,1m,UP_SMOOTH,0,1429,1.9451465267034538,6.409902029391183,24.559830725892898,0.6193142057382786
price_sigma_w,1m,UP_SMOOTH,1,1429,3.392455173840588,12.43631910426872,60.33703457764221,0.636109167249825
price_sigma_w,1m,UP_SMOOTH,2,1430,5.178214961642586,16.776573426573428,65.23387563672479,0.6076923076923076
price_sigma_w,1m,UP_SMOOTH,3,1428,8.07242572644468,21.210084033613445,85.6451478213028,0.6449579831932774
price_sigma_w,1m,UP_SMOOTH,4,1430,21.493790346568066,42.358916083916085,141.6611667971165,0.6650349650349651
price_sigma_w,1m,UP_CHOPPY,0,785,1.9983775749001336,0.6617834394904458,22.422530422318005,0.5222929936305732
price_sigma_w,1m,UP_CHOPPY,1,785,3.765333201128645,1.9331210191082802,31.069134538744578,0.5184713375796178
price_sigma_w,1m,UP_CHOPPY,2,784,5.696200021176514,4.667729591836735,40.89911728991338,0.5650510204081632
price_sigma_w,1m,UP_CHOPPY,3,785,8.801452324391564,12.236624203821655,47.75843344366025,0.6101910828025477
price_sigma_w,1m,UP_CHOPPY,4,785,27.340709212978958,35.42643312101911,127.21939755216835,0.6445859872611465
price_sigma_w,1m,DOWN_SMOOTH,0,933,2.653982796723105,-6.814844587352626,34.46050060325124,0.40728831725616294
price_sigma_w,1m,DOWN_SMOOTH,1,932,4.6097500560755735,-11.96244635193133,40.942151044369616,0.40879828326180256
price_sigma_w,1m,DOWN_SMOOTH,2,932,6.863600635665445,-23.176233905579398,61.0927763865551,0.3723175965665236
price_sigma_w,1m,DOWN_SMOOTH,3,932,10.805841741570317,-25.2274678111588,75.59269053502739,0.40236051502145925
price_sigma_w,1m,DOWN_SMOOTH,4,933,27.1663114692687,-41.912915326902464,135.04289271256908,0.4115755627009646
price_sigma_w,1m,DOWN_CHOPPY,0,598,2.6118931723247627,-3.277591973244147,34.56259753882157,0.4782608695652174
price_sigma_w,1m,DOWN_CHOPPY,1,597,4.620302238678981,-11.597989949748744,48.37804050393007,0.42546063651591287
price_sigma_w,1m,DOWN_CHOPPY,2,598,7.011858707044113,-18.12541806020067,62.61417836831772,0.40301003344481606
price_sigma_w,1m,DOWN_CHOPPY,3,597,10.830784435429612,-14.822445561139029,68.16479339886439,0.4288107202680067
price_sigma_w,1m,DOWN_CHOPPY,4,598,22.004862051771457,-20.160117056856187,87.2625539320661,0.40635451505016723
price_sigma_w,1m,FLAT_SMOOTH,0,1978,1.9228214687131795,-0.9203741152679474,24.074170228520497,0.5
price_sigma_w,1m,FLAT_SMOOTH,1,1978,3.374222977618705,0.19843276036400403,32.907572315522515,0.4924165824064712
price_sigma_w,1m,FLAT_SMOOTH,2,1978,4.992739975670886,1.7719919110212337,37.13477121727789,0.5399393326592518
price_sigma_w,1m,FLAT_SMOOTH,3,1978,7.493640235044626,0.2824823053589484,41.580166766643345,0.5328614762386249
price_sigma_w,1m,FLAT_SMOOTH,4,1978,17.51544842777706,-1.287917087967644,66.62825552347418,0.5273003033367037
price_sigma_w,1m,FLAT_CHOPPY,0,3658,2.2463189795340086,-2.506082558775287,33.9591318390903,0.5054674685620558
price_sigma_w,1m,FLAT_CHOPPY,1,3660,4.0067691929545495,-1.335450819672131,41.484820379016256,0.5049180327868853
price_sigma_w,1m,FLAT_CHOPPY,2,3661,6.2206980581539755,-1.135413821360284,53.09799311886313,0.49822452881726303
price_sigma_w,1m,FLAT_CHOPPY,3,3661,10.083359212801914,3.258331057088227,67.50555506569464,0.5307293089319858
price_sigma_w,1m,FLAT_CHOPPY,4,3663,24.140972628334016,0.27074802074802073,110.50337699201127,0.5296205296205296
price_sigma_w,5m,UP_SMOOTH,0,1429,3.504830788971624,7.303184044786564,23.81391713197316,0.6466060181945417
price_sigma_w,5m,UP_SMOOTH,1,1429,6.119036859129746,10.290237928621414,42.162751445644055,0.6067179846046186
price_sigma_w,5m,UP_SMOOTH,2,1429,9.0792484837151,17.593596920923723,66.72585521475116,0.622113365990203
price_sigma_w,5m,UP_SMOOTH,3,1429,14.331835155721244,23.886109167249824,104.20015745123433,0.6410076976906928
price_sigma_w,5m,UP_SMOOTH,4,1430,40.4689661353966,40.11713286713287,135.348268164254,0.6566433566433566
price_sigma_w,5m,UP_CHOPPY,0,785,3.6489857203446228,1.6920382165605095,22.15209305478201,0.5273885350318471
price_sigma_w,5m,UP_CHOPPY,1,784,6.510312610212207,4.173469387755102,31.182565210918124,0.5471938775510204
price_sigma_w,5m,UP_CHOPPY,2,785,9.948287036288589,3.8942675159235667,41.24717985418206,0.5439490445859873
price_sigma_w,5m,UP_CHOPPY,3,785,15.677756090464696,10.23407643312102,50.20875809033462,0.5961783439490446
price_sigma_w,5m,UP_CHOPPY,4,785,47.998477141603246,34.931210191082805,126.45423549219781,0.6458598726114649
price_sigma_w,5m,DOWN_SMOOTH,0,932,4.829511275003284,-5.54774678111588,30.561852907415847,0.4281115879828326
price_sigma_w,5m,DOWN_SMOOTH,1,933,8.233286983525034,-11.94801714898178,43.232763798990185,0.4040728831725616
price_sigma_w,5m,DOWN_SMOOTH,2,932,12.412757739436547,-25.138412017167383,66.69299498343237,0.36802575107296137
price_sigma_w,5m,DOWN_SMOOTH,3,932,19.35577783462285,-23.498122317596568,67.8507817296567,0.38626609442060084
price_sigma_w,5m,DOWN_SMOOTH,4,933,51.329257359299575,-42.954983922829584,136.41034628789265,0.41586280814576637
price_sigma_w,5m,DOWN_CHOPPY,0,598,4.679492434797501,-2.684364548494983,31.622090939051912,0.451505016722408
price_sigma_w,5m,DOWN_CHOPPY,1,597,8.2403659099685,-9.73324958123953,51.20803171941748,0.47571189279731996
price_sigma_w,5m,DOWN_CHOPPY,2,598,12.536030116344431,-19.110367892976587,63.09488534991061,0.4214046822742475
price_sigma_w,5m,DOWN_CHOPPY,3,597,19.063900231768255,-16.474455611390283,74.18648050133272,0.40871021775544386
price_sigma_w,5m,DOWN_CHOPPY,4,598,38.87987000801209,-19.98076923076923,81.07969876921177,0.38461538461538464
price_sigma_w,5m,FLAT_SMOOTH,0,1977,3.4585645667148603,-0.2738998482549317,22.113839945191415,0.5118866970156803
price_sigma_w,5m,FLAT_SMOOTH,1,1977,6.143936761317586,-1.0065756196256954,30.29606076427201,0.49519473950429943
price_sigma_w,5m,FLAT_SMOOTH,2,1977,9.046899218703441,2.0907941325240262,34.876896923243336,0.5472938796155792
price_sigma_w,5m,FLAT_SMOOTH,3,1977,13.430702047909291,0.7551846231664138,48.21507296805203,0.5189681335356601
price_sigma_w,5m,FLAT_SMOOTH,4,1977,31.93665361397359,-1.2457005563985837,65.04203119204075,0.5204855842185129
price_sigma_w,5m,FLAT_CHOPPY,0,3661,4.0001440733695395,-2.2229582081398527,32.996950193822585,0.5072384594373122
price_sigma_w,5m,FLAT_CHOPPY,1,3659,7.2309279019904205,-2.535938781087729,42.12311349550299,0.49248428532385896
price_sigma_w,5m,FLAT_CHOPPY,2,3657,11.087557490509903,-2.0944079846869017,50.990058597780184,0.5045118949958983
price_sigma_w,5m,FLAT_CHOPPY,3,3663,17.968639600671295,2.3884111384111386,73.40853398600943,0.5203385203385203
price_sigma_w,5m,FLAT_CHOPPY,4,3663,43.7000822611746,3.012967512967513,107.69833070506905,0.5443625443625444
price_sigma_w,15m,UP_SMOOTH,0,1429,7.972040001801,11.967984604618614,39.88185873325579,0.6571028691392582
price_sigma_w,15m,UP_SMOOTH,1,1428,12.66160918859254,10.159138655462185,36.393585920793434,0.6197478991596639
price_sigma_w,15m,UP_SMOOTH,2,1429,20.096955326688843,13.593421973407978,50.14941717342006,0.5871238628411477
price_sigma_w,15m,UP_SMOOTH,3,1428,32.76353681387509,22.0625,84.55397108055031,0.6386554621848739
price_sigma_w,15m,UP_SMOOTH,4,1432,93.48493137998595,41.370984636871505,152.90954613440528,0.6703910614525139
price_sigma_w,15m,UP_CHOPPY,0,784,7.736050242285271,2.74234693877551,22.828535281370154,0.5420918367346939
price_sigma_w,15m,UP_CHOPPY,1,786,14.121907802699292,8.904580152671755,35.89534005402657,0.5992366412213741
price_sigma_w,15m,UP_CHOPPY,2,782,22.46570033257193,4.744565217391305,52.07682525911199,0.5294117647058824
price_sigma_w,15m,UP_CHOPPY,3,786,34.2356165541497,9.576972010178118,46.63544028624807,0.5712468193384224
price_sigma_w,15m,UP_CHOPPY,4,786,87.06675122563976,28.912531806615775,123.6446330635864,0.6183206106870229
price_sigma_w,15m,DOWN_SMOOTH,0,932,9.50545760035805,-8.777628755364807,40.09861937911609,0.4388412017167382
price_sigma_w,15m,DOWN_SMOOTH,1,932,16.55901423207847,-18.04425965665236,52.562206630159075,0.361587982832618
price_sigma_w,15m,DOWN_SMOOTH,2,932,24.782536711516507,-20.013143776824034,68.43306275376803,0.4184549356223176
price_sigma_w,15m,DOWN_SMOOTH,3,932,43.3368664885216,-30.79533261802575,70.35537207952059,0.3530042918454936
price_sigma_w,15m,DOWN_SMOOTH,4,934,108.63923812290645,-31.448340471092077,130.02824717818518,0.430406852248394
price_sigma_w,15m,DOWN_CHOPPY,0,597,9.586389873327517,-2.22571189279732,36.44642507446788,0.4623115577889447
price_sigma_w,15m,DOWN_CHOPPY,1,596,16.13123733678729,-11.833053691275168,44.06609605562611,0.4312080536912752
price_sigma_w,15m,DOWN_CHOPPY,2,599,24.51614011306524,-19.314273789649416,52.824141107176246,0.4090150250417362
price_sigma_w,15m,DOWN_CHOPPY,3,597,39.380656299908466,-6.822445561139029,60.401025303943186,0.440536013400335
price_sigma_w,15m,DOWN_CHOPPY,4,599,76.37592836974667,-27.719949916527547,98.76562116907824,0.3989983305509182
price_sigma_w,15m,FLAT_SMOOTH,0,1972,7.8735508153981,1.536764705882353,23.166718236956534,0.5365111561866126
price_sigma_w,15m,FLAT_SMOOTH,1,1970,12.816249887987842,-0.7724619289340101,33.25683270493547,0.4868020304568528
price_sigma_w,15m,FLAT_SMOOTH,2,1973,18.30462519853701,1.0720983274201723,36.954664309881736,0.5205271160669032
price_sigma_w,15m,FLAT_SMOOTH,3,1970,26.483321788337125,0.1532994923857868,45.5347436180356,0.534517766497462
price_sigma_w,15m,FLAT_SMOOTH,4,1973,65.7556727435607,-2.307526609224531,63.71666181036572,0.5103902686264572
price_sigma_w,15m,FLAT_CHOPPY,0,3658,8.600147850284957,-1.5645844723892837,35.66995928217949,0.5158556588299618
price_sigma_w,15m,FLAT_CHOPPY,1,3662,15.353216093603722,-3.1972965592572367,42.23639049262354,0.4877116329874386
price_sigma_w,15m,FLAT_CHOPPY,2,3657,23.82228293725013,-0.24487284659557013,54.09374041434679,0.5146294777139732
price_sigma_w,15m,FLAT_CHOPPY,3,3662,39.201959008756155,1.5853358820316767,68.08165394641934,0.517203713817586
price_sigma_w,15m,FLAT_CHOPPY,4,3664,87.51408494346668,1.9733897379912664,108.82570874619303,0.5335698689956332
price_sigma_w,1h,UP_SMOOTH,0,1427,18.782492690441963,20.162053258584443,82.55416360335569,0.6699369306236861
price_sigma_w,1h,UP_SMOOTH,1,1421,37.11422873117646,30.505102040816325,89.19816876045412,0.6861365235749473
price_sigma_w,1h,UP_SMOOTH,2,1439,57.27605232002053,14.165045170257123,46.3482946138325,0.6157053509381515
price_sigma_w,1h,UP_SMOOTH,3,1419,93.02681545635443,11.905743481324876,33.41652184295722,0.6356589147286822
price_sigma_w,1h,UP_SMOOTH,4,1440,217.41990642794917,22.49045138888889,135.36081022419083,0.5666666666666667
price_sigma_w,1h,UP_CHOPPY,0,780,21.915015109253737,10.752884615384616,31.885240427772562,0.6551282051282051
price_sigma_w,1h,UP_CHOPPY,1,779,37.98177816537731,10.819319640564826,41.435962094271495,0.5648267008985879
price_sigma_w,1h,UP_CHOPPY,2,793,52.49185786191301,3.3058007566204286,46.19636998885432,0.5460277427490542
price_sigma_w,1h,UP_CHOPPY,3,780,74.51238409777044,10.761217948717949,44.76434286312982,0.5807692307692308
price_sigma_w,1h,UP_CHOPPY,4,792,174.64642336275043,19.294507575757574,123.71563100924278,0.5151515151515151
price_sigma_w,1h,DOWN_SMOOTH,0,927,22.93770706869986,-19.642934196332256,58.06196242634279,0.4034519956850054
price_sigma_w,1h,DOWN_SMOOTH,1,932,42.11943236405613,-18.4605686695279,67.69325569979648,0.4270386266094421
price_sigma_w,1h,DOWN_SMOOTH,2,930,75.41546338241662,-23.971774193548388,62.55473983096983,0.36774193548387096
price_sigma_w,1h,DOWN_SMOOTH,3,937,118.72716563691651,-17.363127001067237,61.84523594350658,0.3959445037353255
price_sigma_w,1h,DOWN_SMOOTH,4,936,231.52324893312885,-29.64423076923077,124.3168413216773,0.4081196581196581
price_sigma_w,1h,DOWN_CHOPPY,0,587,22.864916874303805,-16.317291311754683,52.0785676143894,0.3526405451448041
price_sigma_w,1h,DOWN_CHOPPY,1,601,40.615248424435364,-8.602329450915141,50.19859238960738,0.46422628951747086
price_sigma_w,1h,DOWN_CHOPPY,2,601,56.73560154864287,-13.671381031613977,47.40942412913533,0.415973377703827
price_sigma_w,1h,DOWN_CHOPPY,3,599,82.1802461569759,-24.36560934891486,85.12728696413326,0.44741235392320533
price_sigma_w,1h,DOWN_CHOPPY,4,600,132.06219917832104,-5.113333333333333,70.2195078856419,0.46
price_sigma_w,1h,FLAT_SMOOTH,0,1950,19.082993106831825,-4.128076923076923,27.246427129496563,0.48205128205128206
price_sigma_w,1h,FLAT_SMOOTH,1,1943,28.357608512819038,3.8548636129696345,33.226011700496855,0.5579001544004117
price_sigma_w,1h,FLAT_SMOOTH,2,1957,39.37230820357411,-0.9823709759836484,36.98016755411756,0.5370464997445069
price_sigma_w,1h,FLAT_SMOOTH,3,1944,57.98490880448885,-4.520704732510288,55.894716227738115,0.4537037037037037
price_sigma_w,1h,FLAT_SMOOTH,4,1956,142.55250843237374,4.828476482617587,52.90784019787663,0.5495910020449898
price_sigma_w,1h,FLAT_CHOPPY,0,3658,21.646738022621438,-3.8187534171678514,51.95475016468423,0.5161290322580645
price_sigma_w,1h,FLAT_CHOPPY,1,3658,38.07120280600502,-3.7923045379989064,50.88679318619527,0.4986331328594861
price_sigma_w,1h,FLAT_CHOPPY,2,3662,56.10493196772088,0.8337657018022938,54.891679276576205,0.5161114145275806
price_sigma_w,1h,FLAT_CHOPPY,3,3653,77.47742484216953,1.9104160963591568,61.044635255476244,0.49329318368464276
price_sigma_w,1h,FLAT_CHOPPY,4,3672,148.62333173624904,3.409041394335512,101.95132179502153,0.5446623093681917
price_sigma_w,4h,UP_SMOOTH,0,1380,72.415678104153,15.203804347826088,48.979521830637765,0.6608695652173913
price_sigma_w,4h,UP_SMOOTH,1,1386,116.37222667068498,27.512626262626263,110.19438528365959,0.6702741702741702
price_sigma_w,4h,UP_SMOOTH,2,1392,146.17181450672533,9.292564655172415,39.20493117856684,0.6041666666666666
price_sigma_w,4h,UP_SMOOTH,3,1416,209.01620413655982,15.578742937853107,57.261017241410855,0.597457627118644
price_sigma_w,4h,UP_SMOOTH,4,1404,399.50357218150333,31.56712962962963,132.4423935358741,0.6481481481481481
price_sigma_w,4h,UP_CHOPPY,0,743,72.3025963965205,7.51278600269179,27.156799333582,0.5975773889636609
price_sigma_w,4h,UP_CHOPPY,1,805,100.03815010570092,7.788509316770186,42.07321645122012,0.5739130434782609
price_sigma_w,4h,UP_CHOPPY,2,792,136.55041562586476,6.437184343434343,33.72159688705825,0.5643939393939394
price_sigma_w,4h,UP_CHOPPY,3,792,187.33188783942487,11.868371212121213,45.03710143804116,0.6111111111111112
price_sigma_w,4h,UP_CHOPPY,4,792,480.8605936520086,21.16445707070707,128.18209884350998,0.5151515151515151
price_sigma_w,4h,DOWN_SMOOTH,0,924,63.9955465183771,-17.246482683982684,45.865803311405834,0.3939393939393939
price_sigma_w,4h,DOWN_SMOOTH,1,930,117.26210505736391,-29.06935483870968,66.54092621688366,0.32688172043010755
price_sigma_w,4h,DOWN_SMOOTH,2,936,153.5916169357525,-3.9786324786324787,29.757836295933643,0.4423076923076923
price_sigma_w,4h,DOWN_SMOOTH,3,912,209.729751466472,-25.87801535087719,75.04240105281443,0.40131578947368424
price_sigma_w,4h,DOWN_SMOOTH,4,960,365.3885761030342,-32.73880208333333,131.72358624096844,0.43645833333333334
price_sigma_w,4h,DOWN_CHOPPY,0,576,83.60309758763987,-2.9071180555555554,34.72344542652194,0.4427083333333333
price_sigma_w,4h,DOWN_CHOPPY,1,600,116.27011237762156,-30.33375,96.58502641360286,0.39166666666666666
price_sigma_w,4h,DOWN_CHOPPY,2,576,162.1373862899148,-6.790364583333333,51.36748462366538,0.4791666666666667
price_sigma_w,4h,DOWN_CHOPPY,3,624,202.52056175822761,-12.63661858974359,47.995247737683826,0.4310897435897436
price_sigma_w,4h,DOWN_CHOPPY,4,612,268.06063982867283,-14.634803921568627,62.32802859393727,0.40032679738562094
price_sigma_w,4h,FLAT_SMOOTH,0,1872,63.88576093084912,-2.1008279914529915,27.78845995726811,0.5069444444444444
price_sigma_w,4h,FLAT_SMOOTH,1,1872,101.0128471769219,1.7004540598290598,39.8648469453273,0.49786324786324787
price_sigma_w,4h,FLAT_SMOOTH,2,1884,130.50542344846335,0.21244692144373672,29.967629735778537,0.5132696390658175
price_sigma_w,4h,FLAT_SMOOTH,3,1878,186.8354234573136,-1.1767838125665602,44.61663453388936,0.5298189563365282
price_sigma_w,4h,FLAT_SMOOTH,4,1896,329.2419982645674,1.0145042194092826,58.87940741900046,0.5184599156118144
price_sigma_w,4h,FLAT_CHOPPY,0,3612,62.28525323563692,1.3980481727574752,46.70769534767387,0.5606312292358804
price_sigma_w,4h,FLAT_CHOPPY,1,3587,94.29523238467048,-0.5270420964594369,52.002303584150795,0.4926122107610817
price_sigma_w,4h,FLAT_CHOPPY,2,3649,133.88773288352652,-3.429432721293505,71.91011028207424,0.5045217867909016
price_sigma_w,4h,FLAT_CHOPPY,3,3624,181.48309941610822,-0.217439293598234,69.74614923693099,0.5022075055187638
price_sigma_w,4h,FLAT_CHOPPY,4,3651,406.6612687552904,0.7446589975349219,87.14730545563762,0.5050671049027664
vol_mean_w,5s,UP_SMOOTH,0,1371,2.6726639111759463,14.2518234865062,81.94973588731654,0.6549963530269876
vol_mean_w,5s,UP_SMOOTH,1,1453,4.953888506538197,10.870612525808673,65.14554482945039,0.6097728836889195
vol_mean_w,5s,UP_SMOOTH,2,1457,8.892625638679172,16.79289636238847,61.94912140492056,0.636238846945779
vol_mean_w,5s,UP_SMOOTH,3,1435,23.07092528068138,15.449825783972125,65.16341643913275,0.6062717770034843
vol_mean_w,5s,UP_SMOOTH,4,1430,100.65811965811967,41.82587412587412,130.7535315643718,0.6671328671328671
vol_mean_w,5s,UP_CHOPPY,0,780,3.1824786324786323,0.8695512820512821,23.63090134791089,0.5243589743589744
vol_mean_w,5s,UP_CHOPPY,1,778,5.739074550128534,0.05430591259640103,32.41029384030512,0.5141388174807198
vol_mean_w,5s,UP_CHOPPY,2,793,10.815608799215356,7.324085750315258,44.21511722093841,0.5548549810844893
vol_mean_w,5s,UP_CHOPPY,3,788,30.007191201353635,15.767131979695431,77.39857603796266,0.5977157360406091
vol_mean_w,5s,UP_CHOPPY,4,785,112.81188959660297,30.77579617834395,110.45043684335057,0.6687898089171974
vol_mean_w,5s,DOWN_SMOOTH,0,915,3.337219186399514,-9.146994535519125,35.01201699352827,0.4065573770491803
vol_mean_w,5s,DOWN_SMOOTH,1,929,6.118885300801338,-7.478202368137783,35.532807525804934,0.40904198062432723
vol_mean_w,5s,DOWN_SMOOTH,2,947,10.995306816848526,-17.352428722280887,70.58132549686374,0.42133051742344246
vol_mean_w,5s,DOWN_SMOOTH,3,938,29.89350864723999,-31.139392324093816,95.98565982006087,0.38272921108742003
vol_mean_w,5s,DOWN_SMOOTH,4,933,132.06978682862928,-43.69346195069668,116.39278959662228,0.38263665594855306
vol_mean_w,5s,DOWN_CHOPPY,0,581,3.133295085102314,-4.432013769363167,33.36939451942324,0.4750430292598967
vol_mean_w,5s,DOWN_CHOPPY,1,601,6.131262710297651,-7.348169717138103,45.70756151861325,0.46256239600665555
vol_mean_w,5s,DOWN_CHOPPY,2,610,11.858652094717668,-14.45655737704918,67.33893663508256,0.4360655737704918
vol_mean_w,5s,DOWN_CHOPPY,3,598,35.17632850241546,-18.17056856187291,68.85638991533035,0.39464882943143814
vol_mean_w,5s,DOWN_CHOPPY,4,598,119.58454106280195,-23.331103678929765,84.23089021722703,0.3745819397993311
vol_mean_w,5s,FLAT_SMOOTH,0,1901,2.768893564790461,-0.28011572856391376,24.115223280768866,0.49710678590215673
vol_mean_w,5s,FLAT_SMOOTH,1,2003,4.763798746324957,1.6341737393909137,31.390758941237188,0.5162256615077384
vol_mean_w,5s,FLAT_SMOOTH,2,2005,7.701523967858132,-0.025187032418952617,34.8538515746575,0.5241895261845386
vol_mean_w,5s,FLAT_SMOOTH,3,2003,17.68918843956288,1.1977034448327508,44.28587307103992,0.5257114328507239
vol_mean_w,5s,FLAT_SMOOTH,4,1981,80.34875764204385,-2.6768046441191315,66.63300432966133,0.5275113579000504
vol_mean_w,5s,FLAT_CHOPPY,0,3619,2.7817076540480796,-1.890093948604587,34.56747312543278,0.5045592705167173
vol_mean_w,5s,FLAT_CHOPPY,1,3639,5.217428475466399,-0.7676559494366584,41.25577550686983,0.5147018411651553
vol_mean_w,5s,FLAT_CHOPPY,2,3704,9.697924166066715,0.7108531317494601,54.66414270950162,0.5151187904967602
vol_mean_w,5s,FLAT_CHOPPY,3,3677,28.623183150515214,-0.1960157737285831,73.45638197468219,0.5042153929834103
vol_mean_w,5s,FLAT_CHOPPY,4,3664,112.54178796700631,0.6632778384279476,105.62642834348286,0.5302947598253275
vol_mean_w,1m,UP_SMOOTH,0,1427,103.71259051623453,18.154870357393133,100.9161262272517,0.680448493342677
vol_mean_w,1m,UP_SMOOTH,1,1430,224.48806526806527,7.006468531468531,32.94980625810302,0.593006993006993
vol_mean_w,1m,UP_SMOOTH,2,1431,391.8414162590263,16.04122990915444,56.295178080628034,0.6058700209643606
vol_mean_w,1m,UP_SMOOTH,3,1428,889.6309523809524,16.567226890756302,67.24725278523145,0.6239495798319328
vol_mean_w,1m,UP_SMOOTH,4,1430,3230.374685314686,41.42919580419581,130.56807240494575,0.66993006993007
vol_mean_w,1m,UP_CHOPPY,0,785,142.2351592356688,1.3426751592356687,20.493927061591283,0.5273885350318471
vol_mean_w,1m,UP_CHOPPY,1,785,260.7983014861996,-2.647452229299363,30.714498439970534,0.4802547770700637
vol_mean_w,1m,UP_CHOPPY,2,784,469.10178571428577,8.58609693877551,42.74516005489165,0.576530612244898
vol_mean_w,1m,UP_CHOPPY,3,785,1195.0221656050956,17.619745222929936,68.11935235857231,0.6140127388535032
vol_mean_w,1m,UP_CHOPPY,4,785,3633.6191932059446,30.029617834394905,117.94942003822555,0.6624203821656051
vol_mean_w,1m,DOWN_SMOOTH,0,933,168.91361200428727,-6.968649517684887,32.223593848836224,0.41479099678456594
vol_mean_w,1m,DOWN_SMOOTH,1,932,315.5301859799714,-7.499731759656652,35.65167538139649,0.4184549356223176
vol_mean_w,1m,DOWN_SMOOTH,2,932,513.4160944206009,-16.645922746781117,54.429351221955656,0.3905579399141631
vol_mean_w,1m,DOWN_SMOOTH,3,932,1244.861945636624,-37.50777896995708,109.0961357853221,0.3776824034334764
vol_mean_w,1m,DOWN_SMOOTH,4,933,4219.816077170419,-40.47320471596999,114.3307497487414,0.4008574490889603
vol_mean_w,1m,DOWN_CHOPPY,0,598,152.46577480490524,-2.0137959866220734,29.00066997097962,0.4782608695652174
vol_mean_w,1m,DOWN_CHOPPY,1,597,303.31970965940815,-8.81323283082077,48.85130886976989,0.48408710217755446
vol_mean_w,1m,DOWN_CHOPPY,2,598,544.0469342251951,-16.411789297658864,63.51332684888123,0.4180602006688963
vol_mean_w,1m,DOWN_CHOPPY,3,597,1390.833500837521,-15.9463986599665,68.97601846840361,0.38023450586264657
vol_mean_w,1m,DOWN_CHOPPY,4,598,4005.5599777034554,-24.79556856187291,87.0481255709828,0.38127090301003347
vol_mean_w,1m,FLAT_SMOOTH,0,1978,125.84553420963937,-1.1822548028311426,20.834526081914035,0.4838220424671385
vol_mean_w,1m,FLAT_SMOOTH,1,1978,230.58672059319179,1.9105156723963599,30.629168230985478,0.5348837209302325
vol_mean_w,1m,FLAT_SMOOTH,2,1978,353.0211324570273,1.4471688574317492,35.686987360121584,0.5343781597573306
vol_mean_w,1m,FLAT_SMOOTH,3,1978,714.5836535220762,-0.8604651162790697,44.4158546050787,0.5045500505561172
vol_mean_w,1m,FLAT_SMOOTH,4,1978,2806.8428041793054,-1.2703488372093024,67.73045157864141,0.5348837209302325
vol_mean_w,1m,FLAT_CHOPPY,0,3651,111.59824705560119,-1.8953711311969323,32.62002140367051,0.5009586414680909
vol_mean_w,1m,FLAT_CHOPPY,1,3661,242.36427205681508,-0.3873258672493854,35.077276213178024,0.513247746517345
vol_mean_w,1m,FLAT_CHOPPY,2,3665,434.7187266939518,-0.8554570259208731,53.36510821754997,0.5241473396998636
vol_mean_w,1m,FLAT_CHOPPY,3,3663,1186.9947765947768,0.5552143052143053,76.9517710453399,0.494949494949495
