trade_id,side,qty,entry_dt,exit_dt,entry_px,exit_px,entry_name,exit_name,pnl_usd,commission
401,Long,1,2026-03-30 16:40:59+00:00,2026-03-30 17:05:59+00:00,23308.75,23263.75,LongAtLowPivot,PivotExitLong,-91.9,1.9
402,Short,1,2026-03-30 17:05:59+00:00,2026-03-30 17:40:59+00:00,23263.75,23205.5,ShortAtHighPivot,PivotExitShort,114.6,1.9
403,Long,1,2026-03-30 17:40:59+00:00,2026-03-30 17:57:59+00:00,23205.5,23204.75,LongAtLowPivot,PivotExitLong,-3.4,1.9
404,Short,1,2026-03-30 17:57:59+00:00,2026-03-30 18:37:59+00:00,23204.75,23192.75,ShortAtHighPivot,PivotExitShort,22.1,1.9
405,Long,1,2026-03-30 18:37:59+00:00,2026-03-30 18:40:59+00:00,23192.75,23159.5,LongAtLowPivot,PivotExitLong,-68.4,1.9
406,Short,1,2026-03-30 18:40:59+00:00,2026-03-30 19:37:59+00:00,23159.5,23075.25,ShortAtHighPivot,PivotExitShort,166.6,1.9
407,Long,1,2026-03-30 19:37:59+00:00,2026-03-30 20:01:59+00:00,23075.25,23125.75,LongAtLowPivot,PivotExitLong,99.1,1.9
408,Short,1,2026-03-30 20:01:59+00:00,2026-03-30 20:55:59+00:00,23125.75,23100.5,ShortAtHighPivot,EodExitShort,48.6,1.9
409,Long,1,2026-03-31 00:27:59+00:00,2026-03-31 00:41:59+00:00,23014.5,23059.75,LongAtLowPivot,PivotExitLong,88.6,1.9
410,Short,1,2026-03-31 00:41:59+00:00,2026-03-31 00:43:59+00:00,23059.75,23092.75,ShortAtHighPivot,PivotExitShort,-67.9,1.9
411,Long,1,2026-03-31 00:43:59+00:00,2026-03-31 00:52:59+00:00,23092.75,23208.0,LongAtLowPivot,PivotExitLong,228.6,1.9
412,Short,1,2026-03-31 00:52:59+00:00,2026-03-31 00:54:59+00:00,23208.0,23232.75,ShortAtHighPivot,PivotExitShort,-51.4,1.9
413,Long,1,2026-03-31 00:54:59+00:00,2026-03-31 00:58:59+00:00,23232.75,23193.25,LongAtLowPivot,PivotExitLong,-80.9,1.9
414,Short,1,2026-03-31 00:58:59+00:00,2026-03-31 01:02:59+00:00,23193.25,23229.25,ShortAtHighPivot,PivotExitShort,-73.9,1.9
415,Long,1,2026-03-31 01:02:59+00:00,2026-03-31 01:07:59+00:00,23229.25,23186.5,LongAtLowPivot,PivotExitLong,-87.4,1.9
416,Short,1,2026-03-31 01:07:59+00:00,2026-03-31 01:16:59+00:00,23186.5,23209.0,ShortAtHighPivot,PivotExitShort,-46.9,1.9
417,Long,1,2026-03-31 01:16:59+00:00,2026-03-31 01:47:59+00:00,23209.0,23346.75,LongAtLowPivot,PivotExitLong,273.6,1.9
418,Short,1,2026-03-31 01:47:59+00:00,2026-03-31 02:23:59+00:00,23346.75,23358.25,ShortAtHighPivot,PivotExitShort,-24.9,1.9
419,Long,1,2026-03-31 02:23:59+00:00,2026-03-31 02:56:59+00:00,23358.25,23367.0,LongAtLowPivot,PivotExitLong,15.6,1.9
420,Short,1,2026-03-31 02:56:59+00:00,2026-03-31 03:07:59+00:00,23367.0,23374.75,ShortAtHighPivot,PivotExitShort,-17.4,1.9
421,Long,1,2026-03-31 03:07:59+00:00,2026-03-31 03:18:59+00:00,23374.75,23359.0,LongAtLowPivot,PivotExitLong,-33.4,1.9
422,Short,1,2026-03-31 03:18:59+00:00,2026-03-31 05:21:59+00:00,23359.0,23273.5,ShortAtHighPivot,PivotExitShort,169.1,1.9
423,Long,1,2026-03-31 05:21:59+00:00,2026-03-31 06:01:59+00:00,23273.5,23298.75,LongAtLowPivot,PivotExitLong,48.6,1.9
424,Short,1,2026-03-31 06:01:59+00:00,2026-03-31 06:22:59+00:00,23298.75,23308.25,ShortAtHighPivot,PivotExitShort,-20.9,1.9
425,Long,1,2026-03-31 06:22:59+00:00,2026-03-31 06:31:59+00:00,23308.25,23286.5,LongAtLowPivot,PivotExitLong,-45.4,1.9
426,Short,1,2026-03-31 06:31:59+00:00,2026-03-31 06:57:59+00:00,23286.5,23303.0,ShortAtHighPivot,PivotExitShort,-34.9,1.9
427,Long,1,2026-03-31 06:57:59+00:00,2026-03-31 07:12:59+00:00,23303.0,23270.5,LongAtLowPivot,PivotExitLong,-66.9,1.9
428,Short,1,2026-03-31 07:12:59+00:00,2026-03-31 07:28:59+00:00,23270.5,23280.5,ShortAtHighPivot,PivotExitShort,-21.9,1.9
429,Long,1,2026-03-31 07:28:59+00:00,2026-03-31 08:12:59+00:00,23280.5,23353.0,LongAtLowPivot,PivotExitLong,143.1,1.9
430,Short,1,2026-03-31 08:12:59+00:00,2026-03-31 08:51:59+00:00,23353.0,23335.75,ShortAtHighPivot,PivotExitShort,32.6,1.9
431,Long,1,2026-03-31 08:51:59+00:00,2026-03-31 09:17:59+00:00,23335.75,23321.5,LongAtLowPivot,PivotExitLong,-30.4,1.9
432,Short,1,2026-03-31 09:17:59+00:00,2026-03-31 10:01:59+00:00,23321.5,23327.75,ShortAtHighPivot,PivotExitShort,-14.4,1.9
433,Long,1,2026-03-31 10:01:59+00:00,2026-03-31 10:35:59+00:00,23327.75,23292.75,LongAtLowPivot,PivotExitLong,-71.9,1.9
434,Short,1,2026-03-31 10:35:59+00:00,2026-03-31 10:55:59+00:00,23292.75,23278.5,ShortAtHighPivot,PivotExitShort,26.6,1.9
435,Long,1,2026-03-31 10:55:59+00:00,2026-03-31 11:22:59+00:00,23278.5,23345.75,LongAtLowPivot,PivotExitLong,132.6,1.9
436,Short,1,2026-03-31 11:22:59+00:00,2026-03-31 11:44:59+00:00,23345.75,23372.25,ShortAtHighPivot,PivotExitShort,-54.9,1.9
437,Long,1,2026-03-31 11:44:59+00:00,2026-03-31 11:49:59+00:00,23372.25,23349.75,LongAtLowPivot,PivotExitLong,-46.9,1.9
438,Short,1,2026-03-31 11:49:59+00:00,2026-03-31 12:01:59+00:00,23349.75,23374.75,ShortAtHighPivot,PivotExitShort,-51.9,1.9
439,Long,1,2026-03-31 12:01:59+00:00,2026-03-31 12:11:59+00:00,23374.75,23372.5,LongAtLowPivot,PivotExitLong,-6.4,1.9
440,Short,1,2026-03-31 12:11:59+00:00,2026-03-31 12:19:59+00:00,23372.5,23367.75,ShortAtHighPivot,PivotExitShort,7.6,1.9
441,Long,1,2026-03-31 12:19:59+00:00,2026-03-31 12:24:59+00:00,23367.75,23344.75,LongAtLowPivot,PivotExitLong,-47.9,1.9
442,Short,1,2026-03-31 12:24:59+00:00,2026-03-31 12:29:59+00:00,23344.75,23401.75,ShortAtHighPivot,PivotExitShort,-115.9,1.9
443,Long,1,2026-03-31 12:29:59+00:00,2026-03-31 12:40:59+00:00,23401.75,23404.75,LongAtLowPivot,PivotExitLong,4.1,1.9
444,Short,1,2026-03-31 12:40:59+00:00,2026-03-31 13:19:59+00:00,23404.75,23399.0,ShortAtHighPivot,PivotExitShort,9.6,1.9
445,Long,1,2026-03-31 13:19:59+00:00,2026-03-31 13:33:59+00:00,23399.0,23389.0,LongAtLowPivot,PivotExitLong,-21.9,1.9
446,Short,1,2026-03-31 13:33:59+00:00,2026-03-31 13:34:59+00:00,23389.0,23424.5,ShortAtHighPivot,PivotExitShort,-72.9,1.9
447,Long,1,2026-03-31 13:34:59+00:00,2026-03-31 13:36:59+00:00,23424.5,23427.25,LongAtLowPivot,PivotExitLong,3.6,1.9
448,Short,1,2026-03-31 13:36:59+00:00,2026-03-31 13:41:59+00:00,23427.25,23453.75,ShortAtHighPivot,PivotExitShort,-54.9,1.9
449,Long,1,2026-03-31 13:41:59+00:00,2026-03-31 13:45:59+00:00,23453.75,23417.25,LongAtLowPivot,PivotExitLong,-74.9,1.9
450,Short,1,2026-03-31 13:45:59+00:00,2026-03-31 13:46:59+00:00,23417.25,23458.0,ShortAtHighPivot,PivotExitShort,-83.4,1.9
451,Long,1,2026-03-31 13:46:59+00:00,2026-03-31 13:58:59+00:00,23458.0,23522.25,LongAtLowPivot,PivotExitLong,126.6,1.9
452,Short,1,2026-03-31 13:58:59+00:00,2026-03-31 13:59:59+00:00,23522.25,23558.25,ShortAtHighPivot,PivotExitShort,-73.9,1.9
453,Long,1,2026-03-31 13:59:59+00:00,2026-03-31 14:04:59+00:00,23558.25,23546.0,LongAtLowPivot,PivotExitLong,-26.4,1.9
454,Short,1,2026-03-31 14:04:59+00:00,2026-03-31 14:18:59+00:00,23546.0,23547.75,ShortAtHighPivot,PivotExitShort,-5.4,1.9
455,Long,1,2026-03-31 14:18:59+00:00,2026-03-31 14:21:59+00:00,23547.75,23530.5,LongAtLowPivot,PivotExitLong,-36.4,1.9
456,Short,1,2026-03-31 14:21:59+00:00,2026-03-31 14:27:59+00:00,23530.5,23561.5,ShortAtHighPivot,PivotExitShort,-63.9,1.9
457,Long,1,2026-03-31 14:27:59+00:00,2026-03-31 14:36:59+00:00,23561.5,23547.5,LongAtLowPivot,PivotExitLong,-29.9,1.9
458,Short,1,2026-03-31 14:36:59+00:00,2026-03-31 15:01:59+00:00,23547.5,23427.75,ShortAtHighPivot,PivotExitShort,237.6,1.9
459,Long,1,2026-03-31 15:01:59+00:00,2026-03-31 15:21:59+00:00,23427.75,23505.0,LongAtLowPivot,PivotExitLong,152.6,1.9
460,Short,1,2026-03-31 15:21:59+00:00,2026-03-31 15:25:59+00:00,23505.0,23535.75,ShortAtHighPivot,PivotExitShort,-63.4,1.9
461,Long,1,2026-03-31 15:25:59+00:00,2026-03-31 15:27:59+00:00,23535.75,23496.5,LongAtLowPivot,PivotExitLong,-80.4,1.9
462,Short,1,2026-03-31 15:27:59+00:00,2026-03-31 15:35:59+00:00,23496.5,23493.0,ShortAtHighPivot,PivotExitShort,5.1,1.9
463,Long,1,2026-03-31 15:35:59+00:00,2026-03-31 15:44:59+00:00,23493.0,23483.25,LongAtLowPivot,PivotExitLong,-21.4,1.9
464,Short,1,2026-03-31 15:44:59+00:00,2026-03-31 15:52:59+00:00,23483.25,23500.25,ShortAtHighPivot,PivotExitShort,-35.9,1.9
465,Long,1,2026-03-31 15:52:59+00:00,2026-03-31 15:57:59+00:00,23500.25,23456.25,LongAtLowPivot,PivotExitLong,-89.9,1.9
466,Short,1,2026-03-31 15:57:59+00:00,2026-03-31 16:02:59+00:00,23456.25,23493.5,ShortAtHighPivot,PivotExitShort,-76.4,1.9
467,Long,1,2026-03-31 16:02:59+00:00,2026-03-31 16:12:59+00:00,23493.5,23497.75,LongAtLowPivot,PivotExitLong,6.6,1.9
468,Short,1,2026-03-31 16:12:59+00:00,2026-03-31 16:16:59+00:00,23497.75,23524.75,ShortAtHighPivot,PivotExitShort,-55.9,1.9
469,Long,1,2026-03-31 16:16:59+00:00,2026-03-31 16:45:59+00:00,23524.75,23778.5,LongAtLowPivot,PivotExitLong,505.6,1.9
470,Short,1,2026-03-31 16:45:59+00:00,2026-03-31 16:50:59+00:00,23778.5,23760.0,ShortAtHighPivot,PivotExitShort,35.1,1.9
471,Long,1,2026-03-31 16:50:59+00:00,2026-03-31 16:52:59+00:00,23760.0,23760.5,LongAtLowPivot,PivotExitLong,-0.8999999999999999,1.9
472,Short,1,2026-03-31 16:52:59+00:00,2026-03-31 16:54:59+00:00,23760.5,23776.75,ShortAtHighPivot,PivotExitShort,-34.4,1.9
473,Long,1,2026-03-31 16:54:59+00:00,2026-03-31 17:06:59+00:00,23776.75,23804.5,LongAtLowPivot,PivotExitLong,53.6,1.9
474,Short,1,2026-03-31 17:06:59+00:00,2026-03-31 17:09:59+00:00,23804.5,23821.25,ShortAtHighPivot,PivotExitShort,-35.4,1.9
475,Long,1,2026-03-31 17:09:59+00:00,2026-03-31 17:10:59+00:00,23821.25,23774.5,LongAtLowPivot,PivotExitLong,-95.4,1.9
476,Short,1,2026-03-31 17:10:59+00:00,2026-03-31 17:12:59+00:00,23774.5,23808.25,ShortAtHighPivot,PivotExitShort,-69.4,1.9
477,Long,1,2026-03-31 17:12:59+00:00,2026-03-31 17:26:59+00:00,23808.25,23829.0,LongAtLowPivot,PivotExitLong,39.6,1.9
478,Short,1,2026-03-31 17:26:59+00:00,2026-03-31 17:34:59+00:00,23829.0,23847.5,ShortAtHighPivot,PivotExitShort,-38.9,1.9
479,Long,1,2026-03-31 17:34:59+00:00,2026-03-31 17:37:59+00:00,23847.5,23825.5,LongAtLowPivot,PivotExitLong,-45.9,1.9
480,Short,1,2026-03-31 17:37:59+00:00,2026-03-31 17:41:59+00:00,23825.5,23810.0,ShortAtHighPivot,PivotExitShort,29.1,1.9
481,Long,1,2026-03-31 17:41:59+00:00,2026-03-31 17:43:59+00:00,23810.0,23779.0,LongAtLowPivot,PivotExitLong,-63.9,1.9
482,Short,1,2026-03-31 17:43:59+00:00,2026-03-31 17:50:59+00:00,23779.0,23810.0,ShortAtHighPivot,PivotExitShort,-63.9,1.9
483,Long,1,2026-03-31 17:50:59+00:00,2026-03-31 17:56:59+00:00,23810.0,23774.25,LongAtLowPivot,PivotExitLong,-73.4,1.9
484,Short,1,2026-03-31 17:56:59+00:00,2026-03-31 18:02:59+00:00,23774.25,23795.0,ShortAtHighPivot,PivotExitShort,-43.4,1.9
485,Long,1,2026-03-31 18:02:59+00:00,2026-03-31 18:26:59+00:00,23795.0,23801.0,LongAtLowPivot,PivotExitLong,10.1,1.9
486,Short,1,2026-03-31 18:26:59+00:00,2026-03-31 18:36:59+00:00,23801.0,23836.25,ShortAtHighPivot,PivotExitShort,-72.4,1.9
487,Long,1,2026-03-31 18:36:59+00:00,2026-03-31 18:44:59+00:00,23836.25,23831.5,LongAtLowPivot,PivotExitLong,-11.4,1.9
488,Short,1,2026-03-31 18:44:59+00:00,2026-03-31 18:52:59+00:00,23831.5,23862.5,ShortAtHighPivot,PivotExitShort,-63.9,1.9
489,Long,1,2026-03-31 18:52:59+00:00,2026-03-31 19:09:59+00:00,23862.5,23837.0,LongAtLowPivot,PivotExitLong,-52.9,1.9
490,Short,1,2026-03-31 19:09:59+00:00,2026-03-31 19:11:59+00:00,23837.0,23876.25,ShortAtHighPivot,PivotExitShort,-80.4,1.9
491,Long,1,2026-03-31 19:11:59+00:00,2026-03-31 19:53:59+00:00,23876.25,23902.25,LongAtLowPivot,PivotExitLong,50.1,1.9
492,Short,1,2026-03-31 19:53:59+00:00,2026-03-31 20:09:59+00:00,23902.25,23912.5,ShortAtHighPivot,PivotExitShort,-22.4,1.9
493,Long,1,2026-03-31 20:09:59+00:00,2026-03-31 20:55:59+00:00,23912.5,23907.75,LongAtLowPivot,EodExitLong,-11.4,1.9
494,Long,1,2026-04-01 00:00:59+00:00,2026-04-01 00:17:59+00:00,24036.25,24016.75,LongAtLowPivot,PivotExitLong,-40.9,1.9
495,Short,1,2026-04-01 00:17:59+00:00,2026-04-01 01:00:59+00:00,24016.75,24036.75,ShortAtHighPivot,PivotExitShort,-41.9,1.9
496,Long,1,2026-04-01 01:00:59+00:00,2026-04-01 01:06:59+00:00,24036.75,23990.75,LongAtLowPivot,PivotExitLong,-93.9,1.9
497,Short,1,2026-04-01 01:06:59+00:00,2026-04-01 01:12:59+00:00,23990.75,24008.75,ShortAtHighPivot,PivotExitShort,-37.9,1.9
498,Long,1,2026-04-01 01:12:59+00:00,2026-04-01 01:42:59+00:00,24008.75,23980.5,LongAtLowPivot,PivotExitLong,-58.4,1.9
499,Short,1,2026-04-01 01:42:59+00:00,2026-04-01 03:44:59+00:00,23980.5,23989.25,ShortAtHighPivot,PivotExitShort,-19.4,1.9
500,Long,1,2026-04-01 03:44:59+00:00,2026-04-01 07:14:59+00:00,23989.25,24144.75,LongAtLowPivot,PivotExitLong,309.1,1.9
501,Short,1,2026-04-01 07:14:59+00:00,2026-04-01 07:36:59+00:00,24144.75,24165.25,ShortAtHighPivot,PivotExitShort,-42.9,1.9
502,Long,1,2026-04-01 07:36:59+00:00,2026-04-01 07:50:59+00:00,24165.25,24128.0,LongAtLowPivot,PivotExitLong,-76.4,1.9
503,Short,1,2026-04-01 07:50:59+00:00,2026-04-01 08:21:59+00:00,24128.0,24074.25,ShortAtHighPivot,PivotExitShort,105.6,1.9
504,Long,1,2026-04-01 08:21:59+00:00,2026-04-01 08:55:59+00:00,24074.25,24072.5,LongAtLowPivot,PivotExitLong,-5.4,1.9
505,Short,1,2026-04-01 08:55:59+00:00,2026-04-01 09:35:59+00:00,24072.5,24040.5,ShortAtHighPivot,PivotExitShort,62.1,1.9
506,Long,1,2026-04-01 09:35:59+00:00,2026-04-01 10:10:59+00:00,24040.5,24055.0,LongAtLowPivot,PivotExitLong,27.1,1.9
507,Short,1,2026-04-01 10:10:59+00:00,2026-04-01 10:41:59+00:00,24055.0,24086.0,ShortAtHighPivot,PivotExitShort,-63.9,1.9
508,Long,1,2026-04-01 10:41:59+00:00,2026-04-01 12:12:59+00:00,24086.0,24169.25,LongAtLowPivot,PivotExitLong,164.6,1.9
509,Short,1,2026-04-01 12:12:59+00:00,2026-04-01 12:45:59+00:00,24169.25,24183.0,ShortAtHighPivot,PivotExitShort,-29.4,1.9
510,Long,1,2026-04-01 12:45:59+00:00,2026-04-01 12:47:59+00:00,24183.0,24134.25,LongAtLowPivot,PivotExitLong,-99.4,1.9
511,Short,1,2026-04-01 12:47:59+00:00,2026-04-01 13:12:59+00:00,24134.25,24068.75,ShortAtHighPivot,PivotExitShort,129.1,1.9
512,Long,1,2026-04-01 13:12:59+00:00,2026-04-01 13:42:59+00:00,24068.75,24157.0,LongAtLowPivot,PivotExitLong,174.6,1.9
513,Short,1,2026-04-01 13:42:59+00:00,2026-04-01 13:51:59+00:00,24157.0,24098.5,ShortAtHighPivot,PivotExitShort,115.1,1.9
514,Long,1,2026-04-01 13:51:59+00:00,2026-04-01 14:12:59+00:00,24098.5,24135.5,LongAtLowPivot,PivotExitLong,72.1,1.9
515,Short,1,2026-04-01 14:12:59+00:00,2026-04-01 14:15:59+00:00,24135.5,24165.5,ShortAtHighPivot,PivotExitShort,-61.9,1.9
516,Long,1,2026-04-01 14:15:59+00:00,2026-04-01 14:34:59+00:00,24165.5,24171.0,LongAtLowPivot,PivotExitLong,9.1,1.9
517,Short,1,2026-04-01 14:34:59+00:00,2026-04-01 14:40:59+00:00,24171.0,24214.0,ShortAtHighPivot,PivotExitShort,-87.9,1.9
518,Long,1,2026-04-01 14:40:59+00:00,2026-04-01 15:30:59+00:00,24214.0,24249.75,LongAtLowPivot,PivotExitLong,69.6,1.9
519,Short,1,2026-04-01 15:30:59+00:00,2026-04-01 15:36:59+00:00,24249.75,24277.25,ShortAtHighPivot,PivotExitShort,-56.9,1.9
520,Long,1,2026-04-01 15:36:59+00:00,2026-04-01 16:32:59+00:00,24277.25,24291.75,LongAtLowPivot,PivotExitLong,27.1,1.9
521,Short,1,2026-04-01 16:32:59+00:00,2026-04-01 16:44:59+00:00,24291.75,24321.25,ShortAtHighPivot,PivotExitShort,-60.9,1.9
522,Long,1,2026-04-01 16:44:59+00:00,2026-04-01 17:35:59+00:00,24321.25,24307.5,LongAtLowPivot,PivotExitLong,-29.4,1.9
523,Short,1,2026-04-01 17:35:59+00:00,2026-04-01 18:40:59+00:00,24307.5,24162.0,ShortAtHighPivot,PivotExitShort,289.1,1.9
524,Long,1,2026-04-01 18:40:59+00:00,2026-04-01 18:47:59+00:00,24162.0,24160.25,LongAtLowPivot,PivotExitLong,-5.4,1.9
525,Short,1,2026-04-01 18:47:59+00:00,2026-04-01 19:06:59+00:00,24160.25,24189.5,ShortAtHighPivot,PivotExitShort,-60.4,1.9
526,Long,1,2026-04-01 19:06:59+00:00,2026-04-01 19:36:59+00:00,24189.5,24206.0,LongAtLowPivot,PivotExitLong,31.1,1.9
527,Short,1,2026-04-01 19:36:59+00:00,2026-04-01 19:41:59+00:00,24206.0,24239.0,ShortAtHighPivot,PivotExitShort,-67.9,1.9
528,Long,1,2026-04-01 19:41:59+00:00,2026-04-01 19:51:59+00:00,24239.0,24209.0,LongAtLowPivot,PivotExitLong,-61.9,1.9
529,Short,1,2026-04-01 19:51:59+00:00,2026-04-01 20:55:59+00:00,24209.0,24198.25,ShortAtHighPivot,EodExitShort,19.6,1.9
530,Long,1,2026-04-02 00:42:59+00:00,2026-04-02 01:01:59+00:00,24202.25,24197.0,LongAtLowPivot,PivotExitLong,-12.4,1.9
531,Short,1,2026-04-02 01:01:59+00:00,2026-04-02 01:09:59+00:00,24197.0,24130.0,ShortAtHighPivot,PivotExitShort,132.1,1.9
532,Long,1,2026-04-02 01:09:59+00:00,2026-04-02 01:13:59+00:00,24130.0,24132.25,LongAtLowPivot,PivotExitLong,2.6,1.9
533,Short,1,2026-04-02 01:13:59+00:00,2026-04-02 01:21:59+00:00,24132.25,24036.75,ShortAtHighPivot,PivotExitShort,189.1,1.9
534,Long,1,2026-04-02 01:21:59+00:00,2026-04-02 01:22:59+00:00,24036.75,23993.5,LongAtLowPivot,PivotExitLong,-88.4,1.9
535,Short,1,2026-04-02 01:22:59+00:00,2026-04-02 01:36:59+00:00,23993.5,23958.0,ShortAtHighPivot,PivotExitShort,69.1,1.9
536,Long,1,2026-04-02 01:36:59+00:00,2026-04-02 01:46:59+00:00,23958.0,23931.0,LongAtLowPivot,PivotExitLong,-55.9,1.9
537,Short,1,2026-04-02 01:46:59+00:00,2026-04-02 01:52:59+00:00,23931.0,23954.0,ShortAtHighPivot,PivotExitShort,-47.9,1.9
538,Long,1,2026-04-02 01:52:59+00:00,2026-04-02 02:09:59+00:00,23954.0,23925.25,LongAtLowPivot,PivotExitLong,-59.4,1.9
539,Short,1,2026-04-02 02:09:59+00:00,2026-04-02 02:58:59+00:00,23925.25,23889.75,ShortAtHighPivot,PivotExitShort,69.1,1.9
540,Long,1,2026-04-02 02:58:59+00:00,2026-04-02 03:03:59+00:00,23889.75,23857.0,LongAtLowPivot,PivotExitLong,-67.4,1.9
541,Short,1,2026-04-02 03:03:59+00:00,2026-04-02 03:25:59+00:00,23857.0,23893.0,ShortAtHighPivot,PivotExitShort,-73.9,1.9
542,Long,1,2026-04-02 03:25:59+00:00,2026-04-02 03:38:59+00:00,23893.0,23855.75,LongAtLowPivot,PivotExitLong,-76.4,1.9
543,Short,1,2026-04-02 03:38:59+00:00,2026-04-02 06:24:59+00:00,23855.75,23786.25,ShortAtHighPivot,PivotExitShort,137.1,1.9
544,Long,1,2026-04-02 06:24:59+00:00,2026-04-02 07:23:59+00:00,23786.25,23799.0,LongAtLowPivot,PivotExitLong,23.6,1.9
545,Short,1,2026-04-02 07:23:59+00:00,2026-04-02 07:31:59+00:00,23799.0,23827.75,ShortAtHighPivot,PivotExitShort,-59.4,1.9
546,Long,1,2026-04-02 07:31:59+00:00,2026-04-02 08:06:59+00:00,23827.75,23844.25,LongAtLowPivot,PivotExitLong,31.1,1.9
547,Short,1,2026-04-02 08:06:59+00:00,2026-04-02 08:32:59+00:00,23844.25,23857.0,ShortAtHighPivot,PivotExitShort,-27.4,1.9
548,Long,1,2026-04-02 08:32:59+00:00,2026-04-02 09:06:59+00:00,23857.0,23832.0,LongAtLowPivot,PivotExitLong,-51.9,1.9
549,Short,1,2026-04-02 09:06:59+00:00,2026-04-02 10:43:59+00:00,23832.0,23811.75,ShortAtHighPivot,PivotExitShort,38.6,1.9
550,Long,1,2026-04-02 10:43:59+00:00,2026-04-02 11:06:59+00:00,23811.75,23786.25,LongAtLowPivot,PivotExitLong,-52.9,1.9
551,Short,1,2026-04-02 11:06:59+00:00,2026-04-02 12:19:59+00:00,23786.25,23703.0,ShortAtHighPivot,PivotExitShort,164.6,1.9
552,Long,1,2026-04-02 12:19:59+00:00,2026-04-02 13:03:59+00:00,23703.0,23719.75,LongAtLowPivot,PivotExitLong,31.6,1.9
553,Short,1,2026-04-02 13:03:59+00:00,2026-04-02 13:29:59+00:00,23719.75,23754.75,ShortAtHighPivot,PivotExitShort,-71.9,1.9
554,Long,1,2026-04-02 13:29:59+00:00,2026-04-02 13:33:59+00:00,23754.75,23776.75,LongAtLowPivot,PivotExitLong,42.1,1.9
555,Short,1,2026-04-02 13:33:59+00:00,2026-04-02 13:42:59+00:00,23776.75,23738.25,ShortAtHighPivot,PivotExitShort,75.1,1.9
556,Long,1,2026-04-02 13:42:59+00:00,2026-04-02 13:43:59+00:00,23738.25,23705.75,LongAtLowPivot,PivotExitLong,-66.9,1.9
557,Short,1,2026-04-02 13:43:59+00:00,2026-04-02 13:46:59+00:00,23705.75,23743.25,ShortAtHighPivot,PivotExitShort,-76.9,1.9
558,Long,1,2026-04-02 13:46:59+00:00,2026-04-02 14:26:59+00:00,23743.25,23952.5,LongAtLowPivot,PivotExitLong,416.6,1.9
559,Short,1,2026-04-02 14:26:59+00:00,2026-04-02 14:33:59+00:00,23952.5,23977.5,ShortAtHighPivot,PivotExitShort,-51.9,1.9
560,Long,1,2026-04-02 14:33:59+00:00,2026-04-02 14:39:59+00:00,23977.5,24156.0,LongAtLowPivot,PivotExitLong,355.1,1.9
561,Short,1,2026-04-02 14:39:59+00:00,2026-04-02 14:40:59+00:00,24156.0,24210.75,ShortAtHighPivot,PivotExitShort,-111.4,1.9
562,Long,1,2026-04-02 14:40:59+00:00,2026-04-02 14:41:59+00:00,24210.75,24157.75,LongAtLowPivot,PivotExitLong,-107.9,1.9
563,Short,1,2026-04-02 14:41:59+00:00,2026-04-02 14:44:59+00:00,24157.75,24179.0,ShortAtHighPivot,PivotExitShort,-44.4,1.9
564,Long,1,2026-04-02 14:44:59+00:00,2026-04-02 14:47:59+00:00,24179.0,24165.0,LongAtLowPivot,PivotExitLong,-29.9,1.9
565,Short,1,2026-04-02 14:47:59+00:00,2026-04-02 14:53:59+00:00,24165.0,24139.25,ShortAtHighPivot,PivotExitShort,49.6,1.9
566,Long,1,2026-04-02 14:53:59+00:00,2026-04-02 15:01:59+00:00,24139.25,24128.25,LongAtLowPivot,PivotExitLong,-23.9,1.9
567,Short,1,2026-04-02 15:01:59+00:00,2026-04-02 15:04:59+00:00,24128.25,24142.5,ShortAtHighPivot,PivotExitShort,-30.4,1.9
568,Long,1,2026-04-02 15:04:59+00:00,2026-04-02 15:08:59+00:00,24142.5,24126.75,LongAtLowPivot,PivotExitLong,-33.4,1.9
569,Short,1,2026-04-02 15:08:59+00:00,2026-04-02 15:10:59+00:00,24126.75,24162.5,ShortAtHighPivot,PivotExitShort,-73.4,1.9
570,Long,1,2026-04-02 15:10:59+00:00,2026-04-02 15:18:59+00:00,24162.5,24171.25,LongAtLowPivot,PivotExitLong,15.6,1.9
571,Short,1,2026-04-02 15:18:59+00:00,2026-04-02 15:25:59+00:00,24171.25,24156.0,ShortAtHighPivot,PivotExitShort,28.6,1.9
572,Long,1,2026-04-02 15:25:59+00:00,2026-04-02 15:33:59+00:00,24156.0,24165.5,LongAtLowPivot,PivotExitLong,17.1,1.9
573,Short,1,2026-04-02 15:33:59+00:00,2026-04-02 15:36:59+00:00,24165.5,24177.5,ShortAtHighPivot,PivotExitShort,-25.9,1.9
574,Long,1,2026-04-02 15:36:59+00:00,2026-04-02 15:42:59+00:00,24177.5,24164.75,LongAtLowPivot,PivotExitLong,-27.4,1.9
575,Short,1,2026-04-02 15:42:59+00:00,2026-04-02 15:45:59+00:00,24164.75,24188.0,ShortAtHighPivot,PivotExitShort,-48.4,1.9
576,Long,1,2026-04-02 15:45:59+00:00,2026-04-02 15:46:59+00:00,24188.0,24156.0,LongAtLowPivot,PivotExitLong,-65.9,1.9
577,Short,1,2026-04-02 15:46:59+00:00,2026-04-02 15:55:59+00:00,24156.0,24146.5,ShortAtHighPivot,PivotExitShort,17.1,1.9
578,Long,1,2026-04-02 15:55:59+00:00,2026-04-02 15:58:59+00:00,24146.5,24129.25,LongAtLowPivot,PivotExitLong,-36.4,1.9
