**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,split,seg_idx,shape,skew,r,mean_sigma,start_ts,end_ts,length_min,parent_phrase_idx,shape_class
2025_01_17,IS,0,STEEP_CONCAVE_UP,BACK_SKEWED,0.9424337799142196,41.43389499552142,1737119700,1737127200,125.0,5,STEEP_CONCAVE_UP
2025_01_17,IS,1,STEEP_CONVEX_UP,BACK_SKEWED,0.9553315015595192,17.82674481288014,1737127200,1737129600,40.0,5,STEEP_CONVEX_UP
2025_01_17,IS,2,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9332236303268676,14.908715187002963,1737129600,1737141600,200.0,5,GENTLE_CONCAVE_UP
2025_01_17,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9016983835587584,9.61094377053512,1737141600,1737147600,100.0,5,GENTLE_LINEAR_DOWN
2025_01_17,IS,0,STEEP_LINEAR_DOWN,NONE,0.9836161123183872,13.079974087499586,1737147600,1737151195,59.9,6,STEEP_LINEAR_DOWN
2025_01_19,IS,0,NOISE,NONE,-2.0,14.605703393962884,1737327600,1737331195,59.9,0,NOISE
2025_01_20,IS,0,FLATLINE,NONE,0.0,5.943708204668699,1737331200,1737335505,71.8,0,FLATLINE
2025_01_20,IS,0,FLATLINE,NONE,0.4485468465655577,5.209097679643275,1737337330,1737350100,212.8,1,FLATLINE
2025_01_20,IS,1,GENTLE_LINEAR_UP,NONE,0.958953440221079,6.940533899461943,1737350100,1737365410,255.2,1,GENTLE_LINEAR_UP
2025_01_20,IS,2,FLATLINE,SYMMETRIC,0.9287355743372532,3.508354621629642,1737365410,1737368130,45.3,1,FLATLINE
2025_01_20,IS,3,NOISE,NONE,0.5183466951512435,4.855029127927434,1737368130,1737375600,124.5,1,NOISE
2025_01_20,IS,4,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.868787675297913,14.00765170933953,1737375600,1737376200,10.0,1,STEEP_CONCAVE_DOWN
2025_01_20,IS,0,NOISE,NONE,0.6053150471645871,14.99782399393318,1737376200,1737381000,80.0,2,NOISE
2025_01_20,IS,1,STEEP_LINEAR_UP,NONE,0.9847440102975992,42.928926179159006,1737381000,1737382500,25.0,2,STEEP_LINEAR_UP
2025_01_20,IS,0,NOISE,NONE,0.2384213077937492,21.82301845520447,1737382500,1737391570,151.2,3,NOISE
2025_01_20,IS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9405274271551652,9.420926652848973,1737391570,1737394295,45.4,3,GENTLE_CONCAVE_DOWN
2025_01_20,IS,2,STEEP_LINEAR_DOWN,NONE,0.9459318000567042,17.35098746861305,1737394295,1737395100,13.4,3,STEEP_LINEAR_DOWN
2025_01_20,IS,0,STEEP_CONVEX_UP,SYMMETRIC,0.937465391179321,14.903744924897977,1737395100,1737417230,368.8,4,STEEP_CONVEX_UP
2025_01_21,IS,0,NOISE,NONE,-2.0,22.605239971123076,1737417600,1737421420,63.7,0,NOISE
2025_01_21,IS,0,GENTLE_LINEAR_UP,NONE,0.9399310496145028,15.060947054417309,1737423115,1737434275,186.0,1,GENTLE_LINEAR_UP
2025_01_21,IS,0,NOISE,NONE,0.7505409763346351,8.484188762730769,1737434275,1737442380,135.1,2,NOISE
2025_01_21,IS,0,GENTLE_CONVEX_UP,SYMMETRIC,0.8699841642549075,11.053162035972898,1737442380,1737446720,72.3,3,GENTLE_CONVEX_UP
2025_01_21,IS,0,GENTLE_LINEAR_UP,NONE,0.9627468085066422,11.037253979624015,1737446720,1737458885,202.8,4,GENTLE_LINEAR_UP
2025_01_21,IS,1,NOISE,NONE,0.7127104593423199,11.392056131971078,1737458885,1737464320,90.6,4,NOISE
2025_01_21,IS,2,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9692008202210682,5.831244483118645,1737464320,1737466200,31.3,4,GENTLE_CONCAVE_UP
2025_01_21,IS,0,NOISE,NONE,0.5994087335663288,11.003380568561708,1737466200,1737470700,75.0,5,NOISE
2025_01_21,IS,1,STEEP_LINEAR_DOWN,NONE,0.943963678461636,42.879620899092814,1737470700,1737471600,15.0,5,STEEP_LINEAR_DOWN
2025_01_21,IS,0,NOISE,NONE,0.5763899289021506,30.568682386686728,1737471600,1737476100,75.0,6,NOISE
2025_01_21,IS,1,STEEP_CONVEX_UP,BACK_SKEWED,0.9764629119321978,19.06188795196018,1737476100,1737482400,105.0,6,STEEP_CONVEX_UP
2025_01_21,IS,0,GENTLE_CONCAVE_UP,SYMMETRIC,0.9356186566739771,11.967339646919756,1737482400,1737487800,90.0,7,GENTLE_CONCAVE_UP
2025_01_21,IS,1,NOISE,NONE,0.726914674983261,10.243387238583136,1737487800,1737492900,85.0,7,NOISE
2025_01_21,IS,2,STEEP_LINEAR_UP,NONE,0.9588743171920364,16.690314457549135,1737492900,1737495065,36.1,7,STEEP_LINEAR_UP
2025_01_21,IS,0,STEEP_LINEAR_UP,NONE,0.9443584408505328,19.320886626812285,1737495065,1737495900,13.9,8,STEEP_LINEAR_UP
2025_01_21,IS,0,GENTLE_LINEAR_UP,NONE,0.991785123886255,7.821628114069695,1737495900,1737503995,134.9,9,GENTLE_LINEAR_UP
2025_01_22,IS,0,NOISE,NONE,-2.0,6.658384284998631,1737504000,1737507975,66.2,0,NOISE
2025_01_22,IS,0,GENTLE_LINEAR_UP,NONE,0.9493139018086582,4.305086694337367,1737509950,1737527100,285.8,1,GENTLE_LINEAR_UP
2025_01_22,IS,1,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9274242689535104,5.080264903642766,1737527100,1737531350,70.8,1,GENTLE_CONVEX_DOWN
2025_01_22,IS,0,GENTLE_LINEAR_UP,NONE,0.9631986758532308,7.280069975472518,1737531350,1737535500,69.2,2,GENTLE_LINEAR_UP
2025_01_22,IS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8594571420782073,6.710989165917353,1737535500,1737541200,95.0,3,GENTLE_CONCAVE_UP
2025_01_22,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.982134200237831,5.998619591714183,1737541200,1737544200,50.0,3,GENTLE_CONVEX_UP
2025_01_22,IS,2,GENTLE_LINEAR_UP,NONE,0.9570596685697624,12.116881575951531,1737544200,1737569100,415.0,3,GENTLE_LINEAR_UP
2025_01_22,IS,3,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9647391299875294,10.699849148946637,1737569100,1737575100,100.0,3,GENTLE_CONVEX_DOWN
2025_01_22,IS,0,GENTLE_LINEAR_DOWN,NONE,0.9552428837048772,8.464571515947029,1737575100,1737590395,254.9,4,GENTLE_LINEAR_DOWN
2025_01_23,IS,0,NOISE,NONE,-2.0,5.29627336250154,1737590400,1737594850,74.2,0,NOISE
2025_01_23,IS,0,NOISE,NONE,0.6986371034944151,4.786577293114437,1737596495,1737602480,99.8,1,NOISE
2025_01_23,IS,1,GENTLE_CONVEX_UP,SYMMETRIC,0.9570928877496484,3.810702286507886,1737602480,1737607885,90.1,1,GENTLE_CONVEX_UP
2025_01_23,IS,0,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9691569127713218,3.8430680009495606,1737607885,1737615600,128.6,2,GENTLE_CONCAVE_DOWN
2025_01_23,IS,0,GENTLE_LINEAR_DOWN,NONE,0.9518467490608108,8.557137721671808,1737615600,1737627000,190.0,3,GENTLE_LINEAR_DOWN
2025_01_23,IS,1,NOISE,NONE,0.4635583497631154,5.801115108193654,1737627000,1737634815,130.2,3,NOISE
2025_01_23,IS,0,NOISE,NONE,0.6340718874182816,7.795132633548748,1737634815,1737641125,105.2,4,NOISE
2025_01_23,IS,1,FLATLINE,NONE,0.0,3.267971280358173,1737641125,1737641700,9.6,4,FLATLINE
2025_01_23,IS,0,GENTLE_LINEAR_UP,NONE,0.9277998378019732,11.450580094331,1737641700,1737654000,205.0,5,GENTLE_LINEAR_UP
2025_01_23,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.9121265721867824,14.54376487684968,1737654000,1737657000,50.0,5,GENTLE_CONVEX_UP
2025_01_23,IS,2,NOISE,NONE,0.5322635311063999,13.29479813091724,1737657000,1737660600,60.0,5,NOISE
2025_01_23,IS,3,FLATLINE,NONE,0.0,10.280341319736149,1737660600,1737662400,30.0,5,FLATLINE
2025_01_23,IS,0,GENTLE_LINEAR_UP,NONE,0.9455325536948004,5.8682737823733255,1737662400,1737663300,15.0,6,GENTLE_LINEAR_UP
2025_01_23,IS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9061783342142096,13.598075001021982,1737663300,1737675300,200.0,7,GENTLE_CONCAVE_UP
2025_01_23,IS,1,FLATLINE,NONE,0.0,5.750629515670518,1737675300,1737676795,24.9,7,FLATLINE
2025_01_24,IS,0,NOISE,NONE,-2.0,3.034940781860617,1737676800,1737681530,78.8,0,NOISE
2025_01_24,IS,0,NOISE,NONE,0.7709261892670348,10.81862807123683,1737682725,1737690205,124.7,1,NOISE
2025_01_24,IS,1,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.986270445067245,10.048558243544532,1737690205,1737692605,40.0,1,STEEP_CONVEX_DOWN
2025_01_24,IS,0,NOISE,NONE,0.5112711003729439,5.940026422882863,1737692605,1737708090,258.1,2,NOISE
2025_01_24,IS,1,GENTLE_LINEAR_UP,NONE,0.901535909962382,7.364192336018492,1737708090,1737713340,87.5,2,GENTLE_LINEAR_UP
2025_01_24,IS,0,NOISE,NONE,0.7786953012248756,5.522852563271852,1737713340,1737719260,98.7,3,NOISE
2025_01_24,IS,1,GENTLE_CONCAVE_UP,SYMMETRIC,0.8779490911561314,7.590580087803315,1737719260,1737725700,107.3,3,GENTLE_CONCAVE_UP
2025_01_24,IS,2,NOISE,NONE,0.7655606968591101,14.675199140616376,1737725700,1737732900,120.0,3,NOISE
2025_01_24,IS,3,STEEP_LINEAR_DOWN,NONE,0.8870929371544193,21.739503657436853,1737732900,1737733500,10.0,3,STEEP_LINEAR_DOWN
2025_01_24,IS,0,NOISE,NONE,0.5413030512529561,11.782450495610547,1737733500,1737737400,65.0,4,NOISE
2025_01_24,IS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9723875544317911,17.27261203384554,1737737400,1737740100,45.0,4,GENTLE_CONCAVE_DOWN
2025_01_24,IS,2,STEEP_LINEAR_DOWN,NONE,0.9577237373567968,15.709050485419253,1737740100,1737750300,170.0,4,STEEP_LINEAR_DOWN
2025_01_24,IS,3,GENTLE_LINEAR_UP,NONE,0.925570211230161,10.088302065988476,1737750300,1737755995,94.9,4,GENTLE_LINEAR_UP
2025_01_26,IS,0,NOISE,NONE,-2.0,16.940482546764407,1737932400,1737935995,59.9,0,NOISE
2025_01_27,IS,0,NOISE,NONE,-2.0,9.235377835498191,1737936000,1737939660,61.0,0,NOISE
2025_01_27,IS,0,NOISE,NONE,0.7667378973220621,14.64343773614203,1737941445,1737951300,164.2,1,NOISE
2025_01_27,IS,1,STEEP_LINEAR_DOWN,NONE,0.9732083306044564,27.527942481708408,1737951300,1737979200,465.0,1,STEEP_LINEAR_DOWN
2025_01_27,IS,2,STEEP_LINEAR_UP,NONE,0.9965731247678704,24.60338060995875,1737979200,1737985500,105.0,1,STEEP_LINEAR_UP
2025_01_27,IS,0,STEEP_LINEAR_UP,NONE,0.9254028019405288,41.57469909520984,1737985500,1737995400,165.0,2,STEEP_LINEAR_UP
2025_01_27,IS,1,STEEP_CONVEX_DOWN,SYMMETRIC,0.9573949935154034,28.115443447392853,1737995400,1738000800,90.0,2,STEEP_CONVEX_DOWN
2025_01_27,IS,0,NOISE,NONE,0.7278767685907209,21.022752997335356,1738000800,1738005900,85.0,3,NOISE
2025_01_27,IS,1,FLATLINE,NONE,0.0,37.81541948422208,1738005900,1738008900,50.0,3,FLATLINE
2025_01_27,IS,2,STEEP_CONVEX_UP,BACK_SKEWED,0.9348197581485804,27.561499002047164,1738008900,1738011600,45.0,3,STEEP_CONVEX_UP
2025_01_27,IS,0,STEEP_CONCAVE_UP,SYMMETRIC,0.9428453539238356,25.813523983417284,1738011600,1738021375,162.9,4,STEEP_CONCAVE_UP
2025_01_27,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9223673285877464,23.97795464574569,1738021375,1738022395,17.0,4,GENTLE_LINEAR_DOWN
2025_01_28,IS,0,NOISE,NONE,-2.0,10.682064724068049,1738022400,1738026410,66.8,0,NOISE
2025_01_28,IS,0,NOISE,NONE,0.739614427691382,17.17834911095682,1738028305,1738034700,106.6,1,NOISE
2025_01_28,IS,1,STEEP_LINEAR_UP,NONE,0.9510206489588852,9.99927158759236,1738034700,1738035900,20.0,1,STEEP_LINEAR_UP
2025_01_28,IS,0,GENTLE_LINEAR_DOWN,NONE,0.9876943334834746,9.906419342932391,1738035900,1738038600,45.0,2,GENTLE_LINEAR_DOWN
2025_01_28,IS,0,GENTLE_LINEAR_UP,NONE,0.9725855732873784,5.031024327945363,1738038600,1738040400,30.0,3,GENTLE_LINEAR_UP
2025_01_28,IS,0,FLATLINE,NONE,0.0,5.240706372172243,1738040400,1738041835,23.9,4,FLATLINE
2025_01_28,IS,0,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.932095964051746,8.326503687122113,1738041835,1738042915,18.0,5,STEEP_CONCAVE_DOWN
2025_01_28,IS,0,STEEP_LINEAR_DOWN,NONE,0.9249872899470832,13.121252535144222,1738043100,1738044010,15.2,6,STEEP_LINEAR_DOWN
2025_01_28,IS,0,STEEP_CONVEX_UP,BACK_SKEWED,0.9572277416038802,15.604277291561468,1738044010,1738045505,24.9,7,STEEP_CONVEX_UP
2025_01_28,IS,0,NOISE,NONE,0.7324085508196727,11.654843677969469,1738045505,1738049970,74.4,8,NOISE
2025_01_28,IS,0,GENTLE_LINEAR_UP,NONE,0.9444210578519872,15.177724840968455,1738049970,1738063625,227.6,9,GENTLE_LINEAR_UP
2025_01_28,IS,1,STEEP_LINEAR_DOWN,NONE,0.9864498300679856,19.702163049030624,1738063625,1738066565,49.0,9,STEEP_LINEAR_DOWN
2025_01_28,IS,0,NOISE,NONE,0.6699314728325347,19.875174977172872,1738066565,1738071005,74.0,10,NOISE
2025_01_28,IS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9644306541290678,20.875767301431,1738071005,1738073710,45.1,10,GENTLE_CONCAVE_DOWN
2025_01_28,IS,2,NOISE,NONE,0.3972192247830406,35.6288106799136,1738073710,1738077900,69.8,10,NOISE
2025_01_28,IS,3,FLATLINE,NONE,0.0,85.1865901685318,1738077900,1738078200,5.0,10,FLATLINE
2025_01_28,IS,0,STEEP_LINEAR_UP,NONE,0.9494097987527822,25.70753208629048,1738078200,1738091100,215.0,11,STEEP_LINEAR_UP
2025_01_28,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.906726198619073,15.496424101447502,1738091100,1738093800,45.0,11,GENTLE_CONVEX_UP
2025_01_28,IS,2,NOISE,NONE,0.8061661638671027,18.054180972980145,1738093800,1738098600,80.0,11,NOISE
2025_01_28,IS,3,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9608264295717684,9.654825527228876,1738098600,1738108795,169.9,11,GENTLE_CONVEX_DOWN
2025_01_29,IS,0,NOISE,NONE,-2.0,4.209475640289632,1738108800,1738113520,78.7,0,NOISE
2025_01_29,IS,0,NOISE,NONE,0.3893644332449439,4.872727957372082,1738115795,1738122900,118.4,1,NOISE
2025_01_29,IS,1,GENTLE_LINEAR_UP,NONE,0.9364155185249544,12.210831865485952,1738122900,1738137440,242.3,1,GENTLE_LINEAR_UP
2025_01_29,IS,2,STEEP_LINEAR_UP,NONE,0.9666812715975046,8.165086095270683,1738137440,1738138500,17.7,1,STEEP_LINEAR_UP
2025_01_29,IS,3,FLATLINE,NONE,0.0,10.884335073857264,1738138500,1738138755,4.2,1,FLATLINE
2025_01_29,IS,4,NOISE,NONE,0.3985817176665338,9.3605037426084,1738138800,1738142700,65.0,1,NOISE
2025_01_29,IS,5,FLATLINE,NONE,0.0,11.20655497026316,1738142700,1738144940,37.3,1,FLATLINE
2025_01_29,IS,0,GENTLE_CONVEX_UP,BACK_SKEWED,0.9242479020066288,10.57941555157922,1738144940,1738145700,12.7,2,GENTLE_CONVEX_UP
2025_01_29,IS,0,NOISE,NONE,0.7519228030843351,7.596451431172048,1738145975,1738147500,25.4,3,NOISE
2025_01_29,IS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9165442697532517,5.907274328322952,1738147500,1738149965,41.1,4,GENTLE_CONCAVE_UP
2025_01_29,IS,0,GENTLE_LINEAR_UP,NONE,0.896850113493665,7.015043405864308,1738149965,1738154250,71.4,5,GENTLE_LINEAR_UP
2025_01_29,IS,0,STEEP_LINEAR_DOWN,NONE,0.9866886609090508,7.305399052333116,1738154250,1738155945,28.2,6,STEEP_LINEAR_DOWN
2025_01_29,IS,0,STEEP_CONVEX_DOWN,SYMMETRIC,0.962859871705426,20.09397669240032,1738155945,1738171200,254.2,7,STEEP_CONVEX_DOWN
2025_01_29,IS,1,NOISE,NONE,0.8624867064315979,26.93825632800678,1738171200,1738180500,155.0,7,NOISE
2025_01_29,IS,2,STEEP_LINEAR_UP,NONE,0.9676646709694324,60.12017908080119,1738180500,1738181700,20.0,7,STEEP_LINEAR_UP
2025_01_29,IS,0,FLATLINE,NONE,0.0,35.06726659909298,1738181700,1738187100,90.0,8,FLATLINE
2025_01_29,IS,1,NOISE,NONE,0.5273917167649925,25.187249373878924,1738187100,1738194600,125.0,8,NOISE
2025_01_29,IS,2,GENTLE_LINEAR_DOWN,NONE,0.8788251167295873,15.145526621663116,1738194600,1738195195,9.9,8,GENTLE_LINEAR_DOWN
2025_01_30,IS,0,NOISE,NONE,-2.0,12.03205355188741,1738195200,1738199390,69.8,0,NOISE
2025_01_30,IS,0,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9127423039838812,8.246141780416481,1738201135,1738214110,216.2,1,GENTLE_CONCAVE_UP
2025_01_30,IS,1,NOISE,NONE,0.7524503950541162,4.690712762907963,1738214110,1738217700,59.8,1,NOISE
2025_01_30,IS,0,NOISE,NONE,0.6958059241353403,7.998782349920494,1738217700,1738223700,100.0,2,NOISE
2025_01_30,IS,1,STEEP_LINEAR_UP,NONE,0.9833366932967084,10.42111839779121,1738223700,1738225410,28.5,2,STEEP_LINEAR_UP
2025_01_30,IS,0,NOISE,NONE,0.4638585352925776,11.170910123573442,1738225410,1738229700,71.5,3,NOISE
2025_01_30,IS,1,STEEP_LINEAR_DOWN,NONE,0.9934377047827248,12.118002544132487,1738229700,1738233335,60.6,3,STEEP_LINEAR_DOWN
2025_01_30,IS,0,NOISE,NONE,0.4198749166412232,14.149026962857782,1738233335,1738243600,171.1,4,NOISE
2025_01_30,IS,1,FLATLINE,NONE,0.0,6.451416172459545,1738243600,1738244775,19.6,4,FLATLINE
2025_01_30,IS,0,GENTLE_LINEAR_UP,NONE,0.8764294446189325,21.87039625924964,1738244775,1738250100,88.8,5,GENTLE_LINEAR_UP
2025_01_30,IS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.914752834523811,46.53490686971876,1738250100,1738256400,105.0,6,STEEP_CONVEX_DOWN
2025_01_30,IS,1,NOISE,NONE,0.8371593531104502,27.438414752618662,1738256400,1738260000,60.0,6,NOISE
2025_01_30,IS,2,STEEP_LINEAR_UP,NONE,0.9871512437219988,14.56083612039456,1738260000,1738263600,60.0,6,STEEP_LINEAR_UP
2025_01_30,IS,0,NOISE,NONE,0.6658604708843273,22.83187481090173,1738263600,1738278535,248.9,7,NOISE
2025_01_30,IS,1,STEEP_CONCAVE_UP,FRONT_SKEWED,0.973838177219491,35.85055468132604,1738278535,1738281595,51.0,7,STEEP_CONCAVE_UP
2025_01_31,IS,0,NOISE,NONE,-2.0,5.74277552100586,1738281600,1738285720,68.7,0,NOISE
2025_01_31,IS,0,NOISE,NONE,0.8289010524187163,12.9677127294566,1738287480,1738293550,101.2,1,NOISE
2025_01_31,IS,1,FLATLINE,FRONT_SKEWED,0.8612948280209737,3.934129489198649,1738293550,1738293995,7.4,1,FLATLINE
2025_01_31,IS,2,GENTLE_LINEAR_DOWN,NONE,0.9712659832571584,5.077224740799971,1738293995,1738300510,108.6,1,GENTLE_LINEAR_DOWN
2025_01_31,IS,0,GENTLE_CONVEX_UP,BACK_SKEWED,0.98243451546873,5.391466398964959,1738300510,1738305900,89.8,2,GENTLE_CONVEX_UP
2025_01_31,IS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8993605494424558,9.46307543699132,1738305900,1738313100,120.0,3,GENTLE_CONCAVE_UP
2025_01_31,IS,1,NOISE,NONE,0.4984010966220116,12.15357187330119,1738313100,1738316700,60.0,3,NOISE
2025_01_31,IS,2,FLATLINE,NONE,0.5868457807175828,5.218138772676059,1738316700,1738321200,75.0,3,FLATLINE
2025_01_31,IS,0,GENTLE_LINEAR_UP,NONE,0.9495250635245448,5.847347059104128,1738321200,1738322100,15.0,4,GENTLE_LINEAR_UP
2025_01_31,IS,0,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8926089122673011,5.481455956286053,1738322100,1738327800,95.0,5,GENTLE_CONCAVE_UP
2025_01_31,IS,1,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9163601164423716,5.83297763000803,1738327800,1738332900,85.0,5,GENTLE_CONVEX_DOWN
2025_01_31,IS,0,STEEP_CONVEX_UP,BACK_SKEWED,0.9468634807286076,18.56746134954721,1738332900,1738335600,45.0,6,STEEP_CONVEX_UP
2025_01_31,IS,0,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9605476674397488,23.08677293637328,1738335600,1738342800,120.0,7,STEEP_CONCAVE_UP
2025_01_31,IS,1,NOISE,NONE,0.6893799980603401,11.620777457717226,1738342800,1738346400,60.0,7,NOISE
2025_01_31,IS,2,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9552504571169091,10.318773095732029,1738346400,1738347900,25.0,7,STEEP_CONCAVE_DOWN
2025_01_31,IS,3,STEEP_LINEAR_DOWN,NONE,0.9638177297836776,48.688947372431926,1738347900,1738349100,20.0,7,STEEP_LINEAR_DOWN
2025_01_31,IS,0,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9716250780759946,31.690413996833016,1738349100,1738359945,180.8,8,STEEP_CONVEX_DOWN
2025_01_31,IS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8746208315797911,10.574661126491062,1738359945,1738360255,5.2,8,GENTLE_CONCAVE_DOWN
2025_01_31,IS,2,GENTLE_LINEAR_DOWN,NONE,0.8609160647753272,10.231425409889214,1738360255,1738360795,9.0,8,GENTLE_LINEAR_DOWN
2025_02_02,IS,0,NOISE,NONE,-2.0,30.547230384873536,1738537200,1738540795,59.9,0,NOISE
2025_02_03,IS,0,NOISE,NONE,-2.0,18.049084207197986,1738540800,1738544445,60.8,0,NOISE
2025_02_03,IS,0,STEEP_LINEAR_DOWN,NONE,0.9336910307575464,19.8836123722859,1738546255,1738555200,149.1,1,STEEP_LINEAR_DOWN
2025_02_03,IS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9769035901795526,7.972119543114808,1738555200,1738557640,40.7,1,GENTLE_CONCAVE_DOWN
2025_02_03,IS,2,NOISE,NONE,0.837405203260157,14.508808084486695,1738557640,1738561330,61.5,1,NOISE
2025_02_03,IS,3,STEEP_LINEAR_UP,NONE,0.9765716997154548,13.271233110980042,1738561330,1738562750,23.7,1,STEEP_LINEAR_UP
2025_02_03,IS,0,STEEP_LINEAR_UP,NONE,0.961149617547423,18.854777345333304,1738562750,1738575950,220.0,2,STEEP_LINEAR_UP
2025_02_03,IS,1,FLATLINE,NONE,0.519154377824458,16.69055366546056,1738575950,1738579500,59.2,2,FLATLINE
2025_02_03,IS,2,NOISE,NONE,0.6857709273149658,16.585081935019527,1738579500,1738584300,80.0,2,NOISE
2025_02_03,IS,3,STEEP_LINEAR_DOWN,NONE,0.9901163016459305,13.953664299068292,1738584300,1738587630,55.5,2,STEEP_LINEAR_DOWN
2025_02_03,IS,0,GENTLE_LINEAR_UP,NONE,0.9085074763569584,17.056488962062417,1738587630,1738588500,14.5,3,GENTLE_LINEAR_UP
2025_02_03,IS,0,NOISE,NONE,0.6344511180200181,22.891483666525087,1738588500,1738596000,125.0,4,NOISE
2025_02_03,IS,1,FLATLINE,NONE,0.0,60.96525190376126,1738596000,1738596600,10.0,4,FLATLINE
2025_02_03,IS,0,STEEP_CONCAVE_UP,SYMMETRIC,0.9405282274872644,47.45466883585469,1738596600,1738603200,110.0,5,STEEP_CONCAVE_UP
2025_02_03,IS,1,NOISE,NONE,0.5986013043114313,23.73555882235329,1738603200,1738607700,75.0,5,NOISE
2025_02_03,IS,2,STEEP_CONCAVE_UP,SYMMETRIC,0.939211841978582,17.688310468784575,1738607700,1738614900,120.0,5,STEEP_CONCAVE_UP
2025_02_03,IS,3,NOISE,NONE,0.4863109971854954,27.03065693826589,1738614900,1738619100,70.0,5,NOISE
2025_02_03,IS,4,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9756641822679536,21.908766617107,1738619100,1738627175,134.6,5,STEEP_CONCAVE_UP
2025_02_04,IS,0,FLATLINE,NONE,0.0,6.2054372667818125,1738627200,1738631305,68.4,0,FLATLINE
2025_02_04,IS,0,GENTLE_LINEAR_DOWN,NONE,0.933161434278891,10.111464231442543,1738632970,1738644545,192.9,1,GENTLE_LINEAR_DOWN
2025_02_04,IS,1,FLATLINE,NONE,0.0,7.073277175400353,1738644600,1738644815,3.6,1,FLATLINE
2025_02_04,IS,2,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.8672824182478328,7.84524897128881,1738644815,1738645500,11.4,1,STEEP_CONCAVE_DOWN
2025_02_04,IS,3,NOISE,NONE,0.8495946882384487,34.44462698465787,1738645500,1738651460,99.3,1,NOISE
2025_02_04,IS,4,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8772050667644987,12.895054220271655,1738651460,1738657890,107.2,1,GENTLE_CONCAVE_UP
2025_02_04,IS,5,STEEP_LINEAR_DOWN,NONE,0.971573532338248,19.25996397657477,1738657890,1738658925,17.2,1,STEEP_LINEAR_DOWN
2025_02_04,IS,0,GENTLE_LINEAR_UP,NONE,0.9011060234653324,14.598903866569527,1738658925,1738668600,161.2,2,GENTLE_LINEAR_UP
2025_02_04,IS,0,GENTLE_LINEAR_UP,NONE,0.9286680428505156,11.268074747952443,1738668600,1738677900,155.0,3,GENTLE_LINEAR_UP
2025_02_04,IS,1,NOISE,NONE,0.5838465473923742,14.22098642398534,1738677900,1738680600,45.0,3,NOISE
2025_02_04,IS,2,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9527423293350584,27.674539812711853,1738680600,1738689600,150.0,3,STEEP_CONCAVE_UP
2025_02_04,IS,3,NOISE,NONE,0.8090900481427032,23.911637077385475,1738689600,1738694400,80.0,3,NOISE
2025_02_04,IS,4,STEEP_LINEAR_UP,NONE,0.9453554804475068,18.07593792924436,1738694400,1738695600,20.0,3,STEEP_LINEAR_UP
2025_02_04,IS,0,NOISE,NONE,0.7910212087287143,10.376916748363533,1738695600,1738701000,90.0,4,NOISE
2025_02_04,IS,1,GENTLE_CONCAVE_DOWN,SYMMETRIC,0.9514375988139364,17.968924685181435,1738701000,1738705525,75.4,4,GENTLE_CONCAVE_DOWN
2025_02_04,IS,0,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9599696092390234,10.146168565598074,1738705525,1738713595,134.5,5,GENTLE_CONVEX_DOWN
2025_02_05,IS,0,NOISE,NONE,-2.0,12.112085068996205,1738713600,1738717585,66.4,0,NOISE
2025_02_05,IS,0,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9599720933705476,7.703314620641239,1738719395,1738733105,228.5,1,GENTLE_CONVEX_DOWN
