day,idx5s,ts,price,kind,prev_idx,next_idx,leg_in_pt,leg_out_pt
2026_02_24,8265,1771932946,24808.75,B,7183,8631,57.0,92.5
2026_02_24,8631,1771934780,24901.25,T,8265,9182,92.5,105.0
2026_02_24,9182,1771937535,24796.25,B,8631,9640,105.0,74.75
2026_02_24,9640,1771939825,24871.0,T,9182,9761,74.75,34.25
2026_02_24,9761,1771940430,24836.75,B,9640,9941,34.25,54.5
2026_02_24,9941,1771941330,24891.25,T,9761,10355,54.5,102.75
2026_02_24,10355,1771943400,24788.5,B,9941,10357,102.75,37.25
2026_02_24,10357,1771943410,24825.75,T,10355,10377,37.25,72.0
2026_02_24,10377,1771943510,24753.75,B,10357,10386,72.0,31.75
2026_02_24,10386,1771943555,24785.5,T,10377,10403,31.75,76.75
2026_02_24,10403,1771943640,24708.75,B,10386,10413,76.75,38.25
2026_02_24,10413,1771943690,24747.0,T,10403,10434,38.25,50.75
2026_02_24,10434,1771943795,24696.25,B,10413,10437,50.75,33.0
2026_02_24,10437,1771943810,24729.25,T,10434,10444,33.0,35.25
2026_02_24,10444,1771943845,24694.0,B,10437,10577,35.25,270.25
2026_02_24,10577,1771944510,24964.25,T,10444,10671,270.25,102.75
2026_02_24,10671,1771944980,24861.5,B,10577,10684,102.75,37.75
2026_02_24,10684,1771945045,24899.25,T,10671,10725,37.75,79.75
2026_02_24,10725,1771945250,24819.5,B,10684,10751,79.75,59.0
2026_02_24,10751,1771945380,24878.5,T,10725,10771,59.0,42.25
2026_02_24,10771,1771945480,24836.25,B,10751,10791,42.25,60.75
2026_02_24,10791,1771945580,24897.0,T,10771,10809,60.75,58.75
2026_02_24,10809,1771945670,24838.25,B,10791,10837,58.75,81.25
2026_02_24,10837,1771945810,24919.5,T,10809,10843,81.25,34.5
2026_02_24,10843,1771945840,24885.0,B,10837,10857,34.5,37.75
2026_02_24,10857,1771945910,24922.75,T,10843,10883,37.75,69.5
2026_02_24,10883,1771946040,24853.25,B,10857,10911,69.5,38.25
2026_02_24,10911,1771946180,24891.5,T,10883,10934,38.25,37.75
2026_02_24,10934,1771946295,24853.75,B,10911,11109,37.75,170.5
2026_02_24,11109,1771947170,25024.25,T,10934,11147,170.5,37.5
2026_02_24,11147,1771947360,24986.75,B,11109,11248,37.5,44.5
2026_02_24,11248,1771947865,25031.25,T,11147,11400,44.5,64.25
2026_02_24,11400,1771948625,24967.0,B,11248,11502,64.25,67.5
2026_02_24,11502,1771949135,25034.5,T,11400,11557,67.5,34.25
2026_02_24,11557,1771949410,25000.25,B,11502,11598,34.25,46.75
2026_02_24,11598,1771949615,25047.0,T,11557,11854,46.75,77.75
2026_02_24,11854,1771950895,24969.25,B,11598,12299,77.75,106.75
2026_02_24,12299,1771953120,25076.0,T,11854,12386,106.75,32.75
2026_02_24,12386,1771953555,25043.25,B,12299,12482,32.75,31.0
2026_02_24,12482,1771954035,25074.25,T,12386,12698,31.0,43.0
2026_02_24,12698,1771955115,25031.25,B,12482,12911,43.0,49.5
2026_02_24,12911,1771956180,25080.75,T,12698,13242,49.5,69.0
2026_02_24,13242,1771957835,25011.75,B,12911,13330,69.0,39.5
2026_02_24,13330,1771958275,25051.25,T,13242,13808,39.5,63.0
2026_02_24,13808,1771960665,24988.25,B,13330,14226,63.0,62.5
2026_02_24,14226,1771962755,25050.75,T,13808,14694,62.5,56.0
2026_02_24,14694,1771965095,24994.75,B,14226,14922,56.0,77.0
2026_02_24,14922,1771966235,25071.75,T,14694,15852,77.0,79.5
2026_02_25,937,1771982300,25108.5,T,395,1021,90.0,37.25
2026_02_25,1021,1771982720,25071.25,B,937,1815,37.25,46.75
2026_02_25,1815,1771986702,25118.0,T,1021,2561,46.75,123.0
2026_02_25,2561,1771990440,24995.0,B,1815,2829,123.0,86.5
2026_02_25,2829,1771991780,25081.5,T,2561,3109,86.5,48.25
2026_02_25,3109,1771993180,25033.25,B,2829,3707,48.25,34.5
2026_02_25,3707,1771996226,25067.75,T,3109,5405,34.5,50.25
2026_02_25,5405,1772004960,25017.5,B,3707,6009,50.25,73.25
2026_02_25,6009,1772007990,25090.75,T,5405,6478,73.25,35.75
2026_02_25,6478,1772010341,25055.0,B,6009,9421,35.75,99.0
2026_02_25,9421,1772025240,25154.0,T,6478,9658,99.0,30.25
2026_02_25,9658,1772026425,25123.75,B,9421,10104,30.25,53.75
2026_02_25,10104,1772028655,25177.5,T,9658,10209,53.75,47.5
2026_02_25,10209,1772029180,25130.0,B,10104,10416,47.5,121.75
2026_02_25,10416,1772030215,25251.75,T,10209,10436,121.75,30.25
2026_02_25,10436,1772030315,25221.5,B,10416,10592,30.25,127.0
2026_02_25,10592,1772031095,25348.5,T,10436,10660,127.0,43.0
2026_02_25,10660,1772031435,25305.5,B,10592,10699,43.0,55.5
2026_02_25,10699,1772031630,25361.0,T,10660,10948,55.5,79.75
2026_02_25,10948,1772032875,25281.25,B,10699,11068,79.75,60.5
2026_02_25,11068,1772033475,25341.75,T,10948,11123,60.5,57.0
2026_02_25,11123,1772033750,25284.75,B,11068,11207,57.0,30.25
2026_02_25,11207,1772034170,25315.0,T,11123,11361,30.25,50.25
2026_02_25,11361,1772034940,25264.75,B,11207,15098,50.25,146.75
2026_02_25,15098,1772053625,25411.5,T,11361,15314,146.75,37.5
2026_02_25,15314,1772054705,25374.0,B,15098,15331,37.5,46.0
2026_02_25,15331,1772054790,25420.0,T,15314,15365,46.0,32.25
2026_02_25,15365,1772054960,25387.75,B,15331,15389,32.25,100.25
2026_02_25,15389,1772055082,25488.0,T,15365,15390,100.25,78.0
2026_02_25,15390,1772055085,25410.0,B,15389,15390,78.0,56.25
2026_02_25,15390,1772055085,25466.25,T,15390,15391,56.25,58.75
2026_02_25,15391,1772055091,25407.5,B,15390,15392,58.75,49.0
2026_02_25,15392,1772055095,25456.5,T,15391,15393,49.0,56.0
2026_02_25,15393,1772055100,25400.5,B,15392,15394,56.0,53.5
2026_02_25,15394,1772055105,25454.0,T,15393,15396,53.5,34.0
2026_02_25,15396,1772055115,25420.0,B,15394,15402,34.0,36.75
2026_02_25,15402,1772055145,25456.75,T,15396,15404,36.75,41.5
2026_02_25,15404,1772055155,25415.25,B,15402,15440,41.5,79.75
2026_02_25,15440,1772055335,25495.0,T,15404,15451,79.75,42.5
2026_02_25,15451,1772055390,25452.5,B,15440,15488,42.5,34.25
2026_02_25,15488,1772055575,25486.75,T,15451,15582,34.25,51.75
2026_02_25,15582,1772056045,25435.0,B,15488,15683,51.75,36.0
2026_02_25,15683,1772056550,25471.0,T,15582,15733,36.0,92.25
2026_02_25,15733,1772060400,25378.75,B,15683,15746,92.25,39.75
2026_02_25,15746,1772060465,25418.5,T,15733,15794,39.75,53.5
2026_02_25,15794,1772060705,25365.0,B,15746,15842,53.5,44.25
2026_02_25,15842,1772060945,25409.25,T,15794,16251,44.25,134.75
2026_02_25,16251,1772062990,25274.5,B,15842,16302,134.75,59.0
2026_02_26,364,1772065820,25343.0,T,6,1082,39.0,78.25
2026_02_26,1082,1772069410,25264.75,B,364,1425,78.25,55.5
2026_02_26,1425,1772071125,25320.25,T,1082,1942,55.5,31.0
2026_02_26,1942,1772073720,25289.25,B,1425,2646,31.0,34.5
2026_02_26,2646,1772077320,25323.75,T,1942,3637,34.5,42.25
2026_02_26,3637,1772082531,25281.5,B,2646,5920,42.25,110.75
2026_02_26,5920,1772094115,25392.25,T,3637,6232,110.75,49.25
2026_02_26,6232,1772095675,25343.0,B,5920,6949,49.25,59.0
2026_02_26,6949,1772099260,25402.0,T,6232,8373,59.0,64.0
2026_02_26,8373,1772106420,25338.0,B,6949,9041,64.0,52.75
2026_02_26,9041,1772109770,25390.75,T,8373,9298,52.75,30.0
2026_02_26,9298,1772111055,25360.75,B,9041,9831,30.0,54.75
2026_02_26,9831,1772113725,25415.5,T,9298,10332,54.75,119.75
2026_02_26,10332,1772116230,25295.75,B,9831,10332,119.75,37.5
2026_02_26,10332,1772116230,25333.25,T,10332,10339,37.5,53.0
2026_02_26,10339,1772116265,25280.25,B,10332,10347,53.0,55.5
2026_02_26,10347,1772116305,25335.75,T,10339,10378,55.5,80.0
2026_02_26,10378,1772116460,25255.75,B,10347,10387,80.0,35.5
2026_02_26,10387,1772116505,25291.25,T,10378,10408,35.5,66.5
2026_02_26,10408,1772116610,25224.75,B,10387,10423,66.5,51.25
2026_02_26,10423,1772116685,25276.0,T,10408,10426,51.25,33.25
2026_02_26,10426,1772116700,25242.75,B,10423,10441,33.25,52.75
2026_02_26,10441,1772116775,25295.5,T,10426,10458,52.75,51.5
2026_02_26,10458,1772116860,25244.0,B,10441,10476,51.5,50.0
2026_02_26,10476,1772116950,25294.0,T,10458,10489,50.0,62.75
2026_02_26,10489,1772117015,25231.25,B,10476,10503,62.75,42.25
2026_02_26,10503,1772117085,25273.5,T,10489,10514,42.25,56.0
2026_02_26,10514,1772117140,25217.5,B,10503,10529,56.0,46.75
2026_02_26,10529,1772117215,25264.25,T,10514,10561,46.75,55.25
2026_02_26,10561,1772117375,25209.0,B,10529,10570,55.25,45.0
2026_02_26,10570,1772117420,25254.0,T,10561,10607,45.0,65.75
2026_02_26,10607,1772117605,25188.25,B,10570,10633,65.75,53.25
2026_02_26,10633,1772117735,25241.5,T,10607,10707,53.25,106.5
2026_02_26,10707,1772118105,25135.0,B,10633,10742,106.5,55.0
2026_02_26,10742,1772118280,25190.0,T,10707,10801,55.0,48.5
2026_02_26,10801,1772118575,25141.5,B,10742,10820,48.5,32.25
2026_02_26,10820,1772118670,25173.75,T,10801,10884,32.25,183.5
2026_02_26,10884,1772118990,24990.25,B,10820,10894,183.5,32.75
2026_02_26,10894,1772119040,25023.0,T,10884,10925,32.75,76.25
2026_02_26,10925,1772119195,24946.75,B,10894,10927,76.25,36.25
2026_02_26,10927,1772119205,24983.0,T,10925,10954,36.25,81.0
2026_02_26,10954,1772119340,24902.0,B,10927,10972,81.0,50.0
2026_02_26,10972,1772119430,24952.0,T,10954,10982,50.0,52.75
2026_02_26,10982,1772119480,24899.25,B,10972,11007,52.75,71.25
2026_02_26,11007,1772119605,24970.5,T,10982,11028,71.25,85.5
2026_02_26,11028,1772119710,24885.0,B,11007,11044,85.5,55.75
2026_02_26,11044,1772119790,24940.75,T,11028,11062,55.75,49.25
2026_02_26,11062,1772119880,24891.5,B,11044,11068,49.25,43.5
2026_02_26,11068,1772119910,24935.0,T,11062,11103,43.5,73.0
2026_02_26,11103,1772120085,24862.0,B,11068,11120,73.0,59.0
2026_02_26,11120,1772120170,24921.0,T,11103,11124,59.0,32.25
2026_02_26,11124,1772120190,24888.75,B,11120,11188,32.25,109.0
2026_02_26,11188,1772120510,24997.75,T,11124,11199,109.0,39.25
2026_02_26,11199,1772120565,24958.5,B,11188,11239,39.25,66.5
2026_02_26,11239,1772120765,25025.0,T,11199,11252,66.5,45.75
2026_02_26,11252,1772120830,24979.25,B,11239,11284,45.75,47.75
2026_02_26,11284,1772120990,25027.0,T,11252,11301,47.75,42.5
2026_02_26,11301,1772121075,24984.5,B,11284,11314,42.5,42.25
2026_02_26,11314,1772121140,25026.75,T,11301,11368,42.25,46.25
2026_02_26,11368,1772121410,24980.5,B,11314,11389,46.25,43.25
2026_02_26,11389,1772121515,25023.75,T,11368,11404,43.25,34.25
2026_02_26,11404,1772121590,24989.5,B,11389,11420,34.25,34.5
2026_02_26,11420,1772121670,25024.0,T,11404,11436,34.5,38.5
2026_02_26,11436,1772121750,24985.5,B,11420,11469,38.5,56.0
2026_02_26,11469,1772121915,25041.5,T,11436,11485,56.0,44.25
2026_02_26,11485,1772121995,24997.25,B,11469,11609,44.25,72.0
2026_02_26,11609,1772122615,25069.25,T,11485,11651,72.0,41.75
2026_02_26,11651,1772122825,25027.5,B,11609,11719,41.75,58.0
2026_02_26,11719,1772123165,25085.5,T,11651,11863,58.0,79.0
2026_02_26,11863,1772123885,25006.5,B,11719,11904,79.0,30.25
2026_02_26,11904,1772124090,25036.75,T,11863,11965,30.25,61.75
2026_02_26,11965,1772124395,24975.0,B,11904,12010,61.75,54.75
2026_02_26,12010,1772124620,25029.75,T,11965,12103,54.75,75.5
2026_02_26,12103,1772125085,24954.25,B,12010,12226,75.5,55.0
2026_02_26,12226,1772125700,25009.25,T,12103,12318,55.0,56.5
2026_02_26,12318,1772126160,24952.75,B,12226,12523,56.5,55.25
2026_02_26,12523,1772127185,25008.0,T,12318,12734,55.25,95.75
2026_02_26,12734,1772128240,24912.25,B,12523,12780,95.75,41.25
2026_02_26,12780,1772128470,24953.5,T,12734,12947,41.25,64.75
2026_02_26,12947,1772129305,24888.75,B,12780,12979,64.75,34.0
2026_02_26,12979,1772129465,24922.75,T,12947,13043,34.0,32.0
2026_02_26,13043,1772129785,24890.75,B,12979,13396,32.0,140.0
2026_02_26,13396,1772131550,25030.75,T,13043,13459,140.0,53.75
2026_02_26,13459,1772131865,24977.0,B,13396,13857,53.75,109.5
2026_02_26,13857,1772133855,25086.5,T,13459,13931,109.5,47.0
2026_02_26,13931,1772134225,25039.5,B,13857,14230,47.0,59.5
2026_02_26,14230,1772135720,25099.0,T,13931,14291,59.5,45.5
2026_02_26,14291,1772136025,25053.5,B,14230,14365,45.5,40.25
2026_02_26,14365,1772136395,25093.75,T,14291,14566,40.25,70.0
2026_02_26,14566,1772137400,25023.75,B,14365,14751,70.0,49.25
2026_02_26,14751,1772138325,25073.0,T,14566,14913,49.25,33.0
2026_02_26,14913,1772139135,25040.0,B,14751,15049,33.0,50.0
2026_02_26,15049,1772139815,25090.0,T,14913,15735,50.0,98.25
2026_02_26,15735,1772146845,24991.75,B,15049,15745,98.25,38.5
2026_02_26,15745,1772146895,25030.25,T,15735,15794,38.5,76.25
2026_02_26,15794,1772147140,24954.0,B,15745,15971,76.25,82.75
2026_02_27,266,1772151730,25026.25,T,57,560,46.0,71.5
2026_02_27,560,1772153200,24954.75,B,266,912,71.5,63.25
2026_02_27,912,1772154965,25018.0,T,560,1101,63.25,44.75
2026_02_27,1101,1772155910,24973.25,B,912,1143,44.75,33.25
2026_02_27,1143,1772156120,25006.5,T,1101,1315,33.25,36.0
2026_02_27,1315,1772156980,24970.5,B,1143,1519,36.0,46.5
2026_02_27,1519,1772158000,25017.0,T,1315,1574,46.5,32.0
2026_02_27,1574,1772158275,24985.0,B,1519,2200,32.0,51.0
2026_02_27,2200,1772161436,25036.0,T,1574,2596,51.0,33.75
2026_02_27,2596,1772163455,25002.25,B,2200,4087,33.75,58.25
2026_02_27,4087,1772171120,25060.5,T,2596,4512,58.25,68.75
2026_02_27,4512,1772173270,24991.75,B,4087,5703,68.75,98.25
2026_02_27,5703,1772179315,25090.0,T,4512,5867,98.25,51.75
2026_02_27,5867,1772180135,25038.25,B,5703,6049,51.75,38.5
2026_02_27,6049,1772181045,25076.75,T,5867,6104,38.5,30.5
2026_02_27,6104,1772181320,25046.25,B,6049,6650,30.5,52.5
2026_02_27,6650,1772184075,25098.75,T,6104,7271,52.5,132.75
2026_02_27,7271,1772187185,24966.0,B,6650,7523,132.75,79.25
2026_02_27,7523,1772188445,25045.25,T,7271,8588,79.25,124.0
2026_02_27,8588,1772193770,24921.25,B,7523,8818,124.0,73.25
2026_02_27,8818,1772194920,24994.5,T,8588,9256,73.25,97.25
2026_02_27,9256,1772197110,24897.25,B,8818,9357,97.25,45.5
2026_02_27,9357,1772197615,24942.75,T,9256,9506,45.5,52.25
2026_02_27,9506,1772198360,24890.5,B,9357,9536,52.25,33.5
2026_02_27,9536,1772198510,24924.0,T,9506,9634,33.5,111.25
2026_02_27,9634,1772199000,24812.75,B,9536,9634,111.25,78.75
2026_02_27,9634,1772199000,24891.5,T,9634,9637,78.75,44.25
2026_02_27,9637,1772199015,24847.25,B,9634,9641,44.25,35.75
2026_02_27,9641,1772199035,24883.0,T,9637,9661,35.75,55.25
2026_02_27,9661,1772199135,24827.75,B,9641,9669,55.25,30.25
2026_02_27,9669,1772199175,24858.0,T,9661,9728,30.25,52.25
2026_02_27,9728,1772199470,24805.75,B,9669,9761,52.25,30.5
2026_02_27,9761,1772199635,24836.25,T,9728,9786,30.5,40.75
2026_02_27,9786,1772199760,24795.5,B,9761,9875,40.75,72.75
2026_02_27,9875,1772200205,24868.25,T,9786,9946,72.75,30.0
2026_02_27,9946,1772200560,24838.25,B,9875,9989,30.0,41.0
2026_02_27,9989,1772200775,24879.25,T,9946,10336,41.0,83.25
2026_02_27,10336,1772202510,24796.0,B,9989,10356,83.25,72.0
2026_02_27,10356,1772202610,24868.0,T,10336,10370,72.0,64.0
2026_02_27,10370,1772202680,24804.0,B,10356,10399,64.0,100.5
2026_02_27,10399,1772202825,24904.5,T,10370,10431,100.5,53.5
2026_02_27,10431,1772202985,24851.0,B,10399,10441,53.5,40.5
2026_02_27,10441,1772203035,24891.5,T,10431,10450,40.5,51.25
2026_02_27,10450,1772203080,24840.25,B,10441,10455,51.25,49.25
2026_02_27,10455,1772203105,24889.5,T,10450,10465,49.25,30.75
2026_02_27,10465,1772203155,24858.75,B,10455,10471,30.75,51.25
2026_02_27,10471,1772203185,24910.0,T,10465,10519,51.25,130.0
2026_02_27,10519,1772203425,24780.0,B,10471,10531,130.0,84.0
2026_02_27,10531,1772203485,24864.0,T,10519,10535,84.0,46.25
2026_02_27,10535,1772203505,24817.75,B,10531,10552,46.25,97.25
2026_02_27,10552,1772203590,24915.0,T,10535,10564,97.25,57.25
2026_02_27,10564,1772203650,24857.75,B,10552,10585,57.25,81.0
2026_02_27,10585,1772203755,24938.75,T,10564,10603,81.0,46.75
2026_02_27,10603,1772203845,24892.0,B,10585,10614,46.75,43.5
2026_02_27,10614,1772203900,24935.5,T,10603,10636,43.5,60.5
2026_02_27,10636,1772204010,24875.0,B,10614,10643,60.5,31.75
2026_02_27,10643,1772204045,24906.75,T,10636,10674,31.75,56.75
2026_02_27,10674,1772204200,24850.0,B,10643,10683,56.75,48.75
2026_02_27,10683,1772204245,24898.75,T,10674,10691,48.75,37.75
2026_02_27,10691,1772204285,24861.0,B,10683,10717,37.75,43.5
2026_02_27,10717,1772204415,24904.5,T,10691,10722,43.5,38.25
2026_02_27,10722,1772204440,24866.25,B,10717,10745,38.25,87.75
2026_02_27,10745,1772204555,24954.0,T,10722,10763,87.75,63.0
2026_02_27,10763,1772204645,24891.0,B,10745,10858,63.0,102.75
2026_02_27,10858,1772205120,24993.75,T,10763,10937,102.75,72.75
2026_02_27,10937,1772205515,24921.0,B,10858,10960,72.75,54.75
2026_02_27,10960,1772205630,24975.75,T,10937,10981,54.75,31.75
2026_02_27,10981,1772205735,24944.0,B,10960,11009,31.75,53.75
2026_02_27,11009,1772205875,24997.75,T,10981,11034,53.75,53.0
2026_02_27,11034,1772206000,24944.75,B,11009,11061,53.0,38.75
2026_02_27,11061,1772206135,24983.5,T,11034,11109,38.75,55.5
2026_02_27,11109,1772206375,24928.0,B,11061,11163,55.5,67.0
2026_02_27,11163,1772206645,24995.0,T,11109,11209,67.0,39.75
2026_02_27,11209,1772206875,24955.25,B,11163,11261,39.75,62.25
2026_02_27,11261,1772207135,25017.5,T,11209,11267,62.25,38.0
2026_02_27,11267,1772207165,24979.5,B,11261,11272,38.0,31.25
2026_02_27,11272,1772207190,25010.75,T,11267,11381,31.25,87.5
2026_02_27,11381,1772207735,24923.25,B,11272,11483,87.5,98.25
2026_02_27,11483,1772208245,25021.5,T,11381,11548,98.25,78.0
2026_02_27,11548,1772208570,24943.5,B,11483,11656,78.0,70.25
2026_02_27,11656,1772209110,25013.75,T,11548,11715,70.25,59.75
2026_02_27,11715,1772209405,24954.0,B,11656,11748,59.75,43.75
2026_02_27,11748,1772209570,24997.75,T,11715,11767,43.75,35.25
2026_02_27,11767,1772209665,24962.5,B,11748,11852,35.25,47.5
2026_02_27,11852,1772210090,25010.0,T,11767,11974,47.5,79.0
2026_02_27,11974,1772210700,24931.0,B,11852,12098,79.0,74.75
2026_02_27,12098,1772211320,25005.75,T,11974,12150,74.75,40.5
2026_02_27,12150,1772211580,24965.25,B,12098,12261,40.5,71.5
2026_02_27,12261,1772212135,25036.75,T,12150,12429,71.5,136.5
2026_02_27,12429,1772212975,24900.25,B,12261,12518,136.5,84.0
2026_02_27,12518,1772213420,24984.25,T,12429,12532,84.0,54.75
2026_02_27,12532,1772213490,24929.5,B,12518,12595,54.75,64.75
2026_02_27,12595,1772213805,24994.25,T,12532,12710,64.75,80.25
2026_02_27,12710,1772214380,24914.0,B,12595,12880,80.25,41.5
2026_02_27,12880,1772215230,24955.5,T,12710,13205,41.5,80.75
2026_02_27,13205,1772216855,24874.75,B,12880,13382,80.75,56.5
2026_02_27,13382,1772217740,24931.25,T,13205,13549,56.5,45.25
2026_02_27,13549,1772218575,24886.0,B,13382,13672,45.25,74.25
2026_02_27,13672,1772219190,24960.25,T,13549,14127,74.25,86.75
2026_02_27,14127,1772221465,24873.5,B,13672,14605,86.75,131.0
2026_02_27,14605,1772223855,25004.5,T,14127,14780,131.0,82.75
2026_02_27,14780,1772224730,24921.75,B,14605,14842,82.75,37.0
2026_02_27,14842,1772225040,24958.75,T,14780,14891,37.0,30.0
2026_02_27,14891,1772225285,24928.75,B,14842,14916,30.0,49.75
2026_02_27,14916,1772225410,24978.5,T,14891,14927,49.75,32.25
2026_02_27,14927,1772225465,24946.25,B,14916,15032,32.25,76.5
2026_02_27,15032,1772225990,25022.75,T,14927,15292,76.5,80.75
2026_02_27,15292,1772227290,24942.0,B,15032,15442,80.75,38.25
2026_03_01,1,1772406005,24676.75,B,1,2,50.25,50.25
2026_03_01,2,1772406010,24727.0,T,1,3,50.25,41.0
2026_03_01,3,1772406015,24686.0,B,2,7,41.0,49.0
2026_03_01,7,1772406035,24735.0,T,3,13,49.0,46.0
2026_03_01,13,1772406065,24689.0,B,7,23,46.0,69.25
2026_03_01,23,1772406115,24758.25,T,13,24,69.25,37.5
2026_03_01,24,1772406120,24720.75,B,23,34,37.5,36.0
2026_03_01,34,1772406170,24756.75,T,24,52,36.0,66.5
2026_03_01,52,1772406260,24690.25,B,34,80,66.5,85.5
2026_03_01,80,1772406400,24775.75,T,52,80,85.5,30.0
2026_03_01,80,1772406400,24745.75,B,80,84,30.0,47.5
2026_03_01,84,1772406420,24793.25,T,80,87,47.5,36.5
2026_03_01,87,1772406435,24756.75,B,84,120,36.5,52.25
2026_03_01,120,1772406600,24809.0,T,87,127,52.25,33.0
2026_03_01,127,1772406635,24776.0,B,120,146,33.0,40.25
2026_03_01,146,1772406730,24816.25,T,127,190,40.25,57.25
2026_03_01,190,1772406950,24759.0,B,146,207,57.25,43.0
2026_03_01,207,1772407035,24802.0,T,190,242,43.0,35.5
2026_03_01,242,1772407210,24766.5,B,207,248,35.5,33.25
2026_03_01,248,1772407240,24799.75,T,242,378,33.25,66.25
2026_03_01,378,1772407890,24733.5,B,248,380,66.25,35.25
2026_03_01,380,1772407900,24768.75,T,378,454,35.25,53.25
2026_03_01,454,1772408270,24715.5,B,380,544,53.25,64.25
2026_03_02,29,1772409745,24762.5,T,12,79,39.5,34.5
2026_03_02,79,1772409995,24728.0,B,29,127,34.5,50.5
2026_03_02,127,1772410235,24778.5,T,79,236,50.5,66.0
2026_03_02,236,1772410780,24712.5,B,127,294,66.0,35.25
2026_03_02,294,1772411070,24747.75,T,236,409,35.25,34.25
2026_03_02,409,1772411645,24713.5,B,294,878,34.25,179.75
2026_03_02,878,1772413990,24893.25,T,409,1039,179.75,46.25
2026_03_02,1039,1772414795,24847.0,B,878,1097,46.25,54.25
2026_03_02,1097,1772415085,24901.25,T,1039,1803,54.25,97.25
2026_03_02,1803,1772418615,24804.0,B,1097,1925,97.25,43.75
2026_03_02,1925,1772419225,24847.75,T,1803,2068,43.75,51.5
2026_03_02,2068,1772419940,24796.25,B,1925,2400,51.5,39.0
2026_03_02,2400,1772421605,24835.25,T,2068,3031,39.0,57.5
2026_03_02,3031,1772424770,24777.75,B,2400,3079,57.5,31.75
2026_03_02,3079,1772425010,24809.5,T,3031,3121,31.75,68.75
2026_03_02,3121,1772425220,24740.75,B,3079,3144,68.75,35.0
2026_03_02,3144,1772425335,24775.75,T,3121,3157,35.0,34.75
2026_03_02,3157,1772425400,24741.0,B,3144,3365,34.75,76.25
2026_03_02,3365,1772426440,24817.25,T,3157,3889,76.25,99.25
2026_03_02,3889,1772429060,24718.0,B,3365,4033,99.25,31.75
2026_03_02,4033,1772429785,24749.75,T,3889,4310,31.75,77.75
2026_03_02,4310,1772431175,24672.0,B,4033,4391,77.75,30.75
2026_03_02,4391,1772431580,24702.75,T,4310,4569,30.75,69.5
2026_03_02,4569,1772432470,24633.25,B,4391,4693,69.5,45.75
2026_03_02,4693,1772433090,24679.0,T,4569,4861,45.75,89.0
2026_03_02,4861,1772433930,24590.0,B,4693,4867,89.0,31.5
2026_03_02,4867,1772433960,24621.5,T,4861,4938,31.5,87.0
2026_03_02,4938,1772434315,24534.5,B,4867,5042,87.0,68.75
2026_03_02,5042,1772434835,24603.25,T,4938,5100,68.75,39.75
2026_03_02,5100,1772435125,24563.5,B,5042,5115,39.75,35.25
2026_03_02,5115,1772435200,24598.75,T,5100,5152,35.25,67.0
2026_03_02,5152,1772435385,24531.75,B,5115,5189,67.0,42.5
2026_03_02,5189,1772435570,24574.25,T,5152,5214,42.5,35.0
2026_03_02,5214,1772435695,24539.25,B,5189,5241,35.0,40.5
