concept,tf,regime_2d,shift_s,n,corr
bar_range,5s,FLAT_SMOOTH,-2,9282,-0.03149497136413498
bar_range,5s,FLAT_SMOOTH,-1,9282,-0.006755190726470036
bar_range,5s,FLAT_SMOOTH,0,9281,-0.017736457189782725
bar_range,5s,FLAT_SMOOTH,1,9281,-0.020539442636172425
bar_range,5s,FLAT_SMOOTH,2,9281,-0.028554501216006497
bar_range,5s,FLAT_SMOOTH,4,9281,-0.047417432716432804
bar_range,5s,FLAT_SMOOTH,8,9281,-0.05486711951529115
bar_range,5s,FLAT_SMOOTH,12,9281,-0.05766617206717093
bar_range,5s,FLAT_CHOPPY,-12,17463,-0.1229039821561417
bar_range,5s,FLAT_CHOPPY,-8,17463,-0.10545488860265104
bar_range,5s,FLAT_CHOPPY,-4,17463,-0.06197071240478563
bar_range,5s,FLAT_CHOPPY,-2,17463,-0.04596614204135452
bar_range,5s,FLAT_CHOPPY,-1,17463,-0.02358945363883905
bar_range,5s,FLAT_CHOPPY,0,17463,-0.023788743271471152
bar_range,5s,FLAT_CHOPPY,1,17462,-0.024419912580193156
bar_range,5s,FLAT_CHOPPY,2,17461,-0.013799851623727946
bar_range,5s,FLAT_CHOPPY,4,17459,-0.008839196530825238
bar_range,5s,FLAT_CHOPPY,8,17455,0.0039172161792225295
bar_range,5s,FLAT_CHOPPY,12,17451,0.010750704693858982
bar_range,1m,UP_SMOOTH,-12,6738,0.46477956223962796
bar_range,1m,UP_SMOOTH,-8,6738,0.440026369004613
bar_range,1m,UP_SMOOTH,-4,6738,0.3959975715990025
bar_range,1m,UP_SMOOTH,-2,6738,0.34922520928176104
bar_range,1m,UP_SMOOTH,-1,6738,0.30157173352316013
bar_range,1m,UP_SMOOTH,0,6738,0.2525309895868249
bar_range,1m,UP_SMOOTH,1,6738,0.24585873982887585
bar_range,1m,UP_SMOOTH,2,6738,0.20432371022237197
bar_range,1m,UP_SMOOTH,4,6738,0.20402498390912532
bar_range,1m,UP_SMOOTH,8,6738,0.1868351206449126
bar_range,1m,UP_SMOOTH,12,6738,0.2075010295266048
bar_range,1m,UP_CHOPPY,-12,3744,0.17303888949235827
bar_range,1m,UP_CHOPPY,-8,3744,0.23220848177049805
bar_range,1m,UP_CHOPPY,-4,3744,0.17184554320649076
bar_range,1m,UP_CHOPPY,-2,3744,0.12114847967958339
bar_range,1m,UP_CHOPPY,-1,3744,0.09493927793536945
bar_range,1m,UP_CHOPPY,0,3744,0.11983507832128659
bar_range,1m,UP_CHOPPY,1,3744,0.1292931554563216
bar_range,1m,UP_CHOPPY,2,3744,0.145781891302939
bar_range,1m,UP_CHOPPY,4,3744,0.15828943425108208
bar_range,1m,UP_CHOPPY,8,3744,0.09036366654291139
bar_range,1m,UP_CHOPPY,12,3744,0.1695575858552622
bar_range,1m,DOWN_SMOOTH,-12,4362,-0.34398465078939755
bar_range,1m,DOWN_SMOOTH,-8,4362,-0.2960217192460402
bar_range,1m,DOWN_SMOOTH,-4,4362,-0.2140677890944703
bar_range,1m,DOWN_SMOOTH,-2,4362,-0.17265506852347107
bar_range,1m,DOWN_SMOOTH,-1,4362,-0.1275558488469778
bar_range,1m,DOWN_SMOOTH,0,4362,-0.13411117712067416
bar_range,1m,DOWN_SMOOTH,1,4362,-0.11415277624375882
bar_range,1m,DOWN_SMOOTH,2,4362,-0.10280314334769204
bar_range,1m,DOWN_SMOOTH,4,4362,-0.0819658008180595
bar_range,1m,DOWN_SMOOTH,8,4362,-0.04750413972869844
bar_range,1m,DOWN_SMOOTH,12,4362,-0.01904357197761445
bar_range,1m,DOWN_CHOPPY,-12,2844,-0.22385244166757495
bar_range,1m,DOWN_CHOPPY,-8,2844,-0.2059105331607145
bar_range,1m,DOWN_CHOPPY,-4,2844,-0.19259405223454243
bar_range,1m,DOWN_CHOPPY,-2,2844,-0.14200720484492457
bar_range,1m,DOWN_CHOPPY,-1,2844,-0.10002566527029844
bar_range,1m,DOWN_CHOPPY,0,2844,-0.11129816457908388
bar_range,1m,DOWN_CHOPPY,1,2844,-0.11535767592929277
bar_range,1m,DOWN_CHOPPY,2,2844,-0.12831274079593175
bar_range,1m,DOWN_CHOPPY,4,2844,-0.12779543873648055
bar_range,1m,DOWN_CHOPPY,8,2844,-0.10886693425804458
bar_range,1m,DOWN_CHOPPY,12,2844,-0.08681465158513686
bar_range,1m,FLAT_SMOOTH,-12,9282,-0.1611841036119498
bar_range,1m,FLAT_SMOOTH,-8,9282,-0.1267716219228739
bar_range,1m,FLAT_SMOOTH,-4,9282,-0.08057594634192661
bar_range,1m,FLAT_SMOOTH,-2,9282,-0.04393536220210524
bar_range,1m,FLAT_SMOOTH,-1,9282,-0.009408502618846083
bar_range,1m,FLAT_SMOOTH,0,9281,-0.017272243647814947
bar_range,1m,FLAT_SMOOTH,1,9281,-0.031708819261961105
bar_range,1m,FLAT_SMOOTH,2,9281,-0.03575832080716731
bar_range,1m,FLAT_SMOOTH,4,9281,-0.05093662346276714
bar_range,1m,FLAT_SMOOTH,8,9281,-0.06629710162801648
bar_range,1m,FLAT_SMOOTH,12,9281,-0.06327491262348305
bar_range,1m,FLAT_CHOPPY,-12,17463,-0.15125475925586726
bar_range,1m,FLAT_CHOPPY,-8,17463,-0.13159327839892268
bar_range,1m,FLAT_CHOPPY,-4,17463,-0.07658057507884547
bar_range,1m,FLAT_CHOPPY,-2,17463,-0.051327746046662515
bar_range,1m,FLAT_CHOPPY,-1,17463,-0.022763896362352324
bar_range,1m,FLAT_CHOPPY,0,17463,-0.017897441095478705
bar_range,1m,FLAT_CHOPPY,1,17462,-0.01747682234016404
bar_range,1m,FLAT_CHOPPY,2,17461,-0.009167159671874403
bar_range,1m,FLAT_CHOPPY,4,17459,-0.0022582221407681986
bar_range,1m,FLAT_CHOPPY,8,17455,0.01206555780860031
bar_range,1m,FLAT_CHOPPY,12,17451,0.018676445340289782
bar_range,5m,UP_SMOOTH,-12,6738,0.47764321029600915
bar_range,5m,UP_SMOOTH,-8,6738,0.48655107716973
bar_range,5m,UP_SMOOTH,-4,6738,0.4256912711222082
bar_range,5m,UP_SMOOTH,-2,6738,0.3661437241865347
bar_range,5m,UP_SMOOTH,-1,6738,0.30363731760614515
bar_range,5m,UP_SMOOTH,0,6738,0.27990577808368977
bar_range,5m,UP_SMOOTH,1,6738,0.25132520413082876
bar_range,5m,UP_SMOOTH,2,6738,0.23174588009133149
bar_range,5m,UP_SMOOTH,4,6738,0.20688624701977978
bar_range,5m,UP_SMOOTH,8,6738,0.21907604543553227
bar_range,5m,UP_SMOOTH,12,6738,0.2301162654668832
bar_range,5m,UP_CHOPPY,-12,3744,0.28867110038394184
bar_range,5m,UP_CHOPPY,-8,3744,0.3027045375659386
bar_range,5m,UP_CHOPPY,-4,3744,0.21141937549972678
bar_range,5m,UP_CHOPPY,-2,3744,0.135342014021955
bar_range,5m,UP_CHOPPY,-1,3744,0.06226756035891199
bar_range,5m,UP_CHOPPY,0,3744,0.08660486431237806
bar_range,5m,UP_CHOPPY,1,3744,0.1058269160925628
bar_range,5m,UP_CHOPPY,2,3744,0.10574223996842906
bar_range,5m,UP_CHOPPY,4,3744,0.09380124072507318
bar_range,5m,UP_CHOPPY,8,3744,0.061371613588774625
bar_range,5m,UP_CHOPPY,12,3744,0.1313525703889774
bar_range,5m,DOWN_SMOOTH,-12,4362,-0.3643563306353312
bar_range,5m,DOWN_SMOOTH,-8,4362,-0.31369884407920945
bar_range,5m,DOWN_SMOOTH,-4,4362,-0.22996253193958413
bar_range,5m,DOWN_SMOOTH,-2,4362,-0.18386054862748197
bar_range,5m,DOWN_SMOOTH,-1,4362,-0.13508408362819208
bar_range,5m,DOWN_SMOOTH,0,4362,-0.13589723218807645
bar_range,5m,DOWN_SMOOTH,1,4362,-0.1267814878549412
bar_range,5m,DOWN_SMOOTH,2,4362,-0.10541709259894622
bar_range,5m,DOWN_SMOOTH,4,4362,-0.08302286862158868
bar_range,5m,DOWN_SMOOTH,8,4362,-0.04971390674815754
bar_range,5m,DOWN_SMOOTH,12,4362,-0.03779745906587351
bar_range,5m,DOWN_CHOPPY,-12,2844,-0.2406969557783398
bar_range,5m,DOWN_CHOPPY,-8,2844,-0.20387846699897422
bar_range,5m,DOWN_CHOPPY,-4,2844,-0.1529339747687293
bar_range,5m,DOWN_CHOPPY,-2,2844,-0.11215142893566073
bar_range,5m,DOWN_CHOPPY,-1,2844,-0.06725557174528375
bar_range,5m,DOWN_CHOPPY,0,2844,-0.08232635666778593
bar_range,5m,DOWN_CHOPPY,1,2844,-0.09033239953948081
bar_range,5m,DOWN_CHOPPY,2,2844,-0.10261571968408464
bar_range,5m,DOWN_CHOPPY,4,2844,-0.11391398600026612
bar_range,5m,DOWN_CHOPPY,8,2844,-0.09900609819388707
bar_range,5m,DOWN_CHOPPY,12,2844,-0.08009470126913314
bar_range,5m,FLAT_SMOOTH,-12,9282,-0.18880639087705314
bar_range,5m,FLAT_SMOOTH,-8,9282,-0.13829143051881254
bar_range,5m,FLAT_SMOOTH,-4,9282,-0.0949435772211305
bar_range,5m,FLAT_SMOOTH,-2,9282,-0.03250575300597543
bar_range,5m,FLAT_SMOOTH,-1,9282,-0.0007168184352272992
bar_range,5m,FLAT_SMOOTH,0,9281,0.0018134371687219466
bar_range,5m,FLAT_SMOOTH,1,9281,-0.0030688278746534483
bar_range,5m,FLAT_SMOOTH,2,9281,-0.009852219048076519
bar_range,5m,FLAT_SMOOTH,4,9281,-0.026891917751261495
bar_range,5m,FLAT_SMOOTH,8,9281,-0.036579364400930826
bar_range,5m,FLAT_SMOOTH,12,9281,-0.057707692301948006
bar_range,5m,FLAT_CHOPPY,-12,17463,-0.14322127647111424
bar_range,5m,FLAT_CHOPPY,-8,17463,-0.12092184675063279
bar_range,5m,FLAT_CHOPPY,-4,17463,-0.086684447118923
bar_range,5m,FLAT_CHOPPY,-2,17463,-0.04803945243977471
bar_range,5m,FLAT_CHOPPY,-1,17463,-0.026675904280253335
bar_range,5m,FLAT_CHOPPY,0,17463,-0.021785260359662415
bar_range,5m,FLAT_CHOPPY,1,17462,-0.017964124115356934
bar_range,5m,FLAT_CHOPPY,2,17461,-0.01074954452053361
bar_range,5m,FLAT_CHOPPY,4,17459,-0.003354128190730123
bar_range,5m,FLAT_CHOPPY,8,17455,0.021490185851434085
bar_range,5m,FLAT_CHOPPY,12,17451,0.019122288930795
bar_range,15m,UP_SMOOTH,-12,6738,0.5326103026690365
bar_range,15m,UP_SMOOTH,-8,6738,0.5098748728267964
bar_range,15m,UP_SMOOTH,-4,6738,0.37470066465189933
bar_range,15m,UP_SMOOTH,-2,6738,0.26643973567821305
bar_range,15m,UP_SMOOTH,-1,6738,0.2469483844451653
bar_range,15m,UP_SMOOTH,0,6738,0.22479456799374772
bar_range,15m,UP_SMOOTH,1,6738,0.2186035131576999
bar_range,15m,UP_SMOOTH,2,6738,0.20350795799655788
bar_range,15m,UP_SMOOTH,4,6738,0.1854979062458259
bar_range,15m,UP_SMOOTH,8,6738,0.23248111600824287
bar_range,15m,UP_SMOOTH,12,6738,0.2430947328192783
bar_range,15m,UP_CHOPPY,-12,3744,0.33040375274954364
bar_range,15m,UP_CHOPPY,-8,3744,0.3215757126244128
bar_range,15m,UP_CHOPPY,-4,3744,0.15184862252795764
bar_range,15m,UP_CHOPPY,-2,3744,0.06874573687735168
bar_range,15m,UP_CHOPPY,-1,3744,0.05239566644314493
bar_range,15m,UP_CHOPPY,0,3744,0.060936827566954496
bar_range,15m,UP_CHOPPY,1,3744,0.06417888444579771
bar_range,15m,UP_CHOPPY,2,3744,0.04661909473354907
bar_range,15m,UP_CHOPPY,4,3744,0.04168979493057452
bar_range,15m,UP_CHOPPY,8,3744,0.08126848883702292
bar_range,15m,UP_CHOPPY,12,3744,0.1364763752426071
bar_range,15m,DOWN_SMOOTH,-12,4362,-0.4020204760222902
bar_range,15m,DOWN_SMOOTH,-8,4362,-0.34303499009535127
bar_range,15m,DOWN_SMOOTH,-4,4362,-0.19755216946896592
bar_range,15m,DOWN_SMOOTH,-2,4362,-0.12948514616988738
bar_range,15m,DOWN_SMOOTH,-1,4362,-0.1060206867521145
bar_range,15m,DOWN_SMOOTH,0,4362,-0.08913552362501373
bar_range,15m,DOWN_SMOOTH,1,4362,-0.06877852841728703
bar_range,15m,DOWN_SMOOTH,2,4362,-0.05074521866371243
bar_range,15m,DOWN_SMOOTH,4,4362,-0.02831439288885859
bar_range,15m,DOWN_SMOOTH,8,4362,-0.0393337180133056
bar_range,15m,DOWN_SMOOTH,12,4362,-0.04146693046453675
bar_range,15m,DOWN_CHOPPY,-12,2844,-0.261058224144702
bar_range,15m,DOWN_CHOPPY,-8,2844,-0.21910620896695157
bar_range,15m,DOWN_CHOPPY,-4,2844,-0.12092950946292137
bar_range,15m,DOWN_CHOPPY,-2,2844,-0.08856358159793573
bar_range,15m,DOWN_CHOPPY,-1,2844,-0.09222402665750663
bar_range,15m,DOWN_CHOPPY,0,2844,-0.1069205435526179
bar_range,15m,DOWN_CHOPPY,1,2844,-0.11755471389987496
bar_range,15m,DOWN_CHOPPY,2,2844,-0.12568920815530651
bar_range,15m,DOWN_CHOPPY,4,2844,-0.1227053514270047
bar_range,15m,DOWN_CHOPPY,8,2844,-0.110359715541082
bar_range,15m,DOWN_CHOPPY,12,2844,-0.07020430005596155
bar_range,15m,FLAT_SMOOTH,-12,9282,-0.17923969126240963
bar_range,15m,FLAT_SMOOTH,-8,9282,-0.13975399639474026
bar_range,15m,FLAT_SMOOTH,-4,9282,-0.05477276473747872
bar_range,15m,FLAT_SMOOTH,-2,9280,-0.008945081175012621
bar_range,15m,FLAT_SMOOTH,-1,9279,-0.004519664897459226
bar_range,15m,FLAT_SMOOTH,0,9278,-0.008669530246253459
bar_range,15m,FLAT_SMOOTH,1,9278,-0.016515693586432584
bar_range,15m,FLAT_SMOOTH,2,9278,-0.025842877387724412
bar_range,15m,FLAT_SMOOTH,4,9278,-0.036925573810725795
bar_range,15m,FLAT_SMOOTH,8,9278,-0.049961096490652744
bar_range,15m,FLAT_SMOOTH,12,9278,-0.05956873716518229
bar_range,15m,FLAT_CHOPPY,-12,17463,-0.14507387358615315
bar_range,15m,FLAT_CHOPPY,-8,17463,-0.12302199805476516
bar_range,15m,FLAT_CHOPPY,-4,17463,-0.057650290714861524
bar_range,15m,FLAT_CHOPPY,-2,17463,-0.025938200823628747
bar_range,15m,FLAT_CHOPPY,-1,17463,-0.01457596075230881
bar_range,15m,FLAT_CHOPPY,0,17463,-0.009668702221247962
bar_range,15m,FLAT_CHOPPY,1,17462,-0.005495247935115975
bar_range,15m,FLAT_CHOPPY,2,17461,0.0023531463875458795
bar_range,15m,FLAT_CHOPPY,4,17459,0.015064612248106011
bar_range,15m,FLAT_CHOPPY,8,17455,0.025643056488414744
bar_range,15m,FLAT_CHOPPY,12,17451,0.01356778848280538
bar_range,1h,UP_SMOOTH,-12,6738,0.42651114784584054
bar_range,1h,UP_SMOOTH,-8,6738,0.26878218750478994
bar_range,1h,UP_SMOOTH,-4,6738,0.21231992634436647
bar_range,1h,UP_SMOOTH,-2,6738,0.2107779282675679
bar_range,1h,UP_SMOOTH,-1,6738,0.21802906078819403
bar_range,1h,UP_SMOOTH,0,6738,0.23150927131771595
bar_range,1h,UP_SMOOTH,1,6738,0.2406917135863341
bar_range,1h,UP_SMOOTH,2,6738,0.24666805296881356
bar_range,1h,UP_SMOOTH,4,6738,0.23931496219916143
bar_range,1h,UP_SMOOTH,8,6738,0.22612089501499302
bar_range,1h,UP_SMOOTH,12,6738,0.1866312573935384
bar_range,1h,UP_CHOPPY,-12,3744,0.16751780107904868
bar_range,1h,UP_CHOPPY,-8,3744,0.10978716505573821
bar_range,1h,UP_CHOPPY,-4,3744,0.1127210171170116
bar_range,1h,UP_CHOPPY,-2,3744,0.09695632325508274
bar_range,1h,UP_CHOPPY,-1,3744,0.10176872463239697
bar_range,1h,UP_CHOPPY,0,3744,0.10947536035951512
bar_range,1h,UP_CHOPPY,1,3744,0.11385706749206016
bar_range,1h,UP_CHOPPY,2,3744,0.12356028113099107
bar_range,1h,UP_CHOPPY,4,3744,0.15384274756770136
bar_range,1h,UP_CHOPPY,8,3744,0.1517394004753718
bar_range,1h,UP_CHOPPY,12,3744,0.1916045752319406
bar_range,1h,DOWN_SMOOTH,-12,4362,-0.2320115165020598
bar_range,1h,DOWN_SMOOTH,-8,4362,-0.11578244896684708
bar_range,1h,DOWN_SMOOTH,-4,4362,-0.05996137550772895
bar_range,1h,DOWN_SMOOTH,-2,4362,-0.05267575422269146
bar_range,1h,DOWN_SMOOTH,-1,4362,-0.05097187727660272
bar_range,1h,DOWN_SMOOTH,0,4362,-0.0478383031472005
bar_range,1h,DOWN_SMOOTH,1,4362,-0.0359008219840071
bar_range,1h,DOWN_SMOOTH,2,4362,-0.0321540937551022
bar_range,1h,DOWN_SMOOTH,4,4362,-0.02588429741673493
bar_range,1h,DOWN_SMOOTH,8,4362,-0.005785188803200034
bar_range,1h,DOWN_SMOOTH,12,4362,-0.00135699722376607
bar_range,1h,DOWN_CHOPPY,-12,2844,-0.22074188668889422
bar_range,1h,DOWN_CHOPPY,-8,2844,-0.1789777501409129
bar_range,1h,DOWN_CHOPPY,-4,2844,-0.16225420461758142
bar_range,1h,DOWN_CHOPPY,-2,2844,-0.15196446987947862
bar_range,1h,DOWN_CHOPPY,-1,2844,-0.14821182997179294
bar_range,1h,DOWN_CHOPPY,0,2844,-0.149160601914098
bar_range,1h,DOWN_CHOPPY,1,2844,-0.1388936099878511
bar_range,1h,DOWN_CHOPPY,2,2844,-0.12596761751788768
bar_range,1h,DOWN_CHOPPY,4,2844,-0.10680056599338415
bar_range,1h,DOWN_CHOPPY,8,2844,-0.06455536897105137
bar_range,1h,DOWN_CHOPPY,12,2844,-0.022213476169984737
bar_range,1h,FLAT_SMOOTH,-12,9282,-0.06440693158460763
bar_range,1h,FLAT_SMOOTH,-8,9278,-0.02376488428772988
bar_range,1h,FLAT_SMOOTH,-4,9274,-0.018275472990257124
bar_range,1h,FLAT_SMOOTH,-2,9272,-0.02889315142947008
bar_range,1h,FLAT_SMOOTH,-1,9271,-0.0321621715493438
bar_range,1h,FLAT_SMOOTH,0,9270,-0.0378831332662291
bar_range,1h,FLAT_SMOOTH,1,9270,-0.040731255114070726
bar_range,1h,FLAT_SMOOTH,2,9270,-0.04264716070106655
bar_range,1h,FLAT_SMOOTH,4,9270,-0.045849446560427595
bar_range,1h,FLAT_SMOOTH,8,9270,-0.05102459054453272
bar_range,1h,FLAT_SMOOTH,12,9270,-0.02278439673259507
bar_range,1h,FLAT_CHOPPY,-12,17463,-0.07476099408988571
bar_range,1h,FLAT_CHOPPY,-8,17463,-0.005303530201839546
bar_range,1h,FLAT_CHOPPY,-4,17463,0.021307369207813273
bar_range,1h,FLAT_CHOPPY,-2,17463,0.02307695243127271
bar_range,1h,FLAT_CHOPPY,-1,17463,0.02464941718979736
bar_range,1h,FLAT_CHOPPY,0,17463,0.02460295431228662
bar_range,1h,FLAT_CHOPPY,1,17462,0.02403759858373674
bar_range,1h,FLAT_CHOPPY,2,17461,0.025012525775739612
bar_range,1h,FLAT_CHOPPY,4,17459,0.02517323670764636
bar_range,1h,FLAT_CHOPPY,8,17455,0.0236737297238278
bar_range,1h,FLAT_CHOPPY,12,17451,0.028259507415421433
vol_mean_w,5s,UP_SMOOTH,-12,6738,0.2270648485044667
vol_mean_w,5s,UP_SMOOTH,-8,6738,0.20646970891819516
vol_mean_w,5s,UP_SMOOTH,-4,6738,0.18263629901252465
vol_mean_w,5s,UP_SMOOTH,-2,6738,0.14561706690325452
vol_mean_w,5s,UP_SMOOTH,-1,6738,0.13377345602132223
vol_mean_w,5s,UP_SMOOTH,0,6738,0.14228386827242773
vol_mean_w,5s,UP_SMOOTH,1,6738,0.13774196503410016
vol_mean_w,5s,UP_SMOOTH,2,6738,0.13185849378195288
vol_mean_w,5s,UP_SMOOTH,4,6738,0.12550854028308084
vol_mean_w,5s,UP_SMOOTH,8,6738,0.11976553842922874
vol_mean_w,5s,UP_SMOOTH,12,6738,0.0924630365715725
vol_mean_w,5s,UP_CHOPPY,-12,3744,0.12495685796718961
vol_mean_w,5s,UP_CHOPPY,-8,3744,0.20134951618100183
vol_mean_w,5s,UP_CHOPPY,-4,3744,0.19639534231828015
vol_mean_w,5s,UP_CHOPPY,-2,3744,0.13118247095798904
vol_mean_w,5s,UP_CHOPPY,-1,3744,0.10163753846118628
vol_mean_w,5s,UP_CHOPPY,0,3744,0.10899360161369433
vol_mean_w,5s,UP_CHOPPY,1,3744,0.10379480173829037
vol_mean_w,5s,UP_CHOPPY,2,3744,0.09362424857836306
vol_mean_w,5s,UP_CHOPPY,4,3744,0.07449135448043022
vol_mean_w,5s,UP_CHOPPY,8,3744,0.009237632617196989
vol_mean_w,5s,UP_CHOPPY,12,3744,0.0377777845644437
vol_mean_w,5s,DOWN_SMOOTH,-12,4362,-0.29102479770827316
vol_mean_w,5s,DOWN_SMOOTH,-8,4362,-0.27157233646355144
vol_mean_w,5s,DOWN_SMOOTH,-4,4362,-0.18676088421393672
vol_mean_w,5s,DOWN_SMOOTH,-2,4362,-0.12876565146996896
vol_mean_w,5s,DOWN_SMOOTH,-1,4362,-0.0981004643668137
vol_mean_w,5s,DOWN_SMOOTH,0,4362,-0.09941785149750214
vol_mean_w,5s,DOWN_SMOOTH,1,4362,-0.09248468553397762
vol_mean_w,5s,DOWN_SMOOTH,2,4362,-0.08408856169665027
vol_mean_w,5s,DOWN_SMOOTH,4,4362,-0.07095553052627016
vol_mean_w,5s,DOWN_SMOOTH,8,4362,-0.0555776028993111
vol_mean_w,5s,DOWN_SMOOTH,12,4362,-0.034009747362009596
vol_mean_w,5s,DOWN_CHOPPY,-12,2844,-0.13954326553776528
vol_mean_w,5s,DOWN_CHOPPY,-8,2844,-0.1236037253115904
vol_mean_w,5s,DOWN_CHOPPY,-4,2844,-0.11551417402068888
vol_mean_w,5s,DOWN_CHOPPY,-2,2844,-0.091411996038195
vol_mean_w,5s,DOWN_CHOPPY,-1,2844,-0.06012965941887238
vol_mean_w,5s,DOWN_CHOPPY,0,2844,-0.07135870977520208
vol_mean_w,5s,DOWN_CHOPPY,1,2844,-0.08492133556679188
vol_mean_w,5s,DOWN_CHOPPY,2,2844,-0.09000484523341068
vol_mean_w,5s,DOWN_CHOPPY,4,2844,-0.09934643862400308
vol_mean_w,5s,DOWN_CHOPPY,8,2844,-0.08722072814406308
vol_mean_w,5s,DOWN_CHOPPY,12,2844,-0.06495524319929173
vol_mean_w,5s,FLAT_SMOOTH,-12,9282,-0.06668501835911698
vol_mean_w,5s,FLAT_SMOOTH,-8,9282,-0.05814698169791796
vol_mean_w,5s,FLAT_SMOOTH,-4,9282,-0.04512684315486548
vol_mean_w,5s,FLAT_SMOOTH,-2,9282,-0.043427949181106824
vol_mean_w,5s,FLAT_SMOOTH,-1,9282,-0.026915077698898303
vol_mean_w,5s,FLAT_SMOOTH,0,9281,-0.02694039016123685
vol_mean_w,5s,FLAT_SMOOTH,1,9281,-0.03249662485418489
vol_mean_w,5s,FLAT_SMOOTH,2,9281,-0.033064052117158974
vol_mean_w,5s,FLAT_SMOOTH,4,9281,-0.04055478366245521
vol_mean_w,5s,FLAT_SMOOTH,8,9281,-0.03182195292409474
vol_mean_w,5s,FLAT_SMOOTH,12,9281,-0.024085904228245383
vol_mean_w,5s,FLAT_CHOPPY,-12,17463,-0.0576660061510543
vol_mean_w,5s,FLAT_CHOPPY,-8,17463,-0.041564993763310784
vol_mean_w,5s,FLAT_CHOPPY,-4,17463,-0.020491865237439507
vol_mean_w,5s,FLAT_CHOPPY,-2,17463,-0.015405423646086918
vol_mean_w,5s,FLAT_CHOPPY,-1,17463,-0.00455781042791535
vol_mean_w,5s,FLAT_CHOPPY,0,17463,-0.0050413549129130425
vol_mean_w,5s,FLAT_CHOPPY,1,17462,-0.006791335534029339
vol_mean_w,5s,FLAT_CHOPPY,2,17461,-0.007032421485708885
vol_mean_w,5s,FLAT_CHOPPY,4,17459,-0.0073375511250624356
vol_mean_w,5s,FLAT_CHOPPY,8,17455,0.014235529509275167
vol_mean_w,5s,FLAT_CHOPPY,12,17451,0.008280445935096456
vol_mean_w,1m,UP_SMOOTH,-12,6738,0.345023840292131
vol_mean_w,1m,UP_SMOOTH,-8,6738,0.33248378767219067
vol_mean_w,1m,UP_SMOOTH,-4,6738,0.26810602880177176
vol_mean_w,1m,UP_SMOOTH,-2,6738,0.2276961973705936
vol_mean_w,1m,UP_SMOOTH,-1,6738,0.21236724425574646
vol_mean_w,1m,UP_SMOOTH,0,6738,0.1998485603918735
vol_mean_w,1m,UP_SMOOTH,1,6738,0.18929778830132915
vol_mean_w,1m,UP_SMOOTH,2,6738,0.18138201283146668
vol_mean_w,1m,UP_SMOOTH,4,6738,0.17283492872791226
vol_mean_w,1m,UP_SMOOTH,8,6738,0.16724263315873436
vol_mean_w,1m,UP_SMOOTH,12,6738,0.15476349530419717
vol_mean_w,1m,UP_CHOPPY,-12,3744,0.213730811482567
vol_mean_w,1m,UP_CHOPPY,-8,3744,0.26813365808449036
vol_mean_w,1m,UP_CHOPPY,-4,3744,0.222783716091756
vol_mean_w,1m,UP_CHOPPY,-2,3744,0.17580345615010334
vol_mean_w,1m,UP_CHOPPY,-1,3744,0.1609466186331634
vol_mean_w,1m,UP_CHOPPY,0,3744,0.15108050969257872
vol_mean_w,1m,UP_CHOPPY,1,3744,0.13843962973929475
vol_mean_w,1m,UP_CHOPPY,2,3744,0.12114268505204377
vol_mean_w,1m,UP_CHOPPY,4,3744,0.07763653385021554
vol_mean_w,1m,UP_CHOPPY,8,3744,0.058324733773891545
vol_mean_w,1m,UP_CHOPPY,12,3744,0.08425873838991839
vol_mean_w,1m,DOWN_SMOOTH,-12,4362,-0.48807587421824317
vol_mean_w,1m,DOWN_SMOOTH,-8,4362,-0.4195084323666814
vol_mean_w,1m,DOWN_SMOOTH,-4,4362,-0.26618600908422585
vol_mean_w,1m,DOWN_SMOOTH,-2,4362,-0.18441141517958456
vol_mean_w,1m,DOWN_SMOOTH,-1,4362,-0.15787108713380293
vol_mean_w,1m,DOWN_SMOOTH,0,4362,-0.14150376364050946
vol_mean_w,1m,DOWN_SMOOTH,1,4362,-0.12700754324237964
vol_mean_w,1m,DOWN_SMOOTH,2,4362,-0.11318011947045545
vol_mean_w,1m,DOWN_SMOOTH,4,4362,-0.08978570466055256
vol_mean_w,1m,DOWN_SMOOTH,8,4362,-0.08709306302680357
vol_mean_w,1m,DOWN_SMOOTH,12,4362,-0.08020262513506797
vol_mean_w,1m,DOWN_CHOPPY,-12,2844,-0.19594213918645367
vol_mean_w,1m,DOWN_CHOPPY,-8,2844,-0.17502928791723246
vol_mean_w,1m,DOWN_CHOPPY,-4,2844,-0.12486324027008903
vol_mean_w,1m,DOWN_CHOPPY,-2,2844,-0.09531278155456406
vol_mean_w,1m,DOWN_CHOPPY,-1,2844,-0.09632853419308547
vol_mean_w,1m,DOWN_CHOPPY,0,2844,-0.1085684039708832
vol_mean_w,1m,DOWN_CHOPPY,1,2844,-0.12141010241046643
vol_mean_w,1m,DOWN_CHOPPY,2,2844,-0.13104163062261517
vol_mean_w,1m,DOWN_CHOPPY,4,2844,-0.13708229605096472
vol_mean_w,1m,DOWN_CHOPPY,8,2844,-0.1383391282609846
vol_mean_w,1m,DOWN_CHOPPY,12,2844,-0.11018041702753022
vol_mean_w,1m,FLAT_SMOOTH,-12,9282,-0.12301686147344962
vol_mean_w,1m,FLAT_SMOOTH,-8,9282,-0.09825573248671712
vol_mean_w,1m,FLAT_SMOOTH,-4,9282,-0.06563946121702793
