**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

tf,pair,c1,c2,abs_min,abs_max,spread_abs,r_min,r_max,sign_flip
5m,price_velocity_w__z_high_w,price_velocity_w,z_high_w,0.000960259920563493,0.012347023127222486,0.011386763206658993,-0.006103523238735225,0.012347023127222486,False
15s,reversion_prob_w__swing_noise_w,reversion_prob_w,swing_noise_w,0.002244360557463509,0.01184703932561242,0.00960267876814891,-0.01184703932561242,0.011649463114068287,False
5m,price_accel_1b__vol_mean_w,price_accel_1b,vol_mean_w,0.0008489064278225936,0.011763145413998094,0.0109142389861755,-0.008540606853978535,0.011763145413998094,False
1m,price_accel_1b__hurst_w,price_accel_1b,hurst_w,7.585003682043293e-05,0.011694776207073565,0.011618926170253133,-0.005119297815981852,0.011694776207073565,False
5m,body__hurst_w,body,hurst_w,0.002057188072364998,0.01160049581539631,0.009543307743031313,-0.009846256293574395,0.01160049581539631,False
1h,price_accel_1b__vwap_w,price_accel_1b,vwap_w,0.000755233656734391,0.011547834029709702,0.01079260037297531,-0.011547834029709702,0.0024966668792063677,False
15s,price_velocity_1b__hurst_w,price_velocity_1b,hurst_w,0.004388413975072223,0.011521712063985428,0.007133298088913205,-0.011521712063985428,0.004388413975072223,False
1m,price_accel_w__price_mean_w,price_accel_w,price_mean_w,0.00030916632875254514,0.011465027381959723,0.011155861053207178,-0.011465027381959723,-0.00030916632875254514,False
1m,price_accel_w__vwap_w,price_accel_w,vwap_w,5.86093501028453e-06,0.011458204589377737,0.011452343654367453,-0.011458204589377737,5.86093501028453e-06,False
1h,price_accel_1b__price_mean_w,price_accel_1b,price_mean_w,0.0007079069251853605,0.011317236264360535,0.010609329339175175,-0.011317236264360535,0.002977178997796862,False
15s,vol_accel_1b__vwap_w,vol_accel_1b,vwap_w,0.0015760138207971826,0.011180187747279757,0.009604173926482574,-0.01062482917893522,0.011180187747279757,False
15s,vol_accel_1b__price_mean_w,vol_accel_1b,price_mean_w,0.0016830369471088765,0.011074537745031698,0.009391500797922822,-0.010611720881975047,0.011074537745031698,False
15s,vol_velocity_1b__price_mean_w,vol_velocity_1b,price_mean_w,0.0005281568775187775,0.0108828591861853,0.010354702308666522,-0.006021320315738342,0.0108828591861853,False
15s,vol_velocity_1b__vwap_w,vol_velocity_1b,vwap_w,0.0005927908194678355,0.010805015268477146,0.010212224449009311,-0.006065768330054522,0.010805015268477146,False
5m,price_velocity_w__z_low_w,price_velocity_w,z_low_w,1.100942528047795e-05,0.010390062704705319,0.01037905327942484,-0.010390062704705319,0.008619822683695174,False
1m,z_low_w__hurst_w,z_low_w,hurst_w,0.0010718779797019376,0.010132585572186685,0.009060707592484746,-0.005784194355664854,0.010132585572186685,False
5m,reversion_prob_w__swing_noise_w,reversion_prob_w,swing_noise_w,0.0029071712830461144,0.010056907769885956,0.007149736486839841,-0.008529638591174993,0.010056907769885956,False
15m,vol_velocity_1b__vwap_w,vol_velocity_1b,vwap_w,0.0009771693435189474,0.00983578053986108,0.008858611196342132,-0.00614556004653135,0.00983578053986108,False
15m,vol_velocity_1b__price_mean_w,vol_velocity_1b,price_mean_w,0.0009747046847246141,0.009643934366504467,0.008669229681779854,-0.006718378699231263,0.009643934366504467,False
5m,price_velocity_1b__hurst_w,price_velocity_1b,hurst_w,0.00044024996048962163,0.009542247857047525,0.009101997896557903,-0.009542247857047525,0.008440613779459386,False
15s,vol_accel_w__vwap_w,vol_accel_w,vwap_w,0.002459713165323982,0.009310266375911046,0.006850553210587064,-0.009310266375911046,0.008166874262757738,False
15s,vol_accel_w__price_mean_w,vol_accel_w,price_mean_w,0.002525101404536449,0.009272637144280296,0.006747535739743847,-0.009272637144280296,0.008156366146549666,False
1m,vol_velocity_w__price_mean_w,vol_velocity_w,price_mean_w,0.001410761060626383,0.009137267186791432,0.007726506126165049,-0.0065686522139904715,0.009137267186791432,False
15s,SE_low_w__reversion_prob_w,SE_low_w,reversion_prob_w,0.0017267190088942753,0.008488691588402705,0.006761972579508429,-0.008488691588402705,0.008343980348063305,False
1m,vol_velocity_w__vwap_w,vol_velocity_w,vwap_w,0.001278662310086999,0.008372568957839473,0.007093906647752474,-0.0061179086086444465,0.008372568957839473,False
15m,vol_accel_1b__swing_noise_w,vol_accel_1b,swing_noise_w,0.0017691139119387564,0.008323738321511225,0.006554624409572468,-0.008323738321511225,-0.0017691139119387564,False
5m,price_mean_w__reversion_prob_w,price_mean_w,reversion_prob_w,0.001230494689092887,0.007315669703700593,0.006085175014607706,-0.007315669703700593,0.005319291863503239,False
1h,vol_accel_1b__vwap_w,vol_accel_1b,vwap_w,0.00015836937866430196,0.007109320566845479,0.006950951188181178,-0.005732437815076921,0.007109320566845479,False
5m,vwap_w__reversion_prob_w,vwap_w,reversion_prob_w,0.0007577270266141547,0.007070981527819971,0.006313254501205816,-0.007070981527819971,0.00494992220887775,False
5m,price_accel_1b__hurst_w,price_accel_1b,hurst_w,0.0005479596614503304,0.006645686980079163,0.006097727318628833,-0.0006283638206262559,0.006645686980079163,False
5m,z_low_w__hurst_w,z_low_w,hurst_w,0.003767121219516639,0.006538735043218116,0.0027716138237014773,-0.006538735043218116,0.005719798931504463,False
1h,vol_accel_1b__swing_noise_w,vol_accel_1b,swing_noise_w,0.00034558199493958604,0.005956726402669251,0.005611144407729665,-0.005956726402669251,-0.00034558199493958604,False
5m,vol_accel_1b__swing_noise_w,vol_accel_1b,swing_noise_w,0.002650472739661185,0.005938537288086306,0.0032880645484251216,-0.005938537288086306,-0.002650472739661185,False
5m,vol_velocity_1b__price_mean_w,vol_velocity_1b,price_mean_w,3.787314625486713e-05,0.0049894183777088015,0.004951545231453934,-0.0030917038081417804,0.0049894183777088015,False
5m,vol_velocity_1b__vwap_w,vol_velocity_1b,vwap_w,2.9839135139017273e-05,0.004714558631667686,0.004684719496528668,-0.002819565102066852,0.004714558631667686,False
15m,price_accel_1b__vwap_w,price_accel_1b,vwap_w,7.921387651598632e-06,0.0043622672654395275,0.004354345877787929,-0.0043622672654395275,7.921387651598632e-06,False
15m,price_accel_1b__price_mean_w,price_accel_1b,price_mean_w,0.0001095248449344627,0.00412157888095925,0.0040120540360247875,-0.00412157888095925,0.0001095248449344627,False
15m,vol_accel_w__vwap_w,vol_accel_w,vwap_w,9.091026604116838e-05,0.003689929167436253,0.0035990189013950847,-0.0012841419165261724,0.003689929167436253,False
15m,vol_accel_w__price_mean_w,vol_accel_w,price_mean_w,0.0003813369511881816,0.0036090768243699344,0.003227739873181753,-0.0012323705712061356,0.0036090768243699344,False
1h,vol_accel_1b__price_mean_w,vol_accel_1b,price_mean_w,0.00026875960791074267,0.003049168412258712,0.0027804088043479696,-0.003049168412258712,0.002733454260444383,False
5m,price_accel_1b__vwap_w,price_accel_1b,vwap_w,0.00011076215771761961,0.0029053291299908795,0.00279456697227326,-0.0029053291299908795,0.0007327996519343391,False
5m,price_accel_1b__price_mean_w,price_accel_1b,price_mean_w,0.0003806066589829422,0.002708654765275054,0.0023280481062921115,-0.002708654765275054,0.0008364497117300443,False
1m,vol_accel_w__vwap_w,vol_accel_w,vwap_w,3.7624472807940556e-05,0.0025788765574865456,0.002541252084678605,-0.0025788765574865456,0.0011549281571939262,False
1m,vol_accel_w__price_mean_w,vol_accel_w,price_mean_w,4.7307144540951595e-05,0.0025300021134879785,0.002482694968947027,-0.0025300021134879785,0.001108744020993459,False
5m,vol_accel_1b__price_mean_w,vol_accel_1b,price_mean_w,2.3413916720842873e-05,0.0012267367834440028,0.00120332286672316,-0.0012267367834440028,0.0006407142855643798,False
5m,vol_accel_1b__vwap_w,vol_accel_1b,vwap_w,2.4167122797204558e-05,0.001223493619525731,0.0011993264967285265,-0.001223493619525731,0.0005075637689486704,False
15m,vol_accel_1b__vwap_w,vol_accel_1b,vwap_w,0.0005828356652994225,0.0010379900176609102,0.0004551543523614877,-0.000719462030934101,0.0010379900176609102,False
15m,vol_accel_1b__price_mean_w,vol_accel_1b,price_mean_w,0.000153830291153232,0.0008774044183802484,0.0007235741272270164,-0.00045842431541911024,0.0008774044183802484,False
5m,vol_accel_w__vwap_w,vol_accel_w,vwap_w,0.00017151154491816984,0.0007998921839777438,0.0006283806390595739,-0.0006402740684185989,0.0007998921839777438,False
5m,vol_accel_w__price_mean_w,vol_accel_w,price_mean_w,0.00041411724709289105,0.0007986671206698818,0.0003845498735769908,-0.0006570460330403204,0.0007986671206698818,False
