pair,UP_SMOOTH,UP_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY
vol_mean_w__SE_high_w,0.5936710380108029,0.6364595726480564,0.6967113132557594,0.3524977701841975,0.41364768532758595,0.5434952609313459
vol_mean_w__SE_low_w,0.593748826063974,0.5225844021823273,0.6967313281873048,0.41039543720902344,0.4305143941904211,0.5814352628640914
vol_mean_w__hurst_w,0.05701565404872002,0.4194174478614215,0.13531318460879976,0.01310844341249582,0.035784372961338934,0.06383734323041165
vol_mean_w__reversion_prob_w,0.07811790537220897,0.14091859133219306,0.1444845380763959,0.11788116414427749,0.09567111566650684,0.11354281126094623
vol_mean_w__swing_noise_w,0.5581560907251113,0.6069342691838262,0.6299108653186138,0.39699559712848703,0.32848140566410355,0.38768940989124784
vol_mean_w__vol_sigma_w,0.8938661447213457,0.9189174002488986,0.8594571803717246,0.9130994303111394,0.924114886753945,0.9079115218291028
vol_mean_w__vwap_w,-0.2598925325994451,-0.4667050035896445,-0.44155408080217723,-0.2592563969915689,-0.4003927310669109,-0.3707777805751991
vol_mean_w__z_high_w,-0.11619170373684966,-0.25788694610285323,-0.044058510423987715,-0.029297162989671114,-0.03258609582831453,-0.05279312079692692
vol_mean_w__z_low_w,0.049527575578412815,-0.058197982413291244,0.15309098278661645,0.21735443763930204,0.14706618362710563,0.13418112977677635
vol_mean_w__z_se_w,-0.089731899777524,-0.20148123848515598,0.0924720736606256,0.11694775549674798,0.04448712796199965,0.044078735934998975
vol_sigma_w__SE_high_w,0.4625150630328051,0.4989771399372659,0.5722549892607465,0.32824721626960107,0.34648348914919536,0.4074239090595352
vol_sigma_w__SE_low_w,0.4604933919600904,0.39346467854106043,0.579005093451301,0.41496987494532533,0.35789021576319135,0.4534246467467387
vol_sigma_w__hurst_w,0.028578395645079767,0.38676128772433277,0.01360175453752027,-0.013422563243554396,0.02050446858502139,0.03543835701115562
vol_sigma_w__reversion_prob_w,0.024390117085677815,0.0971612717191648,0.012973861507360216,0.014002831485861338,0.03397475053985192,0.04154284954312937
vol_sigma_w__swing_noise_w,0.39637981293175206,0.4652787274997748,0.4152318789463713,0.31960638523136925,0.28223533524851296,0.29807855267700717
vol_sigma_w__vwap_w,-0.1306661992416795,-0.3088828783082618,-0.2628969009506577,-0.2050708295233604,-0.3749887530349374,-0.29311453168784524
vol_sigma_w__z_high_w,-0.02515190192995801,-0.21372254335254123,-0.1585131459219986,-0.01631339014494169,-0.006165902155094464,-0.05140893895099996
