**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,entry_ts,entry_price,exit_ts,exit_price,direction,pnl_pts,pnl_usd,mfe_pts,mae_pts,leg_min,exit_reason
2025_03_10,1741568400,20064.0,1741568570,20080.75,1,16.75,30.5,21.75,3.5,2.8333333333333335,trail
2025_03_10,1741576440,20123.75,1741576470,20118.0,-1,5.75,8.5,10.75,-0.0,0.5,trail
2025_03_10,1741578240,20137.25,1741579125,20127.25,1,-10.0,-23.0,7.75,13.0,14.75,sl
2025_03_10,1741581780,20117.75,1741582440,20104.75,-1,13.0,23.0,18.0,7.5,11.0,trail
2025_03_10,1741584185,20126.25,1741584695,20116.25,1,-10.0,-23.0,6.0,10.25,8.5,sl
2025_03_10,1741585740,20097.0,1741585830,20084.5,-1,12.5,22.0,18.25,0.5,1.5,trail
2025_03_10,1741586700,20112.25,1741587605,20118.75,1,6.5,10.0,11.5,8.25,15.083333333333334,trail
2025_03_10,1741591260,20093.5,1741592055,20103.5,-1,-10.0,-23.0,7.5,10.5,13.25,sl
2025_03_10,1741592220,20122.0,1741592360,20112.0,1,-10.0,-23.0,2.25,11.0,2.3333333333333335,sl
2025_03_10,1741593420,20092.5,1741593505,20102.5,-1,-10.0,-23.0,0.0,10.25,1.4166666666666667,sl
2025_03_10,1741597560,19978.25,1741597675,19985.25,1,7.0,11.0,12.5,1.75,1.9166666666666667,trail
2025_03_10,1741598040,19958.75,1741598120,19968.75,-1,-10.0,-23.0,4.25,13.25,1.3333333333333333,sl
2025_03_10,1741598340,19997.25,1741598565,20005.0,1,7.75,12.5,13.25,7.0,3.75,trail
2025_03_10,1741600440,20010.5,1741600480,19999.25,-1,11.25,19.5,16.75,-0.0,0.6666666666666666,trail
2025_03_10,1741604460,19990.75,1741604640,19980.75,1,-10.0,-23.0,7.0,33.0,3.0,sl
2025_03_10,1741604700,19945.75,1741604710,19955.75,-1,-10.0,-23.0,0.0,10.25,0.16666666666666666,sl
2025_03_10,1741604820,19974.5,1741604950,19985.0,1,10.5,18.0,16.75,0.75,2.1666666666666665,trail
2025_03_10,1741606500,19984.25,1741606730,19981.25,-1,3.0,3.0,10.0,6.75,3.8333333333333335,trail
2025_03_10,1741609320,19925.25,1741609380,19915.25,1,-10.0,-23.0,0.75,11.25,1.0,sl
2025_03_10,1741609680,19895.75,1741609830,19887.25,-1,8.5,14.0,14.5,1.5,2.5,trail
2025_03_10,1741610580,19891.5,1741611185,19903.0,1,11.5,20.0,16.5,9.25,10.083333333333334,trail
2025_03_10,1741612020,19890.75,1741612080,19900.75,-1,-10.0,-23.0,2.25,10.75,1.0,sl
2025_03_10,1741612260,19916.5,1741612275,19906.5,1,-10.0,-23.0,0.0,10.5,0.25,sl
2025_03_10,1741613160,19878.75,1741613385,19888.75,-1,-10.0,-23.0,5.0,10.25,3.75,sl
2025_03_10,1741613760,19838.75,1741613775,19848.25,1,9.5,16.0,17.25,-0.0,0.25,trail
2025_03_10,1741614480,19837.5,1741614490,19825.5,-1,12.0,21.0,18.75,0.5,0.16666666666666666,trail
2025_03_10,1741615020,19809.25,1741615110,19820.0,1,10.75,18.5,18.25,7.75,1.5,trail
2025_03_10,1741615260,19757.0,1741615305,19746.75,-1,10.25,17.5,18.25,-0.0,0.75,trail
2025_03_10,1741615980,19731.75,1741615990,19721.75,1,-10.0,-23.0,3.25,12.25,0.16666666666666666,sl
2025_03_10,1741616280,19696.25,1741616300,19706.25,-1,-10.0,-23.0,4.75,12.75,0.3333333333333333,sl
2025_03_10,1741616640,19705.5,1741616695,19712.25,1,6.75,10.5,16.75,8.25,0.9166666666666666,trail
2025_03_10,1741616880,19684.5,1741616965,19668.25,-1,16.25,29.5,21.25,4.25,1.4166666666666667,trail
2025_03_10,1741617540,19682.25,1741617545,19672.25,1,-10.0,-23.0,0.0,10.0,0.08333333333333333,sl
2025_03_10,1741617660,19642.75,1741617665,19652.75,-1,-10.0,-23.0,0.0,13.75,0.08333333333333333,sl
2025_03_10,1741618140,19634.75,1741618150,19624.75,1,-10.0,-23.0,0.0,18.5,0.16666666666666666,sl
2025_03_10,1741618260,19602.5,1741618315,19596.0,-1,6.5,10.0,15.0,0.25,0.9166666666666666,trail
2025_03_10,1741618920,19588.25,1741618930,19578.25,1,-10.0,-23.0,0.0,22.0,0.16666666666666666,sl
2025_03_10,1741620000,19567.75,1741620010,19577.75,-1,-10.0,-23.0,1.25,10.0,0.16666666666666666,sl
2025_03_10,1741620180,19599.5,1741620235,19612.75,1,13.25,23.5,20.0,0.25,0.9166666666666666,trail
2025_03_10,1741621260,19646.25,1741621305,19639.5,-1,6.75,10.5,16.0,8.75,0.75,trail
2025_03_10,1741621680,19652.25,1741621740,19642.25,1,-10.0,-23.0,6.75,13.0,1.0,sl
2025_03_10,1741622160,19609.75,1741622230,19589.0,-1,20.75,38.5,29.75,2.0,1.1666666666666667,trail
2025_03_10,1741623300,19604.5,1741623330,19594.5,1,-10.0,-23.0,3.25,13.25,0.5,sl
2025_03_10,1741623420,19570.75,1741623535,19548.25,-1,22.5,42.0,29.0,4.75,1.9166666666666667,trail
2025_03_10,1741623960,19556.25,1741624010,19546.25,1,-10.0,-23.0,1.5,10.25,0.8333333333333334,sl
2025_03_10,1741624560,19594.25,1741624610,19588.5,-1,5.75,8.5,10.75,3.0,0.8333333333333334,trail
2025_03_10,1741625820,19566.0,1741625830,19556.0,1,-10.0,-23.0,0.0,11.25,0.16666666666666666,sl
2025_03_10,1741626000,19543.5,1741626155,19511.5,-1,32.0,61.0,44.75,7.25,2.5833333333333335,trail
2025_03_10,1741626960,19502.75,1741627005,19510.75,1,8.0,13.0,14.0,7.25,0.75,trail
2025_03_10,1741627740,19518.0,1741627775,19506.0,-1,12.0,21.0,18.25,1.5,0.5833333333333334,trail
2025_03_10,1741628760,19478.0,1741628770,19468.0,1,-10.0,-23.0,0.0,13.5,0.16666666666666666,sl
2025_03_10,1741628820,19440.0,1741628855,19450.0,-1,-10.0,-23.0,8.0,11.25,0.5833333333333334,sl
2025_03_10,1741629300,19460.75,1741629340,19465.25,1,4.5,6.0,10.0,4.0,0.6666666666666666,trail
2025_03_10,1741629660,19440.5,1741629735,19434.25,-1,6.25,9.5,11.25,3.0,1.25,trail
2025_03_10,1741630320,19472.0,1741630340,19462.0,1,-10.0,-23.0,0.0,22.0,0.3333333333333333,sl
2025_03_10,1741630800,19444.0,1741630820,19454.0,-1,-10.0,-23.0,0.75,14.25,0.3333333333333333,sl
2025_03_10,1741631460,19453.25,1741631525,19458.75,1,5.5,8.0,14.0,5.0,1.0833333333333333,trail
2025_03_10,1741631760,19433.75,1741631915,19428.25,-1,5.5,8.0,13.75,6.75,2.5833333333333335,trail
2025_03_10,1741633980,19314.75,1741634005,19316.75,1,2.0,1.0,12.0,4.75,0.4166666666666667,trail
2025_03_10,1741635000,19453.75,1741635025,19463.75,-1,-10.0,-23.0,2.25,22.25,0.4166666666666667,sl
2025_03_10,1741635060,19473.75,1741635160,19481.5,1,7.75,12.5,15.5,9.75,1.6666666666666667,trail
2025_03_10,1741635420,19503.75,1741635440,19492.0,-1,11.75,20.5,25.0,3.25,0.3333333333333333,trail
2025_03_10,1741635600,19511.5,1741635620,19501.5,1,-10.0,-23.0,2.25,16.0,0.3333333333333333,sl
2025_03_10,1741635660,19471.5,1741635685,19461.5,-1,10.0,17.0,27.75,-0.0,0.4166666666666667,trail
2025_03_10,1741636080,19459.75,1741636090,19449.75,1,-10.0,-23.0,0.25,15.75,0.16666666666666666,sl
2025_03_10,1741636440,19424.75,1741636450,19434.75,-1,-10.0,-23.0,0.0,13.0,0.16666666666666666,sl
2025_03_10,1741636560,19472.5,1741636630,19476.5,1,4.0,5.0,14.75,9.75,1.1666666666666667,trail
2025_03_10,1741636920,19442.0,1741636980,19452.0,-1,-10.0,-23.0,0.0,12.25,1.0,sl
2025_03_10,1741637280,19478.25,1741637320,19468.25,1,-10.0,-23.0,0.0,12.75,0.6666666666666666,sl
2025_03_11,1741651860,19287.25,1741651980,19297.25,-1,-10.0,-23.0,3.75,12.5,2.0,sl
2025_03_11,1741652520,19313.75,1741652580,19303.75,1,-10.0,-23.0,6.5,15.0,1.0,sl
2025_03_11,1741653840,19261.75,1741654140,19240.75,-1,21.0,39.0,28.0,9.0,5.0,trail
2025_03_11,1741654680,19207.25,1741654840,19219.75,1,12.5,22.0,17.75,5.5,2.6666666666666665,trail
2025_03_11,1741655280,19165.25,1741655305,19155.0,-1,10.25,17.5,18.5,4.25,0.4166666666666667,trail
2025_03_11,1741655820,19186.5,1741656055,19192.25,1,5.75,8.5,14.5,9.5,3.9166666666666665,trail
2025_03_11,1741658160,19230.5,1741658190,19240.5,-1,-10.0,-23.0,1.0,11.25,0.5,sl
2025_03_11,1741658340,19251.0,1741658570,19276.25,1,25.25,47.5,30.25,3.75,3.8333333333333335,trail
2025_03_11,1741659960,19378.0,1741660010,19358.0,-1,20.0,37.0,32.0,2.0,0.8333333333333334,trail
2025_03_11,1741660800,19390.5,1741660820,19380.5,1,-10.0,-23.0,0.0,11.5,0.3333333333333333,sl
2025_03_11,1741661340,19349.25,1741661430,19359.25,-1,-10.0,-23.0,4.0,11.25,1.5,sl
2025_03_11,1741661640,19385.25,1741661875,19394.75,1,9.5,16.0,15.0,4.75,3.9166666666666665,trail
2025_03_11,1741663320,19454.5,1741663915,19447.75,-1,6.75,10.5,14.25,4.0,9.916666666666666,trail
2025_03_11,1741666260,19448.5,1741666615,19471.0,1,22.5,42.0,30.5,5.5,5.916666666666667,trail
2025_03_11,1741668240,19464.5,1741669010,19474.5,-1,-10.0,-23.0,3.75,11.0,12.833333333333334,sl
2025_03_11,1741670280,19487.5,1741670355,19477.5,1,-10.0,-23.0,1.5,11.0,1.25,sl
2025_03_11,1741671660,19455.0,1741672500,19465.0,-1,-10.0,-23.0,8.5,10.5,14.0,sl
2025_03_11,1741673340,19480.0,1741674065,19504.75,1,24.75,46.5,36.0,5.75,12.083333333333334,trail
2025_03_11,1741674180,19483.75,1741674235,19493.75,-1,-10.0,-23.0,0.25,11.25,0.9166666666666666,sl
2025_03_11,1741679340,19451.0,1741679390,19441.0,1,-10.0,-23.0,0.75,12.0,0.8333333333333334,sl
2025_03_11,1741682520,19531.25,1741682555,19541.25,-1,-10.0,-23.0,0.0,10.5,0.5833333333333334,sl
2025_03_11,1741683480,19560.75,1741683655,19572.0,1,11.25,19.5,19.0,5.25,2.9166666666666665,trail
2025_03_11,1741684980,19538.5,1741685100,19548.5,-1,-10.0,-23.0,6.75,10.25,2.0,sl
2025_03_11,1741687980,19543.0,1741688250,19547.5,1,4.5,6.0,10.25,8.0,4.5,trail
2025_03_11,1741690020,19530.5,1741690340,19519.75,-1,10.75,18.5,16.75,3.0,5.333333333333333,trail
2025_03_11,1741691640,19509.5,1741691905,19521.0,1,11.5,20.0,16.75,8.25,4.416666666666667,trail
2025_03_11,1741694880,19546.5,1741695000,19531.0,-1,15.5,28.0,20.75,0.75,2.0,trail
2025_03_11,1741695540,19508.0,1741695710,19518.75,1,10.75,18.5,16.0,8.75,2.8333333333333335,trail
2025_03_11,1741696260,19491.25,1741696310,19485.5,-1,5.75,8.5,12.5,2.75,0.8333333333333334,trail
2025_03_11,1741698420,19468.25,1741698470,19458.25,1,-10.0,-23.0,1.0,11.75,0.8333333333333334,sl
2025_03_11,1741699560,19425.0,1741699590,19435.0,-1,-10.0,-23.0,0.0,10.0,0.5,sl
2025_03_11,1741700220,19497.25,1741700250,19509.75,1,12.5,22.0,18.75,8.25,0.5,trail
2025_03_11,1741700340,19490.25,1741700345,19500.25,-1,-10.0,-23.0,0.0,12.0,0.08333333333333333,sl
2025_03_11,1741700400,19523.25,1741700435,19530.75,1,7.5,12.0,24.0,0.75,0.5833333333333334,trail
2025_03_11,1741700520,19487.0,1741700535,19497.0,-1,-10.0,-23.0,4.0,13.25,0.25,sl
2025_03_11,1741700640,19521.75,1741700690,19536.75,1,15.0,27.0,25.75,1.75,0.8333333333333334,trail
2025_03_11,1741701240,19526.25,1741701290,19511.75,-1,14.5,26.0,20.75,5.25,0.8333333333333334,trail
2025_03_11,1741701660,19596.25,1741701690,19586.25,1,-10.0,-23.0,5.75,26.75,0.5,sl
2025_03_11,1741701720,19532.0,1741701730,19526.5,-1,5.5,8.0,12.75,4.5,0.16666666666666666,trail
2025_03_11,1741702020,19478.75,1741702030,19468.75,1,-10.0,-23.0,0.0,13.75,0.16666666666666666,sl
2025_03_11,1741702320,19478.25,1741702345,19471.25,-1,7.0,11.0,12.0,8.0,0.4166666666666667,trail
2025_03_11,1741702560,19477.25,1741702565,19467.25,1,-10.0,-23.0,0.0,12.75,0.08333333333333333,sl
2025_03_11,1741702620,19435.75,1741702635,19413.25,-1,22.5,42.0,30.0,2.0,0.25,trail
2025_03_11,1741702800,19448.5,1741702840,19459.0,1,10.5,18.0,18.75,-0.0,0.6666666666666666,trail
2025_03_11,1741702980,19408.25,1741703005,19404.75,-1,3.5,4.0,11.0,4.5,0.4166666666666667,trail
2025_03_11,1741703460,19361.75,1741703500,19368.25,1,6.5,10.0,17.0,6.0,0.6666666666666666,trail
2025_03_11,1741703700,19339.25,1741703725,19329.5,-1,9.75,16.5,16.75,-0.0,0.4166666666666667,trail
2025_03_11,1741704240,19331.75,1741704255,19341.25,1,9.5,16.0,22.0,1.0,0.25,trail
2025_03_11,1741704540,19307.25,1741704545,19317.25,-1,-10.0,-23.0,0.0,10.25,0.08333333333333333,sl
2025_03_11,1741704720,19329.75,1741704795,19378.75,1,49.0,95.0,56.0,7.0,1.25,trail
2025_03_11,1741705020,19371.5,1741705045,19363.75,-1,7.75,12.5,13.25,0.5,0.4166666666666667,trail
2025_03_11,1741705320,19348.75,1741705325,19338.75,1,-10.0,-23.0,0.0,20.0,0.08333333333333333,sl
2025_03_11,1741706580,19457.25,1741706610,19435.5,-1,21.75,40.5,28.25,2.0,0.5,trail
2025_03_11,1741706760,19457.75,1741706780,19469.25,1,11.5,20.0,19.75,5.0,0.3333333333333333,trail
2025_03_11,1741706880,19444.5,1741706935,19454.5,-1,-10.0,-23.0,5.75,22.75,0.9166666666666666,sl
2025_03_11,1741707120,19476.0,1741707150,19488.25,1,12.25,21.5,17.5,1.0,0.5,trail
2025_03_11,1741707480,19450.0,1741707510,19438.5,-1,11.5,20.0,19.25,-0.0,0.5,trail
2025_03_11,1741707600,19484.25,1741707645,19524.75,1,40.5,78.0,47.75,1.75,0.75,trail
2025_03_11,1741707960,19477.25,1741707965,19487.25,-1,-10.0,-23.0,0.0,10.5,0.08333333333333333,sl
2025_03_11,1741708320,19518.75,1741708330,19508.75,1,-10.0,-23.0,0.0,12.75,0.16666666666666666,sl
2025_03_11,1741708380,19478.25,1741708425,19488.25,-1,-10.0,-23.0,4.75,19.25,0.75,sl
2025_03_11,1741708980,19439.5,1741709000,19429.5,1,-10.0,-23.0,0.0,16.25,0.3333333333333333,sl
2025_03_11,1741709160,19414.5,1741709170,19424.5,-1,-10.0,-23.0,0.0,10.25,0.16666666666666666,sl
2025_03_11,1741710120,19388.0,1741710180,19394.75,1,6.75,10.5,17.0,0.75,1.0,trail
2025_03_11,1741711080,19371.75,1741711100,19381.75,-1,-10.0,-23.0,0.0,11.0,0.3333333333333333,sl
2025_03_11,1741711380,19406.25,1741711390,19396.25,1,-10.0,-23.0,0.0,15.75,0.16666666666666666,sl
2025_03_11,1741712040,19322.5,1741712055,19326.0,-1,-3.5,-10.0,11.5,4.0,0.25,trail
2025_03_11,1741713480,19316.5,1741713500,19306.5,1,-10.0,-23.0,0.0,11.25,0.3333333333333333,sl
2025_03_11,1741713720,19245.75,1741713795,19230.0,-1,15.75,28.5,21.0,5.75,1.25,trail
2025_03_11,1741714800,19247.25,1741714890,19275.75,1,28.5,54.0,35.75,2.0,1.5,trail
2025_03_11,1741715580,19330.0,1741715635,19328.5,-1,1.5,0.0,10.75,4.0,0.9166666666666666,trail
2025_03_11,1741716000,19322.25,1741716030,19344.25,1,22.0,41.0,31.75,3.25,0.5,trail
2025_03_11,1741716360,19398.5,1741716380,19408.5,-1,-10.0,-23.0,3.0,16.5,0.3333333333333333,sl
2025_03_11,1741716480,19437.25,1741716520,19450.5,1,13.25,23.5,20.25,2.25,0.6666666666666666,trail
2025_03_11,1741717740,19497.5,1741717760,19507.5,-1,-10.0,-23.0,3.25,10.25,0.3333333333333333,sl
2025_03_11,1741717980,19515.5,1741717985,19505.5,1,-10.0,-23.0,0.0,10.5,0.08333333333333333,sl
2025_03_11,1741718160,19478.5,1741718175,19488.5,-1,-10.0,-23.0,5.0,10.0,0.25,sl
2025_03_11,1741718340,19516.25,1741718380,19518.5,1,2.25,1.5,10.75,7.0,0.6666666666666666,trail
2025_03_11,1741719420,19624.25,1741719435,19634.25,-1,-10.0,-23.0,2.0,15.0,0.25,sl
2025_03_11,1741719900,19611.75,1741719930,19625.5,1,13.75,24.5,19.75,7.0,0.5,trail
2025_03_11,1741720320,19604.5,1741720325,19614.5,-1,-10.0,-23.0,0.0,11.25,0.08333333333333333,sl
2025_03_11,1741720860,19576.0,1741720875,19566.0,1,-10.0,-23.0,0.0,13.25,0.25,sl
2025_03_11,1741720980,19568.75,1741720995,19578.75,-1,-10.0,-23.0,6.5,10.25,0.25,sl
2025_03_11,1741721220,19546.25,1741721270,19558.25,1,12.0,21.0,21.75,2.25,0.8333333333333334,trail
2025_03_11,1741721700,19538.0,1741721715,19548.0,-1,-10.0,-23.0,2.0,17.25,0.25,sl
2025_03_11,1741722300,19540.5,1741722340,19530.5,1,-10.0,-23.0,4.0,15.25,0.6666666666666666,sl
2025_03_11,1741722660,19495.0,1741722710,19478.0,-1,17.0,31.0,22.0,4.0,0.8333333333333334,trail
2025_03_11,1741723500,19423.0,1741723515,19413.0,1,-10.0,-23.0,0.0,14.0,0.25,sl
2025_03_11,1741724460,19404.5,1741724515,19414.5,-1,-10.0,-23.0,4.5,10.75,0.9166666666666666,sl
2025_03_12,1741749840,19438.25,1741750025,19448.25,-1,-10.0,-23.0,1.0,11.0,3.0833333333333335,sl
2025_03_12,1741753380,19468.25,1741754540,19458.25,1,-10.0,-23.0,4.0,12.25,19.333333333333332,sl
2025_03_12,1741761185,19452.0,1741761370,19462.0,-1,-10.0,-23.0,1.0,10.0,3.0833333333333335,sl
2025_03_12,1741764720,19425.5,1741764955,19415.5,1,-10.0,-23.0,4.0,10.5,3.9166666666666665,sl
2025_03_12,1741767120,19467.0,1741767150,19477.0,-1,-10.0,-23.0,0.0,10.0,0.5,sl
2025_03_12,1741768620,19480.5,1741768885,19500.25,1,19.75,36.5,25.0,-0.0,4.416666666666667,trail
2025_03_12,1741772700,19527.25,1741772945,19537.25,-1,-10.0,-23.0,3.25,11.25,4.083333333333333,sl
2025_03_12,1741773480,19561.25,1741773890,19551.25,1,-10.0,-23.0,4.75,10.0,6.833333333333333,sl
2025_03_12,1741774140,19533.75,1741775915,19543.75,-1,-10.0,-23.0,9.0,10.0,29.583333333333332,sl
2025_03_12,1741776720,19555.5,1741777110,19545.5,1,-10.0,-23.0,5.0,10.5,6.5,sl
2025_03_12,1741780440,19578.25,1741780645,19588.25,-1,-10.0,-23.0,5.5,11.25,3.4166666666666665,sl
2025_03_12,1741781880,19602.0,1741782025,19592.0,1,-10.0,-23.0,3.0,10.5,2.4166666666666665,sl
2025_03_12,1741782780,19705.5,1741782785,19715.5,-1,-10.0,-23.0,0.0,17.0,0.08333333333333333,sl
2025_03_12,1741783680,19685.5,1741783840,19696.75,1,11.25,19.5,24.5,8.5,2.6666666666666665,trail
2025_03_12,1741785120,19692.5,1741785155,19688.0,-1,4.5,6.0,10.5,2.75,0.5833333333333334,trail
2025_03_12,1741786080,19697.25,1741786135,19687.25,1,-10.0,-23.0,0.0,10.25,0.9166666666666666,sl
2025_03_12,1741786680,19714.75,1741786695,19724.75,-1,-10.0,-23.0,7.75,17.0,0.25,sl
2025_03_12,1741786740,19750.5,1741786785,19755.75,1,5.25,7.5,12.75,4.75,0.75,trail
2025_03_12,1741787040,19713.0,1741787055,19681.5,-1,31.5,60.0,37.0,0.75,0.25,trail
2025_03_12,1741787160,19706.5,1741787190,19709.75,1,3.25,3.5,16.5,5.5,0.5,trail
2025_03_12,1741787280,19691.25,1741787330,19649.75,-1,41.5,80.0,52.0,8.5,0.8333333333333334,trail
2025_03_12,1741787460,19680.25,1741787495,19670.25,1,-10.0,-23.0,9.0,17.0,0.5833333333333334,sl
2025_03_12,1741787580,19655.0,1741787585,19665.0,-1,-10.0,-23.0,0.0,14.25,0.08333333333333333,sl
2025_03_12,1741787940,19629.5,1741787975,19642.0,1,12.5,22.0,19.0,-0.0,0.5833333333333334,trail
2025_03_12,1741788720,19661.75,1741788750,19654.75,-1,7.0,11.0,17.0,5.0,0.5,trail
2025_03_12,1741789260,19642.25,1741789300,19643.75,1,1.5,0.0,11.0,0.75,0.6666666666666666,trail
2025_03_12,1741789440,19597.5,1741789465,19607.5,-1,-10.0,-23.0,2.75,14.5,0.4166666666666667,sl
2025_03_12,1741789680,19649.0,1741789700,19639.0,1,-10.0,-23.0,4.75,11.0,0.3333333333333333,sl
2025_03_12,1741789920,19577.75,1741789945,19561.75,-1,16.0,29.0,21.0,2.75,0.4166666666666667,trail
2025_03_12,1741791300,19552.25,1741791340,19542.25,1,-10.0,-23.0,1.25,14.25,0.6666666666666666,sl
2025_03_12,1741791420,19512.75,1741791490,19506.0,-1,6.75,10.5,15.75,7.25,1.1666666666666667,trail
2025_03_12,1741792320,19444.75,1741792350,19434.75,1,-10.0,-23.0,4.0,19.75,0.5,sl
2025_03_12,1741792380,19419.25,1741792425,19429.25,-1,-10.0,-23.0,0.75,12.25,0.75,sl
2025_03_12,1741792680,19464.5,1741792755,19484.5,1,20.0,37.0,26.5,1.25,1.25,trail
2025_03_12,1741792920,19457.5,1741792940,19467.5,-1,-10.0,-23.0,1.0,13.5,0.3333333333333333,sl
2025_03_12,1741793040,19495.25,1741793070,19506.25,1,11.0,19.0,21.25,-0.0,0.5,trail
2025_03_12,1741795020,19585.5,1741795070,19581.0,-1,4.5,6.0,10.75,0.25,0.8333333333333334,trail
2025_03_12,1741795140,19621.0,1741795200,19625.5,1,4.5,6.0,13.75,1.5,1.0,trail
2025_03_12,1741795440,19596.0,1741795485,19606.0,-1,-10.0,-23.0,6.0,11.0,0.75,sl
2025_03_12,1741795740,19641.25,1741795800,19647.0,1,5.75,8.5,12.0,4.5,1.0,trail
2025_03_12,1741797600,19681.25,1741797660,19665.25,-1,16.0,29.0,28.5,4.75,1.0,trail
2025_03_12,1741798080,19664.75,1741798150,19683.25,1,18.5,34.0,23.75,1.0,1.1666666666666667,trail
2025_03_12,1741798440,19656.5,1741798445,19666.5,-1,-10.0,-23.0,0.0,10.0,0.08333333333333333,sl
2025_03_12,1741799400,19653.75,1741799415,19643.75,1,-10.0,-23.0,0.0,15.25,0.25,sl
2025_03_12,1741801140,19678.75,1741801160,19688.75,-1,-10.0,-23.0,1.75,10.0,0.3333333333333333,sl
2025_03_12,1741802520,19588.5,1741802545,19596.5,1,8.0,13.0,15.5,2.0,0.4166666666666667,trail
2025_03_12,1741802820,19556.75,1741802910,19566.75,-1,-10.0,-23.0,9.0,10.25,1.5,sl
2025_03_12,1741803120,19587.0,1741803225,19595.5,1,8.5,14.0,15.5,9.25,1.75,trail
2025_03_12,1741803840,19597.25,1741803850,19607.25,-1,-10.0,-23.0,2.5,10.75,0.16666666666666666,sl
2025_03_12,1741804140,19636.5,1741804310,19626.5,1,-10.0,-23.0,5.75,14.5,2.8333333333333335,sl
2025_03_12,1741805640,19663.75,1741805765,19648.0,-1,15.75,28.5,23.5,5.75,2.0833333333333335,trail
2025_03_12,1741805880,19682.5,1741805915,19672.5,1,-10.0,-23.0,4.5,10.5,0.5833333333333334,sl
2025_03_12,1741806120,19636.75,1741806130,19646.75,-1,-10.0,-23.0,0.0,12.0,0.16666666666666666,sl
2025_03_12,1741807140,19649.0,1741807270,19639.0,1,-10.0,-23.0,7.5,13.25,2.1666666666666665,sl
2025_03_12,1741807380,19599.5,1741807400,19609.5,-1,-10.0,-23.0,1.0,10.25,0.3333333333333333,sl
2025_03_12,1741807740,19624.0,1741807860,19632.25,1,8.25,13.5,13.75,7.25,2.0,trail
2025_03_12,1741808160,19588.25,1741808180,19589.75,-1,-1.5,-6.0,11.25,3.0,0.3333333333333333,trail
2025_03_12,1741808940,19612.25,1741809000,19602.25,1,-10.0,-23.0,7.25,29.25,1.0,sl
2025_03_12,1741809060,19558.25,1741809080,19568.25,-1,-10.0,-23.0,0.25,10.5,0.3333333333333333,sl
2025_03_12,1741809240,19600.25,1741809270,19590.25,1,-10.0,-23.0,0.0,12.0,0.5,sl
2025_03_12,1741809660,19599.5,1741810020,19574.25,-1,25.25,47.5,35.5,6.25,6.0,trail
2025_03_13,1741826285,19659.0,1741826830,19646.0,-1,13.0,23.0,18.5,5.25,9.083333333333334,trail
2025_03_13,1741832160,19643.25,1741832230,19633.25,1,-10.0,-23.0,0.25,10.25,1.1666666666666667,sl
2025_03_13,1741832580,19612.75,1741834685,19592.5,-1,20.25,37.5,25.5,4.5,35.083333333333336,trail
2025_03_13,1741843500,19503.0,1741843765,19493.0,1,-10.0,-23.0,0.75,11.0,4.416666666666667,sl
2025_03_13,1741843920,19469.25,1741843950,19460.5,-1,8.75,14.5,18.5,-0.0,0.5,trail
2025_03_13,1741847340,19444.75,1741847405,19434.75,1,-10.0,-23.0,0.0,14.75,1.0833333333333333,sl
2025_03_13,1741849620,19468.5,1741849695,19461.5,-1,7.0,11.0,13.0,2.0,1.25,trail
2025_03_13,1741850460,19487.5,1741850650,19503.25,1,15.75,28.5,22.5,1.0,3.1666666666666665,trail
2025_03_13,1741851360,19474.5,1741851560,19461.5,-1,13.0,23.0,18.25,7.0,3.3333333333333335,trail
2025_03_13,1741852200,19477.75,1741852215,19467.75,1,-10.0,-23.0,0.0,10.5,0.25,sl
2025_03_13,1741852380,19438.5,1741852505,19432.25,-1,6.25,9.5,11.25,1.0,2.0833333333333335,trail
2025_03_13,1741853040,19456.5,1741853140,19446.5,1,-10.0,-23.0,9.25,12.25,1.6666666666666667,sl
2025_03_13,1741853280,19434.75,1741853300,19444.75,-1,-10.0,-23.0,0.0,13.0,0.3333333333333333,sl
2025_03_13,1741853400,19460.25,1741853460,19450.25,1,-10.0,-23.0,1.25,19.75,1.0,sl
2025_03_13,1741853880,19424.75,1741853900,19419.75,-1,5.0,7.0,10.25,-0.0,0.3333333333333333,trail
2025_03_13,1741854360,19448.5,1741854475,19453.75,1,5.25,7.5,12.25,4.0,1.9166666666666667,trail
2025_03_13,1741863120,19599.75,1741863355,19590.75,-1,9.0,15.0,15.0,2.5,3.9166666666666665,trail
2025_03_13,1741865580,19552.5,1741865745,19542.5,1,-10.0,-23.0,2.25,10.5,2.75,sl
2025_03_13,1741865880,19523.25,1741865990,19516.0,-1,7.25,11.5,12.75,3.5,1.8333333333333333,trail
2025_03_13,1741866780,19533.5,1741867105,19546.0,1,12.5,22.0,17.75,1.5,5.416666666666667,trail
2025_03_13,1741867440,19512.25,1741867480,19505.25,-1,7.0,11.0,14.5,1.5,0.6666666666666666,trail
2025_03_13,1741868640,19516.75,1741868735,19506.75,1,-10.0,-23.0,0.75,10.75,1.5833333333333333,sl
2025_03_13,1741869120,19532.75,1741869130,19542.75,-1,-10.0,-23.0,0.0,17.5,0.16666666666666666,sl
2025_03_13,1741869240,19576.75,1741869255,19566.75,1,-10.0,-23.0,0.0,10.75,0.25,sl
2025_03_13,1741869540,19536.75,1741869590,19546.75,-1,-10.0,-23.0,0.0,10.75,0.8333333333333334,sl
