direction,entry_price,exit_price,entry_bar,exit_bar,bars_held,entry_ts,exit_ts,pnl_ticks,pnl,result,exit_reason,entry_p,exit_p,peak_mfe_ticks,day
LONG,23990.0,23973.5,21786,21797,11,1774244269.0,1774244582.0,-66.0,-33.0,LOSS,dynamic_sl,0.7014645571475995,0.30469423871766993,51.0,2026-03-23
SHORT,23973.5,23975.0,21797,21821,24,1774244582.0,1774245357.0,-6.0,-3.0,LOSS,conviction_collapse,0.30469423871766993,0.7770500032636566,159.0,2026-03-23
LONG,23975.0,23963.0,21821,21822,1,1774245357.0,1774245360.0,-48.0,-24.0,LOSS,dynamic_sl,0.7770500032636566,0.5589827693830565,0.0,2026-03-23
LONG,23974.5,23955.5,21823,21831,8,1774245417.0,1774245660.0,-76.0,-38.0,LOSS,conviction_collapse,0.7507018339431976,0.29203635406734396,20.0,2026-03-23
SHORT,23955.5,23902.75,21831,21959,128,1774245660.0,1774249605.0,211.0,105.5,WIN,conviction_collapse,0.29203635406734396,0.8772942479146583,516.0,2026-03-23
LONG,23902.75,23874.75,21959,21960,1,1774249605.0,1774249620.0,-112.0,-56.0,LOSS,dynamic_sl,0.8772942479146583,0.6327615102084052,0.0,2026-03-23
LONG,23897.25,23876.5,21961,21977,16,1774249665.0,1774250153.0,-83.0,-41.5,LOSS,dynamic_sl,0.8780370786476986,0.503814792370815,72.0,2026-03-23
SHORT,23856.25,23877.0,21985,21986,1,1774250398.0,1774250400.0,-83.0,-41.5,LOSS,dynamic_sl,0.16098035703932526,0.4222504052640347,0.0,2026-03-23
SHORT,23853.75,23846.5,21987,22031,44,1774250459.0,1774251852.0,29.0,14.5,WIN,conviction_collapse,0.11218343197505291,0.8242946248349303,324.0,2026-03-23
LONG,23846.5,23835.0,22031,22032,1,1774251852.0,1774251900.0,-46.0,-23.0,LOSS,dynamic_sl,0.8242946248349303,0.6953743297647866,0.0,2026-03-23
LONG,23835.0,23918.5,22032,22171,139,1774251900.0,1774256101.0,334.0,167.0,WIN,conviction_collapse,0.6953743297647866,0.24964370015695428,482.0,2026-03-23
SHORT,23918.5,23940.0,22171,22175,4,1774256101.0,1774256221.0,-86.0,-43.0,LOSS,dynamic_sl,0.24964370015695428,0.6456412403618773,13.0,2026-03-23
LONG,23942.5,23918.25,22176,22181,5,1774256280.0,1774256409.0,-97.0,-48.5,LOSS,dynamic_sl,0.6831352012100769,0.19909320576896064,14.0,2026-03-23
SHORT,23918.25,23932.5,22181,22193,12,1774256409.0,1774256777.0,-57.0,-28.5,LOSS,dynamic_sl,0.19909320576896064,0.6151293317439337,88.0,2026-03-23
LONG,23942.0,23926.0,22195,22197,2,1774256837.0,1774256898.0,-64.0,-32.0,LOSS,dynamic_sl,0.7179328351371079,0.45546286325497815,24.0,2026-03-23
LONG,23944.0,23930.25,22203,22229,26,1774257080.0,1774257905.0,-55.0,-27.5,LOSS,dynamic_sl,0.6981399444735089,0.2898284733663526,109.0,2026-03-23
SHORT,23930.25,23892.0,22229,22296,67,1774257905.0,1774259972.0,153.0,76.5,WIN,conviction_collapse,0.2898284733663526,0.8396604629562908,342.0,2026-03-23
LONG,23892.0,23879.75,22296,22335,39,1774259972.0,1774261154.0,-49.0,-24.5,LOSS,conviction_collapse,0.8396604629562908,0.19885409521510447,149.0,2026-03-23
SHORT,23879.75,23877.5,22335,22396,61,1774261154.0,1774263018.0,9.0,4.5,WIN,dynamic_sl,0.19885409521510447,0.832383307199633,256.0,2026-03-23
LONG,23877.5,23896.25,22396,22397,1,1774263018.0,1774263060.0,75.0,37.5,WIN,dynamic_sl,0.832383307199633,0.8151908414395679,194.0,2026-03-23
LONG,23896.25,23861.25,22397,22400,3,1774263060.0,1774263138.0,-140.0,-70.0,LOSS,dynamic_sl,0.8151908414395679,0.7653373418544972,8.0,2026-03-23
LONG,23861.25,24512.0,22400,22460,60,1774263138.0,1774264999.0,2603.0,1301.5,WIN,conviction_collapse,0.7653373418544972,0.28533805826757586,3609.0,2026-03-23
SHORT,24512.0,24584.75,22460,22461,1,1774264999.0,1774265040.0,-291.0,-145.5,LOSS,dynamic_sl,0.28533805826757586,0.818448130127765,0.0,2026-03-23
LONG,24584.75,24577.0,22461,22462,1,1774265040.0,1774265059.0,-31.0,-15.5,LOSS,dynamic_sl,0.818448130127765,0.8824112826464897,17.0,2026-03-23
LONG,24577.0,24569.25,22462,22463,1,1774265059.0,1774265100.0,-31.0,-15.5,LOSS,dynamic_sl,0.8824112826464897,0.769719643251706,45.0,2026-03-23
LONG,24569.25,24472.75,22463,22468,5,1774265100.0,1774265239.0,-386.0,-193.0,LOSS,dynamic_sl,0.769719643251706,0.050719762375708556,184.0,2026-03-23
SHORT,24472.75,24526.5,22468,22469,1,1774265239.0,1774265280.0,-215.0,-107.5,LOSS,dynamic_sl,0.050719762375708556,0.49006283243343124,0.0,2026-03-23
SHORT,24507.75,24516.75,22470,22471,1,1774265299.0,1774265340.0,-36.0,-18.0,LOSS,dynamic_sl,0.2595940801529215,0.3449824248353158,208.0,2026-03-23
SHORT,24516.75,24594.5,22471,22474,3,1774265340.0,1774265419.0,-311.0,-155.5,LOSS,dynamic_sl,0.3449824248353158,0.8391528123500308,176.0,2026-03-23
LONG,24594.5,24589.0,22474,22475,1,1774265419.0,1774265460.0,-22.0,-11.0,LOSS,dynamic_sl,0.8391528123500308,0.8040429646302911,0.0,2026-03-23
LONG,24589.0,24582.5,22475,22492,17,1774265460.0,1774265959.0,-26.0,-13.0,LOSS,conviction_collapse,0.8040429646302911,0.23899647239738941,422.0,2026-03-23
SHORT,24582.5,24610.0,22492,22493,1,1774265959.0,1774266000.0,-110.0,-55.0,LOSS,dynamic_sl,0.23899647239738941,0.5124325057741161,0.0,2026-03-23
SHORT,24560.5,24575.0,22494,22495,1,1774266019.0,1774266060.0,-58.0,-29.0,LOSS,dynamic_sl,0.16619856445078296,0.30778031143238394,0.0,2026-03-23
SHORT,24575.0,24437.75,22495,22550,55,1774266060.0,1774267699.0,549.0,274.5,WIN,conviction_collapse,0.30778031143238394,0.7139004356276956,922.0,2026-03-23
LONG,24437.75,24433.25,22550,22551,1,1774267699.0,1774267740.0,-18.0,-9.0,LOSS,dynamic_sl,0.7139004356276956,0.6301795509919992,0.0,2026-03-23
LONG,24468.75,24477.75,22552,22553,1,1774267759.0,1774267800.0,36.0,18.0,WIN,dynamic_sl,0.8216263558283862,0.7998780397490504,44.0,2026-03-23
LONG,24477.75,24450.25,22553,22556,3,1774267800.0,1774267879.0,-110.0,-55.0,LOSS,dynamic_sl,0.7998780397490504,0.5578585403572502,16.0,2026-03-23
SHORT,24422.75,24431.0,22560,22561,1,1774267999.0,1774268040.0,-33.0,-16.5,LOSS,dynamic_sl,0.3098140716139005,0.4203330211115002,0.0,2026-03-23
SHORT,24408.25,24457.0,22562,22566,4,1774268060.0,1774268180.0,-195.0,-97.5,LOSS,dynamic_sl,0.22886052728784592,0.7463258205437294,51.0,2026-03-23
LONG,24457.0,24449.0,22566,22567,1,1774268180.0,1774268220.0,-32.0,-16.0,LOSS,dynamic_sl,0.7463258205437294,0.6432226633427349,0.0,2026-03-23
LONG,24471.25,24460.25,22568,22608,40,1774268240.0,1774269441.0,-44.0,-22.0,LOSS,conviction_collapse,0.8052537790484029,0.1833704502939962,204.0,2026-03-23
SHORT,24460.25,24481.25,22608,22609,1,1774269441.0,1774269480.0,-84.0,-42.0,LOSS,dynamic_sl,0.1833704502939962,0.4117058697978525,0.0,2026-03-23
SHORT,24476.25,24516.5,22610,22614,4,1774269501.0,1774269621.0,-161.0,-80.5,LOSS,dynamic_sl,0.2900786535285328,0.8147572814102036,94.0,2026-03-23
LONG,24516.5,24469.0,22614,22615,1,1774269621.0,1774269660.0,-190.0,-95.0,LOSS,dynamic_sl,0.8147572814102036,0.45892266254868175,0.0,2026-03-23
LONG,24542.75,24493.25,22616,22617,1,1774269681.0,1774269720.0,-198.0,-99.0,LOSS,dynamic_sl,0.9122202727464482,0.746262946831001,86.0,2026-03-23
LONG,24493.25,24559.25,22617,22664,47,1774269720.0,1774271121.0,264.0,132.0,WIN,conviction_collapse,0.746262946831001,0.2399474135474241,599.0,2026-03-23
SHORT,24559.25,24575.75,22664,22670,6,1774271121.0,1774271301.0,-66.0,-33.0,LOSS,dynamic_sl,0.2399474135474241,0.6217831341874259,75.0,2026-03-23
SHORT,24566.75,24528.5,22674,22731,57,1774271421.0,1774273140.0,153.0,76.5,WIN,conviction_collapse,0.2972930141668917,0.7012684839866976,537.0,2026-03-23
LONG,24528.5,24480.0,22731,22734,3,1774273140.0,1774273221.0,-194.0,-97.0,LOSS,dynamic_sl,0.7012684839866976,0.20688710086285445,66.0,2026-03-23
SHORT,24480.0,24515.75,22734,22735,1,1774273221.0,1774273260.0,-143.0,-71.5,LOSS,dynamic_sl,0.20688710086285445,0.5600347317422117,0.0,2026-03-23
LONG,24532.0,24522.0,22736,22737,1,1774273281.0,1774273320.0,-40.0,-20.0,LOSS,dynamic_sl,0.6924890218576477,0.6074741003699423,16.0,2026-03-23
LONG,24555.75,24552.5,22738,22739,1,1774273341.0,1774273380.0,-13.0,-6.5,LOSS,dynamic_sl,0.7512693926133643,0.6872076454133382,51.0,2026-03-23
LONG,24552.5,24545.0,22739,22740,1,1774273380.0,1774273401.0,-30.0,-15.0,LOSS,dynamic_sl,0.6872076454133382,0.6663157922460718,13.0,2026-03-23
LONG,24545.0,24541.25,22740,22741,1,1774273401.0,1774273440.0,-15.0,-7.5,LOSS,dynamic_sl,0.6663157922460718,0.6039383692638901,56.0,2026-03-23
LONG,24542.0,24529.75,22745,22748,3,1774273560.0,1774273641.0,-49.0,-24.5,LOSS,dynamic_sl,0.6740490487937202,0.4822645744889757,38.0,2026-03-23
LONG,24573.25,24558.0,22750,22751,1,1774273701.0,1774273740.0,-61.0,-30.5,LOSS,dynamic_sl,0.8281840145548213,0.6932750837904367,0.0,2026-03-23
LONG,24558.0,24533.75,22751,22782,31,1774273740.0,1774274661.0,-97.0,-48.5,LOSS,dynamic_sl,0.6932750837904367,0.15853703379034964,230.0,2026-03-23
SHORT,24533.75,24551.25,22782,22783,1,1774274661.0,1774274700.0,-70.0,-35.0,LOSS,dynamic_sl,0.15853703379034964,0.43492733789208426,0.0,2026-03-23
SHORT,24545.0,24569.5,22784,22786,2,1774274721.0,1774274781.0,-98.0,-49.0,LOSS,dynamic_sl,0.3384525468563231,0.6019572925146296,72.0,2026-03-23
SHORT,24537.5,24572.5,22787,22788,1,1774274820.0,1774274841.0,-140.0,-70.0,LOSS,dynamic_sl,0.26031458759841347,0.7083051705556148,0.0,2026-03-23
LONG,24572.5,24570.0,22788,22793,5,1774274841.0,1774275000.0,-10.0,-5.0,LOSS,dynamic_sl,0.7083051705556148,0.5139826218691098,54.0,2026-03-23
LONG,24589.75,24584.75,22796,22797,1,1774275081.0,1774275120.0,-20.0,-10.0,LOSS,dynamic_sl,0.7532033685516912,0.6206593159257503,59.0,2026-03-23
LONG,24597.75,24603.5,22798,22854,56,1774275141.0,1774276821.0,23.0,11.5,WIN,conviction_collapse,0.6990519816495347,0.28072854942842645,369.0,2026-03-23
SHORT,24603.5,24620.5,22854,22859,5,1774276821.0,1774276980.0,-68.0,-34.0,LOSS,dynamic_sl,0.28072854942842645,0.5071780778821553,21.0,2026-03-23
SHORT,24610.25,24637.75,22860,22866,6,1774277001.0,1774277181.0,-110.0,-55.0,LOSS,dynamic_sl,0.2941924959320892,0.7336289678004216,126.0,2026-03-23
LONG,24637.75,24611.5,22866,22867,1,1774277181.0,1774277220.0,-105.0,-52.5,LOSS,dynamic_sl,0.7336289678004216,0.48863572351169016,0.0,2026-03-23
LONG,24632.75,24593.25,22868,22872,4,1774277241.0,1774277361.0,-158.0,-79.0,LOSS,dynamic_sl,0.7399833530368451,0.2630981708135737,59.0,2026-03-23
SHORT,24593.25,24630.75,22872,22873,1,1774277361.0,1774277400.0,-150.0,-75.0,LOSS,dynamic_sl,0.2630981708135737,0.7323381975287796,0.0,2026-03-23
LONG,24630.75,24603.25,22873,22874,1,1774277400.0,1774277421.0,-110.0,-55.0,LOSS,dynamic_sl,0.7323381975287796,0.32932950468152716,0.0,2026-03-23
SHORT,24603.25,24615.75,22874,22878,4,1774277421.0,1774277541.0,-50.0,-25.0,LOSS,dynamic_sl,0.32932950468152716,0.556951028434582,67.0,2026-03-23
SHORT,24609.75,24628.75,22881,22894,13,1774277640.0,1774278021.0,-76.0,-38.0,LOSS,dynamic_sl,0.34658063491783947,0.7583349192853069,85.0,2026-03-23
LONG,24628.75,24646.25,22894,22928,34,1774278021.0,1774279041.0,70.0,35.0,WIN,conviction_collapse,0.7583349192853069,0.2757917704905141,241.0,2026-03-23
SHORT,24646.25,24440.0,22928,23028,100,1774279041.0,1774282041.0,825.0,412.5,WIN,conviction_collapse,0.2757917704905141,0.7198604597630665,1102.0,2026-03-23
LONG,24440.0,24428.75,23028,23029,1,1774282041.0,1774282080.0,-45.0,-22.5,LOSS,dynamic_sl,0.7198604597630665,0.6494126535295337,0.0,2026-03-23
LONG,24438.0,24422.25,23030,23044,14,1774282101.0,1774282521.0,-63.0,-31.5,LOSS,dynamic_sl,0.741843756599491,0.4223660325546706,114.0,2026-03-23
SHORT,24411.75,24390.25,23048,23082,34,1774282641.0,1774283661.0,86.0,43.0,WIN,conviction_collapse,0.25731086894744526,0.820830968577497,427.0,2026-03-23
LONG,24390.25,24376.25,23082,23083,1,1774283661.0,1774283700.0,-56.0,-28.0,LOSS,dynamic_sl,0.820830968577497,0.6696329191867169,0.0,2026-03-23
LONG,24376.25,24373.25,23083,23126,43,1774283700.0,1774284981.0,-12.0,-6.0,LOSS,conviction_collapse,0.6696329191867169,0.20281941070168674,198.0,2026-03-23
SHORT,24373.25,24381.25,23126,23135,9,1774284981.0,1774285260.0,-32.0,-16.0,LOSS,dynamic_sl,0.20281941070168674,0.6002454320612539,97.0,2026-03-23
SHORT,24362.5,24381.0,23138,23150,12,1774285341.0,1774285701.0,-74.0,-37.0,LOSS,dynamic_sl,0.24731361456895243,0.6181674446728694,85.0,2026-03-23
LONG,24387.75,24355.5,23152,23162,10,1774285761.0,1774286061.0,-129.0,-64.5,LOSS,dynamic_sl,0.6865287714272529,0.16808220554831535,20.0,2026-03-23
SHORT,24355.5,24372.75,23162,23194,32,1774286061.0,1774287021.0,-69.0,-34.5,LOSS,dynamic_sl,0.16808220554831535,0.6953944703613046,176.0,2026-03-23
LONG,24372.75,24424.5,23194,23268,74,1774287021.0,1774289280.0,207.0,103.5,WIN,conviction_collapse,0.6953944703613046,0.25349038432185406,465.0,2026-03-23
SHORT,24424.5,24451.5,23268,23269,1,1774289280.0,1774289307.0,-108.0,-54.0,LOSS,dynamic_sl,0.25349038432185406,0.6347663932362472,0.0,2026-03-23
SHORT,24449.25,24468.0,23272,23273,1,1774289400.0,1774289427.0,-75.0,-37.5,LOSS,dynamic_sl,0.25403068412678587,0.6799288329130142,0.0,2026-03-23
LONG,24468.0,24447.0,23273,23283,10,1774289427.0,1774289727.0,-84.0,-42.0,LOSS,dynamic_sl,0.6799288329130142,0.2376885456314908,29.0,2026-03-23
SHORT,24447.0,24457.75,23283,23301,18,1774289727.0,1774290270.0,-43.0,-21.5,LOSS,dynamic_sl,0.2376885456314908,0.4866276540790458,55.0,2026-03-23
SHORT,24454.0,24480.25,23308,23317,9,1774290480.0,1774290753.0,-105.0,-52.5,LOSS,dynamic_sl,0.32789052661452756,0.7939806435665014,54.0,2026-03-23
LONG,24480.25,24506.25,23317,23365,48,1774290753.0,1774292194.0,104.0,52.0,WIN,conviction_collapse,0.7939806435665014,0.2808165219552583,227.0,2026-03-23
SHORT,24506.25,24487.25,23365,23450,85,1774292194.0,1774294740.0,76.0,38.0,WIN,conviction_collapse,0.2808165219552583,0.7198327264848416,188.0,2026-03-23
LONG,24487.25,24464.25,23450,23471,21,1774294740.0,1774295394.0,-92.0,-46.0,LOSS,dynamic_sl,0.7198327264848416,0.25827629239861716,108.0,2026-03-23
SHORT,24464.25,24491.25,23471,23472,1,1774295394.0,1774295400.0,-108.0,-54.0,LOSS,dynamic_sl,0.25827629239861716,0.6312325162717902,0.0,2026-03-23
SHORT,24462.25,24423.0,23473,23521,48,1774295454.0,1774296899.0,157.0,78.5,WIN,conviction_collapse,0.13827370959275057,0.7405533765957535,418.0,2026-03-23
LONG,24423.0,24402.5,23521,23530,9,1774296899.0,1774297153.0,-82.0,-41.0,LOSS,dynamic_sl,0.7405533765957535,0.32054720059251474,4.0,2026-03-23
SHORT,24402.5,24428.5,23530,23561,31,1774297153.0,1774298214.0,-104.0,-52.0,LOSS,dynamic_sl,0.32054720059251474,0.8584320749510257,19.0,2026-03-23
LONG,24428.5,24417.5,23561,23584,23,1774298214.0,1774299000.0,-44.0,-22.0,LOSS,conviction_collapse,0.8584320749510257,0.2023128022544881,23.0,2026-03-23
SHORT,24417.5,24417.75,23584,23608,24,1774299000.0,1774303740.0,-1.0,-0.5,LOSS,conviction_collapse,0.2023128022544881,0.7450587853197445,162.0,2026-03-23
LONG,24417.75,24457.5,23608,23690,82,1774303740.0,1774308660.0,159.0,79.5,WIN,conviction_collapse,0.7450587853197445,0.16427572583214836,289.0,2026-03-23
SHORT,24457.5,24473.0,23690,23704,14,1774308660.0,1774309500.0,-62.0,-31.0,LOSS,conviction_collapse,0.16427572583214836,0.7681423169851892,22.0,2026-03-23
LONG,24473.0,24444.5,23704,23705,1,1774309500.0,1774309560.0,-114.0,-57.0,LOSS,dynamic_sl,0.7681423169851892,0.10056751009709605,8.0,2026-03-23
SHORT,24444.5,24456.25,23705,23719,14,1774309560.0,1774310400.0,-47.0,-23.5,LOSS,end_of_day,0.10056751009709605,0.6223568258163914,74.0,2026-03-23
SHORT,24394.25,24273.0,23729,23861,132,1774311000.0,1774318920.0,485.0,242.5,WIN,conviction_collapse,0.08910045985518773,0.7799812969442627,686.0,2026-03-24
LONG,24273.0,24252.5,23861,23890,29,1774318920.0,1774320660.0,-82.0,-41.0,LOSS,dynamic_sl,0.7799812969442627,0.2248435712197267,86.0,2026-03-24
SHORT,24252.5,24704.0,23890,23914,24,1774320660.0,1774321789.0,-1806.0,-903.0,LOSS,dynamic_sl,0.2248435712197267,0.9999994996851064,74.0,2026-03-24
LONG,24704.0,24243.0,23914,23915,1,1774321789.0,1774321800.0,-1844.0,-922.0,LOSS,dynamic_sl,0.9999994996851064,0.9976569354071833,0.0,2026-03-24
LONG,24243.0,24274.0,23915,23999,84,1774321800.0,1774326120.0,124.0,62.0,WIN,conviction_collapse,0.9976569354071833,0.23666338787097704,257.0,2026-03-24
SHORT,24274.0,24303.0,23999,24056,57,1774326120.0,1774329540.0,-116.0,-58.0,LOSS,dynamic_sl,0.23666338787097704,0.9556472068145782,283.0,2026-03-24
LONG,24303.0,24262.75,24056,24057,1,1774329540.0,1774329600.0,-161.0,-80.5,LOSS,dynamic_sl,0.9556472068145782,0.8551102974762665,4.0,2026-03-24
LONG,24262.75,24226.0,24057,24060,3,1774329600.0,1774329780.0,-147.0,-73.5,LOSS,dynamic_sl,0.8551102974762665,0.6144247995315237,40.0,2026-03-24
LONG,24245.75,24221.5,24061,24065,4,1774329840.0,1774330080.0,-97.0,-48.5,LOSS,dynamic_sl,0.8321649521236356,0.4733965368345212,4.0,2026-03-24
SHORT,24196.0,24221.25,24066,24073,7,1774330140.0,1774330560.0,-101.0,-50.5,LOSS,dynamic_sl,0.07468399147979261,0.3865605396252688,7.0,2026-03-24
LONG,24252.25,24445.0,24078,24260,182,1774330860.0,1774340340.0,771.0,385.5,WIN,conviction_collapse,0.8144193696916637,0.1557291955452304,1019.0,2026-03-24
SHORT,24445.0,24390.5,24260,24342,82,1774340340.0,1774345260.0,218.0,109.0,WIN,conviction_collapse,0.1557291955452304,0.8145761847326701,562.0,2026-03-24
LONG,24390.5,24368.75,24342,24353,11,1774345260.0,1774345920.0,-87.0,-43.5,LOSS,dynamic_sl,0.8145761847326701,0.5027881117261247,26.0,2026-03-24
LONG,24392.25,24393.0,24355,24390,35,1774346040.0,1774348140.0,3.0,1.5,WIN,conviction_collapse,0.7699416023043939,0.11327119162943108,168.0,2026-03-24
SHORT,24393.0,24413.75,24390,24401,11,1774348140.0,1774348800.0,-83.0,-41.5,LOSS,dynamic_sl,0.11327119162943108,0.5184354232275664,98.0,2026-03-24
SHORT,24394.5,24415.25,24402,24403,1,1774348860.0,1774348920.0,-83.0,-41.5,LOSS,dynamic_sl,0.2836645815475509,0.5765197970624384,0.0,2026-03-24
LONG,24418.0,24384.0,24405,24410,5,1774349040.0,1774349340.0,-136.0,-68.0,LOSS,dynamic_sl,0.6829036094243928,0.1736674841867516,51.0,2026-03-24
SHORT,24384.0,24407.5,24410,24413,3,1774349340.0,1774349520.0,-94.0,-47.0,LOSS,dynamic_sl,0.1736674841867516,0.5582496617840936,7.0,2026-03-24
SHORT,24400.0,24420.25,24414,24429,15,1774349580.0,1774350480.0,-81.0,-40.5,LOSS,dynamic_sl,0.33846219847897646,0.7771737433325675,100.0,2026-03-24
LONG,24420.25,24390.0,24429,24437,8,1774350480.0,1774350960.0,-121.0,-60.5,LOSS,dynamic_sl,0.7771737433325675,0.2022097201087768,17.0,2026-03-24
SHORT,24390.0,24408.25,24437,24469,32,1774350960.0,1774352880.0,-73.0,-36.5,LOSS,dynamic_sl,0.2022097201087768,0.7848762261941478,99.0,2026-03-24
LONG,24408.25,24371.5,24469,24473,4,1774352880.0,1774353120.0,-147.0,-73.5,LOSS,dynamic_sl,0.7848762261941478,0.20287410866598407,30.0,2026-03-24
SHORT,24371.5,24391.75,24473,24482,9,1774353120.0,1774353660.0,-81.0,-40.5,LOSS,dynamic_sl,0.20287410866598407,0.5941444961214404,300.0,2026-03-24
SHORT,24378.5,24367.5,24485,24508,23,1774353840.0,1774355220.0,44.0,22.0,WIN,conviction_collapse,0.32160655626594054,0.7669283012990222,234.0,2026-03-24
LONG,24367.5,24346.5,24508,24512,4,1774355220.0,1774355460.0,-84.0,-42.0,LOSS,dynamic_sl,0.7669283012990222,0.34692904664993,32.0,2026-03-24
SHORT,24346.5,24265.75,24512,24587,75,1774355460.0,1774359000.0,323.0,161.5,WIN,conviction_collapse,0.34692904664993,0.7023005319378158,491.0,2026-03-24
LONG,24265.75,24246.25,24587,24597,10,1774359000.0,1774359360.0,-78.0,-39.0,LOSS,dynamic_sl,0.7023005319378158,0.5057031862454225,205.0,2026-03-24
LONG,24263.75,24234.25,24598,24599,1,1774359388.0,1774359420.0,-118.0,-59.0,LOSS,dynamic_sl,0.7169805326795172,0.3219162303346476,9.0,2026-03-24
SHORT,24234.25,24256.5,24599,24600,1,1774359420.0,1774359448.0,-89.0,-44.5,LOSS,dynamic_sl,0.3219162303346476,0.569112336674461,23.0,2026-03-24
SHORT,24229.5,24225.5,24602,24617,15,1774359508.0,1774359960.0,16.0,8.0,WIN,conviction_collapse,0.22185225852860785,0.7017750347093303,357.0,2026-03-24
LONG,24225.5,24214.5,24617,24618,1,1774359960.0,1774359988.0,-44.0,-22.0,LOSS,dynamic_sl,0.7017750347093303,0.5394540615125052,14.0,2026-03-24
SHORT,24170.5,24187.75,24621,24630,9,1774360080.0,1774360348.0,-69.0,-34.5,LOSS,dynamic_sl,0.17277013081407905,0.6378103918834889,143.0,2026-03-24
SHORT,24165.75,24187.75,24633,24636,3,1774360440.0,1774360528.0,-88.0,-44.0,LOSS,dynamic_sl,0.20243570880537787,0.49496669114424036,33.0,2026-03-24
SHORT,24182.5,24210.0,24637,24638,1,1774360560.0,1774360588.0,-110.0,-55.0,LOSS,dynamic_sl,0.3476599830516327,0.6854686933391786,20.0,2026-03-24
LONG,24210.0,24203.5,24638,24639,1,1774360588.0,1774360620.0,-26.0,-13.0,LOSS,dynamic_sl,0.6854686933391786,0.5373613841066394,66.0,2026-03-24
LONG,24208.0,24188.5,24641,24670,29,1774360680.0,1774361548.0,-78.0,-39.0,LOSS,dynamic_sl,0.6799382242042695,0.1961708517810068,295.0,2026-03-24
SHORT,24188.5,24192.0,24670,24671,1,1774361548.0,1774361580.0,-14.0,-7.0,LOSS,dynamic_sl,0.1961708517810068,0.27305449104531,51.0,2026-03-24
SHORT,24192.0,24210.25,24671,24672,1,1774361580.0,1774361608.0,-73.0,-36.5,LOSS,dynamic_sl,0.27305449104531,0.47238355679385263,65.0,2026-03-24
SHORT,24203.5,24224.25,24676,24681,5,1774361728.0,1774361880.0,-83.0,-41.5,LOSS,dynamic_sl,0.2882522977700014,0.4691255515439603,61.0,2026-03-24
SHORT,24185.25,24190.5,24689,24690,1,1774362120.0,1774362148.0,-21.0,-10.5,LOSS,dynamic_sl,0.11869520087285235,0.18203232600947009,12.0,2026-03-24
SHORT,24190.5,24238.0,24690,24699,9,1774362148.0,1774362420.0,-190.0,-95.0,LOSS,dynamic_sl,0.18203232600947009,0.7438529785343674,38.0,2026-03-24
LONG,24238.0,24240.0,24699,24700,1,1774362420.0,1774362448.0,8.0,4.0,WIN,dynamic_sl,0.7438529785343674,0.667613298984566,64.0,2026-03-24
LONG,24240.0,24220.25,24700,24702,2,1774362448.0,1774362508.0,-79.0,-39.5,LOSS,dynamic_sl,0.667613298984566,0.44305468409735216,30.0,2026-03-24
SHORT,24207.25,24227.0,24703,24710,7,1774362540.0,1774362748.0,-79.0,-39.5,LOSS,dynamic_sl,0.3336755460149225,0.5531770984046875,58.0,2026-03-24
SHORT,24201.5,24225.0,24716,24725,9,1774362928.0,1774363200.0,-94.0,-47.0,LOSS,dynamic_sl,0.22444019221967412,0.684113741525281,74.0,2026-03-24
LONG,24225.0,24222.0,24725,24726,1,1774363200.0,1774363228.0,-12.0,-6.0,LOSS,dynamic_sl,0.684113741525281,0.6015594440064927,15.0,2026-03-24
LONG,24230.25,24212.0,24727,24737,10,1774363260.0,1774363560.0,-73.0,-36.5,LOSS,dynamic_sl,0.6718431232007204,0.4674584016004124,87.0,2026-03-24
LONG,24245.0,24221.0,24738,24743,5,1774363588.0,1774363740.0,-96.0,-48.0,LOSS,dynamic_sl,0.7734709378470604,0.3806120813728887,110.0,2026-03-24
SHORT,24198.5,24295.75,24744,24747,3,1774363768.0,1774363860.0,-389.0,-194.5,LOSS,dynamic_sl,0.2200974829776188,0.961521248784134,26.0,2026-03-24
LONG,24295.75,24324.5,24747,24748,1,1774363860.0,1774363888.0,115.0,57.5,WIN,dynamic_sl,0.961521248784134,0.9494715062454536,189.0,2026-03-24
LONG,24324.5,24279.75,24748,24750,2,1774363888.0,1774363948.0,-179.0,-89.5,LOSS,dynamic_sl,0.9494715062454536,0.8313066341884896,76.0,2026-03-24
LONG,24279.75,24197.25,24750,24762,12,1774363948.0,1774364308.0,-330.0,-165.0,LOSS,dynamic_sl,0.8313066341884896,0.12218288977689065,214.0,2026-03-24
SHORT,24197.25,24239.5,24762,24763,1,1774364308.0,1774364340.0,-169.0,-84.5,LOSS,dynamic_sl,0.12218288977689065,0.5522716748527857,53.0,2026-03-24
LONG,24291.75,24295.75,24764,24765,1,1774364368.0,1774364400.0,16.0,8.0,WIN,dynamic_sl,0.820523858202701,0.7918082270743201,77.0,2026-03-24
LONG,24295.75,24291.75,24765,24784,19,1774364400.0,1774365000.0,-16.0,-8.0,LOSS,dynamic_sl,0.7918082270743201,0.5096644068207999,57.0,2026-03-24
LONG,24309.0,24312.5,24786,24825,39,1774365060.0,1774366320.0,14.0,7.0,WIN,conviction_collapse,0.6752240367380861,0.15873287727324312,303.0,2026-03-24
SHORT,24312.5,24332.25,24825,24831,6,1774366320.0,1774366500.0,-79.0,-39.5,LOSS,dynamic_sl,0.15873287727324312,0.5099122313613228,47.0,2026-03-24
