day,entry_ts,entry_price,exit_ts,exit_price,direction,pnl_pts,pnl_usd,mfe_pts,mae_pts,peak_close_pts,leg_min,exit_reason
2025_11_19,1763581861,24614.5,1763582280,24659.25,1,44.75,87.5,84.75,-0.0,80.5,6.983333333333333,trail
2025_11_19,1763582281,24658.75,1763582400,24656.75,-1,2.0,2.0,21.25,10.5,19.5,1.9833333333333334,trail
2025_11_19,1763582761,24669.75,1763583840,24749.5,1,79.75,157.5,136.25,5.0,123.75,17.983333333333334,trail
2025_11_19,1763583841,24749.75,1763583870,24764.75,-1,-15.0,-32.0,10.25,15.25,0.0,0.48333333333333334,sl
2025_11_20,1763598481,25140.0,1763598900,25141.5,1,1.5,1.0,10.25,6.25,10.25,6.983333333333333,trail
2025_11_20,1763600221,25126.25,1763600640,25122.75,-1,3.5,5.0,23.25,5.75,17.0,6.983333333333333,trail
2025_11_20,1763601421,25142.0,1763601780,25127.0,1,-15.0,-32.0,3.5,15.0,2.75,5.983333333333333,sl
2025_11_20,1763605383,25134.5,1763606022,25149.5,-1,-15.0,-32.0,5.25,15.0,3.0,10.65,sl
2025_11_20,1763607063,25162.5,1763608260,25183.25,1,20.75,39.5,31.75,6.25,29.75,19.95,trail
2025_11_20,1763610361,25162.25,1763610480,25159.0,-1,3.25,4.5,23.25,-0.0,22.75,1.9833333333333334,trail
2025_11_20,1763610602,25176.75,1763611027,25161.75,1,-15.0,-32.0,10.5,15.75,7.25,7.083333333333333,sl
2025_11_20,1763616663,25175.0,1763618281,25165.25,-1,9.75,17.5,16.5,10.25,15.25,26.966666666666665,trail
2025_11_20,1763620621,25169.0,1763620860,25173.5,1,4.5,7.0,10.75,-0.0,10.25,3.9833333333333334,trail
2025_11_20,1763624524,25173.25,1763624880,25153.25,-1,20.0,38.0,35.75,0.25,32.5,5.933333333333334,trail
2025_11_20,1763626081,25156.25,1763626577,25141.25,1,-15.0,-32.0,10.5,15.25,5.75,8.266666666666667,sl
2025_11_20,1763628843,25150.25,1763629500,25121.0,-1,29.25,56.5,43.0,8.75,36.75,10.95,trail
2025_11_20,1763633942,25072.25,1763634060,25081.25,1,9.0,16.0,15.5,0.75,14.0,1.9666666666666666,trail
2025_11_20,1763636581,25094.25,1763636880,25080.0,-1,14.25,26.5,33.5,0.25,30.0,4.983333333333333,trail
2025_11_20,1763637122,25096.5,1763637199,25081.5,1,-15.0,-32.0,5.25,15.25,0.0,1.2833333333333334,sl
2025_11_20,1763637846,25065.25,1763638140,25063.0,-1,2.25,2.5,18.0,3.0,14.25,4.9,trail
2025_11_20,1763638443,25085.75,1763639280,25102.25,1,16.5,31.0,41.0,2.25,37.5,13.95,trail
2025_11_20,1763639401,25087.75,1763639760,25077.0,-1,10.75,19.5,20.0,5.0,19.75,5.983333333333333,trail
2025_11_20,1763641141,25098.5,1763642280,25110.75,1,12.25,22.5,20.75,11.75,20.5,18.983333333333334,trail
2025_11_20,1763644861,25148.0,1763645100,25133.75,-1,14.25,26.5,24.5,2.25,19.75,3.9833333333333334,trail
2025_11_20,1763645461,25198.75,1763645580,25217.0,1,18.25,34.5,44.5,12.0,24.5,1.9833333333333334,trail
2025_11_20,1763645701,25192.0,1763646120,25197.25,-1,-5.25,-12.5,22.0,13.5,18.0,6.983333333333333,trail
2025_11_20,1763646361,25214.25,1763646840,25249.75,1,35.5,69.0,50.5,11.0,45.25,7.983333333333333,trail
2025_11_20,1763647021,25227.5,1763647370,25242.5,-1,-15.0,-32.0,4.5,15.5,0.0,5.816666666666666,sl
2025_11_20,1763649361,25203.25,1763649366,25188.25,1,-15.0,-32.0,0.0,18.75,0.0,0.08333333333333333,sl
2025_11_20,1763649721,25166.5,1763649730,25181.5,-1,-15.0,-32.0,2.0,18.25,0.0,0.15,sl
2025_11_20,1763649841,25232.0,1763649844,25217.0,1,-15.0,-32.0,0.0,17.0,0.0,0.05,sl
2025_11_20,1763649961,25196.5,1763649990,25211.5,-1,-15.0,-32.0,11.5,18.5,0.0,0.48333333333333334,sl
2025_11_20,1763650081,25260.25,1763650095,25245.25,1,-15.0,-32.0,5.0,15.5,0.0,0.23333333333333334,sl
2025_11_20,1763650201,25221.5,1763650205,25236.5,-1,-15.0,-32.0,0.5,15.0,0.0,0.06666666666666667,sl
2025_11_20,1763650441,25257.25,1763650459,25242.25,1,-15.0,-32.0,0.0,15.5,0.0,0.3,sl
2025_11_20,1763651161,25234.75,1763651400,25197.75,-1,37.0,72.0,47.75,5.0,44.5,3.9833333333333334,trail
2025_11_20,1763651881,25200.5,1763652120,25211.25,1,10.75,19.5,34.5,7.0,25.5,3.9833333333333334,trail
2025_11_20,1763653621,25272.5,1763653860,25235.75,-1,36.75,71.5,50.75,7.25,45.75,3.9833333333333334,trail
2025_11_20,1763656081,24961.5,1763656140,24946.5,1,-15.0,-32.0,14.0,24.25,0.0,0.9833333333333333,sl
2025_11_20,1763656201,24891.25,1763656239,24906.25,-1,-15.0,-32.0,7.75,17.75,0.0,0.6333333333333333,sl
2025_11_20,1763656801,24804.25,1763656805,24789.25,1,-15.0,-32.0,1.75,15.0,0.0,0.06666666666666667,sl
2025_11_20,1763656861,24767.25,1763656867,24782.25,-1,-15.0,-32.0,3.0,19.0,0.0,0.1,sl
2025_11_20,1763657041,24792.75,1763657048,24777.75,1,-15.0,-32.0,2.0,15.25,0.0,0.11666666666666667,sl
2025_11_20,1763657101,24737.0,1763657121,24752.0,-1,-15.0,-32.0,20.25,16.5,0.0,0.3333333333333333,sl
2025_11_20,1763657341,24765.25,1763657366,24750.25,1,-15.0,-32.0,21.0,16.0,0.0,0.4166666666666667,sl
2025_11_20,1763657581,24726.75,1763657584,24741.75,-1,-15.0,-32.0,2.0,18.75,0.0,0.05,sl
2025_11_20,1763658121,24640.75,1763658122,24625.75,1,-15.0,-32.0,0.0,23.0,0.0,0.016666666666666666,sl
2025_11_20,1763658181,24593.5,1763658188,24608.5,-1,-15.0,-32.0,0.0,17.75,0.0,0.11666666666666667,sl
2025_11_20,1763658301,24592.25,1763658310,24577.25,1,-15.0,-32.0,14.0,16.5,0.0,0.15,sl
2025_11_20,1763658361,24553.75,1763658376,24568.75,-1,-15.0,-32.0,10.0,15.5,0.0,0.25,sl
2025_11_20,1763658541,24578.5,1763658545,24563.5,1,-15.0,-32.0,0.0,18.25,0.0,0.06666666666666667,sl
2025_11_20,1763658601,24531.25,1763658780,24465.75,-1,65.5,129.0,96.75,7.25,74.0,2.9833333333333334,trail
2025_11_20,1763658901,24479.75,1763658902,24464.75,1,-15.0,-32.0,0.0,19.75,0.0,0.016666666666666666,sl
2025_11_20,1763659021,24411.25,1763659126,24426.25,-1,-15.0,-32.0,21.5,16.0,11.5,1.75,sl
2025_11_20,1763659201,24427.75,1763659205,24412.75,1,-15.0,-32.0,0.0,18.25,0.0,0.06666666666666667,sl
2025_11_20,1763659261,24379.25,1763659267,24394.25,-1,-15.0,-32.0,2.25,15.5,0.0,0.1,sl
2025_11_20,1763659321,24468.5,1763659342,24453.5,1,-15.0,-32.0,10.25,26.75,0.0,0.35,sl
2025_11_20,1763659501,24430.0,1763659590,24445.0,-1,-15.0,-32.0,48.75,20.75,27.75,1.4833333333333334,sl
2025_11_20,1763659621,24464.75,1763659661,24449.75,1,-15.0,-32.0,24.25,18.25,0.0,0.6666666666666666,sl
2025_11_20,1763659921,24438.0,1763659922,24453.0,-1,-15.0,-32.0,0.0,19.0,0.0,0.016666666666666666,sl
2025_11_20,1763660341,24425.25,1763660415,24410.25,1,-15.0,-32.0,25.75,16.0,13.5,1.2333333333333334,sl
2025_11_20,1763660581,24395.5,1763660820,24341.5,-1,54.0,106.0,85.5,10.5,59.75,3.9833333333333334,trail
2025_11_20,1763661061,24371.5,1763661180,24368.5,1,-3.0,-8.0,48.0,7.0,29.0,1.9833333333333334,trail
2025_11_20,1763661241,24330.75,1763661306,24345.75,-1,-15.0,-32.0,11.25,16.25,0.0,1.0833333333333333,sl
2025_11_20,1763661361,24383.5,1763661368,24368.5,1,-15.0,-32.0,2.25,15.75,0.0,0.11666666666666667,sl
2025_11_20,1763662081,24470.75,1763662104,24485.75,-1,-15.0,-32.0,0.0,16.5,0.0,0.38333333333333336,sl
2025_11_20,1763662141,24484.25,1763662560,24562.75,1,78.5,155.0,113.25,4.0,110.5,6.983333333333333,trail
2025_11_20,1763662561,24562.25,1763662800,24508.75,-1,53.5,105.0,93.5,12.75,87.5,3.9833333333333334,trail
2025_11_20,1763662801,24512.0,1763662890,24497.0,1,-15.0,-32.0,38.5,17.0,18.75,1.4833333333333334,sl
2025_11_20,1763662921,24495.25,1763662944,24510.25,-1,-15.0,-32.0,3.25,16.75,0.0,0.38333333333333336,sl
2025_11_20,1763663701,24461.0,1763663706,24446.0,1,-15.0,-32.0,0.0,17.0,0.0,0.08333333333333333,sl
2025_11_20,1763663821,24413.0,1763664120,24367.75,-1,45.25,88.5,67.5,10.5,57.75,4.983333333333333,trail
2025_11_20,1763665141,24294.0,1763665197,24279.0,1,-15.0,-32.0,20.25,15.5,0.0,0.9333333333333333,sl
2025_11_20,1763665381,24261.75,1763665560,24255.75,-1,6.0,10.0,37.25,2.75,26.5,2.9833333333333334,trail
2025_11_20,1763665801,24276.25,1763665822,24261.25,1,-15.0,-32.0,9.75,15.75,0.0,0.35,sl
2025_11_20,1763665981,24248.5,1763665995,24263.5,-1,-15.0,-32.0,0.25,16.25,0.0,0.23333333333333334,sl
2025_11_20,1763666281,24308.75,1763666327,24293.75,1,-15.0,-32.0,18.25,15.75,0.0,0.7666666666666667,sl
2025_11_20,1763666701,24261.0,1763666708,24276.0,-1,-15.0,-32.0,0.0,16.75,0.0,0.11666666666666667,sl
2025_11_20,1763666761,24323.75,1763666765,24308.75,1,-15.0,-32.0,0.0,19.0,0.0,0.06666666666666667,sl
2025_11_20,1763667061,24304.5,1763667300,24286.5,-1,18.0,34.0,43.0,11.0,28.25,3.9833333333333334,trail
2025_11_20,1763667781,24330.25,1763667783,24315.25,1,-15.0,-32.0,1.5,15.5,0.0,0.03333333333333333,sl
2025_11_20,1763667841,24281.75,1763667842,24296.75,-1,-15.0,-32.0,0.0,15.5,0.0,0.016666666666666666,sl
2025_11_20,1763667901,24323.5,1763667929,24308.5,1,-15.0,-32.0,10.5,16.0,0.0,0.4666666666666667,sl
2025_11_20,1763668021,24273.0,1763668059,24288.0,-1,-15.0,-32.0,5.5,16.5,0.0,0.6333333333333333,sl
2025_11_20,1763668261,24312.5,1763668272,24297.5,1,-15.0,-32.0,0.75,15.25,0.0,0.18333333333333332,sl
2025_11_20,1763668921,24314.75,1763669040,24310.25,-1,4.5,7.0,25.75,6.5,21.0,1.9833333333333334,trail
2025_11_20,1763669221,24323.5,1763669227,24308.5,1,-15.0,-32.0,1.5,15.75,0.0,0.1,sl
2025_11_20,1763669401,24291.75,1763669444,24306.75,-1,-15.0,-32.0,5.25,15.0,0.0,0.7166666666666667,sl
2025_11_20,1763669761,24319.0,1763669783,24304.0,1,-15.0,-32.0,10.75,17.5,0.0,0.36666666666666664,sl
2025_11_20,1763670241,24296.25,1763670360,24276.25,-1,20.0,38.0,28.25,-0.0,26.25,1.9833333333333334,trail
2025_11_20,1763670541,24288.75,1763670735,24273.75,1,-15.0,-32.0,21.5,16.75,3.75,3.2333333333333334,sl
2025_11_21,1763683801,24176.75,1763683960,24161.75,1,-15.0,-32.0,1.5,16.25,0.0,2.65,sl
2025_11_21,1763688961,24193.5,1763689116,24208.5,-1,-15.0,-32.0,16.25,15.75,6.0,2.5833333333333335,sl
2025_11_21,1763689321,24221.25,1763690352,24206.25,1,-15.0,-32.0,13.5,15.25,8.25,17.183333333333334,sl
2025_11_21,1763690943,24195.0,1763691300,24167.25,-1,27.75,53.5,36.25,5.75,32.75,5.95,trail
2025_11_21,1763691722,24189.5,1763691774,24174.5,1,-15.0,-32.0,0.0,15.75,0.0,0.8666666666666667,sl
2025_11_21,1763693941,24176.5,1763694420,24180.5,-1,-4.0,-10.0,15.25,8.25,12.5,7.983333333333333,trail
2025_11_21,1763696222,24230.5,1763696234,24215.5,1,-15.0,-32.0,1.5,15.25,0.0,0.2,sl
2025_11_21,1763696341,24197.5,1763696421,24212.5,-1,-15.0,-32.0,7.25,17.75,0.0,1.3333333333333333,sl
2025_11_21,1763701022,24149.25,1763701380,24187.0,1,37.75,73.5,51.0,0.75,46.5,5.966666666666667,trail
2025_11_21,1763701561,24153.75,1763701572,24168.75,-1,-15.0,-32.0,0.0,16.0,0.0,0.18333333333333332,sl
2025_11_21,1763702041,24192.5,1763702341,24198.0,1,5.5,9.0,14.0,1.5,12.75,5.0,trail
2025_11_21,1763703001,24170.25,1763703840,24146.75,-1,23.5,45.0,39.25,10.5,33.5,13.983333333333333,trail
2025_11_21,1763705704,24166.25,1763705883,24168.25,1,2.0,2.0,17.25,5.0,10.5,2.9833333333333334,trail
2025_11_21,1763706541,24143.75,1763706720,24147.0,-1,-3.25,-8.5,12.25,9.75,12.25,2.9833333333333334,trail
2025_11_21,1763706964,24165.0,1763707084,24150.0,1,-15.0,-32.0,3.25,17.75,0.0,2.0,sl
2025_11_21,1763708582,24158.75,1763708706,24173.75,-1,-15.0,-32.0,4.25,15.25,0.0,2.066666666666667,sl
2025_11_21,1763709542,24192.75,1763709588,24177.75,1,-15.0,-32.0,0.0,20.0,0.0,0.7666666666666667,sl
2025_11_21,1763710441,24159.5,1763710560,24154.25,-1,5.25,8.5,13.5,2.75,13.5,1.9833333333333334,trail
2025_11_21,1763712361,24126.75,1763712660,24160.75,1,34.0,66.0,51.5,3.5,43.0,4.983333333333333,trail
2025_11_21,1763713201,24137.25,1763713220,24152.25,-1,-15.0,-32.0,0.75,15.25,0.0,0.31666666666666665,sl
2025_11_21,1763713501,24151.5,1763713556,24136.5,1,-15.0,-32.0,0.25,20.25,0.0,0.9166666666666666,sl
2025_11_21,1763714161,24128.5,1763714284,24143.5,-1,-15.0,-32.0,16.5,15.0,6.75,2.05,sl
2025_11_21,1763714646,24159.75,1763714940,24170.25,1,10.5,19.0,35.25,3.25,33.75,4.9,trail
2025_11_21,1763716621,24162.75,1763716980,24134.0,-1,28.75,55.5,34.0,7.75,33.5,5.983333333333333,trail
2025_11_21,1763718601,24087.5,1763718712,24072.5,1,-15.0,-32.0,2.25,15.0,0.0,1.85,sl
2025_11_21,1763718961,24056.75,1763719620,23943.0,-1,113.75,225.5,126.5,9.75,122.25,10.983333333333333,trail
2025_11_21,1763719861,23970.75,1763719889,23955.75,1,-15.0,-32.0,14.0,15.0,0.0,0.4666666666666667,sl
2025_11_21,1763720221,23947.0,1763720700,23943.75,-1,3.25,4.5,26.75,13.0,15.75,7.983333333333333,trail
2025_11_21,1763721061,23943.75,1763721301,23999.75,1,56.0,110.0,72.0,2.0,68.25,4.0,trail
2025_11_21,1763721901,24034.75,1763721963,24049.75,-1,-15.0,-32.0,1.5,15.0,0.0,1.0333333333333334,sl
2025_11_21,1763722262,24068.25,1763722500,24081.5,1,13.25,24.5,25.75,2.25,23.75,3.966666666666667,trail
2025_11_21,1763723162,24083.0,1763723195,24098.0,-1,-15.0,-32.0,0.75,15.25,0.0,0.55,sl
2025_11_21,1763723281,24122.75,1763723820,24137.0,1,14.25,26.5,30.5,9.75,28.25,8.983333333333333,trail
2025_11_21,1763723941,24118.75,1763724213,24133.75,-1,-15.0,-32.0,15.0,15.0,7.75,4.533333333333333,sl
2025_11_21,1763726341,24049.75,1763726455,24034.75,1,-15.0,-32.0,8.5,16.5,6.0,1.9,sl
2025_11_21,1763726761,24032.5,1763726865,24047.5,-1,-15.0,-32.0,2.5,15.5,0.0,1.7333333333333334,sl
2025_11_21,1763727241,24003.75,1763727420,24018.75,1,15.0,28.0,30.0,3.0,26.5,2.9833333333333334,trail
2025_11_21,1763727721,23978.25,1763727960,23975.25,-1,3.0,4.0,23.25,4.0,15.75,3.9833333333333334,trail
2025_11_21,1763728261,24093.25,1763728264,24078.25,1,-15.0,-32.0,0.0,16.0,0.0,0.05,sl
2025_11_21,1763728381,24091.5,1763728444,24106.5,-1,-15.0,-32.0,21.75,22.25,0.0,1.05,sl
2025_11_21,1763728561,24140.25,1763728860,24161.5,1,21.25,40.5,51.25,14.25,38.5,4.983333333333333,trail
2025_11_21,1763728921,24147.25,1763729040,24158.75,-1,-11.5,-25.0,27.0,13.5,13.25,1.9833333333333334,trail
2025_11_21,1763729101,24180.25,1763729340,24229.5,1,49.25,96.5,75.5,3.75,75.5,3.9833333333333334,trail
2025_11_21,1763729521,24219.75,1763729543,24234.75,-1,-15.0,-32.0,2.25,16.75,0.0,0.36666666666666664,sl
2025_11_21,1763729701,24253.0,1763729717,24238.0,1,-15.0,-32.0,5.25,15.75,0.0,0.26666666666666666,sl
2025_11_21,1763729881,24213.25,1763730060,24216.0,-1,-2.75,-7.5,24.5,8.75,21.5,2.9833333333333334,trail
2025_11_21,1763730541,24183.25,1763731140,24245.25,1,62.0,122.0,78.75,13.5,76.5,9.983333333333333,trail
2025_11_21,1763731501,24238.25,1763731680,24227.25,-1,11.0,20.0,39.5,4.5,25.0,2.9833333333333334,trail
2025_11_21,1763731861,24221.5,1763731981,24206.5,1,-15.0,-32.0,11.0,15.5,5.25,2.0,sl
2025_11_21,1763733001,24237.25,1763733240,24252.25,-1,-15.0,-32.0,8.25,15.0,2.5,3.9833333333333334,sl
2025_11_21,1763734201,24253.25,1763734502,24238.25,1,-15.0,-32.0,12.0,15.25,8.25,5.016666666666667,sl
2025_11_21,1763734561,24230.75,1763734980,24197.75,-1,33.0,64.0,42.75,2.5,40.5,6.983333333333333,trail
2025_11_21,1763735461,24248.75,1763735480,24233.75,1,-15.0,-32.0,17.75,16.5,0.0,0.31666666666666665,sl
2025_11_21,1763735521,24191.25,1763735525,24206.25,-1,-15.0,-32.0,4.25,18.0,0.0,0.06666666666666667,sl
2025_11_21,1763735581,24242.75,1763735582,24227.75,1,-15.0,-32.0,0.0,19.75,0.0,0.016666666666666666,sl
2025_11_21,1763735641,24209.0,1763735646,24224.0,-1,-15.0,-32.0,4.5,16.25,0.0,0.08333333333333333,sl
2025_11_21,1763735821,24248.5,1763735844,24233.5,1,-15.0,-32.0,12.0,16.0,0.0,0.38333333333333336,sl
2025_11_21,1763735941,24182.0,1763735964,24197.0,-1,-15.0,-32.0,4.25,20.5,0.0,0.38333333333333336,sl
2025_11_21,1763736061,24238.5,1763736081,24223.5,1,-15.0,-32.0,4.75,15.75,0.0,0.3333333333333333,sl
2025_11_21,1763736181,24204.25,1763736480,24143.25,-1,61.0,120.0,99.75,12.0,87.5,4.983333333333333,trail
2025_11_21,1763736481,24147.5,1763736600,24195.5,1,48.0,94.0,77.0,3.5,75.0,1.9833333333333334,trail
2025_11_21,1763737021,24190.0,1763737022,24205.0,-1,-15.0,-32.0,0.0,17.5,0.0,0.016666666666666666,sl
2025_11_21,1763737501,24146.0,1763737680,24168.0,1,22.0,42.0,75.5,2.5,71.0,2.9833333333333334,trail
2025_11_21,1763737681,24171.0,1763737920,24124.5,-1,46.5,91.0,70.5,7.25,55.0,3.9833333333333334,trail
2025_11_21,1763738341,24124.5,1763738409,24109.5,1,-15.0,-32.0,16.25,22.25,8.75,1.1333333333333333,sl
2025_11_21,1763738461,24077.25,1763738547,24092.25,-1,-15.0,-32.0,47.75,16.0,35.5,1.4333333333333333,sl
2025_11_21,1763738581,24127.0,1763738585,24112.0,1,-15.0,-32.0,0.0,27.25,0.0,0.06666666666666667,sl
2025_11_21,1763738821,24117.25,1763738836,24132.25,-1,-15.0,-32.0,9.75,17.0,0.0,0.25,sl
2025_11_21,1763739781,23998.75,1763739813,23983.75,1,-15.0,-32.0,11.75,19.75,0.0,0.5333333333333333,sl
2025_11_21,1763740321,24053.0,1763740440,24047.25,-1,5.75,9.5,40.5,0.5,26.0,1.9833333333333334,trail
2025_11_21,1763740501,24086.25,1763740501,24071.25,1,-15.0,-32.0,0.0,21.75,0.0,0.0,sl
2025_11_21,1763740681,24029.75,1763740729,24044.75,-1,-15.0,-32.0,10.75,16.0,0.0,0.8,sl
2025_11_21,1763741221,23977.5,1763741520,24044.0,1,66.5,131.0,85.5,6.0,71.75,4.983333333333333,trail
2025_11_21,1763741941,23994.75,1763741981,24009.75,-1,-15.0,-32.0,1.0,16.75,0.0,0.6666666666666666,sl
2025_11_21,1763742061,24057.5,1763742240,24096.5,1,39.0,76.0,62.0,9.0,49.0,2.9833333333333334,trail
2025_11_21,1763742721,24152.75,1763742738,24167.75,-1,-15.0,-32.0,12.25,15.0,0.0,0.2833333333333333,sl
2025_11_21,1763742961,24184.75,1763743200,24207.25,1,22.5,43.0,46.5,2.0,33.0,3.9833333333333334,trail
2025_11_21,1763744521,24338.0,1763744640,24341.5,-1,-3.5,-9.0,23.25,9.75,14.25,1.9833333333333334,trail
2025_11_21,1763744701,24359.0,1763744722,24344.0,1,-15.0,-32.0,7.0,17.25,0.0,0.35,sl
2025_11_21,1763745421,24345.75,1763745499,24360.75,-1,-15.0,-32.0,8.25,15.25,0.0,1.3,sl
2025_11_21,1763745841,24370.25,1763746029,24355.25,1,-15.0,-32.0,20.75,15.25,12.0,3.1333333333333333,sl
2025_11_21,1763746141,24340.5,1763746165,24355.5,-1,-15.0,-32.0,1.0,17.75,0.0,0.4,sl
2025_11_21,1763746261,24371.0,1763746500,24386.0,1,15.0,28.0,28.5,5.5,23.75,3.9833333333333334,trail
2025_11_21,1763746741,24363.0,1763746761,24378.0,-1,-15.0,-32.0,1.5,15.75,0.0,0.3333333333333333,sl
2025_11_21,1763747161,24397.25,1763747170,24382.25,1,-15.0,-32.0,0.0,16.0,0.0,0.15,sl
2025_11_21,1763747461,24358.25,1763747700,24373.25,-1,-15.0,-32.0,24.5,15.5,12.25,3.9833333333333334,sl
2025_11_21,1763747761,24376.75,1763747772,24361.75,1,-15.0,-32.0,4.0,19.5,0.0,0.18333333333333332,sl
2025_11_21,1763747881,24347.25,1763747888,24362.25,-1,-15.0,-32.0,0.0,16.0,0.0,0.11666666666666667,sl
2025_11_21,1763749261,24249.75,1763749380,24255.75,1,6.0,10.0,26.5,8.5,26.25,1.9833333333333334,trail
2025_11_21,1763749441,24237.0,1763749516,24252.0,-1,-15.0,-32.0,14.0,16.0,4.25,1.25,sl
2025_11_21,1763749801,24254.25,1763750040,24311.5,1,57.25,112.5,83.25,6.0,75.0,3.9833333333333334,trail
2025_11_21,1763751181,24513.0,1763751360,24504.5,-1,8.5,15.0,49.5,9.0,40.75,2.9833333333333334,trail
2025_11_21,1763751361,24505.0,1763751396,24490.0,1,-15.0,-32.0,3.75,17.25,0.0,0.5833333333333334,sl
2025_11_21,1763751481,24472.0,1763751530,24487.0,-1,-15.0,-32.0,15.75,17.75,0.0,0.8166666666666667,sl
2025_11_21,1763751841,24509.25,1763752320,24536.25,1,27.0,52.0,55.5,9.5,41.25,7.983333333333333,trail
2025_11_21,1763753581,24536.75,1763753761,24551.75,-1,-15.0,-32.0,16.25,15.0,5.75,3.0,sl
2025_11_21,1763753821,24558.75,1763754060,24556.5,1,-2.25,-6.5,21.0,11.25,12.25,3.9833333333333334,trail
2025_11_21,1763754241,24518.5,1763754540,24512.5,-1,6.0,10.0,45.75,6.25,25.75,4.983333333333333,trail
2025_11_21,1763755981,24475.5,1763756460,24482.0,1,6.5,11.0,18.25,13.75,12.0,7.983333333333333,trail
2025_11_21,1763756641,24450.25,1763757240,24392.0,-1,58.25,114.5,97.25,8.5,97.25,9.983333333333333,trail
2025_11_24,1763943121,24431.5,1763943780,24415.0,-1,16.5,31.0,25.75,14.25,21.75,10.983333333333333,trail
2025_11_24,1763944324,24446.0,1763944861,24464.0,1,18.0,34.0,26.5,12.0,25.0,8.95,trail
2025_11_24,1763946061,24428.5,1763946240,24436.5,-1,-8.0,-18.0,13.25,13.5,12.5,2.9833333333333334,trail
2025_11_24,1763946424,24447.75,1763946660,24455.0,1,7.25,12.5,16.25,0.75,11.75,3.933333333333333,trail
2025_11_24,1763948281,24443.75,1763948760,24440.5,-1,3.25,4.5,15.5,7.5,12.25,7.983333333333333,trail
2025_11_24,1763949362,24459.25,1763950140,24444.25,1,-15.0,-32.0,8.0,17.0,4.5,12.966666666666667,sl
2025_11_24,1763950446,24436.5,1763950556,24451.5,-1,-15.0,-32.0,1.5,15.25,0.0,1.8333333333333333,sl
2025_11_24,1763950742,24464.75,1763951401,24484.75,1,20.0,38.0,27.0,-0.0,23.25,10.983333333333333,trail
2025_11_24,1763955361,24489.25,1763955540,24485.25,-1,4.0,6.0,12.75,-0.0,12.25,2.9833333333333334,trail
2025_11_24,1763959381,24467.5,1763959650,24452.5,1,-15.0,-32.0,1.25,15.0,0.0,4.483333333333333,sl
2025_11_24,1763964905,24479.0,1763965153,24494.0,-1,-15.0,-32.0,1.5,16.25,1.5,4.133333333333334,sl
2025_11_24,1763968261,24488.25,1763968396,24473.25,1,-15.0,-32.0,1.25,15.0,0.0,2.25,sl
2025_11_24,1763971261,24481.5,1763971740,24468.0,-1,13.5,25.0,25.25,7.75,20.5,7.983333333333333,trail
2025_11_24,1763971981,24493.5,1763972520,24531.25,1,37.75,73.5,47.0,-0.0,43.75,8.983333333333333,trail
2025_11_24,1763975581,24528.75,1763976660,24386.5,-1,142.25,282.5,160.75,4.0,160.75,17.983333333333334,trail
2025_11_24,1763976781,24411.5,1763977080,24422.5,1,11.0,20.0,35.25,12.25,30.75,4.983333333333333,trail
2025_11_24,1763977201,24407.25,1763977440,24400.5,-1,6.75,11.5,22.0,0.75,17.75,3.9833333333333334,trail
2025_11_24,1763977561,24437.75,1763977629,24422.75,1,-15.0,-32.0,3.75,15.0,0.0,1.1333333333333333,sl
2025_11_24,1763979241,24399.25,1763979426,24414.25,-1,-15.0,-32.0,11.0,15.5,1.0,3.0833333333333335,sl
2025_11_24,1763980621,24405.5,1763981040,24405.5,1,0.0,-2.0,16.0,9.0,13.0,6.983333333333333,trail
2025_11_24,1763982544,24379.25,1763982613,24394.25,-1,-15.0,-32.0,1.0,15.0,0.0,1.15,sl
2025_11_24,1763983203,24414.0,1763983589,24399.0,1,-15.0,-32.0,14.0,16.0,4.25,6.433333333333334,sl
2025_11_24,1763986801,24424.5,1763986848,24439.5,-1,-15.0,-32.0,0.5,15.0,0.0,0.7833333333333333,sl
2025_11_24,1763987161,24459.75,1763987700,24486.5,1,26.75,51.5,38.25,6.5,34.75,8.983333333333333,trail
2025_11_24,1763992081,24525.75,1763992860,24501.25,-1,24.5,47.0,33.25,6.5,28.75,12.983333333333333,trail
2025_11_24,1763993342,24535.0,1763993760,24558.25,1,23.25,44.5,39.0,-0.0,35.25,6.966666666666667,trail
2025_11_24,1763994061,24540.75,1763994360,24532.5,-1,8.25,14.5,19.75,3.0,15.5,4.983333333333333,trail
2025_11_24,1763994721,24589.0,1763995080,24686.5,1,97.5,193.0,130.5,2.75,123.0,5.983333333333333,trail
2025_11_24,1763995201,24663.25,1763995320,24667.0,-1,-3.75,-9.5,41.5,9.75,40.0,1.9833333333333334,trail
2025_11_24,1763995321,24668.5,1763995391,24653.5,1,-15.0,-32.0,20.75,17.25,15.75,1.1666666666666667,sl
2025_11_24,1763995501,24613.75,1763995504,24628.75,-1,-15.0,-32.0,0.25,18.0,0.0,0.05,sl
2025_11_24,1763995681,24677.5,1763995740,24662.5,1,-15.0,-32.0,10.0,19.0,0.0,0.9833333333333333,sl
2025_11_24,1763995801,24603.5,1763995863,24618.5,-1,-15.0,-32.0,23.25,17.75,0.0,1.0333333333333334,sl
2025_11_24,1763995981,24642.75,1763996100,24640.0,1,-2.75,-7.5,38.25,9.75,17.25,1.9833333333333334,trail
2025_11_24,1763996161,24637.25,1763996171,24652.25,-1,-15.0,-32.0,0.0,15.0,0.0,0.16666666666666666,sl
