day,confirm_ts,kind,direction,ext_price,alignment,dir_energy,sum_abs_z,entry_p,exit_p,mfe_pts,mae_pts,leg_pts,etd_pts,capture_pct,leg_minutes,15s_z_se,1m_z_se,5m_z_se,15m_z_se,1h_z_se,1D_z_se
2025_11_21,1763741940,high,-1,24080.5,0,1.262112021446228,8.747087359428406,24001.25,24099.0,10.75,99.5,-97.75,108.5,-909.3023255813954,2.0,-1.8556536436080933,-1.8134753704071045,1.262112021446228,-0.7206435203552246,-0.9851750135421753,-2.11002779006958
2025_11_21,1763742060,low,1,23998.25,1,3.81584632396698,6.078286439180374,24099.0,24164.5,102.75,50.75,65.5,37.25,63.74695863746959,11.0,1.8177289962768555,0.20784726738929749,0.2368638515472412,-0.7206435203552246,-0.9851750135421753,-2.11002779006958
2025_11_21,1763742720,high,-1,24189.5,1,2.5489954352378845,7.938771456480026,24164.5,24209.0,25.5,61.5,-44.5,70.0,-174.50980392156862,4.0,-2.1447601318359375,-0.14981308579444885,2.124718427658081,0.42427700757980347,-0.9851750135421753,-2.11002779006958
2025_11_21,1763742960,low,1,24156.25,1,3.45240181684494,6.078940331935883,24209.0,24323.25,174.5,27.25,114.25,60.25,65.4727793696275,26.0,0.6484290957450867,-0.3571990132331848,1.5538324117660522,0.42427700757980347,-0.9851750135421753,-2.11002779006958
2025_11_21,1763744520,high,-1,24371.75,3,5.848606586456299,10.113665223121643,24323.25,24347.0,10.5,43.5,-23.75,34.25,-226.1904761904762,3.0,-1.3879293203353882,-0.767101526260376,1.748382329940796,1.8087282180786133,2.2914960384368896,-2.11002779006958
2025_11_21,1763744700,low,1,24323.25,1,2.8308477997779846,9.528586089611053,24347.0,24348.25,44.5,16.5,1.25,43.25,2.808988764044944,12.0,1.5242091417312622,-0.7208200097084045,1.0733048915863037,1.8087282180786133,2.2914960384368896,-2.11002779006958
2025_11_21,1763745420,high,-1,24375.5,1,3.92730014026165,7.384819194674492,24348.25,24378.75,41.0,37.0,-30.5,71.5,-74.39024390243902,7.0,0.205999493598938,-1.3474912643432617,0.08565168082714081,1.3441529273986816,2.2914960384368896,-2.11002779006958
2025_11_21,1763745840,low,1,24325.75,1,2.960714817047119,9.784700155258179,24378.75,24358.5,13.0,46.5,-20.25,33.25,-155.76923076923077,5.0,1.496647596359253,1.6916887760162354,-0.8506870269775391,1.3441529273986816,2.2914960384368896,-2.11002779006958
2025_11_21,1763746140,high,-1,24382.25,1,3.6356489658355713,7.622088626027107,24358.5,24379.25,21.0,23.75,-20.75,41.75,-98.80952380952381,2.0,-0.7685379981994629,-0.87807697057724,-0.229796901345253,1.3441529273986816,2.2914960384368896,-2.11002779006958
2025_11_21,1763746260,low,1,24337.75,1,3.0115131735801697,8.532900094985962,24379.25,24372.25,36.75,19.75,-7.0,43.75,-19.047619047619047,8.0,1.428182601928711,0.6661807894706726,-0.9014853835105896,1.135527491569519,2.2914960384368896,-2.11002779006958
2025_11_21,1763746740,high,-1,24403.75,1,3.4270235300064087,9.851825952529907,24372.25,24371.0,31.25,34.25,1.25,30.0,4.0,7.0,-1.7123087644577026,-1.717893123626709,-0.8845727443695068,1.135527491569519,2.2914960384368896,-2.11002779006958
2025_11_21,1763747160,low,1,24364.5,1,4.132071852684021,8.262713313102722,24371.0,24358.75,33.75,21.0,-12.25,46.0,-36.2962962962963,5.0,-0.7415251731872559,0.5290796756744385,-1.280518889427185,1.310065746307373,2.2914960384368896,-2.11002779006958
2025_11_21,1763747460,high,-1,24398.75,1,3.6015617847442627,10.093242168426514,24358.75,24356.0,27.0,31.0,2.75,24.25,10.185185185185185,5.0,-1.5124115943908691,-1.5939639806747437,-1.275277018547058,1.310065746307373,2.2914960384368896,-2.11002779006958
2025_11_21,1763747760,low,1,24345.5,2,3.7193078994750977,9.247416615486145,24356.0,24337.0,25.0,21.25,-19.0,44.0,-76.0,2.0,1.0149909257888794,0.9115560054779053,-1.6092801094055176,1.310065746307373,2.2914960384368896,-2.11002779006958
2025_11_21,1763747880,high,-1,24378.0,1,3.6015617847442627,9.425742030143738,24337.0,24276.0,133.75,26.75,61.0,72.75,45.60747663551402,23.0,-1.051334023475647,-1.0535383224487305,-1.6092801094055176,1.310065746307373,2.2914960384368896,-2.11002779006958
2025_11_21,1763749260,low,1,24215.0,2,3.9887320399284363,8.997604548931122,24276.0,24233.25,1.5,46.75,-42.75,44.25,-2850.0,3.0,1.329952359199524,2.02925705909729,-1.501123309135437,-0.3775809407234192,1.6496630907058716,-2.11002779006958
2025_11_21,1763749440,high,-1,24276.0,1,2.1495428681373596,7.8580687046051025,24233.25,24290.25,10.25,63.75,-57.0,67.25,-556.0975609756098,6.0,-1.7197937965393066,0.49987977743148804,-1.501123309135437,-0.3775809407234192,1.6496630907058716,-2.11002779006958
2025_11_21,1763749800,low,1,24233.25,1,2.668691635131836,6.621106266975403,24290.25,24512.5,267.75,42.0,222.25,45.5,83.00653594771242,23.0,1.2272385358810425,1.0755130052566528,-0.35528457164764404,-0.20337927341461182,1.6496630907058716,-2.11002779006958
2025_11_21,1763751180,high,-1,24548.5,2,4.950808763504028,8.70836728811264,24512.5,24488.0,51.25,10.25,24.5,26.75,47.80487804878049,3.0,-1.5772894620895386,-0.07024127244949341,2.6560466289520264,0.6450990438461304,1.6496630907058716,-2.11002779006958
2025_11_21,1763751360,low,1,24474.0,1,2.6870524883270264,8.72625732421875,24488.0,24489.75,21.75,38.75,1.75,20.0,8.045977011494253,2.0,2.145235538482666,-0.5770246982574463,1.5992071628570557,0.6450990438461304,1.6496630907058716,-2.11002779006958
2025_11_21,1763751480,high,-1,24504.75,2,3.8939692974090576,7.508698083460331,24489.75,24522.0,34.25,39.5,-32.25,66.5,-94.16058394160584,6.0,-0.09655878692865372,-1.4081422090530396,1.5992071628570557,0.6450990438461304,1.6496630907058716,-2.11002779006958
2025_11_21,1763751840,low,1,24472.25,1,2.4886300563812256,7.732903063297272,24522.0,24533.25,74.5,22.25,11.25,63.25,15.100671140939598,29.0,0.8242401480674744,-0.3786022663116455,1.2520461082458496,1.0558255910873413,2.112161159515381,-2.11002779006958
2025_11_21,1763753580,high,-1,24588.75,1,3.328772932291031,9.56362047791481,24533.25,24563.25,14.25,36.25,-30.0,44.25,-210.52631578947367,4.0,-1.7134990692138672,-2.411320686340332,0.177524596452713,1.039087176322937,2.112161159515381,-2.11002779006958
2025_11_21,1763753820,low,1,24526.75,1,3.050347089767456,7.565771117806435,24563.25,24508.25,20.0,67.75,-55.0,75.0,-275.0,7.0,1.1499947309494019,0.21418096125125885,-0.940319299697876,1.039087176322937,2.112161159515381,-2.11002779006958
2025_11_21,1763754240,high,-1,24565.75,1,3.151248335838318,7.917072057723999,24508.25,24470.75,81.5,16.0,37.5,44.0,46.012269938650306,29.0,-0.5543150901794434,-1.2986475229263306,-0.8028333187103271,1.039087176322937,2.112161159515381,-2.11002779006958
2025_11_21,1763755980,low,1,24445.25,1,3.9703897833824158,6.706086326390505,24470.75,24444.0,24.0,43.0,-26.75,50.75,-111.45833333333333,11.0,0.04027198627591133,1.247640609741211,-0.9667930006980896,-0.8935689926147461,1.4477839469909668,-2.11002779006958
2025_11_21,1763756640,high,-1,24486.0,0,1.4477839469909668,10.063445687294006,24444.0,24390.5,91.5,14.75,53.5,38.0,58.46994535519126,10.0,-1.9496268033981323,-3.1953201293945312,-0.37202388048171997,-0.9886631369590759,1.4477839469909668,-2.11002779006958
2025_11_21,1763757240,low,1,24356.5,3,5.511539340019226,9.462269961833954,24390.5,24399.25,64.0,11.5,8.75,55.25,13.671875,7.0,1.825545310974121,0.6774013638496399,-1.5978339910507202,-1.8036775588989258,1.4477839469909668,-2.11002779006958
2025_11_21,1763757660,high,-1,24436.75,0,2.455142021179199,6.538287937641144,24399.25,24426.75,24.0,40.5,-27.5,51.5,-114.58333333333333,6.0,0.4178348183631897,0.5895232558250427,-0.16944056749343872,-1.8036775588989258,1.4477839469909668,-2.11002779006958
