**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

entry_index,exit_index,entry_price,exit_price,direction,pnl_ticks,pnl_dollars,hold_bars,label,entry_type,exit_type,timestamp,F_momentum,F_reversion,z_score,sigma,velocity,hurst,adx,dmi_plus,dmi_minus,dmi_diff,P_center,entropy,coherence,tunnel_prob,term_pid,volume_delta,net_force
5126,5138,21636.5,21420.5,SHORT,864.0,432.0,12,REAL,HIGH,LOW,1736263620.0,-912.8913261204777,-9.528679653680229,0.835805813617618,22.801180605426154,-11.5,0.758564435373501,30.92879903447997,21.109268169466578,19.40566177902952,1.7036063904370593,0.5728955936574692,0.6790611015216352,0.7328663702816892,0.9733208081028089,0.2563992384183055,-1810.0,-923.049772961114
5138,5159,21420.5,21558.0,LONG,550.0,275.0,21,REAL,LOW,HIGH,1736264340.0,-4228.0427539792445,22.051948051948784,-1.3007652833623695,33.90611409146213,-30.75,0.3704352364187567,39.34512180472681,10.252077495472811,40.62971206009487,-30.377634564622056,0.35274037100462324,0.6108585882419603,0.7698180209116107,0.9496211295494663,-0.7147411705959249,-4662.0,-4203.148897832159
5159,5164,21558.0,21507.0,SHORT,204.0,102.0,5,REAL,HIGH,LOW,1736265600.0,146.5050326300911,-10.143398268399324,1.003246510914331,20.221148357954245,1.5,0.7707871402018298,32.19611422653024,26.290177421184676,14.117069351656538,12.173108069528139,0.4938975872430818,0.6719455969203251,0.8159386251588575,0.9660847851414839,0.4049413893827797,1975.0,135.3619263289606
5164,5167,21507.0,21553.0,LONG,184.0,92.0,3,REAL,LOW,HIGH,1736265900.0,-3457.5912681403343,21.7159090909081,-2.3589854505667947,18.411227662036158,-27.75,0.6306947509768104,26.311116953569158,19.742561059979227,20.492870950940013,-0.7503098909607857,0.06191659058243067,0.21207667767062052,0.5184222321955749,0.7539051594267959,-1.4770752796211837,-2294.0,-3418.1015795951853
5167,5172,21553.0,21493.5,SHORT,238.0,119.0,5,REAL,HIGH,LOW,1736266080.0,1652.2560190263068,8.55790043289926,-0.8054824973930125,21.249128219663035,23.5,0.7630717711490642,21.812773601314323,18.4359520891365,15.987361379742225,2.4485907093942743,0.5866009889931858,0.6784153642313502,0.5984221268107054,0.9745206989452947,-0.17953121254120494,1494.0,1661.3972058583367
5172,5187,21493.5,21573.25,LONG,319.0,159.5,15,REAL,LOW,HIGH,1736266380.0,651.2387158264899,9.119588744588327,-0.8715282504793327,20.927809831919127,11.0,0.9018684865941032,19.552882770546184,13.288623134935094,21.550462212093365,-8.261839077158271,0.5564540679418079,0.6791075878289629,0.7241495860847031,0.9718676114400362,-0.28861459484401664,1239.0,661.0493653874851
5187,5195,21573.25,21475.5,SHORT,391.0,195.5,8,REAL,HIGH,LOW,1736267280.0,2816.794043023704,-15.0,1.9757732356958408,15.183928731292081,26.0,0.8659912144847672,15.43519718222874,31.369810545149882,16.361907990799356,15.007902554350526,0.12434458794932442,0.34441014964466754,0.6880239239565075,0.8713218452222619,1.2233259229746338,1645.0,2701.9360367425033
5195,5200,21475.5,21555.0,LONG,318.0,159.0,5,REAL,LOW,HIGH,1736267760.0,-801.2391172857151,16.24567099566957,-1.69910970852343,19.122568618347167,-7.75,0.8113760745381714,13.82649260382868,21.133619759053655,30.38394855515722,-9.250328796103567,0.19792141341105582,0.45920634179803255,0.6209086035944175,0.9142009216452748,-0.8130354071274936,-1977.0,-758.141387828511
5200,5217,21555.0,21425.5,SHORT,518.0,259.0,17,REAL,HIGH,LOW,1736268060.0,-2821.822419064656,0.9177489177491225,-0.08870818141474798,20.691415450357642,-33.75,0.5819655478346897,12.01126586810406,24.948574236198883,25.09718332624687,-0.14860909004798728,0.7843496259146773,0.6075697159311932,0.4882992845618993,0.9974902441886793,-0.3530623751168296,-1730.0,-2820.7616499326978
5217,5219,21425.5,21463.5,LONG,152.0,76.0,2,REAL,LOW,HIGH,1736269080.0,-1079.877997935647,2.8436147186148446,-0.38036193221294234,14.95215203093916,-10.75,0.5753829633171809,22.88152667600314,11.51910822600651,30.758590596009167,-19.239482370002655,0.7391858556323155,0.6340317944328557,0.7048782816003792,0.9889879454586894,-0.20700026577984448,-1502.0,-1076.7995686223846
5219,5229,21463.5,21425.25,SHORT,153.0,76.5,10,REAL,HIGH,LOW,1736269200.0,2104.214166239219,-11.15800865800884,1.74962245895968,12.75476157827027,12.75,0.656629505766459,24.165492312960367,17.75420414670682,26.54674910001015,-8.79254495330333,0.18240199545471847,0.437810021490441,0.5078127983478609,0.9078861691880001,1.087567830291166,2105.0,2054.1394370347725
5229,5238,21425.25,21475.75,LONG,202.0,101.0,9,REAL,LOW,HIGH,1736269800.0,-1333.1545531978713,-1.2824675324682175,0.265398052698208,9.664483363233638,-10.25,0.667459912290045,23.428785466817466,13.248966366659246,23.26802720956271,-10.019060842903464,0.7635311667497454,0.6205457594919923,0.7371985287514157,0.992412163420376,-0.05119000503246973,-1257.0,-1334.6282565270633
5238,5247,21475.75,21410.25,SHORT,262.0,131.0,9,REAL,HIGH,LOW,1736270340.0,0.0,-2.01677489177564,0.5283368931692535,7.6344276458829965,0.0,0.7051952098272128,16.251037512201226,22.279891721318908,18.062836333038597,4.217055388280311,0.6961972197704002,0.6534820843366209,0.6640355193084737,0.9843471672857278,0.23829555837263566,1189.0,-2.329537160044057
5247,5252,21410.25,21466.0,LONG,223.0,111.5,5,REAL,LOW,HIGH,1736270880.0,-1644.4898042018908,10.588744588743793,-1.7103089026875,12.382259803600544,-18.75,0.7424103398101617,20.296444755732068,12.079715630350425,30.389371765718902,-18.309656135368478,0.19439740544004366,0.45446556184654413,0.7038152639578096,0.912847818913304,-1.0443785009040925,-1086.0,-1604.7560122411237
5252,5271,21466.0,21387.0,SHORT,316.0,158.0,19,REAL,HIGH,LOW,1736271180.0,1802.9278608915818,-15.803571428572468,2.5071945646076865,12.606577608024875,23.75,0.549899010987678,20.410374908588704,19.246593375340602,19.56642901120502,-0.3198356358644183,0.04677807035915039,0.17238167103039675,0.5002056732345568,0.6725811974674368,1.5134427437494473,957.0,1780.0055312742247
5271,5305,21387.0,21517.25,LONG,521.0,260.5,34,REAL,LOW,HIGH,1736272320.0,955.6271441988856,-2.6525974025971664,0.8116855845511726,6.5360219599413965,6.0,0.5527771009647273,39.48514088947274,6.541617323127916,27.336064091087202,-20.794446767959286,0.5838177677497681,0.6785910613259121,0.6525677958302787,0.9742776579263566,0.6714405193380497,1041.0,952.3821326368846
5305,5323,21517.25,21436.75,SHORT,322.0,161.0,18,REAL,HIGH,LOW,1736274360.0,554.9264920923437,-2.685064935065384,1.317430296601229,4.076215556895034,3.25,0.9219302158217243,45.03803169609851,27.41958659230665,5.817488114270086,21.602098478036567,0.34524824663390524,0.6057431448057987,0.5159073850329228,0.9485118258183132,0.7756023090760248,696.0,549.1927412940827
5323,5327,21436.75,21453.25,LONG,66.0,33.0,4,REAL,LOW,HIGH,1736275440.0,-214.69353385239774,-1.3879870129876508,0.46854062383577455,5.924724313655868,-1.5,0.8724464576090082,39.78265258963622,8.696230441217113,33.10218904064347,-24.405958599426356,0.7150690611790037,0.6456235661010988,0.5564351317611199,0.9862605467071341,0.3389830352736838,-848.0,-216.35915708418415
5327,5329,21453.25,21433.75,SHORT,78.0,39.0,2,REAL,HIGH,LOW,1736275680.0,-597.4349632908052,-4.272727272726115,1.3779631100311733,6.201511842547736,-6.5,0.8511608675823147,43.4513680212435,9.448844344142024,26.31123116788484,-16.862386823742817,0.3186556659067206,0.585924661028425,0.5829617261978691,0.9442687861045992,0.49733012330088666,-570.0,-605.6967658115085
5329,5352,21433.75,21474.75,LONG,164.0,82.0,23,REAL,LOW,HIGH,1736275800.0,575.3877556694644,-5.914502164503574,1.8281666002341663,6.4704192317549145,4.25,0.8687551741653164,44.30185233007662,8.237495684270337,25.71061930264766,-17.473123618377322,0.1601651205120147,0.4046900161744789,0.6345231089328436,0.8968813484320336,1.0243616660666406,876.0,503.132436185462
5352,5362,21474.75,21431.25,SHORT,174.0,87.0,10,REAL,HIGH,LOW,1736277180.0,-146.99541141418436,0.3479437229434552,-0.11818863247384442,5.88793889328496,-1.5,0.8302817402425335,30.020552007586975,20.12755719770536,10.274722858062404,9.852834339642957,0.7823088102060693,0.6089012189865626,0.6732600509064943,0.9966527693985511,-0.18292889927568118,-577.0,-146.4976301930771
5362,5368,21431.25,21461.25,LONG,120.0,60.0,6,REAL,LOW,HIGH,1736277780.0,114.83836187757683,3.004870129869232,-0.692746526211381,8.675236947929038,1.25,0.7438406667135845,25.396356608948707,11.146637536992793,25.398581889179415,-14.251944352186621,0.6350139846584839,0.671735540868392,0.8169886032940442,0.9787413226018715,-0.281471303705797,797.0,118.28886864199538
5368,5382,21461.25,21403.0,SHORT,233.0,116.5,14,REAL,HIGH,LOW,1736278140.0,255.47002760162516,-6.336580086581307,1.9016813974964286,6.664186855824998,3.75,0.5370107351264024,19.526373896356287,18.968157958103284,16.796551203000266,2.171606755103017,0.14138186703080113,0.37423196753388455,0.6019303347778387,0.8850472270700792,0.973385631070148,454.0,157.81259462357463
5382,5384,21403.0,21447.5,LONG,178.0,89.0,2,REAL,LOW,HIGH,1736278980.0,2374.0991856073106,-5.745670995671389,1.4541066618616056,7.902681620776774,17.75,0.6114084743371132,28.72217095056919,18.2869318666907,26.795484390294877,-8.508552523604177,0.2867569759874472,0.5585791764385952,0.4239202724748738,0.9384011903310159,1.1986825118521318,1057.0,2362.562320576812
5384,5388,21447.5,21408.5,SHORT,156.0,78.0,4,REAL,HIGH,LOW,1736279100.0,694.3059979886712,-13.25054112554244,2.4193629874257057,10.95374377008348,7.25,0.566474160759761,25.729428816765385,27.221570232136457,22.009874774006864,5.211695458129594,0.05526374769721492,0.19512237353279244,0.347231610142154,0.7242619263659462,1.204402897742341,1049.0,669.1153585182333
5388,5405,21408.5,21419.25,LONG,43.0,21.5,17,REAL,LOW,HIGH,1736279340.0,-249.8691539257359,2.8160173160176782,-0.48083086303480577,11.713130468556615,-5.75,0.34561648496863817,22.914921196152353,19.421643423022832,31.08643539714962,-11.66479197412679,0.7113511899630878,0.6472555629901369,0.45543179771954684,0.9858718681063608,-0.3111956869800824,-509.0,-246.7687267308663
5405,5411,21419.25,21358.25,SHORT,244.0,122.0,6,REAL,HIGH,LOW,1736280360.0,2787.6779368992893,-5.859848484848044,1.6979751920153443,6.90216030529036,17.75,0.6178478939462828,20.712114936058242,19.02494800348569,24.424191450944324,-5.399243447458634,0.19828105870086013,0.4596863629348097,0.4605848112052298,0.9143365619304167,1.3006814591600473,1084.0,2755.18721103349
5411,5442,21358.25,21357.0,LONG,-5.0,-2.5,31,FAKEOUT,LOW,HIGH,1736280720.0,-192.67012015329342,4.355519480519433,-1.202046140220862,7.246842421072384,-1.25,0.576631052541489,25.66921179984442,11.087420572197836,31.9113649138599,-20.823944341662063,0.39837949236278425,0.6377691357833323,0.7984617887587624,0.9557306622417442,-0.4923731105196554,-1117.0,-186.3844022464683
5442,5444,21357.0,21310.75,SHORT,185.0,92.5,2,REAL,HIGH,LOW,1736282580.0,422.58356782950005,-15.800865800865722,1.4027702195220522,22.52808846519332,8.0,0.598919648471555,36.756531922702926,25.907303766142626,20.26951560170984,5.637788164432784,0.3080629405522719,0.5772873206548677,0.6003444918981511,0.9424259857349829,0.6987473989886418,1190.0,402.2988385466618
5444,5476,21310.75,21394.5,LONG,335.0,167.5,32,REAL,LOW,HIGH,1736282700.0,-518.4263702024075,3.451298701298583,-0.309892921965535,22.274137010992607,-7.75,0.4748187917049716,32.70805353933962,20.59450132664969,25.435474101532115,-4.840972774882424,0.7550913141312577,0.6254256992919164,0.49143116677063786,0.9911017347715202,-0.2178368605460717,-1490.0,-514.7683628347974
5476,5481,21394.5,21376.75,SHORT,71.0,35.5,5,REAL,HIGH,LOW,1736284620.0,182.68036761350564,0.16720779220668192,-0.07723282161355073,4.329967200818798,3.5,0.7876861435526158,30.107460790360573,24.422126785747995,12.074549577062337,12.347577208685658,0.7849872492512107,0.6071510413294715,0.6509623426370266,0.9978156021822081,0.07325250060276572,226.0,182.98805375036636
5481,5485,21376.75,21387.75,LONG,44.0,22.0,4,REAL,LOW,HIGH,1736284920.0,-11.888040850058745,4.553030303028208,-1.9330932226412387,4.710616383836137,-0.5,0.6940726870401649,24.940974568500515,19.58529796346272,19.748339262599227,-0.1630412991365091,0.13393275015326936,0.3614642756193922,0.47844310838614185,0.8794678069226677,-0.883385023735533,-112.0,89.75699347515591
5485,5487,21387.75,21378.0,SHORT,39.0,19.5,2,REAL,HIGH,LOW,1736285160.0,35.257366945213626,-0.5097402597421024,0.23041153057020267,4.424607210243697,3.0,0.5769548529361949,21.713311528006095,22.815766832694,16.979841229718854,5.835925602975145,0.7692767574687107,0.6170985049373624,0.5594200057038476,0.9934316167827687,0.23967683755251384,52.0,34.56749084294892
5487,5507,21378.0,21383.25,LONG,21.0,10.5,20,REAL,LOW,HIGH,1736285280.0,25.34124690718344,0.8679653679646435,-0.42503042891741755,4.084250486137722,0.75,0.660451026637997,19.204768647958826,20.179587950231486,20.579760149142764,-0.4001721989112781,0.7275389586486994,0.639848030187507,0.7050676480317353,0.9876190990625565,-0.1558313027614067,138.0,26.46452547488421
5507,5513,21383.25,21369.0,SHORT,57.0,28.5,6,REAL,HIGH,LOW,1736286480.0,62.16851038028765,-2.271645021644872,1.9149123675723119,2.372583790374511,1.25,0.6783306932782468,11.406053127134959,18.783010200889997,15.504377018138735,3.2786331827512623,0.13820300341089994,0.36883342044107953,0.6768771119930072,0.8827379978913272,0.9634672947987963,118.0,-34.300338292975006
5513,5519,21369.0,21380.75,LONG,47.0,23.5,6,REAL,LOW,HIGH,1736286840.0,-7.9961624986374975,2.8804112554098538,-1.706091589715676,3.3766197228483854,-0.5,0.6591184262221977,15.371886324756973,12.502084252236768,27.74167727084277,-15.239593018606003,0.19571887406246594,0.45625126039848835,0.3967762279403441,0.9133603962190183,-0.776938817715096,-54.0,23.142062861223472
5519,5526,21380.75,21344.5,SHORT,145.0,72.5,7,REAL,HIGH,LOW,1736290800.0,-698.1667676586811,2.8106060606041865,-1.4809598101840935,3.795654738604701,-10.0,0.6010105264972322,16.300855408644882,14.379181260149243,28.35688077647573,-13.977699516326487,0.27595995041368787,0.5483950539964163,0.5600154025750952,0.93617381067616,-1.1837984520592055,-265.0,-688.6819681418476
5526,5531,21344.5,21364.5,LONG,80.0,40.0,5,REAL,LOW,HIGH,1736291220.0,-1243.0163505933322,5.858766233764982,-2.6544713770271513,4.414262127268781,-15.5,0.8345149112329427,26.00179108685831,9.255573229776827,32.98848859544895,-23.73291536567212,0.0352648385170831,0.13914477564444133,0.43732777979166737,0.5554721686241568,-1.8558638110000916,-354.0,-1233.7132462850223
5531,5542,21364.5,21360.0,SHORT,18.0,9.0,11,REAL,HIGH,LOW,1736291520.0,111.474234087926,-4.9415584415583,1.7363481244237564,5.691898268612764,4.5,0.5921893539307383,27.066916446377718,23.07418892436829,24.16686153507313,-1.0926726107048417,0.1863871240449512,0.44343370730703024,0.4304305428065206,0.9095994019256165,0.9516884009459581,141.0,71.23073089523902
5542,5546,21360.0,21375.25,LONG,61.0,30.5,4,REAL,LOW,HIGH,1736292180.0,-10.81825323480524,0.5081168831165996,-0.17949182414482645,5.661727329782059,-1.25,0.5354969263462044,16.7876700803592,21.911297456627295,22.40883079642988,-0.4975333398025832,0.7762171856722927,0.6127984780996083,0.6339892955398871,0.9949010640313088,-0.1696032877405047,-49.0,-10.144672586059706
5546,5549,21375.25,21365.5,SHORT,39.0,19.5,3,REAL,HIGH,LOW,1736292420.0,7.074526622850675,-0.25757575757597806,0.1675610624710058,3.074410650989374,0.25,0.6399423431876862,18.819422428290075,31.87101326089013,16.89701134348574,14.97400191740439,0.7775974639890377,0.6119255203055434,0.6939125255769603,0.9952432855727902,-0.019969731804487037,87.0,6.654692829092495
5549,5556,21365.5,21384.75,LONG,77.0,38.5,7,REAL,LOW,HIGH,1736292600.0,-67.55695183254731,2.1883116883109324,-1.6290431660806828,2.686622102931495,-2.75,0.6673012914198134,18.492897876151414,29.070724478198308,20.716002163300807,8.3547223148975,0.22104886003960275,0.488690460461196,0.5303808972441905,0.9221123849869071,-0.9955872287328329,-66.0,-48.98781580628153
5556,5565,21384.75,21370.75,SHORT,56.0,28.0,9,REAL,HIGH,LOW,1736293020.0,386.5996774435673,-1.9945887445901462,1.6165772857256193,2.4676688979888173,4.5,0.7300499536779321,24.22915277477381,38.48203717797132,12.924281424637797,25.557755753333524,0.2253584225119095,0.49388409659045457,0.5710511795427848,0.9234266748745484,1.034928773148681,212.0,369.5376123942519
5565,5581,21370.75,21399.75,LONG,116.0,58.0,16,REAL,LOW,HIGH,1736293560.0,-83.37357348567276,2.043290043289744,-1.2114232361014114,3.373371060415577,-2.25,0.7088676508553162,24.83319312306855,24.580035247289732,19.774948336313415,4.805086910976318,0.39396446837980104,0.6354771336560444,0.6464539389589523,0.9551819029935156,-0.7299820734733038,-125.0,-79.3317985850394
5581,5586,21399.75,21388.0,SHORT,47.0,23.5,5,REAL,HIGH,LOW,1736294520.0,37.673610989096225,-0.9448051948056673,0.6356111315997498,2.9729032354349005,1.0,0.7685138442873893,40.0601697329488,33.484672546701425,7.547610957348913,25.937061589352513,0.6576964018176527,0.6662497463577465,0.6595890211070609,0.9807544868086988,0.2582539791756593,112.0,36.33663164930083
5586,5592,21388.0,21406.0,LONG,72.0,36.0,6,REAL,LOW,HIGH,1736294820.0,-4.569110415339939,3.590367965367477,-1.90200436701025,3.775351968314517,-0.25,0.6889142320880643,38.25847980043519,23.375287634216217,16.10306765502306,7.2722199791931565,0.1413035505265668,0.37409984583339745,0.5430789793264255,0.884991549228135,-0.9085197357783278,-69.0,90.42002831395212
5592,5602,21406.0,21396.75,SHORT,37.0,18.5,10,REAL,HIGH,LOW,1736295180.0,9.665819258863912,-2.1948051948056673,1.1314448171417162,3.87965044614414,0.5,0.49979007155605853,39.53804904165774,34.43779090058383,10.666879736287408,23.77091116429642,0.4320093503613622,0.6531158951879996,0.4926278785844871,0.9596727401944845,0.5006158516970118,75.0,5.967769383472499
5602,5607,21396.75,21406.0,LONG,37.0,18.5,5,REAL,LOW,HIGH,1736295780.0,-15.289280607609092,2.4918831168834004,-1.3025333406972264,3.8262101076806725,-0.5,0.7169595303935518,38.42402886330086,23.619701922323603,20.67602539961197,2.943676522711634,0.3519422370598984,0.6103232420480754,0.7069358636595292,0.9495045815014975,-0.6854412359063075,-117.0,-9.934442428492515
5607,5609,21406.0,21399.0,SHORT,28.0,14.0,2,REAL,HIGH,LOW,1736296080.0,-63.34148166649735,1.5427489177473035,-0.8686222425733285,3.552174563655767,-2.5,0.7975897064502279,31.89626780964262,24.18932633076365,19.075260780115606,5.114065550648043,0.5578024101771661,0.6791337485286161,0.8195350139953904,0.9719875012149862,-0.5365026723651294,-90.0,-61.112946927944456
5609,5618,21399.0,21413.5,LONG,58.0,29.0,9,REAL,LOW,HIGH,1736296200.0,-72.63651940083365,0.8971861471854937,-1.1585507375324142,1.54880769243892,-1.5,0.7306445394385322,28.434111466845195,21.679458595228315,20.262209675753855,1.41724891947446,0.4190271172986971,0.647629492487151,0.7797794466394736,0.9581974510479786,-0.7002293304393871,-75.0,-70.0885610328598
5618,5634,21413.5,21398.0,SHORT,62.0,31.0,16,REAL,HIGH,LOW,1736296740.0,90.79619138652453,-2.754870129871051,2.4432890408477816,2.255050535416928,1.75,0.567847892229367,25.855191204045234,32.29068755204791,11.255264631336257,21.035422920711657,0.052818209043396444,0.18870381573066042,0.43009638940177514,0.7112700139883312,1.13680846203924,117.0,77.74357107680497
5634,5640,21398.0,21414.75,LONG,67.0,33.5,6,REAL,LOW,HIGH,1736297700.0,-11.766989356976465,2.015151515151956,-0.9984112181679186,4.036716492127868,-0.5,0.5036142003083616,24.619338041501123,16.26077004645015,26.501172042130733,-10.240401995680582,0.4962283149630128,0.6724234146566265,0.6428625641130077,0.9663102240574745,-0.45944257180337716,-95.0,-8.766396672976073
5640,5645,21414.75,21397.5,SHORT,69.0,34.5,5,REAL,HIGH,LOW,1736298060.0,102.83583402622823,-3.6948051948056673,1.9385631314912317,3.8119008195141455,3.5,0.5397463617161459,19.454571357537183,31.699715513813967,18.488308290209144,13.211407223604823,0.1326699539218788,0.3592588644030683,0.6856274296846222,0.8784612813583479,1.027191825877294,112.0,1.4074010265331935
5645,5651,21397.5,21412.25,LONG,59.0,29.5,6,REAL,LOW,HIGH,1736298360.0,126.98553488885716,1.1780303030300274,-0.5276642262629648,4.465075494592838,5.25,0.42663101958530414,19.91443156465214,19.268383343028756,29.208133067831604,-9.939749724802848,0.6964202950295623,0.6533953686807681,0.46230210149533724,0.9843690164728113,-0.00940864551206222,108.0,128.47590031862663
5651,5657,21412.25,21394.75,SHORT,70.0,35.0,6,REAL,HIGH,LOW,1736298720.0,-20.081287615055306,-0.42045454545404937,0.21649406811077204,3.884213079121579,-1.0,0.486352566872744,16.232408739545807,29.47412089471194,19.83463008944238,9.63949080526956,0.7713419091195611,0.6158345849591632,0.7439589453168037,0.9938348014956017,0.04529261798769653,-78.0,-20.677701155301374
5657,5677,21394.75,21424.25,LONG,118.0,59.0,20,REAL,LOW,HIGH,1736299080.0,-222.93782806016125,2.7007575757561426,-1.5147195674367318,3.5660166195997207,-3.75,0.579780729782568,14.897675184680628,19.944303965263206,34.933934206696705,-14.989630241433499,0.26274043240807476,0.535256969412434,0.5447628034433167,0.9332446775827207,-0.8761365808923189,-212.0,-212.19086166690775
5677,5683,21424.25,21414.0,SHORT,41.0,20.5,6,REAL,HIGH,LOW,1736300280.0,-15.438376402398816,-0.5091991341996618,0.3882077974098749,2.623332852132502,-0.75,0.4933010714342802,24.151860266807983,35.44085056538842,11.383631863637396,24.057218701751026,0.7372265650786888,0.635038849681543,0.6071517765385918,0.9887492703030081,0.016165253006615643,-54.0,-16.185827724759672
5683,5691,21414.0,21435.25,LONG,85.0,42.5,8,REAL,LOW,HIGH,1736300640.0,26.794364824452856,2.827922077922267,-1.332261553423719,4.24529563381142,1.75,0.487096820067272,25.016330985629917,28.439080483163576,20.175855627722132,8.263224855441443,0.3386401438984149,0.6010625537255231,0.5677303012101875,0.947503902952803,-0.5554560963677904,65.0,32.871913802308406
5691,5700,21435.25,21426.25,SHORT,36.0,18.0,9,REAL,HIGH,LOW,1736301120.0,202.14448966663784,-2.2072510822508775,1.1589185547733447,3.8091565160634784,3.5,0.6399966231069257,35.05805636945881,37.368279341618376,10.303323737984197,27.06495560363418,0.4188514854477888,0.6475515233605079,0.6519693075330274,0.958177114079879,0.717847404566936,220.0,198.28433550862843
5700,5705,21426.25,21437.0,LONG,43.0,21.5,5,REAL,LOW,HIGH,1736301660.0,-48.72432294009601,3.0735930735918373,-1.675622282563703,3.6685989504618406,-3.25,0.5585515968371949,33.50817785854146,22.60967939181349,18.690855792661576,3.9188235991519136,0.20546657878593394,0.4691315158064897,0.755681261142245,0.9169566361953704,-0.9914056000268041,-55.0,-22.99108409315755
5705,5724,21437.0,21421.75,SHORT,61.0,30.5,19,REAL,HIGH,LOW,1736301960.0,12.523841773482719,-0.7738095238109962,0.6252301960659952,2.475278797089058,0.25,0.6574507015426221,27.831415440667115,25.23059902844363,14.53670362658915,10.693895401854482,0.661664291743821,0.6651353231732152,0.526123538339596,0.9811122848836639,0.305814451460842,124.0,11.366641349274033
5724,5742,21421.75,21415.0,LONG,-27.0,-13.5,18,FAKEOUT,LOW,HIGH,1736303100.0,43.77327870629637,0.9009740259734826,-0.8764130476904702,2.056048864967804,1.5,0.584024079904861,20.90870832602425,11.448019557281395,28.12762379731931,-16.679604240037914,0.5541835701693802,0.6790514106784858,0.6391724252508936,0.9716653991106882,-0.24564517590302237,60.0,45.37430258497361
5742,5746,21415.0,21406.75,SHORT,33.0,16.5,4,REAL,HIGH,LOW,1736304180.0,-4.762048711717565,-3.5313852813851554,1.4312024450892384,4.934850822121068,-0.5,0.699272633796108,35.20739978672931,19.55298928116656,30.601777125538447,-11.048787844371887,0.2961574276819317,0.5670570052364912,0.5780210818226091,0.9402334236081102,0.6573343717184178,-47.0,-13.447450237013243
5746,5755,21406.75,21427.25,LONG,82.0,41.0,9,REAL,LOW,HIGH,1736304420.0,-27.279049268724208,-1.4063852813851554,0.516698362043289,5.443738106014465,-2.25,0.6807423723661452,33.15771587950889,17.380640699441837,35.86784630983212,-18.48720561039028,0.7000229126493333,0.6519745086698613,0.7379806348308451,0.9847241190263267,0.1539744602230686,-66.0,-28.99091460331374
5755,5765,21427.25,21402.0,SHORT,101.0,50.5,10,REAL,HIGH,LOW,1736304960.0,17.271684966392684,-1.5476190476183547,1.1137495266022042,2.7791150714825217,0.75,0.8198030807782049,24.242926692798882,37.942191012252806,21.337245330353316,16.60494568189949,0.4405198856858508,0.6564183790308371,0.7516336168444261,0.9606116473837051,0.4809427176729603,64.0,14.307828872155643
5765,5780,21402.0,21410.0,LONG,32.0,16.0,15,REAL,LOW,HIGH,1736305560.0,-34.94477975294729,3.9648268398268556,-1.3683950684081332,5.794856955220068,-1.25,0.6078835569563455,17.942631664527315,23.081284507557214,37.58442172420097,-14.503137216643758,0.32279041985969564,0.589179581933442,0.7484692502890897,0.9449628238640223,-0.6433128283988101,-162.0,-27.16261795578564
5780,5784,21410.0,21399.0,SHORT,44.0,22.0,4,REAL,HIGH,LOW,1736306460.0,11.162801280316309,-3.0286796536802285,1.5280700165319596,3.9640587419599873,0.75,0.5558922303642118,22.57463903874693,24.43001000429931,28.73051127751555,-4.300501273216241,0.257624309777167,0.5299695416673388,0.533134102249149,0.9320445632550962,0.7342161665180592,59.0,-0.5534277642288608
5784,5789,21399.0,21408.75,LONG,39.0,19.5,5,REAL,LOW,HIGH,1736306700.0,99.71737098716807,-1.7137445887456124,0.9921051084655907,3.4547641658576347,3.25,0.5992202687797107,20.406594145260126,22.905805671744822,27.405282864880174,-4.499477193135352,0.4992657408220307,0.673021336232113,0.6003444979207948,0.9666026080756095,0.6430892589512145,106.0,97.03638881926089
5789,5793,21408.75,21395.0,SHORT,55.0,27.5,4,REAL,HIGH,LOW,1736307000.0,77.94578364626068,-1.760281385282724,0.9978655419184526,3.5280933379029884,6.25,0.7062869333424403,15.552407691943062,24.522501125066523,23.3248547831609,1.197646341905621,0.49649125246631165,0.6724762820983923,0.6390406483422784,0.966335597095524,0.7913641701708167,44.0,75.2016541463447
5793,5798,21395.0,21407.75,LONG,51.0,25.5,5,REAL,LOW,HIGH,1736307240.0,-73.08519759535587,2.7261904761890037,-1.538565016485333,3.5438092598994073,-1.75,0.5887054938832058,15.275720290442425,18.905893449964005,33.571566110331396,-14.665672660367392,0.25364755848155346,0.5257798232551782,0.4836028217990813,0.9310838057523654,-0.8357963906839255,-148.0,-61.12111238655534
5798,5801,21407.75,21396.5,SHORT,45.0,22.5,3,REAL,HIGH,LOW,1736307540.0,15.278554072511252,-1.8024891774894058,1.3684188006652531,2.6344115947736624,1.75,0.5529002012470854,13.710184243243168,27.086298001328696,24.88378308734205,2.202514913986647,0.32278013106402337,0.5891715629085217,0.4891835424650135,0.9449611136387838,0.7573545488739644,23.0,9.65831603082031
5801,5805,21396.5,21410.0,LONG,54.0,27.0,4,REAL,LOW,HIGH,1736307720.0,-40.989819520518445,1.3133116883109324,-0.9570206058320443,2.744583931229202,-2.25,0.5323157610533021,14.307824089952321,20.513717301413074,31.59154205105801,-11.077824749644936,0.5161045990901042,0.6758299034156225,0.47067336848436125,0.9681966406654953,-0.6128861337447112,-50.0,-38.80280907780587
