Period,#,Cum. net profit,Net profit,Gross profit,Gross loss,Commission,Cum. max. drawdown,Max. drawdown,% Win,Avg. trade,Avg. winner,Avg. loser,Lrg. winner,Lrg. loser,MTR,Avg. MAE,Avg. MFE,Avg. ETD,% Trade,
3/24/2026 8:58 AM,1267,($1973.80),($128.90),n/a,n/a,$1.90,($6232.90),($128.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$140.50,$40.50,$169.40,n/a,
3/24/2026 9:18 AM,1268,($2038.20),($64.40),n/a,n/a,$1.90,($6297.30),($64.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$67.50,$60.50,$124.90,n/a,
3/24/2026 9:37 AM,1269,($2133.60),($95.40),n/a,n/a,$1.90,($6392.70),($95.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$110.50,$38.00,$133.40,n/a,
3/24/2026 9:47 AM,1270,($2195.00),($61.40),n/a,n/a,$1.90,($6454.10),($61.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$68.00,$73.50,$134.90,n/a,
3/24/2026 10:05 AM,1271,($2338.40),($143.40),n/a,n/a,$1.90,($6597.50),($143.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$148.00,$10.50,$153.90,n/a,
3/24/2026 10:32 AM,1272,($2298.80),$39.60,n/a,n/a,$1.90,($6557.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$10.00,$148.50,$108.90,n/a,
3/24/2026 10:44 AM,1273,($2394.70),($95.90),n/a,n/a,$1.90,($6653.80),($95.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$117.00,$14.50,$110.40,n/a,
3/24/2026 10:57 AM,1274,($2501.10),($106.40),n/a,n/a,$1.90,($6760.20),($106.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$162.00,$22.00,$128.40,n/a,
3/24/2026 11:44 AM,1275,($2370.00),$131.10,n/a,n/a,$1.90,($6629.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$30.50,$250.00,$118.90,n/a,
3/24/2026 1:21 PM,1276,($2305.40),$64.60,n/a,n/a,$1.90,($6564.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$58.00,$202.50,$137.90,n/a,
3/24/2026 1:29 PM,1277,($1854.80),$450.60,n/a,n/a,$1.90,($6113.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$3.00,$581.00,$130.40,n/a,
3/24/2026 1:56 PM,1278,($1679.20),$175.60,n/a,n/a,$1.90,($5938.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$108.50,$217.00,$41.40,n/a,
3/24/2026 6:17 PM,1279,($1700.10),($20.90),n/a,n/a,$1.90,($5959.20),($20.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$105.50,$106.00,$126.90,n/a,
3/24/2026 8:53 PM,1280,($1599.50),$100.60,n/a,n/a,$1.90,($5858.60),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$57.00,$222.50,$121.90,n/a,
3/24/2026 10:58 PM,1281,($1613.90),($14.40),n/a,n/a,$1.90,($5873.00),($14.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$14.50,$98.50,$112.90,n/a,
3/24/2026 11:53 PM,1282,($1646.80),($32.90),n/a,n/a,$1.90,($5905.90),($32.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$31.50,$99.00,$131.90,n/a,
3/25/2026 1:53 AM,1283,($1476.20),$170.60,n/a,n/a,$1.90,($5735.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$76.50,$290.50,$119.90,n/a,
3/25/2026 3:02 AM,1284,($1475.10),$1.10,n/a,n/a,$1.90,($5734.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$11.50,$127.00,$125.90,n/a,
3/25/2026 3:46 AM,1285,($1568.50),($93.40),n/a,n/a,$1.90,($5827.60),($93.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$92.50,$27.00,$120.40,n/a,
3/25/2026 4:10 AM,1286,($1675.40),($106.90),n/a,n/a,$1.90,($5934.50),($106.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$112.00,$4.00,$110.90,n/a,
3/25/2026 4:49 AM,1287,($1742.30),($66.90),n/a,n/a,$1.90,($6001.40),($66.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$81.00,$82.00,$148.90,n/a,
3/25/2026 5:02 AM,1288,($1865.70),($123.40),n/a,n/a,$1.90,($6124.80),($123.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$135.00,$11.50,$134.90,n/a,
3/25/2026 5:18 AM,1289,($1981.10),($115.40),n/a,n/a,$1.90,($6240.20),($115.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$125.00,$61.50,$176.90,n/a,
3/25/2026 5:39 AM,1290,($1956.00),$25.10,n/a,n/a,$1.90,($6215.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$26.50,$159.00,$133.90,n/a,
3/25/2026 6:24 AM,1291,($1981.40),($25.40),n/a,n/a,$1.90,($6240.50),($25.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$57.50,$93.50,$118.90,n/a,
3/25/2026 6:37 AM,1292,($2088.80),($107.40),n/a,n/a,$1.90,($6347.90),($107.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$112.50,$4.50,$111.90,n/a,
3/25/2026 6:46 AM,1293,($2146.70),($57.90),n/a,n/a,$1.90,($6405.80),($57.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$74.50,$92.00,$149.90,n/a,
3/25/2026 7:06 AM,1294,($2035.10),$111.60,n/a,n/a,$1.90,($6294.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$30.50,$247.00,$135.40,n/a,
3/25/2026 8:08 AM,1295,($1908.00),$127.10,n/a,n/a,$1.90,($6167.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$20.00,$248.00,$120.90,n/a,
3/25/2026 8:23 AM,1296,($1680.40),$227.60,n/a,n/a,$1.90,($5939.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$8.50,$345.00,$117.40,n/a,
3/25/2026 8:40 AM,1297,($1617.30),$63.10,n/a,n/a,$1.90,($5876.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$1.00,$200.00,$136.90,n/a,
3/25/2026 9:26 AM,1298,($1695.70),($78.40),n/a,n/a,$1.90,($5954.80),($78.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$83.50,$94.00,$172.40,n/a,
3/25/2026 10:07 AM,1299,($1753.10),($57.40),n/a,n/a,$1.90,($6012.20),($57.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$67.50,$70.00,$127.40,n/a,
3/25/2026 10:28 AM,1300,($1846.00),($92.90),n/a,n/a,$1.90,($6105.10),($92.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$94.50,$20.00,$112.90,n/a,
3/25/2026 10:54 AM,1301,($1874.40),($28.40),n/a,n/a,$1.90,($6133.50),($28.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$47.00,$120.50,$148.90,n/a,
3/25/2026 12:17 PM,1302,($1771.80),$102.60,n/a,n/a,$1.90,($6030.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$81.00,$216.50,$113.90,n/a,
3/25/2026 12:37 PM,1303,($1837.20),($65.40),n/a,n/a,$1.90,($6096.30),($65.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$64.50,$48.50,$113.90,n/a,
3/25/2026 1:02 PM,1304,($1942.60),($105.40),n/a,n/a,$1.90,($6201.70),($105.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$111.00,$20.00,$125.40,n/a,
3/25/2026 1:56 PM,1305,($1999.50),($56.90),n/a,n/a,$1.90,($6258.60),($56.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$77.50,$11.00,$67.90,n/a,
3/25/2026 5:18 PM,1306,($2115.40),($115.90),n/a,n/a,$1.90,($6374.50),($115.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$115.00,$12.50,$128.40,n/a,
3/25/2026 5:56 PM,1307,($2174.30),($58.90),n/a,n/a,$1.90,($6433.40),($58.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$62.50,$60.00,$118.90,n/a,
3/25/2026 8:16 PM,1308,($2104.70),$69.60,n/a,n/a,$1.90,($6363.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$61.00,$217.00,$147.40,n/a,
3/25/2026 9:05 PM,1309,($2014.10),$90.60,n/a,n/a,$1.90,($6273.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$16.50,$211.00,$120.40,n/a,
3/25/2026 11:57 PM,1310,($1876.00),$138.10,n/a,n/a,$1.90,($6135.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$31.00,$259.50,$121.40,n/a,
3/26/2026 12:22 AM,1311,($2002.90),($126.90),n/a,n/a,$1.90,($6262.00),($126.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$179.50,$12.00,$138.90,n/a,
3/26/2026 1:09 AM,1312,($2110.30),($107.40),n/a,n/a,$1.90,($6369.40),($107.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$118.50,$6.00,$113.40,n/a,
3/26/2026 1:15 AM,1313,($2240.20),($129.90),n/a,n/a,$1.90,($6499.30),($129.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$128.00,$0.00,$129.90,n/a,
3/26/2026 3:07 AM,1314,($2172.10),$68.10,n/a,n/a,$1.90,($6431.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$29.50,$219.50,$151.40,n/a,
3/26/2026 4:27 AM,1315,($2249.00),($76.90),n/a,n/a,$1.90,($6508.10),($76.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$77.00,$38.50,$115.40,n/a,
3/26/2026 5:15 AM,1316,($2239.90),$9.10,n/a,n/a,$1.90,($6499.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$12.50,$129.50,$120.40,n/a,
3/26/2026 5:36 AM,1317,($2336.80),($96.90),n/a,n/a,$1.90,($6595.90),($96.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$96.50,$15.50,$112.40,n/a,
3/26/2026 6:02 AM,1318,($2415.20),($78.40),n/a,n/a,$1.90,($6674.30),($78.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$82.50,$39.50,$117.90,n/a,
3/26/2026 6:34 AM,1319,($2474.60),($59.40),n/a,n/a,$1.90,($6733.70),($59.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$87.00,$57.50,$116.90,n/a,
3/26/2026 6:45 AM,1320,($2535.00),($60.40),n/a,n/a,$1.90,($6794.10),($60.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$73.50,$72.50,$132.90,n/a,
3/26/2026 7:00 AM,1321,($2484.40),$50.60,n/a,n/a,$1.90,($6743.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$16.00,$203.50,$152.90,n/a,
3/26/2026 7:01 AM,1322,($2602.80),($118.40),n/a,n/a,$1.90,($6861.90),($118.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$128.50,$33.50,$151.90,n/a,
3/26/2026 7:13 AM,1323,($2691.70),($88.90),n/a,n/a,$1.90,($6950.80),($88.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$95.50,$50.50,$139.40,n/a,
3/26/2026 7:17 AM,1324,($2797.60),($105.90),n/a,n/a,$1.90,($7056.70),($105.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$118.00,$1.00,$106.90,n/a,
3/26/2026 7:31 AM,1325,($2906.00),($108.40),n/a,n/a,$1.90,($7165.10),($108.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$109.00,$12.50,$120.90,n/a,
3/26/2026 8:04 AM,1326,($2804.40),$101.60,n/a,n/a,$1.90,($7063.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$109.50,$277.00,$175.40,n/a,
3/26/2026 8:33 AM,1327,($2935.80),($131.40),n/a,n/a,$1.90,($7194.90),($131.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$137.50,$22.50,$153.90,n/a,
3/26/2026 8:48 AM,1328,($3046.20),($110.40),n/a,n/a,$1.90,($7305.30),($110.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$145.00,$7.00,$117.40,n/a,
3/26/2026 9:13 AM,1329,($3149.10),($102.90),n/a,n/a,$1.90,($7408.20),($102.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$107.00,$30.00,$132.90,n/a,
3/26/2026 1:13 PM,1330,($3029.00),$120.10,n/a,n/a,$1.90,($7288.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$58.50,$593.00,$472.90,n/a,
3/26/2026 1:14 PM,1331,($3177.40),($148.40),n/a,n/a,$1.90,($7436.50),($148.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$243.00,$54.00,$202.40,n/a,
3/26/2026 1:56 PM,1332,($3031.30),$146.10,n/a,n/a,$1.90,($7290.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$21.50,$215.00,$68.90,n/a,
3/26/2026 6:30 PM,1333,($3102.20),($70.90),n/a,n/a,$1.90,($7361.30),($70.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$71.50,$51.00,$121.90,n/a,
3/26/2026 11:03 PM,1334,($3002.10),$100.10,n/a,n/a,$1.90,($7261.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$52.00,$221.00,$120.90,n/a,
3/27/2026 2:21 AM,1335,($2704.50),$297.60,n/a,n/a,$1.90,($6963.60),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$77.50,$413.00,$115.40,n/a,
3/27/2026 2:50 AM,1336,($2730.90),($26.40),n/a,n/a,$1.90,($6990.00),($26.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$33.50,$94.00,$120.40,n/a,
3/27/2026 4:49 AM,1337,($2565.80),$165.10,n/a,n/a,$1.90,($6824.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$26.50,$289.00,$123.90,n/a,
3/27/2026 5:07 AM,1338,($2647.70),($81.90),n/a,n/a,$1.90,($6906.80),($81.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$86.50,$37.00,$118.90,n/a,
3/27/2026 6:22 AM,1339,($2655.10),($7.40),n/a,n/a,$1.90,($6914.20),($7.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$53.50,$111.00,$118.40,n/a,
3/27/2026 6:35 AM,1340,($2763.50),($108.40),n/a,n/a,$1.90,($7022.60),($108.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$106.50,$61.50,$169.90,n/a,
3/27/2026 6:40 AM,1341,($2801.40),($37.90),n/a,n/a,$1.90,($7060.50),($37.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$51.50,$97.50,$135.40,n/a,
3/27/2026 6:52 AM,1342,($2859.30),($57.90),n/a,n/a,$1.90,($7118.40),($57.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$60.50,$97.00,$154.90,n/a,
3/27/2026 7:14 AM,1343,($2783.20),$76.10,n/a,n/a,$1.90,($7042.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$28.00,$252.50,$176.40,n/a,
3/27/2026 7:24 AM,1344,($2850.10),($66.90),n/a,n/a,$1.90,($7109.20),($66.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$80.00,$55.00,$121.90,n/a,
3/27/2026 7:51 AM,1345,($2894.00),($43.90),n/a,n/a,$1.90,($7153.10),($43.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$58.50,$120.00,$163.90,n/a,
3/27/2026 8:17 AM,1346,($2962.90),($68.90),n/a,n/a,$1.90,($7222.00),($68.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$82.50,$69.00,$137.90,n/a,
3/27/2026 8:25 AM,1347,($3107.80),($144.90),n/a,n/a,$1.90,($7366.90),($144.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$163.00,$56.00,$200.90,n/a,
3/27/2026 8:42 AM,1348,($3144.20),($36.40),n/a,n/a,$1.90,($7403.30),($36.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$95.50,$106.50,$142.90,n/a,
3/27/2026 9:50 AM,1349,($3077.10),$67.10,n/a,n/a,$1.90,($7336.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$74.00,$193.00,$125.90,n/a,
3/27/2026 10:02 AM,1350,($3174.00),($96.90),n/a,n/a,$1.90,($7433.10),($96.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$99.00,$17.00,$113.90,n/a,
3/27/2026 10:08 AM,1351,($3275.40),($101.40),n/a,n/a,$1.90,($7534.50),($101.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$101.00,$26.00,$127.40,n/a,
3/27/2026 10:15 AM,1352,($3378.80),($103.40),n/a,n/a,$1.90,($7637.90),($103.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$108.50,$40.00,$143.40,n/a,
3/27/2026 12:57 PM,1353,($3134.20),$244.60,n/a,n/a,$1.90,($7393.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$24.50,$377.00,$132.40,n/a,
3/27/2026 1:14 PM,1354,($3238.10),($103.90),n/a,n/a,$1.90,($7497.20),($103.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$108.50,$34.00,$137.90,n/a,
3/27/2026 1:56 PM,1355,($3225.00),$13.10,n/a,n/a,$1.90,($7484.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$4.50,$104.50,$91.40,n/a,
3/29/2026 5:39 PM,1356,($3160.40),$64.60,n/a,n/a,$1.90,($7419.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$65.00,$225.50,$160.90,n/a,
3/29/2026 6:13 PM,1357,($3165.80),($5.40),n/a,n/a,$1.90,($7424.90),($5.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$27.50,$110.50,$115.90,n/a,
3/30/2026 12:35 AM,1358,($2812.70),$353.10,n/a,n/a,$1.90,($7071.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$99.00,$462.50,$109.40,n/a,
3/30/2026 1:07 AM,1359,($2914.60),($101.90),n/a,n/a,$1.90,($7173.70),($101.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$114.50,$1.00,$102.90,n/a,
3/30/2026 2:37 AM,1360,($2953.50),($38.90),n/a,n/a,$1.90,($7212.60),($38.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$56.00,$77.50,$116.40,n/a,
3/30/2026 4:10 AM,1361,($3031.90),($78.40),n/a,n/a,$1.90,($7291.00),($78.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$80.00,$41.00,$119.40,n/a,
3/30/2026 6:36 AM,1362,($2971.80),$60.10,n/a,n/a,$1.90,($7230.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$23.50,$295.00,$234.90,n/a,
3/30/2026 7:13 AM,1363,($2757.20),$214.60,n/a,n/a,$1.90,($7016.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$8.50,$341.00,$126.40,n/a,
3/30/2026 7:30 AM,1364,($2829.60),($72.40),n/a,n/a,$1.90,($7088.70),($72.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$78.00,$55.50,$127.90,n/a,
3/30/2026 7:49 AM,1365,($2875.00),($45.40),n/a,n/a,$1.90,($7134.10),($45.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$69.50,$115.50,$160.90,n/a,
3/30/2026 8:09 AM,1366,($2851.90),$23.10,n/a,n/a,$1.90,($7111.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$99.50,$192.00,$168.90,n/a,
3/30/2026 8:26 AM,1367,($2824.80),$27.10,n/a,n/a,$1.90,($7083.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$15.50,$143.50,$116.40,n/a,
3/30/2026 8:58 AM,1368,($2754.20),$70.60,n/a,n/a,$1.90,($7013.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$53.00,$189.00,$118.40,n/a,
3/30/2026 10:46 AM,1369,($2460.60),$293.60,n/a,n/a,$1.90,($6719.70),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$30.50,$414.00,$120.40,n/a,
3/30/2026 11:09 AM,1370,($2553.00),($92.40),n/a,n/a,$1.90,($6812.10),($92.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$110.00,$51.50,$143.90,n/a,
3/30/2026 12:47 PM,1371,($2361.90),$191.10,n/a,n/a,$1.90,($6621.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$54.00,$317.50,$126.40,n/a,
3/30/2026 1:09 PM,1372,($2328.30),$33.60,n/a,n/a,$1.90,($6587.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$17.00,$157.00,$123.40,n/a,
3/30/2026 1:56 PM,1373,($2323.20),$5.10,n/a,n/a,$1.90,($6582.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$10.50,$25.50,$20.40,n/a,
3/30/2026 5:53 PM,1374,($1956.10),$367.10,n/a,n/a,$1.90,($6215.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$20.00,$522.50,$155.40,n/a,
3/30/2026 6:20 PM,1375,($1976.50),($20.40),n/a,n/a,$1.90,($6235.60),($20.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$72.00,$95.50,$115.90,n/a,
3/30/2026 7:02 PM,1376,($1745.90),$230.60,n/a,n/a,$1.90,($6005.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$13.00,$361.00,$130.40,n/a,
3/30/2026 7:52 PM,1377,($1855.30),($109.40),n/a,n/a,$1.90,($6114.40),($109.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$110.00,$22.00,$131.40,n/a,
3/30/2026 8:01 PM,1378,($1940.20),($84.90),n/a,n/a,$1.90,($6199.30),($84.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$83.50,$37.50,$122.40,n/a,
3/30/2026 10:26 PM,1379,($1832.10),$108.10,n/a,n/a,$1.90,($6091.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$104.50,$223.00,$114.90,n/a,
3/30/2026 11:08 PM,1380,($1843.50),($11.40),n/a,n/a,$1.90,($6102.60),($11.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$21.00,$97.00,$108.40,n/a,
3/31/2026 12:35 AM,1381,($1861.90),($18.40),n/a,n/a,$1.90,($6121.00),($18.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$65.50,$95.50,$113.90,n/a,
3/31/2026 1:28 AM,1382,($1793.30),$68.60,n/a,n/a,$1.90,($6052.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$23.00,$194.50,$125.90,n/a,
3/31/2026 4:06 AM,1383,($1731.70),$61.60,n/a,n/a,$1.90,($5990.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$44.50,$182.50,$120.90,n/a,
3/31/2026 5:13 AM,1384,($1631.10),$100.60,n/a,n/a,$1.90,($5890.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$56.00,$261.00,$160.40,n/a,
3/31/2026 5:20 AM,1385,($1671.50),($40.40),n/a,n/a,$1.90,($5930.60),($40.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$49.00,$74.50,$114.90,n/a,
3/31/2026 5:59 AM,1386,($1649.40),$22.10,n/a,n/a,$1.90,($5908.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$49.50,$136.50,$114.40,n/a,
3/31/2026 6:32 AM,1387,($1723.80),($74.40),n/a,n/a,$1.90,($5982.90),($74.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$103.00,$45.50,$119.90,n/a,
3/31/2026 7:09 AM,1388,($1532.70),$191.10,n/a,n/a,$1.90,($5791.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$69.00,$329.50,$138.40,n/a,
3/31/2026 7:20 AM,1389,($1639.10),($106.40),n/a,n/a,$1.90,($5898.20),($106.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$120.00,$35.00,$141.40,n/a,
3/31/2026 7:38 AM,1390,($1719.50),($80.40),n/a,n/a,$1.90,($5978.60),($80.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$125.50,$47.00,$127.40,n/a,
3/31/2026 8:03 AM,1391,($1555.40),$164.10,n/a,n/a,$1.90,($5814.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$26.00,$296.50,$132.40,n/a,
3/31/2026 8:28 AM,1392,($1450.30),$105.10,n/a,n/a,$1.90,($5709.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$18.00,$233.50,$128.40,n/a,
3/31/2026 8:38 AM,1393,($1489.20),($38.90),n/a,n/a,$1.90,($5748.30),($38.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$47.00,$76.00,$114.90,n/a,
3/31/2026 8:49 AM,1394,($1600.10),($110.90),n/a,n/a,$1.90,($5859.20),($110.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$119.00,$12.50,$123.40,n/a,
3/31/2026 9:08 AM,1395,($1695.00),($94.90),n/a,n/a,$1.90,($5954.10),($94.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$102.00,$48.50,$143.40,n/a,
3/31/2026 9:48 AM,1396,($1210.40),$484.60,n/a,n/a,$1.90,($5469.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$51.00,$706.50,$221.90,n/a,
3/31/2026 9:52 AM,1397,($1296.80),($86.40),n/a,n/a,$1.90,($5555.90),($86.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$145.00,$105.50,$191.90,n/a,
3/31/2026 9:54 AM,1398,($1423.70),($126.90),n/a,n/a,$1.90,($5682.80),($126.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$165.00,$0.00,$126.90,n/a,
3/31/2026 10:02 AM,1399,($1556.10),($132.40),n/a,n/a,$1.90,($5815.20),($132.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$148.50,$22.00,$154.40,n/a,
3/31/2026 10:08 AM,1400,($1574.00),($17.90),n/a,n/a,$1.90,($5833.10),($17.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$31.50,$135.50,$153.40,n/a,
3/31/2026 10:16 AM,1401,($1659.40),($85.40),n/a,n/a,$1.90,($5918.50),($85.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$90.50,$53.50,$138.90,n/a,
3/31/2026 10:29 AM,1402,($1707.80),($48.40),n/a,n/a,$1.90,($5966.90),($48.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$51.00,$97.00,$145.40,n/a,
3/31/2026 10:36 AM,1403,($1815.20),($107.40),n/a,n/a,$1.90,($6074.30),($107.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$116.00,$23.50,$130.90,n/a,
3/31/2026 10:39 AM,1404,($1960.10),($144.90),n/a,n/a,$1.90,($6219.20),($144.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$159.00,$27.50,$172.40,n/a,
