Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
345,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24998.50,25008.00,4/9/2026 12:21:01 AM,4/9/2026 2:18:01 AM,PivotExitLong,LongAtLowPivot,($19.00),$541.50,$0.00,$0.00,$0.00,$0.00,$0.00,$19.00,$19.00,$38.00,118,
346,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25008.00,25021.75,4/9/2026 2:18:01 AM,4/9/2026 6:35:01 AM,PivotExitShort,ShortAtHighPivot,$27.50,$569.00,$0.00,$0.00,$0.00,$0.00,$0.00,$27.50,$27.50,$0.00,258,
347,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25021.75,25084.50,4/9/2026 6:35:01 AM,4/9/2026 6:43:01 AM,PivotExitLong,LongAtLowPivot,($125.50),$443.50,$0.00,$0.00,$0.00,$0.00,$0.00,$125.50,$125.50,$251.00,9,
348,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25084.50,25052.25,4/9/2026 6:43:01 AM,4/9/2026 6:51:01 AM,PivotExitShort,ShortAtHighPivot,($64.50),$379.00,$0.00,$0.00,$0.00,$0.00,$0.00,$64.50,$64.50,$129.00,9,
349,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25052.25,25018.50,4/9/2026 6:51:01 AM,4/9/2026 7:51:00 AM,PivotExitLong,LongAtLowPivot,$67.50,$446.50,$0.00,$0.00,$0.00,$0.00,$0.00,$67.50,$67.50,$0.00,61,
350,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25018.50,25202.00,4/9/2026 7:51:00 AM,4/9/2026 9:33:01 AM,PivotExitShort,ShortAtHighPivot,$367.00,$813.50,$0.00,$0.00,$0.00,$0.00,$0.00,$367.00,$367.00,$0.00,103,
351,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25202.00,25219.75,4/9/2026 9:33:01 AM,4/9/2026 10:07:01 AM,PivotExitLong,LongAtLowPivot,($35.50),$778.00,$0.00,$0.00,$0.00,$0.00,$0.00,$35.50,$35.50,$71.00,35,
352,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25219.75,25197.00,4/9/2026 10:07:01 AM,4/9/2026 11:03:01 AM,PivotExitShort,ShortAtHighPivot,($45.50),$732.50,$0.00,$0.00,$0.00,$0.00,$0.00,$45.50,$45.50,$91.00,57,
353,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25197.00,25205.00,4/9/2026 11:03:01 AM,4/9/2026 12:03:00 PM,PivotExitLong,LongAtLowPivot,($16.00),$716.50,$0.00,$0.00,$0.00,$0.00,$0.00,$16.00,$16.00,$32.00,61,
354,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25205.00,25245.50,4/9/2026 12:03:00 PM,4/9/2026 1:55:01 PM,PivotExitShort,EodExitLong,$81.00,$797.50,$0.00,$0.00,$0.00,$0.00,$0.00,$81.00,$81.00,$0.00,113,
355,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25218.50,25257.50,4/9/2026 5:01:01 PM,4/9/2026 5:59:01 PM,ShortAtHighPivot,LongAtLowPivot,($78.00),$719.50,$0.00,$0.00,$0.00,$0.00,$0.00,$84.50,$26.50,$104.50,59,
356,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25257.50,25246.50,4/9/2026 5:59:01 PM,4/9/2026 11:17:01 PM,PivotExitShort,ShortAtHighPivot,($22.00),$697.50,$0.00,$0.00,$0.00,$0.00,$0.00,$22.00,$22.00,$44.00,319,
357,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25246.50,25265.25,4/9/2026 11:17:01 PM,4/10/2026 2:20:01 AM,PivotExitLong,LongAtLowPivot,($37.50),$660.00,$0.00,$0.00,$0.00,$0.00,$0.00,$37.50,$37.50,$75.00,184,
358,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25265.25,25314.25,4/10/2026 2:20:01 AM,4/10/2026 6:36:01 AM,PivotExitShort,ShortAtHighPivot,$98.00,$758.00,$0.00,$0.00,$0.00,$0.00,$0.00,$98.00,$98.00,$0.00,257,
359,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25314.25,25323.25,4/10/2026 6:36:01 AM,4/10/2026 7:15:01 AM,PivotExitLong,LongAtLowPivot,($18.00),$740.00,$0.00,$0.00,$0.00,$0.00,$0.00,$18.00,$18.00,$36.00,40,
360,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25323.25,25323.00,4/10/2026 7:15:01 AM,4/10/2026 7:43:01 AM,PivotExitShort,ShortAtHighPivot,($0.50),$739.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.50,$0.50,$1.00,29,
361,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25323.00,25358.75,4/10/2026 7:43:01 AM,4/10/2026 8:12:01 AM,PivotExitLong,LongAtLowPivot,($71.50),$668.00,$0.00,$0.00,$0.00,$0.00,$0.00,$71.50,$71.50,$143.00,30,
362,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25358.75,25332.00,4/10/2026 8:12:01 AM,4/10/2026 8:33:01 AM,PivotExitShort,ShortAtHighPivot,($53.50),$614.50,$0.00,$0.00,$0.00,$0.00,$0.00,$53.50,$53.50,$107.00,22,
363,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25332.00,25277.25,4/10/2026 8:33:01 AM,4/10/2026 11:22:01 AM,PivotExitLong,LongAtLowPivot,$109.50,$724.00,$0.00,$0.00,$0.00,$0.00,$0.00,$109.50,$109.50,$0.00,170,
364,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25277.25,25316.75,4/10/2026 11:22:01 AM,4/10/2026 1:55:01 PM,PivotExitShort,EodExitLong,$79.00,$803.00,$0.00,$0.00,$0.00,$0.00,$0.00,$79.00,$79.00,$0.00,154,
365,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24984.00,25005.75,4/12/2026 5:00:01 PM,4/12/2026 5:15:01 PM,ShortAtHighPivot,LongAtLowPivot,($43.50),$759.50,$0.00,$0.00,$0.00,$0.00,$0.00,$49.50,$69.50,$113.00,16,
366,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25005.75,25122.00,4/12/2026 5:15:01 PM,4/13/2026 4:35:01 AM,PivotExitShort,ShortAtHighPivot,$232.50,$992.00,$0.00,$0.00,$0.00,$0.00,$0.00,$232.50,$232.50,$0.00,681,
367,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25122.00,25129.50,4/13/2026 4:35:01 AM,4/13/2026 5:31:01 AM,PivotExitLong,LongAtLowPivot,($15.00),$977.00,$0.00,$0.00,$0.00,$0.00,$0.00,$15.00,$15.00,$30.00,57,
368,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25129.50,25168.75,4/13/2026 5:31:01 AM,4/13/2026 6:46:01 AM,PivotExitShort,ShortAtHighPivot,$78.50,$1055.50,$0.00,$0.00,$0.00,$0.00,$0.00,$78.50,$78.50,$0.00,76,
369,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25168.75,25270.00,4/13/2026 6:46:01 AM,4/13/2026 6:50:01 AM,PivotExitLong,LongAtLowPivot,($202.50),$853.00,$0.00,$0.00,$0.00,$0.00,$0.00,$202.50,$202.50,$405.00,5,
370,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25270.00,25263.25,4/13/2026 6:50:01 AM,4/13/2026 7:16:01 AM,PivotExitShort,ShortAtHighPivot,($13.50),$839.50,$0.00,$0.00,$0.00,$0.00,$0.00,$13.50,$13.50,$27.00,27,
371,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25263.25,25309.50,4/13/2026 7:16:01 AM,4/13/2026 7:32:01 AM,PivotExitLong,LongAtLowPivot,($92.50),$747.00,$0.00,$0.00,$0.00,$0.00,$0.00,$92.50,$92.50,$185.00,17,
372,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25309.50,25305.75,4/13/2026 7:32:01 AM,4/13/2026 8:32:01 AM,PivotExitShort,ShortAtHighPivot,($7.50),$739.50,$0.00,$0.00,$0.00,$0.00,$0.00,$7.50,$7.50,$15.00,61,
373,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25305.75,25345.00,4/13/2026 8:32:01 AM,4/13/2026 9:22:01 AM,PivotExitLong,LongAtLowPivot,($78.50),$661.00,$0.00,$0.00,$0.00,$0.00,$0.00,$78.50,$78.50,$157.00,51,
374,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25345.00,25576.25,4/13/2026 9:22:01 AM,4/13/2026 1:55:01 PM,PivotExitShort,EodExitLong,$462.50,$1123.50,$0.00,$0.00,$0.00,$0.00,$0.00,$462.50,$462.50,$0.00,274,
375,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25914.50,25948.00,4/14/2026 11:20:01 AM,4/14/2026 12:06:01 PM,ShortAtHighPivot,LongAtLowPivot,($67.00),$1056.50,$0.00,$0.00,$0.00,$0.00,$0.00,$68.00,$59.00,$126.00,47,
376,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25948.00,25994.75,4/14/2026 12:06:01 PM,4/14/2026 1:55:01 PM,PivotExitShort,EodExitLong,$93.50,$1150.00,$0.00,$0.00,$0.00,$0.00,$0.00,$93.50,$93.50,$0.00,110,
377,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25985.00,26019.75,4/14/2026 10:24:01 PM,4/15/2026 1:26:01 AM,ShortAtHighPivot,LongAtLowPivot,($69.50),$1080.50,$0.00,$0.00,$0.00,$0.00,$0.00,$71.00,$38.00,$107.50,183,
378,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26019.75,25982.75,4/15/2026 1:26:01 AM,4/15/2026 2:40:01 AM,PivotExitShort,ShortAtHighPivot,($74.00),$1006.50,$0.00,$0.00,$0.00,$0.00,$0.00,$74.00,$74.00,$148.00,75,
379,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25982.75,25989.00,4/15/2026 2:40:01 AM,4/15/2026 4:02:01 AM,PivotExitLong,LongAtLowPivot,($12.50),$994.00,$0.00,$0.00,$0.00,$0.00,$0.00,$12.50,$12.50,$25.00,83,
380,MNQ JUN26,Playback101,ZigzagRunner,Long,1,25989.00,25990.75,4/15/2026 4:02:01 AM,4/15/2026 6:45:00 AM,PivotExitShort,ShortAtHighPivot,$3.50,$997.50,$0.00,$0.00,$0.00,$0.00,$0.00,$3.50,$3.50,$0.00,164,
381,MNQ JUN26,Playback101,ZigzagRunner,Short,1,25990.75,26046.50,4/15/2026 6:45:00 AM,4/15/2026 6:48:00 AM,PivotExitLong,LongAtLowPivot,($111.50),$886.00,$0.00,$0.00,$0.00,$0.00,$0.00,$111.50,$111.50,$223.00,4,
382,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26046.50,26194.25,4/15/2026 6:48:00 AM,4/15/2026 9:33:01 AM,PivotExitShort,ShortAtHighPivot,$295.50,$1181.50,$0.00,$0.00,$0.00,$0.00,$0.00,$295.50,$295.50,$0.00,166,
383,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26194.25,26174.00,4/15/2026 9:33:01 AM,4/15/2026 10:07:01 AM,PivotExitLong,LongAtLowPivot,$40.50,$1222.00,$0.00,$0.00,$0.00,$0.00,$0.00,$40.50,$40.50,$0.00,35,
384,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26174.00,26352.00,4/15/2026 10:07:01 AM,4/15/2026 1:55:01 PM,PivotExitShort,EodExitLong,$356.00,$1578.00,$0.00,$0.00,$0.00,$0.00,$0.00,$356.00,$356.00,$0.00,229,
385,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26435.00,26462.75,4/16/2026 1:08:01 AM,4/16/2026 3:03:01 AM,ShortAtHighPivot,LongAtLowPivot,($55.50),$1522.50,$0.00,$0.00,$0.00,$0.00,$0.00,$57.00,$48.50,$104.00,116,
386,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26462.75,26408.75,4/16/2026 3:03:01 AM,4/16/2026 3:34:01 AM,PivotExitShort,ShortAtHighPivot,($108.00),$1414.50,$0.00,$0.00,$0.00,$0.00,$0.00,$108.00,$108.00,$216.00,32,
387,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26408.75,26419.25,4/16/2026 3:34:01 AM,4/16/2026 4:05:01 AM,PivotExitLong,LongAtLowPivot,($21.00),$1393.50,$0.00,$0.00,$0.00,$0.00,$0.00,$21.00,$21.00,$42.00,32,
388,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26419.25,26373.75,4/16/2026 4:05:01 AM,4/16/2026 6:32:01 AM,PivotExitShort,ShortAtHighPivot,($91.00),$1302.50,$0.00,$0.00,$0.00,$0.00,$0.00,$91.00,$91.00,$182.00,148,
389,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26373.75,26337.50,4/16/2026 6:32:01 AM,4/16/2026 7:06:00 AM,PivotExitLong,LongAtLowPivot,$72.50,$1375.00,$0.00,$0.00,$0.00,$0.00,$0.00,$72.50,$72.50,$0.00,35,
390,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26337.50,26325.75,4/16/2026 7:06:00 AM,4/16/2026 7:20:01 AM,PivotExitShort,ShortAtHighPivot,($23.50),$1351.50,$0.00,$0.00,$0.00,$0.00,$0.00,$23.50,$23.50,$47.00,15,
391,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26325.75,26373.50,4/16/2026 7:20:01 AM,4/16/2026 7:34:01 AM,PivotExitLong,LongAtLowPivot,($95.50),$1256.00,$0.00,$0.00,$0.00,$0.00,$0.00,$95.50,$95.50,$191.00,15,
392,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26373.50,26502.25,4/16/2026 7:34:01 AM,4/16/2026 9:32:01 AM,PivotExitShort,ShortAtHighPivot,$257.50,$1513.50,$0.00,$0.00,$0.00,$0.00,$0.00,$257.50,$257.50,$0.00,119,
393,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26502.25,26498.50,4/16/2026 9:32:01 AM,4/16/2026 9:39:01 AM,PivotExitLong,LongAtLowPivot,$7.50,$1521.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7.50,$7.50,$0.00,8,
394,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26498.50,26454.25,4/16/2026 9:39:01 AM,4/16/2026 10:06:01 AM,PivotExitShort,ShortAtHighPivot,($88.50),$1432.50,$0.00,$0.00,$0.00,$0.00,$0.00,$88.50,$88.50,$177.00,28,
395,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26454.25,26489.00,4/16/2026 10:06:01 AM,4/16/2026 10:32:01 AM,PivotExitLong,LongAtLowPivot,($69.50),$1363.00,$0.00,$0.00,$0.00,$0.00,$0.00,$69.50,$69.50,$139.00,27,
396,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26489.00,26446.75,4/16/2026 10:32:01 AM,4/16/2026 10:59:01 AM,PivotExitShort,ShortAtHighPivot,($84.50),$1278.50,$0.00,$0.00,$0.00,$0.00,$0.00,$84.50,$84.50,$169.00,28,
397,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26446.75,26414.75,4/16/2026 10:59:01 AM,4/16/2026 11:34:01 AM,PivotExitLong,LongAtLowPivot,$64.00,$1342.50,$0.00,$0.00,$0.00,$0.00,$0.00,$64.00,$64.00,$0.00,36,
398,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26414.75,26442.50,4/16/2026 11:34:01 AM,4/16/2026 1:07:01 PM,PivotExitShort,ShortAtHighPivot,$55.50,$1398.00,$0.00,$0.00,$0.00,$0.00,$0.00,$55.50,$55.50,$0.00,94,
399,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26442.50,26466.00,4/16/2026 1:07:01 PM,4/16/2026 1:55:01 PM,PivotExitLong,EodExitShort,($47.00),$1351.00,$0.00,$0.00,$0.00,$0.00,$0.00,$47.00,$47.00,$94.00,49,
400,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26492.75,26444.75,4/16/2026 5:27:01 PM,4/16/2026 10:04:01 PM,LongAtLowPivot,ShortAtHighPivot,($96.00),$1255.00,$0.00,$0.00,$0.00,$0.00,$0.00,$99.00,$10.00,$106.00,278,
401,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26444.75,26499.00,4/16/2026 10:04:01 PM,4/17/2026 1:29:01 AM,PivotExitLong,LongAtLowPivot,($108.50),$1146.50,$0.00,$0.00,$0.00,$0.00,$0.00,$108.50,$108.50,$217.00,206,
402,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26499.00,26747.25,4/17/2026 1:29:01 AM,4/17/2026 6:23:01 AM,PivotExitShort,ShortAtHighPivot,$496.50,$1643.00,$0.00,$0.00,$0.00,$0.00,$0.00,$496.50,$496.50,$0.00,295,
403,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26747.25,26714.00,4/17/2026 6:23:01 AM,4/17/2026 6:38:01 AM,PivotExitLong,LongAtLowPivot,$66.50,$1709.50,$0.00,$0.00,$0.00,$0.00,$0.00,$66.50,$66.50,$0.00,16,
404,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26714.00,26660.25,4/17/2026 6:38:01 AM,4/17/2026 6:48:01 AM,PivotExitShort,ShortAtHighPivot,($107.50),$1602.00,$0.00,$0.00,$0.00,$0.00,$0.00,$107.50,$107.50,$215.00,11,
405,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26660.25,26724.50,4/17/2026 6:48:01 AM,4/17/2026 6:52:01 AM,PivotExitLong,LongAtLowPivot,($128.50),$1473.50,$0.00,$0.00,$0.00,$0.00,$0.00,$128.50,$128.50,$257.00,5,
406,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26724.50,26821.50,4/17/2026 6:52:01 AM,4/17/2026 8:44:01 AM,PivotExitShort,ShortAtHighPivot,$194.00,$1667.50,$0.00,$0.00,$0.00,$0.00,$0.00,$194.00,$194.00,$0.00,113,
407,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26821.50,26854.50,4/17/2026 8:44:01 AM,4/17/2026 9:09:01 AM,PivotExitLong,LongAtLowPivot,($66.00),$1601.50,$0.00,$0.00,$0.00,$0.00,$0.00,$66.00,$66.00,$132.00,26,
408,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26854.50,26832.00,4/17/2026 9:09:01 AM,4/17/2026 10:09:01 AM,PivotExitShort,ShortAtHighPivot,($45.00),$1556.50,$0.00,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$90.00,61,
409,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26832.00,26813.00,4/17/2026 10:09:01 AM,4/17/2026 10:46:01 AM,PivotExitLong,LongAtLowPivot,$38.00,$1594.50,$0.00,$0.00,$0.00,$0.00,$0.00,$38.00,$38.00,$0.00,38,
410,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26813.00,26777.25,4/17/2026 10:46:01 AM,4/17/2026 11:10:01 AM,PivotExitShort,ShortAtHighPivot,($71.50),$1523.00,$0.00,$0.00,$0.00,$0.00,$0.00,$71.50,$71.50,$143.00,25,
411,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26777.25,26811.50,4/17/2026 11:10:01 AM,4/17/2026 11:39:01 AM,PivotExitLong,LongAtLowPivot,($68.50),$1454.50,$0.00,$0.00,$0.00,$0.00,$0.00,$68.50,$68.50,$137.00,30,
412,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26811.50,26759.75,4/17/2026 11:39:01 AM,4/17/2026 12:14:01 PM,PivotExitShort,ShortAtHighPivot,($103.50),$1351.00,$0.00,$0.00,$0.00,$0.00,$0.00,$103.50,$103.50,$207.00,36,
413,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26759.75,26811.25,4/17/2026 12:14:01 PM,4/17/2026 12:40:01 PM,PivotExitLong,LongAtLowPivot,($103.00),$1248.00,$0.00,$0.00,$0.00,$0.00,$0.00,$103.00,$103.00,$206.00,27,
414,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26811.25,26840.75,4/17/2026 12:40:01 PM,4/17/2026 1:55:01 PM,PivotExitShort,EodExitLong,$59.00,$1307.00,$0.00,$0.00,$0.00,$0.00,$0.00,$59.00,$59.00,$0.00,76,
415,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26660.50,26672.25,4/19/2026 5:00:01 PM,4/19/2026 6:02:01 PM,ShortAtHighPivot,LongAtLowPivot,($23.50),$1283.50,$0.00,$0.00,$0.00,$0.00,$0.00,$34.00,$89.00,$112.50,63,
416,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26672.25,26659.50,4/19/2026 6:02:01 PM,4/19/2026 9:37:01 PM,PivotExitShort,ShortAtHighPivot,($25.50),$1258.00,$0.00,$0.00,$0.00,$0.00,$0.00,$25.50,$25.50,$51.00,216,
417,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26659.50,26664.00,4/19/2026 9:37:01 PM,4/19/2026 11:31:01 PM,PivotExitLong,LongAtLowPivot,($9.00),$1249.00,$0.00,$0.00,$0.00,$0.00,$0.00,$9.00,$9.00,$18.00,115,
418,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26664.00,26665.00,4/19/2026 11:31:01 PM,4/20/2026 12:32:01 AM,PivotExitShort,ShortAtHighPivot,$2.00,$1251.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2.00,$2.00,$0.00,62,
419,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26665.00,26674.00,4/20/2026 12:32:01 AM,4/20/2026 1:30:01 AM,PivotExitLong,LongAtLowPivot,($18.00),$1233.00,$0.00,$0.00,$0.00,$0.00,$0.00,$18.00,$18.00,$36.00,59,
420,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26674.00,26757.50,4/20/2026 1:30:01 AM,4/20/2026 6:39:00 AM,PivotExitShort,ShortAtHighPivot,$167.00,$1400.00,$0.00,$0.00,$0.00,$0.00,$0.00,$167.00,$167.00,$0.00,310,
421,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26757.50,26788.75,4/20/2026 6:39:00 AM,4/20/2026 6:56:01 AM,PivotExitLong,LongAtLowPivot,($62.50),$1337.50,$0.00,$0.00,$0.00,$0.00,$0.00,$62.50,$62.50,$125.00,18,
422,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26788.75,26751.25,4/20/2026 6:56:01 AM,4/20/2026 7:05:01 AM,PivotExitShort,ShortAtHighPivot,($75.00),$1262.50,$0.00,$0.00,$0.00,$0.00,$0.00,$75.00,$75.00,$150.00,10,
423,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26751.25,26773.50,4/20/2026 7:05:01 AM,4/20/2026 7:27:01 AM,PivotExitLong,LongAtLowPivot,($44.50),$1218.00,$0.00,$0.00,$0.00,$0.00,$0.00,$44.50,$44.50,$89.00,23,
424,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26773.50,26718.75,4/20/2026 7:27:01 AM,4/20/2026 7:34:01 AM,PivotExitShort,ShortAtHighPivot,($109.50),$1108.50,$0.00,$0.00,$0.00,$0.00,$0.00,$109.50,$109.50,$219.00,8,
425,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26718.75,26629.50,4/20/2026 7:34:01 AM,4/20/2026 8:12:01 AM,PivotExitLong,LongAtLowPivot,$178.50,$1287.00,$0.00,$0.00,$0.00,$0.00,$0.00,$178.50,$178.50,$0.00,39,
426,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26629.50,26642.50,4/20/2026 8:12:01 AM,4/20/2026 8:51:01 AM,PivotExitShort,ShortAtHighPivot,$26.00,$1313.00,$0.00,$0.00,$0.00,$0.00,$0.00,$26.00,$26.00,$0.00,40,
427,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26642.50,26692.50,4/20/2026 8:51:01 AM,4/20/2026 9:42:01 AM,PivotExitLong,LongAtLowPivot,($100.00),$1213.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$100.00,$200.00,52,
428,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26692.50,26777.50,4/20/2026 9:42:01 AM,4/20/2026 1:55:01 PM,PivotExitShort,EodExitLong,$170.00,$1383.00,$0.00,$0.00,$0.00,$0.00,$0.00,$170.00,$170.00,$0.00,254,
429,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26802.25,26852.00,4/21/2026 1:07:01 AM,4/21/2026 1:48:01 AM,ShortAtHighPivot,LongAtLowPivot,($99.50),$1283.50,$0.00,$0.00,$0.00,$0.00,$0.00,$105.00,$7.50,$107.00,42,
430,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26852.00,26841.25,4/21/2026 1:48:01 AM,4/21/2026 5:16:01 AM,PivotExitShort,ShortAtHighPivot,($21.50),$1262.00,$0.00,$0.00,$0.00,$0.00,$0.00,$21.50,$21.50,$43.00,209,
431,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26841.25,26795.25,4/21/2026 5:16:01 AM,4/21/2026 6:53:01 AM,PivotExitLong,LongAtLowPivot,$92.00,$1354.00,$0.00,$0.00,$0.00,$0.00,$0.00,$92.00,$92.00,$0.00,98,
432,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26795.25,26821.50,4/21/2026 6:53:01 AM,4/21/2026 7:24:01 AM,PivotExitShort,ShortAtHighPivot,$52.50,$1406.50,$0.00,$0.00,$0.00,$0.00,$0.00,$52.50,$52.50,$0.00,32,
433,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26821.50,26728.75,4/21/2026 7:24:01 AM,4/21/2026 8:09:01 AM,PivotExitLong,LongAtLowPivot,$185.50,$1592.00,$0.00,$0.00,$0.00,$0.00,$0.00,$185.50,$185.50,$0.00,46,
434,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26728.75,26722.75,4/21/2026 8:09:01 AM,4/21/2026 8:27:01 AM,PivotExitShort,ShortAtHighPivot,($12.00),$1580.00,$0.00,$0.00,$0.00,$0.00,$0.00,$12.00,$12.00,$24.00,19,
435,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26722.75,26752.75,4/21/2026 8:27:01 AM,4/21/2026 8:49:01 AM,PivotExitLong,LongAtLowPivot,($60.00),$1520.00,$0.00,$0.00,$0.00,$0.00,$0.00,$60.00,$60.00,$120.00,23,
436,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26752.75,26710.75,4/21/2026 8:49:01 AM,4/21/2026 9:26:01 AM,PivotExitShort,ShortAtHighPivot,($84.00),$1436.00,$0.00,$0.00,$0.00,$0.00,$0.00,$84.00,$84.00,$168.00,38,
437,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26710.75,26663.75,4/21/2026 9:26:01 AM,4/21/2026 10:33:01 AM,PivotExitLong,LongAtLowPivot,$94.00,$1530.00,$0.00,$0.00,$0.00,$0.00,$0.00,$94.00,$94.00,$0.00,68,
438,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26663.75,26680.50,4/21/2026 10:33:01 AM,4/21/2026 11:20:00 AM,PivotExitShort,ShortAtHighPivot,$33.50,$1563.50,$0.00,$0.00,$0.00,$0.00,$0.00,$33.50,$33.50,$0.00,48,
439,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26680.50,26722.50,4/21/2026 11:20:00 AM,4/21/2026 11:55:01 AM,PivotExitLong,LongAtLowPivot,($84.00),$1479.50,$0.00,$0.00,$0.00,$0.00,$0.00,$84.00,$84.00,$168.00,36,
440,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26722.50,26710.50,4/21/2026 11:55:01 AM,4/21/2026 12:39:01 PM,PivotExitShort,ShortAtHighPivot,($24.00),$1455.50,$0.00,$0.00,$0.00,$0.00,$0.00,$24.00,$24.00,$48.00,45,
