tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme
5s,price_velocity_1b,SE_low_w,FLAT_CHOPPY,18315,-0.03131597250072881,0.07163527163527164,0.009118209118209118,0.021894621894621893,0.0707070707070707,1.790881790881791,0.22795522795522796,1.562926562926563,2.018837018837019,2.315042315042315
5s,price_velocity_1b,hurst_w,UP_SMOOTH,7146,0.009812729036511501,0.05849426252448923,0.0368038063252169,0.04897844948222782,0.040162328575426814,1.4623565631122306,0.9200951581304225,0.5422614049818081,2.3824517212426533,2.228519451441366
5s,price_velocity_1b,hurst_w,UP_CHOPPY,3924,-0.022443278309068886,0.0445973496432212,0.0389908256880734,0.040774719673802244,0.04485219164118247,1.11493374108053,0.9747706422018348,0.14016309887869516,2.0897043832823647,2.140672782874618
5s,price_velocity_1b,hurst_w,DOWN_SMOOTH,4662,-0.012962359025771678,0.049764049764049766,0.037752037752037754,0.0444015444015444,0.04182754182754183,1.244101244101244,0.9438009438009438,0.3003003003003002,2.187902187902188,2.155727155727156
5s,price_velocity_1b,hurst_w,DOWN_CHOPPY,2988,-0.029696594693843947,0.045850066934404285,0.030789825970548863,0.04752342704149933,0.03748326639892905,1.1462516733601071,0.7697456492637216,0.37650602409638556,1.9159973226238287,2.1251673360107093
5s,price_velocity_1b,hurst_w,FLAT_SMOOTH,9893,-0.007975478334468326,0.051955928434246436,0.03537855049024563,0.05266349944405135,0.039725058121904376,1.2988982108561609,0.8844637622561408,0.4144344486000201,2.1833619731123015,2.3097139391488932
5s,price_velocity_1b,hurst_w,FLAT_CHOPPY,18315,0.001157079805489901,0.04815724815724816,0.034998634998635,0.04264264264264264,0.039912639912639915,1.203931203931204,0.8749658749658751,0.32896532896532893,2.078897078897079,2.063882063882064
5s,price_velocity_1b,reversion_prob_w,UP_SMOOTH,7146,0.03143441174840974,0.04058214385670305,0.07486705849426252,0.07962496501539322,0.026028547439126783,1.0145535964175763,1.871676462356563,-0.8571228659389867,2.886230058774139,2.641337811363
5s,price_velocity_1b,reversion_prob_w,UP_CHOPPY,3924,0.0059911998723664525,0.028287461773700305,0.0744138634046891,0.07619775739041794,0.025739041794087664,0.7071865443425076,1.8603465851172274,-1.1531600407747198,2.567533129459735,2.54841997961264
5s,price_velocity_1b,reversion_prob_w,DOWN_SMOOTH,4662,0.032896393811899384,0.037752037752037754,0.07636207636207636,0.07957957957957958,0.03131703131703132,0.9438009438009438,1.909051909051909,-0.9652509652509651,2.8528528528528527,2.772415272415272
5s,price_velocity_1b,reversion_prob_w,DOWN_CHOPPY,2988,0.06670741259714182,0.040829986613119144,0.06894243641231593,0.06961178045515395,0.02175368139223561,1.0207496653279786,1.7235609103078982,-0.7028112449799195,2.7443105756358768,2.284136546184739
5s,price_velocity_1b,reversion_prob_w,FLAT_SMOOTH,9893,0.02232140835826708,0.035883958354391995,0.07368846659254018,0.08470635803093096,0.026180127362781764,0.8970989588597998,1.8422116648135045,-0.9451127059537047,2.7393106236733042,2.772162134842818
5s,price_velocity_1b,reversion_prob_w,FLAT_CHOPPY,18315,0.033850886778514264,0.032705432705432705,0.07048867048867048,0.07671307671307671,0.026754026754026754,0.8176358176358176,1.762216762216762,-0.9445809445809443,2.5798525798525795,2.5866775866775864
5s,price_velocity_1b,swing_noise_w,UP_SMOOTH,7146,-0.01286152732891847,0.08620207108872097,0.014133781136300028,0.026028547439126783,0.06619087601455359,2.155051777218024,0.3533445284075007,1.8017072488105232,2.5083963056255247,2.305485586342009
5s,price_velocity_1b,swing_noise_w,UP_CHOPPY,3924,-0.04913020481559616,0.07772680937818552,0.017074413863404688,0.01783893985728848,0.07084607543323139,1.943170234454638,0.4268603465851172,1.5163098878695207,2.3700305810397553,2.2171253822629966
5s,price_velocity_1b,swing_noise_w,DOWN_SMOOTH,4662,-0.08472270818915559,0.070999570999571,0.016087516087516088,0.019948519948519948,0.07528957528957529,1.7749892749892748,0.4021879021879022,1.3728013728013726,2.177177177177177,2.380952380952381
5s,price_velocity_1b,swing_noise_w,DOWN_CHOPPY,2988,-0.03977083910827416,0.06492637215528782,0.008366800535475234,0.025769745649263723,0.06258366800535475,1.6231593038821954,0.20917001338688085,1.4139892904953146,1.8323293172690762,2.208835341365462
5s,price_velocity_1b,swing_noise_w,FLAT_SMOOTH,9893,-0.022720788056423864,0.073991711311028,0.01910441726473264,0.033761245324977256,0.06287273829980794,1.8497927827757,0.477610431618316,1.3721823511573839,2.3274032143940158,2.41584959061963
5s,price_velocity_1b,swing_noise_w,FLAT_CHOPPY,18315,0.006186844604539469,0.07212667212667212,0.011575211575211575,0.017308217308217307,0.06912366912366913,1.803166803166803,0.28938028938028937,1.5137865137865134,2.0925470925470924,2.160797160797161
5s,price_accel_1b,vol_velocity_1b,UP_SMOOTH,7146,-0.1042361033484126,0.06213266162888329,0.044640358242373356,0.06031346207668626,0.05499580184718724,1.5533165407220824,1.1160089560593338,0.43730758466274855,2.669325496781416,2.8827315980968375
5s,price_accel_1b,vol_velocity_1b,UP_CHOPPY,3924,-0.017001718784507687,0.059123343527013254,0.052497451580020386,0.05555555555555555,0.052497451580020386,1.4780835881753314,1.3124362895005097,0.16564729867482164,2.790519877675841,2.7013251783893986
5s,price_accel_1b,vol_velocity_1b,DOWN_SMOOTH,4662,-0.04967816342938882,0.05233805233805234,0.04676104676104676,0.05555555555555555,0.05662805662805663,1.3084513084513085,1.169026169026169,0.13942513942513957,2.4774774774774775,2.8045903045903047
5s,price_accel_1b,vol_velocity_1b,DOWN_CHOPPY,2988,0.007880929455823702,0.05689424364123159,0.05120481927710843,0.05187416331994645,0.051539491298527446,1.4223560910307897,1.2801204819277108,0.14223560910307897,2.7024765729585005,2.585341365461847
5s,price_accel_1b,vol_velocity_1b,FLAT_SMOOTH,9893,-0.04628977238454787,0.05802082280400283,0.05276458101688062,0.05903163853229556,0.052562417871222074,1.4505205701000707,1.3191145254220156,0.13140604467805517,2.7696350955220863,2.789851410087941
5s,price_accel_1b,vol_velocity_1b,FLAT_CHOPPY,18315,-0.021936426735058974,0.05334425334425334,0.04924924924924925,0.05754845754845755,0.05006825006825007,1.3336063336063335,1.2312312312312312,0.10237510237510228,2.564837564837565,2.69041769041769
5s,price_accel_1b,vol_accel_1b,UP_SMOOTH,7146,-0.102690186357868,0.06017352364959418,0.04575986565910999,0.06157290792051497,0.050937587461516935,1.5043380912398543,1.1439966414777498,0.36034144976210447,2.648334732717604,2.8127623845507976
5s,price_accel_1b,vol_accel_1b,UP_CHOPPY,3924,-0.036063482627610846,0.05632008154943935,0.05020387359836901,0.0581039755351682,0.047145769622833844,1.4080020387359837,1.2550968399592253,0.15290519877675846,2.663098878695209,2.631243628950051
5s,price_accel_1b,vol_accel_1b,DOWN_SMOOTH,4662,-0.03674320376490065,0.04997854997854998,0.04912054912054912,0.055984555984555984,0.05105105105105105,1.2494637494637495,1.228013728013728,0.021450021450021506,2.4774774774774775,2.675890175890176
5s,price_accel_1b,vol_accel_1b,DOWN_CHOPPY,2988,0.016198483023269053,0.05421686746987952,0.05187416331994645,0.055220883534136546,0.05220883534136546,1.355421686746988,1.2968540829986612,0.0585676037483267,2.652275769745649,2.6857429718875503
5s,price_accel_1b,vol_accel_1b,FLAT_SMOOTH,9893,-0.04967338997312941,0.05478621247346609,0.052259173152734255,0.05882947538663701,0.05205701000707571,1.3696553118366521,1.3064793288183563,0.06317598301829586,2.6761346406550084,2.7721621348428176
5s,price_accel_1b,vol_accel_1b,FLAT_CHOPPY,18315,-0.04100094066913055,0.05552825552825553,0.049303849303849304,0.05722085722085722,0.0481026481026481,1.3882063882063882,1.2325962325962325,0.15561015561015568,2.6208026208026207,2.6330876330876327
5s,price_accel_1b,bar_range,UP_SMOOTH,7146,0.0823136655592792,0.08480268681780016,0.0,0.0,0.07612650433809123,2.120067170445004,0.0,2.120067170445004,2.120067170445004,1.9031626084522808
5s,price_accel_1b,bar_range,UP_CHOPPY,3924,-0.05685448182605374,0.08486238532110092,0.009683995922528032,0.018858307849133536,0.08053007135575943,2.121559633027523,0.2420998980632008,1.879459734964322,2.3636595310907236,2.484709480122324
5s,price_accel_1b,bar_range,DOWN_SMOOTH,4662,-0.12969013915406674,0.07335907335907337,0.013513513513513514,0.017374517374517374,0.07486057486057486,1.833976833976834,0.33783783783783783,1.4961389961389964,2.171814671814672,2.305877305877306
5s,price_accel_1b,bar_range,DOWN_CHOPPY,2988,-0.023959729661740963,0.07797858099062918,0.012382864792503346,0.01606425702811245,0.07898259705488621,1.9494645247657294,0.30957161981258363,1.6398929049531459,2.259036144578313,2.3761713520749663
5s,price_accel_1b,bar_range,FLAT_SMOOTH,9893,0.01166396824580404,0.08278580814717477,0.0,0.0,0.08116850298190639,2.0696452036793693,0.0,2.0696452036793693,2.0696452036793693,2.02921257454766
5s,price_accel_1b,bar_range,FLAT_CHOPPY,18315,-0.005602289315293105,0.07387387387387387,0.01812721812721813,0.03128583128583129,0.07485667485667485,1.8468468468468466,0.4531804531804532,1.3936663936663933,2.3000273000273,2.6535626535626538
5s,price_accel_1b,body,UP_SMOOTH,7146,0.6270655648944251,0.12118667786174084,0.10215505177721802,0.012594458438287154,0.01357402742793171,3.029666946543521,2.5538762944304505,0.4757906521130706,5.583543240973972,0.6542121466554716
5s,price_accel_1b,body,UP_CHOPPY,3924,0.6721076452217192,0.11595310907237513,0.09276248725790011,0.010193679918450561,0.011977573904179408,2.8988277268093783,2.3190621814475025,0.5797655453618757,5.217889908256881,0.5542813455657492
5s,price_accel_1b,body,DOWN_SMOOTH,4662,0.648597704877543,0.11904761904761904,0.10296010296010295,0.012441012441012441,0.014586014586014585,2.976190476190476,2.5740025740025736,0.40218790218790224,5.55019305019305,0.6756756756756757
5s,price_accel_1b,body,DOWN_CHOPPY,2988,0.639983080437569,0.11713520749665328,0.09906291834002677,0.013386880856760375,0.013052208835341365,2.928380187416332,2.476572958500669,0.45180722891566294,5.404953145917001,0.6609772423025435
5s,price_accel_1b,body,FLAT_SMOOTH,9893,0.6232959659561859,0.12999090265844537,0.10563024360659051,0.014656828060244617,0.016678459516830082,3.249772566461134,2.640756090164763,0.6090164762963712,5.8905286566258965,0.7833821894268674
5s,price_accel_1b,body,FLAT_CHOPPY,18315,0.6091785555039285,0.11766311766311767,0.09325689325689325,0.013977613977613977,0.01365001365001365,2.9415779415779415,2.3314223314223312,0.6101556101556103,5.273000273000273,0.6906906906906907
5s,price_accel_1b,price_velocity_w,UP_SMOOTH,7146,0.10026763585516932,0.06591099916036944,0.052336971732437725,0.05415617128463476,0.0491183879093199,1.647774979009236,1.3084242933109431,0.33935068569829285,2.956199272320179,2.5818639798488663
5s,price_accel_1b,price_velocity_w,UP_CHOPPY,3924,0.0462566339582021,0.06141692150866463,0.04918450560652395,0.0545361875637105,0.047910295616717634,1.5354230377166158,1.2296126401630987,0.30581039755351713,2.7650356778797143,2.5611620795107033
5s,price_accel_1b,price_velocity_w,DOWN_SMOOTH,4662,0.07299821605314133,0.05812955812955813,0.052123552123552123,0.055984555984555984,0.04397254397254397,1.4532389532389534,1.303088803088803,0.15015015015015032,2.7563277563277566,2.4989274989274985
5s,price_accel_1b,price_velocity_w,DOWN_CHOPPY,2988,0.0781050211354866,0.05220883534136546,0.05321285140562249,0.050870147255689425,0.04819277108433735,1.3052208835341363,1.3303212851405624,-0.025100401606426015,2.6355421686746987,2.4765729585006695
5s,price_accel_1b,price_velocity_w,FLAT_SMOOTH,9893,0.01878293437812426,0.05711108864853937,0.05680784393005155,0.053067825735368446,0.04659860507429495,1.4277772162134843,1.420196098251289,0.007581117962195405,2.847973314464773,2.4916607702415847
5s,price_accel_1b,price_velocity_w,FLAT_CHOPPY,18315,0.009200589431693568,0.061042861042861045,0.05094185094185094,0.053562653562653564,0.04924924924924925,1.526071526071526,1.2735462735462735,0.2525252525252526,2.7996177996177996,2.57029757029757
5s,price_accel_1b,price_accel_w,UP_SMOOTH,7146,0.418068681287083,0.1139098796529527,0.09054016232857542,0.02211027148054856,0.023509655751469353,2.8477469913238176,2.2635040582143855,0.5842429331094321,5.111251049538203,1.140498180800448
5s,price_accel_1b,price_accel_w,UP_CHOPPY,3924,0.3764068664174932,0.09862385321100918,0.07696228338430174,0.020387359836901122,0.020387359836901122,2.4655963302752295,1.9240570846075433,0.5415392456676862,4.389653414882773,1.019367991845056
5s,price_accel_1b,price_accel_w,DOWN_SMOOTH,4662,0.5018225257291162,0.10081510081510081,0.08687258687258688,0.021021021021021023,0.022737022737022737,2.52037752037752,2.171814671814672,0.34856284856284825,4.692192192192191,1.0939510939510941
5s,price_accel_1b,price_accel_w,DOWN_CHOPPY,2988,0.4650895561425949,0.10040160642570281,0.08801874163319946,0.02175368139223561,0.020080321285140562,2.5100401606425704,2.2004685408299864,0.30957161981258396,4.710508701472557,1.0458500669344044
5s,price_accel_1b,price_accel_w,FLAT_SMOOTH,9893,0.46206352377812204,0.10896593550995654,0.0887496209441019,0.02041847771151319,0.018599009400586272,2.7241483877489134,2.2187405236025475,0.505407864146366,4.942888911351461,0.9754371778024866
5s,price_accel_1b,price_accel_w,FLAT_CHOPPY,18315,0.4702089751811887,0.10974610974610975,0.08364728364728365,0.021075621075621075,0.022604422604422605,2.743652743652744,2.091182091182091,0.6524706524706527,4.834834834834835,1.0920010920010919
5s,price_accel_1b,vol_velocity_w,UP_SMOOTH,7146,-0.0949272622869215,0.06367198432689616,0.045200111950741674,0.05555555555555555,0.05513574027427932,1.591799608172404,1.130002798768542,0.46179680940386203,2.721802406940946,2.7672823957458714
5s,price_accel_1b,vol_velocity_w,UP_CHOPPY,3924,-0.0012203529558785027,0.058613659531090725,0.04434250764525994,0.05479102956167176,0.04943934760448522,1.4653414882772682,1.1085626911314985,0.35677879714576965,2.5739041794087667,2.6057594291539243
5s,price_accel_1b,vol_velocity_w,DOWN_SMOOTH,4662,-0.04671765859444747,0.05812955812955813,0.046975546975546977,0.05062205062205062,0.05834405834405834,1.4532389532389534,1.1743886743886744,0.2788502788502789,2.6276276276276276,2.7241527241527237
5s,price_accel_1b,vol_velocity_w,DOWN_CHOPPY,2988,-0.0014985716295937857,0.053882195448460506,0.04919678714859438,0.04618473895582329,0.050200803212851405,1.3470548862115126,1.2299196787148594,0.11713520749665318,2.5769745649263722,2.4096385542168672
5s,price_accel_1b,vol_velocity_w,FLAT_SMOOTH,9893,-0.034123518556447664,0.058526230668149194,0.0468007682199535,0.05205701000707571,0.054381886182148995,1.4631557667037298,1.1700192054988374,0.2931365612048924,2.6331749722025672,2.660972404730617
5s,price_accel_1b,vol_velocity_w,FLAT_CHOPPY,18315,0.00560968242965258,0.05951405951405951,0.04318864318864319,0.05045045045045045,0.05438165438165438,1.4878514878514877,1.0797160797160796,0.40813540813540805,2.5675675675675675,2.6208026208026207
5s,price_accel_1b,vol_accel_w,UP_SMOOTH,7146,-0.10065337539960972,0.05947383151413378,0.04743912678421495,0.05947383151413378,0.049678141617688215,1.4868457878533445,1.1859781696053737,0.3008676182479708,2.6728239574587183,2.72879932829555
5s,price_accel_1b,vol_accel_w,UP_CHOPPY,3924,-0.026198893882056908,0.05581039755351682,0.04943934760448522,0.0545361875637105,0.05147808358817533,1.3952599388379205,1.2359836901121304,0.15927624872579016,2.6312436289500507,2.6503567787971454
5s,price_accel_1b,vol_accel_w,DOWN_SMOOTH,4662,-0.04901530500246329,0.05341055341055341,0.046975546975546977,0.05148005148005148,0.05169455169455169,1.3352638352638353,1.1743886743886744,0.16087516087516085,2.5096525096525095,2.579365079365079
5s,price_accel_1b,vol_accel_w,DOWN_CHOPPY,2988,0.02436734713851562,0.05823293172690763,0.05187416331994645,0.04685408299866131,0.04718875502008032,1.4558232931726909,1.2968540829986612,0.15896921017402965,2.752677376171352,2.3510709504685403
5s,price_accel_1b,vol_accel_w,FLAT_SMOOTH,9893,-0.03934406865253615,0.05630243606590519,0.04932780754068533,0.05741433336702719,0.0524613362983928,1.4075609016476296,1.2331951885171333,0.1743657131304963,2.640756090164763,2.7468917416354994
5s,price_accel_1b,vol_accel_w,FLAT_CHOPPY,18315,-0.0072983093547481104,0.05629265629265629,0.04695604695604696,0.0533988533988534,0.049959049959049956,1.4073164073164073,1.173901173901174,0.2334152334152333,2.5812175812175813,2.583947583947584
5s,price_accel_1b,price_mean_w,UP_SMOOTH,7146,-0.03199552922209467,0.03848306745032186,0.05639518611810803,0.06339210747271201,0.02714805485586342,0.9620766862580464,1.4098796529527007,-0.44780296669465425,2.371956339210747,2.2635040582143855
5s,price_accel_1b,price_mean_w,UP_CHOPPY,3924,0.01162578883219624,0.02854230377166157,0.05504587155963303,0.06116207951070336,0.020132517838939858,0.7135575942915392,1.3761467889908257,-0.6625891946992865,2.0897043832823647,2.0323649337410803
5s,price_accel_1b,price_mean_w,DOWN_SMOOTH,4662,0.026658884439138282,0.029386529386529386,0.057057057057057055,0.05834405834405834,0.030459030459030458,0.7346632346632347,1.4264264264264264,-0.6917631917631917,2.161089661089661,2.22007722007722
5s,price_accel_1b,price_mean_w,DOWN_CHOPPY,2988,0.0033709545617009442,0.029116465863453816,0.05120481927710843,0.0572289156626506,0.0214190093708166,0.7279116465863454,1.2801204819277108,-0.5522088353413653,2.0080321285140563,1.9661981258366799
5s,price_accel_1b,price_mean_w,FLAT_SMOOTH,9893,-0.0027394776461350345,0.03366016375214798,0.05377539674517336,0.05741433336702719,0.0256747194986354,0.8415040938036995,1.344384918629334,-0.5028808248256345,2.1858890124330337,2.0772263216415645
