tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme,abs_asym
5m,price_mean_w,SE_high_w,FLAT_SMOOTH,9885,-0.24196909778926295,0.011532625189681336,0.005159332321699545,0.08082953970662621,0.0911482043500253,0.2883156297420334,0.12898330804248861,0.15933232169954478,0.417298937784522,4.299443601416288,0.15933232169954478
1h,price_mean_w,SE_low_w,FLAT_CHOPPY,18315,-0.47229891205892965,0.011793611793611793,0.008517608517608518,0.07665847665847667,0.09505869505869506,0.29484029484029484,0.21294021294021295,0.08190008190008188,0.5077805077805078,4.292929292929292,0.08190008190008188
1h,bar_range,vwap_w,FLAT_CHOPPY,18315,-0.4435409120386527,0.012448812448812449,0.005241605241605242,0.08654108654108654,0.08512148512148512,0.31122031122031124,0.13104013104013104,0.1801801801801802,0.44226044226044225,4.291564291564292,0.1801801801801802
15m,price_mean_w,SE_high_w,UP_SMOOTH,7146,-0.40677398940562465,0.01595298068849706,0.006017352364959418,0.07332773579624965,0.0982367758186398,0.3988245172124265,0.15043380912398543,0.24839070808844108,0.5492583263364119,4.289112790372236,0.24839070808844108
5m,bar_range,vwap_w,UP_CHOPPY,3924,-0.5076399613780921,0.014780835881753314,0.007135575942915392,0.10040774719673802,0.07059123343527013,0.36952089704383284,0.1783893985728848,0.19113149847094804,0.5479102956167177,4.274974515800204,0.19113149847094804
5m,bar_range,price_mean_w,UP_CHOPPY,3924,-0.5085646565212577,0.015035677879714576,0.007135575942915392,0.10015290519877676,0.07059123343527013,0.3758919469928644,0.1783893985728848,0.19750254841997958,0.5542813455657492,4.268603465851172,0.19750254841997958
15m,price_mean_w,SE_high_w,FLAT_CHOPPY,18315,-0.4360065624550979,0.010374010374010374,0.012721812721812721,0.079006279006279,0.09172809172809172,0.25935025935025935,0.31804531804531805,-0.0586950586950587,0.5773955773955775,4.268359268359268,0.0586950586950587
1m,price_mean_w,SE_low_w,UP_SMOOTH,7146,-0.35822425976451944,0.01371396585502379,0.006017352364959418,0.07696613490064372,0.09375874615169326,0.3428491463755947,0.15043380912398543,0.19241533725160928,0.4932829554995801,4.268122026308424,0.19241533725160928
1m,vwap_w,SE_low_w,UP_SMOOTH,7146,-0.35720041658253554,0.01371396585502379,0.006017352364959418,0.07696613490064372,0.09361880772460117,0.3428491463755947,0.15043380912398543,0.19241533725160928,0.4932829554995801,4.264623565631122,0.19241533725160928
1m,price_mean_w,price_sigma_w,UP_SMOOTH,7146,-0.34131816910683904,0.014553596417576267,0.006856982927511895,0.07668625804645955,0.09375874615169326,0.36383991043940667,0.17142457318779736,0.1924153372516093,0.535264483627204,4.26112510495382,0.1924153372516093
1m,price_sigma_w,vwap_w,UP_SMOOTH,7146,-0.33992640675435654,0.014413657990484188,0.006856982927511895,0.09361880772460117,0.07668625804645955,0.3603414497621047,0.17142457318779736,0.18891687657430734,0.531766022949902,4.257626644276518,0.18891687657430734
1m,vwap_w,SE_high_w,FLAT_SMOOTH,9890,-0.2523086625696871,0.012234580384226491,0.0058645096056622855,0.0833164812942366,0.08695652173913043,0.30586450960566225,0.14661274014155715,0.1592517694641051,0.45247724974721937,4.2568250758341755,0.1592517694641051
15m,vwap_w,SE_high_w,FLAT_CHOPPY,18315,-0.4366395822034201,0.010374010374010374,0.012721812721812721,0.079006279006279,0.09123669123669123,0.25935025935025935,0.31804531804531805,-0.0586950586950587,0.5773955773955775,4.256074256074256,0.0586950586950587
1m,price_mean_w,SE_high_w,FLAT_SMOOTH,9890,-0.2533863996410186,0.012335692618806876,0.0058645096056622855,0.0833164812942366,0.08685540950455005,0.3083923154701719,0.14661274014155715,0.16177957532861473,0.455005055611729,4.254297269969666,0.16177957532861473
5m,vwap_w,SE_low_w,UP_CHOPPY,3924,-0.49494158352759815,0.018858307849133536,0.004841997961264016,0.07543323139653414,0.09403669724770643,0.4714576962283384,0.1210499490316004,0.35040774719673795,0.5925076452599388,4.236748216106014,0.35040774719673795
5m,price_mean_w,SE_low_w,UP_CHOPPY,3924,-0.4957593562318047,0.0191131498470948,0.004841997961264016,0.07543323139653414,0.09378185524974515,0.47782874617737,0.1210499490316004,0.35677879714576954,0.5988786952089704,4.230377166156982,0.35677879714576954
1m,vwap_w,SE_low_w,FLAT_SMOOTH,9890,-0.2444910258795676,0.012537917087967644,0.00717896865520728,0.08382204246713852,0.08533872598584429,0.3134479271991911,0.179474216380182,0.13397371081900913,0.49292214357937314,4.22901921132457,0.13397371081900913
1m,price_mean_w,SE_low_w,FLAT_SMOOTH,9890,-0.24521299162442395,0.012537917087967644,0.00717896865520728,0.08382204246713852,0.0852376137512639,0.3134479271991911,0.179474216380182,0.13397371081900913,0.49292214357937314,4.226491405460061,0.13397371081900913
1h,bar_range,price_mean_w,FLAT_CHOPPY,18315,-0.4399865990211856,0.01506961506961507,0.005241605241605242,0.08654108654108654,0.0825006825006825,0.37674037674037675,0.13104013104013104,0.2457002457002457,0.5077805077805078,4.226044226044226,0.2457002457002457
5s,price_mean_w,SE_low_w,UP_CHOPPY,3924,-0.48173589602026257,0.012996941896024464,0.010448521916411825,0.06829765545361875,0.10040774719673802,0.3249235474006116,0.26121304791029565,0.06371049949031593,0.5861365953109072,4.21763506625892,0.06371049949031593
5s,vwap_w,SE_low_w,UP_CHOPPY,3924,-0.4820063527982076,0.012996941896024464,0.010448521916411825,0.06829765545361875,0.10040774719673802,0.3249235474006116,0.26121304791029565,0.06371049949031593,0.5861365953109072,4.21763506625892,0.06371049949031593
5s,price_sigma_w,vwap_w,UP_CHOPPY,3924,-0.4169149281331413,0.012996941896024464,0.009174311926605505,0.09964322120285422,0.06906218144750255,0.3249235474006116,0.22935779816513763,0.09556574923547395,0.5542813455657492,4.217635066258919,0.09556574923547395
1h,price_velocity_w,SE_low_w,DOWN_CHOPPY,2988,-0.6051154181970709,0.008032128514056224,0.0,0.06827309236947791,0.10040160642570281,0.2008032128514056,0.0,0.2008032128514056,0.2008032128514056,4.216867469879518,0.2008032128514056
15m,vwap_w,swing_noise_w,UP_SMOOTH,7146,-0.44339550661696353,0.016792611251049538,0.0,0.07696613490064372,0.09165966974531206,0.41981528127623846,0.0,0.41981528127623846,0.41981528127623846,4.215645116148894,0.41981528127623846
5s,price_mean_w,price_sigma_w,UP_CHOPPY,3924,-0.4166456229536952,0.012996941896024464,0.009174311926605505,0.06906218144750255,0.09938837920489296,0.3249235474006116,0.22935779816513763,0.09556574923547395,0.5542813455657492,4.211264016309888,0.09556574923547395
5m,price_mean_w,price_sigma_w,UP_SMOOTH,7146,-0.3607508326038985,0.0163727959697733,0.006297229219143577,0.0785054575986566,0.08984047019311503,0.4093198992443325,0.15743073047858944,0.2518891687657431,0.5667506297229219,4.20864819479429,0.2518891687657431
5m,vwap_w,SE_low_w,FLAT_SMOOTH,9885,-0.2222625443555587,0.009914011127971674,0.005968639352554375,0.08315629742033384,0.08517956499747091,0.24785027819929184,0.14921598381385937,0.09863429438543247,0.3970662620131512,4.208396560445118,0.09863429438543247
5m,price_mean_w,SE_low_w,FLAT_SMOOTH,9885,-0.2243406617789069,0.009914011127971674,0.005968639352554375,0.08305513404147699,0.08517956499747091,0.24785027819929184,0.14921598381385937,0.09863429438543247,0.3970662620131512,4.205867475973697,0.09863429438543247
15m,price_mean_w,swing_noise_w,UP_SMOOTH,7146,-0.4446397460756239,0.018052057094878254,0.0,0.07612650433809123,0.0920794850265883,0.45130142737195633,0.0,0.45130142737195633,0.45130142737195633,4.205149734116988,0.45130142737195633
5m,price_sigma_w,vwap_w,UP_SMOOTH,7146,-0.3576460791335387,0.01623285754268122,0.006297229219143577,0.08956059333893088,0.0785054575986566,0.40582143856703046,0.15743073047858944,0.24839070808844102,0.5632521690456199,4.201651273439687,0.24839070808844102
1h,price_velocity_w,vol_mean_w,DOWN_CHOPPY,2988,-0.5684391838931591,0.008032128514056224,0.004016064257028112,0.06760374832663989,0.10040160642570281,0.2008032128514056,0.1004016064257028,0.1004016064257028,0.3012048192771084,4.200133868808567,0.1004016064257028
5m,bar_range,price_mean_w,UP_SMOOTH,7146,-0.3879368678884833,0.01371396585502379,0.00811642877134061,0.09501819199552197,0.07276798208788134,0.3428491463755947,0.20291071928351523,0.1399384270920795,0.5457598656591099,4.194654352085083,0.1399384270920795
15m,bar_range,price_mean_w,FLAT_CHOPPY,18315,-0.4265763278030412,0.012776412776412777,0.010865410865410865,0.08736008736008737,0.08031668031668032,0.31941031941031944,0.2716352716352716,0.04777504777504782,0.5910455910455911,4.191919191919192,0.04777504777504782
5m,price_mean_w,swing_noise_w,FLAT_CHOPPY,18315,-0.488407920609272,0.009336609336609337,0.010537810537810537,0.07742287742287743,0.0901992901992902,0.2334152334152334,0.2634452634452634,-0.03003003003003002,0.4968604968604968,4.190554190554191,0.03003003003003002
15m,bar_range,vwap_w,FLAT_CHOPPY,18315,-0.4281473743119961,0.012285012285012284,0.010865410865410865,0.08719628719628719,0.08031668031668032,0.3071253071253071,0.2716352716352716,0.03549003549003549,0.5787605787605787,4.187824187824187,0.03549003549003549
5m,bar_range,vwap_w,UP_SMOOTH,7146,-0.3859957195885512,0.01357402742793171,0.00811642877134061,0.0947383151413378,0.07276798208788134,0.33935068569829274,0.20291071928351523,0.1364399664147775,0.542261404981808,4.187657430730479,0.1364399664147775
5s,vwap_w,SE_high_w,UP_CHOPPY,3924,-0.4963856038180757,0.011722731906218144,0.011722731906218144,0.06880733944954129,0.09862385321100918,0.2930682976554536,0.2930682976554536,0.0,0.5861365953109072,4.185779816513762,0.0
5s,price_mean_w,SE_high_w,UP_CHOPPY,3924,-0.49625152043580806,0.011722731906218144,0.011722731906218144,0.06880733944954129,0.09862385321100918,0.2930682976554536,0.2930682976554536,0.0,0.5861365953109072,4.185779816513762,0.0
5m,vwap_w,swing_noise_w,FLAT_CHOPPY,18315,-0.4887720286989843,0.009282009282009281,0.010537810537810537,0.07714987714987714,0.09003549003549004,0.23205023205023204,0.2634452634452634,-0.031395031395031386,0.49549549549549543,4.17963417963418,0.031395031395031386
1m,price_sigma_w,vwap_w,FLAT_SMOOTH,9890,-0.23345680826412554,0.011830131445904954,0.007280080889787664,0.08695652173913043,0.08008088978766431,0.29575328614762386,0.18200202224469159,0.11375126390293228,0.47775530839231545,4.175935288169868,0.11375126390293228
1m,price_mean_w,price_sigma_w,FLAT_SMOOTH,9890,-0.23432409679919383,0.01193124368048534,0.007280080889787664,0.07997977755308393,0.08685540950455005,0.2982810920121335,0.18200202224469159,0.1162790697674419,0.48028311425682507,4.170879676440849,0.1162790697674419
15m,price_mean_w,price_sigma_w,FLAT_CHOPPY,18315,-0.4573897221550086,0.008517608517608518,0.011466011466011465,0.07813267813267813,0.08834288834288834,0.21294021294021295,0.28665028665028663,-0.07371007371007368,0.4995904995904996,4.161889161889162,0.07371007371007368
15m,price_sigma_w,vwap_w,FLAT_CHOPPY,18315,-0.45945629061826887,0.008353808353808353,0.011466011466011465,0.08785148785148786,0.07846027846027846,0.20884520884520882,0.28665028665028663,-0.07780507780507781,0.49549549549549543,4.157794157794158,0.07780507780507781
15m,price_sigma_w,vwap_w,UP_SMOOTH,7146,-0.3850528141721838,0.016792611251049538,0.005737475510775259,0.09249930030786455,0.07374755107752588,0.41981528127623846,0.14343688776938146,0.276378393506857,0.5632521690456199,4.156171284634761,0.276378393506857
1m,price_mean_w,swing_noise_w,FLAT_CHOPPY,18315,-0.4410394750128617,0.011684411684411684,0.009718809718809718,0.0812994812994813,0.08463008463008463,0.2921102921102921,0.24297024297024294,0.04914004914004916,0.535080535080535,4.148239148239147,0.04914004914004916
1m,vwap_w,swing_noise_w,FLAT_CHOPPY,18315,-0.4412752596985526,0.01162981162981163,0.009718809718809718,0.0812994812994813,0.08463008463008463,0.29074529074529076,0.24297024297024294,0.04777504777504782,0.5337155337155337,4.148239148239147,0.04777504777504782
15m,price_mean_w,price_sigma_w,UP_SMOOTH,7146,-0.39026041580900644,0.018052057094878254,0.005737475510775259,0.07332773579624965,0.09249930030786455,0.45130142737195633,0.14343688776938146,0.30786453960257487,0.5947383151413378,4.145675902602855,0.30786453960257487
1m,price_mean_w,SE_high_w,UP_SMOOTH,7146,-0.3670846496526155,0.015113350125944584,0.006297229219143577,0.07290792051497341,0.09291911558914077,0.3778337531486146,0.15743073047858944,0.22040302267002518,0.535264483627204,4.1456759026028545,0.22040302267002518
1m,vwap_w,SE_high_w,UP_SMOOTH,7146,-0.3657610239731753,0.015113350125944584,0.006297229219143577,0.07290792051497341,0.0927791771620487,0.3778337531486146,0.15743073047858944,0.22040302267002518,0.535264483627204,4.142177441925552,0.22040302267002518
5s,price_mean_w,SE_low_w,UP_SMOOTH,7146,-0.37803489340287877,0.011894766302826756,0.006996921354603974,0.07276798208788134,0.0927791771620487,0.2973691575706689,0.17492303386509936,0.12244612370556954,0.4722921914357683,4.138678981248251,0.12244612370556954
5s,vwap_w,SE_low_w,UP_SMOOTH,7146,-0.3782171527413245,0.011894766302826756,0.006996921354603974,0.07276798208788134,0.09263923873495662,0.2973691575706689,0.17492303386509936,0.12244612370556954,0.4722921914357683,4.135180520570949,0.12244612370556954
15m,vwap_w,SE_low_w,UP_SMOOTH,7146,-0.40264367680771845,0.014693534844668345,0.003918275958578225,0.08018471872376154,0.0852225020990764,0.36733837111670864,0.09795689896445563,0.269381472152253,0.4652952700811643,4.135180520570948,0.269381472152253
1m,vwap_w,SE_high_w,FLAT_CHOPPY,18315,-0.41779148679446704,0.013158613158613159,0.010974610974610974,0.08004368004368004,0.08463008463008463,0.328965328965329,0.27436527436527436,0.054600054600054626,0.6033306033306034,4.116844116844117,0.054600054600054626
1h,vol_sigma_w,vwap_w,DOWN_CHOPPY,2988,-0.20507082952336037,0.0,0.020080321285140562,0.08835341365461848,0.07630522088353414,0.0,0.5020080321285141,-0.5020080321285141,0.5020080321285141,4.116465863453815,0.5020080321285141
1m,price_mean_w,SE_high_w,FLAT_CHOPPY,18315,-0.41774981968569347,0.013267813267813268,0.010974610974610974,0.07998907998907999,0.08463008463008463,0.3316953316953317,0.27436527436527436,0.05733005733005736,0.6060606060606061,4.115479115479115,0.05733005733005736
15m,bar_range,price_velocity_w,DOWN_SMOOTH,4662,-0.5519295030882853,0.02059202059202059,0.0032175032175032173,0.11711711711711711,0.04719004719004719,0.5148005148005148,0.08043758043758042,0.4343629343629344,0.5952380952380952,4.1076791076791075,0.4343629343629344
5s,vwap_w,swing_noise_w,FLAT_SMOOTH,9893,-0.38460610180824617,0.011017891438390782,0.006974628525219852,0.07712524006873547,0.08703123420600424,0.27544728595976953,0.17436571313049629,0.10108157282927324,0.44981299909026584,4.103911856868493,0.10108157282927324
5s,price_mean_w,swing_noise_w,FLAT_SMOOTH,9893,-0.3845836902632013,0.011017891438390782,0.006974628525219852,0.07712524006873547,0.08703123420600424,0.27544728595976953,0.17436571313049629,0.10108157282927324,0.44981299909026584,4.103911856868493,0.10108157282927324
15m,price_mean_w,SE_low_w,UP_SMOOTH,7146,-0.40606555270125827,0.01595298068849706,0.003918275958578225,0.07892527287993283,0.0852225020990764,0.3988245172124265,0.09795689896445563,0.30086761824797087,0.49678141617688215,4.103694374475231,0.30086761824797087
5m,price_mean_w,SE_high_w,FLAT_CHOPPY,18315,-0.4096844621240842,0.012558012558012558,0.011466011466011465,0.0806988806988807,0.08331968331968331,0.313950313950314,0.28665028665028663,0.02730002730002734,0.6006006006006006,4.100464100464101,0.02730002730002734
15m,price_velocity_1b,vol_velocity_1b,DOWN_CHOPPY,2988,-0.2525986359322964,0.04250334672021419,0.035140562248995984,0.0645917001338688,0.09939759036144578,1.0625836680053549,0.8785140562248995,0.18406961178045533,1.9410977242302545,4.099732262382864,0.18406961178045533
15m,price_velocity_w,vol_sigma_w,DOWN_SMOOTH,4662,-0.4750260317652492,0.015444015444015444,0.0006435006435006435,0.04504504504504504,0.11840411840411841,0.3861003861003861,0.016087516087516088,0.37001287001287003,0.4021879021879022,4.086229086229086,0.37001287001287003
15m,vwap_w,SE_low_w,FLAT_CHOPPY,18315,-0.43445886764143127,0.012066612066612067,0.010701610701610702,0.07698607698607698,0.08643188643188643,0.3016653016653017,0.26754026754026755,0.03412503412503415,0.5692055692055693,4.085449085449085,0.03412503412503415
5m,vwap_w,SE_high_w,FLAT_CHOPPY,18315,-0.4097526323491982,0.012558012558012558,0.011466011466011465,0.08037128037128037,0.08304668304668304,0.313950313950314,0.28665028665028663,0.02730002730002734,0.6006006006006006,4.085449085449085,0.02730002730002734
15m,price_mean_w,SE_low_w,FLAT_CHOPPY,18315,-0.4320274867848081,0.01223041223041223,0.010701610701610702,0.07649467649467649,0.08692328692328692,0.3057603057603058,0.26754026754026755,0.03822003822003822,0.5733005733005734,4.085449085449085,0.03822003822003822
15m,price_accel_w,vol_accel_w,DOWN_SMOOTH,4662,-0.3092523012957063,0.03968253968253968,0.043114543114543116,0.08344058344058344,0.07979407979407979,0.992063492063492,1.077863577863578,-0.08580008580008591,2.0699270699270698,4.080866580866581,0.08580008580008591
5m,price_velocity_w,vol_velocity_w,DOWN_SMOOTH,4662,-0.3040365487086103,0.034963534963534965,0.043758043758043756,0.0664950664950665,0.09652509652509653,0.8740883740883741,1.093951093951094,-0.21986271986271977,1.9680394680394682,4.0755040755040755,0.21986271986271977
15m,vol_velocity_1b,body,DOWN_CHOPPY,2988,-0.252233396638415,0.03982597054886212,0.035140562248995984,0.09939759036144578,0.06358768406961178,0.9956492637215529,0.8785140562248995,0.1171352074966534,1.8741633199464525,4.074631860776439,0.1171352074966534
1m,vwap_w,SE_low_w,FLAT_CHOPPY,18315,-0.4058024182689483,0.013377013377013377,0.010974610974610974,0.07938847938847939,0.08326508326508326,0.3344253344253344,0.27436527436527436,0.06006006006006004,0.6087906087906088,4.066339066339066,0.06006006006006004
1m,price_mean_w,SE_low_w,FLAT_CHOPPY,18315,-0.4053597154059018,0.013431613431613431,0.010974610974610974,0.07933387933387934,0.08326508326508326,0.3357903357903358,0.27436527436527436,0.061425061425061434,0.6101556101556102,4.064974064974065,0.061425061425061434
1m,bar_range,vwap_w,UP_SMOOTH,7146,-0.3502091429526651,0.013993842709207949,0.007136859781696054,0.09627763783935069,0.06619087601455359,0.3498460677301987,0.17842149454240133,0.17142457318779739,0.5282675622726001,4.061712846347607,0.17142457318779739
1m,bar_range,price_mean_w,UP_SMOOTH,7146,-0.35087083171662015,0.013993842709207949,0.007136859781696054,0.09627763783935069,0.06619087601455359,0.3498460677301987,0.17842149454240133,0.17142457318779739,0.5282675622726001,4.061712846347607,0.17142457318779739
1h,price_accel_1b,vol_velocity_1b,DOWN_SMOOTH,4662,-0.2722366104282341,0.03346203346203346,0.04397254397254397,0.07979407979407979,0.08236808236808237,0.8365508365508365,1.0993135993135992,-0.26276276276276267,1.9358644358644357,4.054054054054054,0.26276276276276267
