tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme,abs_asym
5m,vol_velocity_1b,bar_range,UP_SMOOTH,7146,0.23779620758157163,0.096837391547719,0.0109151973131822,0.0009795689896445563,0.061992723201791215,2.420934788692975,0.272879932829555,2.14805485586342,2.69381472152253,1.5743073047858942,2.14805485586342
5s,vol_accel_1b,vol_mean_w,FLAT_SMOOTH,9893,0.46681042242705795,0.09299504700293136,0.007075710098049126,0.0011118973011220055,0.07065601940766199,2.324876175073284,0.17689275245122815,2.147983422622056,2.501768927524512,1.7941979177195997,2.147983422622056
1h,price_velocity_1b,bar_range,FLAT_CHOPPY,18315,-0.17983138606492027,0.08588588588588589,0.0,0.0,0.08845208845208845,2.1471471471471473,0.0,2.1471471471471473,2.1471471471471473,2.211302211302211,2.1471471471471473
5s,vol_accel_1b,vol_mean_w,UP_CHOPPY,3924,0.5761637493977774,0.09123343527013252,0.005351681957186544,0.0007645259938837921,0.0736493374108053,2.2808358817533128,0.1337920489296636,2.147043832823649,2.4146279306829763,1.8603465851172274,2.147043832823649
5s,bar_range,vol_velocity_w,UP_CHOPPY,3924,0.2048654929908444,0.10040774719673802,0.01452599388379205,0.0728848114169215,0.0,2.5101936799184505,0.36314984709480125,2.147043832823649,2.873343527013252,1.8221202854230376,2.147043832823649
1h,price_velocity_w,SE_low_w,UP_CHOPPY,3924,0.01619086457306816,0.13149847094801223,0.045871559633027525,0.0,0.039755351681957186,3.2874617737003056,1.146788990825688,2.1406727828746175,4.434250764525993,0.9938837920489296,2.1406727828746175
1m,bar_range,vol_velocity_w,DOWN_SMOOTH,4662,0.2396239904222247,0.10274560274560275,0.01716001716001716,0.0622050622050622,0.000429000429000429,2.5686400686400686,0.42900042900042895,2.1396396396396398,2.9976404976404973,1.5658515658515657,2.1396396396396398
15m,vol_velocity_1b,bar_range,FLAT_SMOOTH,9888,0.2727284473139426,0.10285194174757281,0.01729368932038835,0.0009101941747572816,0.060477346278317155,2.5712985436893203,0.4323422330097087,2.1389563106796117,3.003640776699029,1.534688511326861,2.1389563106796117
5s,vol_accel_1b,vol_sigma_w,FLAT_SMOOTH,9893,0.5064836149047602,0.09137774183766299,0.0058627312240978465,0.00010108157282927322,0.07045385626200344,2.2844435459415746,0.14656828060244617,2.1378752653391286,2.4310118265440206,1.7638734458708178,2.1378752653391286
5s,bar_range,price_velocity_w,UP_SMOOTH,7146,0.09649205706474191,0.08550237895326057,0.0,0.07402742793171005,0.0,2.1375594738315145,0.0,2.1375594738315145,2.1375594738315145,1.850685698292751,2.1375594738315145
1m,price_velocity_1b,bar_range,FLAT_CHOPPY,18315,-0.04654305357796227,0.08604968604968605,0.0006006006006006006,0.0014742014742014742,0.08533988533988535,2.151242151242151,0.015015015015015015,2.136227136227136,2.166257166257166,2.1703521703521704,2.136227136227136
1m,bar_range,vol_velocity_w,FLAT_CHOPPY,18315,0.27731813115664616,0.1003003003003003,0.014905814905814906,0.05858585858585859,0.0008736008736008736,2.5075075075075075,0.3726453726453726,2.134862134862135,2.88015288015288,1.4864864864864866,2.134862134862135
5m,bar_range,vol_velocity_w,FLAT_CHOPPY,18315,0.32458616895543013,0.10319410319410319,0.0177996177996178,0.05803985803985804,0.0004914004914004914,2.5798525798525795,0.444990444990445,2.1348621348621344,3.0248430248430247,1.4632814632814632,2.1348621348621344
1h,price_accel_1b,bar_range,UP_CHOPPY,3924,0.1285683385777161,0.09174311926605505,0.0063710499490316,0.0,0.06422018348623854,2.293577981651376,0.15927624872579,2.1343017329255862,2.452854230377166,1.6055045871559634,2.1343017329255862
5s,vol_velocity_1b,bar_range,DOWN_SMOOTH,4662,0.23362947468126768,0.10081510081510081,0.015444015444015444,0.0002145002145002145,0.06156156156156156,2.52037752037752,0.3861003861003861,2.134277134277134,2.9064779064779063,1.5444015444015442,2.134277134277134
5s,vol_velocity_1b,vol_sigma_w,DOWN_SMOOTH,4662,0.7644904215486137,0.08665808665808666,0.0015015015015015015,0.0019305019305019305,0.07764907764907765,2.1664521664521668,0.03753753753753754,2.1289146289146292,2.2039897039897043,1.9894894894894894,2.1289146289146292
