date,open,close,high,low,n_bars,first_dt,last_dt,close_diff_sum,range,net_move,directional_strength,efficiency_ratio,atr_20d,range_expansion,regime,direction_axis,variation_axis,regime_2d,split
2026-01-25,25590.25,25699.75,25711.5,25399.5,540,2026-01-25 23:00:00+00:00,2026-01-26 07:59:00+00:00,2272.0,312.0,109.5,0.3509615384615384,0.0481954225352112,315.775,0.9880452854089148,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-01-26,25700.5,26006.25,26028.25,25582.25,1380,2026-01-26 08:00:00+00:00,2026-01-27 07:59:00+00:00,4303.75,446.0,305.75,0.6855381165919282,0.0710426953238454,311.1625,1.4333346723978628,UP,UP,SMOOTH,UP_SMOOTH,OOS
2026-01-27,26005.75,26316.0,26349.0,25917.25,1380,2026-01-27 08:00:00+00:00,2026-01-28 07:59:00+00:00,4007.5,431.75,310.25,0.7185871453387377,0.0774173424828446,327.5875,1.317968481703362,UP,UP,SMOOTH,UP_SMOOTH,OOS
2026-01-28,26315.25,26255.25,26332.0,25996.25,1380,2026-01-28 08:00:00+00:00,2026-01-29 07:59:00+00:00,6822.25,335.75,-60.0,0.1787043931496649,0.0087947524643629,332.35,1.010230179028133,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-01-29,26255.25,25708.75,26280.75,25536.0,1380,2026-01-29 08:00:00+00:00,2026-01-30 07:59:00+00:00,8673.75,744.75,-546.5,0.7338032896945283,0.0630061968583369,353.7,2.1055979643765905,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,OOS
2026-01-30,25709.25,25638.75,25939.25,25568.75,840,2026-01-30 08:00:00+00:00,2026-01-30 21:59:00+00:00,7402.5,370.5,-70.5,0.1902834008097166,0.0095238095238095,355.875,1.0410958904109588,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-02-01,25530.0,25350.0,25646.0,25180.25,540,2026-02-01 23:00:00+00:00,2026-02-02 07:59:00+00:00,4630.5,465.75,-180.0,0.3864734299516908,0.0388726919339164,366.7,1.270111808017453,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-02-02,25348.5,26011.75,26027.75,25340.5,1380,2026-02-02 08:00:00+00:00,2026-02-03 07:59:00+00:00,6496.25,687.25,663.25,0.9650782102582758,0.1020973638637675,382.55,1.7964971899098157,UP,UP,SMOOTH,UP_SMOOTH,OOS
2026-02-03,26011.75,25502.75,26024.0,25218.0,1380,2026-02-03 08:00:00+00:00,2026-02-04 07:59:00+00:00,8711.5,806.0,-509.0,0.6315136476426799,0.0584285140331745,408.925,1.9710215809745064,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,OOS
2026-02-04,25502.25,25045.75,25509.75,24784.0,1380,2026-02-04 08:00:00+00:00,2026-02-05 07:59:00+00:00,12604.75,725.75,-456.5,0.6290044781260765,0.0362165056823816,425.825,1.7043386367639288,DOWN,DOWN,CHOPPY,DOWN_CHOPPY,OOS
2026-02-05,25044.0,24557.5,25124.0,24240.5,1380,2026-02-05 08:00:00+00:00,2026-02-06 07:59:00+00:00,13725.5,883.5,-486.5,0.5506508205998868,0.0354449746821609,457.85,1.9296712897237085,TRANSITIONAL,DOWN,CHOPPY,DOWN_CHOPPY,OOS
2026-02-06,24557.5,25107.75,25221.5,24490.5,840,2026-02-06 08:00:00+00:00,2026-02-06 21:59:00+00:00,6659.75,731.0,550.25,0.7527359781121751,0.0826232215924021,471.525,1.5502889560468691,UP,UP,SMOOTH,UP_SMOOTH,OOS
2026-02-08,25150.25,25159.25,25347.0,25120.5,540,2026-02-08 23:00:00+00:00,2026-02-09 07:59:00+00:00,2591.25,226.5,9.0,0.0397350993377483,0.0034732272069464,468.8125,0.4831355819224103,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,OOS
2026-02-09,25159.25,25349.25,25429.0,24955.5,1380,2026-02-09 08:00:00+00:00,2026-02-10 07:59:00+00:00,6623.75,473.5,190.0,0.4012671594508976,0.0286846574825438,477.4375,0.991752847231313,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-02-10,25349.5,25270.5,25447.0,25197.5,1380,2026-02-10 08:00:00+00:00,2026-02-11 07:59:00+00:00,5945.25,249.5,-79.0,0.3166332665330661,0.0132879189268743,478.225,0.5217209472528621,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,OOS
2026-02-11,25270.75,25350.25,25465.5,25058.0,1380,2026-02-11 08:00:00+00:00,2026-02-12 07:59:00+00:00,7430.75,407.5,79.5,0.1950920245398773,0.0106987854523433,488.475,0.8342289779415527,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-02-12,25350.5,24746.75,25420.0,24642.75,1380,2026-02-12 08:00:00+00:00,2026-02-13 07:59:00+00:00,8888.0,777.25,-603.75,0.7767770987455773,0.0679286678667866,510.6,1.52222875048962,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,OOS
2026-02-13,24747.75,24772.75,24995.5,24578.75,840,2026-02-13 08:00:00+00:00,2026-02-13 21:59:00+00:00,8334.75,416.75,25.0,0.05998800239952,0.0029994900866852,500.075,0.8333749937509374,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-02-15,24789.25,24860.75,24873.5,24754.25,540,2026-02-15 23:00:00+00:00,2026-02-16 07:59:00+00:00,1600.0,119.25,71.5,0.59958071278826,0.0446875,495.7875,0.2405264352167007,QUIET,UP,SMOOTH,UP_SMOOTH,OOS
2026-02-16,24862.5,24660.0,24922.25,24558.0,1140,2026-02-16 08:00:00+00:00,2026-02-17 07:59:00+00:00,5061.25,364.25,-202.5,0.5559368565545642,0.0400098789824648,498.725,0.7303624241816632,TRANSITIONAL,DOWN,CHOPPY,DOWN_CHOPPY,OOS
2026-02-17,24660.25,24833.5,24889.5,24449.25,1380,2026-02-17 08:00:00+00:00,2026-02-18 07:59:00+00:00,8976.5,440.25,173.25,0.393526405451448,0.019300395477079,505.1375,0.871544876395041,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-02-18,24833.75,25019.5,25128.5,24752.0,1380,2026-02-18 08:00:00+00:00,2026-02-19 07:59:00+00:00,6302.25,376.5,185.75,0.4933598937583001,0.0294736006981633,501.6625,0.7505045722971121,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-02-19,25019.75,24921.25,25054.25,24748.0,1380,2026-02-19 08:00:00+00:00,2026-02-20 07:59:00+00:00,7460.5,306.25,-98.5,0.3216326530612245,0.013202868440453,495.3875,0.6182029219550352,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,OOS
2026-02-20,24922.0,25078.5,25139.75,24677.0,840,2026-02-20 08:00:00+00:00,2026-02-20 21:59:00+00:00,6840.5,462.75,156.5,0.3381955699621826,0.0228784445581463,501.7375,0.9222950247888588,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-02-22,25036.0,24898.0,25059.25,24807.0,540,2026-02-22 23:00:00+00:00,2026-02-23 07:59:00+00:00,2026.25,252.25,-138.0,0.5470763131813677,0.0681061073411474,477.1125,0.5287013021038015,TRANSITIONAL,DOWN,SMOOTH,DOWN_SMOOTH,OOS
2026-02-23,24898.5,24832.75,25040.0,24667.75,1380,2026-02-23 08:00:00+00:00,2026-02-24 07:59:00+00:00,6444.25,372.25,-65.75,0.1766286098052384,0.0102028940528378,477.2,0.7800712489522214,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-02-24,24833.75,25036.0,25118.0,24694.0,1380,2026-02-24 08:00:00+00:00,2026-02-25 07:59:00+00:00,6093.0,424.0,202.25,0.477004716981132,0.03319382898408,475.1125,0.8924202162645689,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-02-25,25036.25,25347.5,25495.0,25036.25,1380,2026-02-25 08:00:00+00:00,2026-02-26 07:59:00+00:00,4773.5,458.75,311.25,0.6784741144414169,0.0652037289200796,463.6875,0.9893516646448308,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,OOS
2026-02-26,25348.0,25073.25,25415.5,24862.0,1380,2026-02-26 08:00:00+00:00,2026-02-27 07:59:00+00:00,6761.5,553.5,-274.75,0.496386630532972,0.0406344745988316,451.0625,1.2271026742413744,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-02-27,25073.0,24952.5,25098.75,24780.0,840,2026-02-27 08:00:00+00:00,2026-02-27 21:59:00+00:00,5885.75,318.75,-120.5,0.3780392156862745,0.0204731767404324,430.7125,0.7400528194561338,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-03-01,24684.75,24541.25,24901.25,24530.5,540,2026-03-01 23:00:00+00:00,2026-03-02 07:59:00+00:00,3427.75,370.75,-143.5,0.3870532703978422,0.0418641966304427,405.075,0.9152626056903044,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-03-02,24541.5,24675.75,25100.0,24477.0,1380,2026-03-02 08:00:00+00:00,2026-03-03 07:59:00+00:00,9265.0,623.0,134.25,0.2154895666131621,0.0144900161899622,399.675,1.5587664977794458,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-03-03,24675.0,24656.25,24850.25,24350.75,1380,2026-03-03 08:00:00+00:00,2026-03-04 07:59:00+00:00,12064.75,499.5,-18.75,0.0375375375375375,0.0015541142584802,413.325,1.2084921066956995,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-03-04,24656.75,25072.75,25243.0,24611.5,1380,2026-03-04 08:00:00+00:00,2026-03-05 07:59:00+00:00,9202.25,631.5,416.0,0.6587490102929533,0.0452063354071015,421.225,1.4991987655053711,UP,UP,CHOPPY,UP_CHOPPY,OOS
2026-03-05,25071.75,25124.75,25208.25,24774.0,1380,2026-03-05 08:00:00+00:00,2026-03-06 07:59:00+00:00,9586.75,434.25,53.0,0.1220495106505469,0.0055284637650924,430.4625,1.0087986758428436,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-03-06,25125.25,24660.75,25128.25,24605.0,840,2026-03-06 08:00:00+00:00,2026-03-06 21:59:00+00:00,7889.0,523.25,-464.5,0.8877209746774964,0.0588794524020788,436.25,1.1994269340974213,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,OOS
2026-03-08,24500.0,24245.25,24500.0,23999.0,540,2026-03-08 22:00:00+00:00,2026-03-09 06:59:00+00:00,4108.5,501.0,-254.75,0.5084830339321357,0.0620055981501764,422.4375,1.1859742565468263,TRANSITIONAL,DOWN,SMOOTH,DOWN_SMOOTH,OOS
2026-03-09,24245.0,24953.25,25055.0,24210.25,1380,2026-03-09 07:00:00+00:00,2026-03-10 06:59:00+00:00,10995.25,844.75,708.25,0.8384137318733353,0.0644141788499579,443.8375,1.9032866758667304,UP,UP,SMOOTH,UP_SMOOTH,OOS
2026-03-10,24953.0,25041.25,25217.75,24892.5,1380,2026-03-10 07:00:00+00:00,2026-03-11 06:59:00+00:00,8681.75,325.25,88.25,0.2713297463489623,0.0101650012958216,454.1375,0.7161927830227629,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-03-11,25040.75,24809.5,25180.0,24696.25,1380,2026-03-11 07:00:00+00:00,2026-03-12 06:59:00+00:00,8524.5,483.75,-231.25,0.4780361757105943,0.0271276907736524,460.1125,1.051373305441604,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-03-12,24809.5,24480.75,24929.0,24476.0,1380,2026-03-12 07:00:00+00:00,2026-03-13 06:59:00+00:00,8460.25,453.0,-328.75,0.7257174392935982,0.0388581897698058,460.75,0.983179598480738,TRANSITIONAL,DOWN,CHOPPY,DOWN_CHOPPY,OOS
2026-03-13,24479.5,24335.25,24805.0,24333.75,840,2026-03-13 07:00:00+00:00,2026-03-13 20:59:00+00:00,6131.75,471.25,-144.25,0.3061007957559681,0.0235250947934928,465.4875,1.0123794946158595,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-03-15,24287.75,24565.25,24568.0,24270.0,540,2026-03-15 22:00:00+00:00,2026-03-16 06:59:00+00:00,2290.75,298.0,277.5,0.9312080536912752,0.1211393648368438,465.075,0.6407568671719616,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,OOS
2026-03-16,24564.5,24543.25,24816.25,24478.0,1380,2026-03-16 07:00:00+00:00,2026-03-17 06:59:00+00:00,7158.75,338.25,-21.25,0.0628233555062823,0.002968395320412,458.85,0.7371690094802222,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-03-17,24540.75,24962.75,24990.0,24525.0,1380,2026-03-17 07:00:00+00:00,2026-03-18 06:59:00+00:00,5837.0,465.0,422.0,0.90752688172043,0.0722974130546513,469.4875,0.9904417050507202,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,OOS
2026-03-18,24962.25,24389.5,24977.0,24346.5,1380,2026-03-18 07:00:00+00:00,2026-03-19 06:59:00+00:00,7580.25,630.5,-572.75,0.908406026962728,0.0755581939909633,482.4,1.3070066334991708,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,OOS
2026-03-19,24393.0,24402.5,24475.0,24113.75,957,2026-03-19 07:00:00+00:00,2026-03-19 23:59:00+00:00,8528.5,361.25,9.5,0.0262975778546712,0.0011139121768189,479.2625,0.7537622910200569,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-03-20,24619.0,24217.0,24660.75,23970.75,1261,2026-03-20 07:00:00+00:00,2026-03-21 04:00:00+00:00,7999.0,690.0,-402.0,0.5826086956521739,0.0502562820352544,490.825,1.4057963632659298,TRANSITIONAL,DOWN,SMOOTH,DOWN_SMOOTH,OOS
