trade_id,time,timestamp,dir,entry_price,exit_price,pnl,held,peak,entry_tier,cnn_flipped,exit_reason,day
47,18:30,1767897000.0,short,25667.5,25661.0,13.0,336,88.5,BASE_NMP,True,cnn_exit,2026_01_08
48,18:54,1767898440.0,long,25645.25,25634.75,-21.0,24,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
49,18:56,1767898560.0,long,25634.75,25631.5,-6.5,24,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
50,19:04,1767899040.0,long,25656.75,25647.0,-19.5,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_08
51,19:21,1767900060.0,long,25645.0,25630.75,-28.5,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_08
52,19:58,1767902280.0,long,25629.75,25626.75,-6.0,108,30.5,BASE_NMP,True,cnn_risk_cut,2026_01_08
53,20:11,1767903060.0,long,25655.75,25643.25,-25.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_08
54,21:06,1767906360.0,long,25682.0,25688.5,13.0,324,32.0,BASE_NMP,False,cnn_exit,2026_01_08
55,21:49,1767908940.0,long,25703.25,25730.0,53.5,211,75.5,BASE_NMP,True,cnn_exit,2026_01_08
56,23:00,1767913200.0,short,25717.25,25718.5,-2.5,60,20.5,BASE_NMP,True,cnn_risk_cut,2026_01_08
57,23:50,1767916200.0,long,25691.0,25683.0,-16.0,23,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_08
0,00:43,1767919380.0,long,25686.75,25689.25,5.0,290,16.0,BASE_NMP,True,cnn_exit,2026_01_09
1,00:58,1767920280.0,long,25670.25,25669.5,-1.5,32,1.0,BASE_NMP,False,cnn_risk_cut,2026_01_09
2,01:08,1767920880.0,long,25672.25,25670.25,-4.0,66,11.0,BASE_NMP,True,cnn_risk_cut,2026_01_09
3,01:19,1767921540.0,long,25657.0,25647.75,-18.5,9,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_09
4,01:21,1767921660.0,long,25647.75,25646.25,-3.0,24,5.0,BASE_NMP,False,cnn_risk_cut,2026_01_09
5,02:09,1767924540.0,long,25653.5,25659.0,11.0,33,11.0,KILL_SHOT,False,kill_shot_center,2026_01_09
6,02:42,1767926520.0,long,25652.25,25680.25,56.0,295,73.0,BASE_NMP,False,cnn_exit,2026_01_09
7,02:50,1767927000.0,long,25692.25,25687.0,-10.5,49,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_09
8,03:15,1767928500.0,long,25684.5,25683.75,-1.5,58,4.5,BASE_NMP,True,cnn_risk_cut,2026_01_09
9,03:26,1767929160.0,long,25679.25,25674.5,-9.5,34,1.5,BASE_NMP,False,cnn_risk_cut,2026_01_09
10,04:02,1767931320.0,long,25681.25,25672.75,-17.0,179,2.0,BASE_NMP,True,cnn_risk_cut,2026_01_09
11,05:02,1767934920.0,long,25658.5,25683.0,49.0,320,59.5,BASE_NMP,False,cnn_exit,2026_01_09
12,06:15,1767939300.0,long,25673.25,25683.25,20.0,329,50.0,BASE_NMP,False,cnn_exit,2026_01_09
13,07:16,1767942960.0,long,25682.5,25681.5,-2.0,364,31.5,BASE_NMP,True,cnn_risk_cut,2026_01_09
14,07:22,1767943320.0,long,25670.25,25666.0,-8.5,22,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_09
15,08:11,1767946260.0,long,25661.5,25690.25,57.5,350,63.5,BASE_NMP,True,cnn_exit,2026_01_09
16,08:47,1767948420.0,long,25685.25,25677.5,-15.5,239,25.5,BASE_NMP,False,cnn_risk_cut,2026_01_09
17,09:40,1767951600.0,long,25673.25,25712.75,79.0,263,97.0,BASE_NMP,True,cnn_exit,2026_01_09
18,09:46,1767951960.0,short,25712.75,25721.25,-17.0,64,3.5,BASE_NMP,True,cnn_risk_cut,2026_01_09
19,10:48,1767955680.0,short,25729.5,25730.5,-2.0,180,9.0,BASE_NMP,True,cnn_risk_cut,2026_01_09
20,11:08,1767956880.0,long,25733.0,25730.25,-5.5,181,2.0,BASE_NMP,True,cnn_risk_cut,2026_01_09
21,11:42,1767958920.0,short,25752.25,25763.75,-23.0,10,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_09
22,12:17,1767961020.0,short,25755.25,25737.5,35.5,310,45.0,BASE_NMP,True,cnn_exit,2026_01_09
23,13:07,1767964020.0,long,25724.5,25744.5,40.0,280,49.5,BASE_NMP,True,cnn_exit,2026_01_09
24,13:55,1767966900.0,long,25756.25,25795.25,78.0,300,91.0,BASE_NMP,True,cnn_exit,2026_01_09
25,14:27,1767968820.0,short,25800.25,25714.5,171.5,264,184.0,BASE_NMP,True,cnn_exit,2026_01_09
26,14:48,1767970080.0,long,25703.5,25688.0,-31.0,156,123.5,BASE_NMP,True,cnn_risk_cut,2026_01_09
27,15:00,1767970800.0,long,25688.0,25710.5,45.0,144,120.5,BASE_NMP,False,cnn_exit,2026_01_09
28,15:29,1767972540.0,long,25638.75,25854.0,430.5,252,430.5,BASE_NMP,False,cnn_exit,2026_01_09
29,15:44,1767973440.0,long,25844.0,25780.75,-126.5,84,6.0,BASE_NMP,False,cnn_risk_cut,2026_01_09
30,16:12,1767975120.0,long,25797.75,25869.25,143.0,252,174.5,BASE_NMP,True,cnn_exit,2026_01_09
31,16:41,1767976860.0,long,25869.25,25858.75,-21.0,348,50.5,BASE_NMP,False,cnn_risk_cut,2026_01_09
32,17:10,1767978600.0,long,25876.25,25911.0,69.5,300,94.0,BASE_NMP,True,cnn_exit,2026_01_09
33,17:43,1767980580.0,long,25907.75,25905.0,-5.5,240,29.5,BASE_NMP,True,cnn_risk_cut,2026_01_09
34,18:00,1767981600.0,long,25924.75,25915.5,-18.5,156,18.0,BASE_NMP,True,cnn_risk_cut,2026_01_09
35,18:08,1767982080.0,long,25915.5,25896.0,-39.0,96,3.0,BASE_NMP,False,cnn_risk_cut,2026_01_09
36,18:50,1767984600.0,long,25897.5,25952.25,109.5,264,120.5,BASE_NMP,True,cnn_exit,2026_01_09
37,19:55,1767988500.0,long,25961.0,25959.0,-4.0,203,19.0,BASE_NMP,True,cnn_risk_cut,2026_01_09
38,19:59,1767988740.0,long,25959.0,25954.5,-9.0,48,1.0,BASE_NMP,False,cnn_risk_cut,2026_01_09
39,20:30,1767990600.0,long,25980.5,25967.5,-26.0,108,5.0,BASE_NMP,True,cnn_risk_cut,2026_01_09
40,21:12,1767993120.0,long,25933.0,25932.5,-1.0,156,14.0,BASE_NMP,False,cnn_risk_cut,2026_01_09
41,21:48,1767995280.0,long,25931.25,25926.25,-10.0,79,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_09
42,21:59,1767995995.0,long,25930.75,25931.5,1.5,88,3.5,BASE_NMP,True,end_of_day,2026_01_09
0,23:59,1768175995.0,long,25894.0,25894.0,0.0,10,0.0,BASE_NMP,False,end_of_day,2026_01_11
0,00:24,1768177440.0,short,25884.0,25859.75,48.5,283,52.0,BASE_NMP,True,cnn_exit,2026_01_12
1,00:38,1768178280.0,short,25850.0,25783.0,134.0,96,134.0,BASE_NMP,True,cnn_exit,2026_01_12
2,01:00,1768179600.0,long,25783.0,25786.75,7.5,260,58.0,BASE_NMP,False,cnn_exit,2026_01_12
3,01:57,1768183020.0,long,25738.5,25783.0,89.0,322,89.0,BASE_NMP,False,cnn_exit,2026_01_12
4,02:28,1768184880.0,short,25768.25,25741.0,54.5,327,73.5,BASE_NMP,True,cnn_exit,2026_01_12
5,02:40,1768185600.0,short,25748.75,25757.0,-16.5,106,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_12
6,03:00,1768186800.0,long,25751.75,25743.25,-17.0,92,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_12
7,03:08,1768187280.0,short,25752.5,25743.5,18.0,31,18.0,KILL_SHOT,False,kill_shot_center,2026_01_12
8,03:50,1768189800.0,long,25738.0,25726.0,-24.0,59,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_12
9,04:35,1768192500.0,long,25736.0,25730.5,-11.0,21,2.5,BASE_NMP,True,cnn_risk_cut,2026_01_12
10,05:31,1768195860.0,short,25732.25,25697.5,69.5,272,74.5,BASE_NMP,False,cnn_exit,2026_01_12
11,06:23,1768198980.0,long,25690.25,25706.25,32.0,351,69.0,BASE_NMP,True,cnn_exit,2026_01_12
12,07:30,1768203000.0,long,25712.75,25731.0,36.5,382,52.0,BASE_NMP,False,cnn_exit,2026_01_12
13,08:30,1768206600.0,short,25738.75,25650.5,176.5,341,176.5,BASE_NMP,False,cnn_exit,2026_01_12
14,09:24,1768209840.0,long,25688.0,25677.25,-21.5,97,19.0,BASE_NMP,False,cnn_risk_cut,2026_01_12
15,09:54,1768211640.0,long,25677.25,25698.25,42.0,321,42.0,BASE_NMP,False,cnn_exit,2026_01_12
16,10:00,1768212000.0,long,25698.25,25698.0,-0.5,69,13.0,BASE_NMP,True,cnn_risk_cut,2026_01_12
17,10:03,1768212180.0,short,25690.0,25693.5,-7.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_12
18,10:20,1768213200.0,long,25704.5,25698.25,-12.5,23,3.5,BASE_NMP,True,cnn_risk_cut,2026_01_12
19,11:02,1768215720.0,long,25718.0,25710.25,-15.5,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_12
20,11:11,1768216260.0,short,25729.25,25729.5,-0.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_12
21,11:20,1768216800.0,short,25714.5,25718.5,-8.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_12
22,11:49,1768218540.0,long,25712.5,25717.0,9.0,11,9.0,KILL_SHOT,False,kill_shot_center,2026_01_12
23,12:04,1768219440.0,short,25726.75,25731.5,-9.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_12
24,12:33,1768221180.0,short,25741.25,25742.25,-2.0,23,7.5,BASE_NMP,False,cnn_risk_cut,2026_01_12
25,12:51,1768222260.0,short,25752.5,25756.75,-8.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_12
26,12:52,1768222320.0,short,25756.75,25758.25,-3.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_12
27,13:35,1768224900.0,long,25729.5,25750.5,42.0,303,57.5,BASE_NMP,False,cnn_exit,2026_01_12
28,14:40,1768228800.0,long,25746.0,25862.25,232.5,132,273.5,BASE_NMP,True,cnn_exit,2026_01_12
29,15:14,1768230840.0,short,25904.25,25905.75,-3.0,24,31.0,BASE_NMP,False,cnn_risk_cut,2026_01_12
30,15:35,1768232100.0,short,25903.0,25905.0,-4.0,60,45.0,BASE_NMP,True,cnn_risk_cut,2026_01_12
31,16:19,1768234740.0,short,25946.25,25949.75,-7.0,60,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_12
32,16:36,1768235760.0,short,25942.5,25950.25,-15.5,180,18.0,BASE_NMP,True,cnn_risk_cut,2026_01_12
33,17:07,1768237620.0,long,25935.75,25958.25,45.0,300,66.0,BASE_NMP,False,cnn_exit,2026_01_12
34,18:20,1768242000.0,short,25984.0,25985.75,-3.5,180,14.0,BASE_NMP,False,cnn_risk_cut,2026_01_12
35,19:00,1768244400.0,long,25978.25,25972.75,-11.0,96,3.0,BASE_NMP,False,cnn_risk_cut,2026_01_12
36,19:35,1768246500.0,long,25978.25,26010.75,65.0,312,65.0,BASE_NMP,True,cnn_exit,2026_01_12
37,19:42,1768246920.0,short,26004.25,26008.25,-8.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_12
38,20:14,1768248840.0,long,26013.75,26002.5,-22.5,204,7.5,BASE_NMP,True,cnn_risk_cut,2026_01_12
39,21:00,1768251600.0,short,25992.75,25955.25,75.0,396,81.5,BASE_NMP,False,cnn_exit,2026_01_12
40,21:54,1768254840.0,short,25968.5,25938.0,61.0,300,65.5,BASE_NMP,False,cnn_exit,2026_01_12
41,23:41,1768261260.0,long,25922.75,25918.75,-8.0,96,15.0,BASE_NMP,False,cnn_risk_cut,2026_01_12
0,00:37,1768264620.0,long,25881.75,25877.75,-8.0,82,1.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
1,00:50,1768265400.0,long,25879.5,25875.25,-8.5,45,1.5,BASE_NMP,True,cnn_risk_cut,2026_01_13
2,01:31,1768267860.0,long,25880.25,25871.5,-17.5,99,1.0,BASE_NMP,True,cnn_risk_cut,2026_01_13
3,01:48,1768268880.0,short,25855.75,25863.0,-14.5,24,4.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
4,01:50,1768269000.0,short,25863.0,25878.25,-30.5,24,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
5,02:52,1768272720.0,long,25884.0,25879.25,-9.5,128,11.0,BASE_NMP,True,cnn_risk_cut,2026_01_13
6,03:23,1768274580.0,long,25879.25,25890.25,22.0,279,25.0,BASE_NMP,False,cnn_exit,2026_01_13
7,03:36,1768275360.0,long,25874.0,25868.0,-12.0,41,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
8,04:00,1768276800.0,long,25868.0,25883.25,30.5,182,33.5,BASE_NMP,True,cnn_exit,2026_01_13
9,04:26,1768278360.0,long,25877.75,25876.75,-2.0,182,17.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
10,05:06,1768280760.0,long,25882.75,25881.75,-2.0,139,16.0,BASE_NMP,True,cnn_risk_cut,2026_01_13
11,05:27,1768282020.0,short,25890.25,25902.75,-25.0,86,2.5,BASE_NMP,False,cnn_risk_cut,2026_01_13
12,05:32,1768282320.0,long,25899.25,25892.0,-14.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
13,06:03,1768284180.0,long,25892.0,25909.25,34.5,284,40.5,BASE_NMP,False,cnn_exit,2026_01_13
14,06:33,1768285980.0,short,25924.75,25921.75,6.0,23,15.0,KILL_SHOT,False,kill_shot_center,2026_01_13
15,06:43,1768286580.0,long,25912.0,25918.25,12.5,23,12.5,KILL_SHOT,False,kill_shot_center,2026_01_13
16,07:31,1768289460.0,short,25927.0,25913.75,26.5,362,37.0,BASE_NMP,False,cnn_exit,2026_01_13
17,08:10,1768291800.0,long,25912.75,25912.5,-0.5,92,15.5,BASE_NMP,False,cnn_risk_cut,2026_01_13
18,08:47,1768294020.0,long,25910.25,25908.75,-3.0,162,11.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
19,09:13,1768295580.0,short,25918.5,25925.5,-14.0,127,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
20,09:43,1768297380.0,long,25915.25,25897.5,-35.5,63,4.5,BASE_NMP,False,cnn_risk_cut,2026_01_13
21,10:09,1768298940.0,long,25897.5,25892.25,-10.5,250,33.5,BASE_NMP,False,cnn_risk_cut,2026_01_13
22,10:40,1768300800.0,long,25878.0,25892.5,29.0,260,32.5,BASE_NMP,False,cnn_exit,2026_01_13
23,10:56,1768301760.0,long,25882.75,25878.25,-9.0,135,4.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
24,11:05,1768302300.0,short,25884.5,25886.75,-4.5,20,2.5,BASE_NMP,False,cnn_risk_cut,2026_01_13
25,11:18,1768303080.0,short,25886.75,25888.25,-3.0,120,10.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
26,11:54,1768305240.0,short,25884.75,25889.5,-9.5,127,20.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
27,11:57,1768305420.0,short,25896.5,25896.75,-0.5,22,1.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
28,13:22,1768310520.0,short,25909.5,25894.25,30.5,373,44.0,BASE_NMP,True,cnn_exit,2026_01_13
29,13:30,1768311000.0,long,25904.0,26003.75,199.5,48,199.5,BASE_NMP,True,cnn_exit,2026_01_13
30,14:35,1768314900.0,short,25981.75,25990.25,-17.0,204,65.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
31,15:15,1768317300.0,long,25906.0,25898.75,-14.5,156,84.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
32,15:45,1768319100.0,short,25842.5,25842.75,-0.5,192,37.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
33,15:58,1768319880.0,short,25887.0,25901.25,-28.5,48,17.0,BASE_NMP,False,cnn_risk_cut,2026_01_13
34,16:48,1768322880.0,long,25907.0,25982.0,150.0,312,157.5,BASE_NMP,False,cnn_exit,2026_01_13
35,17:00,1768323600.0,short,26008.75,26010.25,-3.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_13
36,17:13,1768324380.0,long,26010.25,25995.75,-29.0,156,13.5,BASE_NMP,False,cnn_risk_cut,2026_01_13
37,17:45,1768326300.0,short,25976.5,25926.0,101.0,360,101.0,BASE_NMP,True,cnn_exit,2026_01_13
38,18:12,1768327920.0,short,25945.0,25891.0,108.0,276,173.5,BASE_NMP,False,cnn_exit,2026_01_13
39,18:31,1768329060.0,short,25874.25,25881.75,-15.0,120,11.5,BASE_NMP,True,cnn_risk_cut,2026_01_13
40,19:09,1768331340.0,short,25878.0,25825.5,105.0,336,105.0,BASE_NMP,True,cnn_exit,2026_01_13
41,19:26,1768332360.0,short,25855.5,25856.5,-2.0,120,26.5,BASE_NMP,False,cnn_risk_cut,2026_01_13
42,21:00,1768338000.0,long,25806.75,25921.5,229.5,324,229.5,BASE_NMP,False,cnn_exit,2026_01_13
43,21:18,1768339080.0,short,25921.5,25912.5,18.0,214,22.5,BASE_NMP,False,cnn_exit,2026_01_13
44,23:15,1768346100.0,long,25902.5,25897.0,-11.0,269,20.5,BASE_NMP,True,cnn_risk_cut,2026_01_13
0,00:05,1768349100.0,short,25901.25,25909.75,-17.0,48,6.0,BASE_NMP,False,cnn_risk_cut,2026_01_14
1,00:59,1768352340.0,long,25907.75,25907.0,-1.5,144,25.0,BASE_NMP,False,cnn_risk_cut,2026_01_14
2,01:14,1768353240.0,long,25907.0,25903.0,-8.0,150,19.0,BASE_NMP,False,cnn_risk_cut,2026_01_14
3,01:55,1768355700.0,short,25915.5,25885.75,59.5,240,61.5,BASE_NMP,True,cnn_exit,2026_01_14
4,02:46,1768358760.0,short,25891.75,25888.25,7.0,277,25.5,BASE_NMP,False,cnn_exit,2026_01_14
5,03:31,1768361460.0,long,25900.75,25918.75,36.0,236,41.5,BASE_NMP,True,cnn_exit,2026_01_14
6,05:04,1768367040.0,short,25874.75,25881.5,-13.5,140,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_14
7,06:01,1768370460.0,short,25869.75,25852.5,34.5,231,37.0,BASE_NMP,False,cnn_exit,2026_01_14
8,06:30,1768372200.0,short,25857.75,25863.25,-11.0,160,24.5,BASE_NMP,False,cnn_risk_cut,2026_01_14
9,07:06,1768374360.0,short,25863.25,25857.0,12.5,338,43.0,BASE_NMP,False,cnn_exit,2026_01_14
10,08:18,1768378680.0,long,25859.5,25857.25,-4.5,226,23.5,BASE_NMP,False,cnn_risk_cut,2026_01_14
11,09:00,1768381200.0,short,25860.5,25864.25,-7.5,29,5.5,BASE_NMP,False,cnn_risk_cut,2026_01_14
12,10:00,1768384800.0,short,25865.75,25846.5,38.5,309,47.0,BASE_NMP,True,cnn_exit,2026_01_14
13,10:18,1768385880.0,short,25823.75,25826.0,-4.5,34,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_14
14,10:48,1768387680.0,short,25792.5,25747.0,91.0,323,104.0,BASE_NMP,True,cnn_exit,2026_01_14
15,12:20,1768393200.0,short,25757.5,25764.25,-13.5,372,106.5,BASE_NMP,False,cnn_risk_cut,2026_01_14
16,13:00,1768395600.0,short,25776.5,25780.75,-8.5,64,1.0,BASE_NMP,False,cnn_risk_cut,2026_01_14
17,13:16,1768396560.0,short,25767.0,25776.0,-18.0,148,9.0,BASE_NMP,True,cnn_risk_cut,2026_01_14
18,13:56,1768398960.0,short,25774.75,25753.25,43.0,311,69.5,BASE_NMP,True,cnn_exit,2026_01_14
19,14:33,1768401180.0,short,25751.25,25745.5,11.5,321,133.0,BASE_NMP,True,cnn_exit,2026_01_14
20,15:15,1768403700.0,long,25539.25,25674.0,269.5,180,269.5,BASE_NMP,False,cnn_exit,2026_01_14
21,16:30,1768408200.0,long,25534.5,25584.75,100.5,108,100.5,BASE_NMP,True,cnn_exit,2026_01_14
22,16:51,1768409460.0,short,25556.75,25444.25,225.0,228,225.0,BASE_NMP,True,cnn_exit,2026_01_14
23,17:00,1768410000.0,short,25454.0,25467.25,-26.5,36,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_14
24,17:06,1768410360.0,short,25467.25,25476.25,-18.0,72,20.0,BASE_NMP,False,cnn_risk_cut,2026_01_14
25,17:26,1768411560.0,short,25478.5,25495.5,-34.0,132,62.5,BASE_NMP,True,cnn_risk_cut,2026_01_14
26,17:30,1768411800.0,long,25495.5,25476.75,-37.5,48,2.5,BASE_NMP,True,cnn_risk_cut,2026_01_14
27,18:15,1768414500.0,short,25491.75,25484.5,14.5,360,99.0,BASE_NMP,False,cnn_exit,2026_01_14
28,18:33,1768415580.0,long,25478.5,25444.0,-69.0,180,37.0,BASE_NMP,False,cnn_risk_cut,2026_01_14
29,19:00,1768417200.0,long,25444.0,25508.5,129.0,324,148.5,BASE_NMP,False,cnn_exit,2026_01_14
30,19:11,1768417860.0,short,25501.0,25505.5,-9.0,108,17.5,BASE_NMP,True,cnn_risk_cut,2026_01_14
31,20:00,1768420800.0,short,25526.25,25474.0,104.5,240,104.5,BASE_NMP,False,cnn_exit,2026_01_14
32,20:49,1768423740.0,long,25613.75,25572.75,-82.0,192,38.0,BASE_NMP,True,cnn_risk_cut,2026_01_14
33,21:00,1768424400.0,long,25618.0,25654.25,72.5,60,72.5,BASE_NMP,True,cnn_exit,2026_01_14
34,21:40,1768426800.0,short,25631.75,25613.25,37.0,370,45.0,BASE_NMP,True,cnn_exit,2026_01_14
0,00:07,1768435620.0,long,25600.0,25599.5,-1.0,51,11.5,BASE_NMP,False,cnn_risk_cut,2026_01_15
1,00:25,1768436700.0,long,25593.25,25589.5,-7.5,72,21.0,BASE_NMP,False,cnn_risk_cut,2026_01_15
2,01:09,1768439340.0,long,25589.5,25633.0,87.0,397,101.5,BASE_NMP,False,cnn_exit,2026_01_15
3,01:50,1768441800.0,long,25583.0,25617.0,68.0,207,73.0,BASE_NMP,False,cnn_exit,2026_01_15
4,02:18,1768443480.0,long,25632.5,25623.0,-19.0,33,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_15
5,02:28,1768444080.0,long,25614.75,25607.0,-15.5,87,4.5,BASE_NMP,False,cnn_risk_cut,2026_01_15
6,03:22,1768447320.0,long,25610.75,25615.25,9.0,347,31.0,BASE_NMP,True,cnn_exit,2026_01_15
7,03:38,1768448280.0,long,25610.5,25604.0,-13.0,31,8.5,BASE_NMP,True,cnn_risk_cut,2026_01_15
8,04:31,1768451460.0,long,25585.75,25583.25,-5.0,123,22.0,BASE_NMP,False,cnn_risk_cut,2026_01_15
9,05:29,1768454940.0,long,25588.5,25611.0,45.0,312,60.5,BASE_NMP,True,cnn_exit,2026_01_15
10,05:41,1768455660.0,short,25627.75,25629.5,-3.5,131,35.0,BASE_NMP,False,cnn_risk_cut,2026_01_15
11,06:15,1768457700.0,long,25629.0,25690.25,122.5,111,122.5,BASE_NMP,True,cnn_exit,2026_01_15
12,06:55,1768460100.0,short,25709.5,25713.75,-8.5,168,12.5,BASE_NMP,False,cnn_risk_cut,2026_01_15
13,07:38,1768462680.0,long,25679.0,25696.75,35.5,198,44.5,BASE_NMP,False,cnn_exit,2026_01_15
14,09:10,1768468200.0,long,25723.0,25773.75,101.5,262,101.5,BASE_NMP,False,cnn_exit,2026_01_15
15,09:45,1768470300.0,short,25823.5,25825.0,-3.0,47,1.0,BASE_NMP,True,cnn_risk_cut,2026_01_15
16,10:00,1768471200.0,short,25820.0,25814.0,12.0,104,21.0,BASE_NMP,True,cnn_exit,2026_01_15
17,10:13,1768471980.0,short,25822.75,25826.25,-7.0,110,14.5,BASE_NMP,False,cnn_risk_cut,2026_01_15
18,10:34,1768473240.0,short,25816.25,25820.75,-9.0,195,31.0,BASE_NMP,True,cnn_risk_cut,2026_01_15
19,11:00,1768474800.0,short,25818.5,25823.0,-9.0,51,8.5,BASE_NMP,True,cnn_risk_cut,2026_01_15
20,11:11,1768475460.0,short,25836.5,25840.5,-8.0,102,19.5,BASE_NMP,False,cnn_risk_cut,2026_01_15
21,11:42,1768477320.0,short,25842.5,25846.75,-8.5,100,4.5,BASE_NMP,False,cnn_risk_cut,2026_01_15
22,12:02,1768478520.0,long,25835.25,25833.75,-3.0,198,37.0,BASE_NMP,False,cnn_risk_cut,2026_01_15
23,12:28,1768480080.0,short,25821.25,25828.0,-13.5,36,5.0,BASE_NMP,True,cnn_risk_cut,2026_01_15
24,12:30,1768480200.0,long,25830.5,25826.5,-8.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_15
25,12:59,1768481940.0,short,25850.25,25852.25,-4.0,95,18.0,BASE_NMP,False,cnn_risk_cut,2026_01_15
26,13:04,1768482240.0,short,25841.25,25862.5,-42.5,24,11.0,BASE_NMP,True,cnn_risk_cut,2026_01_15
27,13:33,1768483980.0,short,25870.75,25881.5,-21.5,72,26.0,BASE_NMP,False,cnn_risk_cut,2026_01_15
28,13:40,1768484400.0,short,25881.5,25890.25,-17.5,84,16.0,BASE_NMP,False,cnn_risk_cut,2026_01_15
29,14:00,1768485600.0,long,25897.0,25895.0,-4.0,96,7.0,BASE_NMP,False,cnn_risk_cut,2026_01_15
30,14:22,1768486920.0,short,25914.0,25927.0,-26.0,216,33.0,BASE_NMP,False,cnn_risk_cut,2026_01_15
31,14:38,1768487880.0,long,25927.0,25856.5,-141.0,192,39.5,BASE_NMP,True,cnn_risk_cut,2026_01_15
32,15:17,1768490220.0,short,25902.0,25881.75,40.5,408,108.5,BASE_NMP,False,cnn_exit,2026_01_15
33,15:48,1768492080.0,long,25854.75,25827.25,-55.0,240,123.5,BASE_NMP,False,cnn_risk_cut,2026_01_15
34,16:23,1768494180.0,long,25837.75,25924.75,174.0,336,174.0,BASE_NMP,True,cnn_exit,2026_01_15
35,17:40,1768498800.0,short,25914.25,25869.75,89.0,324,93.5,BASE_NMP,True,cnn_exit,2026_01_15
36,18:00,1768500000.0,short,25894.25,25859.0,70.5,168,81.0,BASE_NMP,False,cnn_exit,2026_01_15
37,18:15,1768500900.0,long,25886.25,25873.5,-25.5,108,18.5,BASE_NMP,True,cnn_risk_cut,2026_01_15
38,19:00,1768503600.0,short,25889.5,25871.0,37.0,264,37.0,BASE_NMP,True,cnn_exit,2026_01_15
39,19:25,1768505100.0,short,25871.0,25815.0,112.0,300,112.0,BASE_NMP,True,cnn_exit,2026_01_15
40,19:52,1768506720.0,short,25800.75,25785.0,31.5,312,79.0,BASE_NMP,True,cnn_exit,2026_01_15
41,19:55,1768506900.0,long,25773.25,25761.5,-23.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_15
42,19:56,1768506960.0,long,25761.5,25750.0,-23.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_15
43,20:00,1768507200.0,long,25750.0,25742.0,-16.0,48,23.0,BASE_NMP,False,cnn_risk_cut,2026_01_15
44,20:19,1768508340.0,long,25736.75,25708.75,-56.0,36,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_15
45,20:25,1768508700.0,long,25708.75,25698.25,-21.0,72,20.5,BASE_NMP,False,cnn_risk_cut,2026_01_15
46,20:30,1768509000.0,long,25712.5,25709.75,-5.5,24,12.5,BASE_NMP,True,cnn_risk_cut,2026_01_15
47,21:04,1768511040.0,short,25719.0,25715.75,6.5,60,6.5,KILL_SHOT,False,kill_shot_center,2026_01_15
48,21:34,1768512840.0,long,25704.0,25698.75,-10.5,41,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_15
