day,entry_ts,leg_dir,entry_price,leg_amplitude_pts,leg_amplitude_usd,leg_duration_min,r_price,pnl_at_R_usd,entry_zone,entry_cloud_state,entry_p_mid,entry_p_early,entry_p_late,entry_p_b6_long,entry_p_b6_short,entry_p_b6_match
2026_04_17,1776429029,SHORT,26644.75,40.75,81.5,15.0,16.5,48.5,IMMINENT,RISING,0.2569594797744677,0.3222234872014995,0.42081703302403284,0.11397009051908477,0.7042815308658745,0.7042815308658745
2026_04_17,1776429929,LONG,26603.75,127.0,254.0,5.0,16.5,221.0,CLEAR,DECAYING,0.36230160701790726,0.1720250763374149,0.46567331664467787,0.5732214285025465,0.12475736728090826,0.5732214285025465
2026_04_17,1776430229,SHORT,26730.75,32.5,65.0,6.0,16.5,32.0,NEAR_PIVOT,RISING,0.21184342993732233,0.3970057795561833,0.39115079050649443,0.2456065495539899,0.617048166976308,0.617048166976308
2026_04_17,1776430589,LONG,26705.0,34.0,68.0,3.0,16.5,35.0,NEAR_PIVOT,FLAT,0.31816619755916176,0.30361443449006703,0.37821936795077127,0.6197451058610087,0.26485656380078876,0.6197451058610087
2026_04_17,1776430769,SHORT,26744.25,43.5,87.0,4.0,16.5,54.0,NEAR_PIVOT,RISING,0.26338094955173974,0.20462342372449194,0.5319956267237683,0.11796681240966336,0.7837251081702917,0.7837251081702917
2026_04_17,1776431009,LONG,26702.5,104.0,208.0,8.0,16.5,175.0,NEAR_PIVOT,FLAT,0.3432583701247891,0.2824835757722231,0.3742580541029879,0.5198510846535773,0.33050004236132957,0.5198510846535773
2026_04_17,1776431489,SHORT,26806.5,159.75,319.5,22.0,16.5,286.5,NEAR_PIVOT,FLAT,0.3005304151517084,0.3078113760219185,0.3916582088263731,0.17181283878459946,0.7225137587717149,0.7225137587717149
2026_04_17,1776432809,LONG,26634.5,75.75,151.5,4.0,16.5,118.5,NEAR_PIVOT,RISING,0.261392442123049,0.4217982503884646,0.3168093074884864,0.7491941390795878,0.1849619010405973,0.7491941390795878
2026_04_17,1776433049,SHORT,26716.25,33.75,67.5,6.0,16.5,34.5,NEAR_PIVOT,FLAT,0.269111160501937,0.4561904860201729,0.2746983534778902,0.07578759069149352,0.8517048891793697,0.8517048891793697
2026_04_17,1776433409,LONG,26682.5,34.5,69.0,3.0,16.5,36.0,NEAR_PIVOT,FLAT,0.3002255346641003,0.414630066644823,0.2851443986910766,0.18441942061263986,0.7455057782684087,0.18441942061263986
2026_04_17,1776433589,SHORT,26712.25,74.5,149.0,3.0,16.5,116.0,NEAR_PIVOT,FLAT,0.3365660908277214,0.32214298132677394,0.3412909278455048,0.5723503164387761,0.3522099099528654,0.3522099099528654
2026_04_17,1776433769,LONG,26685.0,50.75,101.5,3.0,16.5,68.5,NEAR_PIVOT,FLAT,0.38891502619244606,0.4161412152592752,0.19494375854827867,0.43453818697603735,0.5028672915718524,0.43453818697603735
2026_04_17,1776433949,SHORT,26730.0,58.25,116.5,4.0,16.5,83.5,AT_PIVOT,FLAT,0.2940288139176723,0.3709426558566968,0.3350285302256309,0.3565008871872401,0.5774638112629245,0.5774638112629245
2026_04_17,1776434189,LONG,26691.75,76.25,152.5,14.0,16.5,119.5,NEAR_PIVOT,FLAT,0.4205785932057466,0.31721056798453406,0.2622108388097193,0.5189571523966806,0.4293992760573185,0.5189571523966806
2026_04_17,1776435029,SHORT,26775.25,51.0,102.0,17.0,16.5,69.0,NEAR_3m,FLAT,0.3490921437018801,0.1786092125045706,0.4722986437935494,0.24080086828512848,0.5974548752394897,0.5974548752394897
2026_04_17,1776436049,LONG,26724.25,130.25,260.5,23.0,16.5,227.5,NEAR_PIVOT,FLAT,0.3983603262447023,0.30436055232910786,0.29727912142618973,0.3171635214248955,0.5702412107042392,0.3171635214248955
2026_04_17,1776437429,SHORT,26854.5,32.75,65.5,5.0,16.5,32.5,NEAR_PIVOT,DECAYING,0.23914969703247535,0.4603221369373176,0.3005281660302071,0.3680400178734784,0.4713709624143786,0.4713709624143786
2026_04_17,1776437729,LONG,26804.5,49.75,99.5,12.0,16.5,66.5,NEAR_PIVOT,RISING,0.2856442108846636,0.3919691618676745,0.32238662724766204,0.747368304035858,0.1267820324771318,0.747368304035858
2026_04_17,1776438449,SHORT,26854.75,38.0,76.0,7.0,16.5,43.0,NEAR_PIVOT,FLAT,0.328731225617398,0.23757698259768856,0.4336917917849134,0.08913788225739591,0.7891653824515481,0.7891653824515481
2026_04_17,1776438869,LONG,26815.5,32.0,64.0,3.0,16.5,31.0,NEAR_PIVOT,RISING,0.3292520646201533,0.19500473291933143,0.4757432024605153,0.7645630884338501,0.11927302289935972,0.7645630884338501
2026_04_17,1776439049,SHORT,26847.25,35.0,70.0,3.0,16.5,37.0,NEAR_PIVOT,FLAT,0.32732514983564753,0.25775173009651836,0.4149231200678342,0.19708395756257294,0.6550935773650104,0.6550935773650104
2026_04_17,1776439229,LONG,26808.75,67.5,135.0,16.0,16.5,102.0,NEAR_PIVOT,FLAT,0.36340257269122817,0.3663252631836111,0.27027216412516075,0.74951810496814,0.14783225563768304,0.74951810496814
2026_04_17,1776440189,SHORT,26876.25,55.0,110.0,8.0,16.5,77.0,NEAR_PIVOT,FLAT,0.41816519363676863,0.21820000352291724,0.363634802840314,0.30565418120289584,0.5328480829254668,0.5328480829254668
2026_04_17,1776440669,LONG,26817.5,34.0,68.0,7.0,16.5,35.0,NEAR_PIVOT,RISING,0.34123592001327685,0.22878965369199517,0.42997442629472804,0.8249712864294777,0.08144098554659004,0.8249712864294777
2026_04_17,1776441089,SHORT,26851.5,59.25,118.5,9.0,16.5,85.5,NEAR_3m,FLAT,0.37314411400033715,0.35317389629592083,0.27368198970374197,0.09095917657944622,0.8063886793214633,0.8063886793214633
2026_04_17,1776441629,LONG,26792.25,69.75,139.5,8.0,16.5,106.5,NEAR_PIVOT,RISING,0.32404765368345356,0.39114920740015885,0.2848031389163876,0.6809558062869273,0.22597772838915622,0.6809558062869273
2026_04_17,1776442109,SHORT,26862.0,37.75,75.5,9.0,16.5,42.5,NEAR_3m,DECAYING,0.37649714480792257,0.31767401182571287,0.30582884336636457,0.1314906455931172,0.7711660562206343,0.7711660562206343
2026_04_17,1776442649,LONG,26824.25,55.5,111.0,20.0,16.5,78.0,NEAR_PIVOT,FLAT,0.4203560029127862,0.29377946596469656,0.28586453112251725,0.7201299300614141,0.18844715995027228,0.7201299300614141
2026_04_17,1776443849,SHORT,26881.0,19.75,39.5,5.0,16.5,6.5,NEAR_PIVOT,FLAT,0.2299703371388946,0.13514744672380605,0.6348822161372994,0.1169269282606647,0.739414489179116,0.739414489179116
2026_04_17,1776444149,LONG,26861.25,20.25,40.5,4.0,16.5,7.5,NEAR_3m,FLAT,0.3200416139751108,0.26829193609113494,0.41166644993375434,0.7479580556731713,0.12114255030759426,0.7479580556731713
2026_04_17,1776444389,SHORT,26881.5,26.75,53.5,11.0,16.5,20.5,CLEAR,DECAYING,0.34017797154031576,0.20056469762969084,0.45925733082999337,0.0909923777871035,0.7275981790081978,0.7275981790081978
2026_04_17,1776445049,LONG,26854.75,20.75,41.5,7.0,16.5,8.5,CLEAR,RISING,0.32059745630785313,0.2746077761857044,0.4047947675064424,0.6376519909953702,0.12803816893716477,0.6376519909953702
2026_04_17,1776445469,SHORT,26876.25,20.5,41.0,4.0,16.5,8.0,WATCH,FLAT,0.3504128104301941,0.415240826784497,0.23434636278530888,0.19170828566834722,0.5513256466123336,0.5513256466123336
2026_04_17,1776445709,LONG,26823.25,33.0,66.0,7.0,16.5,33.0,NEAR_PIVOT,RISING,0.32989186182009295,0.38641138676974285,0.28369675141016426,0.7590916815319273,0.10837293978733842,0.7590916815319273
2026_04_17,1776446129,SHORT,26846.5,64.25,128.5,6.0,16.5,95.5,WATCH,FLAT,0.34768295119806203,0.39502636519425205,0.2572906836076858,0.4048034332133798,0.438383741650749,0.438383741650749
2026_04_17,1776446489,LONG,26782.25,37.0,74.0,3.0,16.5,41.0,AT_PIVOT,RISING,0.32062101233279167,0.33489450972400553,0.34448447794320286,0.6237145041690881,0.27077650809087406,0.6237145041690881
2026_04_17,1776446669,SHORT,26817.75,80.75,161.5,3.0,16.5,128.5,NEAR_PIVOT,FLAT,0.31953380384669255,0.4947081352834102,0.18575806086989713,0.5184158313523675,0.3056480755990462,0.3056480755990462
2026_04_17,1776446849,LONG,26756.75,37.75,75.5,4.0,16.5,42.5,NEAR_PIVOT,FLAT,0.337737291836448,0.4222185310860069,0.24004417707754513,0.23746494175379218,0.6061171862323105,0.23746494175379218
2026_04_17,1776447089,SHORT,26794.5,33.25,66.5,5.0,16.5,33.5,NEAR_PIVOT,FLAT,0.26998410292736863,0.4545498676566149,0.2754660294160165,0.11494546500285482,0.7330224777255636,0.7330224777255636
2026_04_17,1776447389,LONG,26761.25,65.5,131.0,11.0,16.5,98.0,NEAR_PIVOT,FLAT,0.41624395512486156,0.249594510690528,0.3341615341846104,0.6699796191387744,0.19116152906742848,0.6699796191387744
2026_04_17,1776448049,SHORT,26827.0,65.5,131.0,27.0,16.5,98.0,NEAR_PIVOT,RISING,0.31512675162201104,0.23681720802930664,0.44805604034868235,0.10869738846743424,0.7842011289445232,0.7842011289445232
2026_04_17,1776449669,LONG,26761.5,28.0,56.0,4.0,16.5,23.0,NEAR_PIVOT,FLAT,0.3123224831836663,0.2703854831555763,0.41729203366075746,0.6059762842515353,0.24264995407342121,0.6059762842515353
2026_04_17,1776449909,SHORT,26791.0,31.25,62.5,4.0,16.5,29.5,WATCH,DECAYING,0.37442273387708713,0.38006472040497136,0.2455125457179416,0.19584578559000038,0.5716188054141185,0.5716188054141185
2026_04_17,1776450149,LONG,26757.25,50.75,101.5,4.0,16.5,68.5,NEAR_PIVOT,FLAT,0.2747541724272285,0.25909531379292866,0.4661505137798429,0.7001521897534158,0.1586978307890628,0.7001521897534158
2026_04_17,1776450389,SHORT,26809.25,30.5,61.0,3.0,16.5,28.0,NEAR_PIVOT,FLAT,0.2892723815383281,0.35591775823886396,0.354809860222808,0.15821269568927904,0.6213686970697107,0.6213686970697107
2026_04_17,1776450569,LONG,26782.75,31.5,63.0,9.0,16.5,30.0,NEAR_PIVOT,FLAT,0.3722709094124257,0.3881459665565843,0.2395831240309899,0.6036846622431179,0.2809410750813572,0.6036846622431179
2026_04_17,1776451109,SHORT,26814.25,24.0,48.0,5.0,16.5,15.0,WATCH,FLAT,0.3955455400660433,0.23411752343153355,0.3703369365024231,0.2869212575121419,0.5240915353260048,0.5240915353260048
2026_04_17,1776451409,LONG,26790.25,22.5,45.0,4.0,16.5,12.0,NEAR_PIVOT,FLAT,0.3284997533915734,0.42447397877564363,0.24702626783278295,0.6609765383219715,0.18166194652670775,0.6609765383219715
2026_04_17,1776451649,SHORT,26812.75,39.75,79.5,7.0,16.5,46.5,NEAR_5m,FLAT,0.4086472215928451,0.2890723127747946,0.3022804656323602,0.33401124187543496,0.5222897854836621,0.5222897854836621
2026_04_17,1776452069,LONG,26773.0,25.75,51.5,4.0,16.5,18.5,NEAR_PIVOT,RISING,0.3524866448281745,0.3149323464104514,0.33258100876137403,0.6225177268439154,0.26368098566345527,0.6225177268439154
2026_04_17,1776452309,SHORT,26796.5,37.75,75.5,16.0,16.5,42.5,NEAR_PIVOT,FLAT,0.4137192836710658,0.3119237103456696,0.2743570059832646,0.32902348268722725,0.4742804299715165,0.4742804299715165
2026_04_17,1776453269,LONG,26758.75,34.0,68.0,11.0,16.5,35.0,NEAR_PIVOT,FLAT,0.3757254785524279,0.23296833096021638,0.39130619048735565,0.450939045674544,0.35635116994056965,0.450939045674544
2026_04_17,1776453929,SHORT,26792.75,17.25,34.5,4.0,16.5,1.5,NEAR_PIVOT,FLAT,0.3507829933860861,0.273364733563166,0.3758522730507479,0.2851048178344608,0.5762912211420053,0.5762912211420053
2026_04_17,1776454169,LONG,26775.5,34.25,68.5,5.0,16.5,35.5,WATCH,FLAT,0.45283499705047936,0.26901095311226947,0.2781540498372512,0.5709412857358035,0.18961254037190511,0.5709412857358035
2026_04_17,1776454469,SHORT,26809.75,17.5,35.0,3.0,16.5,2.0,NEAR_PIVOT,FLAT,0.3518363695282909,0.3974818146319269,0.2506818158397823,0.15964534707632655,0.6712970996396127,0.6712970996396127
2026_04_17,1776454649,LONG,26792.25,33.5,67.0,5.0,16.5,34.0,WATCH,RISING,0.3722825757881177,0.4483119041248494,0.17940552008703287,0.5786184506058245,0.23739838548097322,0.5786184506058245
2026_04_17,1776454949,SHORT,26827.75,35.25,70.5,11.0,16.5,37.5,NEAR_PIVOT,FLAT,0.39532341277697663,0.357931387394236,0.2467451998287873,0.27862203073907316,0.6054500587946232,0.6054500587946232
2026_04_17,1776455609,LONG,26792.5,51.75,103.5,23.0,16.5,70.5,NEAR_PIVOT,FLAT,0.3353443805048853,0.3138750451562798,0.350780574338835,0.4800865124222295,0.3224542794478958,0.4800865124222295
2026_04_17,1776456989,SHORT,26844.75,28.0,56.0,5.0,16.5,23.0,CLEAR,FLAT,0.3058185945655673,0.15455529880671678,0.5396261066277158,0.10976553002806128,0.6299697107047414,0.6299697107047414
2026_04_19,1776636059,LONG,26541.25,107.25,214.5,9.5,25.5,163.5,NEAR_PIVOT,FLAT,0.35070244570587794,0.5259317663062436,0.12336578798787846,0.40049274170124843,0.25913673265729903,0.40049274170124843
2026_04_19,1776636629,SHORT,26648.5,39.25,78.5,5.0,25.5,27.5,NEAR_PIVOT,RISING,0.35898584164294456,0.4004773438593443,0.2405368144977112,0.20592221576797587,0.6117879537660678,0.6117879537660678
2026_04_19,1776636929,LONG,26608.25,73.75,147.5,55.0,25.5,96.5,NEAR_5m,RISING,0.3958744053254573,0.3254200093743443,0.27870558530019834,0.6401952437664767,0.14017533990764394,0.6401952437664767
2026_04_19,1776640229,SHORT,26682.0,33.25,66.5,35.0,25.5,15.5,WATCH,RISING,0.28024635930177577,0.48508878466501065,0.23466485603321352,0.146887053459353,0.44374337953556003,0.44374337953556003
2026_04_19,1776642329,LONG,26637.75,26.75,53.5,8.0,25.5,2.5,CLEAR,RISING,0.4443514564605445,0.33313764057725803,0.2225109029621973,0.41925724620271493,0.1100495292048559,0.41925724620271493
2026_04_19,1776642809,SHORT,26664.5,32.75,65.5,14.0,25.5,14.5,WATCH,DECAYING,0.26010136783919524,0.5207378652023664,0.2191607669584383,0.21284175530728336,0.3284036917060503,0.3284036917060503
2026_04_19,1776643649,LONG,26617.25,96.75,193.5,109.0,25.5,142.5,WATCH,RISING,0.39778845144683883,0.29039126492072825,0.31182028363243297,0.6634482016238169,0.10878108152075738,0.6634482016238169
2026_04_19,1776650189,SHORT,26714.0,94.75,189.5,228.0,25.5,138.5,CLEAR,RISING,0.31206798428637444,0.4313535070148093,0.2565785086988163,0.16411056749195893,0.3736914375983056,0.3736914375983056
2026_04_20,1776668459,LONG,26699.75,19.75,39.5,21.5,16.5,6.5,WATCH,FLAT,0.23303406767703455,0.5485292839295813,0.2184366483933841,0.504610039895351,0.3666159529628517,0.504610039895351
2026_04_20,1776669749,SHORT,26719.5,34.0,68.0,8.0,16.5,35.0,CLEAR,RISING,0.17898487401283933,0.2519176332412076,0.5690974927459531,0.0844608836966794,0.447187297467142,0.447187297467142
2026_04_20,1776670229,LONG,26651.0,34.75,69.5,5.0,16.5,36.5,WATCH,RISING,0.2643585988302819,0.5231976665206676,0.2124437346490506,0.6871743069102919,0.0999487714111041,0.6871743069102919
2026_04_20,1776670529,SHORT,26677.0,25.25,50.5,11.0,16.5,17.5,WATCH,RISING,0.2899274368850711,0.41029337903740803,0.29977918407752085,0.3412083585650999,0.4003836466134831,0.4003836466134831
2026_04_20,1776671189,LONG,26651.75,19.75,39.5,14.0,16.5,6.5,WATCH,DECAYING,0.3837589744396593,0.2697544246196719,0.3464866009406688,0.534778679277446,0.11245084634896069,0.534778679277446
2026_04_20,1776672029,SHORT,26672.75,49.0,98.0,7.0,16.5,65.0,CLEAR,RISING,0.3645404478169132,0.30105894642720166,0.3344006057558851,0.1018487261568579,0.6416906197587628,0.6416906197587628
2026_04_20,1776672449,LONG,26620.25,97.75,195.5,59.0,16.5,162.5,WATCH,RISING,0.27792519480630373,0.26966139617033097,0.45241340902336524,0.8018369758127382,0.05875573294516868,0.8018369758127382
2026_04_20,1776675989,SHORT,26718.0,31.0,62.0,12.0,16.5,29.0,WATCH,FLAT,0.17031198247399065,0.17007294393025185,0.6596150735957576,0.19838749322649782,0.6037059378441851,0.6037059378441851
2026_04_20,1776676709,LONG,26686.5,25.0,50.0,13.0,16.5,17.0,CLEAR,DECAYING,0.3448922074069668,0.22963325969000997,0.42547453290302334,0.5054477949411025,0.22137066515192214,0.5054477949411025
2026_04_20,1776677489,SHORT,26711.5,17.5,35.0,29.0,16.5,2.0,CLEAR,FLAT,0.274933166786831,0.22114172611759872,0.5039251070955704,0.1034835367812623,0.6675183973746489,0.6675183973746489
2026_04_20,1776679229,LONG,26692.0,35.5,71.0,10.0,16.5,38.0,CLEAR,RISING,0.32262255630335174,0.11304486894003916,0.5643325747566091,0.5802283029106987,0.04893238590721993,0.5802283029106987
2026_04_20,1776679829,SHORT,26727.5,44.75,89.5,54.0,16.5,56.5,CLEAR,RISING,0.27045572112497646,0.217827887758685,0.5117163911163386,0.12876396422426525,0.5606309766590729,0.5606309766590729
2026_04_20,1776683069,LONG,26682.25,26.0,52.0,11.0,16.5,19.0,CLEAR,RISING,0.28062191259876923,0.26745278282213975,0.4519253045790911,0.6015438406154696,0.06385721091898966,0.6015438406154696
2026_04_20,1776683729,SHORT,26708.5,25.5,51.0,15.0,16.5,18.0,CLEAR,FLAT,0.37026248681421287,0.36533513082351887,0.2644023823622683,0.08699082943635399,0.5319204213426479,0.5319204213426479
2026_04_20,1776684629,LONG,26683.0,38.0,76.0,17.0,16.5,43.0,CLEAR,FLAT,0.30843543860075323,0.15401065680459902,0.5375539045946478,0.6314250159204401,0.12208895663011002,0.6314250159204401
2026_04_20,1776685649,SHORT,26721.5,20.5,41.0,8.0,16.5,8.0,CLEAR,RISING,0.2391159771711707,0.3910791656757823,0.3698048571530469,0.0814273732844059,0.6626998902581802,0.6626998902581802
2026_04_20,1776686129,LONG,26701.0,21.0,42.0,9.0,16.5,9.0,CLEAR,DECAYING,0.35676967341319815,0.41290719236960505,0.2303231342171968,0.32420546401563616,0.21807535402031056,0.32420546401563616
2026_04_20,1776686669,SHORT,26722.0,16.25,32.5,11.0,16.5,-0.5,CLEAR,RISING,0.3824550504172957,0.23908710649674347,0.3784578430859608,0.6056631930933242,0.1062331387705106,0.1062331387705106
2026_04_20,1776687329,LONG,26703.5,71.0,142.0,36.0,16.5,109.0,CLEAR,DECAYING,0.4160722449783457,0.3087950165470533,0.2751327384746009,0.4564239264597216,0.16155064668602812,0.4564239264597216
2026_04_20,1776689489,SHORT,26774.5,28.5,57.0,5.0,16.5,24.0,NEAR_PIVOT,RISING,0.20090043177881833,0.45928178050097257,0.339817787720209,0.20775195845540187,0.5799921025336142,0.5799921025336142
2026_04_20,1776689789,LONG,26746.0,23.0,46.0,12.0,16.5,13.0,WATCH,DECAYING,0.33171984188700315,0.41717701138944907,0.2511031467235477,0.2746133505836088,0.34085620890122176,0.2746133505836088
2026_04_20,1776690509,SHORT,26802.5,62.25,124.5,12.0,16.5,91.5,WATCH,RISING,0.23696963529584705,0.47863854167356634,0.28439182303058674,0.40616773254311145,0.45354287979137814,0.45354287979137814
2026_04_20,1776691229,LONG,26763.5,53.0,106.0,10.0,16.5,73.0,CLEAR,DECAYING,0.34200312264562416,0.2914019408877405,0.3665949364666353,0.4593137964631367,0.1780100677594762,0.4593137964631367
2026_04_20,1776691829,SHORT,26818.75,65.5,131.0,3.0,16.5,98.0,NEAR_5m,RISING,0.2488311635280067,0.3005744158844781,0.4505944205875152,0.16123738567926368,0.6469361651271007,0.6469361651271007
2026_04_20,1776692009,LONG,26783.0,31.75,63.5,4.0,16.5,30.5,NEAR_PIVOT,RISING,0.37281823796221136,0.39493977190754337,0.23224199013024532,0.48643390264018654,0.28522730966818216,0.48643390264018654
2026_04_20,1776692249,SHORT,26807.5,71.5,143.0,3.0,16.5,110.0,NEAR_3m,RISING,0.4134764871359379,0.3768155834258415,0.20970792943822056,0.6482351375251388,0.1574176590508499,0.1574176590508499
2026_04_20,1776692429,LONG,26736.25,29.75,59.5,8.0,16.5,26.5,NEAR_PIVOT,RISING,0.2949047691478013,0.451749226867505,0.25334600398469376,0.6791273516959149,0.16211455229262156,0.6791273516959149
2026_04_20,1776692909,SHORT,26766.0,48.25,96.5,3.0,16.5,63.5,WIDE_ZONE,DECAYING,0.3223984862148366,0.4963484962462805,0.181253017538883,0.4434077758779025,0.3307968796715742,0.3307968796715742
2026_04_20,1776693089,LONG,26731.5,60.25,120.5,5.0,16.5,87.5,WIDE_ZONE,DECAYING,0.3792801259211259,0.28533478943540314,0.3353850846434709,0.7375629826109398,0.13022234805290464,0.7375629826109398
2026_04_20,1776693389,SHORT,26803.25,46.25,92.5,7.0,16.5,59.5,IMMINENT,RISING,0.31076093382421466,0.29028453460615417,0.3989545315696311,0.04722701650373298,0.8538073296559655,0.8538073296559655
2026_04_20,1776693809,LONG,26742.75,37.75,75.5,10.0,16.5,42.5,NEAR_PIVOT,RISING,0.4052995135577852,0.3475352714407374,0.2471652150014773,0.7902858569283845,0.1272538333491342,0.7902858569283845
2026_04_20,1776694409,SHORT,26780.5,60.75,121.5,6.0,16.5,88.5,NEAR_PIVOT,RISING,0.3816108105398795,0.37890739750829217,0.23948179195182834,0.44266398430011505,0.49140598766176674,0.49140598766176674
2026_04_20,1776694769,LONG,26719.75,51.5,103.0,7.0,16.5,70.0,IMMINENT,RISING,0.29044172211798264,0.29710468571275195,0.4124535921692655,0.638155158494144,0.2621143933997306,0.638155158494144
2026_04_20,1776695189,SHORT,26772.25,59.75,119.5,8.0,16.5,86.5,WATCH,DECAYING,0.32511838815405025,0.40821548594255236,0.26666612590339744,0.276440629686393,0.5746354449812039,0.5746354449812039
2026_04_20,1776695669,LONG,26712.5,27.0,54.0,5.0,16.5,21.0,NEAR_3m,FLAT,0.33782956921913027,0.39161450601880315,0.2705559247620666,0.3348073269599855,0.5569394197577958,0.3348073269599855
2026_04_20,1776695969,SHORT,26739.5,53.0,106.0,7.0,16.5,73.0,NEAR_5m,FLAT,0.33938534722743585,0.4497294496961655,0.2108852030763985,0.257608055676947,0.623457303409733,0.623457303409733
2026_04_20,1776696389,LONG,26686.5,32.75,65.5,4.0,16.5,32.5,WATCH,FLAT,0.2941197605783491,0.33705965475480176,0.3688205846668492,0.6313427575162637,0.2548801827582337,0.6313427575162637
2026_04_20,1776696629,SHORT,26719.25,147.25,294.5,17.0,16.5,261.5,WIDE_ZONE,FLAT,0.29528299170367817,0.5555887915465202,0.14912821674980165,0.262441936636057,0.6055952670939964,0.6055952670939964
2026_04_20,1776697649,LONG,26569.75,60.5,121.0,4.0,16.5,88.0,IMMINENT,RISING,0.23539099033346225,0.16332306898607324,0.6012859406804645,0.8238221092904459,0.12212397786427266,0.8238221092904459
2026_04_20,1776697889,SHORT,26635.25,38.25,76.5,5.0,16.5,43.5,NEAR_3m,FLAT,0.3214281187472467,0.46983611054394714,0.20873577070880628,0.10868435114565134,0.8088991810889281,0.8088991810889281
2026_04_20,1776698189,LONG,26608.5,79.25,158.5,13.0,16.5,125.5,IMMINENT,FLAT,0.4165889486829253,0.3572112077992275,0.2261998435178472,0.2807753483975007,0.6514093334996143,0.2807753483975007
2026_04_20,1776698969,SHORT,26702.75,53.75,107.5,8.0,16.5,74.5,NEAR_3m,FLAT,0.35004192843579,0.3760195935509049,0.27393847801330506,0.5594848211222189,0.3272318789008698,0.3272318789008698
2026_04_20,1776699449,LONG,26649.0,35.75,71.5,4.0,16.5,38.5,NEAR_PIVOT,FLAT,0.41888924034962005,0.27109197336154,0.31001878628883994,0.4828258926306706,0.41323404522216356,0.4828258926306706
2026_04_20,1776699689,SHORT,26684.75,38.5,77.0,4.0,16.5,44.0,IMMINENT,FLAT,0.37741110881197676,0.3410336654896829,0.28155522569834046,0.14377133501660644,0.7351760692962918,0.7351760692962918
2026_04_20,1776699929,LONG,26646.25,25.25,50.5,3.0,16.5,17.5,NEAR_5m,FLAT,0.3905620987487334,0.36274268397837056,0.24669521727289612,0.643855217860501,0.20475701199507015,0.643855217860501
2026_04_20,1776700109,SHORT,26671.5,34.25,68.5,3.0,16.5,35.5,WATCH,DECAYING,0.42871608097766184,0.3016281355388758,0.26965578348346236,0.21711174699950234,0.6451910205943413,0.6451910205943413
2026_04_20,1776700289,LONG,26635.75,29.5,59.0,9.0,16.5,26.0,NEAR_3m,FLAT,0.30806492870766844,0.3535235575330757,0.33841151375925593,0.7660752342203802,0.14386195007774577,0.7660752342203802
2026_04_20,1776700829,SHORT,26666.0,25.75,51.5,4.0,16.5,18.5,WATCH,DECAYING,0.3598290896335577,0.25882946290937475,0.38134144745706755,0.2578911145169801,0.6383841824975658,0.6383841824975658
2026_04_20,1776701069,LONG,26640.25,41.75,83.5,9.0,16.5,50.5,WATCH,DECAYING,0.34207651395215255,0.2254378053759743,0.43248568067187315,0.5640603117154455,0.32926979962409847,0.5640603117154455
2026_04_20,1776701609,SHORT,26682.0,30.25,60.5,4.0,16.5,27.5,WATCH,RISING,0.30039938132886757,0.38947770097357926,0.3101229176975531,0.3173411914267077,0.5448154763068143,0.5448154763068143
2026_04_20,1776701849,LONG,26651.75,35.0,70.0,4.0,16.5,37.0,WIDE_ZONE,FLAT,0.30845254920136045,0.4095743420938638,0.28197310870477577,0.7005939867176944,0.1967301571051703,0.7005939867176944
2026_04_20,1776702089,SHORT,26686.75,17.25,34.5,5.0,16.5,1.5,NEAR_PIVOT,FLAT,0.32989985321916543,0.4210182118529922,0.24908193492784234,0.23630808152257823,0.6256105443166867,0.6256105443166867
2026_04_20,1776702389,LONG,26666.75,29.25,58.5,8.0,16.5,25.5,IMMINENT,FLAT,0.41227519924360634,0.20990329578979447,0.3778215049665993,0.7782021325198433,0.1233831060729014,0.7782021325198433
2026_04_20,1776702869,SHORT,26696.0,27.25,54.5,4.0,16.5,21.5,WATCH,FLAT,0.29234448027729,0.289332250439258,0.41832326928345215,0.27917788890201456,0.5601943364107044,0.5601943364107044
2026_04_20,1776703109,LONG,26668.75,20.75,41.5,3.0,16.5,8.5,WATCH,FLAT,0.3834632608353641,0.39146972425103665,0.2250670149135992,0.6778346811642558,0.16299059976652594,0.6778346811642558
2026_04_20,1776703289,SHORT,26694.5,32.0,64.0,21.0,16.5,31.0,WATCH,FLAT,0.40995031059684256,0.2987647871522591,0.2912849022508983,0.30620696953682747,0.5698604210409381,0.5698604210409381
2026_04_20,1776704549,LONG,26662.5,54.0,108.0,22.0,16.5,75.0,WATCH,DECAYING,0.22517366958982765,0.262692982926325,0.5121333474838474,0.5227479302012542,0.13617619830760788,0.5227479302012542
2026_04_20,1776705869,SHORT,26716.5,30.5,61.0,8.0,16.5,28.0,WATCH,FLAT,0.26578167822277243,0.32445683219070587,0.40976148958652175,0.26061415882618294,0.4744294714668793,0.4744294714668793
2026_04_20,1776706349,LONG,26686.0,39.75,79.5,22.0,16.5,46.5,CLEAR,FLAT,0.37213651922670465,0.27069997079322083,0.35716350998007457,0.5399930615462186,0.1981621476991248,0.5399930615462186
2026_04_20,1776707669,SHORT,26726.5,22.75,45.5,8.0,16.5,12.5,CLEAR,DECAYING,0.32151767313030216,0.19109846328132107,0.4873838635883768,0.12048602766321426,0.5587816268307935,0.5587816268307935
2026_04_20,1776708149,LONG,26703.75,36.25,72.5,25.0,16.5,39.5,CLEAR,FLAT,0.27372722447637526,0.23941827022783108,0.4868545052957937,0.21163055392783067,0.47044681833231267,0.21163055392783067
