concept,tf,regime_2d,lag_k,n_pairs,p_q4_given_q4
price_sigma_w,15m,UP_CHOPPY,12,765,0.6745098039215687
price_sigma_w,15m,UP_CHOPPY,13,763,0.653997378768021
price_sigma_w,15m,UP_CHOPPY,14,761,0.633377135348226
price_sigma_w,15m,UP_CHOPPY,15,759,0.6126482213438735
price_sigma_w,15m,UP_CHOPPY,16,756,0.6005291005291006
price_sigma_w,15m,UP_CHOPPY,17,753,0.5883134130146083
price_sigma_w,15m,UP_CHOPPY,18,750,0.576
price_sigma_w,15m,UP_CHOPPY,19,748,0.5614973262032086
price_sigma_w,15m,UP_CHOPPY,20,746,0.546916890080429
price_sigma_w,15m,DOWN_SMOOTH,1,932,0.9688841201716738
price_sigma_w,15m,DOWN_SMOOTH,2,930,0.9376344086021505
price_sigma_w,15m,DOWN_SMOOTH,3,928,0.90625
price_sigma_w,15m,DOWN_SMOOTH,4,927,0.8770226537216829
price_sigma_w,15m,DOWN_SMOOTH,5,926,0.847732181425486
price_sigma_w,15m,DOWN_SMOOTH,6,925,0.8183783783783783
price_sigma_w,15m,DOWN_SMOOTH,7,924,0.7922077922077922
price_sigma_w,15m,DOWN_SMOOTH,8,923,0.7659804983748646
price_sigma_w,15m,DOWN_SMOOTH,9,922,0.7396963123644251
price_sigma_w,15m,DOWN_SMOOTH,10,921,0.7155266015200868
price_sigma_w,15m,DOWN_SMOOTH,11,920,0.691304347826087
price_sigma_w,15m,DOWN_SMOOTH,12,919,0.6670293797606094
price_sigma_w,15m,DOWN_SMOOTH,13,917,0.6455834242093784
price_sigma_w,15m,DOWN_SMOOTH,14,915,0.6240437158469946
price_sigma_w,15m,DOWN_SMOOTH,15,913,0.6024096385542169
price_sigma_w,15m,DOWN_SMOOTH,16,910,0.5824175824175825
price_sigma_w,15m,DOWN_SMOOTH,17,907,0.5622932745314223
price_sigma_w,15m,DOWN_SMOOTH,18,904,0.5420353982300885
price_sigma_w,15m,DOWN_SMOOTH,19,901,0.5249722530521642
price_sigma_w,15m,DOWN_SMOOTH,20,898,0.5077951002227171
price_sigma_w,15m,DOWN_CHOPPY,1,596,0.9697986577181208
price_sigma_w,15m,DOWN_CHOPPY,2,593,0.93929173693086
price_sigma_w,15m,DOWN_CHOPPY,3,590,0.9084745762711864
price_sigma_w,15m,DOWN_CHOPPY,4,587,0.8773424190800682
price_sigma_w,15m,DOWN_CHOPPY,5,584,0.8458904109589042
price_sigma_w,15m,DOWN_CHOPPY,6,581,0.8141135972461274
price_sigma_w,15m,DOWN_CHOPPY,7,578,0.7837370242214533
price_sigma_w,15m,DOWN_CHOPPY,8,575,0.7530434782608696
price_sigma_w,15m,DOWN_CHOPPY,9,572,0.722027972027972
price_sigma_w,15m,DOWN_CHOPPY,10,570,0.6912280701754386
price_sigma_w,15m,DOWN_CHOPPY,11,568,0.6619718309859155
price_sigma_w,15m,DOWN_CHOPPY,12,566,0.6325088339222615
price_sigma_w,15m,DOWN_CHOPPY,13,564,0.6134751773049646
price_sigma_w,15m,DOWN_CHOPPY,14,562,0.594306049822064
price_sigma_w,15m,DOWN_CHOPPY,15,560,0.575
price_sigma_w,15m,DOWN_CHOPPY,16,558,0.557347670250896
price_sigma_w,15m,DOWN_CHOPPY,17,556,0.539568345323741
price_sigma_w,15m,DOWN_CHOPPY,18,554,0.5216606498194946
price_sigma_w,15m,DOWN_CHOPPY,19,551,0.5081669691470054
price_sigma_w,15m,DOWN_CHOPPY,20,548,0.49452554744525545
price_sigma_w,15m,FLAT_SMOOTH,1,1970,0.9675126903553299
price_sigma_w,15m,FLAT_SMOOTH,2,1967,0.934926283680732
price_sigma_w,15m,FLAT_SMOOTH,3,1964,0.9022403258655805
price_sigma_w,15m,FLAT_SMOOTH,4,1961,0.8740438551759306
price_sigma_w,15m,FLAT_SMOOTH,5,1958,0.8457609805924413
price_sigma_w,15m,FLAT_SMOOTH,6,1955,0.8173913043478261
price_sigma_w,15m,FLAT_SMOOTH,7,1952,0.7925204918032787
price_sigma_w,15m,FLAT_SMOOTH,8,1949,0.7675731144176501
price_sigma_w,15m,FLAT_SMOOTH,9,1946,0.7425488180883865
price_sigma_w,15m,FLAT_SMOOTH,10,1943,0.716932578486876
price_sigma_w,15m,FLAT_SMOOTH,11,1940,0.6917525773195876
price_sigma_w,15m,FLAT_SMOOTH,12,1937,0.6664945792462571
price_sigma_w,15m,FLAT_SMOOTH,13,1935,0.6475452196382429
price_sigma_w,15m,FLAT_SMOOTH,14,1933,0.6285566476978789
price_sigma_w,15m,FLAT_SMOOTH,15,1931,0.6095287415846712
price_sigma_w,15m,FLAT_SMOOTH,16,1929,0.5940902021772939
price_sigma_w,15m,FLAT_SMOOTH,17,1927,0.5791385573430202
price_sigma_w,15m,FLAT_SMOOTH,18,1925,0.5641558441558442
price_sigma_w,15m,FLAT_SMOOTH,19,1923,0.5507020280811232
price_sigma_w,15m,FLAT_SMOOTH,20,1921,0.5372201978136387
price_sigma_w,15m,FLAT_CHOPPY,1,3661,0.9715924610762087
price_sigma_w,15m,FLAT_CHOPPY,2,3658,0.94313832695462
price_sigma_w,15m,FLAT_CHOPPY,3,3655,0.9146374829001368
price_sigma_w,15m,FLAT_CHOPPY,4,3651,0.8893453848260751
price_sigma_w,15m,FLAT_CHOPPY,5,3647,0.8639978064162325
price_sigma_w,15m,FLAT_CHOPPY,6,3643,0.8385945649190227
price_sigma_w,15m,FLAT_CHOPPY,7,3637,0.8163321418751719
price_sigma_w,15m,FLAT_CHOPPY,8,3631,0.7939961443128615
price_sigma_w,15m,FLAT_CHOPPY,9,3625,0.7715862068965518
price_sigma_w,15m,FLAT_CHOPPY,10,3619,0.7518651561204752
price_sigma_w,15m,FLAT_CHOPPY,11,3613,0.7320786050373651
price_sigma_w,15m,FLAT_CHOPPY,12,3607,0.7122262267812587
price_sigma_w,15m,FLAT_CHOPPY,13,3601,0.6948069980560956
price_sigma_w,15m,FLAT_CHOPPY,14,3595,0.6773296244784422
price_sigma_w,15m,FLAT_CHOPPY,15,3589,0.6597938144329897
price_sigma_w,15m,FLAT_CHOPPY,16,3583,0.6449902316494558
price_sigma_w,15m,FLAT_CHOPPY,17,3577,0.6301369863013698
price_sigma_w,15m,FLAT_CHOPPY,18,3571,0.6155138616633996
price_sigma_w,15m,FLAT_CHOPPY,19,3565,0.6008415147265077
price_sigma_w,15m,FLAT_CHOPPY,20,3559,0.586119696543973
price_sigma_w,1h,UP_SMOOTH,1,1431,0.9944095038434662
price_sigma_w,1h,UP_SMOOTH,2,1422,0.9887482419127989
price_sigma_w,1h,UP_SMOOTH,3,1413,0.9830148619957537
price_sigma_w,1h,UP_SMOOTH,4,1404,0.9772079772079773
price_sigma_w,1h,UP_SMOOTH,5,1395,0.9713261648745519
price_sigma_w,1h,UP_SMOOTH,6,1386,0.9653679653679653
price_sigma_w,1h,UP_SMOOTH,7,1377,0.9593318809005084
price_sigma_w,1h,UP_SMOOTH,8,1368,0.9532163742690059
price_sigma_w,1h,UP_SMOOTH,9,1359,0.9470198675496688
price_sigma_w,1h,UP_SMOOTH,10,1350,0.9407407407407408
price_sigma_w,1h,UP_SMOOTH,11,1341,0.9343773303504848
price_sigma_w,1h,UP_SMOOTH,12,1332,0.9279279279279279
price_sigma_w,1h,UP_SMOOTH,13,1323,0.9221466364323507
price_sigma_w,1h,UP_SMOOTH,14,1314,0.9162861491628614
price_sigma_w,1h,UP_SMOOTH,15,1305,0.9103448275862069
price_sigma_w,1h,UP_SMOOTH,16,1296,0.904320987654321
price_sigma_w,1h,UP_SMOOTH,17,1287,0.8982128982128982
price_sigma_w,1h,UP_SMOOTH,18,1278,0.892018779342723
price_sigma_w,1h,UP_SMOOTH,19,1269,0.8857368006304176
price_sigma_w,1h,UP_SMOOTH,20,1260,0.8793650793650793
price_sigma_w,1h,UP_CHOPPY,1,790,0.9911392405063291
price_sigma_w,1h,UP_CHOPPY,2,788,0.9822335025380711
price_sigma_w,1h,UP_CHOPPY,3,786,0.9732824427480916
price_sigma_w,1h,UP_CHOPPY,4,784,0.9642857142857143
price_sigma_w,1h,UP_CHOPPY,5,782,0.9552429667519181
price_sigma_w,1h,UP_CHOPPY,6,780,0.9461538461538461
price_sigma_w,1h,UP_CHOPPY,7,778,0.9370179948586118
price_sigma_w,1h,UP_CHOPPY,8,776,0.9278350515463918
price_sigma_w,1h,UP_CHOPPY,9,774,0.9186046511627907
price_sigma_w,1h,UP_CHOPPY,10,772,0.9093264248704663
price_sigma_w,1h,UP_CHOPPY,11,770,0.9
price_sigma_w,1h,UP_CHOPPY,12,768,0.890625
price_sigma_w,1h,UP_CHOPPY,13,767,0.8826597131681877
price_sigma_w,1h,UP_CHOPPY,14,766,0.8746736292428199
price_sigma_w,1h,UP_CHOPPY,15,765,0.8666666666666667
price_sigma_w,1h,UP_CHOPPY,16,764,0.8586387434554974
price_sigma_w,1h,UP_CHOPPY,17,763,0.8505897771952818
price_sigma_w,1h,UP_CHOPPY,18,762,0.84251968503937
price_sigma_w,1h,UP_CHOPPY,19,761,0.8344283837056504
price_sigma_w,1h,UP_CHOPPY,20,760,0.8263157894736842
price_sigma_w,1h,DOWN_SMOOTH,1,932,0.9914163090128756
price_sigma_w,1h,DOWN_SMOOTH,2,928,0.9827586206896551
price_sigma_w,1h,DOWN_SMOOTH,3,924,0.974025974025974
price_sigma_w,1h,DOWN_SMOOTH,4,920,0.9652173913043478
price_sigma_w,1h,DOWN_SMOOTH,5,916,0.9563318777292577
price_sigma_w,1h,DOWN_SMOOTH,6,912,0.9473684210526315
price_sigma_w,1h,DOWN_SMOOTH,7,908,0.9383259911894273
price_sigma_w,1h,DOWN_SMOOTH,8,904,0.9292035398230089
price_sigma_w,1h,DOWN_SMOOTH,9,900,0.92
price_sigma_w,1h,DOWN_SMOOTH,10,896,0.9107142857142857
price_sigma_w,1h,DOWN_SMOOTH,11,892,0.9013452914798207
price_sigma_w,1h,DOWN_SMOOTH,12,888,0.8918918918918919
price_sigma_w,1h,DOWN_SMOOTH,13,883,0.8844847112117781
price_sigma_w,1h,DOWN_SMOOTH,14,878,0.876993166287016
price_sigma_w,1h,DOWN_SMOOTH,15,873,0.8694158075601375
price_sigma_w,1h,DOWN_SMOOTH,16,868,0.8617511520737328
price_sigma_w,1h,DOWN_SMOOTH,17,863,0.8539976825028969
price_sigma_w,1h,DOWN_SMOOTH,18,858,0.8461538461538461
price_sigma_w,1h,DOWN_SMOOTH,19,853,0.8382180539273154
price_sigma_w,1h,DOWN_SMOOTH,20,848,0.8301886792452831
price_sigma_w,1h,DOWN_CHOPPY,1,598,0.9899665551839465
price_sigma_w,1h,DOWN_CHOPPY,2,596,0.9798657718120806
price_sigma_w,1h,DOWN_CHOPPY,3,594,0.9696969696969697
price_sigma_w,1h,DOWN_CHOPPY,4,592,0.9594594594594594
price_sigma_w,1h,DOWN_CHOPPY,5,590,0.9491525423728814
price_sigma_w,1h,DOWN_CHOPPY,6,588,0.9387755102040817
price_sigma_w,1h,DOWN_CHOPPY,7,586,0.9283276450511946
price_sigma_w,1h,DOWN_CHOPPY,8,584,0.9178082191780822
price_sigma_w,1h,DOWN_CHOPPY,9,582,0.9072164948453608
price_sigma_w,1h,DOWN_CHOPPY,10,580,0.896551724137931
price_sigma_w,1h,DOWN_CHOPPY,11,578,0.8858131487889274
price_sigma_w,1h,DOWN_CHOPPY,12,576,0.875
price_sigma_w,1h,DOWN_CHOPPY,13,573,0.8673647469458988
price_sigma_w,1h,DOWN_CHOPPY,14,570,0.8596491228070176
price_sigma_w,1h,DOWN_CHOPPY,15,567,0.8518518518518519
price_sigma_w,1h,DOWN_CHOPPY,16,564,0.8439716312056738
price_sigma_w,1h,DOWN_CHOPPY,17,561,0.8360071301247772
price_sigma_w,1h,DOWN_CHOPPY,18,558,0.8279569892473119
price_sigma_w,1h,DOWN_CHOPPY,19,555,0.8198198198198198
price_sigma_w,1h,DOWN_CHOPPY,20,552,0.8115942028985508
price_sigma_w,1h,FLAT_SMOOTH,1,1946,0.9922918807810894
price_sigma_w,1h,FLAT_SMOOTH,2,1936,0.984504132231405
price_sigma_w,1h,FLAT_SMOOTH,3,1926,0.9766355140186916
price_sigma_w,1h,FLAT_SMOOTH,4,1916,0.9686847599164927
price_sigma_w,1h,FLAT_SMOOTH,5,1906,0.9606505771248688
price_sigma_w,1h,FLAT_SMOOTH,6,1896,0.9525316455696202
price_sigma_w,1h,FLAT_SMOOTH,7,1886,0.9443266171792153
price_sigma_w,1h,FLAT_SMOOTH,8,1876,0.9360341151385928
price_sigma_w,1h,FLAT_SMOOTH,9,1866,0.927652733118971
price_sigma_w,1h,FLAT_SMOOTH,10,1856,0.9191810344827587
price_sigma_w,1h,FLAT_SMOOTH,11,1846,0.9106175514626219
price_sigma_w,1h,FLAT_SMOOTH,12,1836,0.9019607843137255
price_sigma_w,1h,FLAT_SMOOTH,13,1824,0.8941885964912281
price_sigma_w,1h,FLAT_SMOOTH,14,1812,0.8863134657836644
price_sigma_w,1h,FLAT_SMOOTH,15,1800,0.8783333333333333
price_sigma_w,1h,FLAT_SMOOTH,16,1788,0.8702460850111857
price_sigma_w,1h,FLAT_SMOOTH,17,1776,0.8620495495495496
price_sigma_w,1h,FLAT_SMOOTH,18,1764,0.8537414965986394
price_sigma_w,1h,FLAT_SMOOTH,19,1752,0.8453196347031964
price_sigma_w,1h,FLAT_SMOOTH,20,1740,0.8367816091954023
price_sigma_w,1h,FLAT_CHOPPY,1,3660,0.9915300546448087
price_sigma_w,1h,FLAT_CHOPPY,2,3648,0.9830043859649122
price_sigma_w,1h,FLAT_CHOPPY,3,3636,0.9744224422442245
price_sigma_w,1h,FLAT_CHOPPY,4,3624,0.9657836644591612
price_sigma_w,1h,FLAT_CHOPPY,5,3612,0.9570874861572536
price_sigma_w,1h,FLAT_CHOPPY,6,3600,0.9483333333333334
price_sigma_w,1h,FLAT_CHOPPY,7,3588,0.939520624303233
price_sigma_w,1h,FLAT_CHOPPY,8,3576,0.930648769574944
price_sigma_w,1h,FLAT_CHOPPY,9,3564,0.9217171717171717
price_sigma_w,1h,FLAT_CHOPPY,10,3552,0.9127252252252253
price_sigma_w,1h,FLAT_CHOPPY,11,3540,0.9036723163841808
price_sigma_w,1h,FLAT_CHOPPY,12,3528,0.8945578231292517
price_sigma_w,1h,FLAT_CHOPPY,13,3515,0.8867709815078236
price_sigma_w,1h,FLAT_CHOPPY,14,3502,0.8789263278126784
price_sigma_w,1h,FLAT_CHOPPY,15,3489,0.8710232158211522
price_sigma_w,1h,FLAT_CHOPPY,16,3476,0.8630609896432682
price_sigma_w,1h,FLAT_CHOPPY,17,3463,0.855038983540283
price_sigma_w,1h,FLAT_CHOPPY,18,3450,0.8469565217391304
price_sigma_w,1h,FLAT_CHOPPY,19,3437,0.8388129182426535
price_sigma_w,1h,FLAT_CHOPPY,20,3424,0.830607476635514
bar_range,5s,UP_SMOOTH,1,1586,0.5952080706179067
bar_range,5s,UP_SMOOTH,2,1585,0.5823343848580441
bar_range,5s,UP_SMOOTH,3,1583,0.5653821857233101
bar_range,5s,UP_SMOOTH,4,1582,0.5632111251580278
bar_range,5s,UP_SMOOTH,5,1581,0.5338393421884883
bar_range,5s,UP_SMOOTH,6,1575,0.5295238095238095
bar_range,5s,UP_SMOOTH,7,1571,0.524506683640993
bar_range,5s,UP_SMOOTH,8,1567,0.49968091895341415
bar_range,5s,UP_SMOOTH,9,1562,0.5134443021766966
bar_range,5s,UP_SMOOTH,10,1559,0.5022450288646568
bar_range,5s,UP_SMOOTH,11,1554,0.5012870012870013
bar_range,5s,UP_SMOOTH,12,1547,0.4964447317388494
bar_range,5s,UP_SMOOTH,13,1540,0.4915584415584416
bar_range,5s,UP_SMOOTH,14,1531,0.4774657086871326
bar_range,5s,UP_SMOOTH,15,1525,0.479344262295082
bar_range,5s,UP_SMOOTH,16,1521,0.4714003944773176
bar_range,5s,UP_SMOOTH,17,1517,0.4779169413315755
bar_range,5s,UP_SMOOTH,18,1513,0.4606741573033708
bar_range,5s,UP_SMOOTH,19,1511,0.45929847782925215
bar_range,5s,UP_SMOOTH,20,1508,0.44562334217506633
bar_range,5s,UP_CHOPPY,1,882,0.6235827664399093
bar_range,5s,UP_CHOPPY,2,881,0.5959137343927355
bar_range,5s,UP_CHOPPY,3,880,0.5704545454545454
bar_range,5s,UP_CHOPPY,4,879,0.5574516496018203
bar_range,5s,UP_CHOPPY,5,878,0.5421412300683371
bar_range,5s,UP_CHOPPY,6,876,0.547945205479452
bar_range,5s,UP_CHOPPY,7,875,0.5451428571428572
bar_range,5s,UP_CHOPPY,8,874,0.5263157894736842
bar_range,5s,UP_CHOPPY,9,873,0.5005727376861397
bar_range,5s,UP_CHOPPY,10,870,0.5172413793103449
bar_range,5s,UP_CHOPPY,11,870,0.5195402298850574
bar_range,5s,UP_CHOPPY,12,867,0.5121107266435986
bar_range,5s,UP_CHOPPY,13,865,0.5121387283236994
bar_range,5s,UP_CHOPPY,14,863,0.5098493626882966
bar_range,5s,UP_CHOPPY,15,861,0.5005807200929152
bar_range,5s,UP_CHOPPY,16,859,0.4889406286379511
bar_range,5s,UP_CHOPPY,17,857,0.4749124854142357
bar_range,5s,UP_CHOPPY,18,855,0.464327485380117
bar_range,5s,UP_CHOPPY,19,853,0.4642438452520516
bar_range,5s,UP_CHOPPY,20,852,0.4647887323943662
bar_range,5s,DOWN_SMOOTH,1,944,0.6122881355932204
bar_range,5s,DOWN_SMOOTH,2,941,0.5802337938363443
bar_range,5s,DOWN_SMOOTH,3,937,0.5901814300960512
bar_range,5s,DOWN_SMOOTH,4,935,0.5850267379679145
bar_range,5s,DOWN_SMOOTH,5,931,0.5789473684210527
bar_range,5s,DOWN_SMOOTH,6,927,0.5566343042071198
bar_range,5s,DOWN_SMOOTH,7,925,0.5481081081081081
bar_range,5s,DOWN_SMOOTH,8,921,0.5472312703583062
bar_range,5s,DOWN_SMOOTH,9,918,0.5348583877995643
bar_range,5s,DOWN_SMOOTH,10,914,0.5153172866520788
bar_range,5s,DOWN_SMOOTH,11,911,0.5148188803512623
bar_range,5s,DOWN_SMOOTH,12,905,0.5281767955801105
bar_range,5s,DOWN_SMOOTH,13,900,0.5133333333333333
bar_range,5s,DOWN_SMOOTH,14,897,0.5050167224080268
bar_range,5s,DOWN_SMOOTH,15,895,0.48156424581005586
bar_range,5s,DOWN_SMOOTH,16,893,0.48488241881298993
bar_range,5s,DOWN_SMOOTH,17,889,0.4915635545556805
bar_range,5s,DOWN_SMOOTH,18,887,0.4915445321307779
bar_range,5s,DOWN_SMOOTH,19,883,0.47565118912797283
bar_range,5s,DOWN_SMOOTH,20,879,0.4641638225255973
bar_range,5s,DOWN_CHOPPY,1,651,0.6190476190476191
bar_range,5s,DOWN_CHOPPY,2,650,0.5984615384615385
bar_range,5s,DOWN_CHOPPY,3,646,0.56656346749226
bar_range,5s,DOWN_CHOPPY,4,644,0.5714285714285714
bar_range,5s,DOWN_CHOPPY,5,643,0.5583203732503889
bar_range,5s,DOWN_CHOPPY,6,642,0.5451713395638629
bar_range,5s,DOWN_CHOPPY,7,642,0.5311526479750779
bar_range,5s,DOWN_CHOPPY,8,641,0.5195007800312013
bar_range,5s,DOWN_CHOPPY,9,641,0.5132605304212169
bar_range,5s,DOWN_CHOPPY,10,641,0.4960998439937597
bar_range,5s,DOWN_CHOPPY,11,637,0.5023547880690737
bar_range,5s,DOWN_CHOPPY,12,634,0.49842271293375395
bar_range,5s,DOWN_CHOPPY,13,632,0.4699367088607595
bar_range,5s,DOWN_CHOPPY,14,628,0.47611464968152867
bar_range,5s,DOWN_CHOPPY,15,627,0.4800637958532695
bar_range,5s,DOWN_CHOPPY,16,626,0.4712460063897764
bar_range,5s,DOWN_CHOPPY,17,625,0.4512
bar_range,5s,DOWN_CHOPPY,18,621,0.43156199677938806
bar_range,5s,DOWN_CHOPPY,19,619,0.44264943457189015
bar_range,5s,DOWN_CHOPPY,20,616,0.4659090909090909
bar_range,5s,FLAT_SMOOTH,1,2312,0.5696366782006921
bar_range,5s,FLAT_SMOOTH,2,2305,0.5483731019522776
bar_range,5s,FLAT_SMOOTH,3,2297,0.543317370483239
bar_range,5s,FLAT_SMOOTH,4,2293,0.5429568251199303
bar_range,5s,FLAT_SMOOTH,5,2289,0.5259938837920489
bar_range,5s,FLAT_SMOOTH,6,2279,0.5177709521720053
bar_range,5s,FLAT_SMOOTH,7,2274,0.5105540897097626
bar_range,5s,FLAT_SMOOTH,8,2267,0.505955006616674
bar_range,5s,FLAT_SMOOTH,9,2258,0.5066430469441984
bar_range,5s,FLAT_SMOOTH,10,2251,0.4971123944913372
bar_range,5s,FLAT_SMOOTH,11,2242,0.4892952720785013
bar_range,5s,FLAT_SMOOTH,12,2231,0.5015688032272524
bar_range,5s,FLAT_SMOOTH,13,2221,0.4885186852769023
bar_range,5s,FLAT_SMOOTH,14,2207,0.4916175804259175
bar_range,5s,FLAT_SMOOTH,15,2201,0.4770558836892322
bar_range,5s,FLAT_SMOOTH,16,2194,0.4845031905195989
bar_range,5s,FLAT_SMOOTH,17,2186,0.47438243366880145
bar_range,5s,FLAT_SMOOTH,18,2179,0.47223497016980265
bar_range,5s,FLAT_SMOOTH,19,2170,0.45806451612903226
bar_range,5s,FLAT_SMOOTH,20,2165,0.4605080831408776
bar_range,5s,FLAT_CHOPPY,1,3701,0.6060524182653337
bar_range,5s,FLAT_CHOPPY,2,3697,0.5926426832566947
bar_range,5s,FLAT_CHOPPY,3,3693,0.5862442458705659
bar_range,5s,FLAT_CHOPPY,4,3690,0.5712737127371273
bar_range,5s,FLAT_CHOPPY,5,3685,0.5628222523744911
bar_range,5s,FLAT_CHOPPY,6,3682,0.5578489951113526
bar_range,5s,FLAT_CHOPPY,7,3680,0.5440217391304348
bar_range,5s,FLAT_CHOPPY,8,3675,0.5322448979591837
bar_range,5s,FLAT_CHOPPY,9,3668,0.5258996728462377
bar_range,5s,FLAT_CHOPPY,10,3663,0.5121485121485122
bar_range,5s,FLAT_CHOPPY,11,3653,0.5078018067341911
bar_range,5s,FLAT_CHOPPY,12,3640,0.5068681318681318
bar_range,5s,FLAT_CHOPPY,13,3632,0.5156938325991189
bar_range,5s,FLAT_CHOPPY,14,3620,0.5008287292817679
bar_range,5s,FLAT_CHOPPY,15,3615,0.49405255878284926
bar_range,5s,FLAT_CHOPPY,16,3609,0.4912718204488778
bar_range,5s,FLAT_CHOPPY,17,3604,0.4830743618201998
bar_range,5s,FLAT_CHOPPY,18,3595,0.47788595271210016
bar_range,5s,FLAT_CHOPPY,19,3589,0.4697687378099749
bar_range,5s,FLAT_CHOPPY,20,3585,0.4783821478382148
bar_range,1m,UP_SMOOTH,1,1433,0.6350314026517795
bar_range,1m,UP_SMOOTH,2,1430,0.6020979020979021
bar_range,1m,UP_SMOOTH,3,1428,0.5973389355742297
bar_range,1m,UP_SMOOTH,4,1428,0.5945378151260504
bar_range,1m,UP_SMOOTH,5,1426,0.5708274894810659
bar_range,1m,UP_SMOOTH,6,1422,0.5661040787623066
bar_range,1m,UP_SMOOTH,7,1420,0.547887323943662
bar_range,1m,UP_SMOOTH,8,1418,0.5416078984485191
bar_range,1m,UP_SMOOTH,9,1412,0.5297450424929179
bar_range,1m,UP_SMOOTH,10,1412,0.5120396600566572
bar_range,1m,UP_SMOOTH,11,1406,0.5149359886201992
bar_range,1m,UP_SMOOTH,12,1397,0.5182534001431639
bar_range,1m,UP_SMOOTH,13,1389,0.49892008639308855
bar_range,1m,UP_SMOOTH,14,1385,0.488086642599278
bar_range,1m,UP_SMOOTH,15,1382,0.4869753979739508
bar_range,1m,UP_SMOOTH,16,1376,0.4883720930232558
bar_range,1m,UP_SMOOTH,17,1372,0.47667638483965014
bar_range,1m,UP_SMOOTH,18,1371,0.4697301239970824
bar_range,1m,UP_SMOOTH,19,1370,0.464963503649635
bar_range,1m,UP_SMOOTH,20,1365,0.4652014652014652
bar_range,1m,UP_CHOPPY,1,793,0.6771752837326608
bar_range,1m,UP_CHOPPY,2,792,0.6464646464646465
bar_range,1m,UP_CHOPPY,3,791,0.6106194690265486
bar_range,1m,UP_CHOPPY,4,791,0.6144121365360303
bar_range,1m,UP_CHOPPY,5,790,0.6075949367088608
bar_range,1m,UP_CHOPPY,6,789,0.5906210392902408
bar_range,1m,UP_CHOPPY,7,788,0.5901015228426396
bar_range,1m,UP_CHOPPY,8,786,0.583969465648855
bar_range,1m,UP_CHOPPY,9,784,0.5599489795918368
bar_range,1m,UP_CHOPPY,10,782,0.5549872122762148
bar_range,1m,UP_CHOPPY,11,779,0.55198973042362
bar_range,1m,UP_CHOPPY,12,776,0.5528350515463918
bar_range,1m,UP_CHOPPY,13,773,0.5420439844760673
bar_range,1m,UP_CHOPPY,14,772,0.5401554404145078
bar_range,1m,UP_CHOPPY,15,771,0.5356679636835279
bar_range,1m,UP_CHOPPY,16,768,0.5169270833333334
bar_range,1m,UP_CHOPPY,17,766,0.5195822454308094
bar_range,1m,UP_CHOPPY,18,764,0.5052356020942408
bar_range,1m,UP_CHOPPY,19,763,0.5045871559633027
bar_range,1m,UP_CHOPPY,20,761,0.480946123521682
bar_range,1m,DOWN_SMOOTH,1,942,0.6836518046709129
bar_range,1m,DOWN_SMOOTH,2,939,0.6592119275825347
bar_range,1m,DOWN_SMOOTH,3,937,0.647812166488794
bar_range,1m,DOWN_SMOOTH,4,935,0.6203208556149733
bar_range,1m,DOWN_SMOOTH,5,930,0.6129032258064516
bar_range,1m,DOWN_SMOOTH,6,927,0.6094929881337648
bar_range,1m,DOWN_SMOOTH,7,924,0.6071428571428571
bar_range,1m,DOWN_SMOOTH,8,921,0.5939196525515744
bar_range,1m,DOWN_SMOOTH,9,917,0.5954198473282443
bar_range,1m,DOWN_SMOOTH,10,914,0.5809628008752735
bar_range,1m,DOWN_SMOOTH,11,909,0.5731573157315731
bar_range,1m,DOWN_SMOOTH,12,904,0.577433628318584
bar_range,1m,DOWN_SMOOTH,13,898,0.566815144766147
bar_range,1m,DOWN_SMOOTH,14,895,0.5642458100558659
bar_range,1m,DOWN_SMOOTH,15,892,0.554932735426009
bar_range,1m,DOWN_SMOOTH,16,889,0.5421822272215973
bar_range,1m,DOWN_SMOOTH,17,885,0.5322033898305085
bar_range,1m,DOWN_SMOOTH,18,883,0.5288788221970555
bar_range,1m,DOWN_SMOOTH,19,880,0.5136363636363637
bar_range,1m,DOWN_SMOOTH,20,878,0.5113895216400911
bar_range,1m,DOWN_CHOPPY,1,615,0.6390243902439025
bar_range,1m,DOWN_CHOPPY,2,615,0.6422764227642277
bar_range,1m,DOWN_CHOPPY,3,613,0.632952691680261
bar_range,1m,DOWN_CHOPPY,4,612,0.6078431372549019
bar_range,1m,DOWN_CHOPPY,5,610,0.6229508196721312
bar_range,1m,DOWN_CHOPPY,6,610,0.5819672131147541
bar_range,1m,DOWN_CHOPPY,7,610,0.5868852459016394
bar_range,1m,DOWN_CHOPPY,8,609,0.5878489326765188
bar_range,1m,DOWN_CHOPPY,9,607,0.5634266886326195
bar_range,1m,DOWN_CHOPPY,10,606,0.5726072607260726
bar_range,1m,DOWN_CHOPPY,11,605,0.5371900826446281
bar_range,1m,DOWN_CHOPPY,12,601,0.5391014975041597
bar_range,1m,DOWN_CHOPPY,13,599,0.5442404006677797
bar_range,1m,DOWN_CHOPPY,14,596,0.5604026845637584
bar_range,1m,DOWN_CHOPPY,15,592,0.5472972972972973
bar_range,1m,DOWN_CHOPPY,16,590,0.5372881355932203
bar_range,1m,DOWN_CHOPPY,17,588,0.5255102040816326
bar_range,1m,DOWN_CHOPPY,18,586,0.5221843003412969
bar_range,1m,DOWN_CHOPPY,19,584,0.5085616438356164
bar_range,1m,DOWN_CHOPPY,20,582,0.506872852233677
