**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

concept,tf,regime_2d,run_len,count
vol_mean_w,5m,FLAT_CHOPPY,39,3
vol_mean_w,5m,FLAT_CHOPPY,40,1
vol_mean_w,5m,FLAT_CHOPPY,41,1
vol_mean_w,5m,FLAT_CHOPPY,42,2
vol_mean_w,5m,FLAT_CHOPPY,43,1
vol_mean_w,5m,FLAT_CHOPPY,44,1
vol_mean_w,5m,FLAT_CHOPPY,46,1
vol_mean_w,5m,FLAT_CHOPPY,50,1
vol_mean_w,5m,FLAT_CHOPPY,52,1
vol_mean_w,5m,FLAT_CHOPPY,56,1
vol_mean_w,5m,FLAT_CHOPPY,57,1
vol_mean_w,5m,FLAT_CHOPPY,62,1
vol_mean_w,5m,FLAT_CHOPPY,64,1
vol_mean_w,5m,FLAT_CHOPPY,65,1
vol_mean_w,5m,FLAT_CHOPPY,71,1
vol_mean_w,5m,FLAT_CHOPPY,81,1
vol_mean_w,5m,FLAT_CHOPPY,82,1
vol_mean_w,5m,FLAT_CHOPPY,83,3
vol_mean_w,5m,FLAT_CHOPPY,84,3
vol_mean_w,5m,FLAT_CHOPPY,85,3
vol_mean_w,5m,FLAT_CHOPPY,86,1
vol_mean_w,5m,FLAT_CHOPPY,87,1
vol_mean_w,5m,FLAT_CHOPPY,94,1
vol_mean_w,5m,FLAT_CHOPPY,95,1
vol_mean_w,5m,FLAT_CHOPPY,104,1
vol_mean_w,15m,UP_SMOOTH,3,1
vol_mean_w,15m,UP_SMOOTH,6,1
vol_mean_w,15m,UP_SMOOTH,9,1
vol_mean_w,15m,UP_SMOOTH,24,2
vol_mean_w,15m,UP_SMOOTH,36,2
vol_mean_w,15m,UP_SMOOTH,39,2
vol_mean_w,15m,UP_SMOOTH,42,1
vol_mean_w,15m,UP_SMOOTH,48,1
vol_mean_w,15m,UP_SMOOTH,51,3
vol_mean_w,15m,UP_SMOOTH,54,1
vol_mean_w,15m,UP_SMOOTH,57,1
vol_mean_w,15m,UP_SMOOTH,60,2
vol_mean_w,15m,UP_SMOOTH,63,2
vol_mean_w,15m,UP_SMOOTH,78,2
vol_mean_w,15m,UP_SMOOTH,84,2
vol_mean_w,15m,UP_SMOOTH,90,2
vol_mean_w,15m,UP_SMOOTH,111,1
vol_mean_w,15m,UP_CHOPPY,3,1
vol_mean_w,15m,UP_CHOPPY,27,1
vol_mean_w,15m,UP_CHOPPY,30,2
vol_mean_w,15m,UP_CHOPPY,36,2
vol_mean_w,15m,UP_CHOPPY,42,2
vol_mean_w,15m,UP_CHOPPY,45,2
vol_mean_w,15m,UP_CHOPPY,51,1
vol_mean_w,15m,UP_CHOPPY,54,1
vol_mean_w,15m,UP_CHOPPY,75,1
vol_mean_w,15m,UP_CHOPPY,78,1
vol_mean_w,15m,UP_CHOPPY,87,1
vol_mean_w,15m,UP_CHOPPY,105,1
vol_mean_w,15m,DOWN_SMOOTH,3,1
vol_mean_w,15m,DOWN_SMOOTH,12,1
vol_mean_w,15m,DOWN_SMOOTH,18,1
vol_mean_w,15m,DOWN_SMOOTH,21,1
vol_mean_w,15m,DOWN_SMOOTH,39,2
vol_mean_w,15m,DOWN_SMOOTH,42,1
vol_mean_w,15m,DOWN_SMOOTH,48,1
vol_mean_w,15m,DOWN_SMOOTH,51,2
vol_mean_w,15m,DOWN_SMOOTH,66,1
vol_mean_w,15m,DOWN_SMOOTH,72,1
vol_mean_w,15m,DOWN_SMOOTH,78,1
vol_mean_w,15m,DOWN_SMOOTH,93,2
vol_mean_w,15m,DOWN_SMOOTH,96,1
vol_mean_w,15m,DOWN_CHOPPY,27,1
vol_mean_w,15m,DOWN_CHOPPY,30,1
vol_mean_w,15m,DOWN_CHOPPY,42,1
vol_mean_w,15m,DOWN_CHOPPY,48,1
vol_mean_w,15m,DOWN_CHOPPY,51,1
vol_mean_w,15m,DOWN_CHOPPY,69,1
vol_mean_w,15m,DOWN_CHOPPY,75,1
vol_mean_w,15m,DOWN_CHOPPY,81,1
vol_mean_w,15m,DOWN_CHOPPY,84,1
vol_mean_w,15m,DOWN_CHOPPY,93,1
vol_mean_w,15m,FLAT_SMOOTH,3,1
vol_mean_w,15m,FLAT_SMOOTH,6,1
vol_mean_w,15m,FLAT_SMOOTH,9,2
vol_mean_w,15m,FLAT_SMOOTH,12,1
vol_mean_w,15m,FLAT_SMOOTH,15,1
vol_mean_w,15m,FLAT_SMOOTH,18,1
vol_mean_w,15m,FLAT_SMOOTH,21,1
vol_mean_w,15m,FLAT_SMOOTH,24,1
vol_mean_w,15m,FLAT_SMOOTH,27,1
vol_mean_w,15m,FLAT_SMOOTH,36,1
vol_mean_w,15m,FLAT_SMOOTH,39,2
vol_mean_w,15m,FLAT_SMOOTH,45,1
vol_mean_w,15m,FLAT_SMOOTH,48,4
vol_mean_w,15m,FLAT_SMOOTH,51,3
vol_mean_w,15m,FLAT_SMOOTH,54,3
vol_mean_w,15m,FLAT_SMOOTH,57,2
vol_mean_w,15m,FLAT_SMOOTH,60,1
vol_mean_w,15m,FLAT_SMOOTH,78,1
vol_mean_w,15m,FLAT_SMOOTH,84,1
vol_mean_w,15m,FLAT_SMOOTH,87,1
vol_mean_w,15m,FLAT_SMOOTH,90,1
vol_mean_w,15m,FLAT_SMOOTH,91,1
vol_mean_w,15m,FLAT_SMOOTH,93,1
vol_mean_w,15m,FLAT_SMOOTH,96,2
vol_mean_w,15m,FLAT_SMOOTH,102,1
vol_mean_w,15m,FLAT_CHOPPY,3,3
vol_mean_w,15m,FLAT_CHOPPY,6,3
vol_mean_w,15m,FLAT_CHOPPY,9,1
vol_mean_w,15m,FLAT_CHOPPY,12,2
vol_mean_w,15m,FLAT_CHOPPY,15,1
vol_mean_w,15m,FLAT_CHOPPY,24,3
vol_mean_w,15m,FLAT_CHOPPY,27,1
vol_mean_w,15m,FLAT_CHOPPY,30,4
vol_mean_w,15m,FLAT_CHOPPY,33,4
vol_mean_w,15m,FLAT_CHOPPY,36,3
vol_mean_w,15m,FLAT_CHOPPY,39,8
vol_mean_w,15m,FLAT_CHOPPY,42,2
vol_mean_w,15m,FLAT_CHOPPY,45,2
vol_mean_w,15m,FLAT_CHOPPY,48,1
vol_mean_w,15m,FLAT_CHOPPY,51,1
vol_mean_w,15m,FLAT_CHOPPY,54,3
vol_mean_w,15m,FLAT_CHOPPY,60,1
vol_mean_w,15m,FLAT_CHOPPY,69,2
vol_mean_w,15m,FLAT_CHOPPY,72,1
vol_mean_w,15m,FLAT_CHOPPY,75,3
vol_mean_w,15m,FLAT_CHOPPY,81,3
vol_mean_w,15m,FLAT_CHOPPY,84,5
vol_mean_w,15m,FLAT_CHOPPY,87,3
vol_mean_w,15m,FLAT_CHOPPY,90,3
vol_mean_w,15m,FLAT_CHOPPY,93,2
vol_mean_w,15m,FLAT_CHOPPY,96,3
vol_mean_w,15m,FLAT_CHOPPY,105,1
vol_mean_w,15m,FLAT_CHOPPY,114,1
vol_mean_w,1h,UP_SMOOTH,12,2
vol_mean_w,1h,UP_SMOOTH,24,1
vol_mean_w,1h,UP_SMOOTH,36,3
vol_mean_w,1h,UP_SMOOTH,48,1
vol_mean_w,1h,UP_SMOOTH,60,4
vol_mean_w,1h,UP_SMOOTH,61,1
vol_mean_w,1h,UP_SMOOTH,72,3
vol_mean_w,1h,UP_SMOOTH,96,2
vol_mean_w,1h,UP_SMOOTH,108,1
vol_mean_w,1h,UP_SMOOTH,120,2
vol_mean_w,1h,UP_SMOOTH,180,1
vol_mean_w,1h,UP_CHOPPY,24,1
vol_mean_w,1h,UP_CHOPPY,60,1
vol_mean_w,1h,UP_CHOPPY,72,1
vol_mean_w,1h,UP_CHOPPY,96,1
vol_mean_w,1h,UP_CHOPPY,108,2
vol_mean_w,1h,UP_CHOPPY,144,1
vol_mean_w,1h,UP_CHOPPY,180,1
vol_mean_w,1h,DOWN_SMOOTH,12,1
vol_mean_w,1h,DOWN_SMOOTH,24,1
vol_mean_w,1h,DOWN_SMOOTH,72,4
vol_mean_w,1h,DOWN_SMOOTH,84,1
vol_mean_w,1h,DOWN_SMOOTH,96,1
vol_mean_w,1h,DOWN_SMOOTH,108,1
vol_mean_w,1h,DOWN_SMOOTH,120,1
vol_mean_w,1h,DOWN_SMOOTH,132,1
vol_mean_w,1h,DOWN_CHOPPY,24,1
vol_mean_w,1h,DOWN_CHOPPY,36,1
vol_mean_w,1h,DOWN_CHOPPY,60,2
vol_mean_w,1h,DOWN_CHOPPY,72,1
vol_mean_w,1h,DOWN_CHOPPY,96,1
vol_mean_w,1h,DOWN_CHOPPY,120,1
vol_mean_w,1h,DOWN_CHOPPY,132,1
vol_mean_w,1h,FLAT_SMOOTH,24,1
vol_mean_w,1h,FLAT_SMOOTH,36,2
vol_mean_w,1h,FLAT_SMOOTH,48,1
vol_mean_w,1h,FLAT_SMOOTH,60,2
vol_mean_w,1h,FLAT_SMOOTH,72,2
vol_mean_w,1h,FLAT_SMOOTH,84,3
vol_mean_w,1h,FLAT_SMOOTH,96,2
vol_mean_w,1h,FLAT_SMOOTH,108,3
vol_mean_w,1h,FLAT_SMOOTH,120,2
vol_mean_w,1h,FLAT_SMOOTH,132,1
vol_mean_w,1h,FLAT_SMOOTH,144,2
vol_mean_w,1h,FLAT_CHOPPY,12,1
vol_mean_w,1h,FLAT_CHOPPY,24,1
vol_mean_w,1h,FLAT_CHOPPY,36,2
vol_mean_w,1h,FLAT_CHOPPY,48,1
vol_mean_w,1h,FLAT_CHOPPY,60,4
vol_mean_w,1h,FLAT_CHOPPY,72,2
vol_mean_w,1h,FLAT_CHOPPY,84,2
vol_mean_w,1h,FLAT_CHOPPY,85,1
vol_mean_w,1h,FLAT_CHOPPY,96,3
vol_mean_w,1h,FLAT_CHOPPY,97,2
vol_mean_w,1h,FLAT_CHOPPY,108,6
vol_mean_w,1h,FLAT_CHOPPY,120,1
vol_mean_w,1h,FLAT_CHOPPY,132,3
vol_mean_w,1h,FLAT_CHOPPY,144,3
vol_mean_w,1h,FLAT_CHOPPY,156,4
vol_mean_w,1h,FLAT_CHOPPY,168,1
vol_velocity_w,5s,UP_SMOOTH,1,789
vol_velocity_w,5s,UP_SMOOTH,2,205
vol_velocity_w,5s,UP_SMOOTH,3,53
vol_velocity_w,5s,UP_SMOOTH,4,12
vol_velocity_w,5s,UP_SMOOTH,5,7
vol_velocity_w,5s,UP_SMOOTH,6,1
vol_velocity_w,5s,UP_SMOOTH,7,1
vol_velocity_w,5s,UP_CHOPPY,1,440
vol_velocity_w,5s,UP_CHOPPY,2,108
vol_velocity_w,5s,UP_CHOPPY,3,29
vol_velocity_w,5s,UP_CHOPPY,4,8
vol_velocity_w,5s,UP_CHOPPY,5,2
vol_velocity_w,5s,UP_CHOPPY,7,1
vol_velocity_w,5s,DOWN_SMOOTH,1,539
vol_velocity_w,5s,DOWN_SMOOTH,2,138
vol_velocity_w,5s,DOWN_SMOOTH,3,41
vol_velocity_w,5s,DOWN_SMOOTH,4,13
vol_velocity_w,5s,DOWN_SMOOTH,6,1
vol_velocity_w,5s,DOWN_CHOPPY,1,308
vol_velocity_w,5s,DOWN_CHOPPY,2,70
vol_velocity_w,5s,DOWN_CHOPPY,3,31
vol_velocity_w,5s,DOWN_CHOPPY,4,6
vol_velocity_w,5s,DOWN_CHOPPY,5,5
vol_velocity_w,5s,DOWN_CHOPPY,6,2
vol_velocity_w,5s,DOWN_CHOPPY,7,1
vol_velocity_w,5s,FLAT_SMOOTH,1,1129
vol_velocity_w,5s,FLAT_SMOOTH,2,281
vol_velocity_w,5s,FLAT_SMOOTH,3,71
vol_velocity_w,5s,FLAT_SMOOTH,4,17
vol_velocity_w,5s,FLAT_SMOOTH,5,5
vol_velocity_w,5s,FLAT_CHOPPY,1,2163
vol_velocity_w,5s,FLAT_CHOPPY,2,514
vol_velocity_w,5s,FLAT_CHOPPY,3,151
vol_velocity_w,5s,FLAT_CHOPPY,4,47
vol_velocity_w,5s,FLAT_CHOPPY,5,11
vol_velocity_w,5s,FLAT_CHOPPY,6,4
vol_velocity_w,5s,FLAT_CHOPPY,7,2
vol_velocity_w,5s,FLAT_CHOPPY,8,1
vol_velocity_w,1m,UP_SMOOTH,1,625
vol_velocity_w,1m,UP_SMOOTH,2,125
vol_velocity_w,1m,UP_SMOOTH,3,93
vol_velocity_w,1m,UP_SMOOTH,4,38
vol_velocity_w,1m,UP_SMOOTH,5,18
vol_velocity_w,1m,UP_SMOOTH,6,5
vol_velocity_w,1m,UP_SMOOTH,7,1
vol_velocity_w,1m,UP_CHOPPY,1,310
vol_velocity_w,1m,UP_CHOPPY,2,85
vol_velocity_w,1m,UP_CHOPPY,3,64
vol_velocity_w,1m,UP_CHOPPY,4,13
vol_velocity_w,1m,UP_CHOPPY,5,7
vol_velocity_w,1m,UP_CHOPPY,6,3
vol_velocity_w,1m,UP_CHOPPY,8,1
vol_velocity_w,1m,DOWN_SMOOTH,1,374
vol_velocity_w,1m,DOWN_SMOOTH,2,105
vol_velocity_w,1m,DOWN_SMOOTH,3,69
vol_velocity_w,1m,DOWN_SMOOTH,4,19
vol_velocity_w,1m,DOWN_SMOOTH,5,7
vol_velocity_w,1m,DOWN_SMOOTH,6,4
vol_velocity_w,1m,DOWN_SMOOTH,7,1
vol_velocity_w,1m,DOWN_CHOPPY,1,246
vol_velocity_w,1m,DOWN_CHOPPY,2,58
vol_velocity_w,1m,DOWN_CHOPPY,3,47
vol_velocity_w,1m,DOWN_CHOPPY,4,13
vol_velocity_w,1m,DOWN_CHOPPY,5,5
vol_velocity_w,1m,DOWN_CHOPPY,6,2
vol_velocity_w,1m,DOWN_CHOPPY,7,1
vol_velocity_w,1m,FLAT_SMOOTH,1,852
vol_velocity_w,1m,FLAT_SMOOTH,2,188
vol_velocity_w,1m,FLAT_SMOOTH,3,152
vol_velocity_w,1m,FLAT_SMOOTH,4,41
vol_velocity_w,1m,FLAT_SMOOTH,5,20
vol_velocity_w,1m,FLAT_SMOOTH,6,4
vol_velocity_w,1m,FLAT_SMOOTH,7,1
vol_velocity_w,1m,FLAT_CHOPPY,1,1446
vol_velocity_w,1m,FLAT_CHOPPY,2,365
vol_velocity_w,1m,FLAT_CHOPPY,3,286
vol_velocity_w,1m,FLAT_CHOPPY,4,83
vol_velocity_w,1m,FLAT_CHOPPY,5,38
vol_velocity_w,1m,FLAT_CHOPPY,6,13
vol_velocity_w,1m,FLAT_CHOPPY,7,3
vol_velocity_w,1m,FLAT_CHOPPY,8,1
vol_velocity_w,5m,UP_SMOOTH,1,328
vol_velocity_w,5m,UP_SMOOTH,2,113
vol_velocity_w,5m,UP_SMOOTH,3,62
vol_velocity_w,5m,UP_SMOOTH,4,16
vol_velocity_w,5m,UP_SMOOTH,5,11
vol_velocity_w,5m,UP_SMOOTH,6,7
vol_velocity_w,5m,UP_SMOOTH,7,7
vol_velocity_w,5m,UP_SMOOTH,8,3
vol_velocity_w,5m,UP_SMOOTH,9,24
vol_velocity_w,5m,UP_SMOOTH,10,13
vol_velocity_w,5m,UP_SMOOTH,11,5
vol_velocity_w,5m,UP_SMOOTH,12,2
vol_velocity_w,5m,UP_SMOOTH,15,1
vol_velocity_w,5m,UP_SMOOTH,16,1
vol_velocity_w,5m,UP_CHOPPY,1,175
vol_velocity_w,5m,UP_CHOPPY,2,59
vol_velocity_w,5m,UP_CHOPPY,3,30
vol_velocity_w,5m,UP_CHOPPY,4,10
vol_velocity_w,5m,UP_CHOPPY,5,17
vol_velocity_w,5m,UP_CHOPPY,6,4
vol_velocity_w,5m,UP_CHOPPY,7,2
vol_velocity_w,5m,UP_CHOPPY,9,11
vol_velocity_w,5m,UP_CHOPPY,10,8
vol_velocity_w,5m,UP_CHOPPY,11,3
vol_velocity_w,5m,UP_CHOPPY,13,1
vol_velocity_w,5m,UP_CHOPPY,14,1
vol_velocity_w,5m,DOWN_SMOOTH,1,241
vol_velocity_w,5m,DOWN_SMOOTH,2,89
vol_velocity_w,5m,DOWN_SMOOTH,3,36
vol_velocity_w,5m,DOWN_SMOOTH,4,23
vol_velocity_w,5m,DOWN_SMOOTH,5,3
vol_velocity_w,5m,DOWN_SMOOTH,6,4
vol_velocity_w,5m,DOWN_SMOOTH,8,3
vol_velocity_w,5m,DOWN_SMOOTH,9,12
vol_velocity_w,5m,DOWN_SMOOTH,10,10
vol_velocity_w,5m,DOWN_SMOOTH,11,3
vol_velocity_w,5m,DOWN_SMOOTH,12,1
vol_velocity_w,5m,DOWN_CHOPPY,1,124
vol_velocity_w,5m,DOWN_CHOPPY,2,46
vol_velocity_w,5m,DOWN_CHOPPY,3,29
vol_velocity_w,5m,DOWN_CHOPPY,4,11
vol_velocity_w,5m,DOWN_CHOPPY,5,7
vol_velocity_w,5m,DOWN_CHOPPY,6,3
vol_velocity_w,5m,DOWN_CHOPPY,7,1
vol_velocity_w,5m,DOWN_CHOPPY,8,1
vol_velocity_w,5m,DOWN_CHOPPY,9,10
vol_velocity_w,5m,DOWN_CHOPPY,10,7
vol_velocity_w,5m,DOWN_CHOPPY,11,1
vol_velocity_w,5m,DOWN_CHOPPY,12,1
vol_velocity_w,5m,FLAT_SMOOTH,1,553
vol_velocity_w,5m,FLAT_SMOOTH,2,173
vol_velocity_w,5m,FLAT_SMOOTH,3,98
vol_velocity_w,5m,FLAT_SMOOTH,4,39
vol_velocity_w,5m,FLAT_SMOOTH,5,17
vol_velocity_w,5m,FLAT_SMOOTH,6,6
vol_velocity_w,5m,FLAT_SMOOTH,7,7
vol_velocity_w,5m,FLAT_SMOOTH,8,4
vol_velocity_w,5m,FLAT_SMOOTH,9,17
vol_velocity_w,5m,FLAT_SMOOTH,10,17
vol_velocity_w,5m,FLAT_SMOOTH,11,5
vol_velocity_w,5m,FLAT_SMOOTH,12,1
vol_velocity_w,5m,FLAT_SMOOTH,15,1
vol_velocity_w,5m,FLAT_SMOOTH,21,1
vol_velocity_w,5m,FLAT_CHOPPY,1,812
vol_velocity_w,5m,FLAT_CHOPPY,2,293
vol_velocity_w,5m,FLAT_CHOPPY,3,154
vol_velocity_w,5m,FLAT_CHOPPY,4,60
vol_velocity_w,5m,FLAT_CHOPPY,5,34
vol_velocity_w,5m,FLAT_CHOPPY,6,17
vol_velocity_w,5m,FLAT_CHOPPY,7,11
vol_velocity_w,5m,FLAT_CHOPPY,8,4
vol_velocity_w,5m,FLAT_CHOPPY,9,59
vol_velocity_w,5m,FLAT_CHOPPY,10,43
vol_velocity_w,5m,FLAT_CHOPPY,11,12
vol_velocity_w,5m,FLAT_CHOPPY,12,3
vol_velocity_w,5m,FLAT_CHOPPY,13,2
vol_velocity_w,5m,FLAT_CHOPPY,14,1
vol_velocity_w,5m,FLAT_CHOPPY,16,1
vol_velocity_w,15m,UP_SMOOTH,3,58
vol_velocity_w,15m,UP_SMOOTH,6,19
vol_velocity_w,15m,UP_SMOOTH,7,1
vol_velocity_w,15m,UP_SMOOTH,9,6
vol_velocity_w,15m,UP_SMOOTH,12,3
vol_velocity_w,15m,UP_SMOOTH,15,2
vol_velocity_w,15m,UP_SMOOTH,18,1
vol_velocity_w,15m,UP_SMOOTH,19,1
vol_velocity_w,15m,UP_SMOOTH,21,1
vol_velocity_w,15m,UP_SMOOTH,24,1
vol_velocity_w,15m,UP_SMOOTH,33,1
vol_velocity_w,15m,UP_SMOOTH,36,7
vol_velocity_w,15m,UP_SMOOTH,39,6
vol_velocity_w,15m,UP_SMOOTH,42,4
vol_velocity_w,15m,UP_SMOOTH,45,3
vol_velocity_w,15m,UP_SMOOTH,51,1
vol_velocity_w,15m,UP_SMOOTH,60,1
vol_velocity_w,15m,UP_CHOPPY,3,27
vol_velocity_w,15m,UP_CHOPPY,6,8
vol_velocity_w,15m,UP_CHOPPY,9,2
vol_velocity_w,15m,UP_CHOPPY,12,1
vol_velocity_w,15m,UP_CHOPPY,18,1
vol_velocity_w,15m,UP_CHOPPY,36,6
vol_velocity_w,15m,UP_CHOPPY,39,2
vol_velocity_w,15m,UP_CHOPPY,42,5
vol_velocity_w,15m,UP_CHOPPY,51,1
vol_velocity_w,15m,UP_CHOPPY,54,1
vol_velocity_w,15m,DOWN_SMOOTH,3,45
vol_velocity_w,15m,DOWN_SMOOTH,6,10
vol_velocity_w,15m,DOWN_SMOOTH,7,1
vol_velocity_w,15m,DOWN_SMOOTH,9,4
vol_velocity_w,15m,DOWN_SMOOTH,12,3
vol_velocity_w,15m,DOWN_SMOOTH,15,1
vol_velocity_w,15m,DOWN_SMOOTH,21,1
vol_velocity_w,15m,DOWN_SMOOTH,36,7
vol_velocity_w,15m,DOWN_SMOOTH,39,4
vol_velocity_w,15m,DOWN_SMOOTH,42,4
vol_velocity_w,15m,DOWN_SMOOTH,48,1
vol_velocity_w,15m,DOWN_CHOPPY,3,20
vol_velocity_w,15m,DOWN_CHOPPY,6,4
vol_velocity_w,15m,DOWN_CHOPPY,12,2
vol_velocity_w,15m,DOWN_CHOPPY,21,1
vol_velocity_w,15m,DOWN_CHOPPY,27,1
vol_velocity_w,15m,DOWN_CHOPPY,33,2
vol_velocity_w,15m,DOWN_CHOPPY,36,4
vol_velocity_w,15m,DOWN_CHOPPY,39,1
vol_velocity_w,15m,DOWN_CHOPPY,48,3
vol_velocity_w,15m,DOWN_CHOPPY,51,1
vol_velocity_w,15m,FLAT_SMOOTH,2,1
vol_velocity_w,15m,FLAT_SMOOTH,3,111
vol_velocity_w,15m,FLAT_SMOOTH,4,4
vol_velocity_w,15m,FLAT_SMOOTH,6,26
vol_velocity_w,15m,FLAT_SMOOTH,7,1
vol_velocity_w,15m,FLAT_SMOOTH,9,11
vol_velocity_w,15m,FLAT_SMOOTH,10,1
vol_velocity_w,15m,FLAT_SMOOTH,12,6
vol_velocity_w,15m,FLAT_SMOOTH,15,3
vol_velocity_w,15m,FLAT_SMOOTH,18,1
vol_velocity_w,15m,FLAT_SMOOTH,24,2
vol_velocity_w,15m,FLAT_SMOOTH,36,4
vol_velocity_w,15m,FLAT_SMOOTH,39,5
vol_velocity_w,15m,FLAT_SMOOTH,42,7
vol_velocity_w,15m,FLAT_SMOOTH,45,4
vol_velocity_w,15m,FLAT_SMOOTH,48,3
vol_velocity_w,15m,FLAT_SMOOTH,51,2
vol_velocity_w,15m,FLAT_SMOOTH,54,2
vol_velocity_w,15m,FLAT_CHOPPY,3,114
vol_velocity_w,15m,FLAT_CHOPPY,6,43
vol_velocity_w,15m,FLAT_CHOPPY,7,1
vol_velocity_w,15m,FLAT_CHOPPY,9,22
vol_velocity_w,15m,FLAT_CHOPPY,12,4
vol_velocity_w,15m,FLAT_CHOPPY,15,4
vol_velocity_w,15m,FLAT_CHOPPY,18,6
vol_velocity_w,15m,FLAT_CHOPPY,24,2
vol_velocity_w,15m,FLAT_CHOPPY,33,1
vol_velocity_w,15m,FLAT_CHOPPY,36,18
vol_velocity_w,15m,FLAT_CHOPPY,39,20
vol_velocity_w,15m,FLAT_CHOPPY,42,10
vol_velocity_w,15m,FLAT_CHOPPY,45,3
vol_velocity_w,15m,FLAT_CHOPPY,48,5
vol_velocity_w,15m,FLAT_CHOPPY,51,1
vol_velocity_w,15m,FLAT_CHOPPY,54,2
vol_velocity_w,15m,FLAT_CHOPPY,57,1
vol_velocity_w,15m,FLAT_CHOPPY,60,1
vol_velocity_w,15m,FLAT_CHOPPY,63,1
vol_velocity_w,1h,UP_SMOOTH,12,7
vol_velocity_w,1h,UP_SMOOTH,24,1
vol_velocity_w,1h,UP_SMOOTH,36,6
vol_velocity_w,1h,UP_SMOOTH,48,4
vol_velocity_w,1h,UP_SMOOTH,60,6
vol_velocity_w,1h,UP_SMOOTH,72,2
vol_velocity_w,1h,UP_SMOOTH,84,5
vol_velocity_w,1h,UP_CHOPPY,12,3
vol_velocity_w,1h,UP_CHOPPY,36,8
vol_velocity_w,1h,UP_CHOPPY,48,2
vol_velocity_w,1h,UP_CHOPPY,60,2
vol_velocity_w,1h,UP_CHOPPY,84,3
vol_velocity_w,1h,DOWN_SMOOTH,12,2
vol_velocity_w,1h,DOWN_SMOOTH,24,2
vol_velocity_w,1h,DOWN_SMOOTH,36,3
vol_velocity_w,1h,DOWN_SMOOTH,48,5
vol_velocity_w,1h,DOWN_SMOOTH,72,2
vol_velocity_w,1h,DOWN_SMOOTH,84,3
vol_velocity_w,1h,DOWN_SMOOTH,120,1
vol_velocity_w,1h,DOWN_CHOPPY,12,2
vol_velocity_w,1h,DOWN_CHOPPY,24,1
vol_velocity_w,1h,DOWN_CHOPPY,36,4
vol_velocity_w,1h,DOWN_CHOPPY,48,2
vol_velocity_w,1h,DOWN_CHOPPY,60,1
vol_velocity_w,1h,DOWN_CHOPPY,72,1
vol_velocity_w,1h,DOWN_CHOPPY,84,1
vol_velocity_w,1h,DOWN_CHOPPY,96,1
vol_velocity_w,1h,FLAT_SMOOTH,12,11
vol_velocity_w,1h,FLAT_SMOOTH,24,1
vol_velocity_w,1h,FLAT_SMOOTH,36,4
vol_velocity_w,1h,FLAT_SMOOTH,48,4
vol_velocity_w,1h,FLAT_SMOOTH,60,9
vol_velocity_w,1h,FLAT_SMOOTH,84,11
vol_velocity_w,1h,FLAT_CHOPPY,12,18
vol_velocity_w,1h,FLAT_CHOPPY,24,14
vol_velocity_w,1h,FLAT_CHOPPY,36,18
vol_velocity_w,1h,FLAT_CHOPPY,48,11
vol_velocity_w,1h,FLAT_CHOPPY,60,5
vol_velocity_w,1h,FLAT_CHOPPY,72,6
vol_velocity_w,1h,FLAT_CHOPPY,84,12
vol_velocity_w,1h,FLAT_CHOPPY,96,1
vol_velocity_w,1h,FLAT_CHOPPY,108,1
price_velocity_w,5s,UP_SMOOTH,1,785
price_velocity_w,5s,UP_SMOOTH,2,189
price_velocity_w,5s,UP_SMOOTH,3,48
price_velocity_w,5s,UP_SMOOTH,4,23
price_velocity_w,5s,UP_SMOOTH,5,10
price_velocity_w,5s,UP_SMOOTH,6,3
price_velocity_w,5s,UP_SMOOTH,7,2
price_velocity_w,5s,UP_SMOOTH,9,1
price_velocity_w,5s,UP_CHOPPY,1,454
price_velocity_w,5s,UP_CHOPPY,2,113
price_velocity_w,5s,UP_CHOPPY,3,22
price_velocity_w,5s,UP_CHOPPY,4,9
price_velocity_w,5s,UP_CHOPPY,5,5
price_velocity_w,5s,UP_CHOPPY,6,1
price_velocity_w,5s,DOWN_SMOOTH,1,565
price_velocity_w,5s,DOWN_SMOOTH,2,119
price_velocity_w,5s,DOWN_SMOOTH,3,28
price_velocity_w,5s,DOWN_SMOOTH,4,11
price_velocity_w,5s,DOWN_SMOOTH,5,8
price_velocity_w,5s,DOWN_CHOPPY,1,354
price_velocity_w,5s,DOWN_CHOPPY,2,80
price_velocity_w,5s,DOWN_CHOPPY,3,15
price_velocity_w,5s,DOWN_CHOPPY,4,6
price_velocity_w,5s,DOWN_CHOPPY,5,4
price_velocity_w,5s,FLAT_SMOOTH,1,1145
price_velocity_w,5s,FLAT_SMOOTH,2,259
price_velocity_w,5s,FLAT_SMOOTH,3,75
price_velocity_w,5s,FLAT_SMOOTH,4,16
price_velocity_w,5s,FLAT_SMOOTH,5,2
price_velocity_w,5s,FLAT_SMOOTH,6,3
price_velocity_w,5s,FLAT_SMOOTH,10,1
price_velocity_w,5s,FLAT_CHOPPY,1,2007
price_velocity_w,5s,FLAT_CHOPPY,2,488
price_velocity_w,5s,FLAT_CHOPPY,3,149
price_velocity_w,5s,FLAT_CHOPPY,4,46
price_velocity_w,5s,FLAT_CHOPPY,5,15
price_velocity_w,5s,FLAT_CHOPPY,6,6
price_velocity_w,5s,FLAT_CHOPPY,7,3
price_velocity_w,5s,FLAT_CHOPPY,8,1
price_velocity_w,1m,UP_SMOOTH,1,223
price_velocity_w,1m,UP_SMOOTH,2,118
