**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

entry_idx,entry_dt,entry_px,side,exit_idx,exit_dt,exit_px,exit_reason,pnl_pts,pnl_usd,mfe_usd,bars_held,slope_at_entry,slope_at_exit,slope_min,slope_max
82319,2025-04-04 15:11:00+00:00,18019.25,Long,82325,2025-04-04 15:17:00+00:00,18071.75,PivotExitLong,52.5,103.1,209.0,6,9.204894327030033,13.815684093437152,7.9251946607341495,13.743548387096775
82325,2025-04-04 15:17:00+00:00,18071.75,Short,82329,2025-04-04 15:21:00+00:00,18096.25,PivotExitShort,-24.5,-50.9,58.0,4,13.815684093437152,11.178587319243604,11.706173526140155,13.815684093437152
82329,2025-04-04 15:21:00+00:00,18096.25,Long,82334,2025-04-04 15:26:00+00:00,18018.75,PivotExitLong,-77.5,-156.9,30.0,5,11.178587319243604,6.387764182424917,7.979199110122358,11.706173526140155
82334,2025-04-04 15:26:00+00:00,18018.75,Short,82351,2025-04-04 15:43:00+00:00,17938.75,PivotExitShort,80.0,158.1,331.5,17,6.387764182424917,-9.015239154616241,-9.580033370411568,7.979199110122358
82351,2025-04-04 15:43:00+00:00,17938.75,Long,82362,2025-04-04 15:54:00+00:00,17934.5,PivotExitLong,-4.25,-10.4,128.0,11,-9.015239154616241,0.01557285873192436,-9.335761957730812,-1.1984427141268075
82362,2025-04-04 15:54:00+00:00,17934.5,Short,82364,2025-04-04 15:56:00+00:00,17988.25,PivotExitShort,-53.75,-109.4,0.0,2,0.01557285873192436,1.0368186874304783,-1.1984427141268075,0.8328142380422692
82364,2025-04-04 15:56:00+00:00,17988.25,Long,82366,2025-04-04 15:58:00+00:00,17936.25,PivotExitLong,-52.0,-105.9,0.0,2,1.0368186874304783,1.350055617352614,0.8328142380422692,1.2934927697441603
82366,2025-04-04 15:58:00+00:00,17936.25,Short,82371,2025-04-04 16:03:00+00:00,17930.75,PivotExitShort,5.5,9.1,108.5,5,1.350055617352614,1.439488320355951,0.9898776418242492,1.350055617352614
82371,2025-04-04 16:03:00+00:00,17930.75,Long,82377,2025-04-04 16:09:00+00:00,17908.75,PivotExitLong,-22.0,-45.9,65.5,6,1.439488320355951,-0.3908231368186874,0.3081757508342603,1.5053948832035595
82377,2025-04-04 16:09:00+00:00,17908.75,Short,82383,2025-04-04 16:15:00+00:00,17939.0,PivotExitShort,-30.25,-62.4,33.5,6,-0.3908231368186874,-2.2825917686318133,-1.8558398220244716,0.3081757508342603
82383,2025-04-04 16:15:00+00:00,17939.0,Long,82385,2025-04-04 16:17:00+00:00,17858.25,PivotExitLong,-80.75,-163.4,0.0,2,-2.2825917686318133,-3.232258064516129,-2.75817575083426,-1.8558398220244716
82385,2025-04-04 16:17:00+00:00,17858.25,Short,82405,2025-04-04 16:37:00+00:00,17797.0,PivotExitShort,61.25,120.6,280.5,20,-3.232258064516129,-6.6840934371523915,-8.493715239154616,-2.75817575083426
82405,2025-04-04 16:37:00+00:00,17797.0,Long,82413,2025-04-04 16:45:00+00:00,17755.75,PivotExitLong,-41.25,-84.4,52.5,8,-6.6840934371523915,-0.5906562847608454,-7.300778642936597,-1.23615127919911
82413,2025-04-04 16:45:00+00:00,17755.75,Short,82425,2025-04-04 16:57:00+00:00,17772.25,PivotExitShort,-16.5,-34.9,64.5,12,-0.5906562847608454,-0.5561735261401557,-1.23615127919911,-0.3576195773081201
82425,2025-04-04 16:57:00+00:00,17772.25,Long,82435,2025-04-04 17:07:00+00:00,17732.25,PivotExitLong,-40.0,-81.9,62.0,10,-0.5561735261401557,-1.2849276974416017,-1.3840378197997776,-0.4932703003337041
82435,2025-04-04 17:07:00+00:00,17732.25,Short,82450,2025-04-04 17:22:00+00:00,17685.0,PivotExitShort,47.25,92.6,189.5,15,-1.2849276974416017,-4.514293659621802,-4.445550611790879,-0.7814238042269188
82450,2025-04-04 17:22:00+00:00,17685.0,Long,82459,2025-04-04 17:31:00+00:00,17692.0,PivotExitLong,7.0,12.1,108.0,9,-4.514293659621802,-2.185094549499444,-4.514293659621802,-2.149555061179088
82459,2025-04-04 17:31:00+00:00,17692.0,Short,82462,2025-04-04 17:34:00+00:00,17725.25,PivotExitShort,-33.25,-68.4,33.5,3,-2.185094549499444,-0.25639599555061177,-2.185094549499444,-0.8229699666295884
82462,2025-04-04 17:34:00+00:00,17725.25,Long,82474,2025-04-04 17:46:00+00:00,17775.5,PivotExitLong,50.25,98.6,203.0,12,-0.25639599555061177,5.383147942157954,-0.8229699666295884,5.700723025583982
82474,2025-04-04 17:46:00+00:00,17775.5,Short,82477,2025-04-04 17:49:00+00:00,17844.75,PivotExitShort,-69.25,-140.4,0.0,3,5.383147942157954,5.307397107897664,5.135150166852058,5.561234705228031
82477,2025-04-04 17:49:00+00:00,17844.75,Long,82484,2025-04-04 17:56:00+00:00,17797.0,PivotExitLong,-47.75,-97.4,12.5,7,5.307397107897664,4.53559510567297,4.485372636262514,5.307397107897664
82484,2025-04-04 17:56:00+00:00,17797.0,Short,82488,2025-04-04 18:00:00+00:00,17867.25,PivotExitShort,-70.25,-142.4,0.0,4,4.53559510567297,4.330645161290323,4.456618464961068,4.595773081201335
82488,2025-04-04 18:00:00+00:00,17867.25,Long,82494,2025-04-04 18:06:00+00:00,17838.5,PivotExitLong,-28.75,-59.4,69.5,6,4.330645161290323,3.0907675194660733,3.2692436040044495,4.4655172413793105
82494,2025-04-04 18:06:00+00:00,17838.5,Short,82536,2025-04-04 18:48:00+00:00,17628.25,PivotExitShort,210.25,418.6,555.5,42,3.0907675194660733,-4.530422691879867,-8.589432703003338,3.2692436040044495
82536,2025-04-04 18:48:00+00:00,17628.25,Long,82547,2025-04-04 18:59:00+00:00,17614.0,PivotExitLong,-14.25,-30.4,73.5,11,-4.530422691879867,0.6159065628476085,-5.030812013348164,0.39338153503893214
82547,2025-04-04 18:59:00+00:00,17614.0,Short,82558,2025-04-04 19:10:00+00:00,17630.25,PivotExitShort,-16.25,-34.4,80.0,11,0.6159065628476085,0.146384872080089,0.10728587319243604,0.860789766407119
82558,2025-04-04 19:10:00+00:00,17630.25,Long,82566,2025-04-04 19:18:00+00:00,17669.75,PivotExitLong,39.5,77.1,186.5,8,0.146384872080089,1.3339265850945494,0.146384872080089,1.3667964404894326
82566,2025-04-04 19:18:00+00:00,17669.75,Short,82570,2025-04-04 19:22:00+00:00,17712.25,PivotExitShort,-42.5,-86.9,62.0,4,1.3339265850945494,3.0418242491657397,1.3339265850945494,2.132035595105673
82570,2025-04-04 19:22:00+00:00,17712.25,Long,82589,2025-04-04 19:41:00+00:00,17792.5,PivotExitLong,80.25,158.6,263.5,19,3.0418242491657397,5.028086763070078,2.132035595105673,7.224026696329255
82589,2025-04-04 19:41:00+00:00,17792.5,Short,82594,2025-04-04 19:46:00+00:00,17830.75,PivotExitShort,-38.25,-78.4,40.5,5,5.028086763070078,4.558787541713015,4.726918798665183,5.45055617352614
82594,2025-04-04 19:46:00+00:00,17830.75,Long,82595,2025-04-04 19:47:00+00:00,17761.5,PivotExitLong,-69.25,-140.4,0.0,1,4.558787541713015,3.6520022246941046,4.558787541713015,4.96440489432703
82595,2025-04-04 19:47:00+00:00,17761.5,Short,82614,2025-04-04 20:06:00+00:00,17518.5,PivotExitShort,243.0,484.1,620.0,19,3.6520022246941046,-13.309232480533927,-13.529477196885429,4.558787541713015
82614,2025-04-04 20:06:00+00:00,17518.5,Long,82628,2025-04-04 20:20:00+00:00,17480.25,PivotExitLong,-38.25,-78.4,19.5,14,-13.309232480533927,-3.6378754171301444,-13.429421579532814,-4.230812013348165
82628,2025-04-04 20:20:00+00:00,17480.25,Short,82663,2025-04-04 20:55:00+00:00,17500.0,EodExitShort,-19.75,-41.4,144.5,34,-3.6378754171301444,3.199666295884316,-4.230812013348165,3.7654616240266963
82789,2025-04-07 00:01:00+00:00,16744.0,Short,82794,2025-04-07 00:06:00+00:00,16625.75,PivotExitShort,118.25,234.6,456.0,5,0.3558954393770857,-2.9050611790878755,-2.4126807563959956,0.603726362625139
82794,2025-04-07 00:06:00+00:00,16625.75,Long,82799,2025-04-07 00:11:00+00:00,16617.0,PivotExitLong,-8.75,-19.4,93.5,5,-2.9050611790878755,-4.173692992213571,-4.08392658509455,-2.4126807563959956
82799,2025-04-07 00:11:00+00:00,16617.0,Short,82806,2025-04-07 00:18:00+00:00,16661.0,PivotExitShort,-44.0,-89.9,48.5,7,-4.173692992213571,-3.8627919911012234,-4.739655172413793,-4.08392658509455
82806,2025-04-07 00:18:00+00:00,16661.0,Long,82832,2025-04-07 00:44:00+00:00,16712.0,PivotExitLong,51.0,100.1,205.0,26,-3.8627919911012234,3.8025027808676306,-4.3221913236929925,5.585761957730812
82832,2025-04-07 00:44:00+00:00,16712.0,Short,82843,2025-04-07 00:55:00+00:00,16737.0,PivotExitShort,-25.0,-51.9,48.5,11,3.8025027808676306,-0.15589543937708564,0.0073971078976640715,4.396718576195773
82843,2025-04-07 00:55:00+00:00,16737.0,Long,82852,2025-04-07 01:04:00+00:00,16753.5,PivotExitLong,16.5,31.1,164.0,9,-0.15589543937708564,1.972080088987764,-0.27519466073414905,1.8150166852057843
82852,2025-04-07 01:04:00+00:00,16753.5,Short,82859,2025-04-07 01:11:00+00:00,16801.5,PivotExitShort,-48.0,-97.9,31.5,7,1.972080088987764,3.0596774193548386,1.7385428253615127,2.6552280311457173
82859,2025-04-07 01:11:00+00:00,16801.5,Long,82884,2025-04-07 01:36:00+00:00,16871.25,PivotExitLong,69.75,137.6,287.5,25,3.0596774193548386,5.3508342602892105,2.6552280311457173,6.9851501668520575
82884,2025-04-07 01:36:00+00:00,16871.25,Short,82892,2025-04-07 01:44:00+00:00,16871.5,PivotExitShort,-0.25,-2.4,96.0,8,5.3508342602892105,0.3669076751946607,0.8743047830923248,6.073526140155729
82892,2025-04-07 01:44:00+00:00,16871.5,Long,82910,2025-04-07 02:02:00+00:00,16946.25,PivotExitLong,74.75,147.6,275.5,18,0.3669076751946607,4.710845383759733,-1.6421023359288098,4.510122358175751
82910,2025-04-07 02:02:00+00:00,16946.25,Short,82913,2025-04-07 02:05:00+00:00,17006.0,PivotExitShort,-59.75,-121.4,0.0,3,4.710845383759733,5.7764182424916575,4.510122358175751,5.638709677419355
82913,2025-04-07 02:05:00+00:00,17006.0,Long,82919,2025-04-07 02:11:00+00:00,16945.5,PivotExitLong,-60.5,-122.9,0.0,6,5.7764182424916575,4.15650723025584,4.685372636262514,5.7764182424916575
82919,2025-04-07 02:11:00+00:00,16945.5,Short,82928,2025-04-07 02:20:00+00:00,16993.75,PivotExitShort,-48.25,-98.4,0.0,9,4.15650723025584,0.16195773081201334,0.4303114571746385,4.685372636262514
82928,2025-04-07 02:20:00+00:00,16993.75,Long,82932,2025-04-07 02:24:00+00:00,16943.5,PivotExitLong,-50.25,-102.4,0.0,4,0.16195773081201334,-0.7726918798665183,-0.5020578420467185,0.4303114571746385
82932,2025-04-07 02:24:00+00:00,16943.5,Short,82956,2025-04-07 02:48:00+00:00,16920.75,PivotExitShort,22.75,43.6,169.5,24,-0.7726918798665183,-2.8311457174638486,-3.567074527252503,-0.5020578420467185
82956,2025-04-07 02:48:00+00:00,16920.75,Long,82964,2025-04-07 02:56:00+00:00,16881.5,PivotExitLong,-39.25,-80.4,28.5,8,-2.8311457174638486,-1.0445494994438265,-3.246996662958843,-0.8906562847608454
82964,2025-04-07 02:56:00+00:00,16881.5,Short,83010,2025-04-07 03:42:00+00:00,16806.25,PivotExitShort,75.25,148.6,272.0,46,-1.0445494994438265,-2.7800333704115685,-3.528754171301446,-0.4200222469410456
83010,2025-04-07 03:42:00+00:00,16806.25,Long,83040,2025-04-07 04:12:00+00:00,16794.5,PivotExitLong,-11.75,-25.4,87.0,30,-2.7800333704115685,1.5803114571746384,-3.0875417130144607,2.6194104560622913
83040,2025-04-07 04:12:00+00:00,16794.5,Short,83076,2025-04-07 04:48:00+00:00,16722.5,PivotExitShort,72.0,142.1,235.5,36,1.5803114571746384,-2.497385984427141,-4.861179087875417,1.6753615127919912
83076,2025-04-07 04:48:00+00:00,16722.5,Long,83091,2025-04-07 05:03:00+00:00,16725.75,PivotExitLong,3.25,4.6,103.5,15,-2.497385984427141,2.075806451612903,-2.7977753058954393,2.2717463848720802
83091,2025-04-07 05:03:00+00:00,16725.75,Short,83096,2025-04-07 05:08:00+00:00,16789.5,PivotExitShort,-63.75,-129.4,0.0,5,2.075806451612903,2.7152947719688543,2.075806451612903,2.554393770856507
83096,2025-04-07 05:08:00+00:00,16789.5,Long,83113,2025-04-07 05:25:00+00:00,16830.25,PivotExitLong,40.75,79.6,195.5,17,2.7152947719688543,4.7119577308120135,2.554393770856507,4.684315906562848
83113,2025-04-07 05:25:00+00:00,16830.25,Short,83147,2025-04-07 05:59:00+00:00,16763.0,PivotExitShort,67.25,132.6,249.0,34,4.7119577308120135,-1.4737486095661847,-5.065572858731924,4.768520578420468
83147,2025-04-07 05:59:00+00:00,16763.0,Long,83158,2025-04-07 06:10:00+00:00,16731.0,PivotExitLong,-32.0,-65.9,105.0,11,-1.4737486095661847,1.5078420467185762,-1.7563959955506119,1.8954393770856508
83158,2025-04-07 06:10:00+00:00,16731.0,Short,83206,2025-04-07 06:58:00+00:00,16570.75,PivotExitShort,160.25,318.6,425.0,48,1.5078420467185762,-4.656840934371524,-6.014071190211346,1.7555061179087876
83206,2025-04-07 06:58:00+00:00,16570.75,Long,83213,2025-04-07 07:05:00+00:00,16500.25,PivotExitLong,-70.5,-142.9,0.0,7,-4.656840934371524,-3.3622914349276973,-4.769354838709678,-3.697274749721913
83213,2025-04-07 07:05:00+00:00,16500.25,Short,83218,2025-04-07 07:10:00+00:00,16547.0,PivotExitShort,-46.75,-95.4,0.0,5,-3.3622914349276973,-1.3336484983314794,-3.697274749721913,-1.8132925472747496
83218,2025-04-07 07:10:00+00:00,16547.0,Long,83229,2025-04-07 07:21:00+00:00,16596.5,PivotExitLong,49.5,97.1,212.0,11,-1.3336484983314794,3.7738042269187986,-1.8132925472747496,3.6870411568409343
83229,2025-04-07 07:21:00+00:00,16596.5,Short,83248,2025-04-07 07:40:00+00:00,16625.25,PivotExitShort,-28.75,-59.4,83.0,19,3.7738042269187986,-0.9539488320355951,-0.8133481646273637,3.842157953281424
83248,2025-04-07 07:40:00+00:00,16625.25,Long,83259,2025-04-07 07:51:00+00:00,16591.0,PivotExitLong,-34.25,-70.4,38.5,11,-0.9539488320355951,1.2409343715239154,-0.9539488320355951,1.2266963292547275
83259,2025-04-07 07:51:00+00:00,16591.0,Short,83264,2025-04-07 07:56:00+00:00,16650.0,PivotExitShort,-59.0,-119.9,0.0,5,1.2409343715239154,2.2784204671857617,1.1591768631813126,1.911067853170189
83264,2025-04-07 07:56:00+00:00,16650.0,Long,83274,2025-04-07 08:06:00+00:00,16821.25,PivotExitLong,171.25,340.6,436.0,10,2.2784204671857617,7.9852057842046715,1.911067853170189,7.499276974416018
83274,2025-04-07 08:06:00+00:00,16821.25,Short,83282,2025-04-07 08:14:00+00:00,16809.5,PivotExitShort,11.75,21.6,133.5,8,7.9852057842046715,9.742547274749722,7.499276974416018,9.854226918798664
83282,2025-04-07 08:14:00+00:00,16809.5,Long,83291,2025-04-07 08:23:00+00:00,16850.5,PivotExitLong,41.0,80.1,206.0,9,9.742547274749722,7.85111234705228,8.556896551724138,10.143270300333704
83291,2025-04-07 08:23:00+00:00,16850.5,Short,83294,2025-04-07 08:26:00+00:00,16903.0,PivotExitShort,-52.5,-106.9,0.0,3,7.85111234705228,5.813236929922136,6.732480533926585,8.556896551724138
83294,2025-04-07 08:26:00+00:00,16903.0,Long,83295,2025-04-07 08:27:00+00:00,16840.5,PivotExitLong,-62.5,-126.9,0.0,1,5.813236929922136,4.991045606229143,5.813236929922136,6.732480533926585
83295,2025-04-07 08:27:00+00:00,16840.5,Short,83302,2025-04-07 08:34:00+00:00,16884.0,PivotExitShort,-43.5,-88.9,27.0,7,4.991045606229143,2.2661290322580645,1.6129032258064515,5.813236929922136
83302,2025-04-07 08:34:00+00:00,16884.0,Long,83314,2025-04-07 08:46:00+00:00,16897.75,PivotExitLong,13.75,25.6,132.5,12,2.2661290322580645,2.124360400444939,1.7906006674082313,3.7872636262513906
83314,2025-04-07 08:46:00+00:00,16897.75,Short,83321,2025-04-07 08:53:00+00:00,16935.75,PivotExitShort,-38.0,-77.9,41.5,7,2.124360400444939,1.8874304783092324,1.9834816462736373,2.436318131256952
83321,2025-04-07 08:53:00+00:00,16935.75,Long,83323,2025-04-07 08:55:00+00:00,16876.5,PivotExitLong,-59.25,-120.4,0.0,2,1.8874304783092324,1.589377085650723,1.6561179087875417,1.9834816462736373
83323,2025-04-07 08:55:00+00:00,16876.5,Short,83355,2025-04-07 09:27:00+00:00,16804.75,PivotExitShort,71.75,141.6,239.0,32,1.589377085650723,-3.4572302558398222,-4.403058954393771,1.6561179087875417
83355,2025-04-07 09:27:00+00:00,16804.75,Long,83385,2025-04-07 09:57:00+00:00,16888.0,PivotExitLong,83.25,164.6,275.0,30,-3.4572302558398222,3.6727474972191323,-3.7988320355951055,6.05222469410456
83385,2025-04-07 09:57:00+00:00,16888.0,Short,83391,2025-04-07 10:03:00+00:00,17001.0,PivotExitShort,-113.0,-227.9,61.5,6,3.6727474972191323,1.8033926585094548,1.3721357063403783,4.203114571746385
83391,2025-04-07 10:03:00+00:00,17001.0,Long,83414,2025-04-07 10:26:00+00:00,17107.0,PivotExitLong,106.0,210.1,327.0,23,1.8033926585094548,8.891935483870968,1.5627919911012236,9.71012235817575
83414,2025-04-07 10:26:00+00:00,17107.0,Short,83422,2025-04-07 10:34:00+00:00,17114.25,PivotExitShort,-7.25,-16.4,88.0,8,8.891935483870968,2.646941045606229,3.035817575083426,9.540767519466073
83422,2025-04-07 10:34:00+00:00,17114.25,Long,83430,2025-04-07 10:42:00+00:00,17186.25,PivotExitLong,72.0,142.1,273.5,8,2.646941045606229,4.139321468298109,2.504226918798665,3.866796440489433
83430,2025-04-07 10:42:00+00:00,17186.25,Short,83432,2025-04-07 10:44:00+00:00,17245.5,PivotExitShort,-59.25,-120.4,0.0,2,4.139321468298109,4.6853170189099,3.8097330367074527,4.316573971078976
83432,2025-04-07 10:44:00+00:00,17245.5,Long,83436,2025-04-07 10:48:00+00:00,17207.75,PivotExitLong,-37.75,-77.4,40.5,4,4.6853170189099,5.567296996662959,4.316573971078976,5.344438264738598
83436,2025-04-07 10:48:00+00:00,17207.75,Short,83445,2025-04-07 10:57:00+00:00,17141.75,PivotExitShort,66.0,130.1,228.0,9,5.567296996662959,2.2334260289210235,3.4055061179087875,5.567296996662959
83445,2025-04-07 10:57:00+00:00,17141.75,Long,83446,2025-04-07 10:58:00+00:00,17088.5,PivotExitLong,-53.25,-108.4,0.0,1,2.2334260289210235,1.2454949944382647,2.2334260289210235,3.4055061179087875
83446,2025-04-07 10:58:00+00:00,17088.5,Short,83450,2025-04-07 11:02:00+00:00,17136.75,PivotExitShort,-48.25,-98.4,0.0,4,1.2454949944382647,-2.4863737486095663,-1.6889321468298109,2.2334260289210235
83450,2025-04-07 11:02:00+00:00,17136.75,Long,83463,2025-04-07 11:15:00+00:00,17171.0,PivotExitLong,34.25,66.6,170.5,13,-2.4863737486095663,0.19938820912124583,-3.9558954393770858,-0.33726362625139045
83463,2025-04-07 11:15:00+00:00,17171.0,Short,83470,2025-04-07 11:22:00+00:00,17182.5,PivotExitShort,-11.5,-24.9,88.5,7,0.19938820912124583,1.95055617352614,-0.33726362625139045,1.867575083426029
83470,2025-04-07 11:22:00+00:00,17182.5,Long,83472,2025-04-07 11:24:00+00:00,17127.25,PivotExitLong,-55.25,-112.4,0.0,2,1.95055617352614,1.4852057842046718,1.6342046718576195,1.95055617352614
83472,2025-04-07 11:24:00+00:00,17127.25,Short,83477,2025-04-07 11:29:00+00:00,17187.25,PivotExitShort,-60.0,-121.9,34.0,5,1.4852057842046718,-0.5279755283648498,-0.23882091212458287,1.6342046718576195
83477,2025-04-07 11:29:00+00:00,17187.25,Long,83480,2025-04-07 11:32:00+00:00,17128.0,PivotExitLong,-59.25,-120.4,0.0,3,-0.5279755283648498,-1.8791991101223582,-1.4799221357063403,-0.23882091212458287
83480,2025-04-07 11:32:00+00:00,17128.0,Short,83504,2025-04-07 11:56:00+00:00,17058.5,PivotExitShort,69.5,137.1,245.5,24,-1.8791991101223582,-4.301056729699666,-5.230812013348165,-1.4799221357063403
83504,2025-04-07 11:56:00+00:00,17058.5,Long,83511,2025-04-07 12:03:00+00:00,17075.25,PivotExitLong,16.75,31.6,138.5,7,-4.301056729699666,0.6727474972191324,-4.616295884315907,0.11507230255839822
83511,2025-04-07 12:03:00+00:00,17075.25,Short,83523,2025-04-07 12:15:00+00:00,17015.25,PivotExitShort,60.0,118.1,209.0,12,0.6727474972191324,-1.7340934371523915,-1.4701334816462737,1.0418798665183537
83523,2025-04-07 12:15:00+00:00,17015.25,Long,83528,2025-04-07 12:20:00+00:00,16969.25,PivotExitLong,-46.0,-93.9,0.0,5,-1.7340934371523915,-3.0307007786429367,-2.7376529477196887,-1.4701334816462737
83528,2025-04-07 12:20:00+00:00,16969.25,Short,83533,2025-04-07 12:25:00+00:00,17031.25,PivotExitShort,-62.0,-125.9,0.0,5,-3.0307007786429367,-3.5695773081201336,-3.83587319243604,-2.7376529477196887
83533,2025-04-07 12:25:00+00:00,17031.25,Long,83540,2025-04-07 12:32:00+00:00,17150.75,PivotExitLong,119.5,237.1,376.0,7,-3.5695773081201336,3.926140155728587,-3.7573971078976642,2.8454949944382646
83540,2025-04-07 12:32:00+00:00,17150.75,Short,83557,2025-04-07 12:49:00+00:00,17065.0,PivotExitShort,85.75,169.6,274.0,17,3.926140155728587,1.6637374860956617,2.3577864293659623,7.859343715239155
83557,2025-04-07 12:49:00+00:00,17065.0,Long,83569,2025-04-07 13:01:00+00:00,17101.75,PivotExitLong,36.75,71.6,262.0,12,1.6637374860956617,0.596440489432703,-0.942880978865406,2.3577864293659623
83569,2025-04-07 13:01:00+00:00,17101.75,Short,83580,2025-04-07 13:12:00+00:00,17102.75,PivotExitShort,-1.0,-3.9,106.0,11,0.596440489432703,-0.3032258064516129,0.018020022246941044,1.3914905450500556
83580,2025-04-07 13:12:00+00:00,17102.75,Long,83584,2025-04-07 13:16:00+00:00,17044.75,PivotExitLong,-58.0,-117.9,0.0,4,-0.3032258064516129,-2.793604004449388,-1.8006117908787542,0.018020022246941044
83584,2025-04-07 13:16:00+00:00,17044.75,Short,83600,2025-04-07 13:32:00+00:00,16967.5,PivotExitShort,77.25,152.6,269.5,16,-2.793604004449388,-6.566573971078976,-6.289432703003337,-1.8006117908787542
83600,2025-04-07 13:32:00+00:00,16967.5,Long,83601,2025-04-07 13:33:00+00:00,16869.0,PivotExitLong,-98.5,-198.9,0.0,1,-6.566573971078976,-6.762013348164627,-6.566573971078976,-6.168631813125695
83601,2025-04-07 13:33:00+00:00,16869.0,Short,83608,2025-04-07 13:40:00+00:00,16843.75,PivotExitShort,25.25,48.6,220.0,7,-6.762013348164627,-10.514349276974416,-9.792157953281423,-6.566573971078976
83608,2025-04-07 13:40:00+00:00,16843.75,Long,83609,2025-04-07 13:41:00+00:00,16775.25,PivotExitLong,-68.5,-138.9,0.0,1,-10.514349276974416,-10.879977753058954,-10.514349276974416,-9.792157953281423
83609,2025-04-07 13:41:00+00:00,16775.25,Short,83613,2025-04-07 13:45:00+00:00,16755.5,PivotExitShort,19.75,37.6,138.0,4,-10.879977753058954,-12.406173526140156,-12.174694104560622,-10.514349276974416
83613,2025-04-07 13:45:00+00:00,16755.5,Long,83630,2025-04-07 14:02:00+00:00,17257.5,PivotExitLong,502.0,1002.1,1163.5,17,-12.406173526140156,18.484371523915463,-12.406173526140156,17.513292547274748
