month,zone,zone_lo,zone_hi,feature,mean,std,median,skew,p25,p75,n
2025-06,21866-22140,21866.0,22140.0,time_of_day,0.45594478,0.28342706,0.45833334,0.087996774746774,0.2083333283662796,0.7083333134651184,157
2025-06,22140-22318,22140.0,22317.5,dmi_diff,11.463508,2.7856839,11.178303,0.3337447502480899,9.10276484489441,13.461328029632568,30
2025-06,22140-22318,22140.0,22317.5,dmi_gap,11.463508,2.7856839,11.178303,0.3337447502480899,9.10276484489441,13.461328029632568,30
2025-06,22140-22318,22140.0,22317.5,vol_rel,1.4187865,2.1292315,0.39914572,2.252871597329878,0.16929777711629868,2.259988486766815,30
2025-06,22140-22318,22140.0,22317.5,dir_vol,0.7019123,2.4604676,0.06795286,1.6643828168798795,-0.3163243979215622,0.5271017327904701,30
2025-06,22140-22318,22140.0,22317.5,velocity,12.941667,38.939095,2.75,1.4424934752123448,-9.625,23.1875,30
2025-06,22140-22318,22140.0,22317.5,z_se,16.549889,4.2781463,16.13065,0.6547602388050191,12.845796585083008,19.04297685623169,30
2025-06,22140-22318,22140.0,22317.5,price_accel,-0.675,57.617023,6.375,0.04831881262579961,-41.75,38.1875,30
2025-06,22140-22318,22140.0,22317.5,std_price,135.19856,45.59051,119.060745,0.18605558558385485,92.98603630065918,183.22129440307617,30
2025-06,22140-22318,22140.0,22317.5,variance_ratio,0.6076635,0.2843738,0.65065455,-0.029086028560292472,0.427217960357666,0.7108871638774872,30
2025-06,22140-22318,22140.0,22317.5,bar_range,258.4,127.77496,225.5,1.6337939972691178,189.0,261.75,30
2025-06,22140-22318,22140.0,22317.5,wick_ratio,0.6522156,0.26466456,0.6978651,-0.36279682160713367,0.4412664398550987,0.9014022499322891,30
2025-06,22140-22318,22140.0,22317.5,vwap_distance,896.7864,355.00577,1001.5322,-0.5688416690415382,606.543212890625,1193.8570861816406,30
2025-06,22140-22318,22140.0,22317.5,time_of_day,0.5208333,0.26081914,0.5833333,-0.4370615049594213,0.3437500074505806,0.7083333134651184,30
2025-06,22318-22898,22317.5,22897.75,dmi_diff,10.92388,8.229933,12.123168,-0.7597423569673601,6.890814781188965,16.811962127685547,101
2025-06,22318-22898,22317.5,22897.75,dmi_gap,12.257872,6.06692,12.123168,0.015114497199455764,7.5168938636779785,16.811962127685547,101
2025-06,22318-22898,22317.5,22897.75,vol_rel,0.9245023,0.99811065,0.37462762,1.306144459083966,0.20215216279029846,1.483476161956787,101
2025-06,22318-22898,22317.5,22897.75,dir_vol,0.052902117,1.3594598,0.15895456,-0.28604491614318944,-0.32037946581840515,0.4179845452308655,101
2025-06,22318-22898,22317.5,22897.75,velocity,6.2376237,29.707348,5.25,0.11699172778504553,-8.5,20.25,101
2025-06,22318-22898,22317.5,22897.75,z_se,11.649263,3.3628547,11.831305,0.01113972042024845,9.243273735046387,14.270501136779785,101
2025-06,22318-22898,22317.5,22897.75,price_accel,0.11881188,44.08413,-2.75,1.7654609290990246,-20.75,18.5,101
2025-06,22318-22898,22317.5,22897.75,std_price,74.14676,34.433403,66.29518,1.919010681572458,57.961708068847656,79.91605377197266,101
2025-06,22318-22898,22317.5,22897.75,variance_ratio,0.23904894,0.13386218,0.20996112,0.8468349624824663,0.15101303160190582,0.28091442584991455,101
2025-06,22318-22898,22317.5,22897.75,bar_range,174.46535,101.63267,145.0,1.7420670521509605,102.0,218.0,101
2025-06,22318-22898,22317.5,22897.75,wick_ratio,0.5867381,0.2496501,0.5744681,-0.1301281462307337,0.4137931168079376,0.8364779949188232,101
2025-06,22318-22898,22317.5,22897.75,vwap_distance,437.82144,274.6427,423.79526,1.306709737641761,272.13201904296875,528.5396728515625,101
2025-06,22318-22898,22317.5,22897.75,time_of_day,0.48514852,0.28553694,0.5,-0.04151827696612431,0.25,0.7083333134651184,101
2025-07,22980-23181,22979.5,23180.75,dmi_diff,7.302212,12.346383,8.503923,-0.07869325781023054,-3.9130189418792725,17.125154495239258,115
2025-07,22980-23181,22979.5,23180.75,dmi_gap,11.9827585,7.8847294,10.001085,0.6286718766184874,6.029817581176758,17.416629791259766,115
2025-07,22980-23181,22979.5,23180.75,vol_rel,0.95150614,1.1513438,0.4046335,1.8681153897219007,0.18913214653730392,1.5126116275787354,115
2025-07,22980-23181,22979.5,23180.75,dir_vol,0.19873162,1.4803587,0.11708339,-0.25514870322358163,-0.26059404015541077,0.5908368676900864,115
2025-07,22980-23181,22979.5,23180.75,velocity,4.878261,40.09179,1.75,-0.28352366898378484,-13.375,21.75,115
2025-07,22980-23181,22979.5,23180.75,z_se,8.433975,7.869043,9.186957,-0.2755029644227248,3.0310678482055664,12.756739139556885,115
2025-07,22980-23181,22979.5,23180.75,price_accel,-0.6456522,56.089775,2.5,-0.5215176056621665,-23.5,23.25,115
2025-07,22980-23181,22979.5,23180.75,std_price,65.92235,21.593164,63.67714,0.31378576957953735,48.73356628417969,80.56509017944336,115
2025-07,22980-23181,22979.5,23180.75,variance_ratio,0.5557267,0.28478932,0.5447127,0.77901790992183,0.3316180855035782,0.7012315094470978,115
2025-07,22980-23181,22979.5,23180.75,bar_range,198.8087,150.1716,151.0,2.506039715330932,106.0,242.5,115
2025-07,22980-23181,22979.5,23180.75,wick_ratio,0.52658737,0.2731873,0.4921875,0.12076360670661367,0.29016128182411194,0.7624182999134064,115
2025-07,22980-23181,22979.5,23180.75,vwap_distance,174.78987,318.31033,167.89803,-0.19534915924882518,13.124821662902832,376.8608703613281,115
2025-07,22980-23181,22979.5,23180.75,time_of_day,0.48695657,0.29320842,0.5,-0.061396595049557946,0.2083333283662796,0.7083333134651184,115
2025-07,23181-23287,23180.75,23286.75,dmi_diff,2.2869112,13.062957,0.9449302,-0.3131059413638677,-6.276683688163757,14.683346509933472,70
2025-07,23181-23287,23180.75,23286.75,dmi_gap,10.83588,7.645554,9.151558,0.1546287355384951,3.506005585193634,17.445847034454346,70
2025-07,23181-23287,23180.75,23286.75,vol_rel,0.91825515,1.0716,0.34431985,1.623150890108944,0.16550715267658234,1.5016489326953888,70
2025-07,23181-23287,23180.75,23286.75,dir_vol,0.14302805,1.4039452,-0.008726556,-0.1078601726007484,-0.3037549555301666,0.4646001383662224,70
2025-07,23181-23287,23180.75,23286.75,velocity,2.8821428,27.626324,0.375,0.414664892214289,-12.125,17.1875,70
2025-07,23181-23287,23180.75,23286.75,z_se,3.8302581,9.445007,5.4889436,-0.11667421870804656,-3.46165531873703,11.737648010253906,70
2025-07,23181-23287,23180.75,23286.75,price_accel,3.5214286,54.18197,5.5,1.5455708124792427,-19.5,19.5625,70
2025-07,23181-23287,23180.75,23286.75,std_price,62.407562,25.359156,61.001923,0.9566948198442451,44.172462463378906,78.08823013305664,70
2025-07,23181-23287,23180.75,23286.75,variance_ratio,0.44909695,0.30711314,0.3885218,0.7862031293941276,0.21691801771521568,0.5999088734388351,70
2025-07,23181-23287,23180.75,23286.75,bar_range,163.91429,105.5666,130.5,1.266022830779533,86.0,221.5,70
2025-07,23181-23287,23180.75,23286.75,wick_ratio,0.5456477,0.23630081,0.56610864,-0.22425123883422096,0.37772896885871887,0.7490649223327637,70
2025-07,23181-23287,23180.75,23286.75,vwap_distance,125.73045,311.46677,128.84846,-0.22838088111268898,-0.15417933464050293,254.90484619140625,70
2025-07,23181-23287,23180.75,23286.75,time_of_day,0.48392856,0.2855909,0.5,-0.08267839036537976,0.25,0.7083333134651184,70
2025-07,23287-23414,23286.75,23414.5,dmi_diff,3.1236622,11.787803,2.5766149,-0.753768822001711,-3.044601321220398,11.431161403656006,71
2025-07,23287-23414,23286.75,23414.5,dmi_gap,9.399149,7.769527,7.141875,0.8689133705041528,2.616690754890442,14.110612869262695,71
2025-07,23287-23414,23286.75,23414.5,vol_rel,0.9021636,1.045784,0.3185939,1.3717342171662914,0.1879969835281372,1.430201232433319,71
2025-07,23287-23414,23286.75,23414.5,dir_vol,0.21379292,1.3644985,0.13190249,0.3920873434375626,-0.2423064261674881,0.4973105192184448,71
2025-07,23287-23414,23286.75,23414.5,velocity,-1.387324,37.477005,3.0,-1.2885365087154823,-16.875,13.75,71
2025-07,23287-23414,23286.75,23414.5,z_se,7.0655494,7.125929,8.288203,-2.1053469893740755,5.5421693325042725,10.327634334564209,71
2025-07,23287-23414,23286.75,23414.5,price_accel,-3.8978872,46.6042,-1.25,-0.441328317034086,-22.25,22.625,71
2025-07,23287-23414,23286.75,23414.5,std_price,57.11623,30.686274,57.639233,1.6532896732003524,41.226613998413086,69.22958374023438,71
2025-07,23287-23414,23286.75,23414.5,variance_ratio,0.4773332,0.33665133,0.37670067,0.9646561515082605,0.19632349163293839,0.6840959191322327,71
2025-07,23287-23414,23286.75,23414.5,bar_range,177.25352,163.01807,127.0,2.4898438500762112,84.5,195.0,71
2025-07,23287-23414,23286.75,23414.5,wick_ratio,0.55292106,0.24768047,0.57575756,-0.0912135983022909,0.32518714666366577,0.7549222409725189,71
2025-07,23287-23414,23286.75,23414.5,vwap_distance,188.26369,336.2482,252.63972,-1.0807425481761013,6.882179260253906,432.15492248535156,71
2025-07,23287-23414,23286.75,23414.5,time_of_day,0.4870892,0.2814345,0.45833334,0.024552790157632634,0.25,0.75,71
2025-07,23414-23582,23414.5,23582.0,dmi_diff,0.68261003,10.438739,-1.2351868,-0.019144081051592838,-6.132742285728455,6.6274882555007935,74
2025-07,23414-23582,23414.5,23582.0,dmi_gap,8.276767,6.397526,6.401279,1.2175406063509282,3.8969854712486267,10.77792763710022,74
2025-07,23414-23582,23414.5,23582.0,vol_rel,1.047549,1.198058,0.3773213,1.3138812366007988,0.15556536987423897,1.7908511459827423,74
2025-07,23414-23582,23414.5,23582.0,dir_vol,0.05444969,1.5905147,0.113578334,-0.04436807426711173,-0.3167445883154869,0.386286698281765,74
2025-07,23414-23582,23414.5,23582.0,velocity,0.6959459,24.169004,2.75,-1.629836963169162,-9.4375,11.125,74
2025-07,23414-23582,23414.5,23582.0,z_se,5.4308734,7.5599036,7.230243,-0.06576982373120037,-1.8130457401275635,10.170629978179932,74
2025-07,23414-23582,23414.5,23582.0,price_accel,4.6486487,39.257465,0.125,3.416903103355229,-12.25,13.3125,74
2025-07,23414-23582,23414.5,23582.0,std_price,48.771816,22.981436,43.624557,2.295309987993599,38.13102149963379,57.09896469116211,74
2025-07,23414-23582,23414.5,23582.0,variance_ratio,0.44499314,0.19915037,0.37098533,1.1164127634113616,0.3064858317375183,0.5999750047922134,74
2025-07,23414-23582,23414.5,23582.0,bar_range,157.25676,125.08387,114.5,2.186858123075703,77.5,198.0,74
2025-07,23414-23582,23414.5,23582.0,wick_ratio,0.6273007,0.22400258,0.6217731,-0.11396153850600035,0.48731818050146103,0.7713635563850403,74
2025-07,23414-23582,23414.5,23582.0,vwap_distance,132.05934,222.19856,146.36961,0.17114261905337821,-56.334787368774414,250.24675750732422,74
2025-07,23414-23582,23414.5,23582.0,time_of_day,0.47353604,0.29050398,0.5208334,-0.09912477684984906,0.2083333283662796,0.7083333134651184,74
2025-08,22980-23181,22979.5,23180.75,dmi_diff,-12.6077585,10.278881,-10.673931,-1.1383775416357873,-17.2531795501709,-6.638612508773804,38
2025-08,22980-23181,22979.5,23180.75,dmi_gap,12.6077585,10.278881,10.673931,1.1383775416357873,6.638612508773804,17.2531795501709,38
2025-08,22980-23181,22979.5,23180.75,vol_rel,1.1948868,1.2715418,0.47200656,1.2222783422291068,0.25629936903715134,1.9247715771198273,38
2025-08,22980-23181,22979.5,23180.75,dir_vol,-0.46635798,1.6813934,-0.15396163,-0.6130879435004203,-1.3644409775733948,0.28356748819351196,38
2025-08,22980-23181,22979.5,23180.75,velocity,-9.348684,55.98536,0.0,-2.0757749725911903,-19.4375,12.4375,38
2025-08,22980-23181,22979.5,23180.75,z_se,-2.8705592,5.7974005,-0.2891796,-2.260702571194181,-2.5258669257164,0.0,38
2025-08,22980-23181,22979.5,23180.75,price_accel,7.4342103,78.37386,0.0,-0.423926848804625,-21.125,35.125,38
2025-08,22980-23181,22979.5,23180.75,std_price,84.56079,55.812565,104.22284,-0.44177666527796006,15.917160034179688,110.58191680908203,38
2025-08,22980-23181,22979.5,23180.75,variance_ratio,0.23766448,0.23450184,0.25264427,0.3641261480876701,0.0,0.42477043718099594,38
2025-08,22980-23181,22979.5,23180.75,bar_range,317.8684,222.05716,245.0,1.8370704712878931,180.25,414.75,38
2025-08,22980-23181,22979.5,23180.75,wick_ratio,0.52668375,0.23636292,0.5538671,-0.09269604995877426,0.3276170864701271,0.7332847416400909,38
2025-08,22980-23181,22979.5,23180.75,vwap_distance,-196.53232,416.9233,-189.88434,-0.7143236049447075,-369.90049743652344,0.0,38
2025-08,22980-23181,22979.5,23180.75,time_of_day,0.4385965,0.2344851,0.41666666,0.2522234383863278,0.2916666567325592,0.6145833283662796,38
2025-08,23181-23287,23180.75,23286.75,dmi_diff,-6.1729374,9.276993,-8.674878,0.3050910476265776,-10.527368545532227,0.0,41
2025-08,23181-23287,23180.75,23286.75,dmi_gap,9.678431,5.522296,9.098502,0.5383562457013045,7.862668037414551,10.527368545532227,41
2025-08,23181-23287,23180.75,23286.75,vol_rel,1.1154504,1.1449076,0.7689425,1.39329882958905,0.2151689976453781,1.555055022239685,41
2025-08,23181-23287,23180.75,23286.75,dir_vol,0.10544775,1.5873038,0.0608571,-0.30619738823200116,-0.38564690947532654,0.9594265818595886,41
2025-08,23181-23287,23180.75,23286.75,velocity,5.6036587,52.22576,3.75,-0.6111451620054082,-12.0,25.75,41
2025-08,23181-23287,23180.75,23286.75,z_se,-3.3565223,6.515013,-4.1642995,0.403264075966457,-8.13716983795166,1.5847604274749756,41
2025-08,23181-23287,23180.75,23286.75,price_accel,-9.103659,68.683815,-0.5,-1.0931219388917637,-31.75,20.75,41
2025-08,23181-23287,23180.75,23286.75,std_price,83.67667,35.541363,81.19796,0.15585020150627504,59.52883529663086,108.25657653808594,41
2025-08,23181-23287,23180.75,23286.75,variance_ratio,0.24266829,0.16690424,0.25393736,0.34671094724681273,0.16214562952518463,0.3141857385635376,41
2025-08,23181-23287,23180.75,23286.75,bar_range,269.85367,188.96492,222.0,1.539146075525358,123.0,360.0,41
2025-08,23181-23287,23180.75,23286.75,wick_ratio,0.5457934,0.25272745,0.5394495,-0.17866344795889935,0.34215885400772095,0.7604166865348816,41
2025-08,23181-23287,23180.75,23286.75,vwap_distance,114.84193,415.75272,18.066216,1.3055617966668627,-111.92854309082031,129.27487182617188,41
2025-08,23181-23287,23180.75,23286.75,time_of_day,0.48882112,0.2528671,0.5416667,-0.2986404786296732,0.2916666567325592,0.7083333134651184,41
2025-08,23287-23414,23286.75,23414.5,dmi_diff,-2.116355,16.343178,0.0,-0.3278320918478624,-12.13776969909668,15.232373237609863,53
2025-08,23287-23414,23286.75,23414.5,dmi_gap,14.34915,8.104341,13.557812,0.6576386880549165,10.434919357299805,16.810781478881836,53
2025-08,23287-23414,23286.75,23414.5,vol_rel,0.5893222,0.7177144,0.3096104,2.3961498713996923,0.1839672029018402,0.5924726128578186,53
2025-08,23287-23414,23286.75,23414.5,dir_vol,0.27820918,0.8860103,0.17371826,1.5748383435929951,-0.21363191306591034,0.426164835691452,53
2025-08,23287-23414,23286.75,23414.5,velocity,6.462264,29.766125,1.5,1.0894494986981087,-5.75,13.75,53
2025-08,23287-23414,23286.75,23414.5,z_se,-0.968711,10.15014,0.0,-0.2722422605028267,-8.883514404296875,9.556922912597656,53
2025-08,23287-23414,23286.75,23414.5,price_accel,2.6320755,42.899773,2.25,0.4555821357073684,-19.0,18.75,53
2025-08,23287-23414,23286.75,23414.5,std_price,118.63478,48.70081,133.58763,-1.126537342488763,93.6272964477539,159.66400146484375,53
2025-08,23287-23414,23286.75,23414.5,variance_ratio,0.18946828,0.22226065,0.108375154,1.0764008369210663,0.0,0.33490943908691406,53
2025-08,23287-23414,23286.75,23414.5,bar_range,194.35849,124.81036,154.0,2.3567077817985194,111.0,228.0,53
2025-08,23287-23414,23286.75,23414.5,wick_ratio,0.6113326,0.26310405,0.6164383,-0.08496939355869905,0.35199999809265137,0.846666693687439,53
2025-08,23287-23414,23286.75,23414.5,vwap_distance,253.6999,544.64703,382.85098,-0.4931521471242889,0.0,574.6400756835938,53
2025-08,23287-23414,23286.75,23414.5,time_of_day,0.3742138,0.28884423,0.29166666,0.6483322261354999,0.125,0.5833333134651184,53
2025-08,23414-23582,23414.5,23582.0,dmi_diff,-2.9426823,15.905311,-1.8965229,-0.06778645814493128,-15.84338092803955,8.58610725402832,113
2025-08,23414-23582,23414.5,23582.0,dmi_gap,13.334823,9.155371,12.025007,0.3547322210311045,5.275033950805664,20.42947006225586,113
2025-08,23414-23582,23414.5,23582.0,vol_rel,0.94353163,1.151491,0.301346,1.808923146676779,0.2066315859556198,1.5190355777740479,113
2025-08,23414-23582,23414.5,23582.0,dir_vol,-0.17637987,1.4781995,-0.10810251,-0.5403154281130104,-0.45809605717658997,0.2889479100704193,113
2025-08,23414-23582,23414.5,23582.0,velocity,-5.2676992,37.06238,-0.5,-0.9888185227335251,-21.5,17.5,113
2025-08,23414-23582,23414.5,23582.0,z_se,2.4373753,11.561928,5.6189637,-1.102159287639879,0.046556148678064346,10.049999237060547,113
2025-08,23414-23582,23414.5,23582.0,price_accel,-3.568584,60.56829,2.75,-1.9602372179057046,-29.25,23.5,113
2025-08,23414-23582,23414.5,23582.0,std_price,95.68511,46.348137,93.871605,0.23536650831158767,48.565608978271484,141.63587951660156,113
2025-08,23414-23582,23414.5,23582.0,variance_ratio,0.4906166,0.37468517,0.3586689,0.9621568522273829,0.18231385946273804,0.7384322285652161,113
2025-08,23414-23582,23414.5,23582.0,bar_range,210.99115,152.71713,162.0,2.336736001792798,114.0,259.0,113
2025-08,23414-23582,23414.5,23582.0,wick_ratio,0.527088,0.22237647,0.52517986,0.11713023935836199,0.3284023702144623,0.7075471878051758,113
2025-08,23414-23582,23414.5,23582.0,vwap_distance,20.892923,471.01956,-13.360883,0.27327103807721653,-283.1119689941406,288.9222412109375,113
2025-08,23414-23582,23414.5,23582.0,time_of_day,0.48230085,0.30101463,0.5,-0.024498327611572605,0.2083333283662796,0.75,113
2025-08,23582-23745,23582.0,23745.0,dmi_diff,3.276132,10.728469,4.2555857,0.21425987918582023,-6.258112072944641,10.670696020126343,102
2025-08,23582-23745,23582.0,23745.0,dmi_gap,9.361855,6.179707,8.855276,1.1897101658897766,5.329806327819824,11.304876327514648,102
2025-08,23582-23745,23582.0,23745.0,vol_rel,1.0044276,1.2167963,0.4137147,1.7215459938079964,0.19034482166171074,1.5326649248600006,102
2025-08,23582-23745,23582.0,23745.0,dir_vol,0.05770418,1.5767491,0.080024436,-0.23810956330657812,-0.36888065189123154,0.4254382699728012,102
2025-08,23582-23745,23582.0,23745.0,velocity,4.5539217,45.30613,1.5,3.7691537034236546,-14.8125,16.9375,102
2025-08,23582-23745,23582.0,23745.0,z_se,7.8300076,7.039761,9.38345,-0.9697885985099578,3.726200819015503,11.457109451293945,102
2025-08,23582-23745,23582.0,23745.0,price_accel,-0.25,59.323864,-3.875,0.8235190958063798,-25.6875,17.6875,102
2025-08,23582-23745,23582.0,23745.0,std_price,67.442055,29.670088,61.710045,1.3490009687498712,45.61353015899658,83.14834213256836,102
2025-08,23582-23745,23582.0,23745.0,variance_ratio,0.39385197,0.2458414,0.3549986,2.3083141808262653,0.19966543465852737,0.4963754341006279,102
2025-08,23582-23745,23582.0,23745.0,bar_range,201.15686,181.09903,152.0,4.195616142330623,97.75,240.5,102
2025-08,23582-23745,23582.0,23745.0,wick_ratio,0.5684122,0.23980877,0.5501455,-0.09270192184620897,0.38662225008010864,0.783522754907608,102
2025-08,23582-23745,23582.0,23745.0,vwap_distance,212.33286,355.51822,232.79305,0.7285971095533107,-85.04031944274902,352.0936050415039,102
2025-08,23582-23745,23582.0,23745.0,time_of_day,0.46854573,0.253209,0.45833334,0.05354615510993215,0.2916666567325592,0.6666666865348816,102
2025-08,23745-23999,23745.0,23999.0,dmi_diff,-0.41281423,13.048884,-3.8453252,0.35234589936144195,-9.505270004272461,10.898950576782227,121
2025-08,23745-23999,23745.0,23999.0,dmi_gap,11.021725,6.9975266,9.998898,0.2349609881753936,4.761763572692871,17.065105438232422,121
2025-08,23745-23999,23745.0,23999.0,vol_rel,0.83225787,1.0153702,0.25811318,1.5728159664022623,0.16180941462516785,1.4140040874481201,121
2025-08,23745-23999,23745.0,23999.0,dir_vol,0.033893358,1.3124332,0.11616959,-0.07603747517299352,-0.25294768810272217,0.27670830488204956,121
2025-08,23745-23999,23745.0,23999.0,velocity,3.4710743,31.696785,3.25,0.5673985941668104,-12.75,17.0,121
2025-08,23745-23999,23745.0,23999.0,z_se,1.0494248,12.288449,2.173093,-0.12177262820944725,-8.700618743896484,11.930059432983398,121
2025-08,23745-23999,23745.0,23999.0,price_accel,2.7541323,46.334126,0.25,1.6896411126631175,-24.5,22.75,121
2025-08,23745-23999,23745.0,23999.0,std_price,58.05922,34.26942,47.10135,1.1755875063951111,31.425519943237305,74.73848724365234,121
2025-08,23745-23999,23745.0,23999.0,variance_ratio,0.48247477,0.3313317,0.36519465,0.9031554440479769,0.23136568069458008,0.6989919543266296,121
2025-08,23745-23999,23745.0,23999.0,bar_range,178.59505,132.89496,134.0,2.1429011241636893,90.0,215.0,121
2025-08,23745-23999,23745.0,23999.0,wick_ratio,0.5543373,0.24274403,0.5138889,0.04763026184123394,0.36688312888145447,0.7493606209754944,121
2025-08,23745-23999,23745.0,23999.0,vwap_distance,119.24701,318.9101,15.796948,0.6691316297900284,-95.03736877441406,347.7980041503906,121
2025-08,23745-23999,23745.0,23999.0,time_of_day,0.46522036,0.2949854,0.45833334,0.031166820522303424,0.2083333283662796,0.7083333134651184,121
2025-09,23287-23414,23286.75,23414.5,dmi_diff,-6.843563,10.56297,-3.2241042,-1.6435633048123062,-5.050318121910095,-1.9157204329967499,18
2025-09,23287-23414,23286.75,23414.5,dmi_gap,7.3912067,10.187285,3.6205888,1.7555063115515666,2.0925575494766235,5.081013441085815,18
2025-09,23287-23414,23286.75,23414.5,vol_rel,0.8612058,0.8345567,0.30588853,0.9257865462304022,0.19887442141771317,1.5138905048370361,18
2025-09,23287-23414,23286.75,23414.5,dir_vol,-0.3020764,1.1605647,-0.16879112,0.04827200808418304,-0.9469461590051651,0.22062501683831215,18
2025-09,23287-23414,23286.75,23414.5,velocity,-1.6388888,34.075207,-6.125,1.393383011237663,-21.375,6.625,18
2025-09,23287-23414,23286.75,23414.5,z_se,-3.2492194,4.384853,-2.2442677,-1.5989904087771845,-2.7881274223327637,-1.108558475971222,18
2025-09,23287-23414,23286.75,23414.5,price_accel,4.875,66.82108,4.875,0.8764603605978947,-23.0625,22.1875,18
2025-09,23287-23414,23286.75,23414.5,std_price,98.76878,45.323544,110.39395,-1.5873756415279132,106.98211479187012,126.78860282897949,18
2025-09,23287-23414,23286.75,23414.5,variance_ratio,0.021039784,0.08674925,0.0,3.8805703103011804,0.0,0.0,18
2025-09,23287-23414,23286.75,23414.5,bar_range,206.33333,118.07436,176.0,0.9455618515284865,115.25,259.5,18
2025-09,23287-23414,23286.75,23414.5,wick_ratio,0.55688995,0.22207816,0.52264965,0.1010824621213463,0.4784739390015602,0.6022058725357056,18
2025-09,23287-23414,23286.75,23414.5,vwap_distance,387.6555,198.40451,442.02008,-0.9565529270737956,344.6886749267578,513.1421432495117,18
2025-09,23287-23414,23286.75,23414.5,time_of_day,0.41435185,0.30759177,0.3125,0.41931654089998677,0.1770833358168602,0.6979166567325592,18
2025-09,23414-23582,23414.5,23582.0,dmi_diff,-1.348023,13.460046,2.930713,-1.1314490904663488,0.0,7.387775659561157,54
2025-09,23414-23582,23414.5,23582.0,dmi_gap,9.762034,9.364437,7.1700015,0.9138801741047783,0.5852037072181702,11.527650117874146,54
2025-09,23414-23582,23414.5,23582.0,vol_rel,1.0054636,1.063119,0.71949077,2.5966136369405093,0.29288729280233383,1.2102783620357513,54
2025-09,23414-23582,23414.5,23582.0,dir_vol,0.0320734,1.4565823,0.11079161,-1.110451386892272,-0.6049536764621735,0.7746552228927612,54
2025-09,23414-23582,23414.5,23582.0,velocity,-0.47685185,52.135338,0.0,-3.2454600182938225,-5.9375,6.5625,54
2025-09,23414-23582,23414.5,23582.0,z_se,2.9981806,4.6414704,2.7424252,-0.15299647478366088,0.0,7.14451539516449,54
2025-09,23414-23582,23414.5,23582.0,price_accel,-5.064815,63.548306,0.0,-1.7127190490120252,-15.0625,7.5,54
2025-09,23414-23582,23414.5,23582.0,std_price,42.428677,43.201736,47.54751,0.33105080773494605,0.0,75.4636173248291,54
2025-09,23414-23582,23414.5,23582.0,variance_ratio,0.12671253,0.17343515,0.0,0.980304762496396,0.0,0.2064119167625904,54
2025-09,23414-23582,23414.5,23582.0,bar_range,208.37038,182.87128,163.0,3.6161925128550187,103.5,212.0,54
2025-09,23414-23582,23414.5,23582.0,wick_ratio,0.5655892,0.27626726,0.5869147,-0.3108358354836766,0.35510044544935226,0.7822641581296921,54
2025-09,23414-23582,23414.5,23582.0,vwap_distance,241.29149,300.25296,159.67578,0.8574650367889475,0.0,375.52881622314453,54
2025-09,23414-23582,23414.5,23582.0,time_of_day,0.3935185,0.2632383,0.375,0.396678247736415,0.1666666716337204,0.5833333134651184,54
2025-09,23582-23745,23582.0,23745.0,dmi_diff,6.594826,13.751586,10.871706,-0.1717601031839156,-7.398684501647949,20.530048370361328,21
2025-09,23582-23745,23582.0,23745.0,dmi_gap,13.367904,7.3414555,12.386106,-0.39148364154933923,7.857429504394531,20.530048370361328,21
2025-09,23582-23745,23582.0,23745.0,vol_rel,0.77614456,0.8454848,0.26702255,1.3039716599602909,0.12199240922927856,1.3609981536865234,21
2025-09,23582-23745,23582.0,23745.0,dir_vol,0.5536011,1.005371,0.15731807,0.7603429273619697,-0.09812641888856888,1.0674567222595215,21
2025-09,23582-23745,23582.0,23745.0,velocity,16.666666,29.371727,17.5,0.0003889134605073815,0.0,36.5,21
2025-09,23582-23745,23582.0,23745.0,z_se,11.239895,5.130467,13.266487,-0.15970362721168488,6.601622581481934,16.211685180664062,21
2025-09,23582-23745,23582.0,23745.0,price_accel,15.785714,89.12806,-2.75,3.0651484229751005,-28.5,17.75,21
2025-09,23582-23745,23582.0,23745.0,std_price,89.384674,19.72164,95.875305,-0.3313698654460542,68.9750747680664,103.34835815429688,21
2025-09,23582-23745,23582.0,23745.0,variance_ratio,0.5104938,0.13979003,0.52950966,-0.30730290078231937,0.40787771344184875,0.6139907240867615,21
2025-09,23582-23745,23582.0,23745.0,bar_range,190.38095,139.60948,141.0,1.7323092285100248,88.0,255.0,21
2025-09,23582-23745,23582.0,23745.0,wick_ratio,0.50978184,0.24518976,0.43529412,0.3964941015339186,0.3120204508304596,0.6931818127632141,21
2025-09,23582-23745,23582.0,23745.0,vwap_distance,491.66675,328.29028,491.99994,-0.10703445299105149,207.55657958984375,805.0418090820312,21
2025-09,23582-23745,23582.0,23745.0,time_of_day,0.52976185,0.34096977,0.7083333,-0.37905005778994916,0.1666666716337204,0.7916666865348816,21
2025-09,23745-23999,23745.0,23999.0,dmi_diff,5.226593,9.042156,3.2669532,0.5153955657808341,0.6949563920497894,8.241133689880371,75
2025-09,23745-23999,23745.0,23999.0,dmi_gap,7.6633787,7.095808,5.5622644,1.3475563548967795,2.3507381677627563,10.08836841583252,75
2025-09,23745-23999,23745.0,23999.0,vol_rel,0.8853763,1.1646149,0.28362828,1.9036389514332597,0.16426199674606323,1.5042582154273987,75
2025-09,23745-23999,23745.0,23999.0,dir_vol,-0.04980849,1.4621006,0.13522361,-1.121344195631621,-0.26575252413749695,0.3048488348722458,75
2025-09,23745-23999,23745.0,23999.0,velocity,3.48,24.941992,4.25,0.37713239693211636,-8.75,15.125,75
