day,split,level,idx,parent_chain,shape,shape_class,skew,r,mean_sigma,start_ts,end_ts,start_i,end_i,length_min
2026_01_15,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,5.238772358614508,1768435200,1768439735,0,721,75.58
2026_01_15,OOS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8773082320725656,11.292814937131187,1768441345,1768449600,1021,2342,137.58
2026_01_15,OOS,phrase,2,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.8790954758232215,14.09669151633651,1768449600,1768456972,2342,3638,122.87
2026_01_15,OOS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9793653847245265,31.221185615507594,1768456972,1768499100,3638,11663,702.13
2026_01_15,OOS,phrase,4,,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.8952894610014385,22.867652956662887,1768499100,1768502700,11663,12383,60.0
2026_01_15,OOS,phrase,5,,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9118977209667447,20.628852883283336,1768502700,1768505400,12383,12923,45.0
2026_01_15,OOS,phrase,6,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9953853849909263,52.21991526711796,1768505400,1768521599,12923,15204,269.98
2026_01_16,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,8.289651930624087,1768521600,1768525850,0,721,70.83
2026_01_16,OOS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9875728891811059,11.264008864654773,1768527511,1768571101,1028,7911,726.5
2026_01_16,OOS,phrase,2,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9788651215360379,46.03640358694185,1768571101,1768589105,7911,11505,300.07
2026_01_16,OOS,phrase,3,,FLATLINE,FLATLINE,NONE,0.0,20.02047803777096,1768589105,1768592700,11505,12224,59.92
2026_01_16,OOS,phrase,4,,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,SYMMETRIC,0.9299190783907677,18.12256536779873,1768592700,1768596300,12224,12944,60.0
2026_01_16,OOS,phrase,5,,FLATLINE,FLATLINE,NONE,0.0,16.275807539829987,1768596300,1768599000,12944,13458,45.0
2026_01_16,OOS,phrase,6,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.8609160647753268,16.07001391221206,1768599000,1768600795,13458,13752,29.92
2026_01_18,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,0.9759451308293676,1768777200,1768780795,0,692,59.92
2026_01_19,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,27.11969586797656,1768780800,1768784595,0,721,63.25
2026_01_19,OOS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9638721264907115,15.32356643490486,1768786410,1768805101,1067,3875,311.52
2026_01_19,OOS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,12.649501192548035,1768805101,1768808336,3875,4465,53.92
2026_01_19,OOS,phrase,3,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9845456598669234,29.259224949334477,1768808336,1768828133,4465,8070,329.95
2026_01_19,OOS,phrase,4,,FLATLINE,FLATLINE,NONE,0.8368252952045512,20.501678424923828,1768828133,1768836600,8070,9721,141.12
2026_01_19,OOS,phrase,5,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9651041524821911,31.970344818812766,1768836600,1768867191,9721,12077,509.85
2026_01_20,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,23.69923230798443,1768867200,1768871045,0,721,64.08
2026_01_20,OOS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9435475993438645,24.889820800809392,1768872769,1768885200,1059,3065,207.18
2026_01_20,OOS,phrase,2,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.988559661706544,39.19407800917022,1768885200,1768911391,3065,8067,436.52
2026_01_20,OOS,phrase,3,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9814771863637778,42.88488438733889,1768911391,1768933800,8067,12541,373.48
2026_01_20,OOS,phrase,4,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9729909084661266,51.19213534810599,1768933800,1768953596,12541,15649,329.93
2026_01_21,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,14.093047770396673,1768953600,1768957542,0,721,65.7
2026_01_21,OOS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.947076696814812,19.751097092879206,1768959166,1768971605,1040,3191,207.32
2026_01_21,OOS,phrase,2,,FLATLINE,FLATLINE,BACK_SKEWED,0.8544748542493787,12.608853470285844,1768971605,1768973400,3191,3504,29.92
2026_01_21,OOS,phrase,3,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9546304662353995,12.019072859929251,1768973400,1768986000,3504,5704,210.0
2026_01_21,OOS,phrase,4,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9785504210432671,34.93338536308245,1768986000,1769006700,5704,9713,345.0
2026_01_21,OOS,phrase,5,,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9623225423129036,118.37517819776593,1769006700,1769018400,9713,12053,195.0
2026_01_21,OOS,phrase,6,,NOISE,NOISE,NONE,0.8029655167148406,104.00352780905887,1769018400,1769025600,12053,13493,120.0
2026_01_21,OOS,phrase,7,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9911019858552146,124.50643738832204,1769025600,1769039997,13493,15500,239.95
2026_01_22,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,2.6079345944116117,1769040000,1769043940,0,721,65.67
2026_01_22,OOS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9100227355434065,13.599780685009094,1769045747,1769058765,1054,3036,216.97
2026_01_22,OOS,phrase,2,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9406958705462174,26.120217523524737,1769058765,1769070016,3036,4994,187.52
2026_01_22,OOS,phrase,3,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9699074398092036,42.824332329022745,1769070016,1769084465,4994,7657,240.82
2026_01_22,OOS,phrase,4,,FLATLINE,FLATLINE,NONE,0.0,8.351738441536254,1769084465,1769089500,7657,8614,83.92
2026_01_22,OOS,phrase,5,,NOISE,NOISE,NONE,0.6681307748715617,18.62350069340342,1769089500,1769094000,8614,9512,75.0
2026_01_22,OOS,phrase,6,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9542000957612804,55.20467126835831,1769094000,1769104800,9512,11672,180.0
2026_01_22,OOS,phrase,7,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9588821232087096,24.186997593964307,1769104800,1769112900,11672,13292,135.0
2026_01_22,OOS,phrase,8,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.987150591601102,30.164752174126676,1769112900,1769126396,13292,15093,224.93
2026_01_23,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,7.742165144310591,1769126400,1769130661,0,721,71.02
2026_01_23,OOS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9732841592805721,13.663060303899439,1769132396,1769156100,1037,4567,395.07
2026_01_23,OOS,phrase,2,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9747790103761039,40.70273111394885,1769156100,1769169750,4567,7144,227.5
2026_01_23,OOS,phrase,3,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9305169927524022,30.13694323804577,1769169750,1769177777,7144,8684,133.78
2026_01_23,OOS,phrase,4,,FLATLINE,FLATLINE,NONE,0.0,24.476812564079655,1769177777,1769181300,8684,9388,58.72
2026_01_23,OOS,phrase,5,,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9653516275851763,67.80465379160104,1769181300,1769194800,9388,12088,225.0
2026_01_23,OOS,phrase,6,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9643152270701842,26.002163889143112,1769194800,1769205595,12088,14205,179.92
2026_01_25,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,19.957713540594067,1769382000,1769385595,0,704,59.92
2026_01_26,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,18.13399842823979,1769385600,1769389331,0,721,62.18
2026_01_26,OOS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9606245267425746,24.963267658208224,1769391110,1769404950,1074,3414,230.67
2026_01_26,OOS,phrase,2,,NOISE,NOISE,NONE,0.8137206902716199,13.218090728994811,1769404950,1769406303,3414,3629,22.55
2026_01_26,OOS,phrase,3,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9678346489760995,20.836973543410274,1769406303,1769421600,3629,6299,254.95
2026_01_26,OOS,phrase,4,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9516547489872385,35.08584297159175,1769421600,1769432040,6299,8098,174.0
2026_01_26,OOS,phrase,5,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9800526704567825,37.09632980572741,1769432040,1769457600,8098,13182,426.0
2026_01_26,OOS,phrase,6,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9945194952825969,15.630025073958274,1769457600,1769471998,13182,15197,239.97
2026_01_27,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,5.493855470264161,1769472000,1769476620,0,721,77.0
2026_01_27,OOS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9732061149003354,17.454589411978336,1769478240,1769504400,1008,5175,436.0
2026_01_27,OOS,phrase,2,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9516211161973337,11.680031812474747,1769504400,1769513400,5175,6634,150.0
2026_01_27,OOS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9744708078427479,14.876352248531795,1769513400,1769523450,6634,8520,167.5
2026_01_27,OOS,phrase,4,,FLATLINE,FLATLINE,NONE,0.0,19.836577502605717,1769523450,1769527800,8520,9390,72.5
2026_01_27,OOS,phrase,5,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9736281595777497,29.5320382850231,1769527800,1769542200,9390,12270,240.0
2026_01_27,OOS,phrase,6,,FLATLINE,FLATLINE,NONE,0.0,9.591657423310009,1769542200,1769544900,12270,12810,45.0
2026_01_27,OOS,phrase,7,,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.9783564107529261,13.449058268444709,1769544900,1769558393,12810,14597,224.88
2026_01_28,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,18.22898046588435,1769558400,1769562282,0,721,64.7
2026_01_28,OOS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9438090488467213,17.042245246358625,1769563996,1769575597,1037,2870,193.35
2026_01_28,OOS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,8.981489812239593,1769575597,1769576401,2870,2984,13.4
2026_01_28,OOS,phrase,3,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9731845125479173,26.176862994245536,1769576401,1769593505,2984,6103,285.07
2026_01_28,OOS,phrase,4,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.91273054168637,17.865939130926648,1769593505,1769600700,6103,7358,119.92
2026_01_28,OOS,phrase,5,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8592938789620947,16.305852434809726,1769600700,1769607000,7358,8562,105.0
2026_01_28,OOS,phrase,6,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9776995112832841,29.06389457785116,1769607000,1769631300,8562,13421,405.0
2026_01_28,OOS,phrase,7,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9789797523728132,33.71347582138858,1769631300,1769644796,13421,15375,224.93
2026_01_29,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,17.873851902624402,1769644800,1769648580,0,721,63.0
2026_01_29,OOS,phrase,1,,FLATLINE,FLATLINE,NONE,0.0,22.28761014894991,1769650465,1769655060,1077,1917,76.58
2026_01_29,OOS,phrase,2,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9667857492479303,19.669240353559548,1769655060,1769680800,1917,6200,429.0
2026_01_29,OOS,phrase,3,,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9454401787654803,84.25727795943534,1769680800,1769711400,6200,12113,510.0
2026_01_29,OOS,phrase,4,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9907524321752066,56.90480902668009,1769711400,1769731195,12113,15304,329.92
2026_01_30,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,18.71590962426626,1769731200,1769735070,0,721,64.5
2026_01_30,OOS,phrase,1,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9723451412966125,47.838326678375765,1769736868,1769749936,1064,3481,217.8
2026_01_30,OOS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,24.412494535292463,1769749936,1769755051,3481,4371,85.25
2026_01_30,OOS,phrase,3,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.974613289543352,35.088255588331684,1769755051,1769771012,4371,7440,266.02
2026_01_30,OOS,phrase,4,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9613163981066167,37.50262639735507,1769771012,1769787000,7440,10586,266.47
2026_01_30,OOS,phrase,5,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9797832894548697,49.651939024522136,1769787000,1769810395,10586,15248,389.92
2026_02_01,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,33.11389508357214,1769986800,1769990395,0,709,59.92
2026_02_02,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,20.071076004029322,1769990400,1769994095,0,721,61.58
2026_02_02,OOS,phrase,1,,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9746881707673972,63.516559912773815,1769995905,1770020100,1078,5841,403.25
2026_02_02,OOS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,49.502760154020606,1770020166,1770021000,5854,6019,13.9
2026_02_02,OOS,phrase,3,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9744060763981042,60.64234868102377,1770021000,1770063300,6019,14328,705.0
2026_02_02,OOS,phrase,4,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9484102552864817,31.309986600207385,1770063300,1770076798,14328,16206,224.97
2026_02_03,OOS,phrase,0,,FLATLINE,FLATLINE,NONE,-2.0,16.07597115443134,1770076800,1770085291,0,1543,141.52
2026_02_03,OOS,phrase,1,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9772912471488241,22.124940901953003,1770085291,1770094801,1543,3053,158.5
2026_02_03,OOS,phrase,2,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9756694471321775,15.58300784548963,1770094801,1770111000,3053,5810,269.98
2026_02_03,OOS,phrase,3,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9523407060692556,15.567810135974117,1770111000,1770123600,5810,7949,210.0
2026_02_03,OOS,phrase,4,,NOISE,NOISE,NONE,0.34367418051977705,17.113741841092736,1770123600,1770129900,7949,9178,105.0
2026_02_03,OOS,phrase,5,,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9751502605495354,111.15292958811368,1770129900,1770153300,9178,13858,390.0
2026_02_03,OOS,phrase,6,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9862276965909553,63.36365170888224,1770153300,1770163196,13858,15004,164.93
2026_02_04,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,4.76961212815791,1770163200,1770167166,0,721,66.1
2026_02_04,OOS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9498130119569275,18.89052777216293,1770168895,1770182695,1047,3254,230.0
2026_02_04,OOS,phrase,2,,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.8531319516176031,7.0546622939435775,1770182695,1770184800,3254,3545,35.08
2026_02_04,OOS,phrase,3,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9490332605081567,21.96258338734071,1770184800,1770196615,3545,5637,196.92
2026_02_04,OOS,phrase,4,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.965766192160899,37.820522871493736,1770196615,1770206725,5637,7524,168.5
2026_02_04,OOS,phrase,5,,NOISE,NOISE,NONE,0.8081745246989241,25.8639898403628,1770206725,1770211875,7524,8517,85.83
2026_02_04,OOS,phrase,6,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9829225624479088,87.03223716164226,1770211875,1770237000,8517,13539,418.75
2026_02_04,OOS,phrase,7,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9930179306347545,68.27065226539678,1770237000,1770249596,13539,15235,209.93
2026_02_05,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,31.633846749291703,1770249600,1770253500,0,721,65.0
2026_02_05,OOS,phrase,1,,FLATLINE,FLATLINE,NONE,0.0,29.172450308048887,1770255234,1770257915,1057,1559,44.68
2026_02_05,OOS,phrase,2,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9619547208693898,49.227538811085196,1770257915,1770273381,1559,4449,257.77
2026_02_05,OOS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.981086612275231,31.80435637787351,1770273381,1770284775,4449,6530,189.9
2026_02_05,OOS,phrase,4,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9656271686506522,77.8677516358473,1770284775,1770311700,6530,11746,448.75
2026_02_05,OOS,phrase,5,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.8808842390220318,84.68795998508058,1770311700,1770322500,11746,13906,180.0
2026_02_05,OOS,phrase,6,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9858619289910804,84.94365944005186,1770322500,1770335995,13906,15876,224.92
2026_02_06,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,65.5149989061481,1770336000,1770339615,0,721,60.25
2026_02_06,OOS,phrase,1,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9653547796608725,66.35485230382888,1770341415,1770355205,1079,3656,229.83
2026_02_06,OOS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,35.22212529012862,1770355205,1770358735,3656,4319,58.83
2026_02_06,OOS,phrase,3,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9749837572422312,51.75599125733241,1770358735,1770388200,4319,10033,491.08
2026_02_06,OOS,phrase,4,,FLATLINE,FLATLINE,NONE,0.868009316631571,34.03155083643465,1770388200,1770390000,10033,10393,30.0
2026_02_06,OOS,phrase,5,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9706268973149561,52.794314122471405,1770390000,1770415195,10393,15419,419.92
2026_02_08,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,13.894429320022782,1770591600,1770595195,0,677,59.92
2026_02_09,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,22.663608004567127,1770595200,1770598805,0,721,60.08
2026_02_09,OOS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.980778817747251,30.08884325290393,1770600600,1770643800,1080,9700,720.0
2026_02_09,OOS,phrase,2,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9725827516570452,53.52701990987393,1770643800,1770669900,9700,14920,435.0
2026_02_09,OOS,phrase,3,,FLATLINE,FLATLINE,NONE,0.6151840298138465,24.893159882051762,1770669900,1770678900,14920,15993,150.0
2026_02_09,OOS,phrase,4,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9461872443224867,21.697439628921174,1770678900,1770681595,15993,16531,44.92
2026_02_10,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,6.563770956876219,1770681600,1770685210,0,721,60.17
2026_02_10,OOS,phrase,1,,FLATLINE,FLATLINE,NONE,0.0,8.098098397508611,1770687000,1770691500,1079,1974,75.0
2026_02_10,OOS,phrase,2,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9530271081773743,14.88106559731099,1770691500,1770700597,1974,3761,151.62
2026_02_10,OOS,phrase,3,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9807412644271547,18.5517628428686,1770700597,1770728400,3761,9277,463.38
2026_02_10,OOS,phrase,4,,NOISE,NOISE,NONE,0.7330187419637038,24.77292334895797,1770728400,1770732900,9277,10177,75.0
2026_02_10,OOS,phrase,5,,FLATLINE,FLATLINE,NONE,0.0,29.233859134245304,1770732900,1770736500,10177,10897,60.0
2026_02_10,OOS,phrase,6,,NOISE,NOISE,NONE,0.2874255336318642,31.356817802898824,1770736500,1770738300,10897,11257,30.0
2026_02_10,OOS,phrase,7,,FLATLINE,FLATLINE,NONE,0.0,30.70743700856934,1770738300,1770743700,11257,12337,90.0
2026_02_10,OOS,phrase,8,,NOISE,NOISE,NONE,0.7801586771648314,29.952927592988395,1770743700,1770746400,12337,12877,45.0
2026_02_10,OOS,phrase,9,,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8721689834932298,25.95191425673305,1770746400,1770748200,12877,13237,30.0
2026_02_10,OOS,phrase,10,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9863245753060357,32.55915444197065,1770748200,1770767996,13237,16461,329.93
2026_02_11,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,4.399230935815912,1770768000,1770771670,0,721,61.17
2026_02_11,OOS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9659768977856515,12.667107587305386,1770773450,1770786900,1076,3735,224.17
2026_02_11,OOS,phrase,2,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.989616114625967,22.327615266299112,1770786900,1770813900,3735,9116,450.0
2026_02_11,OOS,phrase,3,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9189857292907456,61.997733957627446,1770813900,1770824700,9116,11276,180.0
2026_02_11,OOS,phrase,4,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9273235803775498,95.03332399346114,1770824700,1770834600,11276,13256,165.0
2026_02_11,OOS,phrase,5,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9528895563963761,37.631549041840586,1770834600,1770851700,13256,15950,285.0
2026_02_11,OOS,phrase,6,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9610235038101862,26.41096554549487,1770851700,1770854395,15950,16489,44.92
2026_02_12,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,12.263140273497914,1770854400,1770858020,0,721,60.33
2026_02_12,OOS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.981008560566786,16.27161660163777,1770859815,1770894080,1079,7845,571.08
2026_02_12,OOS,phrase,2,,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.8533240797738445,7.393660114030193,1770894080,1770895800,7845,8181,28.67
2026_02_12,OOS,phrase,3,,NOISE,NOISE,NONE,0.5936195670234761,14.490034023683608,1770895800,1770908400,8181,10698,210.0
2026_02_12,OOS,phrase,4,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9757741527968163,109.70674248891397,1770908400,1770926400,10698,14298,300.0
2026_02_12,OOS,phrase,5,,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8984306762072255,30.726416439143385,1770926400,1770929100,14298,14838,45.0
2026_02_12,OOS,phrase,6,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9874340795688265,44.954804875245024,1770929100,1770940795,14838,16457,194.92
2026_02_13,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,48.051462891501046,1770940800,1770944405,0,721,60.08
2026_02_13,OOS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.8691214648452799,40.27503896044643,1770946200,1770948000,1080,1440,30.0
2026_02_13,OOS,phrase,2,,FLATLINE,FLATLINE,NONE,0.7511883494982906,31.85259843965228,1770948000,1770954301,1440,2691,105.02
2026_02_13,OOS,phrase,3,,NOISE,NOISE,NONE,0.42973921504546414,21.01279892286634,1770954301,1770956100,2691,3049,29.98
2026_02_13,OOS,phrase,4,,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8727724879535859,19.793568508403805,1770956125,1770957900,3054,3407,29.58
2026_02_13,OOS,phrase,5,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9697950754637157,28.13842215786128,1770957900,1770972300,3407,6283,240.0
2026_02_13,OOS,phrase,6,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.920343014886263,26.347549489214217,1770972300,1770982200,6283,8263,165.0
2026_02_13,OOS,phrase,7,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9494370849466937,44.58945145846842,1770982200,1770992100,8263,10243,165.0
2026_02_13,OOS,phrase,8,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.981306343021098,52.14766998885057,1770992100,1771013700,10243,14563,360.0
2026_02_13,OOS,phrase,9,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9891109872737812,68.84959860517203,1771013700,1771019995,14563,15821,104.92
2026_02_15,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,11.653500068303412,1771196400,1771199995,0,718,59.92
2026_02_16,OOS,phrase,0,,NOISE,NOISE,NONE,-2.0,2.4849499268978796,1771200000,1771203615,0,721,60.25
2026_02_16,OOS,phrase,1,,FLATLINE,FLATLINE,FRONT_SKEWED,0.8608937472515135,7.043577601186972,1771205425,1771211700,1080,2311,104.58
2026_02_16,OOS,phrase,2,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9630916119644664,10.83225063697143,1771211700,1771226100,2311,5087,240.0
2026_02_16,OOS,phrase,3,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9746935075904987,21.60229425390999,1771226100,1771242364,5087,8298,271.07
2026_02_16,OOS,phrase,4,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9738641976558385,33.0810306827848,1771242364,1771283707,8298,12936,689.05
