actual_pnl,actual_held,direction,same_early_best,same_early_bar,same_at_exit,same_ext_best,same_ext_bar,same_best,same_best_bar,counter_early_best,counter_early_bar,counter_at_exit,counter_ext_best,counter_ext_bar,counter_best,counter_best_bar,best_action,best_pnl,regret,early_entry_gain,best_early_bars_before,best_early_same_peak,best_early_counter_peak,trade_id,day,entry_tier
18.0,14,long,73.0,6,75.5,125.5,43,125.5,43,-18.0,0,-75.5,22.5,301,22.5,301,same_extended,125.5,107.5,226.0,84,244.0,0.0,12,2025_07_17,RIDE_AGAINST
9.5,18,long,46.5,17,52.5,53.0,21,53.0,21,-9.5,0,-52.5,95.0,279,95.0,279,counter_extended,95.0,85.5,234.5,106,244.0,0.0,13,2025_07_17,RIDE_AGAINST
-65.5,28,long,-4.5,16,-28.5,37.5,337,37.5,337,65.5,0,28.5,128.5,372,128.5,372,counter_extended,128.5,194.0,197.5,120,197.5,0.0,14,2025_07_17,FADE_AGAINST
0.0,2,long,0.0,0,-15.5,61.5,328,61.5,328,15.5,2,15.5,102.0,360,102.0,360,counter_extended,102.0,102.0,172.0,120,172.0,0.0,15,2025_07_17,RIDE_CALM
-26.5,22,long,-10.5,21,-8.5,156.5,376,156.5,376,40.5,2,8.5,84.0,302,84.0,302,same_extended,156.5,183.0,192.5,6,192.5,47.5,16,2025_07_17,RIDE_CALM
-14.0,15,short,-14.0,0,-43.0,51.0,276,51.0,276,32.5,3,43.0,284.5,366,284.5,366,counter_extended,284.5,298.5,273.5,2,62.0,273.5,17,2025_07_17,RIDE_AGAINST
-1.5,4,short,4.0,1,-3.0,89.0,248,89.0,248,11.0,3,3.0,246.5,338,246.5,338,counter_extended,246.5,248.0,263.5,23,72.0,263.5,18,2025_07_17,RIDE_CALM
-1.0,5,long,-1.0,0,-7.5,299.0,364,299.0,364,11.0,1,7.5,78.0,211,78.0,211,same_extended,299.0,300.0,296.5,1,296.5,75.0,19,2025_07_17,RIDE_CALM
-1.0,2,long,-1.0,0,-2.5,322.0,354,322.0,354,6.5,1,2.5,77.5,185,77.5,185,same_extended,322.0,323.0,333.5,7,333.5,66.0,20,2025_07_17,RIDE_CALM
28.5,13,short,62.0,8,41.0,67.0,161,67.0,161,-21.0,2,-41.0,332.5,330,332.5,330,counter_extended,332.5,304.0,330.5,3,40.5,359.0,21,2025_07_17,RIDE_AGAINST
-23.0,19,short,-10.5,12,-17.5,6.5,137,6.5,137,25.0,3,17.5,393.0,306,393.0,306,counter_extended,393.0,416.0,394.5,16,5.0,394.5,22,2025_07_17,RIDE_AGAINST
-2.5,8,short,3.5,5,14.5,21.5,118,21.5,118,6.0,2,-14.5,378.0,287,378.0,287,counter_extended,378.0,380.5,394.5,35,5.0,394.5,23,2025_07_17,RIDE_AGAINST
7.5,34,long,124.0,27,108.0,363.5,325,363.5,325,-6.5,1,-108.0,42.0,62,42.0,62,same_extended,363.5,356.0,392.5,47,400.0,5.5,24,2025_07_17,RIDE_AGAINST
-150.0,28,long,47.5,26,48.5,255.5,263,255.5,263,150.0,0,-48.5,150.0,0,150.0,0,same_extended,255.5,405.5,403.0,3,403.0,2.5,25,2025_07_17,FADE_CALM
79.0,9,long,114.0,5,110.0,358.5,250,358.5,250,-78.0,1,-110.0,-56.5,34,-56.5,34,same_extended,358.5,279.5,326.5,13,405.5,0.0,26,2025_07_17,RIDE_AGAINST
-30.0,13,long,70.5,12,54.5,265.5,215,265.5,215,30.0,0,-54.5,30.0,0,30.0,0,same_extended,265.5,295.5,405.5,48,405.5,0.0,27,2025_07_17,FADE_AGAINST
93.5,22,long,202.5,18,178.5,272.5,191,272.5,191,-93.5,0,-178.5,-93.0,6,-93.0,6,same_extended,272.5,179.0,312.0,72,405.5,0.0,28,2025_07_17,RIDE_AGAINST
-0.5,4,long,-0.5,0,0.5,83.0,170,83.0,170,11.0,1,-0.5,33.5,22,33.5,22,same_extended,83.0,83.5,405.5,93,405.5,0.0,29,2025_07_17,RIDE_AGAINST
26.0,41,long,66.0,4,31.0,88.5,392,88.5,392,-26.0,0,-31.0,1.0,223,1.0,223,same_extended,88.5,62.5,276.0,118,302.0,0.0,30,2025_07_17,RIDE_AGAINST
-25.5,19,long,-2.5,8,-17.0,37.0,371,37.0,371,28.5,3,17.0,52.5,202,52.5,202,counter_extended,52.5,78.0,214.0,117,214.0,0.0,31,2025_07_17,RIDE_AGAINST
-2.5,35,long,17.5,34,18.5,45.5,331,45.5,331,13.5,1,-18.5,44.0,162,44.0,162,same_extended,45.5,48.0,116.5,111,116.5,0.0,32,2025_07_17,RIDE_AGAINST
-9.5,7,short,-9.5,0,-39.5,33.5,132,33.5,132,18.5,3,39.5,56.0,301,56.0,301,counter_extended,56.0,65.5,71.0,44,18.5,71.0,33,2025_07_17,RIDE_CALM
-57.0,19,long,-21.5,15,-31.5,28.0,278,28.0,278,57.0,0,31.5,61.5,109,61.5,109,counter_extended,61.5,118.5,84.5,3,84.5,5.0,34,2025_07_17,RIDE_AGAINST
-4.0,7,long,14.0,1,18.0,67.5,270,67.5,270,4.0,0,-18.0,22.0,101,22.0,101,same_extended,67.5,71.5,85.0,8,85.0,4.5,35,2025_07_17,RIDE_CALM
-6.0,17,long,13.0,13,2.5,38.5,214,38.5,214,8.5,1,-2.5,51.0,45,51.0,45,counter_extended,51.0,57.0,85.0,64,85.0,4.5,36,2025_07_17,RIDE_AGAINST
7.0,5,long,7.5,3,-1.0,36.0,198,36.0,198,3.0,2,1.0,53.5,29,53.5,29,counter_extended,53.5,46.5,78.0,80,85.0,4.5,37,2025_07_17,RIDE_AGAINST
-5.5,17,long,8.0,14,-5.5,47.0,174,47.0,174,33.5,3,5.5,42.5,5,42.5,5,same_extended,47.0,52.5,85.0,104,85.0,4.5,38,2025_07_17,FADE_CALM
-13.5,5,long,-11.0,4,-7.5,39.0,155,39.0,155,16.0,2,7.5,34.0,43,34.0,43,same_extended,39.0,52.5,89.5,14,89.5,0.0,39,2025_07_17,RIDE_AGAINST
2.5,4,short,4.5,3,3.5,40.5,15,40.5,15,-1.5,1,-3.5,32.5,127,32.5,127,same_extended,40.5,38.0,87.0,42,0.0,89.5,40,2025_07_17,RIDE_CALM
-22.0,21,short,-1.5,20,-4.0,-3.5,30,-1.5,20,22.0,0,4.0,68.0,92,68.0,92,counter_extended,68.0,90.0,89.5,77,0.0,89.5,41,2025_07_17,RIDE_AGAINST
6.0,11,short,6.0,0,-2.0,-1.0,12,6.0,0,-0.5,2,2.0,60.5,72,60.5,72,counter_extended,60.5,54.5,83.5,97,0.0,89.5,42,2025_07_17,RIDE_AGAINST
6.5,11,long,30.0,5,3.5,40.0,42,40.0,42,-6.5,0,-3.5,-3.0,19,-3.0,19,same_extended,40.0,33.5,66.5,70,73.0,0.0,43,2025_07_17,RIDE_AGAINST
1.5,5,long,4.0,1,-3.5,33.5,28,33.5,28,0.5,2,3.5,3.5,5,3.5,5,same_extended,33.5,32.0,71.5,84,73.0,0.0,44,2025_07_17,KILL_SHOT
18.0,16,long,18.0,0,18.0,18.0,16,18.0,0,-18.0,0,0.0,-18.0,0,-18.0,0,same_early,18.0,0.0,55.0,118,73.0,0.0,45,2025_07_17,RIDE_AGAINST
-8.0,6,short,4.5,2,-2.0,34.5,78,34.5,78,8.0,0,2.0,61.5,329,61.5,329,counter_extended,61.5,69.5,64.5,4,31.5,64.5,0,2025_07_18,RIDE_AGAINST
-9.5,9,long,-4.5,8,-5.5,73.0,336,73.0,336,15.0,3,5.5,26.0,39,26.0,39,same_extended,73.0,82.5,81.0,1,81.0,18.0,1,2025_07_18,RIDE_CALM
8.0,11,short,9.0,1,0.5,11.5,36,11.5,36,-5.0,3,-0.5,85.0,294,85.0,294,counter_extended,85.0,77.0,91.0,3,0.0,99.0,2,2025_07_18,RIDE_CALM
-4.5,2,long,-4.5,0,-8.0,75.5,279,75.5,279,9.0,3,8.0,21.0,21,21.0,21,same_extended,75.5,80.0,99.0,18,99.0,0.0,3,2025_07_18,RIDE_CALM
-11.5,19,short,-11.5,0,-31.0,-4.5,314,-4.5,314,14.5,2,31.0,96.5,239,96.5,239,counter_extended,96.5,108.0,99.0,58,0.0,99.0,4,2025_07_18,RIDE_CALM
6.0,20,short,11.5,19,8.0,33.0,258,33.0,258,-1.5,3,-8.0,59.0,183,59.0,183,counter_extended,59.0,53.0,93.0,114,0.0,99.0,5,2025_07_18,RIDE_CALM
-6.5,17,long,0.0,8,-6.5,60.5,163,60.5,163,7.5,2,6.5,31.5,238,31.5,238,same_extended,60.5,67.0,96.5,95,96.5,0.0,6,2025_07_18,RIDE_CALM
-9.5,11,long,-6.0,9,-1.5,65.0,127,65.0,127,10.0,3,1.5,47.0,369,47.0,369,same_extended,65.0,74.5,89.5,115,89.5,2.5,7,2025_07_18,RIDE_AGAINST
11.5,10,long,13.5,6,6.5,71.0,108,71.0,108,-9.5,2,-6.5,41.0,350,41.0,350,same_extended,71.0,59.5,63.5,16,75.0,37.0,8,2025_07_18,RIDE_AGAINST
18.0,15,long,40.0,14,42.5,49.5,62,49.5,62,-17.5,3,-42.5,63.0,360,63.0,360,counter_extended,63.0,45.0,62.5,6,32.0,80.5,9,2025_07_18,RIDE_AGAINST
29.5,18,short,35.0,17,39.0,101.5,281,101.5,281,-27.0,1,-39.0,-24.5,29,-24.5,29,same_extended,101.5,72.0,83.0,17,112.5,0.0,10,2025_07_18,FADE_CALM
12.0,23,short,42.0,17,11.0,62.5,240,62.5,240,-12.0,0,-11.0,34.0,374,34.0,374,same_extended,62.5,50.5,100.5,58,112.5,0.0,11,2025_07_18,RIDE_AGAINST
-23.5,14,short,-5.0,11,-16.0,27.0,211,27.0,211,23.5,0,16.0,69.5,345,69.5,345,counter_extended,69.5,93.0,112.5,87,112.5,0.0,12,2025_07_18,RIDE_AGAINST
-13.5,4,short,-5.0,3,-2.0,65.5,363,65.5,363,13.5,0,2.0,64.5,330,64.5,330,same_extended,65.5,79.0,112.5,102,112.5,0.0,13,2025_07_18,RIDE_AGAINST
1.5,33,long,23.0,32,20.5,49.0,289,49.0,289,-1.5,0,-20.5,173.0,380,173.0,380,counter_extended,173.0,171.5,181.5,23,33.5,183.0,14,2025_07_18,RIDE_AGAINST
6.5,27,long,14.0,4,7.0,40.0,261,40.0,261,-6.5,0,-7.0,182.0,352,182.0,352,counter_extended,182.0,175.5,187.0,8,28.5,193.5,15,2025_07_18,RIDE_AGAINST
7.0,8,short,12.0,2,11.0,184.5,316,184.5,316,0.5,3,-11.0,37.5,225,37.5,225,same_extended,184.5,177.5,189.0,32,196.0,26.0,16,2025_07_18,RIDE_AGAINST
10.0,6,short,10.0,0,8.5,185.0,307,185.0,307,-8.5,3,-8.5,37.0,216,37.0,216,same_extended,185.0,175.0,186.0,41,196.0,26.0,17,2025_07_18,KILL_SHOT
10.5,24,short,13.0,4,9.5,184.5,378,184.5,378,-8.0,1,-9.5,68.0,170,68.0,170,same_extended,184.5,174.0,185.5,87,196.0,26.0,18,2025_07_18,RIDE_AGAINST
-18.0,12,long,-15.0,1,-24.0,59.0,141,59.0,141,23.0,3,24.0,193.5,349,193.5,349,counter_extended,193.5,211.5,196.0,116,26.0,196.0,19,2025_07_18,RIDE_CALM
-11.0,8,short,-8.0,1,-8.0,172.5,313,172.5,313,16.0,3,8.0,80.0,105,80.0,105,same_extended,172.5,183.5,193.5,48,193.5,59.0,20,2025_07_18,RIDE_AGAINST
-4.0,3,short,-4.0,0,-13.0,160.5,293,160.5,293,13.0,3,13.0,92.0,85,92.0,85,same_extended,160.5,164.5,193.5,68,193.5,59.0,21,2025_07_18,RIDE_CALM
-14.0,21,short,-6.5,3,-41.5,168.0,250,168.0,250,15.0,1,41.5,84.5,42,84.5,42,same_extended,168.0,182.0,193.5,111,193.5,59.0,22,2025_07_18,RIDE_CALM
-32.5,17,short,34.5,7,-33.0,206.0,210,206.0,210,46.5,2,33.0,46.5,2,46.5,2,same_extended,206.0,238.5,250.5,2,250.5,2.0,23,2025_07_18,RIDE_AGAINST
-1.0,6,short,10.0,2,-42.5,196.5,199,196.5,199,3.5,1,42.5,42.5,6,42.5,6,same_extended,196.5,197.5,252.5,9,252.5,0.0,24,2025_07_18,RIDE_AGAINST
46.0,13,short,112.5,6,107.5,235.0,181,235.0,181,-46.0,0,-107.5,-46.0,0,-46.0,0,same_extended,235.0,189.0,206.5,27,252.5,0.0,25,2025_07_18,FADE_CALM
67.5,38,long,106.5,13,39.5,64.0,222,106.5,13,-52.0,2,-39.5,44.0,83,44.0,83,same_early,106.5,39.0,171.5,110,0.0,239.0,26,2025_07_18,FADE_CALM
27.5,11,short,42.5,1,69.5,121.0,47,121.0,47,-26.0,3,-69.5,-13.0,186,-13.0,186,same_extended,121.0,93.5,123.0,23,150.5,0.0,27,2025_07_18,RIDE_AGAINST
51.0,11,short,89.0,6,32.5,96.5,31,96.5,31,-51.0,0,-32.5,11.5,170,11.5,170,same_extended,96.5,45.5,99.5,39,150.5,0.0,28,2025_07_18,FADE_AGAINST
-7.0,11,short,65.0,10,58.0,62.0,19,65.0,10,7.0,0,-58.0,43.0,149,43.0,149,same_early,65.0,72.0,150.5,60,150.5,0.0,29,2025_07_18,FADE_AGAINST
-15.0,6,short,23.5,5,23.0,38.0,14,38.0,14,15.0,0,-23.0,36.5,99,36.5,99,same_extended,38.0,53.0,150.5,110,150.5,0.0,30,2025_07_18,RIDE_CALM
19.5,8,short,28.0,3,5.5,15.0,23,28.0,3,-19.5,0,-5.5,46.5,88,46.5,88,counter_extended,46.5,27.0,129.5,118,149.0,0.0,31,2025_07_18,RIDE_CALM
1.0,17,long,41.0,13,24.5,52.0,63,52.0,63,-1.0,0,-24.5,9.5,39,9.5,39,same_extended,52.0,51.0,107.0,76,108.0,0.0,32,2025_07_18,RIDE_AGAINST
12.5,13,long,16.0,3,-17.0,36.0,35,36.0,35,-7.0,2,17.0,25.5,11,25.5,11,same_extended,36.0,23.5,95.5,104,108.0,0.0,33,2025_07_18,KILL_SHOT
0.0,7,short,8.0,4,-4.0,3.0,39,8.0,4,5.5,1,4.0,50.5,20,50.5,20,counter_extended,50.5,50.5,108.0,119,0.0,108.0,34,2025_07_18,RIDE_CALM
-27.0,20,long,9.5,17,4.5,18.0,83,18.0,83,34.5,3,-4.5,34.5,3,34.5,3,counter_early,34.5,61.5,74.5,101,74.5,0.0,35,2025_07_18,RIDE_AGAINST
1.5,9,long,4.0,4,-2.0,12.5,58,12.5,58,3.0,2,2.0,8.0,11,8.0,11,same_extended,12.5,11.0,60.0,106,61.5,0.0,36,2025_07_18,RIDE_AGAINST
7.0,25,long,7.0,0,7.0,7.0,25,7.0,0,-7.0,0,0.0,-7.0,0,-7.0,0,same_early,7.0,0.0,51.5,115,58.5,0.0,37,2025_07_18,RIDE_AGAINST
26.5,8,long,40.5,6,29.5,74.5,85,74.5,85,-16.5,2,-29.5,-16.5,2,-16.5,2,same_extended,74.5,48.0,76.5,15,103.0,0.0,0,2025_07_20,RIDE_AGAINST
-5.0,3,long,-4.5,2,-4.0,17.5,43,17.5,43,6.0,1,4.0,28.5,13,28.5,13,counter_extended,28.5,33.5,103.0,57,103.0,0.0,1,2025_07_20,RIDE_AGAINST
-4.5,21,long,29.0,18,-4.5,-4.5,21,29.0,18,4.5,0,0.0,4.5,0,4.5,0,same_early,29.0,33.5,103.0,82,103.0,0.0,2,2025_07_20,FADE_AGAINST
8.5,5,long,8.5,0,8.5,8.5,5,8.5,0,-8.5,0,0.0,-8.5,0,-8.5,0,same_early,8.5,0.0,94.5,101,103.0,0.0,3,2025_07_20,RIDE_AGAINST
19.5,9,long,34.5,6,26.0,72.0,364,72.0,364,-19.5,0,-26.0,31.5,158,31.5,158,same_extended,72.0,52.5,65.0,12,84.5,15.5,0,2025_07_21,RIDE_AGAINST
-2.5,19,long,-2.5,0,-9.0,69.0,374,69.0,374,5.0,3,9.0,48.0,124,48.0,124,same_extended,69.0,71.5,88.0,46,88.0,15.5,1,2025_07_21,FADE_AGAINST
-2.5,6,long,2.5,5,2.0,82.5,360,82.5,360,2.5,0,-2.0,43.5,100,43.5,100,same_extended,82.5,85.0,87.0,7,87.0,36.0,2,2025_07_21,RIDE_CALM
-1.5,3,long,-1.5,0,-5.0,74.5,350,74.5,350,5.0,3,5.0,51.5,90,51.5,90,same_extended,74.5,76.0,86.0,12,86.0,40.0,3,2025_07_21,RIDE_CALM
21.5,18,short,21.5,0,15.0,45.0,61,45.0,61,-18.0,2,-15.0,81.0,321,81.0,321,counter_extended,81.0,59.5,75.5,9,29.0,97.0,4,2025_07_21,RIDE_AGAINST
-15.5,13,long,-10.0,4,-21.5,91.5,292,91.5,292,16.0,1,21.5,34.5,32,34.5,32,same_extended,91.5,107.0,107.5,1,107.5,18.5,5,2025_07_21,RIDE_CALM
-2.0,5,short,4.5,4,5.0,13.0,14,13.0,14,3.5,1,-5.0,113.0,274,113.0,274,counter_extended,113.0,115.0,115.5,3,10.5,115.5,6,2025_07_21,RIDE_AGAINST
20.5,19,long,37.5,17,38.0,116.0,231,116.0,231,-20.5,0,-38.0,-20.5,0,-20.5,0,same_extended,116.0,95.5,105.5,29,126.0,0.0,7,2025_07_21,RIDE_AGAINST
4.0,3,long,4.0,0,4.5,68.5,186,68.5,186,-2.0,1,-4.5,20.0,17,20.0,17,same_extended,68.5,64.5,122.0,74,126.0,0.0,8,2025_07_21,RIDE_CALM
1.0,22,short,5.0,17,8.5,10.5,25,10.5,25,0.5,3,-8.5,70.5,159,70.5,159,counter_extended,70.5,69.5,125.0,101,0.0,126.0,9,2025_07_21,RIDE_CALM
-22.5,28,short,-19.5,1,-33.5,-1.5,360,-1.5,360,24.5,2,33.5,71.5,120,71.5,120,counter_extended,71.5,94.0,102.5,120,0.0,102.5,10,2025_07_21,RIDE_CALM
-2.5,4,short,5.0,1,0.5,36.0,360,36.0,360,6.0,3,-0.5,47.5,81,47.5,81,counter_extended,47.5,50.0,88.5,88,0.0,88.5,11,2025_07_21,RIDE_CALM
19.0,13,long,25.5,3,10.5,48.0,57,48.0,57,-19.0,0,-10.5,110.5,361,110.5,361,counter_extended,110.5,91.5,111.0,1,28.5,130.0,12,2025_07_21,RIDE_AGAINST
5.5,14,short,9.0,1,-3.5,127.0,341,127.0,341,4.0,3,3.5,168.0,373,168.0,373,counter_extended,168.0,162.5,155.0,1,120.5,160.5,13,2025_07_21,RIDE_CALM
-3.5,10,long,4.0,9,4.5,180.0,369,180.0,369,3.5,0,-4.5,131.0,328,131.0,328,same_extended,180.0,183.5,187.5,4,187.5,123.0,14,2025_07_21,RIDE_AGAINST
10.5,4,short,10.5,0,-6.0,149.5,310,149.5,310,-2.0,3,6.0,195.5,362,195.5,362,counter_extended,195.5,185.0,204.5,2,129.0,215.0,15,2025_07_21,KILL_SHOT
14.0,27,short,26.5,8,-1.5,138.0,274,138.0,274,-12.5,1,1.5,249.5,351,249.5,351,counter_extended,249.5,235.5,256.5,3,117.0,270.5,16,2025_07_21,RIDE_AGAINST
0.5,12,short,17.0,8,12.5,137.5,229,137.5,229,2.0,1,-12.5,250.0,306,250.0,306,counter_extended,250.0,249.5,275.5,37,111.5,276.0,17,2025_07_21,RIDE_CALM
3.5,9,short,3.5,0,-4.0,120.5,212,120.5,212,0.0,1,4.0,267.0,289,267.0,289,counter_extended,267.0,263.5,272.5,54,111.5,276.0,18,2025_07_21,RIDE_CALM
1.0,4,long,5.0,3,4.0,262.0,281,262.0,281,1.0,1,-4.0,125.5,204,125.5,204,same_extended,262.0,261.0,275.0,62,276.0,111.5,19,2025_07_21,RIDE_CALM
6.5,6,short,9.0,2,5.5,129.0,158,129.0,158,-3.0,3,-5.5,258.5,235,258.5,235,counter_extended,258.5,252.0,269.5,108,111.5,276.0,20,2025_07_21,RIDE_CALM
-12.5,8,short,-4.5,7,-5.5,113.5,135,113.5,135,14.0,1,5.5,274.0,212,274.0,212,counter_extended,274.0,286.5,276.5,7,111.0,276.5,21,2025_07_21,RIDE_CALM
3.5,4,long,3.5,0,3.0,280.5,187,280.5,187,0.5,2,-3.0,107.0,110,107.0,110,same_extended,280.5,277.0,283.0,6,286.5,101.0,22,2025_07_21,RIDE_CALM
-21.0,19,long,-14.0,11,-34.5,267.0,342,267.0,342,26.0,3,34.5,123.0,83,123.0,83,same_extended,267.0,288.0,290.5,1,290.5,99.5,23,2025_07_21,RIDE_CALM
15.5,11,short,20.5,4,13.0,109.0,61,109.0,61,-15.5,0,-13.0,281.0,320,281.0,320,counter_extended,281.0,265.5,286.0,3,88.5,301.5,24,2025_07_21,FADE_AGAINST
21.5,11,short,77.0,10,78.5,99.5,26,99.5,26,-21.5,0,-78.5,290.5,285,290.5,285,counter_extended,290.5,269.0,292.5,6,76.0,314.0,25,2025_07_21,RIDE_AGAINST
-152.0,46,short,-152.0,0,-313.0,-156.0,377,-152.0,0,189.0,2,313.0,342.0,233,342.0,233,counter_extended,342.0,494.0,390.0,26,0.0,390.0,26,2025_07_21,RIDE_AGAINST
36.0,4,long,36.0,0,20.5,82.5,199,82.5,199,-14.5,3,-20.5,103.5,343,103.5,343,counter_extended,103.5,67.5,354.0,60,390.0,0.0,27,2025_07_21,FADE_AGAINST
0.0,6,long,26.5,5,25.5,29.0,187,29.0,187,8.0,1,-25.5,157.0,331,157.0,331,counter_extended,157.0,157.0,390.0,72,390.0,0.0,28,2025_07_21,RIDE_AGAINST
-23.0,11,long,-8.0,5,-20.0,39.0,162,39.0,162,27.5,1,20.0,147.0,306,147.0,306,counter_extended,147.0,170.0,390.0,97,390.0,0.0,29,2025_07_21,FADE_AGAINST
-12.0,6,long,-12.0,0,-31.5,47.0,151,47.0,151,18.5,3,31.5,139.0,295,139.0,295,counter_extended,139.0,151.0,390.0,108,390.0,0.0,30,2025_07_21,RIDE_AGAINST
-9.5,10,short,-3.5,2,-31.5,107.5,280,107.5,280,10.5,3,31.5,78.5,136,78.5,136,same_extended,107.5,117.0,369.5,117,0.0,369.5,31,2025_07_21,RIDE_AGAINST
8.5,5,long,8.5,0,9.0,50.0,106,50.0,106,-2.0,2,-9.0,136.0,250,136.0,250,counter_extended,136.0,127.5,175.0,76,2.5,183.5,32,2025_07_21,KILL_SHOT
28.5,13,short,56.0,10,40.0,127.5,230,127.5,230,-28.5,0,-40.0,58.5,86,58.5,86,same_extended,127.5,99.0,155.0,96,183.5,2.5,33,2025_07_21,RIDE_AGAINST
-25.0,7,short,-8.5,4,-19.5,145.0,172,145.0,172,25.0,0,19.5,41.0,28,41.0,28,same_extended,145.0,170.0,168.0,3,168.0,18.0,34,2025_07_21,RIDE_CALM
-10.0,5,short,-8.0,1,-26.0,153.5,163,153.5,163,18.0,3,26.0,32.5,19,32.5,19,same_extended,153.5,163.5,170.0,9,170.0,16.0,35,2025_07_21,RIDE_CALM
0.5,6,short,0.5,0,-5.0,166.5,133,166.5,133,9.0,3,5.0,14.5,11,14.5,11,same_extended,166.5,166.0,185.5,11,186.0,0.0,36,2025_07_21,RIDE_CALM
0.5,3,short,2.0,2,-1.5,164.5,115,164.5,115,1.5,3,1.5,10.5,20,10.5,20,same_extended,164.5,164.0,185.5,29,186.0,0.0,37,2025_07_21,RIDE_CALM
9.0,5,short,21.5,4,23.5,175.0,90,175.0,90,-9.0,0,-23.5,-9.0,0,-9.0,0,same_extended,175.0,166.0,177.0,54,186.0,0.0,38,2025_07_21,FADE_CALM
4.0,7,short,17.0,6,16.0,131.0,62,131.0,62,-4.0,0,-16.0,-4.0,0,-4.0,0,same_extended,131.0,127.0,182.0,82,186.0,0.0,39,2025_07_21,RIDE_AGAINST
1.0,8,short,1.0,0,-4.5,86.0,40,86.0,40,7.0,3,4.5,13.0,4,13.0,4,same_extended,86.0,85.0,185.0,104,186.0,0.0,40,2025_07_21,RIDE_AGAINST
12.0,9,short,44.0,3,1.5,25.0,177,44.0,3,-12.0,0,-1.5,2.5,29,2.5,29,same_early,44.0,32.0,169.0,119,181.0,0.0,41,2025_07_21,RIDE_AGAINST
0.5,22,long,1.5,4,-5.0,3.5,74,3.5,74,2.5,3,5.0,19.5,86,19.5,86,counter_extended,19.5,19.0,91.0,114,0.0,91.5,42,2025_07_21,RIDE_CALM
14.5,15,short,28.5,14,30.0,114.5,220,114.5,220,-11.0,2,-30.0,21.5,63,21.5,63,same_extended,114.5,100.0,111.5,17,126.0,10.0,0,2025_07_22,RIDE_AGAINST
-34.5,41,short,-25.5,35,-29.0,122.0,382,122.0,382,35.5,3,29.0,49.5,10,49.5,10,same_extended,122.0,156.5,158.0,3,158.0,13.5,1,2025_07_22,RIDE_AGAINST
7.0,32,short,23.0,10,21.0,173.5,382,173.5,382,-6.5,1,-21.0,-6.5,1,-6.5,1,same_extended,173.5,166.5,164.5,51,171.5,0.0,2,2025_07_22,RIDE_AGAINST
15.0,13,short,21.5,12,34.5,150.5,339,150.5,339,-15.0,0,-34.5,3.0,246,3.0,246,same_extended,150.5,135.5,156.5,94,171.5,0.0,3,2025_07_22,RIDE_AGAINST
-5.0,8,short,11.0,5,-0.5,116.0,318,116.0,318,5.5,1,0.5,37.5,225,37.5,225,same_extended,116.0,121.0,171.0,104,171.0,0.0,4,2025_07_22,RIDE_AGAINST
33.0,10,short,41.5,4,17.0,97.5,280,97.5,280,-30.0,2,-17.0,56.0,187,56.0,187,same_extended,97.5,64.5,125.0,81,158.0,0.0,5,2025_07_22,RIDE_AGAINST
4.0,8,long,7.0,1,0.0,82.5,174,82.5,174,-4.0,0,0.0,71.0,267,71.0,267,same_extended,82.5,78.5,154.0,94,0.0,158.0,6,2025_07_22,RIDE_CALM
-3.5,7,short,0.5,5,2.0,66.5,253,66.5,253,6.5,1,-2.0,87.0,160,87.0,160,counter_extended,87.0,90.5,158.0,108,158.0,0.0,7,2025_07_22,RIDE_AGAINST
-15.0,13,short,-11.0,1,-14.0,73.5,164,73.5,164,20.0,3,14.0,80.0,71,80.0,71,counter_extended,80.0,95.0,97.5,112,56.0,97.5,8,2025_07_22,RIDE_CALM
-9.0,18,short,-1.0,11,-31.0,83.0,132,83.0,132,15.5,2,31.0,70.5,39,70.5,39,same_extended,83.0,92.0,98.5,23,98.5,55.0,9,2025_07_22,RIDE_CALM
-31.0,9,short,-31.0,0,-57.0,84.0,112,84.0,112,66.0,1,57.0,69.5,19,69.5,19,same_extended,84.0,115.0,135.5,4,135.5,18.0,10,2025_07_22,RIDE_AGAINST
51.0,31,short,106.5,14,108.5,434.0,352,434.0,352,-50.5,1,-108.5,17.5,318,17.5,318,same_extended,434.0,383.0,398.5,32,449.5,2.0,11,2025_07_22,RIDE_AGAINST
22.5,6,short,22.5,0,16.0,355.5,335,355.5,335,-10.5,2,-16.0,96.0,301,96.0,301,same_extended,355.5,333.0,372.5,38,395.0,35.0,12,2025_07_22,RIDE_AGAINST
20.5,16,short,25.5,8,15.0,339.5,296,339.5,296,-18.0,1,-15.0,112.0,262,112.0,262,same_extended,339.5,319.0,407.5,88,428.0,2.0,13,2025_07_22,FADE_CALM
-25.5,14,short,-21.5,1,-51.0,300.5,248,300.5,248,26.5,2,51.0,151.0,214,151.0,214,same_extended,300.5,326.0,389.5,109,389.5,62.0,14,2025_07_22,RIDE_CALM
-17.5,35,long,59.5,29,28.0,104.0,172,104.0,172,18.0,1,-28.0,347.5,206,347.5,206,counter_extended,347.5,365.0,358.0,25,93.5,358.0,15,2025_07_22,RIDE_AGAINST
14.0,26,long,58.0,25,57.5,99.5,126,99.5,126,-13.5,1,-57.5,352.0,160,352.0,160,counter_extended,352.0,338.0,393.0,17,44.5,407.0,16,2025_07_22,RIDE_AGAINST
16.0,9,long,25.5,8,28.5,55.0,98,55.0,98,-10.5,1,-28.5,396.5,132,396.5,132,counter_extended,396.5,380.5,394.0,3,41.5,410.0,17,2025_07_22,RIDE_AGAINST
