**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

X,Y,tfX,tfY,regime_2d,n,pearson
price_velocity_1b,reversion_prob_w,1D,5s,DOWN_CHOPPY,2988,0.01010094475824807
price_velocity_1b,reversion_prob_w,1D,5s,FLAT_SMOOTH,9606,-0.013214932191235016
price_velocity_1b,reversion_prob_w,1D,5s,FLAT_CHOPPY,18315,-0.003413888895037566
price_velocity_1b,reversion_prob_w,1D,15s,ALL,46641,-0.0018458139620440162
price_velocity_1b,reversion_prob_w,1D,15s,UP_SMOOTH,7146,-0.00920324129990295
price_velocity_1b,reversion_prob_w,1D,15s,UP_CHOPPY,3924,-0.011050675215623789
price_velocity_1b,reversion_prob_w,1D,15s,DOWN_SMOOTH,4662,-0.004295619758326171
price_velocity_1b,reversion_prob_w,1D,15s,DOWN_CHOPPY,2988,-0.02892759123299466
price_velocity_1b,reversion_prob_w,1D,15s,FLAT_SMOOTH,9606,-0.005098604965966821
price_velocity_1b,reversion_prob_w,1D,15s,FLAT_CHOPPY,18315,0.007539326146832392
price_velocity_1b,reversion_prob_w,1D,1m,ALL,46641,-0.003401955726838629
price_velocity_1b,reversion_prob_w,1D,1m,UP_SMOOTH,7146,-0.013799386980168221
price_velocity_1b,reversion_prob_w,1D,1m,UP_CHOPPY,3924,-0.0008866372935790204
price_velocity_1b,reversion_prob_w,1D,1m,DOWN_SMOOTH,4662,0.027599662449104542
price_velocity_1b,reversion_prob_w,1D,1m,DOWN_CHOPPY,2988,0.000847485816428143
price_velocity_1b,reversion_prob_w,1D,1m,FLAT_SMOOTH,9606,0.01123378005674629
price_velocity_1b,reversion_prob_w,1D,1m,FLAT_CHOPPY,18315,-0.010655892238865873
price_velocity_1b,reversion_prob_w,1D,5m,ALL,46641,0.0033985710622694686
price_velocity_1b,reversion_prob_w,1D,5m,UP_SMOOTH,7146,0.004710909304741722
price_velocity_1b,reversion_prob_w,1D,5m,UP_CHOPPY,3924,-0.017959996611888282
price_velocity_1b,reversion_prob_w,1D,5m,DOWN_SMOOTH,4662,-0.0043027611203817215
price_velocity_1b,reversion_prob_w,1D,5m,DOWN_CHOPPY,2988,-0.013537147167933838
price_velocity_1b,reversion_prob_w,1D,5m,FLAT_SMOOTH,9606,0.002569633435088878
price_velocity_1b,reversion_prob_w,1D,5m,FLAT_CHOPPY,18315,0.010827570554814956
price_velocity_1b,reversion_prob_w,1D,15m,ALL,46641,0.0009663634606657599
price_velocity_1b,reversion_prob_w,1D,15m,UP_SMOOTH,7146,0.012078962086421431
price_velocity_1b,reversion_prob_w,1D,15m,UP_CHOPPY,3924,0.015378262869186587
price_velocity_1b,reversion_prob_w,1D,15m,DOWN_SMOOTH,4662,-0.005814673173060622
price_velocity_1b,reversion_prob_w,1D,15m,DOWN_CHOPPY,2988,-0.038364682769520604
price_velocity_1b,reversion_prob_w,1D,15m,FLAT_SMOOTH,9606,0.0028162772705211192
price_velocity_1b,reversion_prob_w,1D,15m,FLAT_CHOPPY,18315,-0.002370500243796808
price_velocity_1b,reversion_prob_w,1D,1h,ALL,46641,-0.007110014723021802
price_velocity_1b,reversion_prob_w,1D,1h,UP_SMOOTH,7146,0.05604178114445372
price_velocity_1b,reversion_prob_w,1D,1h,UP_CHOPPY,3924,0.09315318211173362
price_velocity_1b,reversion_prob_w,1D,1h,DOWN_SMOOTH,4662,-0.11199264056863492
price_velocity_1b,reversion_prob_w,1D,1h,DOWN_CHOPPY,2988,-0.12028642649811155
price_velocity_1b,reversion_prob_w,1D,1h,FLAT_SMOOTH,9606,-0.04152219242175898
price_velocity_1b,reversion_prob_w,1D,1h,FLAT_CHOPPY,18315,-0.008665431241154714
price_velocity_1b,reversion_prob_w,1D,4h,ALL,46089,0.04054065633521494
price_velocity_1b,reversion_prob_w,1D,4h,UP_SMOOTH,6978,-0.021681589531331338
price_velocity_1b,reversion_prob_w,1D,4h,UP_CHOPPY,3924,-0.06756920804807605
price_velocity_1b,reversion_prob_w,1D,4h,DOWN_SMOOTH,4662,0.012435341529770239
price_velocity_1b,reversion_prob_w,1D,4h,DOWN_CHOPPY,2988,-0.02819360573015669
price_velocity_1b,reversion_prob_w,1D,4h,FLAT_SMOOTH,9402,0.14192369745646594
price_velocity_1b,reversion_prob_w,1D,4h,FLAT_CHOPPY,18135,0.052323531245271025
price_velocity_1b,reversion_prob_w,1D,1D,ALL,46089,-0.1614723233612344
price_velocity_1b,reversion_prob_w,1D,1D,UP_SMOOTH,6978,-0.35336002930007787
price_velocity_1b,reversion_prob_w,1D,1D,UP_CHOPPY,3924,-0.14989186468888432
price_velocity_1b,reversion_prob_w,1D,1D,DOWN_SMOOTH,4662,0.052519270690829484
price_velocity_1b,reversion_prob_w,1D,1D,DOWN_CHOPPY,2988,-0.2304015675589408
price_velocity_1b,reversion_prob_w,1D,1D,FLAT_SMOOTH,9402,-0.21732145679048356
price_velocity_1b,reversion_prob_w,1D,1D,FLAT_CHOPPY,18135,-0.1361494936107493
body,reversion_prob_w,5s,5s,ALL,46928,0.03023844107399317
body,reversion_prob_w,5s,5s,UP_SMOOTH,7146,0.025591312309249496
body,reversion_prob_w,5s,5s,UP_CHOPPY,3924,0.0006913427602852813
body,reversion_prob_w,5s,5s,DOWN_SMOOTH,4662,0.043837476677680835
body,reversion_prob_w,5s,5s,DOWN_CHOPPY,2988,0.06289905560042704
body,reversion_prob_w,5s,5s,FLAT_SMOOTH,9893,0.020613472212398915
body,reversion_prob_w,5s,5s,FLAT_CHOPPY,18315,0.03635380348379589
body,reversion_prob_w,5s,15s,ALL,46928,0.02148935520864691
body,reversion_prob_w,5s,15s,UP_SMOOTH,7146,-0.013511991609551752
body,reversion_prob_w,5s,15s,UP_CHOPPY,3924,-0.027974045596792937
body,reversion_prob_w,5s,15s,DOWN_SMOOTH,4662,0.04098795619468535
body,reversion_prob_w,5s,15s,DOWN_CHOPPY,2988,0.06051581016466665
body,reversion_prob_w,5s,15s,FLAT_SMOOTH,9893,0.025712324109315794
body,reversion_prob_w,5s,15s,FLAT_CHOPPY,18315,0.03720400169844178
body,reversion_prob_w,5s,1m,ALL,46925,0.015318008573489908
body,reversion_prob_w,5s,1m,UP_SMOOTH,7146,-0.04479803760802271
body,reversion_prob_w,5s,1m,UP_CHOPPY,3924,-0.06030540660358755
body,reversion_prob_w,5s,1m,DOWN_SMOOTH,4662,0.0830977729349351
body,reversion_prob_w,5s,1m,DOWN_CHOPPY,2988,0.04182778853016429
body,reversion_prob_w,5s,1m,FLAT_SMOOTH,9890,0.03548789267466541
body,reversion_prob_w,5s,1m,FLAT_CHOPPY,18315,0.023567265344893475
body,reversion_prob_w,5s,5m,ALL,46920,-0.0025373380775342725
body,reversion_prob_w,5s,5m,UP_SMOOTH,7146,-0.026036382329751535
body,reversion_prob_w,5s,5m,UP_CHOPPY,3924,-0.024863137441772338
body,reversion_prob_w,5s,5m,DOWN_SMOOTH,4662,-0.011859749367032697
body,reversion_prob_w,5s,5m,DOWN_CHOPPY,2988,0.04050011007180707
body,reversion_prob_w,5s,5m,FLAT_SMOOTH,9885,0.028946816058092316
body,reversion_prob_w,5s,5m,FLAT_CHOPPY,18315,-0.0036251793340921876
body,reversion_prob_w,5s,15m,ALL,46893,-0.010937634877604204
body,reversion_prob_w,5s,15m,UP_SMOOTH,7146,-0.024369490850830077
body,reversion_prob_w,5s,15m,UP_CHOPPY,3924,-0.05605067317512107
body,reversion_prob_w,5s,15m,DOWN_SMOOTH,4662,0.0053464308811888295
body,reversion_prob_w,5s,15m,DOWN_CHOPPY,2988,0.0021654481746737585
body,reversion_prob_w,5s,15m,FLAT_SMOOTH,9858,-0.013700387439532037
body,reversion_prob_w,5s,15m,FLAT_CHOPPY,18315,4.6142087150062035e-05
body,reversion_prob_w,5s,1h,ALL,46785,0.013034899575296173
body,reversion_prob_w,5s,1h,UP_SMOOTH,7146,0.0002808542378108202
body,reversion_prob_w,5s,1h,UP_CHOPPY,3924,0.010774935555551705
body,reversion_prob_w,5s,1h,DOWN_SMOOTH,4662,0.02751318616818144
body,reversion_prob_w,5s,1h,DOWN_CHOPPY,2988,-0.0014917015315579743
body,reversion_prob_w,5s,1h,FLAT_SMOOTH,9750,0.009452052244052274
body,reversion_prob_w,5s,1h,FLAT_CHOPPY,18315,0.01697267864716367
body,reversion_prob_w,5s,4h,ALL,46089,0.005651979388902951
body,reversion_prob_w,5s,4h,UP_SMOOTH,6978,0.018096477574315373
body,reversion_prob_w,5s,4h,UP_CHOPPY,3924,0.0027122187539582016
body,reversion_prob_w,5s,4h,DOWN_SMOOTH,4662,-0.0009298333917425655
body,reversion_prob_w,5s,4h,DOWN_CHOPPY,2988,-0.021673209154919024
body,reversion_prob_w,5s,4h,FLAT_SMOOTH,9402,0.0025440385788646352
body,reversion_prob_w,5s,4h,FLAT_CHOPPY,18135,0.011992648069567102
body,reversion_prob_w,5s,1D,ALL,46089,-0.0005127792625211231
body,reversion_prob_w,5s,1D,UP_SMOOTH,6978,0.009283131290017748
body,reversion_prob_w,5s,1D,UP_CHOPPY,3924,-0.0289897157605437
body,reversion_prob_w,5s,1D,DOWN_SMOOTH,4662,-0.01096668733828589
body,reversion_prob_w,5s,1D,DOWN_CHOPPY,2988,0.02263704546770428
body,reversion_prob_w,5s,1D,FLAT_SMOOTH,9402,-0.007149137082790354
body,reversion_prob_w,5s,1D,FLAT_CHOPPY,18135,0.0059099004329969795
body,reversion_prob_w,15s,5s,ALL,46928,0.02046390298336423
body,reversion_prob_w,15s,5s,UP_SMOOTH,7146,0.004563069175623848
body,reversion_prob_w,15s,5s,UP_CHOPPY,3924,-0.005072994217594251
body,reversion_prob_w,15s,5s,DOWN_SMOOTH,4662,0.03857548790491486
body,reversion_prob_w,15s,5s,DOWN_CHOPPY,2988,0.03289992195076391
body,reversion_prob_w,15s,5s,FLAT_SMOOTH,9893,0.0268635684472672
body,reversion_prob_w,15s,5s,FLAT_CHOPPY,18315,0.023600063408617852
body,reversion_prob_w,15s,15s,ALL,46928,0.03257729071784169
body,reversion_prob_w,15s,15s,UP_SMOOTH,7146,-0.004364754326758905
body,reversion_prob_w,15s,15s,UP_CHOPPY,3924,-0.04523040441427891
body,reversion_prob_w,15s,15s,DOWN_SMOOTH,4662,0.05294372153740387
body,reversion_prob_w,15s,15s,DOWN_CHOPPY,2988,0.058659399604795805
body,reversion_prob_w,15s,15s,FLAT_SMOOTH,9893,0.03740952938762764
body,reversion_prob_w,15s,15s,FLAT_CHOPPY,18315,0.0558161150668707
body,reversion_prob_w,15s,1m,ALL,46925,0.038232240061107085
body,reversion_prob_w,15s,1m,UP_SMOOTH,7146,-0.03605777149693888
body,reversion_prob_w,15s,1m,UP_CHOPPY,3924,-0.033910191943896245
body,reversion_prob_w,15s,1m,DOWN_SMOOTH,4662,0.09411365862674918
body,reversion_prob_w,15s,1m,DOWN_CHOPPY,2988,0.10023908773539249
body,reversion_prob_w,15s,1m,FLAT_SMOOTH,9890,0.0572686925069023
body,reversion_prob_w,15s,1m,FLAT_CHOPPY,18315,0.04850986965231853
body,reversion_prob_w,15s,5m,ALL,46920,0.004129968259210675
body,reversion_prob_w,15s,5m,UP_SMOOTH,7146,-0.02476723664222101
body,reversion_prob_w,15s,5m,UP_CHOPPY,3924,-0.0014250103356201335
body,reversion_prob_w,15s,5m,DOWN_SMOOTH,4662,0.018563536756800128
body,reversion_prob_w,15s,5m,DOWN_CHOPPY,2988,0.030812834622711567
body,reversion_prob_w,15s,5m,FLAT_SMOOTH,9885,0.01227384998345815
body,reversion_prob_w,15s,5m,FLAT_CHOPPY,18315,0.005163435572914961
body,reversion_prob_w,15s,15m,ALL,46893,-0.008736078559821014
body,reversion_prob_w,15s,15m,UP_SMOOTH,7146,-0.025010711238122017
body,reversion_prob_w,15s,15m,UP_CHOPPY,3924,-0.04824388241581529
body,reversion_prob_w,15s,15m,DOWN_SMOOTH,4662,0.00436291337310075
body,reversion_prob_w,15s,15m,DOWN_CHOPPY,2988,-0.010883881246992777
body,reversion_prob_w,15s,15m,FLAT_SMOOTH,9858,-0.011067865674866529
body,reversion_prob_w,15s,15m,FLAT_CHOPPY,18315,0.004195740489989329
body,reversion_prob_w,15s,1h,ALL,46785,0.013563315260852797
body,reversion_prob_w,15s,1h,UP_SMOOTH,7146,0.012905512595994567
body,reversion_prob_w,15s,1h,UP_CHOPPY,3924,0.010941746888214613
body,reversion_prob_w,15s,1h,DOWN_SMOOTH,4662,0.020752705216219774
body,reversion_prob_w,15s,1h,DOWN_CHOPPY,2988,0.0011258903815073548
body,reversion_prob_w,15s,1h,FLAT_SMOOTH,9750,-0.006902448656878259
body,reversion_prob_w,15s,1h,FLAT_CHOPPY,18315,0.020268247060042037
body,reversion_prob_w,15s,4h,ALL,46089,0.004292922380338406
body,reversion_prob_w,15s,4h,UP_SMOOTH,6978,0.011861043890824222
body,reversion_prob_w,15s,4h,UP_CHOPPY,3924,-6.478432171637142e-05
body,reversion_prob_w,15s,4h,DOWN_SMOOTH,4662,-0.012679590777745756
body,reversion_prob_w,15s,4h,DOWN_CHOPPY,2988,-0.006704787188478352
body,reversion_prob_w,15s,4h,FLAT_SMOOTH,9402,0.006922850491879494
body,reversion_prob_w,15s,4h,FLAT_CHOPPY,18135,0.008819114074759634
body,reversion_prob_w,15s,1D,ALL,46089,-0.004226966130514076
body,reversion_prob_w,15s,1D,UP_SMOOTH,6978,-0.007560408518646466
body,reversion_prob_w,15s,1D,UP_CHOPPY,3924,-0.04016276410851521
body,reversion_prob_w,15s,1D,DOWN_SMOOTH,4662,-0.03391479877634389
body,reversion_prob_w,15s,1D,DOWN_CHOPPY,2988,0.015672392750648346
body,reversion_prob_w,15s,1D,FLAT_SMOOTH,9402,0.00770149258469639
body,reversion_prob_w,15s,1D,FLAT_CHOPPY,18135,0.005407811851508119
body,reversion_prob_w,1m,5s,ALL,46928,0.011863315078229845
body,reversion_prob_w,1m,5s,UP_SMOOTH,7146,-0.0047692323179777275
body,reversion_prob_w,1m,5s,UP_CHOPPY,3924,0.010716828033806107
body,reversion_prob_w,1m,5s,DOWN_SMOOTH,4662,0.03369013992017389
body,reversion_prob_w,1m,5s,DOWN_CHOPPY,2988,0.0006729272834080753
body,reversion_prob_w,1m,5s,FLAT_SMOOTH,9893,0.01232150382451662
body,reversion_prob_w,1m,5s,FLAT_CHOPPY,18315,0.015900843062047133
body,reversion_prob_w,1m,15s,ALL,46928,0.021381648941361332
body,reversion_prob_w,1m,15s,UP_SMOOTH,7146,0.0020001987839017134
body,reversion_prob_w,1m,15s,UP_CHOPPY,3924,-0.010371891927291663
body,reversion_prob_w,1m,15s,DOWN_SMOOTH,4662,0.02225518390985895
body,reversion_prob_w,1m,15s,DOWN_CHOPPY,2988,0.034553815376124015
body,reversion_prob_w,1m,15s,FLAT_SMOOTH,9893,0.026905941215488952
body,reversion_prob_w,1m,15s,FLAT_CHOPPY,18315,0.03743756548425627
body,reversion_prob_w,1m,1m,ALL,46925,0.03804154755863406
body,reversion_prob_w,1m,1m,UP_SMOOTH,7146,-0.10622277078004423
body,reversion_prob_w,1m,1m,UP_CHOPPY,3924,-0.011542706866757157
body,reversion_prob_w,1m,1m,DOWN_SMOOTH,4662,0.1434592268151005
body,reversion_prob_w,1m,1m,DOWN_CHOPPY,2988,0.08004997031297685
body,reversion_prob_w,1m,1m,FLAT_SMOOTH,9890,0.07454402371416965
body,reversion_prob_w,1m,1m,FLAT_CHOPPY,18315,0.06329192088352567
body,reversion_prob_w,1m,5m,ALL,46920,0.01625203789195282
body,reversion_prob_w,1m,5m,UP_SMOOTH,7146,-0.03839262466388086
body,reversion_prob_w,1m,5m,UP_CHOPPY,3924,-0.0037629924005016073
body,reversion_prob_w,1m,5m,DOWN_SMOOTH,4662,0.07218730605532939
body,reversion_prob_w,1m,5m,DOWN_CHOPPY,2988,0.07495963639755494
body,reversion_prob_w,1m,5m,FLAT_SMOOTH,9885,0.02654490701977155
body,reversion_prob_w,1m,5m,FLAT_CHOPPY,18315,0.018079453410629127
body,reversion_prob_w,1m,15m,ALL,46893,0.003282899526898473
body,reversion_prob_w,1m,15m,UP_SMOOTH,7146,-0.025383115412407523
body,reversion_prob_w,1m,15m,UP_CHOPPY,3924,0.014968046187873731
body,reversion_prob_w,1m,15m,DOWN_SMOOTH,4662,0.02575998008095949
body,reversion_prob_w,1m,15m,DOWN_CHOPPY,2988,-0.0012404987967127932
body,reversion_prob_w,1m,15m,FLAT_SMOOTH,9858,-0.006312748520036634
body,reversion_prob_w,1m,15m,FLAT_CHOPPY,18315,0.01128726306407302
body,reversion_prob_w,1m,1h,ALL,46785,0.002822308599217032
body,reversion_prob_w,1m,1h,UP_SMOOTH,7146,0.01034206666257407
body,reversion_prob_w,1m,1h,UP_CHOPPY,3924,0.020741365539233506
body,reversion_prob_w,1m,1h,DOWN_SMOOTH,4662,-0.01451583819734005
body,reversion_prob_w,1m,1h,DOWN_CHOPPY,2988,0.003541022772784347
body,reversion_prob_w,1m,1h,FLAT_SMOOTH,9750,-0.0010431716897861133
body,reversion_prob_w,1m,1h,FLAT_CHOPPY,18315,0.001903082353081566
body,reversion_prob_w,1m,4h,ALL,46089,0.002067501505337627
body,reversion_prob_w,1m,4h,UP_SMOOTH,6978,0.0061291888987303955
body,reversion_prob_w,1m,4h,UP_CHOPPY,3924,-0.011410760277206052
body,reversion_prob_w,1m,4h,DOWN_SMOOTH,4662,0.004874904760473597
body,reversion_prob_w,1m,4h,DOWN_CHOPPY,2988,-0.0028618731033834607
body,reversion_prob_w,1m,4h,FLAT_SMOOTH,9402,-0.00739744924473038
body,reversion_prob_w,1m,4h,FLAT_CHOPPY,18135,0.002342316092201992
body,reversion_prob_w,1m,1D,ALL,46089,0.008881740248860976
body,reversion_prob_w,1m,1D,UP_SMOOTH,6978,0.02140262829679571
body,reversion_prob_w,1m,1D,UP_CHOPPY,3924,-0.017866672916627958
body,reversion_prob_w,1m,1D,DOWN_SMOOTH,4662,-0.012003511692031428
body,reversion_prob_w,1m,1D,DOWN_CHOPPY,2988,0.01682893460227539
body,reversion_prob_w,1m,1D,FLAT_SMOOTH,9402,0.005416741043718843
body,reversion_prob_w,1m,1D,FLAT_CHOPPY,18135,0.01668981811020191
body,reversion_prob_w,5m,5s,ALL,46928,-6.693430964941367e-05
body,reversion_prob_w,5m,5s,UP_SMOOTH,7146,-0.01579669528083847
body,reversion_prob_w,5m,5s,UP_CHOPPY,3924,-0.016158900521657648
body,reversion_prob_w,5m,5s,DOWN_SMOOTH,4662,0.012428635368344931
body,reversion_prob_w,5m,5s,DOWN_CHOPPY,2988,0.0012766918306692109
body,reversion_prob_w,5m,5s,FLAT_SMOOTH,9893,0.007324293620325428
body,reversion_prob_w,5m,5s,FLAT_CHOPPY,18315,0.00464270478509067
body,reversion_prob_w,5m,15s,ALL,46928,0.006162913327199427
body,reversion_prob_w,5m,15s,UP_SMOOTH,7146,-0.023407594089015563
body,reversion_prob_w,5m,15s,UP_CHOPPY,3924,-0.0077644201197227545
body,reversion_prob_w,5m,15s,DOWN_SMOOTH,4662,0.002533476975972435
body,reversion_prob_w,5m,15s,DOWN_CHOPPY,2988,-0.003219728158831308
body,reversion_prob_w,5m,15s,FLAT_SMOOTH,9893,0.00911228958878929
body,reversion_prob_w,5m,15s,FLAT_CHOPPY,18315,0.023921047630727412
body,reversion_prob_w,5m,1m,ALL,46925,0.02883410101528038
body,reversion_prob_w,5m,1m,UP_SMOOTH,7146,-0.030478695374637158
body,reversion_prob_w,5m,1m,UP_CHOPPY,3924,-0.002245772363588953
body,reversion_prob_w,5m,1m,DOWN_SMOOTH,4662,0.06402709145681428
body,reversion_prob_w,5m,1m,DOWN_CHOPPY,2988,0.057031567224554346
body,reversion_prob_w,5m,1m,FLAT_SMOOTH,9890,0.0407394036547625
body,reversion_prob_w,5m,1m,FLAT_CHOPPY,18315,0.039702861262609176
body,reversion_prob_w,5m,5m,ALL,46920,0.028641801845067757
body,reversion_prob_w,5m,5m,UP_SMOOTH,7146,-0.061181208418017594
body,reversion_prob_w,5m,5m,UP_CHOPPY,3924,-0.052661710864712066
body,reversion_prob_w,5m,5m,DOWN_SMOOTH,4662,0.12448646075089981
body,reversion_prob_w,5m,5m,DOWN_CHOPPY,2988,0.09479568402535668
body,reversion_prob_w,5m,5m,FLAT_SMOOTH,9885,0.08276484628246658
body,reversion_prob_w,5m,5m,FLAT_CHOPPY,18315,0.028570914843617297
body,reversion_prob_w,5m,15m,ALL,46893,0.012679914302982825
body,reversion_prob_w,5m,15m,UP_SMOOTH,7146,-0.0404834289840766
body,reversion_prob_w,5m,15m,UP_CHOPPY,3924,-0.0211249626972504
body,reversion_prob_w,5m,15m,DOWN_SMOOTH,4662,0.0550589298104739
body,reversion_prob_w,5m,15m,DOWN_CHOPPY,2988,0.008778301568493694
body,reversion_prob_w,5m,15m,FLAT_SMOOTH,9858,0.020019222826687305
body,reversion_prob_w,5m,15m,FLAT_CHOPPY,18315,0.02915204725976494
body,reversion_prob_w,5m,1h,ALL,46785,-0.0019097229148778315
body,reversion_prob_w,5m,1h,UP_SMOOTH,7146,-0.00559391826662738
body,reversion_prob_w,5m,1h,UP_CHOPPY,3924,-0.005455036883006213
body,reversion_prob_w,5m,1h,DOWN_SMOOTH,4662,0.008497927833573216
body,reversion_prob_w,5m,1h,DOWN_CHOPPY,2988,0.013168650962210407
body,reversion_prob_w,5m,1h,FLAT_SMOOTH,9750,-0.005269680586086805
body,reversion_prob_w,5m,1h,FLAT_CHOPPY,18315,-0.0056480190037212575
body,reversion_prob_w,5m,4h,ALL,46089,-0.0018911878844774957
body,reversion_prob_w,5m,4h,UP_SMOOTH,6978,0.016806178315291
body,reversion_prob_w,5m,4h,UP_CHOPPY,3924,-0.0023671114606042096
body,reversion_prob_w,5m,4h,DOWN_SMOOTH,4662,-0.006577744220869666
body,reversion_prob_w,5m,4h,DOWN_CHOPPY,2988,-0.0212511267783333
body,reversion_prob_w,5m,4h,FLAT_SMOOTH,9402,-0.009153694430657814
body,reversion_prob_w,5m,4h,FLAT_CHOPPY,18135,-0.010528786798269426
body,reversion_prob_w,5m,1D,ALL,46089,0.008688565573885148
body,reversion_prob_w,5m,1D,UP_SMOOTH,6978,0.03771706897366437
body,reversion_prob_w,5m,1D,UP_CHOPPY,3924,0.007267323130463326
body,reversion_prob_w,5m,1D,DOWN_SMOOTH,4662,-0.015464116918828276
body,reversion_prob_w,5m,1D,DOWN_CHOPPY,2988,0.0180542034345134
body,reversion_prob_w,5m,1D,FLAT_SMOOTH,9402,0.00041320375079533975
body,reversion_prob_w,5m,1D,FLAT_CHOPPY,18135,0.006132700130101969
body,reversion_prob_w,15m,5s,ALL,46925,-0.0009798099879206892
body,reversion_prob_w,15m,5s,UP_SMOOTH,7146,0.002645695913391579
body,reversion_prob_w,15m,5s,UP_CHOPPY,3924,0.004725393140439479
body,reversion_prob_w,15m,5s,DOWN_SMOOTH,4662,0.0021806043644762977
body,reversion_prob_w,15m,5s,DOWN_CHOPPY,2988,-0.017856751925906994
body,reversion_prob_w,15m,5s,FLAT_SMOOTH,9890,-0.0068192960254900795
body,reversion_prob_w,15m,5s,FLAT_CHOPPY,18315,0.00048286860950289825
body,reversion_prob_w,15m,15s,ALL,46925,-0.0060255582666622854
body,reversion_prob_w,15m,15s,UP_SMOOTH,7146,-0.010384764394784824
body,reversion_prob_w,15m,15s,UP_CHOPPY,3924,0.00798852318418486
body,reversion_prob_w,15m,15s,DOWN_SMOOTH,4662,-0.014409621026938303
body,reversion_prob_w,15m,15s,DOWN_CHOPPY,2988,-0.017283820813704408
body,reversion_prob_w,15m,15s,FLAT_SMOOTH,9890,0.004169560254911053
body,reversion_prob_w,15m,15s,FLAT_CHOPPY,18315,-0.00833031157155899
body,reversion_prob_w,15m,1m,ALL,46925,0.0034329312571256924
body,reversion_prob_w,15m,1m,UP_SMOOTH,7146,-0.008571799795794716
body,reversion_prob_w,15m,1m,UP_CHOPPY,3924,-0.008438886846137878
body,reversion_prob_w,15m,1m,DOWN_SMOOTH,4662,-0.02117181790707431
body,reversion_prob_w,15m,1m,DOWN_CHOPPY,2988,0.03930986422765058
body,reversion_prob_w,15m,1m,FLAT_SMOOTH,9890,0.016494521361163597
body,reversion_prob_w,15m,1m,FLAT_CHOPPY,18315,0.007192885474663143
body,reversion_prob_w,15m,5m,ALL,46920,0.02192418702476782
body,reversion_prob_w,15m,5m,UP_SMOOTH,7146,0.01026455824542782
body,reversion_prob_w,15m,5m,UP_CHOPPY,3924,0.008469954321026065
body,reversion_prob_w,15m,5m,DOWN_SMOOTH,4662,0.015316417592835009
body,reversion_prob_w,15m,5m,DOWN_CHOPPY,2988,0.027757598033056104
body,reversion_prob_w,15m,5m,FLAT_SMOOTH,9885,0.025735630796014198
body,reversion_prob_w,15m,5m,FLAT_CHOPPY,18315,0.030894054683664268
body,reversion_prob_w,15m,15m,ALL,46893,0.04746262892731028
body,reversion_prob_w,15m,15m,UP_SMOOTH,7146,-0.22064966018365192
body,reversion_prob_w,15m,15m,UP_CHOPPY,3924,-0.1402734009391636
body,reversion_prob_w,15m,15m,DOWN_SMOOTH,4662,0.2744043383984279
body,reversion_prob_w,15m,15m,DOWN_CHOPPY,2988,0.17943837793364248
body,reversion_prob_w,15m,15m,FLAT_SMOOTH,9858,0.13682293995634312
body,reversion_prob_w,15m,15m,FLAT_CHOPPY,18315,0.10286886545098708
body,reversion_prob_w,15m,1h,ALL,46785,0.006846306840723264
body,reversion_prob_w,15m,1h,UP_SMOOTH,7146,-0.024898786808031714
body,reversion_prob_w,15m,1h,UP_CHOPPY,3924,-0.02906296711999267
body,reversion_prob_w,15m,1h,DOWN_SMOOTH,4662,0.053720414866740486
body,reversion_prob_w,15m,1h,DOWN_CHOPPY,2988,0.05418615275929937
body,reversion_prob_w,15m,1h,FLAT_SMOOTH,9750,-0.01620568340147315
body,reversion_prob_w,15m,1h,FLAT_CHOPPY,18315,0.010922711864954516
body,reversion_prob_w,15m,4h,ALL,46089,-0.00048630547569449137
body,reversion_prob_w,15m,4h,UP_SMOOTH,6978,0.032053860721149255
body,reversion_prob_w,15m,4h,UP_CHOPPY,3924,-7.637194071352318e-05
body,reversion_prob_w,15m,4h,DOWN_SMOOTH,4662,-0.010498449418370663
body,reversion_prob_w,15m,4h,DOWN_CHOPPY,2988,-0.05512246165521808
body,reversion_prob_w,15m,4h,FLAT_SMOOTH,9402,-0.011942604177394366
body,reversion_prob_w,15m,4h,FLAT_CHOPPY,18135,-0.010875658266772547
body,reversion_prob_w,15m,1D,ALL,46089,0.014564932839388098
body,reversion_prob_w,15m,1D,UP_SMOOTH,6978,0.06599679679173745
body,reversion_prob_w,15m,1D,UP_CHOPPY,3924,0.00927151165757269
body,reversion_prob_w,15m,1D,DOWN_SMOOTH,4662,-0.02598132756467768
body,reversion_prob_w,15m,1D,DOWN_CHOPPY,2988,0.02333825261008527
body,reversion_prob_w,15m,1D,FLAT_SMOOTH,9402,-0.006096009207685253
body,reversion_prob_w,15m,1D,FLAT_CHOPPY,18135,0.011846335615780173
body,reversion_prob_w,1h,5s,ALL,46917,-0.004692185726477439
body,reversion_prob_w,1h,5s,UP_SMOOTH,7146,-0.02200341162272178
body,reversion_prob_w,1h,5s,UP_CHOPPY,3924,0.0213946412695437
body,reversion_prob_w,1h,5s,DOWN_SMOOTH,4662,0.0018307896424649282
body,reversion_prob_w,1h,5s,DOWN_CHOPPY,2988,-0.004982493189234925
body,reversion_prob_w,1h,5s,FLAT_SMOOTH,9882,-0.010860328353389072
body,reversion_prob_w,1h,5s,FLAT_CHOPPY,18315,0.00011190428891743379
body,reversion_prob_w,1h,15s,ALL,46917,0.007990457521108257
