entry_ts,exit_ts,gross_usd,net_usd,type
1970-01-01 00:00:01.704434556,1970-01-01 00:00:01.704434646,-30.0,-32.5,LONG
1970-01-01 00:00:01.704434651,1970-01-01 00:00:01.704434655,-10.0,-12.5,LONG
1970-01-01 00:00:01.704434699,1970-01-01 00:00:01.704434708,-35.0,-37.5,LONG
1970-01-01 00:00:01.704434858,1970-01-01 00:00:01.704435202,40.0,37.5,SHORT
1970-01-01 00:00:01.704435245,1970-01-01 00:00:01.704435279,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704435321,1970-01-01 00:00:01.704435557,55.0,52.5,SHORT
1970-01-01 00:00:01.704436017,1970-01-01 00:00:01.704436498,180.0,177.5,SHORT
1970-01-01 00:00:01.704436621,1970-01-01 00:00:01.704436868,-75.0,-77.5,SHORT
1970-01-01 00:00:01.704436949,1970-01-01 00:00:01.704437141,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704437498,1970-01-01 00:00:01.704437500,0.0,-2.5,SHORT
1970-01-01 00:00:01.704437505,1970-01-01 00:00:01.704437506,0.0,-2.5,SHORT
1970-01-01 00:00:01.704437511,1970-01-01 00:00:01.704437598,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704437599,1970-01-01 00:00:01.704437643,20.0,17.5,SHORT
1970-01-01 00:00:01.704437645,1970-01-01 00:00:01.704437876,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704437911,1970-01-01 00:00:01.704438065,-55.0,-57.5,LONG
1970-01-01 00:00:01.704438117,1970-01-01 00:00:01.704438131,-20.0,-22.5,LONG
1970-01-01 00:00:01.704438450,1970-01-01 00:00:01.704438456,-15.0,-17.5,LONG
1970-01-01 00:00:01.704438493,1970-01-01 00:00:01.704438679,-20.0,-22.5,LONG
1970-01-01 00:00:01.704438691,1970-01-01 00:00:01.704438991,70.0,67.5,LONG
1970-01-01 00:00:01.704439168,1970-01-01 00:00:01.704439479,-45.0,-47.5,LONG
1970-01-01 00:00:01.704439883,1970-01-01 00:00:01.704440168,-25.0,-27.5,LONG
1970-01-01 00:00:01.704440316,1970-01-01 00:00:01.704440820,110.0,107.5,SHORT
1970-01-01 00:00:01.704441199,1970-01-01 00:00:01.704441530,80.0,77.5,SHORT
1970-01-01 00:00:01.704441588,1970-01-01 00:00:01.704441647,-55.0,-57.5,SHORT
1970-01-01 00:00:01.704441926,1970-01-01 00:00:01.704442030,-35.0,-37.5,LONG
1970-01-01 00:00:01.704442291,1970-01-01 00:00:01.704442573,190.0,187.5,LONG
1970-01-01 00:00:01.704442842,1970-01-01 00:00:01.704443083,25.0,22.5,LONG
1970-01-01 00:00:01.704443169,1970-01-01 00:00:01.704443304,-75.0,-77.5,LONG
1970-01-01 00:00:01.704443523,1970-01-01 00:00:01.704443592,30.0,27.5,SHORT
1970-01-01 00:00:01.704443951,1970-01-01 00:00:01.704444018,-50.0,-52.5,SHORT
1970-01-01 00:00:01.704444019,1970-01-01 00:00:01.704444023,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704444035,1970-01-01 00:00:01.704444039,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704444233,1970-01-01 00:00:01.704444597,135.0,132.5,SHORT
1970-01-01 00:00:01.704444704,1970-01-01 00:00:01.704444934,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704445195,1970-01-01 00:00:01.704445348,-70.0,-72.5,SHORT
1970-01-01 00:00:01.704445462,1970-01-01 00:00:01.704445660,155.0,152.5,SHORT
1970-01-01 00:00:01.704445873,1970-01-01 00:00:01.704445882,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704445884,1970-01-01 00:00:01.704445955,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704445966,1970-01-01 00:00:01.704445988,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704446004,1970-01-01 00:00:01.704446011,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704446018,1970-01-01 00:00:01.704446020,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704446036,1970-01-01 00:00:01.704446039,10.0,7.5,SHORT
1970-01-01 00:00:01.704446040,1970-01-01 00:00:01.704446121,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704446298,1970-01-01 00:00:01.704446564,165.0,162.5,LONG
1970-01-01 00:00:01.704446948,1970-01-01 00:00:01.704447116,-35.0,-37.5,LONG
1970-01-01 00:00:01.704447311,1970-01-01 00:00:01.704447379,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704447391,1970-01-01 00:00:01.704447399,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704447542,1970-01-01 00:00:01.704447791,140.0,137.5,SHORT
1970-01-01 00:00:01.704448260,1970-01-01 00:00:01.704448615,25.0,22.5,SHORT
1970-01-01 00:00:01.704448894,1970-01-01 00:00:01.704448895,0.0,-2.5,LONG
1970-01-01 00:00:01.704448899,1970-01-01 00:00:01.704448907,-15.0,-17.5,LONG
1970-01-01 00:00:01.704448934,1970-01-01 00:00:01.704448938,-15.0,-17.5,LONG
1970-01-01 00:00:01.704448972,1970-01-01 00:00:01.704448973,-5.0,-7.5,LONG
1970-01-01 00:00:01.704448988,1970-01-01 00:00:01.704448994,-55.0,-57.5,LONG
1970-01-01 00:00:01.704449005,1970-01-01 00:00:01.704449085,-5.0,-7.5,LONG
1970-01-01 00:00:01.704449086,1970-01-01 00:00:01.704449088,-20.0,-22.5,LONG
1970-01-01 00:00:01.704449099,1970-01-01 00:00:01.704449102,-25.0,-27.5,LONG
1970-01-01 00:00:01.704449150,1970-01-01 00:00:01.704449275,-10.0,-12.5,LONG
1970-01-01 00:00:01.704449458,1970-01-01 00:00:01.704449460,-20.0,-22.5,LONG
1970-01-01 00:00:01.704449470,1970-01-01 00:00:01.704449477,-15.0,-17.5,LONG
1970-01-01 00:00:01.704449485,1970-01-01 00:00:01.704449711,10.0,7.5,LONG
1970-01-01 00:00:01.704449877,1970-01-01 00:00:01.704449878,10.0,7.5,SHORT
1970-01-01 00:00:01.704449879,1970-01-01 00:00:01.704449885,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704449886,1970-01-01 00:00:01.704449893,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704449897,1970-01-01 00:00:01.704450004,85.0,82.5,SHORT
1970-01-01 00:00:01.704450028,1970-01-01 00:00:01.704450081,-45.0,-47.5,SHORT
1970-01-01 00:00:01.704450302,1970-01-01 00:00:01.704450520,170.0,167.5,SHORT
1970-01-01 00:00:01.704450772,1970-01-01 00:00:01.704451095,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704451193,1970-01-01 00:00:01.704451209,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704451251,1970-01-01 00:00:01.704451352,-90.0,-92.5,SHORT
1970-01-01 00:00:01.704451356,1970-01-01 00:00:01.704451357,0.0,-2.5,SHORT
1970-01-01 00:00:01.704451361,1970-01-01 00:00:01.704451363,15.0,12.5,SHORT
1970-01-01 00:00:01.704452046,1970-01-01 00:00:01.704452052,10.0,7.5,LONG
1970-01-01 00:00:01.704452053,1970-01-01 00:00:01.704452071,-40.0,-42.5,LONG
1970-01-01 00:00:01.704452077,1970-01-01 00:00:01.704452079,-10.0,-12.5,LONG
1970-01-01 00:00:01.704452086,1970-01-01 00:00:01.704452089,5.0,2.5,LONG
1970-01-01 00:00:01.704452090,1970-01-01 00:00:01.704452103,-30.0,-32.5,LONG
1970-01-01 00:00:01.704452143,1970-01-01 00:00:01.704452272,110.0,107.5,LONG
1970-01-01 00:00:01.704452470,1970-01-01 00:00:01.704452755,55.0,52.5,LONG
1970-01-01 00:00:01.704452930,1970-01-01 00:00:01.704452951,-55.0,-57.5,LONG
1970-01-01 00:00:01.704453061,1970-01-01 00:00:01.704453148,-70.0,-72.5,LONG
1970-01-01 00:00:01.704453150,1970-01-01 00:00:01.704453151,-5.0,-7.5,LONG
1970-01-01 00:00:01.704453158,1970-01-01 00:00:01.704453161,-20.0,-22.5,LONG
1970-01-01 00:00:01.704453366,1970-01-01 00:00:01.704453375,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704453501,1970-01-01 00:00:01.704453513,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704453792,1970-01-01 00:00:01.704453984,-45.0,-47.5,SHORT
1970-01-01 00:00:01.704453993,1970-01-01 00:00:01.704454020,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704454126,1970-01-01 00:00:01.704454342,50.0,47.5,SHORT
1970-01-01 00:00:01.704454493,1970-01-01 00:00:01.704454772,-35.0,-37.5,SHORT
1970-01-01 00:00:01.704454983,1970-01-01 00:00:01.704455047,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704455049,1970-01-01 00:00:01.704455055,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704455056,1970-01-01 00:00:01.704455058,0.0,-2.5,SHORT
1970-01-01 00:00:01.704455059,1970-01-01 00:00:01.704455060,5.0,2.5,SHORT
1970-01-01 00:00:01.704455061,1970-01-01 00:00:01.704455064,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704455104,1970-01-01 00:00:01.704455105,5.0,2.5,SHORT
1970-01-01 00:00:01.704455106,1970-01-01 00:00:01.704455108,0.0,-2.5,SHORT
1970-01-01 00:00:01.704455109,1970-01-01 00:00:01.704455116,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704455216,1970-01-01 00:00:01.704455405,-5.0,-7.5,LONG
1970-01-01 00:00:01.704455636,1970-01-01 00:00:01.704456140,185.0,182.5,LONG
1970-01-01 00:00:01.704456429,1970-01-01 00:00:01.704456473,-60.0,-62.5,LONG
1970-01-01 00:00:01.704456478,1970-01-01 00:00:01.704456494,-45.0,-47.5,LONG
1970-01-01 00:00:01.704456574,1970-01-01 00:00:01.704456649,-65.0,-67.5,SHORT
1970-01-01 00:00:01.704456652,1970-01-01 00:00:01.704456653,5.0,2.5,SHORT
1970-01-01 00:00:01.704456654,1970-01-01 00:00:01.704456660,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704456662,1970-01-01 00:00:01.704456666,5.0,2.5,SHORT
1970-01-01 00:00:01.704457136,1970-01-01 00:00:01.704457296,-25.0,-27.5,LONG
1970-01-01 00:00:01.704457480,1970-01-01 00:00:01.704457888,15.0,12.5,LONG
1970-01-01 00:00:01.704458023,1970-01-01 00:00:01.704458043,0.0,-2.5,LONG
1970-01-01 00:00:01.704458217,1970-01-01 00:00:01.704458400,-20.0,-22.5,LONG
1970-01-01 00:00:01.704458664,1970-01-01 00:00:01.704458792,-55.0,-57.5,LONG
1970-01-01 00:00:01.704458804,1970-01-01 00:00:01.704458813,15.0,12.5,LONG
1970-01-01 00:00:01.704458912,1970-01-01 00:00:01.704459083,60.0,57.5,SHORT
1970-01-01 00:00:01.704459128,1970-01-01 00:00:01.704459284,20.0,17.5,SHORT
1970-01-01 00:00:01.704459585,1970-01-01 00:00:01.704459586,20.0,17.5,SHORT
1970-01-01 00:00:01.704459587,1970-01-01 00:00:01.704459597,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704459600,1970-01-01 00:00:01.704459648,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704459652,1970-01-01 00:00:01.704459654,5.0,2.5,SHORT
1970-01-01 00:00:01.704459655,1970-01-01 00:00:01.704459657,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704459666,1970-01-01 00:00:01.704459671,-45.0,-47.5,SHORT
1970-01-01 00:00:01.704459686,1970-01-01 00:00:01.704459693,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704459725,1970-01-01 00:00:01.704459924,130.0,127.5,SHORT
1970-01-01 00:00:01.704460053,1970-01-01 00:00:01.704460055,-25.0,-27.5,LONG
1970-01-01 00:00:01.704460269,1970-01-01 00:00:01.704460824,530.0,527.5,LONG
1970-01-01 00:00:01.704461058,1970-01-01 00:00:01.704461280,-10.0,-12.5,LONG
1970-01-01 00:00:01.704461336,1970-01-01 00:00:01.704461340,5.0,2.5,SHORT
1970-01-01 00:00:01.704461341,1970-01-01 00:00:01.704461350,5.0,2.5,SHORT
1970-01-01 00:00:01.704461351,1970-01-01 00:00:01.704461364,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704461365,1970-01-01 00:00:01.704461366,25.0,22.5,SHORT
1970-01-01 00:00:01.704461367,1970-01-01 00:00:01.704461368,0.0,-2.5,SHORT
1970-01-01 00:00:01.704461371,1970-01-01 00:00:01.704461383,-90.0,-92.5,SHORT
1970-01-01 00:00:01.704461387,1970-01-01 00:00:01.704461392,-50.0,-52.5,SHORT
1970-01-01 00:00:01.704461396,1970-01-01 00:00:01.704461397,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704461401,1970-01-01 00:00:01.704461408,-500.0,-502.5,SHORT
1970-01-01 00:00:01.704461409,1970-01-01 00:00:01.704461410,690.0,687.5,SHORT
1970-01-01 00:00:01.704461411,1970-01-01 00:00:01.704461577,705.0,702.5,SHORT
1970-01-01 00:00:01.704461760,1970-01-01 00:00:01.704461767,-105.0,-107.5,SHORT
1970-01-01 00:00:01.704461768,1970-01-01 00:00:01.704461936,175.0,172.5,SHORT
1970-01-01 00:00:01.704462124,1970-01-01 00:00:01.704462133,-95.0,-97.5,SHORT
1970-01-01 00:00:01.704462189,1970-01-01 00:00:01.704462194,-250.0,-252.5,LONG
1970-01-01 00:00:01.704462196,1970-01-01 00:00:01.704462212,210.0,207.5,LONG
1970-01-01 00:00:01.704462223,1970-01-01 00:00:01.704462235,-180.0,-182.5,LONG
1970-01-01 00:00:01.704462236,1970-01-01 00:00:01.704462237,80.0,77.5,LONG
1970-01-01 00:00:01.704462323,1970-01-01 00:00:01.704462340,-80.0,-82.5,LONG
1970-01-01 00:00:01.704462376,1970-01-01 00:00:01.704462407,-205.0,-207.5,LONG
1970-01-01 00:00:01.704462602,1970-01-01 00:00:01.704462794,285.0,282.5,LONG
1970-01-01 00:00:01.704462831,1970-01-01 00:00:01.704462841,-100.0,-102.5,LONG
1970-01-01 00:00:01.704462842,1970-01-01 00:00:01.704462950,-40.0,-42.5,LONG
1970-01-01 00:00:01.704463108,1970-01-01 00:00:01.704463149,-105.0,-107.5,LONG
1970-01-01 00:00:01.704463150,1970-01-01 00:00:01.704463359,155.0,152.5,LONG
1970-01-01 00:00:01.704463451,1970-01-01 00:00:01.704463469,-170.0,-172.5,LONG
1970-01-01 00:00:01.704463470,1970-01-01 00:00:01.704463687,240.0,237.5,LONG
1970-01-01 00:00:01.704463869,1970-01-01 00:00:01.704463884,-100.0,-102.5,LONG
1970-01-01 00:00:01.704463885,1970-01-01 00:00:01.704463937,-105.0,-107.5,LONG
1970-01-01 00:00:01.704463938,1970-01-01 00:00:01.704464052,-20.0,-22.5,LONG
1970-01-01 00:00:01.704464053,1970-01-01 00:00:01.704464054,30.0,27.5,LONG
1970-01-01 00:00:01.704464228,1970-01-01 00:00:01.704464333,-130.0,-132.5,LONG
1970-01-01 00:00:01.704464334,1970-01-01 00:00:01.704464339,55.0,52.5,LONG
1970-01-01 00:00:01.704464559,1970-01-01 00:00:01.704464673,-20.0,-22.5,LONG
1970-01-01 00:00:01.704464831,1970-01-01 00:00:01.704465021,155.0,152.5,LONG
1970-01-01 00:00:01.704465026,1970-01-01 00:00:01.704465055,-100.0,-102.5,LONG
1970-01-01 00:00:01.704465056,1970-01-01 00:00:01.704465087,-115.0,-117.5,LONG
1970-01-01 00:00:01.704465139,1970-01-01 00:00:01.704465390,375.0,372.5,LONG
1970-01-01 00:00:01.704465717,1970-01-01 00:00:01.704465731,-110.0,-112.5,LONG
1970-01-01 00:00:01.704465732,1970-01-01 00:00:01.704465736,-60.0,-62.5,LONG
1970-01-01 00:00:01.704465738,1970-01-01 00:00:01.704465740,-65.0,-67.5,LONG
1970-01-01 00:00:01.704465753,1970-01-01 00:00:01.704465831,-60.0,-62.5,LONG
1970-01-01 00:00:01.704465901,1970-01-01 00:00:01.704465902,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704466328,1970-01-01 00:00:01.704466372,-10.0,-12.5,LONG
1970-01-01 00:00:01.704466759,1970-01-01 00:00:01.704466775,-75.0,-77.5,SHORT
1970-01-01 00:00:01.704466888,1970-01-01 00:00:01.704467042,725.0,722.5,LONG
1970-01-01 00:00:01.704467188,1970-01-01 00:00:01.704467223,-100.0,-102.5,LONG
1970-01-01 00:00:01.704467224,1970-01-01 00:00:01.704467337,-65.0,-67.5,LONG
1970-01-01 00:00:01.704467423,1970-01-01 00:00:01.704467430,-115.0,-117.5,LONG
1970-01-01 00:00:01.704467431,1970-01-01 00:00:01.704467454,-150.0,-152.5,LONG
1970-01-01 00:00:01.704467455,1970-01-01 00:00:01.704467472,-105.0,-107.5,LONG
1970-01-01 00:00:01.704467473,1970-01-01 00:00:01.704467476,55.0,52.5,LONG
1970-01-01 00:00:01.704467500,1970-01-01 00:00:01.704467520,-100.0,-102.5,LONG
1970-01-01 00:00:01.704467521,1970-01-01 00:00:01.704467526,75.0,72.5,LONG
1970-01-01 00:00:01.704467527,1970-01-01 00:00:01.704467528,20.0,17.5,LONG
1970-01-01 00:00:01.704467532,1970-01-01 00:00:01.704467600,-110.0,-112.5,LONG
1970-01-01 00:00:01.704467601,1970-01-01 00:00:01.704467612,35.0,32.5,LONG
1970-01-01 00:00:01.704467788,1970-01-01 00:00:01.704467901,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704468053,1970-01-01 00:00:01.704468068,-105.0,-107.5,SHORT
1970-01-01 00:00:01.704468069,1970-01-01 00:00:01.704468101,-100.0,-102.5,SHORT
1970-01-01 00:00:01.704468102,1970-01-01 00:00:01.704468108,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704468110,1970-01-01 00:00:01.704468121,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704468122,1970-01-01 00:00:01.704468123,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704468590,1970-01-01 00:00:01.704468627,-100.0,-102.5,LONG
1970-01-01 00:00:01.704468628,1970-01-01 00:00:01.704468629,-20.0,-22.5,LONG
1970-01-01 00:00:01.704468673,1970-01-01 00:00:01.704468940,335.0,332.5,LONG
1970-01-01 00:00:01.704469047,1970-01-01 00:00:01.704469111,-20.0,-22.5,LONG
1970-01-01 00:00:01.704469345,1970-01-01 00:00:01.704469534,40.0,37.5,LONG
1970-01-01 00:00:01.704469674,1970-01-01 00:00:01.704469675,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704469677,1970-01-01 00:00:01.704469678,15.0,12.5,SHORT
1970-01-01 00:00:01.704469680,1970-01-01 00:00:01.704469683,0.0,-2.5,SHORT
1970-01-01 00:00:01.704469684,1970-01-01 00:00:01.704469689,-50.0,-52.5,SHORT
1970-01-01 00:00:01.704469691,1970-01-01 00:00:01.704469692,0.0,-2.5,SHORT
1970-01-01 00:00:01.704469695,1970-01-01 00:00:01.704469698,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704469700,1970-01-01 00:00:01.704469704,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704469707,1970-01-01 00:00:01.704469712,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704469717,1970-01-01 00:00:01.704469719,5.0,2.5,SHORT
1970-01-01 00:00:01.704469720,1970-01-01 00:00:01.704469725,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704469733,1970-01-01 00:00:01.704469743,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704469744,1970-01-01 00:00:01.704469923,75.0,72.5,SHORT
1970-01-01 00:00:01.704470325,1970-01-01 00:00:01.704470578,245.0,242.5,LONG
1970-01-01 00:00:01.704470781,1970-01-01 00:00:01.704470787,-35.0,-37.5,LONG
1970-01-01 00:00:01.704470810,1970-01-01 00:00:01.704470811,0.0,-2.5,LONG
1970-01-01 00:00:01.704470946,1970-01-01 00:00:01.704470947,10.0,7.5,SHORT
1970-01-01 00:00:01.704471054,1970-01-01 00:00:01.704471071,-45.0,-47.5,SHORT
1970-01-01 00:00:01.704471411,1970-01-01 00:00:01.704471421,-105.0,-107.5,LONG
1970-01-01 00:00:01.704471499,1970-01-01 00:00:01.704471679,325.0,322.5,SHORT
1970-01-01 00:00:01.704471837,1970-01-01 00:00:01.704471875,-110.0,-112.5,SHORT
1970-01-01 00:00:01.704471876,1970-01-01 00:00:01.704471897,-105.0,-107.5,SHORT
1970-01-01 00:00:01.704471898,1970-01-01 00:00:01.704471922,-100.0,-102.5,SHORT
1970-01-01 00:00:01.704471923,1970-01-01 00:00:01.704471939,90.0,87.5,SHORT
1970-01-01 00:00:01.704471983,1970-01-01 00:00:01.704472225,45.0,42.5,SHORT
1970-01-01 00:00:01.704472399,1970-01-01 00:00:01.704472405,-50.0,-52.5,SHORT
1970-01-01 00:00:01.704472410,1970-01-01 00:00:01.704472566,0.0,-2.5,SHORT
1970-01-01 00:00:01.704472942,1970-01-01 00:00:01.704473150,195.0,192.5,SHORT
1970-01-01 00:00:01.704473323,1970-01-01 00:00:01.704473410,-105.0,-107.5,SHORT
1970-01-01 00:00:01.704473411,1970-01-01 00:00:01.704473443,-115.0,-117.5,SHORT
1970-01-01 00:00:01.704473444,1970-01-01 00:00:01.704473445,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704473771,1970-01-01 00:00:01.704473809,-110.0,-112.5,LONG
1970-01-01 00:00:01.704473810,1970-01-01 00:00:01.704473820,-45.0,-47.5,LONG
1970-01-01 00:00:01.704473821,1970-01-01 00:00:01.704473837,10.0,7.5,LONG
1970-01-01 00:00:01.704473986,1970-01-01 00:00:01.704474013,-60.0,-62.5,LONG
1970-01-01 00:00:01.704474243,1970-01-01 00:00:01.704474247,-10.0,-12.5,LONG
1970-01-01 00:00:01.704474253,1970-01-01 00:00:01.704474254,10.0,7.5,LONG
1970-01-01 00:00:01.704474255,1970-01-01 00:00:01.704474264,-15.0,-17.5,LONG
1970-01-01 00:00:01.704474344,1970-01-01 00:00:01.704474667,810.0,807.5,SHORT
1970-01-01 00:00:01.704474876,1970-01-01 00:00:01.704474980,-105.0,-107.5,SHORT
1970-01-01 00:00:01.704474981,1970-01-01 00:00:01.704474993,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704475079,1970-01-01 00:00:01.704475279,160.0,157.5,SHORT
1970-01-01 00:00:01.704475789,1970-01-01 00:00:01.704475799,-100.0,-102.5,SHORT
1970-01-01 00:00:01.704475800,1970-01-01 00:00:01.704475819,-105.0,-107.5,SHORT
1970-01-01 00:00:01.704475820,1970-01-01 00:00:01.704475917,-60.0,-62.5,SHORT
1970-01-01 00:00:01.704476059,1970-01-01 00:00:01.704476161,-100.0,-102.5,SHORT
1970-01-01 00:00:01.704476163,1970-01-01 00:00:01.704476164,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704476258,1970-01-01 00:00:01.704476315,-105.0,-107.5,LONG
1970-01-01 00:00:01.704476316,1970-01-01 00:00:01.704476344,-50.0,-52.5,LONG
1970-01-01 00:00:01.704476490,1970-01-01 00:00:01.704476569,-115.0,-117.5,LONG
1970-01-01 00:00:01.704476570,1970-01-01 00:00:01.704476648,80.0,77.5,LONG
1970-01-01 00:00:01.704476742,1970-01-01 00:00:01.704476792,-110.0,-112.5,LONG
1970-01-01 00:00:01.704476793,1970-01-01 00:00:01.704476812,-45.0,-47.5,LONG
1970-01-01 00:00:01.704476813,1970-01-01 00:00:01.704476816,20.0,17.5,LONG
1970-01-01 00:00:01.704477060,1970-01-01 00:00:01.704477173,-5.0,-7.5,LONG
1970-01-01 00:00:01.704477191,1970-01-01 00:00:01.704477234,-75.0,-77.5,SHORT
1970-01-01 00:00:01.704477320,1970-01-01 00:00:01.704477351,10.0,7.5,SHORT
1970-01-01 00:00:01.704477352,1970-01-01 00:00:01.704477374,-35.0,-37.5,SHORT
1970-01-01 00:00:01.704477377,1970-01-01 00:00:01.704477378,5.0,2.5,SHORT
1970-01-01 00:00:01.704477559,1970-01-01 00:00:01.704477560,15.0,12.5,SHORT
1970-01-01 00:00:01.704477563,1970-01-01 00:00:01.704477913,450.0,447.5,SHORT
1970-01-01 00:00:01.704478133,1970-01-01 00:00:01.704478212,-105.0,-107.5,SHORT
1970-01-01 00:00:01.704478213,1970-01-01 00:00:01.704478218,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704478234,1970-01-01 00:00:01.704478236,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704478242,1970-01-01 00:00:01.704478271,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704478285,1970-01-01 00:00:01.704478487,115.0,112.5,SHORT
1970-01-01 00:00:01.704478609,1970-01-01 00:00:01.704478768,70.0,67.5,SHORT
1970-01-01 00:00:01.704478984,1970-01-01 00:00:01.704479049,-65.0,-67.5,SHORT
1970-01-01 00:00:01.704479050,1970-01-01 00:00:01.704479082,-30.0,-32.5,SHORT
1970-01-01 00:00:01.704479145,1970-01-01 00:00:01.704479294,60.0,57.5,LONG
1970-01-01 00:00:01.704479393,1970-01-01 00:00:01.704479561,300.0,297.5,LONG
1970-01-01 00:00:01.704479723,1970-01-01 00:00:01.704480048,115.0,112.5,LONG
1970-01-01 00:00:01.704480630,1970-01-01 00:00:01.704480636,5.0,2.5,SHORT
1970-01-01 00:00:01.704480637,1970-01-01 00:00:01.704480638,5.0,2.5,SHORT
1970-01-01 00:00:01.704480639,1970-01-01 00:00:01.704480642,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704480644,1970-01-01 00:00:01.704480647,-25.0,-27.5,SHORT
1970-01-01 00:00:01.704480659,1970-01-01 00:00:01.704480660,-5.0,-7.5,SHORT
1970-01-01 00:00:01.704480662,1970-01-01 00:00:01.704480663,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704480694,1970-01-01 00:00:01.704480702,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704480703,1970-01-01 00:00:01.704480704,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704480993,1970-01-01 00:00:01.704481043,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704481045,1970-01-01 00:00:01.704481113,-35.0,-37.5,SHORT
1970-01-01 00:00:01.704481115,1970-01-01 00:00:01.704481126,-20.0,-22.5,SHORT
1970-01-01 00:00:01.704481128,1970-01-01 00:00:01.704481133,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704481383,1970-01-01 00:00:01.704481385,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704481387,1970-01-01 00:00:01.704481389,-35.0,-37.5,SHORT
1970-01-01 00:00:01.704481394,1970-01-01 00:00:01.704481400,-35.0,-37.5,SHORT
1970-01-01 00:00:01.704481412,1970-01-01 00:00:01.704481413,10.0,7.5,SHORT
1970-01-01 00:00:01.704481414,1970-01-01 00:00:01.704481428,-10.0,-12.5,SHORT
1970-01-01 00:00:01.704481506,1970-01-01 00:00:01.704481509,-15.0,-17.5,SHORT
1970-01-01 00:00:01.704481593,1970-01-01 00:00:01.704481715,-15.0,-17.5,LONG
1970-01-01 00:00:01.704481806,1970-01-01 00:00:01.704481932,-90.0,-92.5,LONG
1970-01-01 00:00:01.704482110,1970-01-01 00:00:01.704482119,-105.0,-107.5,LONG
1970-01-01 00:00:01.704482122,1970-01-01 00:00:01.704482123,-15.0,-17.5,LONG
1970-01-01 00:00:01.704482126,1970-01-01 00:00:01.704482127,-20.0,-22.5,LONG
1970-01-01 00:00:01.704482141,1970-01-01 00:00:01.704482143,-85.0,-87.5,LONG
1970-01-01 00:00:01.704482217,1970-01-01 00:00:01.704482227,-100.0,-102.5,SHORT
1970-01-01 00:00:01.704482228,1970-01-01 00:00:01.704482424,245.0,242.5,SHORT
1970-01-01 00:00:01.704482639,1970-01-01 00:00:01.704482711,-115.0,-117.5,SHORT
1970-01-01 00:00:01.704482717,1970-01-01 00:00:01.704482718,10.0,7.5,SHORT
