day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,gross_usd,net_usd,exit_reason
2024_01_03,1704266460,LONG,16705.5,1704266820,16709.25,3.75,75.0,60.9,curve_bend_down
2024_01_03,1704266940,LONG,16709.75,1704267060,16708.75,-1.0,-20.0,-34.1,curve_bend_down
2024_01_03,1704267300,LONG,16709.5,1704267480,16709.5,0.0,0.0,-14.1,curve_bend_down
2024_01_03,1704267660,LONG,16708.0,1704267960,16709.75,1.75,35.0,20.9,curve_bend_down
2024_01_03,1704268080,LONG,16710.25,1704268140,16710.25,0.0,0.0,-14.1,curve_bend_down
2024_01_03,1704268380,LONG,16710.0,1704268740,16712.0,2.0,40.0,25.9,curve_bend_down
2024_01_03,1704268860,LONG,16713.25,1704268980,16708.75,-4.5,-90.0,-104.1,curve_bend_down
2024_01_03,1704269100,LONG,16710.0,1704269220,16712.25,2.25,45.0,30.9,curve_bend_down
2024_01_03,1704269400,LONG,16717.0,1704269640,16723.25,6.25,125.0,110.9,curve_bend_down
2024_01_03,1704269820,LONG,16723.0,1704270120,16723.0,0.0,0.0,-14.1,curve_bend_down
2024_01_03,1704270600,LONG,16710.0,1704270840,16708.5,-1.5,-30.0,-44.1,curve_bend_down
2024_01_03,1704271020,LONG,16709.0,1704271140,16706.25,-2.75,-55.0,-69.1,curve_bend_down
2024_01_03,1704271260,LONG,16706.75,1704271320,16701.25,-5.5,-110.0,-124.1,curve_bend_down
2024_01_03,1704271620,LONG,16696.5,1704271800,16691.75,-4.75,-95.0,-109.1,curve_bend_down
2024_01_03,1704272040,LONG,16685.0,1704272100,16677.0,-8.0,-160.0,-174.1,curve_bend_down
2024_01_03,1704272220,LONG,16680.0,1704272340,16676.75,-3.25,-65.0,-79.1,curve_bend_down
2024_01_03,1704272460,LONG,16679.25,1704272640,16681.75,2.5,50.0,35.9,curve_bend_down
2024_01_03,1704273000,LONG,16665.0,1704273240,16666.5,1.5,30.0,15.9,curve_bend_down
2024_01_03,1704273420,LONG,16667.5,1704273480,16663.75,-3.75,-75.0,-89.1,curve_bend_down
2024_01_03,1704273600,LONG,16667.75,1704274020,16676.75,9.0,180.0,165.9,curve_bend_down
2024_01_03,1704274200,LONG,16674.25,1704274260,16670.75,-3.5,-70.0,-84.1,curve_bend_down
2024_01_03,1704274440,LONG,16670.25,1704274680,16670.75,0.5,10.0,-4.1,curve_bend_down
2024_01_03,1704274800,LONG,16670.5,1704274860,16665.25,-5.25,-105.0,-119.1,curve_bend_down
2024_01_03,1704275040,LONG,16658.75,1704275100,16654.5,-4.25,-85.0,-99.1,curve_bend_down
2024_01_03,1704275280,LONG,16651.25,1704275340,16648.0,-3.25,-65.0,-79.1,curve_bend_down
2024_01_03,1704275520,LONG,16647.25,1704275580,16642.0,-5.25,-105.0,-119.1,curve_bend_down
2024_01_03,1704275700,LONG,16646.5,1704275820,16644.75,-1.75,-35.0,-49.1,curve_bend_down
2024_01_03,1704275940,LONG,16644.75,1704276000,16642.5,-2.25,-45.0,-59.1,curve_bend_down
2024_01_03,1704276180,LONG,16645.5,1704276420,16652.25,6.75,135.0,120.9,curve_bend_down
2024_01_03,1704276660,LONG,16648.5,1704277020,16655.25,6.75,135.0,120.9,curve_bend_down
2024_01_03,1704277260,LONG,16656.5,1704277380,16654.0,-2.5,-50.0,-64.1,curve_bend_down
2024_01_03,1704277620,LONG,16652.5,1704277800,16652.75,0.25,5.0,-9.1,curve_bend_down
2024_01_03,1704277860,LONG,16654.25,1704278220,16659.5,5.25,105.0,90.9,curve_bend_down
2024_01_03,1704278340,LONG,16662.0,1704278640,16671.75,9.75,195.0,180.9,curve_bend_down
2024_01_03,1704279060,LONG,16663.75,1704279240,16664.0,0.25,5.0,-9.1,curve_bend_down
2024_01_03,1704279480,LONG,16658.5,1704279600,16657.5,-1.0,-20.0,-34.1,curve_bend_down
2024_01_03,1704279660,LONG,16661.75,1704279780,16658.0,-3.75,-75.0,-89.1,curve_bend_down
2024_01_03,1704279960,LONG,16659.25,1704280020,16657.5,-1.75,-35.0,-49.1,curve_bend_down
2024_01_03,1704280080,LONG,16659.25,1704280320,16660.75,1.5,30.0,15.9,curve_bend_down
2024_01_03,1704280500,LONG,16658.25,1704280620,16658.0,-0.25,-5.0,-19.1,curve_bend_down
2024_01_03,1704280680,LONG,16659.25,1704280740,16657.25,-2.0,-40.0,-54.1,curve_bend_down
2024_01_03,1704280860,LONG,16658.5,1704280920,16657.25,-1.25,-25.0,-39.1,curve_bend_down
