day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,pnl_usd,extra_z_se,exit_reason
2024_02_14,1707924000,SHORT,17827.75,1707924180,17829.5,-1.75,-4.173076923076923,2.2206512894237096,z_exit
2024_02_14,1707925140,LONG,17804.5,1707925500,17787.0,-17.5,-41.73076923076923,-2.2308237417453123,z_exit
2024_02_14,1707925620,SHORT,17802.25,1707925740,17791.75,10.5,25.038461538461537,2.0091159260516562,z_exit
2024_02_14,1707926460,LONG,17718.0,1707926580,17719.5,1.5,3.5769230769230766,-2.3054613847026517,z_exit
2024_02_14,1707927300,LONG,17722.0,1707927660,17715.25,-6.75,-16.096153846153847,-1.9687693318505168,z_exit
2024_02_14,1707927840,SHORT,17750.75,1707928020,17743.5,7.25,17.288461538461537,2.004002023742501,z_exit
2024_02_14,1707929040,LONG,17726.0,1707929160,17741.5,15.5,36.96153846153846,-2.764103203141977,z_exit
2024_02_14,1707929880,LONG,17731.5,1707930300,17704.0,-27.5,-65.57692307692308,-2.472227477614788,z_exit
2024_02_14,1707930420,SHORT,17709.5,1707930840,17733.0,-23.5,-56.03846153846154,1.9932226438012333,z_exit
2024_02_14,1707931800,SHORT,17761.0,1707932040,17776.0,-15.0,-35.76923076923077,2.002795495375706,z_exit
2024_02_14,1707932220,LONG,17761.5,1707932820,17775.0,13.5,32.19230769230769,-2.473348853861366,z_exit
2024_02_14,1707933900,SHORT,17788.0,1707933960,17779.0,9.0,21.46153846153846,2.01577821269433,z_exit
2024_02_14,1707934200,LONG,17765.0,1707934560,17750.75,-14.25,-33.98076923076923,-1.905301655710752,z_exit
2024_02_14,1707935580,SHORT,17772.5,1707936000,17810.75,-38.25,-91.21153846153847,2.0049134203595878,z_exit
2024_02_14,1707936120,LONG,17805.5,1707936420,17800.25,-5.25,-12.519230769230768,-2.3288727845198784,z_exit
2024_02_14,1707936960,LONG,17789.5,1707937140,17782.0,-7.5,-17.884615384615383,-2.0702856780949945,z_exit
2024_02_14,1707937560,LONG,17738.75,1707937740,17740.75,2.0,4.769230769230769,-2.3378847364975934,z_exit
2024_02_14,1707937980,SHORT,17759.25,1707938220,17753.0,6.25,14.903846153846153,2.0860432316107222,z_exit
2024_02_14,1707938400,LONG,17745.5,1707938460,17759.0,13.5,32.19230769230769,-2.074490120389802,z_exit
2024_02_14,1707939960,LONG,17780.0,1707940020,17788.75,8.75,20.865384615384617,-1.8836291295389551,z_exit
2024_02_14,1707942360,SHORT,17831.5,1707942600,17838.5,-7.0,-16.692307692307693,2.381663443571711,z_exit
2024_02_14,1707943200,SHORT,17852.25,1707943380,17854.25,-2.0,-4.769230769230769,1.8709821226557304,z_exit
2024_02_14,1707944100,LONG,17869.0,1707944340,17878.75,9.75,23.25,-2.188816980252673,z_exit
2024_02_14,1707946560,LONG,17873.25,1707946620,17878.25,5.0,11.923076923076923,-1.9206914277959184,z_exit
2024_02_15,1707951720,LONG,17868.0,1707951900,17868.75,0.75,1.7884615384615383,-1.8877827452924394,z_exit
2024_02_15,1707951960,SHORT,17873.75,1707952140,17869.5,4.25,10.134615384615385,2.0015882174083584,z_exit
2024_02_15,1707954185,LONG,17874.75,1707954245,17876.0,1.25,2.980769230769231,-1.8944104523989358,z_exit
2024_02_15,1707954720,SHORT,17878.5,1707954900,17878.5,0.0,0.0,2.1244996169876265,z_exit
2024_02_15,1707957180,SHORT,17869.5,1707957360,17871.0,-1.5,-3.5769230769230766,1.9966695981616753,z_exit
2024_02_15,1707958980,LONG,17867.0,1707959220,17866.5,-0.5,-1.1923076923076923,-1.9921183139588847,z_exit
2024_02_15,1707959340,LONG,17859.5,1707959580,17854.0,-5.5,-13.115384615384615,-2.1638624757166243,z_exit
2024_02_15,1707959700,SHORT,17854.75,1707959820,17849.25,5.5,13.115384615384615,2.043069318572322,z_exit
2024_02_15,1707960960,LONG,17850.75,1707961320,17847.0,-3.75,-8.942307692307692,-2.0168626010898003,z_exit
2024_02_15,1707961500,SHORT,17851.75,1707961560,17848.75,3.0,7.153846153846153,1.9125895821887249,z_exit
2024_02_15,1707963420,SHORT,17850.5,1707963480,17849.75,0.75,1.7884615384615383,1.9043129713245108,z_exit
2024_02_15,1707963540,SHORT,17853.5,1707963660,17852.25,1.25,2.980769230769231,2.186500848703334,z_exit
2024_02_15,1707964560,SHORT,17865.0,1707964800,17868.75,-3.75,-8.942307692307692,2.0275514573687974,z_exit
2024_02_15,1707964860,LONG,17866.0,1707965100,17870.0,4.0,9.538461538461538,-2.329502848778647,z_exit
2024_02_15,1707966540,LONG,17873.75,1707966790,17875.5,1.75,4.173076923076923,-2.486991087399662,z_exit
2024_02_15,1707969720,LONG,17868.25,1707969900,17871.5,3.25,7.75,-2.6504188013508894,z_exit
2024_02_15,1707971820,LONG,17872.0,1707971880,17873.0,1.0,2.3846153846153846,-1.9271962812144015,z_exit
2024_02_15,1707972360,SHORT,17875.75,1707972600,17876.0,-0.25,-0.5961538461538461,2.2574504724270197,z_exit
2024_02_15,1707973680,LONG,17875.0,1707973980,17873.5,-1.5,-3.5769230769230766,-2.095431494528462,z_exit
2024_02_15,1707974340,SHORT,17875.0,1707975060,17882.25,-7.25,-17.288461538461537,2.029070734888236,z_exit
2024_02_15,1707975240,LONG,17879.75,1707975480,17878.25,-1.5,-3.5769230769230766,-2.240232498640706,z_exit
2024_02_15,1707975840,SHORT,17879.0,1707976020,17877.75,1.25,2.980769230769231,2.0110317645761957,z_exit
2024_02_15,1707977340,SHORT,17870.75,1707977520,17871.25,-0.5,-1.1923076923076923,1.8710710130173465,z_exit
2024_02_15,1707978600,LONG,17875.25,1707978720,17877.0,1.75,4.173076923076923,-2.068621222831583,z_exit
2024_02_15,1707979380,SHORT,17893.5,1707979560,17893.0,0.5,1.1923076923076923,2.8002908319030584,z_exit
2024_02_15,1707980700,SHORT,17901.25,1707980820,17902.25,-1.0,-2.3846153846153846,1.9712870119079213,z_exit
2024_02_15,1707981120,SHORT,17915.25,1707981240,17909.5,5.75,13.711538461538462,2.500812332452179,z_exit
2024_02_15,1707982260,SHORT,17922.5,1707982380,17920.5,2.0,4.769230769230769,1.9366138716683932,z_exit
2024_02_15,1707982800,LONG,17912.25,1707982920,17916.0,3.75,8.942307692307692,-2.2212107911578216,z_exit
2024_02_15,1707984000,LONG,17909.75,1707984180,17911.0,1.25,2.980769230769231,-1.9345425398109042,z_exit
2024_02_15,1707985680,SHORT,17924.25,1707986100,17916.25,8.0,19.076923076923077,2.3824725886602183,z_exit
2024_02_15,1707987060,LONG,17911.75,1707987240,17912.75,1.0,2.3846153846153846,-1.893860790482662,z_exit
2024_02_15,1707988020,LONG,17900.5,1707988200,17900.5,0.0,0.0,-2.057903483657085,z_exit
2024_02_15,1707988560,SHORT,17897.25,1707989100,17903.5,-6.25,-14.903846153846153,2.0331489306622808,z_exit
2024_02_15,1707989160,LONG,17900.5,1707989280,17905.75,5.25,12.519230769230768,-2.518291433052293,z_exit
2024_02_15,1707990420,LONG,17886.25,1707990660,17885.25,-1.0,-2.3846153846153846,-2.442693629822726,z_exit
2024_02_15,1707992160,LONG,17891.0,1707992280,17892.25,1.25,2.980769230769231,-2.1946651746043,z_exit
2024_02_15,1707992880,SHORT,17891.0,1707993540,17892.75,-1.75,-4.173076923076923,1.9850030058793264,z_exit
2024_02_15,1707994560,SHORT,17892.5,1707995040,17902.25,-9.75,-23.25,1.8877310907594624,z_exit
2024_02_15,1707995280,LONG,17900.5,1707995520,17903.5,3.0,7.153846153846153,-2.4805686265358062,z_exit
2024_02_15,1707998280,SHORT,17905.75,1707998340,17900.5,5.25,12.519230769230768,1.8808890036063484,z_exit
2024_02_15,1707999420,LONG,17915.25,1708000380,17915.0,-0.25,-0.5961538461538461,-2.0577171587657888,z_exit
2024_02_15,1708000560,LONG,17913.75,1708000980,17912.0,-1.75,-4.173076923076923,-2.0272017768806614,z_exit
2024_02_15,1708001580,LONG,17908.75,1708001760,17911.0,2.25,5.365384615384615,-2.1106250437849066,z_exit
2024_02_15,1708002600,SHORT,17903.75,1708002780,17900.0,3.75,8.942307692307692,1.8580699865997832,z_exit
2024_02_15,1708003440,LONG,17890.25,1708003560,17894.0,3.75,8.942307692307692,-1.9132783742907533,z_exit
2024_02_15,1708003860,SHORT,17914.75,1708004100,17915.25,-0.5,-1.1923076923076923,2.779024001034867,z_exit
2024_02_15,1708005960,LONG,17881.5,1708006260,17886.5,5.0,11.923076923076923,-2.2130567061580755,z_exit
2024_02_15,1708007340,LONG,17882.25,1708007520,17893.5,11.25,26.826923076923077,-1.8513334953537242,z_exit
2024_02_15,1708007820,LONG,17859.0,1708007940,17861.0,2.0,4.769230769230769,-2.1179901900913434,z_exit
2024_02_15,1708008900,LONG,17820.25,1708009200,17817.5,-2.75,-6.5576923076923075,-2.2266856075642174,z_exit
2024_02_15,1708009680,SHORT,17834.25,1708009920,17841.25,-7.0,-16.692307692307693,1.850609642607576,z_exit
2024_02_15,1708010280,LONG,17851.5,1708010640,17843.5,-8.0,-19.076923076923077,-1.947405648482841,z_exit
2024_02_15,1708010940,LONG,17815.5,1708011060,17831.5,16.0,38.15384615384615,-1.9872427993489243,z_exit
2024_02_15,1708012560,LONG,17839.25,1708012740,17844.0,4.75,11.326923076923077,-2.346979784494704,z_exit
2024_02_15,1708013100,LONG,17806.25,1708013280,17803.0,-3.25,-7.75,-2.2961939942239074,z_exit
2024_02_15,1708013520,SHORT,17801.0,1708013880,17804.0,-3.0,-7.153846153846153,2.1213520226991807,z_exit
2024_02_15,1708014900,LONG,17826.5,1708015020,17832.5,6.0,14.307692307692307,-2.0230756769362963,z_exit
2024_02_15,1708015860,LONG,17825.25,1708016040,17827.25,2.0,4.769230769230769,-1.9483721201329791,z_exit
2024_02_15,1708016400,SHORT,17837.25,1708016640,17833.5,3.75,8.942307692307692,2.2055398948494354,z_exit
2024_02_15,1708019340,LONG,17865.25,1708019580,17868.5,3.25,7.75,-2.607771417367822,z_exit
2024_02_15,1708020420,SHORT,17868.0,1708020840,17894.0,-26.0,-62.0,1.8793689200157777,z_exit
2024_02_15,1708020900,LONG,17888.0,1708021140,17911.5,23.5,56.03846153846154,-1.9980812822802974,z_exit
2024_02_15,1708022160,LONG,17916.0,1708022340,17915.75,-0.25,-0.5961538461538461,-2.020457208067228,z_exit
2024_02_15,1708024260,LONG,17901.25,1708024500,17895.5,-5.75,-13.711538461538462,-2.2680960645160506,z_exit
2024_02_15,1708026000,LONG,17911.5,1708026180,17916.5,5.0,11.923076923076923,-2.1609821479814295,z_exit
2024_02_15,1708027080,LONG,17913.5,1708027320,17902.5,-11.0,-26.23076923076923,-1.9214357556415664,z_exit
2024_02_15,1708028820,SHORT,17888.75,1708029240,17897.5,-8.75,-20.865384615384617,1.8834177300680035,z_exit
2024_02_15,1708030200,LONG,17891.5,1708030620,17908.5,17.0,40.53846153846154,-2.2104390286496027,z_exit
2024_02_15,1708031160,SHORT,17958.25,1708031400,17964.25,-6.0,-14.307692307692307,2.0813182651723587,z_exit
2024_02_15,1708033440,LONG,17950.0,1708033560,17951.0,1.0,2.3846153846153846,-1.978476643090072,z_exit
2024_02_15,1708033680,SHORT,17956.75,1708033860,17953.5,3.25,7.75,2.059023340920927,z_exit
2024_02_16,1708039560,LONG,17948.25,1708039800,17948.75,0.5,1.1923076923076923,-1.8844679652849377,z_exit
2024_02_16,1708040400,SHORT,17951.75,1708040640,17955.25,-3.5,-8.346153846153847,2.2688814650414075,z_exit
2024_02_16,1708042020,SHORT,17951.0,1708042560,17945.25,5.75,13.711538461538462,1.8717643381332079,z_exit
2024_02_16,1708043520,SHORT,17938.25,1708043940,17938.75,-0.5,-1.1923076923076923,1.9867299824325704,z_exit
2024_02_16,1708044720,LONG,17931.75,1708044900,17931.75,0.0,0.0,-2.1748588053501217,z_exit
2024_02_16,1708045200,SHORT,17933.5,1708045320,17929.0,4.5,10.73076923076923,1.908362975935037,z_exit
2024_02_16,1708045920,SHORT,17928.75,1708046160,17926.25,2.5,5.961538461538462,2.0247805698716412,z_exit
2024_02_16,1708047120,LONG,17932.5,1708047360,17930.25,-2.25,-5.365384615384615,-2.005536573828961,z_exit
2024_02_16,1708047660,LONG,17915.25,1708048320,17926.75,11.5,27.423076923076923,-1.891914257798514,z_exit
2024_02_16,1708048920,LONG,17926.0,1708049280,17923.0,-3.0,-7.153846153846153,-1.9339814886217057,z_exit
2024_02_16,1708049460,SHORT,17926.25,1708049820,17929.25,-3.0,-7.153846153846153,2.031296394350898,z_exit
2024_02_16,1708050420,LONG,17924.0,1708050600,17928.25,4.25,10.134615384615385,-1.9640364110544786,z_exit
2024_02_16,1708050780,SHORT,17933.25,1708050960,17933.0,0.25,0.5961538461538461,1.872746488786355,z_exit
2024_02_16,1708051260,LONG,17932.25,1708051500,17931.75,-0.5,-1.1923076923076923,-2.0503557604734968,z_exit
2024_02_16,1708051800,SHORT,17936.5,1708052220,17939.25,-2.75,-6.5576923076923075,2.3394615205521205,z_exit
2024_02_16,1708054500,SHORT,17936.5,1708055040,17941.75,-5.25,-12.519230769230768,2.061312794760508,z_exit
2024_02_16,1708055280,LONG,17938.25,1708055580,17939.5,1.25,2.980769230769231,-2.0567817506752406,z_exit
2024_02_16,1708055820,SHORT,17941.75,1708056000,17942.75,-1.0,-2.3846153846153846,2.4521795124049834,z_exit
2024_02_16,1708056120,LONG,17939.75,1708056430,17940.75,1.0,2.3846153846153846,-1.853905563649474,z_exit
2024_02_16,1708056660,SHORT,17943.0,1708056900,17944.5,-1.5,-3.5769230769230766,1.8619108994488838,z_exit
2024_02_16,1708057380,LONG,17944.0,1708057620,17944.25,0.25,0.5961538461538461,-1.876595880565632,z_exit
2024_02_16,1708057920,SHORT,17947.25,1708058460,17947.25,0.0,0.0,2.165567643640347,z_exit
2024_02_16,1708059005,LONG,17944.75,1708059180,17944.25,-0.5,-1.1923076923076923,-1.9253975749641283,z_exit
2024_02_16,1708059660,SHORT,17942.75,1708060080,17945.0,-2.25,-5.365384615384615,2.5420858756479943,z_exit
2024_02_16,1708060980,LONG,17944.25,1708061580,17941.75,-2.5,-5.961538461538462,-1.9675043325058346,z_exit
2024_02_16,1708062720,LONG,17937.0,1708062960,17934.5,-2.5,-5.961538461538462,-2.2219466397080843,z_exit
2024_02_16,1708064580,LONG,17935.0,1708064760,17936.0,1.0,2.3846153846153846,-2.682662017390726,z_exit
2024_02_16,1708064820,SHORT,17939.5,1708065000,17937.0,2.5,5.961538461538462,1.8939395830577168,z_exit
2024_02_16,1708065660,SHORT,17943.5,1708065840,17945.0,-1.5,-3.5769230769230766,2.01273291799548,z_exit
2024_02_16,1708066620,SHORT,17949.25,1708066980,17953.0,-3.75,-8.942307692307692,1.9115193478158548,z_exit
2024_02_16,1708067220,LONG,17949.5,1708067280,17952.25,2.75,6.5576923076923075,-2.021027126805109,z_exit
2024_02_16,1708068060,SHORT,17956.5,1708068180,17954.25,2.25,5.365384615384615,2.094962025143292,z_exit
2024_02_16,1708069380,SHORT,17962.0,1708069500,17961.0,1.0,2.3846153846153846,1.931603836291329,z_exit
2024_02_16,1708070160,SHORT,17973.75,1708070520,17968.75,5.0,11.923076923076923,1.9900785853979586,z_exit
2024_02_16,1708072260,SHORT,17999.0,1708072500,18005.25,-6.25,-14.903846153846153,2.052520948615962,z_exit
2024_02_16,1708074120,SHORT,18010.5,1708074240,18008.0,2.5,5.961538461538462,1.9714272826721033,z_exit
2024_02_16,1708075080,SHORT,18000.0,1708075140,17995.0,5.0,11.923076923076923,2.0024674650339755,z_exit
2024_02_16,1708075200,SHORT,18001.0,1708075440,18001.75,-0.75,-1.7884615384615383,1.9339151340739695,z_exit
2024_02_16,1708077240,LONG,18007.25,1708077540,18005.75,-1.5,-3.5769230769230766,-2.3075246189668643,z_exit
2024_02_16,1708077660,SHORT,18009.0,1708077960,18015.0,-6.0,-14.307692307692307,2.0202740936582027,z_exit
2024_02_16,1708079940,SHORT,18020.75,1708080180,18021.25,-0.5,-1.1923076923076923,1.9911610399410802,z_exit
2024_02_16,1708080540,LONG,18023.5,1708080960,18019.0,-4.5,-10.73076923076923,-2.007042423854823,z_exit
2024_02_16,1708081740,SHORT,18020.25,1708082520,18018.0,2.25,5.365384615384615,1.9253984496050194,z_exit
2024_02_16,1708083900,LONG,18019.5,1708084320,18014.75,-4.75,-11.326923076923077,-1.9411379483410607,z_exit
2024_02_16,1708085340,LONG,18008.5,1708085700,18002.75,-5.75,-13.711538461538462,-2.0578362586756906,z_exit
2024_02_16,1708086000,SHORT,18000.5,1708086420,18005.0,-4.5,-10.73076923076923,1.8925600865532533,z_exit
2024_02_16,1708088460,SHORT,18003.5,1708088700,18000.25,3.25,7.75,2.262054799472807,z_exit
2024_02_16,1708089660,LONG,18000.75,1708089960,17995.25,-5.5,-13.115384615384615,-1.8948370512365467,z_exit
2024_02_16,1708090260,LONG,17941.0,1708090560,17917.0,-24.0,-57.230769230769226,-3.0551993989145294,z_exit
2024_02_16,1708091520,SHORT,17922.0,1708091880,17934.0,-12.0,-28.615384615384613,1.873611191573211,z_exit
2024_02_16,1708092300,LONG,17938.25,1708092540,17942.25,4.0,9.538461538461538,-1.8680840176135949,z_exit
2024_02_16,1708093560,SHORT,17934.75,1708093680,17930.75,4.0,9.538461538461538,2.0358271737464118,z_exit
2024_02_16,1708093920,LONG,17902.0,1708094040,17900.5,-1.5,-3.5769230769230766,-1.9572197517808583,z_exit
2024_02_16,1708095060,LONG,17843.75,1708095420,17780.5,-63.25,-150.82692307692307,-2.1568176492483846,z_exit
2024_02_16,1708096980,LONG,17757.75,1708097040,17772.75,15.0,35.76923076923077,-2.0870301360859047,z_exit
2024_02_16,1708097880,SHORT,17786.5,1708098180,17808.0,-21.5,-51.26923076923077,1.9710318701433898,z_exit
2024_02_16,1708101360,LONG,17859.0,1708101420,17864.0,5.0,11.923076923076923,-2.05532206547178,z_exit
2024_02_16,1708102680,SHORT,17890.5,1708103520,17859.25,31.25,74.51923076923077,2.0531987345578155,z_exit
2024_02_16,1708104240,SHORT,17866.25,1708104480,17870.5,-4.25,-10.134615384615385,2.0412515398084814,z_exit
2024_02_16,1708104780,LONG,17872.5,1708105200,17861.75,-10.75,-25.634615384615383,-2.064773006622386,z_exit
2024_02_16,1708106520,LONG,17840.25,1708106880,17819.75,-20.5,-48.88461538461539,-1.9676797123422287,z_exit
2024_02_16,1708107360,SHORT,17826.25,1708107660,17812.5,13.75,32.78846153846154,2.062789161874017,z_exit
2024_02_16,1708109040,SHORT,17858.0,1708109220,17864.0,-6.0,-14.307692307692307,2.2837924339193947,z_exit
2024_02_16,1708109340,LONG,17859.25,1708109640,17866.25,7.0,16.692307692307693,-1.9132899233585048,z_exit
2024_02_16,1708109940,SHORT,17875.0,1708110240,17892.0,-17.0,-40.53846153846154,2.087818182411035,z_exit
2024_02_16,1708111560,SHORT,17891.75,1708111740,17886.0,5.75,13.711538461538462,2.1449364885414197,z_exit
2024_02_16,1708112040,LONG,17879.0,1708112100,17883.25,4.25,10.134615384615385,-1.875294596865595,z_exit
2024_02_16,1708112760,LONG,17837.0,1708113120,17787.5,-49.5,-118.03846153846153,-2.697442777784508,z_exit
2024_02_16,1708115580,LONG,17777.75,1708115700,17786.0,8.25,19.673076923076923,-2.1561832153123106,z_exit
2024_02_16,1708116060,LONG,17761.25,1708116180,17758.0,-3.25,-7.75,-2.4197704749930087,z_exit
2024_02_16,1708119600,SHORT,17720.0,1708120020,17721.75,-1.75,-4.173076923076923,1.949384879516716,z_exit
2024_02_19,1708297260,SHORT,17742.75,1708297680,17776.25,-33.5,-79.88461538461539,3.112457935193448,z_exit
2024_02_19,1708300260,SHORT,17775.5,1708300445,17775.75,-0.25,-0.5961538461538461,2.043799672352653,z_exit
2024_02_19,1708301760,SHORT,17784.0,1708301940,17782.5,1.5,3.5769230769230766,2.1685115490463494,z_exit
2024_02_19,1708303860,SHORT,17791.75,1708304100,17794.5,-2.75,-6.5576923076923075,2.1475783692091643,z_exit
2024_02_19,1708304580,SHORT,17800.5,1708304700,17799.5,1.0,2.3846153846153846,2.03385791485182,z_exit
2024_02_19,1708305360,LONG,17794.0,1708305600,17790.5,-3.5,-8.346153846153847,-2.037573327024695,z_exit
2024_02_19,1708306380,LONG,17763.75,1708306500,17764.75,1.0,2.3846153846153846,-1.9190860792565547,z_exit
2024_02_19,1708307220,SHORT,17766.75,1708307460,17770.0,-3.25,-7.75,2.105987232425412,z_exit
2024_02_19,1708309680,LONG,17767.75,1708309920,17768.75,1.0,2.3846153846153846,-2.0096952530763725,z_exit
2024_02_19,1708311180,SHORT,17775.5,1708311240,17774.0,1.5,3.5769230769230766,1.9735838908739367,z_exit
2024_02_19,1708311420,LONG,17768.5,1708311600,17768.0,-0.5,-1.1923076923076923,-2.4579666152484796,z_exit
2024_02_19,1708311780,SHORT,17774.25,1708312140,17775.0,-0.75,-1.7884615384615383,1.9478219770491851,z_exit
2024_02_19,1708313280,LONG,17765.25,1708313340,17768.5,3.25,7.75,-2.5431425237316474,z_exit
2024_02_19,1708313520,SHORT,17769.75,1708313880,17772.25,-2.5,-5.961538461538462,2.0965037746848942,z_exit
2024_02_19,1708314240,LONG,17768.0,1708314845,17771.5,3.5,8.346153846153847,-1.9057137479817745,z_exit
2024_02_19,1708315440,SHORT,17768.25,1708315800,17769.75,-1.5,-3.5769230769230766,2.5383217595960668,z_exit
2024_02_19,1708316340,LONG,17768.0,1708316400,17769.25,1.25,2.980769230769231,-1.8926799049555905,z_exit
2024_02_19,1708317000,SHORT,17769.0,1708317120,17768.75,0.25,0.5961538461538461,1.8919992945821218,z_exit
2024_02_19,1708317960,SHORT,17781.75,1708318505,17780.25,1.5,3.5769230769230766,1.877424252623731,z_exit
2024_02_19,1708318920,SHORT,17781.5,1708319100,17779.5,2.0,4.769230769230769,2.519748037177692,z_exit
2024_02_19,1708319160,LONG,17777.25,1708319460,17777.25,0.0,0.0,-2.0186842756057852,z_exit
2024_02_19,1708320060,LONG,17772.25,1708320240,17774.75,2.5,5.961538461538462,-2.5439869220468716,z_exit
2024_02_19,1708320360,SHORT,17782.0,1708320600,17782.0,0.0,0.0,2.2525761194290737,z_exit
2024_02_19,1708321560,LONG,17785.25,1708322040,17785.5,0.25,0.5961538461538461,-1.8915250744467063,z_exit
2024_02_19,1708322460,LONG,17779.75,1708322760,17776.5,-3.25,-7.75,-1.9600938805285404,z_exit
2024_02_19,1708323660,LONG,17778.0,1708323900,17777.5,-0.5,-1.1923076923076923,-2.0725051451529253,z_exit
2024_02_19,1708324020,SHORT,17782.0,1708324320,17782.5,-0.5,-1.1923076923076923,2.04345087500172,z_exit
2024_02_19,1708325640,SHORT,17785.0,1708326000,17781.0,4.0,9.538461538461538,2.0854417982299602,z_exit
2024_02_19,1708326480,LONG,17771.5,1708326600,17771.0,-0.5,-1.1923076923076923,-2.457109010250637,z_exit
2024_02_19,1708327920,LONG,17753.75,1708328160,17753.25,-0.5,-1.1923076923076923,-1.8824917538276593,z_exit
2024_02_19,1708328520,SHORT,17761.75,1708328760,17761.25,0.5,1.1923076923076923,2.3517744553125035,z_exit
2024_02_19,1708329660,SHORT,17765.5,1708329780,17762.0,3.5,8.346153846153847,2.296759868944559,z_exit
2024_02_19,1708331100,LONG,17746.25,1708331220,17747.75,1.5,3.5769230769230766,-2.0272841413499325,z_exit
2024_02_19,1708332660,LONG,17777.75,1708333140,17777.5,-0.25,-0.5961538461538461,-1.8539041147310218,z_exit
2024_02_19,1708336440,SHORT,17780.75,1708336745,17783.5,-2.75,-6.5576923076923075,2.272524387146271,z_exit
2024_02_19,1708337640,SHORT,17782.5,1708337820,17783.25,-0.75,-1.7884615384615383,2.044298954774403,z_exit
2024_02_19,1708338000,LONG,17779.25,1708338240,17776.75,-2.5,-5.961538461538462,-1.9400838949765122,z_exit
2024_02_19,1708338660,SHORT,17774.25,1708339080,17770.0,4.25,10.134615384615385,2.3415942821517377,z_exit
2024_02_19,1708340580,SHORT,17775.25,1708340760,17774.0,1.25,2.980769230769231,2.1229229486351104,z_exit
2024_02_19,1708341480,LONG,17772.75,1708341720,17770.0,-2.75,-6.5576923076923075,-1.8702333008803298,z_exit
2024_02_19,1708342980,SHORT,17776.5,1708343040,17771.75,4.75,11.326923076923077,1.9154072506837418,z_exit
2024_02_19,1708343400,LONG,17758.5,1708343520,17762.25,3.75,8.942307692307692,-2.0564151022410724,z_exit
2024_02_19,1708345800,SHORT,17761.0,1708345860,17757.0,4.0,9.538461538461538,1.8499767507622062,z_exit
2024_02_19,1708345980,SHORT,17763.0,1708346160,17761.0,2.0,4.769230769230769,1.9215579727479208,z_exit
2024_02_19,1708347120,LONG,17764.0,1708347660,17764.25,0.25,0.5961538461538461,-1.9477155702346867,z_exit
2024_02_19,1708350060,LONG,17777.75,1708350300,17774.25,-3.5,-8.346153846153847,-2.2834673408844357,z_exit
2024_02_19,1708351260,SHORT,17782.0,1708351380,17779.5,2.5,5.961538461538462,1.909482647106913,z_exit
2024_02_19,1708351500,LONG,17774.75,1708352280,17785.5,10.75,25.634615384615383,-2.3008850913578023,z_exit
2024_02_19,1708353000,SHORT,17791.5,1708353240,17790.75,0.75,1.7884615384615383,2.5025196256906783,z_exit
2024_02_19,1708353360,SHORT,17800.25,1708353420,17798.75,1.5,3.5769230769230766,1.8868045378502296,z_exit
2024_02_19,1708354980,SHORT,17795.5,1708355400,17793.25,2.25,5.365384615384615,2.081762105907122,z_exit
2024_02_19,1708355940,LONG,17782.0,1708356120,17781.75,-0.25,-0.5961538461538461,-1.9610468508019614,z_exit
2024_02_19,1708356480,SHORT,17785.0,1708356660,17780.75,4.25,10.134615384615385,2.140707259114021,z_exit
2024_02_19,1708358460,LONG,17777.25,1708358520,17778.0,0.75,1.7884615384615383,-1.8630536552386936,z_exit
2024_02_19,1708358940,LONG,17776.75,1708359120,17780.0,3.25,7.75,-1.9494297763188326,z_exit
2024_02_19,1708359480,SHORT,17782.75,1708359720,17782.75,0.0,0.0,2.1154255739441585,z_exit
2024_02_19,1708361760,SHORT,17783.75,1708362060,17784.25,-0.5,-1.1923076923076923,2.032000196840093,z_exit
2024_02_19,1708362540,LONG,17780.75,1708362600,17782.25,1.5,3.5769230769230766,-1.8652757949926058,z_exit
2024_02_19,1708362720,SHORT,17784.25,1708362900,17784.25,0.0,0.0,2.144289825786455,z_exit
2024_02_19,1708363380,LONG,17783.5,1708363560,17783.25,-0.25,-0.5961538461538461,-2.132356951421665,z_exit
2024_02_19,1708363860,SHORT,17787.5,1708364040,17787.25,0.25,0.5961538461538461,1.9407108279201666,z_exit
2024_02_19,1708364640,SHORT,17791.0,1708365000,17795.0,-4.0,-9.538461538461538,1.897537264034934,z_exit
2024_02_20,1708383660,LONG,17781.25,1708383840,17782.5,1.25,2.980769230769231,-2.2422657053841086,z_exit
2024_02_20,1708384260,LONG,17766.25,1708384440,17762.75,-3.5,-8.346153846153847,-2.396963554936433,z_exit
2024_02_20,1708385640,LONG,17752.25,1708385820,17751.25,-1.0,-2.3846153846153846,-2.1084869085254536,z_exit
2024_02_20,1708388580,LONG,17727.75,1708388880,17727.0,-0.75,-1.7884615384615383,-2.406417664288804,z_exit
2024_02_20,1708389780,LONG,17725.75,1708390080,17729.25,3.5,8.346153846153847,-1.875517776159198,z_exit
2024_02_20,1708391760,SHORT,17739.75,1708392180,17748.5,-8.75,-20.865384615384617,2.305265823996797,z_exit
2024_02_20,1708392780,LONG,17740.0,1708393020,17738.75,-1.25,-2.980769230769231,-1.9920461393128666,z_exit
2024_02_20,1708393560,LONG,17705.75,1708393740,17709.75,4.0,9.538461538461538,-2.666625920054067,z_exit
2024_02_20,1708394400,LONG,17674.5,1708394580,17680.0,5.5,13.115384615384615,-2.544197803963241,z_exit
