**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,seg_idx,shape_class,cluster_id,ride_pnl_pts,resolved_as_cascade,length_min,peak_abs_z
2025_07_10,6,LOGARITHMIC_UP,0,-1.5,False,210.0,2.288
2025_07_10,7,EXPONENTIAL_DOWN,0,-23.0,False,135.0,2.163
2025_07_10,8,STEP_UP,0,15.5,False,89.92,1.989
2025_07_11,1,LOGARITHMIC_UP,0,42.75,False,105.0,0.763
2025_07_11,2,LINEAR_UP,0,20.25,False,165.0,1.752
2025_07_11,3,EXPONENTIAL_DOWN,1,92.75,True,315.0,4.918
2025_07_11,4,EXPONENTIAL_UP,0,94.75,True,240.0,4.752
2025_07_11,5,LINEAR_UP,0,37.0,False,150.0,1.872
2025_07_11,6,STEP_UP,-1,-32.75,False,90.0,1.743
2025_07_11,7,EXPONENTIAL_DOWN,1,37.0,True,119.92,4.29
2025_07_13,1,LINEAR_DOWN,0,16.0,False,59.92,0.96
2025_07_14,0,NOISE,1,0.0,True,120.0,6.508
2025_07_14,1,LINEAR_UP,0,6.25,False,45.0,1.194
2025_07_14,2,EXPONENTIAL_DOWN,0,-2.0,False,45.0,1.095
2025_07_14,3,LINEAR_UP,0,0.0,False,105.0,1.963
2025_07_14,4,EXPONENTIAL_DOWN,1,8.0,True,150.0,5.925
2025_07_14,5,EXPONENTIAL_UP,0,26.75,False,180.0,2.348
2025_07_14,6,EXPONENTIAL_UP,-1,16.75,False,120.0,2.269
2025_07_14,7,EXPONENTIAL_UP,0,43.25,False,45.0,4.625
2025_07_14,8,LOGARITHMIC_UP,0,86.75,True,390.0,4.4
2025_07_14,9,EXPONENTIAL_DOWN,1,20.25,False,239.83,2.948
2025_07_15,1,LINEAR_UP,0,107.25,True,195.0,10.773
2025_07_15,2,LOGARITHMIC_UP,0,57.25,False,435.0,3.347
2025_07_15,3,LINEAR_DOWN,1,1.25,False,45.0,4.396
2025_07_15,4,LINEAR_UP,-1,41.75,False,45.0,3.822
2025_07_15,5,EXPONENTIAL_DOWN,1,66.0,False,30.0,3.027
2025_07_15,6,STEP_UP,1,34.75,False,30.0,2.49
2025_07_15,7,EXPONENTIAL_DOWN,1,47.0,False,45.0,3.331
2025_07_15,8,STEP_UP,1,34.5,False,30.0,1.12
2025_07_15,9,LINEAR_DOWN,0,23.75,False,120.0,2.575
2025_07_15,10,STEP_UP,0,34.75,False,30.0,1.612
2025_07_15,11,EXPONENTIAL_DOWN,1,161.0,False,344.92,2.677
2025_07_16,0,NOISE,0,0.0,True,150.0,6.505
2025_07_16,1,LINEAR_UP,0,-3.75,False,120.0,1.72
2025_07_16,2,LINEAR_DOWN,0,11.5,True,60.0,4.173
2025_07_16,3,LINEAR_DOWN,1,28.5,True,240.0,4.648
2025_07_16,4,LINEAR_UP,-1,25.0,False,120.08,2.471
2025_07_16,5,EXPONENTIAL_UP,0,2.25,True,134.92,6.174
2025_07_16,6,LOGARITHMIC_DOWN,1,4.5,False,45.0,2.649
2025_07_16,7,NOISE,1,14.0,False,30.0,1.628
2025_07_16,8,EXPONENTIAL_DOWN,1,-4.75,True,105.0,4.393
2025_07_16,9,LOGARITHMIC_UP,0,30.25,False,75.0,2.461
2025_07_16,10,LOGARITHMIC_UP,0,21.25,False,255.0,2.398
2025_07_16,11,EXPONENTIAL_DOWN,1,8.0,False,104.92,2.201
2025_07_17,1,LINEAR_DOWN,1,16.5,False,195.0,2.021
2025_07_17,2,LINEAR_UP,0,85.25,True,270.08,4.547
2025_07_17,3,LOGARITHMIC_DOWN,1,18.0,True,194.92,4.151
2025_07_17,4,EXPONENTIAL_UP,0,35.5,False,45.0,3.804
2025_07_17,5,LOGARITHMIC_UP,0,122.0,False,405.0,3.366
2025_07_17,6,NOISE,1,7.25,False,45.0,2.956
2025_07_17,7,NOISE,-1,13.5,False,75.0,1.216
2025_07_17,8,EXPONENTIAL_UP,0,8.75,False,30.0,1.83
2025_07_17,9,EXPONENTIAL_UP,0,20.25,False,89.92,3.654
2025_07_18,0,NOISE,1,0.0,False,135.0,2.414
2025_07_18,1,EXPONENTIAL_UP,0,13.75,False,45.0,3.038
2025_07_18,2,LINEAR_UP,0,-5.5,True,255.0,4.219
2025_07_18,3,BACK_SKEWED_DOWN,0,5.5,False,30.0,2.433
2025_07_18,4,LINEAR_DOWN,0,0.5,False,135.0,1.812
2025_07_18,5,LINEAR_DOWN,1,8.75,True,180.0,5.629
2025_07_18,6,EXPONENTIAL_UP,0,3.5,False,45.0,9.435
2025_07_18,7,LINEAR_DOWN,1,67.0,True,210.0,4.891
2025_07_18,8,NOISE,0,4.5,False,60.0,1.488
2025_07_18,9,EXPONENTIAL_DOWN,0,-8.25,False,60.0,0.942
2025_07_18,10,EXPONENTIAL_UP,0,18.25,False,104.92,2.699
2025_07_20,0,NOISE,0,0.0,False,119.92,2.145
2025_07_21,1,LOGARITHMIC_UP,0,15.5,True,89.83,5.377
2025_07_21,2,EXPONENTIAL_DOWN,1,1.75,False,135.0,2.543
2025_07_21,3,LOGARITHMIC_UP,0,23.25,False,360.0,3.438
2025_07_21,4,EXPONENTIAL_DOWN,1,29.25,True,165.0,4.834
2025_07_21,5,LOGARITHMIC_UP,0,129.75,True,330.0,4.345
2025_07_21,6,EXPONENTIAL_DOWN,1,44.5,False,299.67,3.362
2025_07_22,1,EXPONENTIAL_UP,0,4.5,False,60.0,2.346
2025_07_22,2,EXPONENTIAL_DOWN,1,40.75,False,285.0,3.359
2025_07_22,3,EXPONENTIAL_UP,0,23.75,False,45.0,6.506
2025_07_22,4,BACK_SKEWED_DOWN,1,-26.0,False,30.0,2.968
2025_07_22,5,LINEAR_DOWN,1,1.0,False,180.0,3.385
2025_07_22,6,LINEAR_UP,0,29.25,False,135.0,3.069
2025_07_22,7,LINEAR_DOWN,1,164.25,True,195.0,10.277
2025_07_22,8,LINEAR_UP,0,42.25,False,60.0,2.662
2025_07_22,9,EXPONENTIAL_UP,0,5.0,False,135.0,2.092
2025_07_22,10,LINEAR_DOWN,1,-40.0,False,239.92,2.882
2025_07_23,1,LINEAR_UP,0,47.0,False,225.0,3.123
2025_07_23,2,EXPONENTIAL_UP,0,3.5,False,75.0,2.286
2025_07_23,3,LINEAR_UP,0,8.75,False,210.0,3.332
2025_07_23,4,BACK_SKEWED_DOWN,0,13.0,False,30.25,1.196
2025_07_23,5,EXPONENTIAL_UP,0,-12.0,False,59.75,1.932
2025_07_23,6,EXPONENTIAL_DOWN,1,50.0,True,285.0,6.754
2025_07_23,7,NOISE,-1,5.25,False,45.0,2.697
2025_07_23,8,EXPONENTIAL_UP,0,194.75,True,449.92,4.266
2025_07_24,1,LINEAR_UP,0,-6.75,True,149.92,5.252
2025_07_24,2,LOGARITHMIC_DOWN,1,24.0,True,300.0,4.471
2025_07_24,3,LINEAR_UP,0,21.25,False,210.0,2.588
2025_07_24,4,STEP_DOWN,1,4.25,False,30.0,1.376
2025_07_24,5,EXPONENTIAL_DOWN,1,33.75,True,60.0,5.187
2025_07_24,6,EXPONENTIAL_DOWN,1,-30.0,True,120.0,4.446
2025_07_24,7,EXPONENTIAL_UP,0,-30.5,False,60.0,1.833
2025_07_24,8,LINEAR_UP,0,16.5,False,225.0,2.449
2025_07_24,9,SYMMETRIC_V_UP,0,20.0,False,120.0,2.522
2025_07_24,10,STEP_DOWN,0,-14.75,False,30.17,1.368
2025_07_24,11,EXPONENTIAL_DOWN,0,1.25,False,89.75,1.407
2025_07_25,1,LINEAR_UP,0,10.5,True,195.25,4.845
2025_07_25,2,LINEAR_DOWN,1,47.0,True,344.75,7.309
2025_07_25,3,LOGARITHMIC_UP,0,1.5,False,90.0,3.702
2025_07_25,4,STEP_DOWN,1,13.75,False,30.0,2.332
2025_07_25,5,EXPONENTIAL_DOWN,1,-4.5,True,90.0,4.199
2025_07_25,6,LINEAR_UP,0,79.75,True,330.0,4.672
2025_07_25,7,LOGARITHMIC_DOWN,1,-1.0,True,104.92,6.029
2025_07_27,1,EXPONENTIAL_UP,0,14.25,True,74.92,6.523
2025_07_28,1,EXPONENTIAL_UP,0,16.5,True,360.0,4.782
2025_07_28,2,LINEAR_DOWN,1,62.25,False,405.0,3.602
2025_07_28,3,LOGARITHMIC_UP,1,4.0,False,60.0,1.863
2025_07_28,4,STEP_DOWN,1,10.0,False,30.0,1.162
2025_07_28,5,LINEAR_DOWN,1,-0.75,False,45.0,4.011
2025_07_28,6,EXPONENTIAL_UP,0,-0.25,False,30.0,1.333
2025_07_28,7,LINEAR_DOWN,1,26.25,True,195.0,4.486
2025_07_28,8,EXPONENTIAL_UP,0,61.5,False,254.92,3.069
2025_07_29,1,STEP_DOWN,0,2.0,False,30.0,1.716
2025_07_29,2,STEP_DOWN,0,5.0,False,30.0,1.312
2025_07_29,3,LINEAR_UP,0,57.75,True,600.0,5.302
2025_07_29,4,LOGARITHMIC_DOWN,1,-12.5,False,45.0,5.342
2025_07_29,5,LINEAR_DOWN,1,110.0,True,285.0,8.108
2025_07_29,6,EXPONENTIAL_UP,0,1.75,False,30.0,1.058
2025_07_29,7,LINEAR_DOWN,1,21.75,True,270.08,4.087
2025_07_29,8,LOGARITHMIC_UP,0,4.0,False,44.83,2.361
2025_07_30,2,LINEAR_UP,0,27.25,False,330.0,3.124
2025_07_30,3,STEP_DOWN,1,4.75,False,30.0,6.732
2025_07_30,4,BACK_SKEWED_UP,1,-6.0,False,30.0,0.968
2025_07_30,5,EXPONENTIAL_DOWN,1,7.25,False,120.0,3.415
2025_07_30,6,EXPONENTIAL_UP,0,0.5,False,135.0,2.349
2025_07_30,7,NOISE,-1,4.75,False,30.0,2.3
2025_07_30,8,EXPONENTIAL_DOWN,0,23.25,False,45.0,3.372
2025_07_30,9,EXPONENTIAL_DOWN,-1,-31.5,True,60.0,4.461
2025_07_30,10,STEP_UP,0,12.0,False,30.0,3.703
2025_07_30,11,EXPONENTIAL_UP,0,30.75,True,225.0,4.089
2025_07_30,12,LINEAR_DOWN,1,70.5,True,75.0,13.84
2025_07_30,13,EXPONENTIAL_UP,0,246.5,False,239.92,2.944
2025_07_31,0,NOISE,0,0.0,False,405.08,2.942
2025_07_31,1,LINEAR_UP,0,5.0,True,164.92,4.909
2025_07_31,2,LINEAR_DOWN,1,8.0,False,180.0,3.428
2025_07_31,3,EXPONENTIAL_UP,0,5.0,False,45.0,2.451
2025_07_31,4,LINEAR_DOWN,1,496.75,True,644.92,9.829
2025_08_01,0,NOISE,-1,0.0,False,270.0,2.207
2025_08_01,1,EXPONENTIAL_DOWN,1,215.5,False,405.0,3.626
2025_08_01,2,LINEAR_UP,0,40.75,False,90.0,2.315
2025_08_01,3,LINEAR_DOWN,1,134.0,True,225.0,5.677
2025_08_01,4,EXPONENTIAL_DOWN,1,125.5,False,195.0,2.157
2025_08_01,5,EXPONENTIAL_UP,0,-11.5,False,74.92,2.094
2025_08_03,0,NOISE,0,0.0,False,119.92,2.525
2025_08_04,2,LOGARITHMIC_UP,0,44.25,False,315.0,3.09
2025_08_04,3,LINEAR_UP,0,80.25,False,315.0,3.844
2025_08_04,4,EXPONENTIAL_DOWN,0,13.5,False,30.0,2.608
2025_08_04,5,LOGARITHMIC_UP,0,286.5,True,704.83,8.73
2025_08_05,0,NOISE,0,0.0,True,105.0,13.906
2025_08_05,1,EXPONENTIAL_DOWN,0,15.25,False,60.0,0.879
2025_08_05,2,EXPONENTIAL_UP,0,14.0,False,60.0,1.75
2025_08_05,3,EXPONENTIAL_DOWN,0,4.5,False,60.0,1.695
2025_08_05,4,LINEAR_UP,0,1.75,False,180.0,3.661
2025_08_05,5,LINEAR_DOWN,1,-14.0,False,150.08,3.718
2025_08_05,6,LINEAR_UP,0,-2.75,False,164.92,3.089
2025_08_05,7,EXPONENTIAL_DOWN,1,150.0,True,270.0,5.797
2025_08_05,8,LOGARITHMIC_UP,0,-42.5,False,75.0,2.918
2025_08_05,9,EXPONENTIAL_DOWN,1,115.5,False,314.92,2.926
2025_08_06,2,LOGARITHMIC_UP,0,108.25,True,435.0,10.53
2025_08_06,3,EXPONENTIAL_DOWN,1,8.75,False,180.0,3.519
2025_08_06,4,STEP_UP,0,-3.0,False,30.0,2.689
2025_08_06,5,STEP_DOWN,1,29.25,False,30.0,1.717
2025_08_06,6,LOGARITHMIC_UP,0,302.5,True,689.92,7.264
2025_08_07,0,NOISE,0,0.0,False,150.0,2.656
2025_08_07,1,EXPONENTIAL_DOWN,0,2.5,False,30.0,0.805
2025_08_07,2,LOGARITHMIC_UP,0,8.75,False,75.0,1.235
2025_08_07,3,LOGARITHMIC_DOWN,1,21.5,True,120.0,4.05
2025_08_07,4,NOISE,0,-2.0,False,45.0,1.441
2025_08_07,5,LINEAR_UP,0,123.5,True,345.0,4.276
2025_08_07,6,EXPONENTIAL_DOWN,0,-9.25,True,60.0,4.386
2025_08_07,7,STEP_UP,0,-5.75,False,30.0,5.721
2025_08_07,8,EXPONENTIAL_DOWN,1,204.0,False,315.0,3.852
2025_08_07,9,EXPONENTIAL_UP,0,138.75,False,269.75,3.036
2025_08_08,1,LINEAR_DOWN,0,7.75,False,60.0,1.349
2025_08_08,2,LINEAR_UP,0,3.25,False,90.0,1.811
2025_08_08,3,LINEAR_DOWN,1,33.5,False,270.0,3.647
2025_08_08,4,LINEAR_UP,0,41.0,False,240.0,2.741
2025_08_08,5,LINEAR_DOWN,1,25.75,True,90.0,5.595
2025_08_08,6,LINEAR_UP,0,123.75,False,225.0,3.719
2025_08_08,7,EXPONENTIAL_UP,0,32.75,False,135.0,2.17
2025_08_08,8,EXPONENTIAL_UP,0,60.0,True,89.92,4.031
2025_08_10,0,NOISE,1,0.0,True,119.92,11.549
2025_08_11,1,LINEAR_UP,-1,22.25,True,210.0,6.783
2025_08_11,2,LINEAR_DOWN,1,10.5,False,150.0,3.025
2025_08_11,3,BACK_SKEWED_UP,0,-1.75,False,30.0,2.629
2025_08_11,4,LINEAR_DOWN,1,9.25,True,195.0,5.24
2025_08_11,5,LINEAR_UP,0,-4.25,True,120.0,4.539
2025_08_11,6,EXPONENTIAL_DOWN,1,10.5,False,60.0,3.92
2025_08_11,7,EXPONENTIAL_UP,0,31.0,True,75.0,5.808
2025_08_11,8,EXPONENTIAL_UP,0,-13.0,True,120.0,4.465
2025_08_11,9,LINEAR_DOWN,1,106.0,False,434.83,3.436
2025_08_12,2,LINEAR_UP,0,33.25,True,210.0,5.098
2025_08_12,3,LINEAR_DOWN,-1,37.25,True,75.0,8.712
2025_08_12,4,BACK_SKEWED_UP,1,-14.5,False,45.0,1.128
2025_08_12,5,STEP_UP,-1,16.5,False,30.0,1.495
2025_08_12,6,STEP_DOWN,1,-2.25,False,30.0,1.159
2025_08_12,7,EXPONENTIAL_UP,0,-25.5,False,75.0,1.413
2025_08_12,8,LINEAR_DOWN,1,0.5,True,165.0,5.693
2025_08_12,9,LOGARITHMIC_UP,-1,317.75,True,719.92,12.627
2025_08_13,0,NOISE,1,0.0,False,135.0,2.957
2025_08_13,1,LINEAR_UP,-1,14.0,False,45.17,1.606
2025_08_13,2,EXPONENTIAL_UP,0,7.25,False,164.83,2.442
2025_08_13,3,NOISE,0,8.0,False,30.08,1.328
2025_08_13,4,LINEAR_UP,0,47.5,True,284.92,4.152
2025_08_13,5,LOGARITHMIC_DOWN,0,-3.25,False,75.0,1.754
2025_08_13,6,EXPONENTIAL_UP,0,0.5,True,120.0,4.433
2025_08_13,7,LINEAR_DOWN,1,59.75,False,225.0,3.191
2025_08_13,8,STEP_UP,0,-8.75,False,30.0,1.83
2025_08_13,9,EXPONENTIAL_UP,-1,3.75,False,105.0,1.923
2025_08_13,10,BACK_SKEWED_DOWN,0,0.0,False,30.0,0.966
2025_08_13,11,EXPONENTIAL_DOWN,0,4.25,False,90.0,1.958
2025_08_13,12,EXPONENTIAL_UP,0,30.75,False,104.92,2.733
2025_08_14,0,NOISE,1,0.0,True,165.08,16.44
2025_08_14,1,STEP_DOWN,0,10.75,False,104.92,1.822
2025_08_14,2,STEP_UP,0,10.25,False,30.0,1.852
2025_08_14,3,LOGARITHMIC_DOWN,1,7.0,True,165.0,4.935
2025_08_14,4,LINEAR_UP,0,-46.25,True,285.0,4.758
2025_08_14,5,LOGARITHMIC_DOWN,-1,-38.25,True,75.0,11.721
2025_08_14,6,NOISE,0,2.75,False,30.0,0.998
2025_08_14,7,EXPONENTIAL_UP,-1,40.25,False,45.0,1.735
2025_08_14,8,EXPONENTIAL_DOWN,1,68.0,False,30.0,0.934
2025_08_14,9,STEP_UP,0,1.75,False,60.0,1.397
2025_08_14,10,EXPONENTIAL_UP,0,86.5,False,60.0,1.441
2025_08_14,11,STEP_DOWN,-1,16.75,False,30.0,1.276
2025_08_14,12,SYMMETRIC_V_UP,0,-42.5,False,45.0,0.919
2025_08_14,13,EXPONENTIAL_UP,0,27.5,False,60.0,0.565
2025_08_14,14,LOGARITHMIC_DOWN,1,55.5,False,254.92,2.849
2025_08_15,1,LINEAR_UP,0,39.5,False,405.0,3.217
2025_08_15,2,EXPONENTIAL_UP,0,-12.75,False,60.0,1.841
2025_08_15,3,LINEAR_DOWN,1,14.25,True,180.0,7.586
2025_08_15,4,LINEAR_UP,-1,-27.75,False,120.0,2.088
2025_08_15,5,EXPONENTIAL_DOWN,1,100.0,True,195.0,9.057
2025_08_15,6,EXPONENTIAL_DOWN,0,-17.75,False,60.0,1.255
2025_08_15,7,EXPONENTIAL_UP,-1,-2.0,False,75.0,2.172
2025_08_15,8,EXPONENTIAL_UP,0,14.5,False,45.0,1.706
2025_08_15,9,STEP_DOWN,0,13.5,False,30.0,3.37
2025_08_15,10,EXPONENTIAL_DOWN,1,12.5,False,44.92,2.153
2025_08_18,1,LINEAR_UP,0,12.25,True,150.0,4.379
2025_08_18,2,STEP_DOWN,0,13.0,False,30.0,2.064
2025_08_18,3,LINEAR_DOWN,1,68.0,True,420.0,5.109
2025_08_18,4,EXPONENTIAL_DOWN,0,28.0,False,75.0,1.899
2025_08_18,5,LOGARITHMIC_UP,0,13.5,False,45.0,1.324
2025_08_18,6,STEP_DOWN,0,-7.75,False,30.0,1.723
2025_08_18,7,EXPONENTIAL_DOWN,0,9.5,False,45.0,4.336
2025_08_18,8,LOGARITHMIC_UP,0,7.5,False,45.0,6.504
2025_08_18,9,EXPONENTIAL_DOWN,1,24.75,False,75.0,3.057
2025_08_18,10,LINEAR_DOWN,-1,-15.0,False,75.0,2.518
2025_08_18,11,BACK_SKEWED_UP,0,11.0,False,30.0,3.431
2025_08_18,12,LINEAR_UP,0,45.75,True,359.92,4.14
2025_08_19,1,EXPONENTIAL_DOWN,0,18.75,False,105.08,2.347
2025_08_19,2,LINEAR_DOWN,1,11.0,False,210.0,3.151
2025_08_19,3,EXPONENTIAL_UP,0,21.5,False,239.92,3.11
2025_08_19,4,BACK_SKEWED_DOWN,0,-9.0,False,30.0,2.256
2025_08_19,5,LINEAR_DOWN,1,309.25,True,675.0,8.632
2025_08_19,6,BACK_SKEWED_UP,0,5.5,False,30.0,0.873
2025_08_19,7,EXPONENTIAL_DOWN,1,39.5,False,59.92,7.044
2025_08_20,1,LINEAR_DOWN,1,39.25,False,345.0,3.671
2025_08_20,2,LINEAR_UP,0,51.75,True,300.0,4.781
2025_08_20,3,EXPONENTIAL_DOWN,1,150.5,True,315.0,8.711
2025_08_20,4,EXPONENTIAL_UP,0,-42.5,False,90.0,1.369
2025_08_20,5,EXPONENTIAL_UP,0,101.0,False,300.0,2.957
2025_08_20,6,EXPONENTIAL_DOWN,0,5.0,False,44.92,2.04
2025_08_21,2,LINEAR_UP,0,45.0,True,195.0,5.188
2025_08_21,3,LINEAR_DOWN,1,2.0,False,75.0,2.937
2025_08_21,4,EXPONENTIAL_UP,-1,11.0,False,60.0,2.48
2025_08_21,5,EXPONENTIAL_DOWN,1,12.25,False,45.0,1.35
2025_08_21,6,EXPONENTIAL_UP,0,3.25,False,60.0,1.687
2025_08_21,7,LINEAR_DOWN,1,56.0,True,330.0,5.573
2025_08_21,8,STEP_UP,0,-11.0,False,30.0,2.869
2025_08_21,9,BACK_SKEWED_UP,1,61.75,False,30.0,1.359
2025_08_21,10,EXPONENTIAL_UP,1,68.5,False,30.0,1.13
2025_08_21,11,LINEAR_DOWN,1,86.0,False,180.0,1.801
2025_08_21,12,LINEAR_UP,0,47.5,False,255.0,2.554
2025_08_21,13,EXPONENTIAL_UP,0,4.75,False,59.92,1.779
2025_08_22,1,EXPONENTIAL_UP,-1,16.0,False,105.0,3.025
2025_08_22,2,LOGARITHMIC_DOWN,1,31.0,False,45.0,1.897
2025_08_22,3,EXPONENTIAL_DOWN,1,4.5,False,30.0,1.511
2025_08_22,4,STEP_UP,1,9.5,False,30.0,1.314
2025_08_22,5,EXPONENTIAL_UP,1,5.5,False,30.0,0.57
2025_08_22,6,LINEAR_DOWN,1,15.0,True,180.0,8.813
2025_08_22,7,LINEAR_UP,0,59.0,False,210.0,2.167
2025_08_22,8,STEP_DOWN,0,-2.5,False,30.0,1.413
2025_08_22,9,EXPONENTIAL_UP,0,-2.0,False,45.0,1.91
2025_08_22,10,EXPONENTIAL_DOWN,0,-17.5,False,45.0,2.243
2025_08_22,11,LINEAR_UP,0,259.75,True,210.0,15.809
2025_08_22,12,NOISE,0,82.25,False,30.0,1.41
2025_08_22,13,STEP_DOWN,0,5.75,False,30.0,1.128
2025_08_22,14,EXPONENTIAL_DOWN,0,14.0,False,45.0,1.038
2025_08_22,15,LINEAR_UP,0,-23.5,False,75.0,2.023
2025_08_22,16,EXPONENTIAL_DOWN,0,-12.0,False,59.92,1.975
2025_08_24,0,NOISE,0,0.0,False,119.67,2.56
2025_08_25,0,NOISE,1,0.0,False,240.0,3.481
2025_08_25,1,EXPONENTIAL_UP,0,12.25,False,150.0,2.529
2025_08_25,2,LOGARITHMIC_DOWN,1,72.25,True,405.0,5.655
2025_08_25,3,STEP_UP,0,-9.5,False,30.0,3.975
2025_08_25,4,LINEAR_UP,0,103.0,True,255.0,4.972
2025_08_25,5,EXPONENTIAL_DOWN,1,82.75,True,359.92,4.809
2025_08_26,2,EXPONENTIAL_DOWN,0,25.25,False,30.0,0.793
2025_08_26,3,LINEAR_UP,0,25.25,False,60.0,1.106
2025_08_26,4,STEP_DOWN,0,6.75,False,30.0,0.458
2025_08_26,5,LOGARITHMIC_UP,0,14.25,True,180.0,4.198
2025_08_26,6,STEP_DOWN,0,10.25,False,30.0,1.528
2025_08_26,7,STEP_DOWN,1,7.5,False,30.0,3.704
2025_08_26,8,EXPONENTIAL_DOWN,-1,-19.25,False,90.0,1.837
2025_08_26,9,LINEAR_UP,0,7.75,False,180.0,2.529
2025_08_26,10,STEP_DOWN,0,4.75,False,30.0,2.371
2025_08_26,11,EXPONENTIAL_DOWN,0,-20.75,False,60.0,0.943
2025_08_26,12,LINEAR_UP,0,43.25,True,225.0,4.271
2025_08_26,13,EXPONENTIAL_DOWN,1,2.25,False,60.0,3.562
2025_08_26,14,LOGARITHMIC_UP,0,41.0,False,75.0,3.027
2025_08_26,15,EXPONENTIAL_UP,0,48.25,False,269.92,3.649
2025_08_27,1,LINEAR_UP,0,17.25,True,210.17,5.031
2025_08_27,2,EXPONENTIAL_DOWN,1,13.75,True,104.92,5.165
2025_08_27,3,LINEAR_DOWN,1,5.0,True,239.92,4.149
2025_08_27,4,EXPONENTIAL_UP,0,19.75,False,120.0,3.159
2025_08_27,5,LOGARITHMIC_DOWN,1,25.5,True,195.0,5.884
2025_08_27,6,LINEAR_UP,0,34.75,False,210.0,2.938
2025_08_27,7,EXPONENTIAL_UP,1,-9.75,False,75.0,1.905
2025_08_27,8,LINEAR_DOWN,-1,108.0,True,224.75,7.981
2025_08_28,0,NOISE,0,0.0,False,330.08,2.432
2025_08_28,1,EXPONENTIAL_DOWN,1,7.75,False,44.92,2.631
2025_08_28,2,LINEAR_UP,0,67.25,False,240.08,3.795
2025_08_28,3,EXPONENTIAL_DOWN,1,25.25,False,89.92,2.534
2025_08_28,4,EXPONENTIAL_DOWN,0,-12.75,False,45.0,1.503
2025_08_28,5,EXPONENTIAL_UP,0,99.75,True,75.0,5.896
2025_08_28,6,LINEAR_UP,0,56.75,False,405.0,2.752
2025_08_28,7,EXPONENTIAL_DOWN,1,16.0,False,209.67,2.38
2025_08_29,1,LINEAR_DOWN,1,27.25,False,330.0,3.5
2025_08_29,2,EXPONENTIAL_DOWN,0,10.25,False,44.92,2.337
2025_08_29,3,LINEAR_DOWN,1,73.5,True,285.0,5.541
2025_08_29,4,EXPONENTIAL_DOWN,0,4.5,False,45.0,3.688
2025_08_29,5,STEP_UP,0,31.0,True,60.0,4.849
2025_08_29,6,LINEAR_DOWN,1,225.0,True,255.0,7.736
2025_08_29,7,NOISE,0,-3.0,False,60.0,0.913
2025_08_29,8,STEP_UP,0,22.75,False,30.0,1.1
2025_08_29,9,SYMMETRIC_V_DOWN,0,-10.75,False,45.0,2.167
2025_08_29,10,LOGARITHMIC_UP,0,-23.5,False,59.92,1.87
2025_08_31,0,NOISE,0,0.0,True,119.92,6.162
2025_09_01,0,NOISE,1,0.0,True,390.0,5.502
2025_09_01,1,EXPONENTIAL_UP,0,101.0,False,285.0,2.085
2025_09_01,2,LOGARITHMIC_DOWN,1,3.75,True,150.0,6.018
2025_09_01,3,LINEAR_UP,0,12.0,False,510.0,3.099
2025_09_01,4,EXPONENTIAL_DOWN,1,48.0,False,104.92,3.839
2025_09_02,0,NOISE,0,0.0,True,105.42,13.435
2025_09_02,1,LOGARITHMIC_DOWN,1,61.0,False,254.58,3.509
2025_09_02,2,NOISE,1,-29.25,False,45.0,1.845
2025_09_02,3,LINEAR_DOWN,1,230.0,True,450.0,5.898
2025_09_02,4,EXPONENTIAL_DOWN,1,41.75,False,195.0,2.027
2025_09_02,5,EXPONENTIAL_UP,0,169.25,False,389.75,3.867
2025_09_03,0,NOISE,-1,0.0,True,105.0,13.042
2025_09_03,1,EXPONENTIAL_DOWN,0,3.5,True,135.0,5.046
2025_09_03,2,EXPONENTIAL_UP,0,6.0,False,45.0,1.901
2025_09_03,3,DAMPED_OSCILLATOR,0,-2.25,False,30.0,2.707
2025_09_03,4,LOGARITHMIC_DOWN,1,15.5,False,45.0,3.695
2025_09_03,5,EXPONENTIAL_UP,0,131.5,True,345.0,5.113
2025_09_03,6,EXPONENTIAL_UP,0,-13.0,False,45.0,1.66
2025_09_03,7,STEP_DOWN,0,8.5,False,30.0,3.74
2025_09_03,8,EXPONENTIAL_DOWN,1,26.5,True,75.0,5.206
2025_09_03,9,EXPONENTIAL_UP,-1,93.0,True,60.0,4.136
2025_09_03,10,STEP_DOWN,1,64.75,False,30.0,1.266
2025_09_03,11,EXPONENTIAL_DOWN,-1,4.0,False,30.0,0.78
2025_09_03,12,EXPONENTIAL_UP,-1,24.75,False,60.0,1.069
2025_09_03,13,LOGARITHMIC_DOWN,1,55.25,False,150.0,2.836
2025_09_03,14,EXPONENTIAL_UP,0,45.25,False,254.67,2.145
2025_09_04,1,NOISE,0,26.25,False,60.0,3.833
2025_09_04,2,STEP_DOWN,1,21.5,False,30.0,1.942
2025_09_04,3,STEP_DOWN,1,22.5,False,30.0,2.297
2025_09_04,4,LOGARITHMIC_DOWN,1,14.75,False,195.0,2.602
2025_09_04,5,STEP_DOWN,-1,-12.5,False,60.0,2.355
2025_09_04,6,SYMMETRIC_V_DOWN,0,12.75,False,45.0,2.642
2025_09_04,7,LINEAR_UP,0,30.0,False,180.0,3.339
2025_09_04,8,NOISE,0,-0.25,False,60.0,2.702
2025_09_04,9,LINEAR_DOWN,1,17.5,True,150.0,4.177
2025_09_04,10,STEP_UP,0,5.5,False,30.0,2.461
2025_09_04,11,EXPONENTIAL_UP,0,199.75,False,524.92,3.286
