level,parent_motif_idx,seg_idx,start_ts,end_ts,start_iso,end_iso,length_min,slope_pts_per_min,mean_sigma,sigma_rank_mid,r2adj,shape_class,shape_pearson_r,peak_abs_z,tod_start_hour_utc,net_move_pts,day,split,sequence_position,prev_seg_shape,next_seg_idx,next_seg_continued,ride_pnl_pts,fade_pnl_pts,max_mfe_ride_pts,max_mae_ride_pts,max_mfe_fade_pts,max_mae_fade_pts,time_to_max_z_min,time_to_revert_min,resolved_as_cascade,extended_60m,extended_120m
motif,-1,7,1759509000,1759511700,2025-10-03T16:30:00+00:00,2025-10-03T17:15:00+00:00,45.0,0.0037,21.374,0.688,0.699,FLATLINE,0.0,4.598,16,-63.0,2025_10_03,IS,7,FLATLINE,0,False,-63.0,63.0,3.25,-117.25,117.25,-3.25,36.75,37.5,False,False,False
motif,-1,8,1759511700,1759525195,2025-10-03T17:15:00+00:00,2025-10-03T20:59:55+00:00,224.92,-0.5443,44.559,0.212,0.131,LINEAR_DOWN,0.995,4.843,17,-96.0,2025_10_03,IS,8,FLATLINE,-1,False,96.0,-96.0,151.75,-0.75,0.75,-151.75,39.83,42.25,True,True,True
motif,-1,0,1759701600,1759708795,2025-10-05T22:00:00+00:00,2025-10-05T23:59:55+00:00,119.92,,10.072,0.756,0.895,NOISE,-999.0,3.818,22,61.0,2025_10_05,IS,0,NONE,-1,False,0.0,-0.0,80.0,0.0,-0.0,-80.0,107.5,,False,True,False
motif,-1,0,1759708800,1759711500,2025-10-06T00:00:00+00:00,2025-10-06T00:45:00+00:00,45.0,,9.719,,0.564,FLATLINE,0.0,1.478,0,-12.5,2025_10_06,IS,0,NONE,9,False,0.0,-0.0,5.5,-17.5,17.5,-5.5,37.5,,False,False,False
motif,-1,1,1759711500,1759730400,2025-10-06T00:45:00+00:00,2025-10-06T06:00:00+00:00,315.0,0.0974,8.585,0.972,0.665,LINEAR_UP,0.983,2.736,0,31.75,2025_10_06,IS,1,FLATLINE,8,False,31.75,-31.75,51.5,-5.0,5.0,-51.5,239.83,262.83,False,True,True
motif,-1,2,1759730400,1759732200,2025-10-06T06:00:00+00:00,2025-10-06T06:30:00+00:00,30.0,-0.0118,6.721,0.086,0.148,FLATLINE,0.0,1.605,6,4.5,2025_10_06,IS,2,LINEAR_UP,7,False,-4.5,4.5,6.0,-7.75,7.75,-6.0,17.33,18.0,False,False,False
motif,-1,3,1759732200,1759734900,2025-10-06T06:30:00+00:00,2025-10-06T07:15:00+00:00,45.0,0.0532,7.102,0.579,0.005,FLATLINE,0.0,2.052,6,8.75,2025_10_06,IS,3,FLATLINE,6,False,8.75,-8.75,14.75,-3.5,3.5,-14.75,25.25,26.25,False,False,False
motif,-1,4,1759734900,1759737600,2025-10-06T07:15:00+00:00,2025-10-06T08:00:00+00:00,45.0,-0.1231,8.049,0.938,0.299,FLATLINE,0.0,5.996,7,-18.0,2025_10_06,IS,4,FLATLINE,5,False,18.0,-18.0,55.5,-2.75,2.75,-55.5,27.17,27.5,False,False,False
motif,-1,5,1759737600,1759757400,2025-10-06T08:00:00+00:00,2025-10-06T13:30:00+00:00,330.0,0.2862,19.62,0.299,0.868,EXPONENTIAL_UP,0.996,4.56,8,134.75,2025_10_06,IS,5,FLATLINE,4,False,134.75,-134.75,156.25,-4.5,4.5,-156.25,253.5,,True,True,True
motif,-1,6,1759757400,1759759200,2025-10-06T13:30:00+00:00,2025-10-06T14:00:00+00:00,30.0,-0.0493,27.742,0.251,0.48,FLATLINE,0.0,2.202,13,-65.75,2025_10_06,IS,6,EXPONENTIAL_UP,3,True,65.75,-65.75,95.0,-0.0,0.0,-95.0,14.08,16.58,False,False,False
motif,-1,7,1759759200,1759765500,2025-10-06T14:00:00+00:00,2025-10-06T15:45:00+00:00,105.0,-0.1613,29.655,0.938,0.122,FLATLINE,0.0,2.343,14,26.75,2025_10_06,IS,7,FLATLINE,2,True,-26.75,26.75,39.0,-31.25,31.25,-39.0,42.5,21.83,False,True,False
motif,-1,8,1759765500,1759768200,2025-10-06T15:45:00+00:00,2025-10-06T16:30:00+00:00,45.0,-0.0102,25.918,0.564,0.063,FLATLINE,0.0,2.014,15,23.5,2025_10_06,IS,8,FLATLINE,1,False,-23.5,23.5,-0.0,-36.5,36.5,0.0,12.67,18.92,False,False,False
motif,-1,9,1759768200,1759779900,2025-10-06T16:30:00+00:00,2025-10-06T19:45:00+00:00,195.0,0.2903,21.124,0.064,0.543,LINEAR_UP,0.994,2.566,16,6.75,2025_10_06,IS,9,FLATLINE,0,False,6.75,-6.75,49.5,-18.0,18.0,-49.5,127.42,128.0,False,True,True
motif,-1,10,1759779900,1759795195,2025-10-06T19:45:00+00:00,2025-10-06T23:59:55+00:00,254.92,-0.2068,22.259,0.992,0.693,EXPONENTIAL_DOWN,0.993,2.712,19,-67.25,2025_10_06,IS,10,LINEAR_UP,-1,False,67.25,-67.25,77.25,-3.25,3.25,-77.25,201.08,,False,True,True
motif,-1,0,1759795200,1759798800,2025-10-07T00:00:00+00:00,2025-10-07T01:00:00+00:00,60.0,,4.196,,0.413,FLATLINE,0.0,2.727,0,-10.0,2025_10_07,IS,0,NONE,7,False,0.0,-0.0,4.0,-17.75,17.75,-4.0,50.33,51.83,False,True,False
motif,-1,1,1759798800,1759817700,2025-10-07T01:00:00+00:00,2025-10-07T06:15:00+00:00,315.0,0.12,8.496,0.974,0.877,EXPONENTIAL_UP,0.996,3.26,1,34.25,2025_10_07,IS,1,FLATLINE,6,False,34.25,-34.25,54.0,-5.0,5.0,-54.0,278.58,300.0,False,True,True
motif,-1,2,1759817700,1759819505,2025-10-07T06:15:00+00:00,2025-10-07T06:45:05+00:00,30.08,-0.0568,9.755,0.438,0.184,FLATLINE,0.0,3.335,6,-12.0,2025_10_07,IS,2,EXPONENTIAL_UP,5,True,12.0,-12.0,27.0,-3.5,3.5,-27.0,16.58,17.0,False,False,False
motif,-1,3,1759819505,1759826700,2025-10-07T06:45:05+00:00,2025-10-07T08:45:00+00:00,119.92,-0.1405,12.837,0.994,0.164,EXPONENTIAL_DOWN,0.986,2.781,6,-1.5,2025_10_07,IS,3,FLATLINE,4,False,1.5,-1.5,25.75,-10.5,10.5,-25.75,108.17,108.25,False,True,False
motif,-1,4,1759826700,1759848300,2025-10-07T08:45:00+00:00,2025-10-07T14:45:00+00:00,360.0,0.202,17.594,0.101,0.661,LINEAR_UP,0.991,5.329,8,44.5,2025_10_07,IS,4,EXPONENTIAL_DOWN,3,False,44.5,-44.5,121.5,0.0,-0.0,-121.5,262.75,268.83,True,True,True
motif,-1,5,1759848300,1759862700,2025-10-07T14:45:00+00:00,2025-10-07T18:45:00+00:00,240.0,-0.7914,55.961,0.5,0.358,LINEAR_DOWN,0.994,7.716,14,-157.25,2025_10_07,IS,5,LINEAR_UP,2,False,157.25,-157.25,210.5,-11.25,11.25,-210.5,66.08,108.5,True,True,True
motif,-1,6,1759862700,1759864500,2025-10-07T18:45:00+00:00,2025-10-07T19:15:00+00:00,30.0,0.1312,16.361,0.501,-0.003,FLATLINE,0.0,1.008,18,-1.25,2025_10_07,IS,6,LINEAR_DOWN,1,False,-1.25,1.25,15.75,-11.0,11.0,-15.75,16.92,2.17,False,False,False
motif,-1,7,1759864500,1759866300,2025-10-07T19:15:00+00:00,2025-10-07T19:45:00+00:00,30.0,-0.0319,14.809,0.251,0.54,FLATLINE,0.0,2.082,19,29.5,2025_10_07,IS,7,FLATLINE,0,False,-29.5,29.5,7.0,-29.5,29.5,-7.0,30.0,,False,False,False
motif,-1,8,1759866300,1759881595,2025-10-07T19:45:00+00:00,2025-10-07T23:59:55+00:00,254.92,0.0718,12.96,0.003,0.039,LINEAR_UP,0.961,2.601,19,-34.75,2025_10_07,IS,8,FLATLINE,-1,False,-34.75,34.75,14.0,-40.25,40.25,-14.0,14.42,15.0,False,True,True
motif,-1,0,1759881600,1759899600,2025-10-08T00:00:00+00:00,2025-10-08T05:00:00+00:00,300.0,,12.746,0.568,0.771,NOISE,-999.0,5.162,0,54.25,2025_10_08,IS,0,NONE,4,False,0.0,-0.0,59.75,-5.5,5.5,-59.75,276.0,,True,True,True
motif,-1,1,1759899600,1759910400,2025-10-08T05:00:00+00:00,2025-10-08T08:00:00+00:00,180.0,-0.1446,13.668,0.953,0.0,LINEAR_DOWN,0.986,4.35,5,-3.0,2025_10_08,IS,1,NOISE,3,False,3.0,-3.0,61.25,-3.75,3.75,-61.25,103.92,104.0,True,True,True
motif,-1,2,1759910400,1759922100,2025-10-08T08:00:00+00:00,2025-10-08T11:15:00+00:00,195.0,0.1525,16.251,0.304,0.004,LINEAR_UP,0.987,2.285,8,8.25,2025_10_08,IS,2,LINEAR_DOWN,2,False,8.25,-8.25,26.0,-26.0,26.0,-26.0,45.5,46.75,False,True,True
motif,-1,3,1759922100,1759923900,2025-10-08T11:15:00+00:00,2025-10-08T11:45:00+00:00,30.0,-0.1785,9.789,0.547,0.169,FLATLINE,0.0,3.835,11,-16.0,2025_10_08,IS,3,LINEAR_UP,1,True,16.0,-16.0,34.25,-0.75,0.75,-34.25,15.0,17.25,False,False,False
motif,-1,4,1759923900,1759930200,2025-10-08T11:45:00+00:00,2025-10-08T13:30:00+00:00,105.0,-0.0893,13.393,0.933,-0.001,FLATLINE,0.0,3.48,11,13.5,2025_10_08,IS,4,FLATLINE,0,False,-13.5,13.5,32.25,-22.0,22.0,-32.25,30.83,102.83,False,True,False
motif,-1,5,1759930200,1759967995,2025-10-08T13:30:00+00:00,2025-10-08T23:59:55+00:00,629.92,0.4555,33.021,0.006,0.936,LOGARITHMIC_UP,0.991,4.973,13,288.0,2025_10_08,IS,5,FLATLINE,-1,False,288.0,-288.0,303.25,-9.75,9.75,-303.25,605.08,,True,True,True
motif,-1,0,1759968000,1759984200,2025-10-09T00:00:00+00:00,2025-10-09T04:30:00+00:00,270.0,,12.883,0.94,0.589,NOISE,-999.0,26.163,0,-42.5,2025_10_09,IS,0,NONE,9,False,0.0,-0.0,0.0,-68.5,68.5,-0.0,178.0,202.5,True,True,True
motif,-1,1,1759984200,1759994100,2025-10-09T04:30:00+00:00,2025-10-09T07:15:00+00:00,165.0,0.1301,11.321,0.788,0.027,LINEAR_UP,0.986,3.038,4,9.25,2025_10_09,IS,1,NOISE,8,False,9.25,-9.25,33.0,-7.25,7.25,-33.0,106.92,109.0,False,True,True
motif,-1,2,1759994100,1759995900,2025-10-09T07:15:00+00:00,2025-10-09T07:45:00+00:00,30.0,-0.0028,9.514,0.219,0.59,FLATLINE,0.0,2.5,7,-6.25,2025_10_09,IS,2,LINEAR_UP,7,True,6.25,-6.25,19.5,-3.5,3.5,-19.5,18.33,18.75,False,False,False
motif,-1,3,1759995900,1760007600,2025-10-09T07:45:00+00:00,2025-10-09T11:00:00+00:00,195.0,-0.152,13.277,0.505,0.094,LINEAR_DOWN,0.99,3.446,7,-16.5,2025_10_09,IS,3,FLATLINE,6,False,16.5,-16.5,41.75,-8.5,8.5,-41.75,69.92,70.75,False,True,True
motif,-1,4,1760007600,1760011200,2025-10-09T11:00:00+00:00,2025-10-09T12:00:00+00:00,60.0,0.0556,10.031,0.217,-0.001,FLATLINE,0.0,2.049,11,-3.5,2025_10_09,IS,4,LINEAR_DOWN,5,False,-3.5,3.5,20.5,-7.5,7.5,-20.5,32.42,60.0,False,True,False
motif,-1,5,1760011200,1760013000,2025-10-09T12:00:00+00:00,2025-10-09T12:30:00+00:00,30.0,-0.0174,8.05,0.239,0.009,FLATLINE,0.0,1.278,12,12.0,2025_10_09,IS,5,FLATLINE,4,False,-12.0,12.0,5.5,-12.0,12.0,-5.5,30.0,,False,False,False
motif,-1,6,1760013000,1760014800,2025-10-09T12:30:00+00:00,2025-10-09T13:00:00+00:00,30.0,0.0264,8.178,0.598,0.273,FLATLINE,0.0,1.677,12,5.75,2025_10_09,IS,6,FLATLINE,3,True,5.75,-5.75,5.75,-11.0,11.0,-5.75,20.0,,False,False,False
motif,-1,7,1760014800,1760016600,2025-10-09T13:00:00+00:00,2025-10-09T13:30:00+00:00,30.0,0.0181,8.67,0.757,-0.002,FLATLINE,0.0,1.707,13,-10.25,2025_10_09,IS,7,FLATLINE,2,False,-10.25,10.25,0.75,-19.25,19.25,-0.75,11.5,16.75,False,False,False
motif,-1,8,1760016600,1760034600,2025-10-09T13:30:00+00:00,2025-10-09T18:30:00+00:00,300.0,-0.3364,29.031,0.001,0.533,LOGARITHMIC_DOWN,0.994,7.54,13,-110.0,2025_10_09,IS,8,FLATLINE,1,True,110.0,-110.0,162.5,-8.0,8.0,-162.5,245.67,261.08,True,True,True
motif,-1,9,1760034600,1760037300,2025-10-09T18:30:00+00:00,2025-10-09T19:15:00+00:00,45.0,-0.0773,27.092,0.314,0.864,FLATLINE,0.0,1.623,18,35.25,2025_10_09,IS,9,LOGARITHMIC_DOWN,0,False,-35.25,35.25,8.75,-46.0,46.0,-8.75,42.33,,False,False,False
motif,-1,10,1760037300,1760054395,2025-10-09T19:15:00+00:00,2025-10-09T23:59:55+00:00,284.92,0.2904,26.605,0.232,0.853,LINEAR_UP,0.992,2.528,19,85.5,2025_10_09,IS,10,FLATLINE,-1,False,85.5,-85.5,86.0,-8.75,8.75,-86.0,284.33,,False,True,True
motif,-1,0,1760054400,1760057100,2025-10-10T00:00:00+00:00,2025-10-10T00:45:00+00:00,45.0,,1.236,,0.511,FLATLINE,0.0,3.738,0,-10.5,2025_10_10,IS,0,NONE,8,False,0.0,-0.0,9.75,-14.25,14.25,-9.75,38.08,38.75,False,False,False
motif,-1,1,1760057100,1760064300,2025-10-10T00:45:00+00:00,2025-10-10T02:45:00+00:00,120.0,0.1195,7.648,0.923,0.71,LINEAR_UP,0.988,13.306,0,25.25,2025_10_10,IS,1,FLATLINE,7,True,25.25,-25.25,28.5,-1.5,1.5,-28.5,109.75,,True,True,True
motif,-1,2,1760064300,1760067900,2025-10-10T02:45:00+00:00,2025-10-10T03:45:00+00:00,60.0,0.0079,9.949,0.299,0.763,FLATLINE,0.0,1.868,2,-25.0,2025_10_10,IS,2,LINEAR_UP,6,False,-25.0,25.0,0.75,-27.5,27.5,-0.75,55.25,,False,True,False
motif,-1,3,1760067900,1760076000,2025-10-10T03:45:00+00:00,2025-10-10T06:00:00+00:00,135.0,-0.1335,11.725,0.933,0.081,LINEAR_DOWN,0.985,3.188,3,6.75,2025_10_10,IS,3,FLATLINE,5,False,-6.75,6.75,28.25,-8.5,8.5,-28.25,79.17,,False,True,True
motif,-1,4,1760076000,1760077800,2025-10-10T06:00:00+00:00,2025-10-10T06:30:00+00:00,30.0,0.0868,9.503,0.108,-0.003,FLATLINE,0.0,3.705,6,6.0,2025_10_10,IS,4,LINEAR_DOWN,4,False,6.0,-6.0,22.25,0.0,-0.0,-22.25,17.08,17.92,False,False,False
motif,-1,5,1760077800,1760082300,2025-10-10T06:30:00+00:00,2025-10-10T07:45:00+00:00,75.0,-0.04,13.012,0.944,0.103,FLATLINE,0.0,2.394,6,-20.5,2025_10_10,IS,5,FLATLINE,3,False,20.5,-20.5,42.25,-6.5,6.5,-42.25,21.33,21.83,False,True,False
motif,-1,6,1760082300,1760086800,2025-10-10T07:45:00+00:00,2025-10-10T09:00:00+00:00,75.0,0.0575,13.301,0.042,0.757,FLATLINE,0.0,1.285,7,20.25,2025_10_10,IS,6,FLATLINE,2,False,20.25,-20.25,24.5,-13.5,13.5,-24.5,62.83,,False,True,False
motif,-1,7,1760086800,1760097600,2025-10-10T09:00:00+00:00,2025-10-10T12:00:00+00:00,180.0,-0.1543,19.887,0.919,0.044,LOGARITHMIC_DOWN,0.996,4.371,9,-14.5,2025_10_10,IS,7,FLATLINE,1,False,14.5,-14.5,85.5,-1.25,1.25,-85.5,57.92,60.67,True,True,True
motif,-1,8,1760097600,1760107500,2025-10-10T12:00:00+00:00,2025-10-10T14:45:00+00:00,165.0,0.1758,18.786,0.078,0.157,LINEAR_UP,0.98,5.446,12,15.25,2025_10_10,IS,8,LOGARITHMIC_DOWN,0,False,15.25,-15.25,63.75,-34.25,34.25,-63.75,107.5,108.17,True,True,True
motif,-1,9,1760107500,1760129995,2025-10-10T14:45:00+00:00,2025-10-10T20:59:55+00:00,374.92,-2.0743,134.54,0.062,0.8,LOGARITHMIC_DOWN,0.991,8.567,14,-1150.5,2025_10_10,IS,9,LINEAR_UP,-1,False,1150.5,-1150.5,1174.0,-17.0,17.0,-1174.0,370.33,,True,True,True
motif,-1,0,1760306400,1760309100,2025-10-12T22:00:00+00:00,2025-10-12T22:45:00+00:00,45.0,,2.128,,0.019,FLATLINE,0.0,12.492,22,57.75,2025_10_12,IS,0,NONE,0,False,0.0,-0.0,119.25,-6.75,6.75,-119.25,3.75,4.25,False,False,False
motif,-1,1,1760309100,1760313595,2025-10-12T22:45:00+00:00,2025-10-12T23:59:55+00:00,74.92,0.2175,11.242,0.918,0.837,EXPONENTIAL_UP,0.962,13.029,22,98.0,2025_10_12,IS,1,FLATLINE,-1,False,98.0,-98.0,106.0,-32.75,32.75,-106.0,73.75,,True,True,False
motif,-1,0,1760313600,1760323500,2025-10-13T00:00:00+00:00,2025-10-13T02:45:00+00:00,165.0,,20.303,0.649,0.779,NOISE,-999.0,7.354,0,44.5,2025_10_13,IS,0,NONE,10,False,0.0,-0.0,66.5,-30.25,30.25,-66.5,92.67,97.75,True,True,True
motif,-1,1,1760323500,1760326200,2025-10-13T02:45:00+00:00,2025-10-13T03:30:00+00:00,45.0,0.1239,22.447,0.059,0.011,FLATLINE,0.0,1.097,2,-13.25,2025_10_13,IS,1,NOISE,9,False,-13.25,13.25,11.25,-33.75,33.75,-11.25,16.25,16.75,False,False,False
motif,-1,2,1760326200,1760334300,2025-10-13T03:30:00+00:00,2025-10-13T05:45:00+00:00,135.0,-0.1674,21.34,0.978,0.505,LINEAR_DOWN,0.988,3.874,3,1.75,2025_10_13,IS,2,FLATLINE,8,True,-1.75,1.75,54.75,-13.5,13.5,-54.75,28.08,113.33,False,True,True
motif,-1,3,1760334300,1760337000,2025-10-13T05:45:00+00:00,2025-10-13T06:30:00+00:00,45.0,-0.0278,18.127,0.47,0.528,FLATLINE,0.0,1.77,5,-7.5,2025_10_13,IS,3,LINEAR_DOWN,7,False,7.5,-7.5,33.25,-22.0,22.0,-33.25,27.92,28.0,False,False,False
motif,-1,4,1760337000,1760348700,2025-10-13T06:30:00+00:00,2025-10-13T09:45:00+00:00,195.0,0.3483,33.974,0.954,-0.0,LOGARITHMIC_UP,0.989,4.3,6,33.25,2025_10_13,IS,4,FLATLINE,6,False,33.25,-33.25,128.0,0.0,-0.0,-128.0,61.92,66.0,True,True,True
motif,-1,5,1760348700,1760363100,2025-10-13T09:45:00+00:00,2025-10-13T13:45:00+00:00,240.0,-0.2786,28.28,0.985,0.074,LOGARITHMIC_DOWN,0.993,9.65,9,-41.5,2025_10_13,IS,5,LOGARITHMIC_UP,5,False,41.5,-41.5,118.0,-41.0,41.0,-118.0,230.83,232.42,True,True,True
motif,-1,6,1760363100,1760366700,2025-10-13T13:45:00+00:00,2025-10-13T14:45:00+00:00,60.0,0.3281,31.989,1.0,0.002,FLATLINE,0.0,3.165,13,30.5,2025_10_13,IS,6,LOGARITHMIC_DOWN,4,True,30.5,-30.5,106.5,-29.75,29.75,-106.5,27.08,27.33,False,True,False
motif,-1,7,1760366700,1760384700,2025-10-13T14:45:00+00:00,2025-10-13T19:45:00+00:00,300.0,0.3046,35.604,1.0,0.483,LINEAR_UP,0.986,2.72,14,101.5,2025_10_13,IS,7,FLATLINE,3,False,101.5,-101.5,124.25,-91.5,91.5,-124.25,227.5,238.5,False,True,True
motif,-1,8,1760384700,1760386500,2025-10-13T19:45:00+00:00,2025-10-13T20:15:00+00:00,30.0,-0.0771,17.381,0.001,0.268,FLATLINE,0.0,1.33,19,-22.25,2025_10_13,IS,8,LINEAR_UP,2,False,22.25,-22.25,37.75,-7.5,7.5,-37.75,20.42,23.42,False,False,False
motif,-1,9,1760386500,1760388300,2025-10-13T20:15:00+00:00,2025-10-13T20:45:00+00:00,30.0,0.066,16.02,0.364,0.396,FLATLINE,0.0,1.025,20,-9.75,2025_10_13,IS,9,FLATLINE,1,False,-9.75,9.75,4.75,-10.5,10.5,-4.75,22.92,26.5,False,False,False
motif,-1,10,1760388300,1760394600,2025-10-13T20:45:00+00:00,2025-10-13T22:30:00+00:00,105.0,-0.0639,14.494,0.243,0.191,FLATLINE,0.0,1.383,20,-1.25,2025_10_13,IS,10,FLATLINE,0,False,1.25,-1.25,7.75,-22.75,22.75,-7.75,93.42,105.0,False,True,False
motif,-1,11,1760394600,1760399990,2025-10-13T22:30:00+00:00,2025-10-13T23:59:50+00:00,89.83,0.009,11.073,0.429,0.187,FLATLINE,0.0,1.541,22,8.0,2025_10_13,IS,11,FLATLINE,-1,False,8.0,-8.0,27.25,-4.75,4.75,-27.25,34.75,35.0,False,True,False
motif,-1,0,1760400000,1760408100,2025-10-14T00:00:00+00:00,2025-10-14T02:15:00+00:00,135.0,,29.696,0.065,0.334,FLATLINE,0.0,1.879,0,101.75,2025_10_14,IS,0,NONE,3,False,0.0,-0.0,134.0,-1.5,1.5,-134.0,33.58,64.42,False,True,True
motif,-1,1,1760408100,1760446800,2025-10-14T02:15:00+00:00,2025-10-14T13:00:00+00:00,645.0,-0.6022,46.933,0.106,0.773,LOGARITHMIC_DOWN,0.983,4.127,2,-390.25,2025_10_14,IS,1,FLATLINE,2,False,390.25,-390.25,507.5,-8.25,8.25,-507.5,515.0,,True,True,True
motif,-1,2,1760446800,1760448600,2025-10-14T13:00:00+00:00,2025-10-14T13:30:00+00:00,30.0,0.2326,41.58,0.5,0.362,FLATLINE,0.0,1.14,13,-0.25,2025_10_14,IS,2,LOGARITHMIC_DOWN,1,True,-0.25,0.25,34.75,-14.75,14.75,-34.75,8.92,,False,False,False
motif,-1,3,1760448600,1760470200,2025-10-14T13:30:00+00:00,2025-10-14T19:30:00+00:00,360.0,0.8073,71.765,1.0,0.801,EXPONENTIAL_UP,0.98,4.397,13,280.5,2025_10_14,IS,3,FLATLINE,0,False,280.5,-280.5,325.25,-191.25,191.25,-325.25,202.0,,True,True,True
motif,-1,4,1760470200,1760486395,2025-10-14T19:30:00+00:00,2025-10-14T23:59:55+00:00,269.92,-0.5191,62.712,0.728,0.081,LOGARITHMIC_DOWN,0.995,19.062,19,-127.25,2025_10_14,IS,4,EXPONENTIAL_UP,-1,False,127.25,-127.25,212.0,-2.25,2.25,-212.0,15.5,20.08,True,True,True
motif,-1,0,1760486400,1760535000,2025-10-15T00:00:00+00:00,2025-10-15T13:30:00+00:00,810.0,,21.708,0.015,0.944,NOISE,-999.0,5.311,0,213.25,2025_10_15,IS,0,NONE,4,False,0.0,-0.0,250.0,-34.25,34.25,-250.0,779.33,,True,True,True
motif,-1,1,1760535000,1760542200,2025-10-15T13:30:00+00:00,2025-10-15T15:30:00+00:00,120.0,0.4839,39.522,1.0,0.462,EXPONENTIAL_UP,0.981,4.245,13,62.5,2025_10_15,IS,1,NOISE,3,False,62.5,-62.5,125.25,-88.25,88.25,-125.25,61.92,73.92,True,True,True
motif,-1,2,1760542200,1760553900,2025-10-15T15:30:00+00:00,2025-10-15T18:45:00+00:00,195.0,-0.8082,84.278,0.938,0.18,EXPONENTIAL_DOWN,0.984,4.054,15,-122.0,2025_10_15,IS,2,EXPONENTIAL_UP,2,True,122.0,-122.0,384.0,-7.25,7.25,-384.0,105.92,107.17,True,True,True
motif,-1,3,1760553900,1760557500,2025-10-15T18:45:00+00:00,2025-10-15T19:45:00+00:00,60.0,-0.0802,80.768,0.001,0.149,FLATLINE,0.0,0.928,18,-22.5,2025_10_15,IS,3,EXPONENTIAL_DOWN,1,False,22.5,-22.5,49.75,-30.25,30.25,-49.75,55.25,55.67,False,True,False
motif,-1,4,1760557500,1760570100,2025-10-15T19:45:00+00:00,2025-10-15T23:15:00+00:00,210.0,0.3271,38.591,0.072,0.552,LOGARITHMIC_UP,0.975,3.229,19,56.5,2025_10_15,IS,4,FLATLINE,0,True,56.5,-56.5,84.5,-59.5,59.5,-84.5,150.25,172.25,False,True,True
motif,-1,5,1760570100,1760572795,2025-10-15T23:15:00+00:00,2025-10-15T23:59:55+00:00,44.92,0.045,22.508,0.758,0.427,FLATLINE,0.0,1.109,23,-19.5,2025_10_15,IS,5,LOGARITHMIC_UP,-1,False,-19.5,19.5,1.0,-36.5,36.5,-1.0,26.67,27.08,False,False,False
motif,-1,0,1760572800,1760575500,2025-10-16T00:00:00+00:00,2025-10-16T00:45:00+00:00,45.0,,7.67,,0.88,NOISE,-999.0,6.002,0,-56.75,2025_10_16,IS,0,NONE,9,False,0.0,-0.0,11.0,-68.5,68.5,-11.0,40.25,,False,False,False
motif,-1,1,1760575500,1760580920,2025-10-16T00:45:00+00:00,2025-10-16T02:15:20+00:00,90.33,0.1421,16.359,0.377,0.568,FLATLINE,0.0,1.865,0,49.0,2025_10_16,IS,1,NOISE,8,False,49.0,-49.0,61.5,0.0,-0.0,-61.5,84.92,,False,True,False
motif,-1,2,1760580920,1760583600,2025-10-16T02:15:20+00:00,2025-10-16T03:00:00+00:00,44.67,-0.0173,15.081,0.06,-0.002,FLATLINE,0.0,1.774,2,2.25,2025_10_16,IS,2,FLATLINE,7,False,-2.25,2.25,40.5,-5.0,5.0,-40.5,22.58,42.25,False,False,False
motif,-1,3,1760583600,1760588100,2025-10-16T03:00:00+00:00,2025-10-16T04:15:00+00:00,75.0,0.0547,13.012,0.035,0.27,FLATLINE,0.0,1.667,3,-3.0,2025_10_16,IS,3,FLATLINE,6,False,-3.0,3.0,8.5,-30.25,30.25,-8.5,41.0,41.17,False,True,False
motif,-1,4,1760588100,1760591700,2025-10-16T04:15:00+00:00,2025-10-16T05:15:00+00:00,60.0,-0.0219,10.078,0.2,0.198,FLATLINE,0.0,1.255,4,-1.5,2025_10_16,IS,4,FLATLINE,5,False,1.5,-1.5,18.0,-3.75,3.75,-18.0,28.5,28.58,False,True,False
motif,-1,5,1760591700,1760620500,2025-10-16T05:15:00+00:00,2025-10-16T13:15:00+00:00,480.0,0.2937,21.77,0.022,0.771,LOGARITHMIC_UP,0.993,5.013,5,145.75,2025_10_16,IS,5,FLATLINE,4,True,145.75,-145.75,164.75,-3.25,3.25,-164.75,460.08,,True,True,True
motif,-1,6,1760620500,1760623200,2025-10-16T13:15:00+00:00,2025-10-16T14:00:00+00:00,45.0,0.0421,17.761,0.937,0.006,FLATLINE,0.0,2.962,13,-15.0,2025_10_16,IS,6,LOGARITHMIC_UP,3,True,-15.0,15.0,44.0,-50.75,50.75,-44.0,35.25,35.83,False,False,False
motif,-1,7,1760623200,1760627700,2025-10-16T14:00:00+00:00,2025-10-16T15:15:00+00:00,75.0,0.2453,26.35,0.938,0.481,FLATLINE,0.0,5.571,14,58.75,2025_10_16,IS,7,FLATLINE,2,False,58.75,-58.75,114.0,-46.25,46.25,-114.0,45.25,46.67,True,True,False
motif,-1,8,1760627700,1760652000,2025-10-16T15:15:00+00:00,2025-10-16T22:00:00+00:00,405.0,-0.7954,78.322,0.056,0.57,LINEAR_DOWN,0.99,3.642,15,-327.5,2025_10_16,IS,8,FLATLINE,1,False,327.5,-327.5,477.5,-2.75,2.75,-477.5,199.08,226.67,False,True,True
motif,-1,9,1760652000,1760654700,2025-10-16T22:00:00+00:00,2025-10-16T22:45:00+00:00,45.0,0.4625,34.794,0.054,0.452,FLATLINE,0.0,2.463,22,-18.5,2025_10_16,IS,9,LINEAR_DOWN,0,False,-18.5,18.5,60.5,-20.25,20.25,-60.5,10.25,44.17,False,False,False
