day,pivot_ts,pivot_bar,n_bars,entry_ts,entry_bar,dir,entry_px,exit_ts,exit_bar,exit_px,exit_reason,ride_pnl_usd,stop_pnl_usd,combiner_P
2025_07_07,1751895240.0,4,7,1751895660,11,-1,22949.0,1751897100,35,22930.75,R_TRIGGER,35.5,35.5,0.7596
2025_07_07,1751896920.0,32,3,1751897100,35,-1,22930.75,1751897940,49,22937.5,R_TRIGGER,-14.5,-14.5,0.7351
2025_07_07,1751897700.0,45,10,1751898300,55,1,22959.0,1751898600,60,22929.25,R_TRIGGER,-60.5,-60.5,0.9456
2025_07_07,1751898420.0,57,8,1751898900,65,-1,22926.0,1751900520,92,22907.75,R_TRIGGER,35.5,35.5,0.9537
2025_07_07,1751900280.0,88,6,1751900640,94,-1,22900.5,1751903820,147,22933.5,R_TRIGGER,-67.0,-67.0,0.7472
2025_07_07,1751903220.0,137,11,1751903880,148,1,22934.5,1751905260,171,22871.5,CAT_STOP,-127.0,-101.0,0.8281
2025_07_07,1751905140.0,169,3,1751905320,172,-1,22871.5,1751905415,,22886.0,CAT_STOP,-30.0,-101.0,0.8904
2025_07_07,1751905320.0,172,4,1751905560,176,-1,22886.0,1751907480,208,22880.75,R_TRIGGER,9.5,9.5,0.8336
2025_07_07,1751907300.0,205,4,1751907540,209,1,22870.5,1751909100,235,22883.0,R_TRIGGER,24.0,24.0,0.7417
2025_07_07,1751908860.0,231,4,1751909100,235,-1,22883.0,1751909520,242,22891.25,R_TRIGGER,-17.5,-17.5,0.7584
2025_07_07,1751909340.0,239,5,1751909640,244,-1,22882.75,1751911380,273,22870.25,R_TRIGGER,24.0,24.0,0.74
2025_07_07,1751910180.0,253,32,1751912100,285,-1,22858.25,1751912700,295,22823.0,R_TRIGGER,69.5,69.5,0.7606
2025_07_07,1751912520.0,292,3,1751912700,295,-1,22823.0,1751913300,305,22808.25,R_TRIGGER,28.5,28.5,0.7769
2025_07_07,1751913000.0,300,11,1751913660,311,1,22835.5,1751915100,335,22857.75,R_TRIGGER,43.5,43.5,0.9507
2025_07_07,1751914860.0,331,5,1751915160,336,-1,22856.0,1751917920,382,22868.5,R_TRIGGER,-26.0,-26.0,0.9697
2025_07_07,1751917680.0,378,7,1751918100,385,-1,22882.0,1751919300,405,22858.75,SESSION_CLOSE,45.5,45.5,0.7899
2025_07_08,,-21,21,1751981400,0,-1,22933.25,1751982180,13,22912.25,R_TRIGGER,41.0,41.0,0.7377
2025_07_08,1751982000.0,10,11,1751982660,21,-1,22906.0,1751984160,46,22894.75,R_TRIGGER,21.5,21.5,0.7351
2025_07_08,1751983620.0,37,15,1751984520,52,-1,22882.5,1751985000,60,22884.25,R_TRIGGER,-4.5,-4.5,0.7695
2025_07_08,1751984760.0,56,6,1751985120,62,1,22909.25,1751985900,75,22911.0,R_TRIGGER,2.5,2.5,0.9444
2025_07_08,1751985600.0,70,6,1751985960,76,-1,22916.25,1751986080,78,22910.25,R_TRIGGER,11.0,11.0,0.7678
2025_07_08,1751986080.0,78,4,1751986320,82,-1,22854.25,1751986680,88,22887.75,R_TRIGGER,-68.0,-68.0,0.9737
2025_07_08,1751986500.0,85,3,1751986680,88,-1,22887.75,1751988720,122,22879.25,R_TRIGGER,16.0,16.0,0.7506
2025_07_08,1751988540.0,119,11,1751989200,130,-1,22888.25,1751991780,173,22916.25,CAT_STOP,-57.0,-101.0,0.7344
2025_07_08,1751992560.0,186,17,1751993580,203,-1,22914.5,1751995380,233,22907.0,R_TRIGGER,14.0,14.0,0.7372
2025_07_08,1751995080.0,228,6,1751995440,234,1,22907.0,1751996040,244,22894.0,R_TRIGGER,-27.0,-27.0,0.7578
2025_07_08,1751995800.0,240,8,1751996280,248,1,22903.0,1751998860,291,22922.0,R_TRIGGER,37.0,37.0,0.753
2025_07_08,1751998260.0,281,10,1751998860,291,-1,22922.0,1752004140,379,22897.0,R_TRIGGER,49.0,49.0,0.9655
2025_07_08,1752001800.0,340,40,1752004200,380,-1,22892.0,1752005700,405,22901.25,SESSION_CLOSE,-19.5,-19.5,0.755
2025_07_09,,-172,193,1752069060,21,1,23084.5,1752070020,37,23084.75,R_TRIGGER,-0.5,-0.5,0.756
2025_07_09,1752069720.0,32,7,1752070140,39,1,23090.75,1752071305,,22979.25,CAT_STOP,-224.0,-101.0,0.74
2025_07_09,1752072000.0,70,3,1752072180,73,-1,22979.25,1752073320,92,22963.25,R_TRIGGER,31.0,31.0,0.7616
2025_07_09,1752073320.0,92,10,1752073920,102,-1,22944.75,1752074400,110,22954.5,R_TRIGGER,-20.5,-20.5,0.7594
2025_07_09,1752074220.0,107,6,1752074580,113,1,22967.25,1752075480,128,22954.5,R_TRIGGER,-26.5,-26.5,0.9553
2025_07_09,1752074820.0,117,13,1752075600,130,1,22974.25,1752076260,141,22959.0,R_TRIGGER,-31.5,-31.5,0.764
2025_07_09,1752076020.0,137,5,1752076320,142,-1,22951.25,1752076920,152,22969.5,R_TRIGGER,-37.5,-37.5,0.9592
2025_07_09,1752076440.0,144,11,1752077100,155,-1,22961.75,1752077880,168,22972.0,R_TRIGGER,-21.5,-21.5,0.7372
2025_07_09,1752077580.0,163,15,1752078480,178,1,22975.0,1752080340,209,22983.0,R_TRIGGER,15.0,15.0,0.9527
2025_07_09,1752079920.0,202,8,1752080400,210,-1,22976.25,1752080940,219,22989.75,R_TRIGGER,-28.0,-28.0,0.9635
2025_07_09,1752080460.0,211,29,1752082200,240,-1,22984.75,1752083400,260,22994.5,R_TRIGGER,-20.5,-20.5,0.7397
2025_07_09,1752083760.0,266,39,1752086100,305,1,23018.25,1752092100,405,23054.5,SESSION_CLOSE,71.5,71.5,0.7637
2025_07_10,,-42,44,1752154320,2,-1,23044.0,1752156600,40,22942.0,R_TRIGGER,203.0,203.0,0.9851
2025_07_10,1752156360.0,36,4,1752156600,40,1,22942.0,1752157260,51,22937.75,R_TRIGGER,-9.5,-9.5,0.7394
2025_07_10,1752157560.0,56,14,1752158400,70,1,22976.0,1752159480,88,22962.25,R_TRIGGER,-28.5,-28.5,0.7762
2025_07_10,1752159180.0,83,7,1752159600,90,1,22961.75,1752163740,159,22990.75,R_TRIGGER,57.0,57.0,0.7697
2025_07_10,1752163140.0,149,10,1752163740,159,-1,22990.75,1752164580,173,22996.75,R_TRIGGER,-13.0,-13.0,0.9671
2025_07_10,1752163920.0,162,12,1752164640,174,1,23000.0,1752165300,185,22984.75,R_TRIGGER,-31.5,-31.5,0.9406
2025_07_10,1752165300.0,185,61,1752168960,246,-1,23018.75,1752178500,405,23010.0,SESSION_CLOSE,16.5,16.5,0.7493
2025_07_11,,-193,198,1752240900,5,1,22920.0,1752241020,7,22894.75,R_TRIGGER,-51.5,-51.5,0.7377
2025_07_11,1752240600.0,0,7,1752241020,7,1,22894.75,1752245580,83,22956.5,R_TRIGGER,122.5,122.5,0.7646
2025_07_11,1752244560.0,66,17,1752245580,83,-1,22956.5,1752247260,111,22962.25,R_TRIGGER,-12.5,-12.5,0.9598
2025_07_11,1752246900.0,105,8,1752247380,113,-1,22944.0,1752248520,132,23005.75,CAT_STOP,-124.5,-101.0,0.7376
2025_07_11,1752250020.0,157,54,1752253260,211,1,23000.5,1752255480,248,22974.5,R_TRIGGER,-53.0,-53.0,0.7507
2025_07_11,1752253620.0,217,31,1752255480,248,-1,22974.5,1752257280,278,23008.5,R_TRIGGER,-69.0,-69.0,0.8615
2025_07_11,1752255840.0,254,26,1752257400,280,1,22995.25,1752260340,329,22976.5,R_TRIGGER,-38.5,-38.5,0.7376
2025_07_11,1752258960.0,306,23,1752260340,329,-1,22976.5,1752261240,344,22974.25,R_TRIGGER,3.5,3.5,0.7369
2025_07_11,1752260760.0,336,12,1752261480,348,1,22983.75,1752264000,390,22951.5,R_TRIGGER,-65.5,-65.5,0.9635
2025_07_11,1752261960.0,356,34,1752264000,390,-1,22951.5,1752264900,405,22938.0,SESSION_CLOSE,26.0,26.0,0.9762
2025_07_14,,-117,119,1752499920,2,1,22948.0,1752500040,4,22935.25,R_TRIGGER,-26.5,-26.5,0.7823
2025_07_14,1752499860.0,1,3,1752500040,4,1,22935.25,1752500580,13,22947.25,CAT_STOP,23.0,-101.0,0.814
2025_07_14,1752502860.0,51,7,1752503280,58,-1,22935.0,1752504180,73,22956.5,R_TRIGGER,-44.0,-44.0,0.9746
2025_07_14,1752503640.0,64,12,1752504360,76,1,22965.5,1752521400,360,23034.0,R_TRIGGER,136.0,136.0,0.9446
2025_07_14,1752514560.0,246,119,1752521700,365,-1,23035.0,1752524100,405,23024.75,SESSION_CLOSE,19.5,19.5,0.8175
2025_07_15,,-46,47,1752586260,1,1,23195.75,1752586380,3,23172.0,R_TRIGGER,-48.5,-48.5,0.7549
2025_07_15,1752586200.0,0,3,1752586380,3,-1,23172.0,1752586980,13,23159.75,R_TRIGGER,23.5,23.5,0.9749
2025_07_15,1752586800.0,10,4,1752587040,14,-1,23164.25,1752588360,36,23161.25,R_TRIGGER,5.0,5.0,0.7504
2025_07_15,1752588060.0,31,6,1752588420,37,1,23158.75,1752589500,55,23165.5,R_TRIGGER,12.5,12.5,0.7732
2025_07_15,1752588900.0,45,11,1752589560,56,-1,23175.0,1752590820,77,23150.5,R_TRIGGER,48.0,48.0,0.7587
2025_07_15,1752590820.0,77,5,1752591120,82,-1,23118.75,1752592080,98,23136.75,R_TRIGGER,-37.0,-37.0,0.7548
2025_07_15,1752591540.0,89,13,1752592320,102,1,23144.0,1752595320,152,23149.75,R_TRIGGER,10.5,10.5,0.9479
2025_07_15,1752594540.0,139,19,1752595680,158,-1,23142.5,1752598800,210,23120.25,R_TRIGGER,43.5,43.5,0.9737
2025_07_15,1752598620.0,207,9,1752599160,216,-1,23124.5,1752600240,234,23118.0,R_TRIGGER,12.0,12.0,0.7554
2025_07_15,1752599760.0,226,9,1752600300,235,-1,23114.0,1752602340,269,23109.25,CAT_STOP,8.5,-101.0,0.7357
2025_07_15,1752607380.0,353,18,1752608460,371,1,23109.25,1752609420,387,23074.5,R_TRIGGER,-70.5,-70.5,0.9671
2025_07_15,1752608520.0,372,17,1752609540,389,-1,23052.25,1752610500,405,23023.5,SESSION_CLOSE,56.5,56.5,0.9704
2025_07_16,,-107,107,1752672600,0,1,23066.5,1752672780,3,23053.25,R_TRIGGER,-27.5,-27.5,0.9765
2025_07_16,1752672600.0,0,3,1752672780,3,-1,23053.25,1752675000,40,22996.5,R_TRIGGER,112.5,112.5,0.8434
2025_07_16,1752674820.0,37,6,1752675180,43,-1,22991.75,1752675540,49,22994.25,R_TRIGGER,-6.0,-6.0,0.739
2025_07_16,1752675360.0,46,10,1752675960,56,-1,22987.75,1752677280,78,23018.25,R_TRIGGER,-62.0,-62.0,0.765
2025_07_16,1752676860.0,71,13,1752677640,84,1,22977.5,1752677760,86,23010.5,R_TRIGGER,65.0,65.0,0.8314
2025_07_16,1752677580.0,83,3,1752677760,86,1,23010.5,1752678980,,22975.25,CAT_STOP,-71.5,-101.0,0.8306
2025_07_16,1752678900.0,105,3,1752679080,108,-1,22975.25,1752679500,115,22930.25,R_TRIGGER,89.0,89.0,0.8532
2025_07_16,1752679320.0,112,3,1752679500,115,-1,22930.25,1752679770,,22884.5,CAT_STOP,90.5,-101.0,0.8052
2025_07_16,1752680220.0,127,3,1752680400,130,-1,22884.5,1752680640,134,22999.75,CAT_STOP,-231.5,-101.0,0.7805
2025_07_16,1752681180.0,143,4,1752681420,147,1,22988.0,1752681720,152,22979.5,R_TRIGGER,-18.0,-18.0,0.8064
2025_07_16,1752681420.0,147,5,1752681720,152,1,22979.5,1752682200,160,22968.5,R_TRIGGER,-23.0,-23.0,0.8021
2025_07_16,1752681960.0,156,4,1752682200,160,1,22968.5,1752682800,170,22974.0,R_TRIGGER,10.0,10.0,0.7572
2025_07_16,1752682620.0,167,8,1752683100,175,-1,22967.75,1752683460,181,22984.5,R_TRIGGER,-34.5,-34.5,0.9697
2025_07_16,1752683160.0,176,13,1752683940,189,1,23000.25,1752684360,196,22968.5,R_TRIGGER,-64.5,-64.5,0.9509
2025_07_16,1752684120.0,192,5,1752684420,197,-1,22978.25,1752684600,200,23012.5,R_TRIGGER,-69.5,-69.5,0.965
2025_07_16,1752684420.0,197,3,1752684600,200,1,23012.5,1752687000,240,23042.0,R_TRIGGER,58.0,58.0,0.9518
2025_07_16,1752685980.0,223,17,1752687000,240,-1,23042.0,1752690480,298,23047.0,R_TRIGGER,-11.0,-11.0,0.7601
2025_07_16,1752690060.0,291,7,1752690480,298,1,23047.0,1752696000,390,23067.0,R_TRIGGER,39.0,39.0,0.9588
2025_07_16,1752694860.0,371,20,1752696060,391,-1,23066.75,1752696900,405,23067.5,SESSION_CLOSE,-2.5,-2.5,0.9643
2025_07_17,,-28,30,1752759120,2,-1,23082.75,1752759660,11,23113.75,R_TRIGGER,-63.0,-63.0,0.735
2025_07_17,1752759240.0,4,7,1752759660,11,1,23113.75,1752761460,41,23142.75,R_TRIGGER,57.0,57.0,0.7413
2025_07_17,1752761280.0,38,12,1752762000,50,-1,23134.75,1752762480,58,23144.25,R_TRIGGER,-20.0,-20.0,0.9673
2025_07_17,1752762240.0,54,8,1752762720,62,1,23164.5,1752773280,238,23254.5,R_TRIGGER,179.0,179.0,0.9557
2025_07_17,1752769500.0,175,77,1752774120,252,1,23262.75,1752775860,281,23244.75,R_TRIGGER,-37.0,-37.0,0.9435
2025_07_17,1752775140.0,269,16,1752776100,285,-1,23241.75,1752778980,333,23271.25,R_TRIGGER,-60.0,-60.0,0.8272
2025_07_17,1752776100.0,285,48,1752778980,333,1,23271.25,1752782280,388,23262.75,R_TRIGGER,-18.0,-18.0,0.8071
2025_07_17,1752782040.0,384,4,1752782280,388,-1,23262.75,1752783300,405,23258.5,SESSION_CLOSE,7.5,7.5,0.7459
2025_07_18,,-123,124,1752845460,1,1,23294.5,1752845880,8,23261.0,R_TRIGGER,-68.0,-68.0,0.7491
2025_07_18,,-2,16,1752846240,14,1,23268.0,1752848160,46,23201.0,CAT_STOP,-135.0,-101.0,0.7514
2025_07_18,1752853860.0,141,35,1752855960,176,-1,23187.0,1752863460,301,23217.25,R_TRIGGER,-61.5,-61.5,0.7588
2025_07_18,1752858600.0,220,91,1752864060,311,1,23224.0,1752869700,405,23227.25,SESSION_CLOSE,5.5,5.5,0.7481
2025_07_21,,-16,33,1753105620,17,1,23375.25,1753109220,77,23394.75,R_TRIGGER,38.0,38.0,0.7863
2025_07_21,1753108380.0,63,16,1753109340,79,-1,23393.5,1753115520,182,23387.0,R_TRIGGER,12.0,12.0,0.9537
2025_07_21,1753115040.0,174,8,1753115520,182,1,23387.0,1753123620,317,23397.5,R_TRIGGER,20.0,20.0,0.951
2025_07_21,1753119180.0,243,74,1753123620,317,-1,23397.5,1753128900,405,23349.75,SESSION_CLOSE,94.5,94.5,0.7518
2025_07_22,,-206,206,1753191000,0,1,23318.5,1753191120,2,23294.0,R_TRIGGER,-50.0,-50.0,0.8364
2025_07_22,,-1,4,1753191180,3,-1,23289.5,1753191540,9,23305.25,R_TRIGGER,-32.5,-32.5,0.7772
2025_07_22,1753191540.0,9,5,1753191840,14,-1,23278.25,1753192620,27,23142.75,R_TRIGGER,270.0,270.0,0.7503
2025_07_22,1753192440.0,24,3,1753192620,27,-1,23142.75,1753193160,36,23152.0,R_TRIGGER,-19.5,-19.5,0.766
2025_07_22,1753192980.0,33,12,1753193700,45,1,23195.75,1753193940,49,23173.0,R_TRIGGER,-46.5,-46.5,0.9529
2025_07_22,1753194480.0,58,4,1753194720,62,1,23195.5,1753195800,80,23204.0,R_TRIGGER,16.0,16.0,0.8734
2025_07_22,1753195980.0,83,4,1753196220,87,1,23226.0,1753197360,106,23198.25,R_TRIGGER,-56.5,-56.5,0.7428
2025_07_22,1753197420.0,107,18,1753198500,125,1,23222.75,1753199760,146,23207.25,R_TRIGGER,-32.0,-32.0,0.8513
2025_07_22,1753199220.0,137,13,1753200000,150,-1,23200.25,1753200540,159,23212.25,R_TRIGGER,-25.0,-25.0,0.9652
2025_07_22,1753200180.0,153,14,1753201020,167,1,23222.75,1753201500,175,23186.25,R_TRIGGER,-74.0,-74.0,0.9566
2025_07_22,1753201080.0,168,7,1753201500,175,-1,23186.25,1753203060,201,23188.75,R_TRIGGER,-6.0,-6.0,0.966
2025_07_22,1753202460.0,191,11,1753203120,202,1,23195.25,1753206060,251,23217.0,R_TRIGGER,42.5,42.5,0.9597
2025_07_22,1753205400.0,240,11,1753206060,251,-1,23217.0,1753208460,291,23215.0,R_TRIGGER,3.0,3.0,0.9592
2025_07_22,1753208280.0,288,3,1753208460,291,1,23215.0,1753211700,345,23232.5,R_TRIGGER,34.0,34.0,0.9673
2025_07_22,1753210800.0,330,39,1753213140,369,1,23249.25,1753214520,392,23198.75,CAT_STOP,-102.0,-101.0,0.9653
2025_07_23,,-5,5,1753277400,0,-1,23223.5,1753277700,5,23226.0,R_TRIGGER,-6.0,-6.0,0.965
2025_07_23,1753277520.0,2,6,1753277880,8,-1,23233.5,1753278540,19,23196.75,R_TRIGGER,72.5,72.5,0.7498
2025_07_23,1753278360.0,16,3,1753278540,19,-1,23196.75,1753280220,47,23181.5,R_TRIGGER,29.5,29.5,0.7479
2025_07_23,1753279980.0,43,16,1753280940,59,1,23193.0,1753281240,64,23151.25,R_TRIGGER,-84.5,-84.5,0.9531
2025_07_23,1753281000.0,60,13,1753281780,73,1,23177.0,1753286400,150,23246.5,R_TRIGGER,138.0,138.0,0.7877
2025_07_23,1753286160.0,146,4,1753286400,150,1,23246.5,1753287750,,23284.0,CAT_STOP,74.0,-101.0,0.7422
2025_07_23,1753295100.0,295,82,1753300020,377,1,23283.75,1753301160,396,23341.25,R_TRIGGER,114.0,114.0,0.7826
2025_07_23,1753300920.0,392,4,1753301160,396,1,23341.25,1753301700,405,23389.25,SESSION_CLOSE,95.0,95.0,0.8585
2025_07_24,,-42,43,1753363860,1,-1,23357.5,1753364640,14,23359.5,R_TRIGGER,-5.0,-5.0,0.9761
2025_07_24,1753364400.0,10,9,1753364940,19,1,23391.25,1753365180,23,23367.75,R_TRIGGER,-48.0,-48.0,0.9522
2025_07_24,1753364940.0,19,11,1753365600,30,1,23349.5,1753366415,,23370.0,CAT_STOP,40.0,-101.0,0.7857
2025_07_24,1753372380.0,143,8,1753372860,151,-1,23370.0,1753376280,208,23373.0,R_TRIGGER,-7.0,-7.0,0.9543
2025_07_24,1753374360.0,176,49,1753377300,225,1,23418.75,1753378140,239,23389.75,R_TRIGGER,-59.0,-59.0,0.759
2025_07_24,1753377300.0,225,14,1753378140,239,-1,23389.75,1753380600,280,23416.25,R_TRIGGER,-54.0,-54.0,0.9568
2025_07_24,1753379880.0,268,13,1753380660,281,1,23418.0,1753382700,315,23384.5,R_TRIGGER,-68.0,-68.0,0.8335
2025_07_24,1753380660.0,281,52,1753383780,333,1,23404.25,1753386300,375,23392.25,R_TRIGGER,-25.0,-25.0,0.9533
2025_07_24,1753385100.0,355,20,1753386300,375,-1,23392.25,1753388100,405,23387.75,SESSION_CLOSE,8.0,8.0,0.9622
2025_07_25,,-140,141,1753450260,1,-1,23354.5,1753450500,5,23375.0,R_TRIGGER,-42.0,-42.0,0.7393
2025_07_25,1753450200.0,0,7,1753450620,7,-1,23346.25,1753450980,13,23362.5,R_TRIGGER,-33.5,-33.5,0.7657
2025_07_25,1753450680.0,8,11,1753451340,19,1,23383.75,1753462200,200,23449.0,R_TRIGGER,129.5,129.5,0.9498
2025_07_25,1753461060.0,181,31,1753462920,212,-1,23444.75,1753467720,292,23458.0,R_TRIGGER,-27.5,-27.5,0.8584
2025_07_25,1753466880.0,278,45,1753469580,323,-1,23451.75,1753474500,405,23434.75,SESSION_CLOSE,33.0,33.0,0.7679
2025_07_28,,-4,5,1753709460,1,1,23479.5,1753712460,51,23482.25,R_TRIGGER,4.5,4.5,0.7827
2025_07_28,1753711740.0,39,12,1753712460,51,-1,23482.25,1753712760,56,23511.5,R_TRIGGER,-59.5,-59.5,0.969
2025_07_28,1753712520.0,52,4,1753712760,56,-1,23511.5,1753716240,114,23469.5,R_TRIGGER,83.0,83.0,0.7371
2025_07_28,1753716000.0,110,11,1753716660,121,1,23488.0,1753721520,202,23476.0,R_TRIGGER,-25.0,-25.0,0.9438
2025_07_28,1753719720.0,172,31,1753721580,203,-1,23478.5,1753732200,380,23467.5,R_TRIGGER,21.0,21.0,0.736
2025_07_28,1753725960.0,276,105,1753732260,381,1,23467.5,1753733700,405,23500.0,SESSION_CLOSE,64.0,64.0,0.7626
2025_07_29,1753796340.0,9,9,1753796880,18,-1,23605.75,1753797420,27,23585.75,R_TRIGGER,39.0,39.0,0.962
2025_07_29,1753797000.0,20,12,1753797720,32,-1,23575.0,1753798260,41,23573.5,R_TRIGGER,2.0,2.0,0.7417
2025_07_29,1753798380.0,43,18,1753799460,61,1,23557.75,1753800660,81,23539.25,R_TRIGGER,-38.0,-38.0,0.7453
2025_07_29,1753800060.0,71,49,1753803000,120,-1,23474.5,1753803240,124,23486.25,R_TRIGGER,-24.5,-24.5,0.7347
2025_07_29,1753803060.0,121,3,1753803240,124,1,23486.25,1753803660,131,23450.25,R_TRIGGER,-73.0,-73.0,0.7851
2025_07_29,1753803240.0,124,8,1753803720,132,-1,23442.25,1753803960,136,23467.75,R_TRIGGER,-52.0,-52.0,0.7521
2025_07_29,1753803780.0,133,6,1753804140,139,1,23498.0,1753805220,157,23488.75,R_TRIGGER,-19.5,-19.5,0.954
2025_07_29,1753804500.0,145,16,1753805460,161,-1,23484.75,1753807440,194,23479.5,R_TRIGGER,9.5,9.5,0.9637
2025_07_29,1753807140.0,189,14,1753807980,203,1,23485.75,1753810680,248,23490.75,R_TRIGGER,9.0,9.0,0.9614
2025_07_29,1753809300.0,225,23,1753810680,248,-1,23490.75,1753811700,265,23492.0,R_TRIGGER,-3.5,-3.5,0.9586
2025_07_29,1753811400.0,260,8,1753811880,268,1,23494.25,1753813380,293,23473.25,R_TRIGGER,-43.0,-43.0,0.9494
2025_07_29,1753812240.0,274,19,1753813380,293,-1,23473.25,1753814280,308,23499.75,R_TRIGGER,-54.0,-54.0,0.96
2025_07_29,1753813620.0,297,25,1753815120,322,-1,23479.5,1753818300,375,23455.0,R_TRIGGER,48.0,48.0,0.9593
2025_07_29,1753817940.0,369,12,1753818660,381,-1,23451.75,1753820100,405,23454.75,SESSION_CLOSE,-7.0,-7.0,0.7521
2025_07_30,,-40,42,1753882320,2,-1,23459.5,1753882500,5,23498.0,R_TRIGGER,-78.0,-78.0,0.9817
2025_07_30,1753882320.0,2,3,1753882500,5,1,23498.0,1753883340,19,23489.75,R_TRIGGER,-17.5,-17.5,0.975
2025_07_30,1753883160.0,16,14,1753884000,30,-1,23471.75,1753884420,37,23495.0,R_TRIGGER,-47.5,-47.5,0.9654
2025_07_30,1753884180.0,33,6,1753884540,39,-1,23481.75,1753885140,49,23494.75,R_TRIGGER,-27.0,-27.0,0.7694
2025_07_30,1753884720.0,42,10,1753885320,52,1,23511.0,1753887540,89,23515.5,R_TRIGGER,8.0,8.0,0.9486
2025_07_30,1753887360.0,86,3,1753887540,89,-1,23515.5,1753888980,113,23499.5,R_TRIGGER,31.0,31.0,0.7731
2025_07_30,1753889520.0,122,12,1753890240,134,1,23503.75,1753893660,191,23522.25,R_TRIGGER,36.0,36.0,0.9457
2025_07_30,1753892580.0,173,39,1753894920,212,1,23538.75,1753898580,273,23532.5,R_TRIGGER,-13.5,-13.5,0.949
2025_07_30,1753898400.0,270,5,1753898700,275,-1,23533.25,1753898880,278,23544.75,R_TRIGGER,-24.0,-24.0,0.7777
2025_07_30,1753898580.0,273,20,1753899780,293,1,23545.75,1753900680,308,23543.75,R_TRIGGER,-5.0,-5.0,0.9682
2025_07_30,1753900500.0,305,3,1753900680,308,-1,23543.75,1753901040,314,23550.0,R_TRIGGER,-13.5,-13.5,0.8702
2025_07_30,1753900860.0,311,3,1753901040,314,1,23550.0,1753901340,319,23520.75,R_TRIGGER,-59.5,-59.5,0.7493
2025_07_30,1753901160.0,316,3,1753901340,319,1,23520.75,1753901800,,23432.25,CAT_STOP,-178.0,-101.0,0.7915
2025_07_30,1753902840.0,344,8,1753903320,352,-1,23399.0,1753903860,361,23418.25,R_TRIGGER,-39.5,-39.5,0.7945
2025_07_30,1753903680.0,358,4,1753903920,362,-1,23410.25,1753904700,375,23412.75,R_TRIGGER,-6.0,-6.0,0.7778
2025_07_30,1753904400.0,370,6,1753904760,376,1,23428.75,1753906500,405,23669.0,SESSION_CLOSE,479.5,479.5,0.9708
2025_07_31,,-50,52,1753968720,2,-1,23661.5,1753969740,19,23645.5,R_TRIGGER,31.0,31.0,0.7587
2025_07_31,1753969560.0,16,7,1753969980,23,1,23686.5,1753971060,41,23657.5,R_TRIGGER,-59.0,-59.0,0.7676
2025_07_31,1753970280.0,28,13,1753971060,41,1,23657.5,1753972630,,23547.25,CAT_STOP,-221.5,-101.0,0.7517
2025_07_31,1753974360.0,96,3,1753974540,99,-1,23547.25,1753975200,110,23523.25,R_TRIGGER,47.0,47.0,0.7587
2025_07_31,1753974960.0,106,9,1753975500,115,-1,23503.75,1753975975,,23470.25,CAT_STOP,66.0,-101.0,0.7393
2025_07_31,1753983120.0,242,4,1753983360,246,1,23470.25,1753984080,258,23453.5,R_TRIGGER,-34.5,-34.5,0.7515
2025_07_31,1753983900.0,255,4,1753984140,259,-1,23453.75,1753984860,271,23406.5,R_TRIGGER,93.5,93.5,0.8333
2025_07_31,1753984680.0,268,3,1753984860,271,1,23406.5,1753985160,276,23367.0,R_TRIGGER,-80.0,-80.0,0.7602
2025_07_31,1753984920.0,272,4,1753985160,276,-1,23367.0,1753985940,289,23354.25,R_TRIGGER,24.5,24.5,0.7747
2025_07_31,1753985760.0,286,4,1753986000,290,-1,23371.25,1753986600,300,23410.0,CAT_STOP,-78.5,-101.0,0.7382
2025_07_31,1753990740.0,369,6,1753991100,375,-1,23400.25,1753991940,389,23354.25,R_TRIGGER,91.0,91.0,0.8035
2025_07_31,1753991700.0,385,4,1753991940,389,-1,23354.25,1753992060,391,23333.5,CAT_STOP,40.5,-101.0,0.8681
2025_08_01,,-48,48,1754055000,0,-1,23040.75,1754055110,,22874.0,CAT_STOP,332.5,-101.0,0.8077
2025_08_01,1754056980.0,33,4,1754057220,37,-1,22848.0,1754057385,,22953.5,CAT_STOP,-212.0,-101.0,0.7906
2025_08_01,1754062200.0,120,10,1754062800,130,1,22971.75,1754066280,188,22985.0,R_TRIGGER,25.5,25.5,0.9595
2025_08_01,1754065560.0,176,14,1754066400,190,-1,22968.0,1754072640,294,22860.0,R_TRIGGER,215.0,215.0,0.9705
2025_08_01,1754071740.0,279,15,1754072640,294,1,22860.0,1754074260,321,22871.0,R_TRIGGER,21.0,21.0,0.9583
2025_08_01,1754073900.0,315,6,1754074260,321,-1,22871.0,1754077560,376,22898.5,R_TRIGGER,-56.0,-56.0,0.8982
2025_08_01,1754076600.0,360,22,1754077920,382,1,22893.25,1754077980,383,22871.75,R_TRIGGER,-44.0,-44.0,0.8033
2025_08_01,1754077800.0,380,3,1754077980,383,1,22871.75,1754079300,405,22887.5,SESSION_CLOSE,30.5,30.5,0.825
2025_08_04,,-82,82,1754314200,0,1,23098.75,1754316600,40,23230.75,R_TRIGGER,263.0,263.0,0.8277
2025_08_04,1754316600.0,40,5,1754316900,45,1,23258.5,1754317860,61,23230.25,R_TRIGGER,-57.5,-57.5,0.7395
2025_08_04,1754316960.0,46,27,1754318580,73,-1,23221.25,1754318880,78,23242.5,R_TRIGGER,-43.5,-43.5,0.9627
2025_08_04,1754318700.0,75,6,1754319060,81,-1,23220.0,1754321160,116,23218.75,R_TRIGGER,1.5,1.5,0.7549
