trade_id,time,timestamp,dir,entry_price,exit_price,pnl,held,peak,entry_tier,exit_reason,chain_idx,day
2,11:28,1740568980.0,short,21317.5,21310.0,15.0,5,15.0,KILL_SHOT_INVERSE,ksi_cluster_short_extension,0,2025_02_26
0,03:45,1740627660.0,short,21197.75,21191.5,12.5,4,12.5,KILL_SHOT_INVERSE,kill_shot_peak,0,2025_02_27
1,11:59,1740656820.0,long,21334.5,21345.0,21.0,12,21.0,KILL_SHOT_INVERSE,kill_shot_peak,0,2025_02_27
0,02:40,1740710280.0,short,20616.0,20604.0,24.0,2,24.0,KILL_SHOT_INVERSE,ksi_cluster_short_extension,0,2025_02_28
1,03:16,1740712440.0,short,20572.5,20562.25,20.5,2,20.5,KILL_SHOT_INVERSE,kill_shot_peak,0,2025_02_28
2,17:45,1740764580.0,short,20625.75,20623.0,5.5,2,22.5,KILL_SHOT_INVERSE,ksi_cluster_short_extension,0,2025_02_28
3,18:18,1740766560.0,long,20505.0,20517.25,24.5,2,43.0,KILL_SHOT_INVERSE,kill_shot_peak,0,2025_02_28
4,18:31,1740767280.0,long,20549.25,20605.75,113.0,3,113.0,KILL_SHOT_INVERSE,ksi_cluster_long_extension,0,2025_02_28
0,15:40,1741015440.0,short,20893.25,20928.0,-69.5,16,11.0,KILL_SHOT,kill_shot_peak,0,2025_03_03
0,12:53,1741005960.0,long,21073.75,21068.75,-10.0,7,8.5,KILL_SHOT_INVERSE,kill_shot_inverse_inverse,0,2025_03_03
1,12:56,1741006440.0,short,21068.25,21064.5,7.5,2,7.5,KILL_SHOT_INVERSE,ksi_cluster_short_extension,0,2025_03_03
2,15:27,1741015320.0,long,20905.0,20938.0,66.0,5,66.0,KILL_SHOT_INVERSE,kill_shot_peak,0,2025_03_03
0,03:04,1741057380.0,short,20516.25,20518.75,-5.0,1,0.0,KILL_SHOT,kill_shot_inverse,0,2025_03_04
1,03:06,1741057500.0,long,20527.75,20530.0,4.5,1,4.5,KILL_SHOT,kill_shot_inverse,0,2025_03_04
2,05:21,1741065300.0,long,20548.5,20561.5,26.0,6,26.0,KILL_SHOT,kill_shot_peak,0,2025_03_04
0,03:03,1741057320.0,long,20520.25,20516.25,-8.0,1,0.0,KILL_SHOT_INVERSE,kill_shot_inverse_inverse,0,2025_03_04
1,03:06,1741057440.0,short,20518.75,20530.0,-22.5,2,0.0,KILL_SHOT_INVERSE,kill_shot_inverse_inverse,0,2025_03_04
2,05:27,1741065180.0,short,20545.25,20570.5,-50.5,14,9.0,KILL_SHOT_INVERSE,ksi_cluster_long_extension,0,2025_03_04
0,00:16,1741133580.0,short,20568.5,20558.75,19.5,3,24.5,KILL_SHOT_INVERSE,ksi_cluster_short_extension,0,2025_03_05
1,01:35,1741138260.0,short,20504.25,20515.5,-22.5,4,13.0,KILL_SHOT_INVERSE,kill_shot_inverse_inverse,0,2025_03_05
2,23:00,1741211340.0,short,20603.25,20614.25,-22.0,71,8.5,KILL_SHOT_INVERSE,kill_shot_timeout,0,2025_03_05
0,11:03,1741345320.0,long,20171.0,20177.0,12.0,1,12.0,KILL_SHOT,kill_shot_peak,0,2025_03_07
