p10,p25,p50,p75,p90,predicted_dir,actual_dir,actual_signed_mfe,consensus,ci_width
-28.85,-13.875,19.25,31.25,46.0,LONG,SHORT,-24.25,0.66,45.125
-28.2,-11.875,17.75,34.5,63.55000000000001,LONG,SHORT,-20.25,0.68,46.375
-96.425,-43.25,-5.125,28.625,62.575,SHORT,SHORT,-24.75,0.54,71.875
-68.5,-26.25,13.75,39.4375,51.675000000000004,LONG,SHORT,-17.25,0.58,65.6875
-33.849999999999994,-17.0,20.5,36.5625,46.400000000000006,LONG,SHORT,-43.75,0.66,53.5625
-33.95,-18.0,2.625,23.9375,41.525000000000006,LONG,SHORT,-37.25,0.54,41.9375
-141.25,-48.1875,-6.75,38.25,66.875,SHORT,LONG,9.75,0.52,86.4375
-49.675,-16.5625,23.875,45.75,62.67500000000001,LONG,LONG,31.75,0.66,62.3125
-140.25,-47.375,-7.5,28.0625,46.225,SHORT,LONG,20.25,0.56,75.4375
-118.99999999999999,-29.25,9.625,45.1875,107.35000000000002,LONG,SHORT,-38.75,0.54,74.4375
-79.925,-26.625,15.0,40.1875,48.35,LONG,SHORT,-10.75,0.62,66.8125
-31.149999999999995,-9.6875,25.875,40.1875,49.62500000000002,LONG,SHORT,-11.75,0.68,49.875
-49.275,-15.25,23.5,39.9375,46.225,LONG,LONG,11.75,0.72,55.1875
-34.37499999999999,-15.4375,23.5,41.625,55.525,LONG,LONG,25.25,0.66,57.0625
-79.52499999999999,-43.6875,-7.25,39.0,67.05000000000004,SHORT,LONG,0.75,0.54,82.6875
-104.05,-44.375,-7.25,36.0625,70.47500000000005,SHORT,SHORT,-5.25,0.52,80.4375
-37.074999999999996,-19.75,20.0,41.0,49.42500000000002,LONG,SHORT,-29.75,0.62,60.75
-33.95,-6.0625,20.125,41.0,48.25,LONG,SHORT,-40.5,0.64,47.0625
-49.225,-28.875,13.0,39.75,61.77500000000003,LONG,SHORT,-63.25,0.56,68.625
-77.225,-29.0625,12.75,38.625,57.75,LONG,SHORT,-63.5,0.56,67.6875
-117.425,-46.9375,18.0,40.25,76.1,LONG,SHORT,-34.0,0.6,87.1875
-113.19999999999997,-53.4375,7.125,35.375,62.02500000000002,LONG,SHORT,-9.0,0.52,88.8125
-67.55,-29.9375,19.875,45.0,96.87500000000003,LONG,SHORT,-36.5,0.64,74.9375
-107.2,-45.0625,-2.625,28.25,44.00000000000002,SHORT,SHORT,-34.5,0.52,73.3125
-85.575,-26.125,15.25,44.8125,63.575000000000024,LONG,SHORT,-22.0,0.62,70.9375
-54.85,-28.5,17.0,32.4375,43.075,LONG,SHORT,-58.75,0.62,60.9375
-83.525,-44.5,11.25,39.9375,62.325000000000024,LONG,SHORT,-90.75,0.52,84.4375
-95.94999999999999,-36.875,16.625,58.5,80.02500000000003,LONG,SHORT,-69.5,0.58,95.375
-133.875,-61.0625,-1.75,39.625,87.10000000000002,SHORT,SHORT,-105.25,0.52,100.6875
-95.45,-27.375,15.375,44.8125,54.175000000000004,LONG,SHORT,-81.25,0.62,72.1875
-161.525,-20.3125,7.625,46.375,97.92500000000001,LONG,SHORT,-100.25,0.5,66.6875
-98.1,-38.0625,5.0,41.0,54.650000000000006,LONG,SHORT,-62.75,0.52,79.0625
-164.9,-60.5625,19.5,47.875,78.92500000000001,LONG,SHORT,-54.25,0.54,108.4375
-111.075,-33.125,20.25,52.25,92.85000000000001,LONG,SHORT,-43.25,0.64,85.375
-87.125,-36.125,12.875,48.4375,68.525,LONG,SHORT,-22.75,0.6,84.5625
-49.225,-26.4375,-2.625,29.625,60.37500000000001,SHORT,SHORT,-29.25,0.52,56.0625
-122.89999999999998,-82.3125,-12.625,33.0,75.35000000000002,SHORT,SHORT,-90.25,0.6,115.3125
-99.1,-26.8125,2.125,43.5625,107.92500000000003,LONG,SHORT,-75.5,0.52,70.375
-153.45,-95.375,-6.25,46.375,118.60000000000002,SHORT,SHORT,-19.25,0.52,141.75
-182.45,-60.0,10.0,60.0,88.22500000000005,LONG,SHORT,-83.75,0.56,120.0
-111.075,-59.5,3.375,59.125,93.17500000000003,LONG,SHORT,-10.25,0.54,118.625
-96.3,-55.25,-1.0,29.125,107.40000000000002,SHORT,LONG,66.25,0.5,84.375
-193.27499999999998,-74.8125,0.0,54.0625,98.1,SHORT,LONG,34.25,0.5,128.875
-166.5,-68.8125,12.5,58.6875,139.07500000000002,LONG,LONG,140.25,0.54,127.5
-102.07499999999999,-52.875,-2.5,50.9375,80.80000000000003,SHORT,LONG,80.0,0.52,103.8125
-125.32499999999999,-36.625,4.375,46.125,99.175,LONG,LONG,95.5,0.52,82.75
-149.2,-60.125,-3.875,25.3125,46.150000000000034,SHORT,LONG,75.0,0.54,85.4375
-114.25,-56.8125,-2.5,25.375,54.35000000000001,SHORT,LONG,89.5,0.52,82.1875
-119.42499999999998,-68.375,-2.375,31.8125,54.97500000000001,SHORT,SHORT,-47.75,0.5,100.1875
-149.35,-84.3125,-22.25,27.375,54.2,SHORT,SHORT,-195.25,0.64,111.6875
-119.42499999999998,-74.625,4.0,33.8125,61.42500000000002,LONG,SHORT,-200.75,0.54,108.4375
-106.25,-59.625,5.0,53.8125,118.60000000000004,LONG,SHORT,-153.25,0.56,113.4375
-85.125,-59.625,-2.75,28.3125,93.30000000000003,SHORT,SHORT,-141.25,0.56,87.9375
-117.17499999999998,-71.4375,-11.25,29.5,53.325,SHORT,SHORT,-172.75,0.54,100.9375
-116.64999999999999,-67.5,-4.875,60.8125,115.37500000000001,SHORT,SHORT,-274.75,0.52,128.3125
-71.875,-36.6875,-10.5,17.8125,74.10000000000001,SHORT,SHORT,-285.25,0.64,54.5
-137.2,-93.6875,8.875,50.4375,110.80000000000001,LONG,SHORT,-310.0,0.52,144.125
-110.125,-19.4375,9.125,87.9375,166.07500000000002,LONG,SHORT,-258.5,0.56,107.375
-23.049999999999994,2.8125,31.875,54.25,100.525,LONG,SHORT,-259.5,0.8,51.4375
-71.575,-17.625,11.5,49.5625,92.62500000000001,LONG,SHORT,-253.0,0.64,67.1875
-112.725,-48.25,3.125,73.875,115.75,LONG,SHORT,-90.75,0.52,122.125
-165.7,-59.8125,12.125,66.125,109.45000000000002,LONG,SHORT,-104.25,0.62,125.9375
-62.29999999999999,-37.0625,8.125,45.0,92.17500000000001,LONG,SHORT,-69.75,0.56,82.0625
-106.575,-52.8125,5.0,42.8125,63.8,LONG,SHORT,-50.75,0.54,95.625
-206.2,-66.25,-14.625,60.0625,120.30000000000001,SHORT,LONG,203.75,0.52,126.3125
-161.475,-77.8125,8.125,100.1875,155.72500000000002,LONG,LONG,82.25,0.52,178.0
-245.65,-126.0,-22.0,112.375,249.77500000000006,SHORT,LONG,277.5,0.52,238.375
-192.475,-91.25,-31.75,35.5625,144.425,SHORT,LONG,259.5,0.54,126.8125
-166.84999999999997,-52.1875,19.75,84.375,178.05,LONG,LONG,131.0,0.6,136.5625
-165.825,-43.125,23.5,125.4375,146.925,LONG,LONG,198.25,0.6,168.5625
-162.475,-72.625,5.25,59.4375,108.175,LONG,LONG,268.75,0.52,132.0625
-147.9,-78.375,1.375,44.5625,66.275,LONG,LONG,192.0,0.5,122.9375
-129.67499999999998,-28.375,17.25,62.6875,117.55000000000001,LONG,LONG,182.0,0.62,91.0625
-141.25,-68.4375,2.375,66.6875,125.775,LONG,LONG,230.5,0.52,135.125
-170.175,-55.0,1.375,66.0,112.35000000000001,LONG,LONG,167.0,0.54,121.0
-169.525,-55.0,1.625,58.4375,94.35000000000002,LONG,LONG,90.75,0.54,113.4375
-183.375,-109.6875,0.375,92.625,131.60000000000005,LONG,LONG,8.25,0.5,202.3125
-155.525,-69.25,23.125,80.125,167.65000000000003,LONG,LONG,100.75,0.58,149.375
-128.725,-90.1875,-5.875,78.9375,121.80000000000007,SHORT,LONG,72.25,0.5,169.125
-140.04999999999998,-91.4375,19.125,64.75,115.75,LONG,LONG,28.75,0.58,156.1875
-120.85,-38.125,7.875,41.625,63.2,LONG,LONG,49.75,0.56,79.75
-151.25,-99.625,14.625,74.0625,115.8,LONG,LONG,25.75,0.6,173.6875
-131.85,-35.1875,15.25,60.875,109.42500000000001,LONG,LONG,56.75,0.64,96.0625
-121.975,-56.5625,5.5,72.5625,122.20000000000003,LONG,LONG,108.75,0.58,129.125
-128.25,-62.8125,24.625,50.0,128.05,LONG,LONG,154.25,0.6,112.8125
-126.44999999999999,-47.0625,12.5,53.5625,111.10000000000002,LONG,LONG,120.25,0.54,100.625
-75.8,-20.375,10.25,52.125,161.775,LONG,LONG,108.75,0.64,72.5
-70.125,-19.125,8.375,49.5625,78.6,LONG,LONG,108.25,0.62,68.6875
-119.35,-82.125,14.25,68.0625,123.775,LONG,LONG,70.0,0.6,150.1875
-116.825,-79.25,5.875,60.625,92.3,LONG,LONG,70.5,0.54,139.875
-166.075,-51.5,10.25,37.0625,86.4,LONG,LONG,76.0,0.52,88.5625
-78.6,-18.25,8.0,37.375,71.10000000000001,LONG,LONG,99.25,0.6,55.625
-40.0,-14.25,4.25,35.8125,78.2,LONG,LONG,109.75,0.58,50.0625
-21.45,-9.0,17.0,36.0625,80.47500000000001,LONG,LONG,116.0,0.62,45.0625
-98.325,-41.5625,-0.875,48.125,68.675,SHORT,LONG,81.75,0.5,89.6875
-69.175,-29.75,-7.75,18.4375,51.275000000000006,SHORT,LONG,93.25,0.64,48.1875
-65.475,-23.0,-1.0,35.125,56.175000000000004,SHORT,LONG,101.25,0.52,58.125
-60.4,-22.75,4.625,42.3125,84.9,LONG,LONG,90.5,0.6,65.0625
-61.775,-18.25,17.125,35.625,68.85000000000001,LONG,LONG,114.5,0.58,53.875
-92.625,-45.5,-11.0,30.625,57.575,SHORT,LONG,77.75,0.54,76.125
-44.44999999999999,-20.1875,-1.5,25.1875,38.45,SHORT,LONG,86.25,0.52,45.375
-59.425,-22.75,6.0,35.3125,77.325,LONG,LONG,67.25,0.56,58.0625
-64.89999999999999,-26.375,2.25,35.625,69.75000000000001,LONG,LONG,47.5,0.52,62.0
-93.825,-29.25,4.875,24.25,50.600000000000016,LONG,LONG,44.0,0.52,53.5
-98.84999999999998,-39.6875,3.125,41.25,75.40000000000002,LONG,LONG,23.25,0.54,80.9375
-31.599999999999998,-16.4375,-1.0,26.125,41.15000000000001,SHORT,LONG,26.75,0.52,42.5625
-46.375,-34.3125,-1.75,27.125,46.475000000000016,SHORT,LONG,30.25,0.5,61.4375
-46.375,-17.1875,6.5,30.375,69.125,LONG,LONG,36.5,0.58,47.5625
-36.55,-15.5625,4.25,28.9375,41.20000000000002,LONG,LONG,24.0,0.56,44.5
-46.625,-21.3125,-5.0,29.875,41.72500000000001,SHORT,LONG,18.5,0.52,51.1875
-52.125,-29.0625,5.125,31.5,58.10000000000001,LONG,LONG,36.0,0.56,60.5625
-39.7,-15.6875,2.0,29.9375,46.0,LONG,LONG,38.25,0.54,45.625
-46.375,-22.625,8.25,30.1875,41.5,LONG,LONG,41.75,0.58,52.8125
-36.1,-16.25,9.0,36.4375,52.35,LONG,LONG,34.75,0.58,52.6875
-39.55,-5.375,18.5,39.6875,55.650000000000006,LONG,LONG,32.75,0.66,45.0625
-49.275,-17.0,13.75,45.75,62.35000000000001,LONG,LONG,57.25,0.6,62.75
-50.74999999999999,-23.0,15.125,40.625,64.25,LONG,LONG,69.25,0.6,63.625
-59.3,-19.875,14.0,37.875,58.60000000000001,LONG,LONG,65.25,0.6,57.75
-53.425,-29.375,10.5,39.25,60.800000000000004,LONG,LONG,21.0,0.54,68.625
-39.075,-27.3125,13.875,40.1875,69.525,LONG,SHORT,-8.25,0.6,67.5
-86.27499999999999,-36.875,-2.25,33.0625,97.92500000000001,SHORT,SHORT,-23.25,0.52,69.9375
-54.824999999999996,-15.6875,11.375,36.0625,55.7,LONG,SHORT,-25.75,0.58,51.75
-53.64999999999999,-23.0,2.75,37.9375,60.55000000000001,LONG,SHORT,-20.25,0.54,60.9375
-39.949999999999996,-12.4375,10.5,32.5,55.925000000000004,LONG,SHORT,-24.25,0.6,44.9375
-87.125,-60.5,-2.875,28.5625,55.45000000000002,SHORT,SHORT,-44.75,0.52,89.0625
-53.025,-33.3125,-7.875,33.4375,50.07500000000001,SHORT,SHORT,-49.25,0.56,66.75
-84.05,-27.375,8.25,39.5,57.75,LONG,SHORT,-55.75,0.58,66.875
-61.974999999999994,-27.9375,6.25,30.9375,55.925000000000004,LONG,SHORT,-83.25,0.54,58.875
-85.725,-26.8125,13.875,43.6875,88.15,LONG,SHORT,-84.5,0.6,70.5
-54.24999999999999,-27.0625,-2.375,43.125,62.05,SHORT,SHORT,-61.75,0.52,70.1875
-73.39999999999999,-23.8125,19.25,43.6875,84.85000000000001,LONG,SHORT,-69.25,0.6,67.5
-71.49999999999999,-26.5,12.875,47.875,77.625,LONG,SHORT,-80.25,0.6,74.375
-105.075,-32.9375,14.5,41.8125,71.12500000000003,LONG,SHORT,-37.25,0.54,74.75
-48.275,-19.9375,21.0,44.25,74.85000000000002,LONG,SHORT,-11.25,0.6,64.1875
-160.6,-53.6875,4.5,48.1875,88.72500000000004,LONG,LONG,7.75,0.54,101.875
-78.525,-35.4375,27.5,55.3125,112.85000000000001,LONG,LONG,46.25,0.68,90.75
-82.975,-50.4375,8.75,62.1875,120.22500000000002,LONG,LONG,11.25,0.54,112.625
-86.8,-51.0,7.0,41.375,89.35000000000001,LONG,LONG,42.0,0.54,92.375
-79.725,-26.875,9.5,54.0,126.25,LONG,SHORT,-26.0,0.54,80.875
-41.999999999999986,-25.375,7.25,31.5,106.60000000000001,LONG,SHORT,-0.5,0.56,56.875
-123.75,-72.0625,-12.125,25.0,62.900000000000006,SHORT,LONG,20.5,0.6,97.0625
-119.42499999999998,-32.5625,-1.25,38.5625,96.47500000000002,SHORT,LONG,4.75,0.5,71.125
-85.77499999999999,-46.4375,-3.25,30.0,57.75,SHORT,LONG,4.25,0.54,76.4375
-98.75,-31.1875,-0.625,32.3125,88.9,SHORT,SHORT,-9.75,0.5,63.5
-110.99999999999999,-45.0625,-0.625,38.3125,79.67500000000003,SHORT,LONG,8.25,0.5,83.375
-118.12499999999999,-86.625,-4.5,55.75,75.42500000000003,SHORT,LONG,39.75,0.56,142.375
-93.45,-44.25,6.0,46.5,131.45,LONG,LONG,159.25,0.56,90.75
-87.39999999999999,-39.125,10.0,35.75,67.45000000000005,LONG,LONG,180.75,0.58,74.875
-130.79999999999998,-39.375,10.625,37.875,60.825,LONG,LONG,201.75,0.66,77.25
-90.225,-41.5,2.5,54.625,92.375,LONG,LONG,159.75,0.52,96.125
-85.3,-59.375,-7.75,27.5625,63.52500000000004,SHORT,LONG,136.25,0.5800000000000001,86.9375
-118.9,-68.875,-16.375,22.9375,61.950000000000045,SHORT,LONG,114.75,0.56,91.8125
-88.32499999999999,-47.5,-1.125,22.6875,73.8,SHORT,LONG,124.75,0.5,70.1875
-116.475,-41.25,10.25,50.0625,93.17500000000004,LONG,LONG,81.75,0.56,91.3125
-193.67499999999998,-79.3125,11.875,66.125,129.45000000000005,LONG,LONG,123.75,0.54,145.4375
-111.29999999999998,-44.9375,3.5,31.75,69.25000000000003,LONG,LONG,65.75,0.56,76.6875
-57.525,-12.375,15.625,61.5625,92.50000000000003,LONG,LONG,44.25,0.66,73.9375
-159.125,-40.625,13.625,75.125,158.4,LONG,LONG,174.75,0.68,115.75
-197.37499999999997,-79.125,0.25,62.3125,116.92500000000001,LONG,LONG,166.25,0.5,141.4375
-238.79999999999998,-131.6875,-11.875,26.0,83.2250000000001,SHORT,LONG,185.25,0.56,157.6875
-214.25,-141.1875,1.5,53.625,111.025,LONG,LONG,119.25,0.52,194.8125
-174.925,-61.0625,-3.625,51.0,115.67500000000001,SHORT,LONG,103.25,0.54,112.0625
-138.575,-29.1875,34.25,88.625,138.37500000000003,LONG,LONG,72.0,0.68,117.8125
-111.35,-46.4375,30.75,102.5,154.525,LONG,LONG,10.5,0.6,148.9375
-195.375,-105.3125,7.125,62.375,94.50000000000001,LONG,SHORT,-77.75,0.52,167.6875
-142.2,-55.5,4.5,52.25,94.05000000000001,LONG,SHORT,-58.25,0.52,107.75
-170.025,-73.9375,7.75,61.9375,91.20000000000003,LONG,SHORT,-3.25,0.54,135.875
-170.4,-45.8125,33.875,89.1875,163.12500000000003,LONG,SHORT,-27.25,0.64,135.0
-115.8,-17.5,18.75,53.75,96.82500000000002,LONG,SHORT,-83.25,0.7,71.25
-50.4,-2.875,19.125,66.9375,109.42500000000001,LONG,SHORT,-35.75,0.74,69.8125
-94.39999999999999,-25.0,22.875,40.5625,66.97500000000001,LONG,SHORT,-14.25,0.64,65.5625
-140.0,-61.0625,19.0,60.4375,90.7,LONG,SHORT,-46.75,0.58,121.5
-131.425,-61.5625,21.375,67.8125,176.47500000000002,LONG,LONG,63.25,0.58,129.375
-99.775,-27.1875,28.625,65.875,116.02500000000002,LONG,LONG,21.0,0.66,93.0625
-156.15,-57.4375,6.75,54.6875,91.35000000000001,LONG,SHORT,-2.0,0.58,112.125
-58.625,-16.3125,21.5,43.4375,70.02500000000002,LONG,SHORT,-35.5,0.66,59.75
-127.74999999999999,-67.8125,7.75,49.375,70.67500000000003,LONG,LONG,13.5,0.54,117.1875
-161.025,-56.0625,11.25,42.625,89.575,LONG,SHORT,-11.0,0.6,98.6875
-109.25,-37.3125,11.875,39.0,66.97500000000001,LONG,SHORT,-55.5,0.62,76.3125
-86.39999999999999,-18.8125,5.0,42.4375,80.60000000000002,LONG,SHORT,-46.75,0.62,61.25
-15.174999999999995,2.0,23.625,45.1875,101.97500000000002,LONG,SHORT,-36.5,0.76,43.1875
-110.175,-27.0625,19.125,42.4375,73.7,LONG,LONG,39.5,0.66,69.5
-156.775,-105.75,-20.0,27.3125,107.10000000000002,SHORT,LONG,13.75,0.62,133.0625
-49.27499999999999,-10.9375,10.5,36.3125,91.775,LONG,LONG,10.25,0.64,47.25
-70.475,-21.875,9.0,31.8125,91.775,LONG,LONG,22.25,0.58,53.6875
-25.65,-3.3125,22.25,42.0625,66.55000000000004,LONG,LONG,15.25,0.7,45.375
-87.575,-41.5625,7.125,29.5,64.025,LONG,LONG,12.25,0.54,71.0625
-77.2,-26.125,-2.875,37.3125,55.05000000000001,SHORT,LONG,8.75,0.52,63.4375
-97.325,-37.5625,-0.75,39.375,78.02500000000002,SHORT,SHORT,-6.25,0.5,76.9375
-74.025,-42.25,-7.125,22.125,37.075,SHORT,SHORT,-4.25,0.62,64.375
-66.575,-37.875,18.625,51.625,68.525,LONG,SHORT,-13.75,0.58,89.5
-71.325,-23.625,23.5,42.125,78.72500000000002,LONG,SHORT,-7.75,0.66,65.75
-64.525,-23.1875,11.5,42.9375,74.55000000000001,LONG,SHORT,-0.75,0.62,66.125
-61.375,-7.0,18.375,48.75,88.85000000000001,LONG,SHORT,-17.25,0.62,55.75
-67.42499999999998,-33.5625,9.875,48.625,93.6,LONG,LONG,8.5,0.56,82.1875
-101.3,-47.0,-9.75,27.3125,77.025,SHORT,LONG,12.0,0.6,74.3125
-52.95,-30.4375,-3.625,22.875,37.65000000000001,SHORT,LONG,11.5,0.52,53.3125
-67.27499999999999,-30.0,6.375,39.6875,76.6,LONG,SHORT,-24.0,0.52,69.6875
-87.3,-33.6875,4.625,34.5625,88.05000000000001,LONG,SHORT,-23.75,0.56,68.25
-97.325,-31.875,2.125,47.875,74.125,LONG,SHORT,-20.25,0.52,79.75
-82.15,-48.375,3.375,32.125,79.50000000000001,LONG,SHORT,-14.75,0.54,80.5
-56.199999999999996,-28.75,9.625,43.5,78.60000000000002,LONG,LONG,2.75,0.58,72.25
-55.75,-36.1875,14.875,43.0,70.72500000000002,LONG,LONG,17.75,0.56,79.1875
-62.675,-0.0625,29.625,50.75,115.25000000000003,LONG,LONG,17.25,0.74,50.8125
-84.725,-16.0,21.75,53.25,76.75,LONG,LONG,4.25,0.62,69.25
-51.6,-4.9375,14.125,29.5,53.82500000000001,LONG,LONG,5.75,0.7,34.4375
-83.525,-40.9375,0.375,25.5,48.650000000000006,LONG,LONG,7.5,0.5,66.4375
-97.325,-30.5,3.125,38.8125,72.85,LONG,SHORT,-6.5,0.54,69.3125
-92.7,-57.4375,-7.875,26.1875,59.05,SHORT,SHORT,-5.5,0.54,83.625
-92.975,-48.1875,2.375,34.125,59.35000000000001,LONG,SHORT,-19.5,0.54,82.3125
-106.8,-75.625,-13.25,29.1875,62.0,SHORT,SHORT,-37.0,0.6,104.8125
-92.7,-34.9375,-10.75,24.3125,60.35000000000001,SHORT,SHORT,-33.5,0.62,59.25
-83.6,-35.6875,-1.25,30.5625,60.35000000000001,SHORT,SHORT,-38.75,0.5,66.25
-85.125,-43.625,0.875,28.8125,65.47500000000001,LONG,SHORT,-25.25,0.52,72.4375
-51.475,-22.75,8.375,41.0,77.275,LONG,SHORT,-9.25,0.56,63.75
-54.85,-33.375,-4.75,25.0625,76.45000000000003,SHORT,SHORT,-15.25,0.56,58.4375
-84.725,-30.625,5.0,21.625,60.62500000000003,LONG,SHORT,-1.75,0.56,52.25
-58.72499999999999,-29.5,14.25,43.5,96.35,LONG,LONG,16.75,0.58,73.0
-80.45,-31.25,3.875,30.8125,68.3,LONG,LONG,0.25,0.52,62.0625
-45.82499999999999,-21.375,7.125,29.6875,127.87500000000001,LONG,SHORT,-4.75,0.58,51.0625
-85.575,-37.875,-7.375,14.9375,53.525000000000006,SHORT,SHORT,-3.75,0.56,52.8125
-105.825,-68.625,3.75,30.9375,61.27500000000003,LONG,SHORT,-22.75,0.52,99.5625
-105.9,-57.4375,-13.375,21.5,60.575,SHORT,LONG,4.5,0.62,78.9375
-108.6,-58.875,10.0,56.4375,92.275,LONG,SHORT,-15.5,0.56,115.3125
-86.2,-36.4375,-0.875,30.5625,58.775,SHORT,SHORT,-9.75,0.5,67.0
-82.925,-35.4375,5.0,45.5,75.67500000000003,LONG,LONG,18.25,0.54,80.9375
-92.775,-58.875,-1.0,30.875,54.17500000000001,SHORT,LONG,13.5,0.5,89.75
-84.65,-31.0,2.375,33.3125,84.55000000000001,LONG,SHORT,-15.25,0.5,64.3125
-95.5,-51.0,-9.125,48.8125,77.7,SHORT,SHORT,-27.0,0.54,99.8125
-84.6,-17.75,14.375,58.25,88.825,LONG,LONG,8.0,0.68,76.0
-85.3,-39.375,-2.5,31.25,59.35000000000001,SHORT,LONG,7.5,0.52,70.625
-63.24999999999999,-6.0,17.625,59.375,98.12500000000001,LONG,LONG,6.0,0.7,65.375
-84.6,-29.125,2.375,43.125,97.22500000000001,LONG,SHORT,-12.25,0.52,72.25
-94.85,-43.125,4.375,56.375,68.72500000000001,LONG,SHORT,-23.25,0.52,99.5
-92.7,-33.3125,4.375,47.0,78.52500000000002,LONG,SHORT,-14.25,0.54,80.3125
-97.325,-33.6875,11.25,46.375,77.275,LONG,SHORT,-11.75,0.62,80.0625
-83.825,-21.3125,12.375,46.8125,68.875,LONG,SHORT,-30.25,0.58,68.125
-84.6,-23.3125,10.25,58.25,78.52500000000002,LONG,SHORT,-5.75,0.66,81.5625
-83.6,-22.8125,15.375,55.875,74.575,LONG,SHORT,-17.5,0.7,78.6875
-83.6,-12.875,15.375,58.9375,74.575,LONG,SHORT,-6.5,0.68,71.8125
-92.55,-12.1875,14.5,59.1875,106.575,LONG,LONG,6.5,0.62,71.375
-83.6,-32.0625,25.0,53.8125,104.2,LONG,LONG,9.0,0.68,85.875
-50.874999999999986,-7.8125,32.375,87.375,141.0,LONG,LONG,14.0,0.7,95.1875
-93.82499999999999,-33.125,13.375,52.375,133.95000000000002,LONG,LONG,7.0,0.6,85.5
-91.5,-22.625,15.625,59.875,85.65000000000005,LONG,SHORT,-18.5,0.62,82.5
-63.44999999999999,-10.4375,12.25,58.9375,87.825,LONG,LONG,2.0,0.64,69.375
-92.5,-26.3125,14.5,58.875,75.67500000000003,LONG,LONG,20.0,0.62,85.1875
-63.24999999999999,-5.25,19.875,76.5,129.20000000000002,LONG,LONG,11.0,0.68,81.75
-58.85,-8.875,17.875,63.5625,83.47500000000002,LONG,LONG,16.5,0.66,72.4375
-85.3,-23.1875,14.5,54.9375,88.825,LONG,LONG,25.5,0.64,78.125
-92.65,-36.375,6.625,55.6875,92.275,LONG,LONG,29.5,0.54,92.0625
-92.7,-45.25,7.625,54.25,91.35000000000001,LONG,LONG,30.25,0.54,99.5
-95.89999999999999,-30.5625,11.375,51.0625,76.15,LONG,LONG,39.75,0.58,81.625
-95.475,-47.6875,7.625,56.1875,82.30000000000001,LONG,LONG,35.25,0.56,103.875
-83.6,-31.0,6.25,45.5,88.85000000000001,LONG,LONG,59.0,0.56,76.5
-94.775,-18.3125,22.375,59.1875,80.92500000000005,LONG,LONG,55.75,0.68,77.5
-83.6,-13.875,17.25,61.75,80.4,LONG,LONG,58.75,0.66,75.625
-83.6,-5.4375,24.375,59.1875,77.02500000000002,LONG,LONG,69.25,0.72,64.625
-94.4,-39.125,14.5,61.1875,108.27500000000003,LONG,LONG,69.75,0.6,100.3125
-94.85,-9.5625,13.875,60.25,106.575,LONG,LONG,71.75,0.68,69.8125
-94.775,-31.9375,19.0,48.0625,109.025,LONG,LONG,64.0,0.54,80.0
-98.45,-75.375,2.625,58.5,77.7,LONG,LONG,97.25,0.5,133.875
-140.2,-67.875,4.875,54.4375,95.50000000000001,LONG,LONG,71.75,0.52,122.3125
-82.7,-28.0,21.75,61.625,103.775,LONG,LONG,69.25,0.62,89.625
-110.64999999999999,-64.1875,-3.0,53.375,82.42500000000001,SHORT,LONG,76.25,0.52,117.5625
-112.14999999999999,-71.8125,4.75,54.375,128.95,LONG,LONG,88.25,0.54,126.1875
-191.625,-64.9375,6.625,73.1875,116.67500000000001,LONG,LONG,58.5,0.52,138.125
-177.42499999999998,-74.375,-23.125,25.1875,43.575,SHORT,LONG,74.5,0.62,99.5625
-129.225,-45.6875,5.75,31.4375,67.95000000000002,LONG,LONG,77.5,0.52,77.125
-153.075,-46.125,1.125,25.875,60.95000000000001,LONG,LONG,69.0,0.5,72.0
-101.625,-37.1875,5.75,29.4375,70.42500000000001,LONG,LONG,41.0,0.54,66.625
-112.14999999999999,-50.5625,1.875,32.75,77.90000000000005,LONG,LONG,51.5,0.52,83.3125
-111.625,-68.1875,1.0,37.0625,93.20000000000002,LONG,LONG,92.25,0.5,105.25
-93.225,-41.125,0.5,37.9375,60.70000000000002,LONG,LONG,85.25,0.5,79.0625
-74.3,-26.125,3.25,29.25,47.47500000000001,LONG,LONG,91.75,0.52,55.375
-86.2,-20.8125,15.875,39.75,58.050000000000054,LONG,LONG,78.5,0.64,60.5625
-104.35,-33.5625,-2.375,22.4375,42.775,SHORT,LONG,75.5,0.54,56.0
-107.85,-63.3125,15.0,68.6875,130.925,LONG,LONG,3.0,0.56,132.0
-66.6,-39.375,-26.0,0.3125,27.225000000000016,SHORT,LONG,75.5,0.74,39.6875
-74.07499999999999,-26.9375,3.5,34.75,64.57500000000002,LONG,LONG,85.75,0.54,61.6875
-99.525,-52.125,-0.875,22.0625,74.25,SHORT,LONG,159.0,0.5,74.1875
-108.8,-52.125,4.75,56.5,104.25,LONG,LONG,170.75,0.56,108.625
-164.92499999999998,-69.5,-2.5,41.375,108.875,SHORT,LONG,159.75,0.5,110.875
-114.325,-66.875,13.375,42.4375,82.62500000000004,LONG,LONG,140.75,0.56,109.3125
-95.225,-45.1875,19.375,51.25,70.97500000000001,LONG,LONG,166.5,0.62,96.4375
-93.2,-53.0625,1.5,56.3125,90.0,LONG,LONG,124.5,0.5,109.375
-99.85,-35.1875,13.75,42.0,139.6,LONG,LONG,63.0,0.54,77.1875
-111.275,-48.4375,21.0,63.3125,102.00000000000001,LONG,SHORT,-5.75,0.54,111.75
-137.8,-67.1875,13.625,61.5625,74.75,LONG,LONG,33.5,0.56,128.75
