**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,pnl_usd,r_price,atr_pts
2026_05_05,1777989284,SHORT,28079.5,1777989509,28092.75,-13.25,-32.5,23.0,5.75
2026_05_05,1777989509,LONG,28092.75,1777990289,28082.25,-10.5,-27.0,23.0,5.75
2026_05_05,1777990289,SHORT,28082.25,1777990579,28061.5,20.75,35.5,23.0,5.75
2026_05_05,1777990579,LONG,28061.5,1777990709,28054.75,-6.75,-19.5,23.0,5.75
2026_05_05,1777990709,SHORT,28054.75,1777990964,28078.0,-23.25,-52.5,23.0,5.75
2026_05_05,1777990964,LONG,28078.0,1777991849,28109.0,31.0,56.0,23.0,5.75
2026_05_05,1777991849,SHORT,28109.0,1777992239,28114.0,-5.0,-16.0,23.0,5.75
2026_05_05,1777992239,LONG,28114.0,1777992289,28089.0,-25.0,-56.0,23.0,5.75
2026_05_05,1777992289,SHORT,28089.0,1777992899,28107.25,-18.25,-42.5,23.0,5.75
2026_05_05,1777992899,LONG,28107.25,1777993254,28088.75,-18.5,-43.0,23.0,5.75
2026_05_05,1777993254,SHORT,28088.75,1777993459,28113.25,-24.5,-55.0,23.0,5.75
2026_05_05,1777993459,LONG,28113.25,1777995224,28112.25,-1.0,-8.0,23.0,5.75
2026_05_05,1777995224,SHORT,28112.25,1777995389,28135.5,-23.25,-52.5,23.0,5.75
2026_05_05,1777995389,LONG,28135.5,1777996654,28123.0,-12.5,-31.0,23.0,5.75
2026_05_05,1777996654,SHORT,28123.0,1777997194,28143.75,-20.75,-47.5,23.0,5.75
2026_05_05,1777997194,LONG,28143.75,1777998434,28128.25,-15.5,-37.0,23.0,5.75
2026_05_05,1777998434,SHORT,28128.25,1777998649,28119.5,8.75,11.5,23.0,5.75
2026_05_05,1777998649,LONG,28119.5,1777999174,28101.0,-18.5,-43.0,23.0,5.75
2026_05_05,1777999174,SHORT,28101.0,1777999604,28118.25,-17.25,-40.5,23.0,5.75
2026_05_05,1777999604,LONG,28118.25,1778001014,28108.75,-9.5,-25.0,23.0,5.75
2026_05_05,1778001014,SHORT,28108.75,1778001514,28135.75,-27.0,-60.0,23.0,5.75
2026_05_05,1778001514,LONG,28135.75,1778007164,28161.25,25.5,45.0,23.0,5.75
2026_05_05,1778007164,SHORT,28161.25,1778008214,28178.25,-17.0,-40.0,23.0,5.75
2026_05_05,1778008214,LONG,28178.25,1778008874,28162.75,-15.5,-37.0,23.0,5.75
2026_05_05,1778008874,SHORT,28162.75,1778011104,28136.0,26.75,47.5,23.0,5.75
2026_05_05,1778011104,LONG,28136.0,1778012104,28118.5,-17.5,-41.0,23.0,5.75
2026_05_05,1778012104,SHORT,28118.5,1778012254,28151.75,-33.25,-72.5,23.0,5.75
2026_05_05,1778012254,LONG,28151.75,1778013034,28222.5,70.75,135.5,23.0,5.75
2026_05_05,1778013034,SHORT,28222.5,1778014674,28211.0,11.5,17.0,23.0,5.75
2026_05_05,1778014674,LONG,28211.0,1778021549,28382.75,171.75,337.5,23.0,5.75
2026_05_05,1778021549,SHORT,28382.75,1778022634,28371.25,11.5,17.0,23.0,5.75
2026_05_05,1778022634,LONG,28371.25,1778023194,28361.75,-9.5,-25.0,23.0,5.75
2026_05_05,1778023194,SHORT,28361.75,1778024849,28371.25,-9.5,-25.0,23.0,5.75
2026_05_05,1778024849,LONG,28371.25,1778025844,28352.25,-19.0,-44.0,23.0,5.75
2026_05_05,1778025844,SHORT,28352.25,1778026144,28334.5,17.75,29.5,23.0,5.75
2026_05_05,1778026144,LONG,28334.5,1778026459,28316.0,-18.5,-43.0,23.0,5.75
2026_05_05,1778026459,SHORT,28316.0,1778027924,28273.5,42.5,79.0,23.0,5.75
2026_05_05,1778027924,LONG,28273.5,1778028549,28261.75,-11.75,-29.5,23.0,5.75
2026_05_05,1778028549,SHORT,28261.75,1778028704,28274.75,-13.0,-32.0,23.0,5.75
2026_05_05,1778028704,LONG,28274.75,1778030899,28283.25,8.5,11.0,23.0,5.75
2026_05_05,1778030899,SHORT,28283.25,1778033894,28296.0,-12.75,-31.5,23.0,5.75
2026_05_05,1778033894,LONG,28296.0,1778034499,28273.0,-23.0,-52.0,23.0,5.75
2026_05_05,1778034499,SHORT,28273.0,1778036179,28286.75,-13.75,-33.5,23.0,5.75
2026_05_05,1778036179,LONG,28286.75,1778039399,28309.5,22.75,39.5,23.0,5.75
2026_05_05,1778039399,SHORT,28309.5,1778042814,28332.25,-22.75,-51.5,23.0,5.75
2026_05_05,1778042814,LONG,28332.25,1778047569,28345.25,13.0,20.0,23.0,5.75
2026_05_05,1778047569,SHORT,28345.25,1778049664,28342.75,2.5,-1.0,23.0,5.75
2026_05_05,1778049664,LONG,28342.75,1778049724,28317.25,-25.5,-57.0,23.0,5.75
2026_05_06,1778054584,LONG,28355.25,1778055554,28336.25,-19.0,-44.0,25.5,6.375
2026_05_06,1778055554,SHORT,28336.25,1778056419,28351.5,-15.25,-36.5,25.5,6.375
2026_05_06,1778056419,LONG,28351.5,1778057844,28490.25,138.75,271.5,25.5,6.375
2026_05_06,1778057844,SHORT,28490.25,1778058729,28443.25,47.0,88.0,25.5,6.375
2026_05_06,1778058729,LONG,28443.25,1778060814,28480.75,37.5,69.0,25.5,6.375
2026_05_06,1778060814,SHORT,28480.75,1778061269,28506.5,-25.75,-57.5,25.5,6.375
2026_05_06,1778061269,LONG,28506.5,1778062109,28509.5,3.0,0.0,25.5,6.375
2026_05_06,1778062109,SHORT,28509.5,1778062589,28530.0,-20.5,-47.0,25.5,6.375
2026_05_06,1778062589,LONG,28530.0,1778065204,28579.25,49.25,92.5,25.5,6.375
2026_05_06,1778065204,SHORT,28579.25,1778065294,28608.0,-28.75,-63.5,25.5,6.375
2026_05_06,1778065294,LONG,28608.0,1778065959,28604.5,-3.5,-13.0,25.5,6.375
2026_05_06,1778065959,SHORT,28604.5,1778067459,28601.25,3.25,0.5,25.5,6.375
2026_05_06,1778067459,LONG,28601.25,1778067709,28569.75,-31.5,-69.0,25.5,6.375
2026_05_06,1778067709,SHORT,28569.75,1778068449,28553.75,16.0,26.0,25.5,6.375
2026_05_06,1778068449,LONG,28553.75,1778068629,28523.75,-30.0,-66.0,25.5,6.375
2026_05_06,1778068629,SHORT,28523.75,1778069294,28502.25,21.5,37.0,25.5,6.375
2026_05_06,1778069294,LONG,28502.25,1778069604,28483.25,-19.0,-44.0,25.5,6.375
2026_05_06,1778069604,SHORT,28483.25,1778069749,28462.75,20.5,35.0,25.5,6.375
2026_05_06,1778069749,LONG,28462.75,1778070769,28479.5,16.75,27.5,25.5,6.375
2026_05_06,1778070769,SHORT,28479.5,1778071669,28471.0,8.5,11.0,25.5,6.375
2026_05_06,1778071669,LONG,28471.0,1778071754,28445.75,-25.25,-56.5,25.5,6.375
2026_05_06,1778071754,SHORT,28445.75,1778072304,28460.5,-14.75,-35.5,25.5,6.375
2026_05_06,1778072304,LONG,28460.5,1778072414,28438.5,-22.0,-50.0,25.5,6.375
2026_05_06,1778072414,SHORT,28438.5,1778073059,28421.0,17.5,29.0,25.5,6.375
2026_05_06,1778073059,LONG,28421.0,1778073509,28407.5,-13.5,-33.0,25.5,6.375
2026_05_06,1778073509,SHORT,28407.5,1778074269,28370.25,37.25,68.5,25.5,6.375
2026_05_06,1778074269,LONG,28370.25,1778074554,28428.0,57.75,109.5,25.5,6.375
2026_05_06,1778074554,SHORT,28428.0,1778074769,28430.5,-2.5,-11.0,25.5,6.375
2026_05_06,1778074769,LONG,28430.5,1778075194,28470.0,39.5,73.0,25.5,6.375
2026_05_06,1778075194,SHORT,28470.0,1778075464,28432.5,37.5,69.0,25.5,6.375
2026_05_06,1778075464,LONG,28432.5,1778075779,28475.0,42.5,79.0,25.5,6.375
2026_05_06,1778075779,SHORT,28475.0,1778076389,28413.0,62.0,118.0,25.5,6.375
2026_05_06,1778076389,LONG,28413.0,1778076784,28469.5,56.5,107.0,25.5,6.375
2026_05_06,1778076784,SHORT,28469.5,1778077279,28439.75,29.75,53.5,25.5,6.375
2026_05_06,1778077279,LONG,28439.75,1778077769,28430.75,-9.0,-24.0,25.5,6.375
2026_05_06,1778077769,SHORT,28430.75,1778077984,28465.75,-35.0,-76.0,25.5,6.375
2026_05_06,1778077984,LONG,28465.75,1778080399,28529.25,63.5,121.0,25.5,6.375
2026_05_06,1778080399,SHORT,28529.25,1778080614,28552.75,-23.5,-53.0,25.5,6.375
2026_05_06,1778080614,LONG,28552.75,1778081879,28556.5,3.75,1.5,25.5,6.375
2026_05_06,1778081879,SHORT,28556.5,1778082294,28574.25,-17.75,-41.5,25.5,6.375
2026_05_06,1778082294,LONG,28574.25,1778084379,28569.75,-4.5,-15.0,25.5,6.375
2026_05_06,1778084379,SHORT,28569.75,1778085789,28580.75,-11.0,-28.0,25.5,6.375
2026_05_06,1778085789,LONG,28580.75,1778085969,28558.25,-22.5,-51.0,25.5,6.375
2026_05_06,1778085969,SHORT,28558.25,1778086949,28544.0,14.25,22.5,25.5,6.375
2026_05_06,1778086949,LONG,28544.0,1778093324,28639.5,95.5,185.0,25.5,6.375
2026_05_06,1778093324,SHORT,28639.5,1778094539,28661.5,-22.0,-50.0,25.5,6.375
2026_05_06,1778094539,LONG,28661.5,1778095999,28672.75,11.25,16.5,25.5,6.375
2026_05_06,1778095999,SHORT,28672.75,1778097239,28694.0,-21.25,-48.5,25.5,6.375
2026_05_06,1778097239,LONG,28694.0,1778099079,28772.0,78.0,150.0,25.5,6.375
2026_05_06,1778099079,SHORT,28772.0,1778104969,28693.25,78.75,151.5,25.5,6.375
2026_05_06,1778104969,LONG,28693.25,1778106189,28666.25,-27.0,-60.0,25.5,6.375
2026_05_06,1778106189,SHORT,28666.25,1778107834,28680.25,-14.0,-34.0,25.5,6.375
2026_05_06,1778107834,LONG,28680.25,1778111314,28662.75,-17.5,-41.0,25.5,6.375
2026_05_06,1778111314,SHORT,28662.75,1778112064,28687.25,-24.5,-55.0,25.5,6.375
2026_05_06,1778112064,LONG,28687.25,1778112469,28663.25,-24.0,-54.0,25.5,6.375
2026_05_06,1778112469,SHORT,28663.25,1778112699,28686.75,-23.5,-53.0,25.5,6.375
2026_05_06,1778112699,LONG,28686.75,1778113024,28660.5,-26.25,-58.5,25.5,6.375
2026_05_06,1778113024,SHORT,28660.5,1778114914,28663.25,-2.75,-11.5,25.5,6.375
2026_05_06,1778114914,LONG,28663.25,1778119824,28688.75,25.5,45.0,25.5,6.375
2026_05_06,1778119824,SHORT,28688.75,1778120774,28680.5,8.25,10.5,25.5,6.375
2026_05_06,1778120774,LONG,28680.5,1778134144,28702.0,21.5,37.0,25.5,6.375
2026_05_06,1778134144,SHORT,28702.0,1778135104,28721.0,-19.0,-44.0,25.5,6.375
2026_05_06,1778135104,LONG,28721.0,1778136509,28719.75,-1.25,-8.5,25.5,6.375
2026_05_06,1778136509,SHORT,28719.75,1778137044,28739.75,-20.0,-46.0,25.5,6.375
2026_05_07,1778137679,LONG,28763.0,1778138279,28779.75,16.75,27.5,20.0,5.0
2026_05_07,1778138279,SHORT,28779.75,1778139074,28776.5,3.25,0.5,20.0,5.0
2026_05_07,1778139074,LONG,28776.5,1778139949,28777.0,0.5,-5.0,20.0,5.0
2026_05_07,1778139949,SHORT,28777.0,1778140819,28785.75,-8.75,-23.5,20.0,5.0
2026_05_07,1778140819,LONG,28785.75,1778141269,28793.25,7.5,9.0,20.0,5.0
2026_05_07,1778141269,SHORT,28793.25,1778142149,28764.25,29.0,52.0,20.0,5.0
2026_05_07,1778142149,LONG,28764.25,1778142349,28738.25,-26.0,-58.0,20.0,5.0
2026_05_07,1778142349,SHORT,28738.25,1778142689,28758.5,-20.25,-46.5,20.0,5.0
2026_05_07,1778142689,LONG,28758.5,1778143489,28743.5,-15.0,-36.0,20.0,5.0
2026_05_07,1778143489,SHORT,28743.5,1778144009,28753.5,-10.0,-26.0,20.0,5.0
2026_05_07,1778144009,LONG,28753.5,1778144324,28731.75,-21.75,-49.5,20.0,5.0
2026_05_07,1778144324,SHORT,28731.75,1778145089,28734.25,-2.5,-11.0,20.0,5.0
2026_05_07,1778145089,LONG,28734.25,1778146069,28741.75,7.5,9.0,20.0,5.0
2026_05_07,1778146069,SHORT,28741.75,1778147299,28759.25,-17.5,-41.0,20.0,5.0
2026_05_07,1778147299,LONG,28759.25,1778147504,28741.0,-18.25,-42.5,20.0,5.0
2026_05_07,1778147504,SHORT,28741.0,1778148769,28714.75,26.25,46.5,20.0,5.0
2026_05_07,1778148769,LONG,28714.75,1778152324,28728.0,13.25,20.5,20.0,5.0
2026_05_07,1778152324,SHORT,28728.0,1778153064,28732.5,-4.5,-15.0,20.0,5.0
2026_05_07,1778153064,LONG,28732.5,1778153379,28713.0,-19.5,-45.0,20.0,5.0
2026_05_07,1778153379,SHORT,28713.0,1778153794,28726.0,-13.0,-32.0,20.0,5.0
2026_05_07,1778153794,LONG,28726.0,1778154514,28719.25,-6.75,-19.5,20.0,5.0
2026_05_07,1778154514,SHORT,28719.25,1778154929,28733.0,-13.75,-33.5,20.0,5.0
2026_05_07,1778154929,LONG,28733.0,1778155384,28717.5,-15.5,-37.0,20.0,5.0
2026_05_07,1778155384,SHORT,28717.5,1778155819,28738.75,-21.25,-48.5,20.0,5.0
2026_05_07,1778155819,LONG,28738.75,1778156599,28723.5,-15.25,-36.5,20.0,5.0
2026_05_07,1778156599,SHORT,28723.5,1778156874,28739.5,-16.0,-38.0,20.0,5.0
2026_05_07,1778156874,LONG,28739.5,1778158829,28738.75,-0.75,-7.5,20.0,5.0
2026_05_07,1778158829,SHORT,28738.75,1778159779,28748.0,-9.25,-24.5,20.0,5.0
2026_05_07,1778159779,LONG,28748.0,1778160609,28739.25,-8.75,-23.5,20.0,5.0
2026_05_07,1778160609,SHORT,28739.25,1778160679,28747.5,-8.25,-22.5,20.0,5.0
2026_05_07,1778160679,LONG,28747.5,1778161299,28760.75,13.25,20.5,20.0,5.0
2026_05_07,1778161299,SHORT,28760.75,1778161744,28731.25,29.5,53.0,20.0,5.0
2026_05_07,1778161744,LONG,28731.25,1778162299,28777.5,46.25,86.5,20.0,5.0
2026_05_07,1778162299,SHORT,28777.5,1778162464,28793.5,-16.0,-38.0,20.0,5.0
2026_05_07,1778162464,LONG,28793.5,1778163789,28876.5,83.0,160.0,20.0,5.0
2026_05_07,1778163789,SHORT,28876.5,1778164164,28895.0,-18.5,-43.0,20.0,5.0
2026_05_07,1778164164,LONG,28895.0,1778164199,28873.5,-21.5,-49.0,20.0,5.0
2026_05_07,1778164199,SHORT,28873.5,1778164744,28888.5,-15.0,-36.0,20.0,5.0
2026_05_07,1778164744,LONG,28888.5,1778165034,28891.25,2.75,-0.5,20.0,5.0
2026_05_07,1778165034,SHORT,28891.25,1778165129,28912.5,-21.25,-48.5,20.0,5.0
2026_05_07,1778165129,LONG,28912.5,1778165294,28891.25,-21.25,-48.5,20.0,5.0
2026_05_07,1778165294,SHORT,28891.25,1778165514,28902.0,-10.75,-27.5,20.0,5.0
2026_05_07,1778165514,LONG,28902.0,1778165914,28921.75,19.75,33.5,20.0,5.0
2026_05_07,1778165914,SHORT,28921.75,1778166489,28870.0,51.75,97.5,20.0,5.0
2026_05_07,1778166489,LONG,28870.0,1778166724,28867.25,-2.75,-11.5,20.0,5.0
2026_05_07,1778166724,SHORT,28867.25,1778167009,28876.75,-9.5,-25.0,20.0,5.0
2026_05_07,1778167009,LONG,28876.75,1778167264,28856.75,-20.0,-46.0,20.0,5.0
2026_05_07,1778167264,SHORT,28856.75,1778167409,28871.75,-15.0,-36.0,20.0,5.0
2026_05_07,1778167409,LONG,28871.75,1778167604,28851.25,-20.5,-47.0,20.0,5.0
2026_05_07,1778167604,SHORT,28851.25,1778167809,28861.5,-10.25,-26.5,20.0,5.0
2026_05_07,1778167809,LONG,28861.5,1778168444,28873.75,12.25,18.5,20.0,5.0
2026_05_07,1778168444,SHORT,28873.75,1778168569,28885.75,-12.0,-30.0,20.0,5.0
2026_05_07,1778168569,LONG,28885.75,1778168804,28865.5,-20.25,-46.5,20.0,5.0
2026_05_07,1778168804,SHORT,28865.5,1778170614,28661.75,203.75,401.5,20.0,5.0
2026_05_07,1778170614,LONG,28661.75,1778170784,28661.5,-0.25,-6.5,20.0,5.0
2026_05_07,1778170784,SHORT,28661.5,1778170959,28680.0,-18.5,-43.0,20.0,5.0
2026_05_07,1778170959,LONG,28680.0,1778171724,28752.0,72.0,138.0,20.0,5.0
2026_05_07,1778171724,SHORT,28752.0,1778172104,28737.75,14.25,22.5,20.0,5.0
2026_05_07,1778172104,LONG,28737.75,1778172239,28707.75,-30.0,-66.0,20.0,5.0
2026_05_07,1778172239,SHORT,28707.75,1778172809,28709.0,-1.25,-8.5,20.0,5.0
2026_05_07,1778172809,LONG,28709.0,1778172989,28696.25,-12.75,-31.5,20.0,5.0
2026_05_07,1778172989,SHORT,28696.25,1778173609,28701.5,-5.25,-16.5,20.0,5.0
2026_05_07,1778173609,LONG,28701.5,1778173784,28686.75,-14.75,-35.5,20.0,5.0
2026_05_07,1778173784,SHORT,28686.75,1778174524,28646.25,40.5,75.0,20.0,5.0
2026_05_07,1778174524,LONG,28646.25,1778174744,28645.5,-0.75,-7.5,20.0,5.0
2026_05_07,1778174744,SHORT,28645.5,1778175054,28615.75,29.75,53.5,20.0,5.0
2026_05_07,1778175054,LONG,28615.75,1778175779,28657.25,41.5,77.0,20.0,5.0
2026_05_07,1778175779,SHORT,28657.25,1778176484,28630.0,27.25,48.5,20.0,5.0
2026_05_07,1778176484,LONG,28630.0,1778177369,28693.75,63.75,121.5,20.0,5.0
2026_05_07,1778177369,SHORT,28693.75,1778177879,28692.25,1.5,-3.0,20.0,5.0
2026_05_07,1778177879,LONG,28692.25,1778178034,28683.0,-9.25,-24.5,20.0,5.0
2026_05_07,1778178034,SHORT,28683.0,1778178639,28673.5,9.5,13.0,20.0,5.0
2026_05_07,1778178639,LONG,28673.5,1778179024,28666.0,-7.5,-21.0,20.0,5.0
2026_05_07,1778179024,SHORT,28666.0,1778179544,28616.75,49.25,92.5,20.0,5.0
2026_05_07,1778179544,LONG,28616.75,1778180539,28627.75,11.0,16.0,20.0,5.0
2026_05_07,1778180539,SHORT,28627.75,1778181119,28640.25,-12.5,-31.0,20.0,5.0
2026_05_07,1778181119,LONG,28640.25,1778181469,28635.25,-5.0,-16.0,20.0,5.0
2026_05_07,1778181469,SHORT,28635.25,1778182004,28608.75,26.5,47.0,20.0,5.0
2026_05_07,1778182004,LONG,28608.75,1778183289,28666.0,57.25,108.5,20.0,5.0
2026_05_07,1778183289,SHORT,28666.0,1778183404,28690.5,-24.5,-55.0,20.0,5.0
2026_05_07,1778183404,LONG,28690.5,1778183524,28652.25,-38.25,-82.5,20.0,5.0
2026_05_07,1778183524,SHORT,28652.25,1778183939,28683.5,-31.25,-68.5,20.0,5.0
2026_05_07,1778183939,LONG,28683.5,1778184309,28738.5,55.0,104.0,20.0,5.0
2026_05_07,1778184309,SHORT,28738.5,1778184909,28721.0,17.5,29.0,20.0,5.0
2026_05_07,1778184909,LONG,28721.0,1778185864,28703.5,-17.5,-41.0,20.0,5.0
2026_05_07,1778185864,SHORT,28703.5,1778186409,28659.25,44.25,82.5,20.0,5.0
2026_05_07,1778186409,LONG,28659.25,1778186774,28661.25,2.0,-2.0,20.0,5.0
2026_05_07,1778186774,SHORT,28661.25,1778191224,28589.5,71.75,137.5,20.0,5.0
2026_05_07,1778191224,LONG,28589.5,1778192154,28621.25,31.75,57.5,20.0,5.0
2026_05_07,1778192154,SHORT,28621.25,1778192184,28640.5,-19.25,-44.5,20.0,5.0
2026_05_07,1778192184,LONG,28640.5,1778193249,28625.75,-14.75,-35.5,20.0,5.0
2026_05_07,1778193249,SHORT,28625.75,1778194874,28625.75,0.0,-6.0,20.0,5.0
2026_05_07,1778194874,LONG,28625.75,1778199244,28708.25,82.5,159.0,20.0,5.0
2026_05_07,1778199244,SHORT,28708.25,1778199709,28719.25,-11.0,-28.0,20.0,5.0
2026_05_07,1778199709,LONG,28719.25,1778201174,28719.0,-0.25,-6.5,20.0,5.0
2026_05_07,1778201174,SHORT,28719.0,1778201824,28736.0,-17.0,-40.0,20.0,5.0
2026_05_07,1778201824,LONG,28736.0,1778205284,28760.5,24.5,43.0,20.0,5.0
2026_05_07,1778205284,SHORT,28760.5,1778207609,28750.0,10.5,15.0,20.0,5.0
2026_05_07,1778207609,LONG,28750.0,1778207719,28733.5,-16.5,-39.0,20.0,5.0
2026_05_07,1778207719,SHORT,28733.5,1778208054,28736.25,-2.75,-11.5,20.0,5.0
2026_05_07,1778208054,LONG,28736.25,1778209069,28752.25,16.0,26.0,20.0,5.0
2026_05_07,1778209069,SHORT,28752.25,1778211064,28766.0,-13.75,-33.5,20.0,5.0
2026_05_07,1778211064,LONG,28766.0,1778211579,28750.0,-16.0,-38.0,20.0,5.0
2026_05_07,1778211579,SHORT,28750.0,1778212374,28769.0,-19.0,-44.0,20.0,5.0
2026_05_08,1778224499,SHORT,28810.5,1778224829,28831.0,-20.5,-47.0,18.0,4.5
2026_05_08,1778224829,LONG,28831.0,1778225134,28814.5,-16.5,-39.0,18.0,4.5
2026_05_08,1778225134,SHORT,28814.5,1778226334,28829.75,-15.25,-36.5,18.0,4.5
2026_05_08,1778226334,LONG,28829.75,1778228099,28847.75,18.0,30.0,18.0,4.5
2026_05_08,1778228099,SHORT,28847.75,1778228499,28864.0,-16.25,-38.5,18.0,4.5
2026_05_08,1778228499,LONG,28864.0,1778229749,28848.75,-15.25,-36.5,18.0,4.5
2026_05_08,1778229749,SHORT,28848.75,1778230824,28863.5,-14.75,-35.5,18.0,4.5
2026_05_08,1778230824,LONG,28863.5,1778232714,28878.75,15.25,24.5,18.0,4.5
2026_05_08,1778232714,SHORT,28878.75,1778234334,28850.75,28.0,50.0,18.0,4.5
2026_05_08,1778234334,LONG,28850.75,1778237189,28871.75,21.0,36.0,18.0,4.5
2026_05_08,1778237189,SHORT,28871.75,1778237874,28862.0,9.75,13.5,18.0,4.5
2026_05_08,1778237874,LONG,28862.0,1778241644,28893.75,31.75,57.5,18.0,4.5
2026_05_08,1778241644,SHORT,28893.75,1778243344,28897.5,-3.75,-13.5,18.0,4.5
2026_05_08,1778243344,LONG,28897.5,1778243839,28954.0,56.5,107.0,18.0,4.5
2026_05_08,1778243839,SHORT,28954.0,1778244044,28967.75,-13.75,-33.5,18.0,4.5
2026_05_08,1778244044,LONG,28967.75,1778244314,28953.0,-14.75,-35.5,18.0,4.5
2026_05_08,1778244314,SHORT,28953.0,1778245024,28936.0,17.0,28.0,18.0,4.5
2026_05_08,1778245024,LONG,28936.0,1778245134,28917.25,-18.75,-43.5,18.0,4.5
2026_05_08,1778245134,SHORT,28917.25,1778246264,28886.75,30.5,55.0,18.0,4.5
2026_05_08,1778246264,LONG,28886.75,1778246819,28871.0,-15.75,-37.5,18.0,4.5
2026_05_08,1778246819,SHORT,28871.0,1778247039,28892.5,-21.5,-49.0,18.0,4.5
2026_05_08,1778247039,LONG,28892.5,1778247479,28959.75,67.25,128.5,18.0,4.5
2026_05_08,1778247479,SHORT,28959.75,1778247739,28970.25,-10.5,-27.0,18.0,4.5
2026_05_08,1778247739,LONG,28970.25,1778248239,29051.25,81.0,156.0,18.0,4.5
2026_05_08,1778248239,SHORT,29051.25,1778248349,29066.0,-14.75,-35.5,18.0,4.5
2026_05_08,1778248349,LONG,29066.0,1778248809,29107.0,41.0,76.0,18.0,4.5
2026_05_08,1778248809,SHORT,29107.0,1778249584,29098.0,9.0,12.0,18.0,4.5
2026_05_08,1778249584,LONG,29098.0,1778250474,29145.0,47.0,88.0,18.0,4.5
2026_05_08,1778250474,SHORT,29145.0,1778250684,29100.75,44.25,82.5,18.0,4.5
2026_05_08,1778250684,LONG,29100.75,1778250919,29102.25,1.5,-3.0,18.0,4.5
2026_05_08,1778250919,SHORT,29102.25,1778251104,29104.75,-2.5,-11.0,18.0,4.5
2026_05_08,1778251104,LONG,29104.75,1778251959,29136.75,32.0,58.0,18.0,4.5
2026_05_08,1778251959,SHORT,29136.75,1778252059,29152.25,-15.5,-37.0,18.0,4.5
2026_05_08,1778252059,LONG,29152.25,1778252994,29161.5,9.25,12.5,18.0,4.5
2026_05_08,1778252994,SHORT,29161.5,1778253554,29146.75,14.75,23.5,18.0,4.5
2026_05_08,1778253554,LONG,29146.75,1778254014,29164.75,18.0,30.0,18.0,4.5
2026_05_08,1778254014,SHORT,29164.75,1778254199,29183.75,-19.0,-44.0,18.0,4.5
2026_05_08,1778254199,LONG,29183.75,1778254919,29196.5,12.75,19.5,18.0,4.5
2026_05_08,1778254919,SHORT,29196.5,1778255194,29194.5,2.0,-2.0,18.0,4.5
2026_05_08,1778255194,LONG,29194.5,1778255474,29197.75,3.25,0.5,18.0,4.5
2026_05_08,1778255474,SHORT,29197.75,1778255649,29206.5,-8.75,-23.5,18.0,4.5
2026_05_08,1778255649,LONG,29206.5,1778256534,29192.0,-14.5,-35.0,18.0,4.5
2026_05_08,1778256534,SHORT,29192.0,1778256799,29210.5,-18.5,-43.0,18.0,4.5
2026_05_08,1778256799,LONG,29210.5,1778258124,29225.25,14.75,23.5,18.0,4.5
2026_05_08,1778258124,SHORT,29225.25,1778258224,29234.25,-9.0,-24.0,18.0,4.5
2026_05_08,1778258224,LONG,29234.25,1778258484,29217.0,-17.25,-40.5,18.0,4.5
2026_05_08,1778258484,SHORT,29217.0,1778258894,29225.5,-8.5,-23.0,18.0,4.5
2026_05_08,1778258894,LONG,29225.5,1778260084,29273.75,48.25,90.5,18.0,4.5
2026_05_08,1778260084,SHORT,29273.75,1778260174,29285.75,-12.0,-30.0,18.0,4.5
2026_05_08,1778260174,LONG,29285.75,1778261624,29294.75,9.0,12.0,18.0,4.5
2026_05_08,1778261624,SHORT,29294.75,1778262859,29277.0,17.75,29.5,18.0,4.5
2026_05_08,1778262859,LONG,29277.0,1778263159,29267.75,-9.25,-24.5,18.0,4.5
2026_05_08,1778263159,SHORT,29267.75,1778263234,29293.5,-25.75,-57.5,18.0,4.5
2026_05_08,1778263234,LONG,29293.5,1778263759,29271.75,-21.75,-49.5,18.0,4.5
2026_05_08,1778263759,SHORT,29271.75,1778263994,29286.0,-14.25,-34.5,18.0,4.5
2026_05_08,1778263994,LONG,29286.0,1778264144,29273.75,-12.25,-30.5,18.0,4.5
2026_05_08,1778264144,SHORT,29273.75,1778264699,29289.0,-15.25,-36.5,18.0,4.5
2026_05_08,1778264699,LONG,29289.0,1778265619,29271.0,-18.0,-42.0,18.0,4.5
2026_05_08,1778265619,SHORT,29271.0,1778265789,29286.5,-15.5,-37.0,18.0,4.5
2026_05_08,1778265789,LONG,29286.5,1778265909,29267.5,-19.0,-44.0,18.0,4.5
2026_05_08,1778265909,SHORT,29267.5,1778266454,29280.5,-13.0,-32.0,18.0,4.5
2026_05_08,1778266454,LONG,29280.5,1778266484,29259.5,-21.0,-48.0,18.0,4.5
2026_05_08,1778266484,SHORT,29259.5,1778266914,29261.25,-1.75,-9.5,18.0,4.5
2026_05_08,1778266914,LONG,29261.25,1778268264,29285.25,24.0,42.0,18.0,4.5
2026_05_08,1778268264,SHORT,29285.25,1778268674,29277.0,8.25,10.5,18.0,4.5
2026_05_08,1778268674,LONG,29277.0,1778270504,29362.0,85.0,164.0,18.0,4.5
2026_05_10,1778450474,SHORT,29275.5,1778450819,29278.0,-2.5,-11.0,25.0,6.25
2026_05_10,1778450819,LONG,29278.0,1778451439,29262.75,-15.25,-36.5,25.0,6.25
2026_05_10,1778451439,SHORT,29262.75,1778451654,29254.25,8.5,11.0,25.0,6.25
