trade_idx,day,tier,direction,actual_pnl,best_pnl,best_action,early_bars,timestamp,pattern,pattern_label
3320,2025_05_05,KILL_SHOT,short,13.5,125.5,same_extended,75,1746414780.0,1,KILL_SHOT.1
3346,2025_05_05,KILL_SHOT,long,17.0,267.0,counter_extended,14,1746467160.0,1,KILL_SHOT.1
3360,2025_05_06,KILL_SHOT,short,-15.0,193.5,same_extended,5,1746490320.0,1,KILL_SHOT.1
3538,2025_05_12,KILL_SHOT,long,2.0,860.5,same_extended,40,1747029720.0,5,KILL_SHOT.5
3543,2025_05_12,KILL_SHOT,long,19.5,344.5,counter_extended,10,1747041780.0,7,KILL_SHOT.7
3557,2025_05_12,KILL_SHOT,long,58.5,197.5,same_extended,114,1747074180.0,3,KILL_SHOT.3
3578,2025_05_13,KILL_SHOT,short,16.0,357.0,counter_extended,6,1747120140.0,1,KILL_SHOT.1
3614,2025_05_14,KILL_SHOT,short,5.0,110.5,counter_extended,9,1747183140.0,1,KILL_SHOT.1
3648,2025_05_14,KILL_SHOT,long,22.0,124.0,same_extended,101,1747246440.0,1,KILL_SHOT.1
3680,2025_05_15,KILL_SHOT,long,24.0,477.5,same_extended,108,1747318500.0,3,KILL_SHOT.3
