**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

concept,tf,regime_2d,hour_bucket,n,mean_fwd,win_rate
price_velocity_w,5s,DOWN_SMOOTH,us_open,89,-35.18539325842696,0.3707865168539326
price_velocity_w,5s,DOWN_SMOOTH,us_morning,110,-31.09090909090909,0.39090909090909093
price_velocity_w,5s,DOWN_SMOOTH,us_lunch,79,-60.56962025316456,0.17721518987341772
price_velocity_w,5s,DOWN_SMOOTH,us_pm,80,-50.646875,0.3375
price_velocity_w,5s,DOWN_SMOOTH,after_close,178,-27.230337078651687,0.4101123595505618
price_velocity_w,5s,DOWN_CHOPPY,pre_market,63,-3.6944444444444446,0.4126984126984127
price_velocity_w,5s,DOWN_CHOPPY,asia_close,42,0.21428571428571427,0.5476190476190477
price_velocity_w,5s,DOWN_CHOPPY,eu_open,93,-14.63978494623656,0.44086021505376344
price_velocity_w,5s,DOWN_CHOPPY,us_pre,53,-23.61320754716981,0.41509433962264153
price_velocity_w,5s,DOWN_CHOPPY,us_open,81,-20.003086419753085,0.38271604938271603
price_velocity_w,5s,DOWN_CHOPPY,us_morning,85,-26.185294117647057,0.4117647058823529
price_velocity_w,5s,DOWN_CHOPPY,us_lunch,57,-12.728070175438596,0.49122807017543857
price_velocity_w,5s,DOWN_CHOPPY,us_pm,55,-26.368181818181817,0.3090909090909091
price_velocity_w,5s,DOWN_CHOPPY,after_close,74,-21.55743243243243,0.5540540540540541
price_velocity_w,5s,FLAT_SMOOTH,pre_market,334,0.38173652694610777,0.5
price_velocity_w,5s,FLAT_SMOOTH,asia_close,188,9.623670212765957,0.6063829787234043
price_velocity_w,5s,FLAT_SMOOTH,eu_open,306,-3.2001633986928106,0.47058823529411764
price_velocity_w,5s,FLAT_SMOOTH,us_pre,130,-10.3,0.47692307692307695
price_velocity_w,5s,FLAT_SMOOTH,us_open,196,-14.206632653061224,0.5051020408163265
price_velocity_w,5s,FLAT_SMOOTH,us_morning,218,-6.24197247706422,0.48623853211009177
price_velocity_w,5s,FLAT_SMOOTH,us_lunch,121,22.84297520661157,0.6363636363636364
price_velocity_w,5s,FLAT_SMOOTH,us_pm,142,-3.778169014084507,0.4788732394366197
price_velocity_w,5s,FLAT_SMOOTH,after_close,355,1.4169014084507043,0.5408450704225352
price_velocity_w,5s,FLAT_CHOPPY,pre_market,489,7.75920245398773,0.5480572597137015
price_velocity_w,5s,FLAT_CHOPPY,asia_close,276,3.6105072463768115,0.5434782608695652
price_velocity_w,5s,FLAT_CHOPPY,eu_open,579,-1.3363557858376511,0.5008635578583766
price_velocity_w,5s,FLAT_CHOPPY,us_pre,299,8.582775919732441,0.5518394648829431
price_velocity_w,5s,FLAT_CHOPPY,us_open,428,-2.5198598130841123,0.5490654205607477
price_velocity_w,5s,FLAT_CHOPPY,us_morning,483,9.224120082815736,0.5610766045548654
price_velocity_w,5s,FLAT_CHOPPY,us_lunch,335,2.858955223880597,0.47761194029850745
price_velocity_w,5s,FLAT_CHOPPY,us_pm,321,4.151869158878505,0.4953271028037383
price_velocity_w,5s,FLAT_CHOPPY,after_close,544,-6.444393382352941,0.49816176470588236
price_velocity_w,1m,UP_SMOOTH,pre_market,141,-3.104609929078014,0.475177304964539
price_velocity_w,1m,UP_SMOOTH,asia_close,108,7.162037037037037,0.5833333333333334
price_velocity_w,1m,UP_SMOOTH,eu_open,195,3.5205128205128204,0.6102564102564103
price_velocity_w,1m,UP_SMOOTH,us_pre,115,103.40217391304348,0.7478260869565218
price_velocity_w,1m,UP_SMOOTH,us_open,223,38.56053811659193,0.7130044843049327
price_velocity_w,1m,UP_SMOOTH,us_morning,190,59.75,0.6631578947368421
price_velocity_w,1m,UP_SMOOTH,us_lunch,112,83.25223214285714,0.6517857142857143
price_velocity_w,1m,UP_SMOOTH,us_pm,103,13.771844660194175,0.4854368932038835
price_velocity_w,1m,UP_SMOOTH,after_close,256,22.412109375,0.6875
price_velocity_w,1m,UP_CHOPPY,pre_market,47,-0.4946808510638298,0.48936170212765956
price_velocity_w,1m,UP_CHOPPY,asia_close,80,21.996875,0.5
price_velocity_w,1m,UP_CHOPPY,eu_open,130,5.523076923076923,0.5307692307692308
price_velocity_w,1m,UP_CHOPPY,us_pre,71,-0.46830985915492956,0.5492957746478874
price_velocity_w,1m,UP_CHOPPY,us_open,123,5.6361788617886175,0.5853658536585366
price_velocity_w,1m,UP_CHOPPY,us_morning,111,8.923423423423424,0.6846846846846847
price_velocity_w,1m,UP_CHOPPY,us_lunch,82,-3.899390243902439,0.5
price_velocity_w,1m,UP_CHOPPY,us_pm,57,47.64912280701754,0.8245614035087719
price_velocity_w,1m,UP_CHOPPY,after_close,93,3.752688172043011,0.4946236559139785
price_velocity_w,1m,DOWN_SMOOTH,pre_market,176,-2.8806818181818183,0.4375
price_velocity_w,1m,DOWN_SMOOTH,asia_close,77,-15.36038961038961,0.4155844155844156
price_velocity_w,1m,DOWN_SMOOTH,eu_open,142,-18.404929577464788,0.3873239436619718
price_velocity_w,1m,DOWN_SMOOTH,us_pre,64,-90.0078125,0.21875
price_velocity_w,1m,DOWN_SMOOTH,us_open,61,-46.01229508196721,0.26229508196721313
price_velocity_w,1m,DOWN_SMOOTH,us_morning,123,-31.40447154471545,0.37398373983739835
price_velocity_w,1m,DOWN_SMOOTH,us_lunch,66,-75.54166666666667,0.16666666666666666
price_velocity_w,1m,DOWN_SMOOTH,us_pm,68,-52.893382352941174,0.39705882352941174
price_velocity_w,1m,DOWN_SMOOTH,after_close,171,-33.50292397660819,0.3391812865497076
price_velocity_w,1m,DOWN_CHOPPY,pre_market,61,1.401639344262295,0.4426229508196721
price_velocity_w,1m,DOWN_CHOPPY,asia_close,40,-0.40625,0.425
price_velocity_w,1m,DOWN_CHOPPY,eu_open,91,-22.332417582417584,0.34065934065934067
price_velocity_w,1m,DOWN_CHOPPY,us_pre,47,-28.367021276595743,0.425531914893617
price_velocity_w,1m,DOWN_CHOPPY,us_open,73,-33.1541095890411,0.3013698630136986
price_velocity_w,1m,DOWN_CHOPPY,us_morning,94,-9.882978723404255,0.4148936170212766
price_velocity_w,1m,DOWN_CHOPPY,us_lunch,61,-25.50409836065574,0.36065573770491804
price_velocity_w,1m,DOWN_CHOPPY,us_pm,50,-37.255,0.18
price_velocity_w,1m,DOWN_CHOPPY,after_close,87,-13.49712643678161,0.45977011494252873
price_velocity_w,1m,FLAT_SMOOTH,pre_market,302,-1.9635761589403973,0.4470198675496689
price_velocity_w,1m,FLAT_SMOOTH,asia_close,192,7.2265625,0.53125
price_velocity_w,1m,FLAT_SMOOTH,eu_open,270,-3.887962962962963,0.43333333333333335
price_velocity_w,1m,FLAT_SMOOTH,us_pre,136,-10.5625,0.4632352941176471
price_velocity_w,1m,FLAT_SMOOTH,us_open,209,-17.223684210526315,0.45454545454545453
price_velocity_w,1m,FLAT_SMOOTH,us_morning,205,-10.503658536585366,0.43902439024390244
price_velocity_w,1m,FLAT_SMOOTH,us_lunch,181,10.033149171270718,0.5303867403314917
price_velocity_w,1m,FLAT_SMOOTH,us_pm,134,8.458955223880597,0.5671641791044776
price_velocity_w,1m,FLAT_SMOOTH,after_close,359,-2.0710306406685235,0.532033426183844
price_velocity_w,1m,FLAT_CHOPPY,pre_market,380,7.703289473684211,0.5105263157894737
price_velocity_w,1m,FLAT_CHOPPY,asia_close,271,0.8404059040590406,0.5018450184501845
price_velocity_w,1m,FLAT_CHOPPY,eu_open,524,4.702290076335878,0.5076335877862596
price_velocity_w,1m,FLAT_CHOPPY,us_pre,244,-0.9323770491803278,0.4672131147540984
price_velocity_w,1m,FLAT_CHOPPY,us_open,498,-3.6721887550200805,0.5441767068273092
price_velocity_w,1m,FLAT_CHOPPY,us_morning,488,13.788422131147541,0.5922131147540983
price_velocity_w,1m,FLAT_CHOPPY,us_lunch,346,6.198699421965318,0.523121387283237
price_velocity_w,1m,FLAT_CHOPPY,us_pm,365,-8.515068493150684,0.4520547945205479
price_velocity_w,1m,FLAT_CHOPPY,after_close,549,-7.015938069216758,0.4990892531876138
price_velocity_w,5m,UP_SMOOTH,pre_market,126,-3.386904761904762,0.4365079365079365
price_velocity_w,5m,UP_SMOOTH,asia_close,76,-0.7631578947368421,0.5131578947368421
price_velocity_w,5m,UP_SMOOTH,eu_open,152,1.769736842105263,0.5986842105263158
price_velocity_w,5m,UP_SMOOTH,us_pre,140,123.44464285714285,0.7714285714285715
price_velocity_w,5m,UP_SMOOTH,us_open,243,29.25,0.6872427983539094
price_velocity_w,5m,UP_SMOOTH,us_morning,236,46.68008474576271,0.6016949152542372
price_velocity_w,5m,UP_SMOOTH,us_lunch,107,83.9088785046729,0.5887850467289719
price_velocity_w,5m,UP_SMOOTH,us_pm,94,5.122340425531915,0.4574468085106383
price_velocity_w,5m,UP_SMOOTH,after_close,271,32.05442804428044,0.7269372693726938
price_velocity_w,5m,UP_CHOPPY,pre_market,31,-18.120967741935484,0.2903225806451613
price_velocity_w,5m,UP_CHOPPY,asia_close,77,15.37987012987013,0.45454545454545453
price_velocity_w,5m,UP_CHOPPY,eu_open,119,-4.476890756302521,0.5210084033613446
price_velocity_w,5m,UP_CHOPPY,us_pre,52,2.5576923076923075,0.5576923076923077
price_velocity_w,5m,UP_CHOPPY,us_open,123,7.495934959349594,0.6422764227642277
price_velocity_w,5m,UP_CHOPPY,us_morning,116,23.14008620689655,0.7327586206896551
price_velocity_w,5m,UP_CHOPPY,us_lunch,91,-5.186813186813187,0.4945054945054945
price_velocity_w,5m,UP_CHOPPY,us_pm,54,39.43518518518518,0.6851851851851852
price_velocity_w,5m,UP_CHOPPY,after_close,125,10.584,0.512
price_velocity_w,5m,DOWN_SMOOTH,pre_market,195,-3.355128205128205,0.48205128205128206
price_velocity_w,5m,DOWN_SMOOTH,asia_close,64,-19.82421875,0.265625
price_velocity_w,5m,DOWN_SMOOTH,eu_open,161,-14.678571428571429,0.3167701863354037
price_velocity_w,5m,DOWN_SMOOTH,us_pre,68,-116.05882352941177,0.1323529411764706
price_velocity_w,5m,DOWN_SMOOTH,us_open,40,-55.80625,0.225
price_velocity_w,5m,DOWN_SMOOTH,us_morning,123,-53.548780487804876,0.3170731707317073
price_velocity_w,5m,DOWN_SMOOTH,us_lunch,74,-92.9695945945946,0.13513513513513514
price_velocity_w,5m,DOWN_SMOOTH,us_pm,61,-69.09836065573771,0.29508196721311475
price_velocity_w,5m,DOWN_SMOOTH,after_close,151,-17.428807947019866,0.36423841059602646
price_velocity_w,5m,DOWN_CHOPPY,pre_market,70,-1.9892857142857143,0.5
price_velocity_w,5m,DOWN_CHOPPY,asia_close,51,-12.715686274509803,0.37254901960784315
price_velocity_w,5m,DOWN_CHOPPY,eu_open,99,-20.97222222222222,0.37373737373737376
price_velocity_w,5m,DOWN_CHOPPY,us_pre,38,-39.18421052631579,0.23684210526315788
price_velocity_w,5m,DOWN_CHOPPY,us_open,76,-42.338815789473685,0.25
price_velocity_w,5m,DOWN_CHOPPY,us_morning,86,-31.02906976744186,0.3023255813953488
price_velocity_w,5m,DOWN_CHOPPY,us_lunch,50,-34.375,0.32
price_velocity_w,5m,DOWN_CHOPPY,us_pm,53,-39.66509433962264,0.18867924528301888
price_velocity_w,5m,DOWN_CHOPPY,after_close,75,-11.45,0.49333333333333335
price_velocity_w,5m,FLAT_SMOOTH,pre_market,310,-1.8620967741935484,0.41935483870967744
price_velocity_w,5m,FLAT_SMOOTH,asia_close,206,10.966019417475728,0.5922330097087378
price_velocity_w,5m,FLAT_SMOOTH,eu_open,263,-5.732889733840304,0.3840304182509506
price_velocity_w,5m,FLAT_SMOOTH,us_pre,112,-17.511160714285715,0.4375
price_velocity_w,5m,FLAT_SMOOTH,us_open,190,-17.74736842105263,0.46842105263157896
price_velocity_w,5m,FLAT_SMOOTH,us_morning,188,-17.954787234042552,0.4095744680851064
price_velocity_w,5m,FLAT_SMOOTH,us_lunch,180,6.2555555555555555,0.5277777777777778
price_velocity_w,5m,FLAT_SMOOTH,us_pm,147,-2.6564625850340136,0.4965986394557823
price_velocity_w,5m,FLAT_SMOOTH,after_close,385,-4.401948051948052,0.5324675324675324
price_velocity_w,5m,FLAT_CHOPPY,pre_market,396,10.095959595959595,0.5505050505050505
price_velocity_w,5m,FLAT_CHOPPY,asia_close,248,8.112903225806452,0.4879032258064516
price_velocity_w,5m,FLAT_CHOPPY,eu_open,489,2.6247443762781186,0.4948875255623722
price_velocity_w,5m,FLAT_CHOPPY,us_pre,254,-7.106299212598425,0.47244094488188976
price_velocity_w,5m,FLAT_CHOPPY,us_open,497,-8.748993963782697,0.5130784708249497
price_velocity_w,5m,FLAT_CHOPPY,us_morning,500,12.7085,0.564
price_velocity_w,5m,FLAT_CHOPPY,us_lunch,361,11.702908587257618,0.5678670360110804
price_velocity_w,5m,FLAT_CHOPPY,us_pm,329,-10.904255319148936,0.45592705167173253
price_velocity_w,5m,FLAT_CHOPPY,after_close,596,-9.839345637583893,0.5335570469798657
price_velocity_w,15m,UP_SMOOTH,pre_market,64,0.02734375,0.609375
price_velocity_w,15m,UP_SMOOTH,asia_close,30,-31.658333333333335,0.4
price_velocity_w,15m,UP_SMOOTH,eu_open,75,-10.973333333333333,0.52
price_velocity_w,15m,UP_SMOOTH,us_pre,90,196.24722222222223,0.7888888888888889
price_velocity_w,15m,UP_SMOOTH,us_open,216,27.37384259259259,0.6759259259259259
price_velocity_w,15m,UP_SMOOTH,us_morning,414,36.41002415458937,0.6231884057971014
price_velocity_w,15m,UP_SMOOTH,us_lunch,156,33.50160256410256,0.6089743589743589
price_velocity_w,15m,UP_SMOOTH,us_pm,78,38.24038461538461,0.48717948717948717
price_velocity_w,15m,UP_SMOOTH,after_close,311,13.688906752411576,0.6784565916398714
price_velocity_w,15m,UP_CHOPPY,asia_close,48,-2.6354166666666665,0.3333333333333333
price_velocity_w,15m,UP_CHOPPY,eu_open,147,25.517006802721088,0.6666666666666666
price_velocity_w,15m,UP_CHOPPY,us_open,87,-0.4367816091954023,0.6206896551724138
price_velocity_w,15m,UP_CHOPPY,us_morning,198,21.59722222222222,0.7323232323232324
price_velocity_w,15m,UP_CHOPPY,us_lunch,105,-25.304761904761904,0.29523809523809524
price_velocity_w,15m,UP_CHOPPY,us_pm,60,21.895833333333332,0.6333333333333333
price_velocity_w,15m,UP_CHOPPY,after_close,105,14.126190476190477,0.5619047619047619
price_velocity_w,15m,DOWN_SMOOTH,pre_market,269,-10.3364312267658,0.40148698884758366
price_velocity_w,15m,DOWN_SMOOTH,asia_close,105,-8.754761904761905,0.3904761904761905
price_velocity_w,15m,DOWN_SMOOTH,eu_open,222,-6.047297297297297,0.4009009009009009
price_velocity_w,15m,DOWN_SMOOTH,us_pre,100,-102.7925,0.16
price_velocity_w,15m,DOWN_SMOOTH,us_open,36,-136.71527777777777,0.1388888888888889
price_velocity_w,15m,DOWN_SMOOTH,us_lunch,63,-43.62301587301587,0.30158730158730157
price_velocity_w,15m,DOWN_SMOOTH,after_close,98,-8.51530612244898,0.3469387755102041
price_velocity_w,15m,DOWN_CHOPPY,pre_market,120,-1.5354166666666667,0.475
price_velocity_w,15m,DOWN_CHOPPY,asia_close,75,-5.3533333333333335,0.52
price_velocity_w,15m,DOWN_CHOPPY,eu_open,130,-20.803846153846155,0.33076923076923076
price_velocity_w,15m,DOWN_CHOPPY,us_open,33,-17.939393939393938,0.42424242424242425
price_velocity_w,15m,DOWN_CHOPPY,us_morning,75,-71.33333333333333,0.22666666666666666
price_velocity_w,15m,DOWN_CHOPPY,us_lunch,45,-42.0,0.2222222222222222
price_velocity_w,15m,DOWN_CHOPPY,us_pm,33,-27.151515151515152,0.12121212121212122
price_velocity_w,15m,DOWN_CHOPPY,after_close,69,3.322463768115942,0.5507246376811594
price_velocity_w,15m,FLAT_SMOOTH,pre_market,399,-3.3276942355889725,0.40601503759398494
price_velocity_w,15m,FLAT_SMOOTH,asia_close,120,16.96875,0.6416666666666667
price_velocity_w,15m,FLAT_SMOOTH,eu_open,300,-0.9991666666666666,0.44333333333333336
price_velocity_w,15m,FLAT_SMOOTH,us_pre,60,-1.35,0.48333333333333334
price_velocity_w,15m,FLAT_SMOOTH,us_open,129,-9.992248062015504,0.4806201550387597
price_velocity_w,15m,FLAT_SMOOTH,us_morning,207,-7.450483091787439,0.5169082125603864
price_velocity_w,15m,FLAT_SMOOTH,us_lunch,114,3.3728070175438596,0.543859649122807
price_velocity_w,15m,FLAT_SMOOTH,us_pm,174,-26.419540229885058,0.3333333333333333
price_velocity_w,15m,FLAT_SMOOTH,after_close,477,2.1556603773584904,0.549266247379455
price_velocity_w,15m,FLAT_CHOPPY,pre_market,431,4.412412993039443,0.5661252900232019
price_velocity_w,15m,FLAT_CHOPPY,asia_close,139,-20.5431654676259,0.39568345323741005
price_velocity_w,15m,FLAT_CHOPPY,eu_open,457,-4.811269146608315,0.45295404814004375
price_velocity_w,15m,FLAT_CHOPPY,us_pre,179,-6.329608938547486,0.4134078212290503
price_velocity_w,15m,FLAT_CHOPPY,us_open,312,-16.62900641025641,0.5128205128205128
price_velocity_w,15m,FLAT_CHOPPY,us_morning,618,-15.205906148867314,0.42071197411003236
price_velocity_w,15m,FLAT_CHOPPY,us_lunch,378,5.258597883597884,0.5714285714285714
price_velocity_w,15m,FLAT_CHOPPY,us_pm,333,-11.151651651651651,0.37537537537537535
price_velocity_w,15m,FLAT_CHOPPY,after_close,816,1.6354166666666667,0.5343137254901961
price_velocity_w,1h,UP_SMOOTH,pre_market,468,1.9236111111111112,0.5641025641025641
price_velocity_w,1h,UP_SMOOTH,asia_close,60,43.44583333333333,0.6166666666666667
price_velocity_w,1h,UP_SMOOTH,us_open,42,-27.18452380952381,0.2619047619047619
price_velocity_w,1h,UP_SMOOTH,us_morning,156,78.35096153846153,0.7243589743589743
price_velocity_w,1h,UP_SMOOTH,us_lunch,144,60.520833333333336,0.5208333333333334
price_velocity_w,1h,UP_SMOOTH,us_pm,156,13.591346153846153,0.4166666666666667
price_velocity_w,1h,UP_SMOOTH,after_close,396,5.387626262626263,0.494949494949495
price_velocity_w,1h,UP_CHOPPY,pre_market,96,-5.606770833333333,0.34375
price_velocity_w,1h,UP_CHOPPY,eu_open,60,14.1375,0.7333333333333333
price_velocity_w,1h,UP_CHOPPY,us_pre,36,10.506944444444445,0.3055555555555556
price_velocity_w,1h,UP_CHOPPY,us_open,48,27.729166666666668,0.3958333333333333
price_velocity_w,1h,UP_CHOPPY,us_morning,84,49.416666666666664,0.7380952380952381
price_velocity_w,1h,UP_CHOPPY,us_lunch,108,-4.377314814814815,0.42592592592592593
price_velocity_w,1h,UP_CHOPPY,us_pm,108,21.502314814814813,0.6203703703703703
price_velocity_w,1h,UP_CHOPPY,after_close,228,2.536184210526316,0.4517543859649123
price_velocity_w,1h,DOWN_SMOOTH,pre_market,120,-4.25625,0.39166666666666666
price_velocity_w,1h,DOWN_SMOOTH,asia_close,143,3.6888111888111887,0.5524475524475524
price_velocity_w,1h,DOWN_SMOOTH,eu_open,373,-1.9463806970509383,0.4772117962466488
price_velocity_w,1h,DOWN_SMOOTH,us_pre,84,-121.26785714285714,0.15476190476190477
price_velocity_w,1h,DOWN_SMOOTH,us_open,48,-118.11979166666667,0.0625
price_velocity_w,1h,DOWN_SMOOTH,after_close,132,-11.477272727272727,0.38636363636363635
price_velocity_w,1h,DOWN_CHOPPY,pre_market,36,-9.63888888888889,0.2777777777777778
price_velocity_w,1h,DOWN_CHOPPY,asia_close,72,-14.822916666666666,0.4166666666666667
price_velocity_w,1h,DOWN_CHOPPY,eu_open,240,-13.44375,0.4166666666666667
price_velocity_w,1h,DOWN_CHOPPY,us_pre,84,-4.809523809523809,0.4166666666666667
price_velocity_w,1h,DOWN_CHOPPY,us_open,48,-19.770833333333332,0.3333333333333333
price_velocity_w,1h,DOWN_CHOPPY,us_morning,72,-34.12152777777778,0.3472222222222222
price_velocity_w,1h,DOWN_CHOPPY,us_lunch,30,-47.233333333333334,0.3
price_velocity_w,1h,FLAT_SMOOTH,pre_market,564,-1.4942375886524824,0.42021276595744683
price_velocity_w,1h,FLAT_SMOOTH,asia_close,240,13.523958333333333,0.5833333333333334
price_velocity_w,1h,FLAT_SMOOTH,eu_open,360,0.9104166666666667,0.49444444444444446
price_velocity_w,1h,FLAT_SMOOTH,us_pre,84,-21.297619047619047,0.36904761904761907
price_velocity_w,1h,FLAT_SMOOTH,us_open,72,-20.78125,0.4722222222222222
price_velocity_w,1h,FLAT_SMOOTH,us_morning,84,-12.74702380952381,0.5595238095238095
price_velocity_w,1h,FLAT_SMOOTH,us_lunch,72,-9.65625,0.4027777777777778
price_velocity_w,1h,FLAT_SMOOTH,us_pm,96,-17.3828125,0.25
price_velocity_w,1h,FLAT_SMOOTH,after_close,384,-3.9192708333333335,0.5130208333333334
price_velocity_w,1h,FLAT_CHOPPY,pre_market,973,1.5688591983556013,0.46557040082219936
price_velocity_w,1h,FLAT_CHOPPY,asia_close,287,-13.528745644599303,0.5052264808362369
price_velocity_w,1h,FLAT_CHOPPY,eu_open,492,-6.6016260162601625,0.45934959349593496
price_velocity_w,1h,FLAT_CHOPPY,us_pre,168,12.660714285714286,0.5476190476190477
price_velocity_w,1h,FLAT_CHOPPY,us_open,252,-25.430555555555557,0.47619047619047616
price_velocity_w,1h,FLAT_CHOPPY,us_morning,324,-34.85262345679013,0.3395061728395062
price_velocity_w,1h,FLAT_CHOPPY,us_lunch,231,-25.176406926406926,0.36363636363636365
price_velocity_w,1h,FLAT_CHOPPY,us_pm,216,-25.197916666666668,0.3055555555555556
price_velocity_w,1h,FLAT_CHOPPY,after_close,709,-14.374471086036671,0.3991537376586742
body,5s,UP_SMOOTH,pre_market,194,4.836340206185567,0.5721649484536082
body,5s,UP_SMOOTH,asia_close,115,9.056521739130435,0.5826086956521739
body,5s,UP_SMOOTH,eu_open,216,0.2951388888888889,0.5601851851851852
body,5s,UP_SMOOTH,us_pre,127,93.38385826771653,0.8188976377952756
body,5s,UP_SMOOTH,us_open,203,48.608374384236456,0.7931034482758621
body,5s,UP_SMOOTH,us_morning,195,42.98461538461538,0.6666666666666666
body,5s,UP_SMOOTH,us_lunch,123,49.19512195121951,0.6178861788617886
body,5s,UP_SMOOTH,us_pm,119,23.42436974789916,0.5378151260504201
body,5s,UP_SMOOTH,after_close,236,13.046610169491526,0.6313559322033898
body,5s,UP_CHOPPY,pre_market,100,-0.18,0.46
body,5s,UP_CHOPPY,asia_close,62,22.205645161290324,0.5161290322580645
body,5s,UP_CHOPPY,eu_open,155,14.425806451612903,0.5806451612903226
body,5s,UP_CHOPPY,us_pre,67,23.317164179104477,0.5373134328358209
body,5s,UP_CHOPPY,us_open,111,50.002252252252255,0.7207207207207207
body,5s,UP_CHOPPY,us_morning,108,28.506944444444443,0.6944444444444444
body,5s,UP_CHOPPY,us_lunch,73,16.318493150684933,0.6164383561643836
body,5s,UP_CHOPPY,us_pm,69,33.583333333333336,0.7681159420289855
body,5s,UP_CHOPPY,after_close,116,14.15948275862069,0.5948275862068966
body,5s,DOWN_SMOOTH,pre_market,197,-5.5,0.48223350253807107
body,5s,DOWN_SMOOTH,asia_close,98,-21.20408163265306,0.40816326530612246
body,5s,DOWN_SMOOTH,eu_open,153,-15.058823529411764,0.43790849673202614
body,5s,DOWN_SMOOTH,us_pre,70,-85.99642857142857,0.21428571428571427
body,5s,DOWN_SMOOTH,us_open,104,-42.07211538461539,0.40384615384615385
body,5s,DOWN_SMOOTH,us_morning,120,-35.275,0.45
body,5s,DOWN_SMOOTH,us_lunch,86,-56.56104651162791,0.2558139534883721
body,5s,DOWN_SMOOTH,us_pm,101,-33.92079207920792,0.40594059405940597
body,5s,DOWN_SMOOTH,after_close,203,-20.45320197044335,0.43842364532019706
body,5s,DOWN_CHOPPY,pre_market,75,0.79,0.48
body,5s,DOWN_CHOPPY,asia_close,56,-1.6964285714285714,0.4642857142857143
body,5s,DOWN_CHOPPY,eu_open,119,-13.592436974789916,0.4369747899159664
body,5s,DOWN_CHOPPY,us_pre,65,-26.107692307692307,0.35384615384615387
body,5s,DOWN_CHOPPY,us_open,81,-17.780864197530864,0.38271604938271603
body,5s,DOWN_CHOPPY,us_morning,95,-23.66842105263158,0.3473684210526316
body,5s,DOWN_CHOPPY,us_lunch,64,-19.96484375,0.421875
body,5s,DOWN_CHOPPY,us_pm,72,-24.23263888888889,0.25
body,5s,DOWN_CHOPPY,after_close,85,-26.01764705882353,0.5058823529411764
body,5s,FLAT_SMOOTH,pre_market,462,-1.0514069264069263,0.4653679653679654
body,5s,FLAT_SMOOTH,asia_close,225,6.657777777777778,0.5733333333333334
body,5s,FLAT_SMOOTH,eu_open,385,-1.9181818181818182,0.509090909090909
body,5s,FLAT_SMOOTH,us_pre,180,-7.476388888888889,0.4777777777777778
body,5s,FLAT_SMOOTH,us_open,254,-12.214566929133857,0.49606299212598426
body,5s,FLAT_SMOOTH,us_morning,280,-11.402678571428572,0.46785714285714286
body,5s,FLAT_SMOOTH,us_lunch,179,13.696927374301676,0.6145251396648045
body,5s,FLAT_SMOOTH,us_pm,193,-2.1632124352331608,0.5181347150259067
body,5s,FLAT_SMOOTH,after_close,473,-0.452431289640592,0.5306553911205074
body,5s,FLAT_CHOPPY,pre_market,476,8.169117647058824,0.592436974789916
body,5s,FLAT_CHOPPY,asia_close,296,0.36824324324324326,0.5472972972972973
body,5s,FLAT_CHOPPY,eu_open,654,-3.041284403669725,0.5015290519877675
body,5s,FLAT_CHOPPY,us_pre,344,6.241279069767442,0.5
body,5s,FLAT_CHOPPY,us_open,447,-5.360738255033557,0.5145413870246085
body,5s,FLAT_CHOPPY,us_morning,530,-3.275943396226415,0.4962264150943396
body,5s,FLAT_CHOPPY,us_lunch,352,7.730113636363637,0.5482954545454546
body,5s,FLAT_CHOPPY,us_pm,349,-8.593123209169054,0.44126074498567336
body,5s,FLAT_CHOPPY,after_close,599,-9.907345575959933,0.4991652754590985
body,1m,UP_SMOOTH,pre_market,158,1.9018987341772151,0.6455696202531646
body,1m,UP_SMOOTH,asia_close,111,19.04954954954955,0.6396396396396397
body,1m,UP_SMOOTH,eu_open,257,3.5963035019455254,0.5642023346303502
body,1m,UP_SMOOTH,us_pre,125,102.504,0.824
body,1m,UP_SMOOTH,us_open,192,53.2734375,0.8020833333333334
body,1m,UP_SMOOTH,us_morning,179,57.79050279329609,0.6759776536312849
body,1m,UP_SMOOTH,us_lunch,116,63.63577586206897,0.7068965517241379
body,1m,UP_SMOOTH,us_pm,114,18.282894736842106,0.4824561403508772
body,1m,UP_SMOOTH,after_close,232,14.441810344827585,0.6206896551724138
body,1m,UP_CHOPPY,pre_market,90,-6.911111111111111,0.35555555555555557
body,1m,UP_CHOPPY,asia_close,74,29.35472972972973,0.5675675675675675
body,1m,UP_CHOPPY,eu_open,151,7.099337748344371,0.5960264900662252
body,1m,UP_CHOPPY,us_pre,70,29.90714285714286,0.6285714285714286
body,1m,UP_CHOPPY,us_open,108,51.0162037037037,0.7037037037037037
body,1m,UP_CHOPPY,us_morning,111,24.583333333333332,0.6846846846846847
body,1m,UP_CHOPPY,us_lunch,75,19.32,0.6
body,1m,UP_CHOPPY,us_pm,66,33.083333333333336,0.696969696969697
body,1m,UP_CHOPPY,after_close,85,4.541176470588235,0.4823529411764706
body,1m,DOWN_SMOOTH,pre_market,165,-8.021212121212121,0.43636363636363634
body,1m,DOWN_SMOOTH,asia_close,69,-12.58695652173913,0.4057971014492754
body,1m,DOWN_SMOOTH,eu_open,137,-13.549270072992702,0.46715328467153283
body,1m,DOWN_SMOOTH,us_pre,61,-86.59016393442623,0.16393442622950818
body,1m,DOWN_SMOOTH,us_open,88,-33.80681818181818,0.3409090909090909
